Financial Quarter And Year Name - Reported,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence Count
Q3-2025/2026,5076,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,11
Q3-2025/2026,5076,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5081,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5081,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5081,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5081,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,2
Q3-2025/2026,5081,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,11
Q3-2025/2026,5081,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5082,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q3-2025/2026,5082,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5082,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5082,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5082,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q3-2025/2026,5083,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q3-2025/2026,5083,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5083,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,14
Q3-2025/2026,5083,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5084,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q3-2025/2026,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5084,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,38
Q3-2025/2026,5084,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5084,OFFENCES AGAINST THE PERSON,HOMICIDE,Attempted Murder,1
Q3-2025/2026,5085,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q3-2025/2026,5085,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3
Q3-2025/2026,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5085,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,33
Q3-2025/2026,5085,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5085,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5086,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
Q3-2025/2026,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,36
Q3-2025/2026,5086,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5086,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Driving causing serious injury,1
Q3-2025/2026,5087,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5087,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5087,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,21
Q3-2025/2026,5087,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q3-2025/2026,5088,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5088,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5088,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,8
Q3-2025/2026,5088,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5089,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5089,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5089,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5090,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5090,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5091,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5091,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5091,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5091,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5092,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5092,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q3-2025/2026,5092,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q3-2025/2026,5092,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5093,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5093,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5093,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5093,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,13
Q3-2025/2026,5093,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5093,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5094,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5094,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5094,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,4
Q3-2025/2026,5094,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5095,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q3-2025/2026,5095,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5095,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5095,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5095,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,33
Q3-2025/2026,5095,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5095,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,3
Q3-2025/2026,5096,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,13
Q3-2025/2026,5096,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5096,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5096,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5096,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5096,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,34
Q3-2025/2026,5096,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5097,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,6
Q3-2025/2026,5097,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q3-2025/2026,5097,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5097,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5098,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q3-2025/2026,5098,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,4
Q3-2025/2026,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,27
Q3-2025/2026,5098,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",7
Q3-2025/2026,5107,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,21
Q3-2025/2026,5107,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5107,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5107,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5107,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,43
Q3-2025/2026,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,40
Q3-2025/2026,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,4
Q3-2025/2026,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3
Q3-2025/2026,5108,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5108,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
Q3-2025/2026,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,7
Q3-2025/2026,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q3-2025/2026,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,109
Q3-2025/2026,5108,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",7
Q3-2025/2026,5108,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,2
Q3-2025/2026,5109,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,24
Q3-2025/2026,5109,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5109,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5109,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,39
Q3-2025/2026,5109,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5110,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5110,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5110,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5110,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q3-2025/2026,5110,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5110,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,2
Q3-2025/2026,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,37
Q3-2025/2026,5112,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
Q3-2025/2026,5112,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3
Q3-2025/2026,5112,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
Q3-2025/2026,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,88
Q3-2025/2026,5112,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",5
Q3-2025/2026,5112,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5112,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
Q3-2025/2026,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,33
Q3-2025/2026,5113,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,3
Q3-2025/2026,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,4
Q3-2025/2026,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
Q3-2025/2026,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of other prescribed officer,2
Q3-2025/2026,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q3-2025/2026,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,90
Q3-2025/2026,5113,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",7
Q3-2025/2026,5113,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,4
Q3-2025/2026,5114,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,2
Q3-2025/2026,5114,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,34
Q3-2025/2026,5114,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5114,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,6
Q3-2025/2026,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5114,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5114,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,101
Q3-2025/2026,5114,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",13
Q3-2025/2026,5114,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Driving causing serious injury,1
Q3-2025/2026,5114,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,3
Q3-2025/2026,5115,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,15
Q3-2025/2026,5115,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5115,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,4
Q3-2025/2026,5115,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5115,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
Q3-2025/2026,5115,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q3-2025/2026,5115,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,50
Q3-2025/2026,5115,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5115,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5116,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5116,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5116,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,3
Q3-2025/2026,5116,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,20
Q3-2025/2026,5116,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5117,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5117,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5117,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,12
Q3-2025/2026,5118,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q3-2025/2026,5118,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5118,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5118,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,22
Q3-2025/2026,5118,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5120,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5120,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5120,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q3-2025/2026,5120,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5121,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5121,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,5
Q3-2025/2026,5125,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,2
Q3-2025/2026,5125,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5125,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5125,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,18
Q3-2025/2026,5125,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5125,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5126,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,4
Q3-2025/2026,5126,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5126,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,9
Q3-2025/2026,5126,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5127,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q3-2025/2026,5127,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5127,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q3-2025/2026,5127,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5140,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5150,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5152,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5152,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
Q3-2025/2026,5152,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5153,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5154,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5154,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5155,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5157,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
Q3-2025/2026,5158,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,7
Q3-2025/2026,5158,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5158,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,17
Q3-2025/2026,5158,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5159,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q3-2025/2026,5159,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5159,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,31
Q3-2025/2026,5159,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5159,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5160,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
Q3-2025/2026,5161,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
Q3-2025/2026,5161,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5161,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,12
Q3-2025/2026,5161,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5162,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,13
Q3-2025/2026,5162,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
Q3-2025/2026,5162,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
Q3-2025/2026,5162,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,54
Q3-2025/2026,5162,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",3
Q3-2025/2026,5162,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5163,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
Q3-2025/2026,5163,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,9
Q3-2025/2026,5163,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5163,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
Q3-2025/2026,5163,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5163,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,31
Q3-2025/2026,5163,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
Q3-2025/2026,5164,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,8
Q3-2025/2026,5164,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5164,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5164,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5164,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5164,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,25
Q3-2025/2026,5164,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",4
Q3-2025/2026,5164,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5165,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,2
Q3-2025/2026,5165,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
Q3-2025/2026,5165,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
Q3-2025/2026,5165,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,15
Q3-2025/2026,5166,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
Q3-2025/2026,5166,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5166,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,7
Q3-2025/2026,5166,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5167,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5167,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5167,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
Q3-2025/2026,5167,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,10
Q3-2025/2026,5167,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
Q3-2025/2026,5168,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,5
Q3-2025/2026,5168,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
Q3-2025/2026,5168,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,14
Q3-2025/2026,5168,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
Q3-2025/2026,5169,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Other fraud and related offences,1
Q3-2025/2026,5169,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,12
Q3-2025/2026,5169,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
