table,sector,category,sub_category,year,value
applications_by_agency,Local Government,City of Burnside,,2011-12,6
applications_by_agency,Local Government,City of Charles Sturt,,2024-25,35
applications_by_agency,Local Government,City of Charles Sturt,,2023-24,50
applications_by_agency,Local Government,City of Charles Sturt,,2022-23,33
applications_by_agency,Local Government,City of Charles Sturt,,2021-22,26
applications_by_agency,Local Government,City of Charles Sturt,,2020-21,39
applications_by_agency,Local Government,City of Charles Sturt,,2019-20,23
applications_by_agency,Local Government,City of Charles Sturt,,2018-19,31
applications_by_agency,Local Government,City of Charles Sturt,,2017-18,57
applications_by_agency,Local Government,City of Charles Sturt,,2016-17,50
applications_by_agency,Local Government,City of Charles Sturt,,2015-16,35
applications_by_agency,Local Government,City of Charles Sturt,,2014-15,38
applications_by_agency,Local Government,City of Charles Sturt,,2013-14,38
applications_by_agency,Local Government,City of Charles Sturt,,2012-13,40
applications_by_agency,Local Government,City of Charles Sturt,,2011-12,44
applications_by_agency,Local Government,City of Holdfast Bay,,2024-25,32
applications_by_agency,Local Government,City of Holdfast Bay,,2023-24,12
applications_by_agency,Local Government,City of Holdfast Bay,,2022-23,15
applications_by_agency,Local Government,City of Holdfast Bay,,2021-22,11
applications_by_agency,Local Government,City of Holdfast Bay,,2020-21,18
applications_by_agency,Local Government,City of Holdfast Bay,,2019-20,11
applications_by_agency,Local Government,City of Holdfast Bay,,2018-19,7
applications_by_agency,Local Government,City of Holdfast Bay,,2017-18,10
applications_by_agency,Local Government,City of Holdfast Bay,,2016-17,19
applications_by_agency,Local Government,City of Holdfast Bay,,2015-16,12
applications_by_agency,Local Government,City of Holdfast Bay,,2014-15,12
applications_by_agency,Local Government,City of Holdfast Bay,,2013-14,6
applications_by_agency,Local Government,City of Holdfast Bay,,2012-13,12
applications_by_agency,Local Government,City of Holdfast Bay,,2011-12,6
applications_by_agency,Local Government,City of Marion,,2024-25,18
applications_by_agency,Local Government,City of Marion,,2023-24,17
applications_by_agency,Local Government,City of Marion,,2022-23,13
applications_by_agency,Local Government,City of Marion,,2021-22,11
applications_by_agency,Local Government,City of Marion,,2020-21,12
applications_by_agency,Local Government,City of Marion,,2019-20,13
applications_by_agency,Local Government,City of Marion,,2018-19,11
applications_by_agency,Local Government,City of Marion,,2017-18,16
applications_by_agency,Local Government,City of Marion,,2016-17,52
applications_by_agency,Local Government,City of Marion,,2015-16,20
applications_by_agency,Local Government,City of Marion,,2014-15,30
applications_by_agency,Local Government,City of Marion,,2013-14,11
applications_by_agency,Local Government,City of Marion,,2012-13,13
applications_by_agency,Local Government,City of Marion,,2011-12,11
applications_by_agency,Local Government,City of Mitcham,,2024-25,18
applications_by_agency,Local Government,City of Mitcham,,2023-24,27
applications_by_agency,Local Government,City of Mitcham,,2022-23,25
applications_by_agency,Local Government,City of Mitcham,,2021-22,15
applications_by_agency,Local Government,City of Mitcham,,2020-21,16
applications_by_agency,Local Government,City of Mitcham,,2019-20,14
applications_by_agency,Local Government,City of Mitcham,,2018-19,12
applications_by_agency,Local Government,City of Mitcham,,2017-18,14
applications_by_agency,Local Government,City of Mitcham,,2016-17,16
applications_by_agency,Local Government,City of Mitcham,,2015-16,20
applications_by_agency,Local Government,City of Mitcham,,2014-15,21
applications_by_agency,Local Government,City of Mitcham,,2013-14,13
applications_by_agency,Local Government,City of Mitcham,,2012-13,16
applications_by_agency,Local Government,City of Mitcham,,2011-12,15
applications_by_agency,Local Government,City of Mount Gambier,,2024-25,3
applications_by_agency,Local Government,City of Mount Gambier,,2023-24,9
applications_by_agency,Local Government,City of Mount Gambier,,2022-23,0
applications_by_agency,Local Government,City of Mount Gambier,,2021-22,4
applications_by_agency,Local Government,City of Mount Gambier,,2020-21,3
applications_by_agency,Local Government,City of Mount Gambier,,2019-20,7
applications_by_agency,Local Government,City of Mount Gambier,,2018-19,4
applications_by_agency,Local Government,City of Mount Gambier,,2017-18,2
applications_by_agency,Local Government,City of Mount Gambier,,2016-17,3
applications_by_agency,Local Government,City of Mount Gambier,,2015-16,0
applications_by_agency,Local Government,City of Mount Gambier,,2014-15,2
applications_by_agency,Local Government,City of Mount Gambier,,2013-14,4
applications_by_agency,Local Government,City of Mount Gambier,,2012-13,2
applications_by_agency,Local Government,City of Mount Gambier,,2011-12,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2024-25,11
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2023-24,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2022-23,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2021-22,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2020-21,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2019-20,2
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2018-19,5
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2017-18,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2016-17,1
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2015-16,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2014-15,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2013-14,0
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2012-13,3
applications_by_agency,Local Government,"City of Norwood, Payneham & St Peters",,2011-12,4
applications_by_agency,Local Government,City of Onkaparinga,,2024-25,60
applications_by_agency,Local Government,City of Onkaparinga,,2023-24,45
applications_by_agency,Local Government,City of Onkaparinga,,2022-23,44
applications_by_agency,Local Government,City of Onkaparinga,,2021-22,48
applications_by_agency,Local Government,City of Onkaparinga,,2020-21,38
applications_by_agency,Local Government,City of Onkaparinga,,2019-20,28
applications_by_agency,Local Government,City of Onkaparinga,,2018-19,25
applications_by_agency,Local Government,City of Onkaparinga,,2017-18,37
applications_by_agency,Local Government,City of Onkaparinga,,2016-17,47
applications_by_agency,Local Government,City of Onkaparinga,,2015-16,37
applications_by_agency,Local Government,City of Onkaparinga,,2014-15,37
applications_by_agency,Local Government,City of Onkaparinga,,2013-14,30
applications_by_agency,Local Government,City of Onkaparinga,,2012-13,22
applications_by_agency,Local Government,City of Onkaparinga,,2011-12,26
applications_by_agency,Local Government,City of Playford,,2024-25,23
applications_by_agency,Local Government,City of Playford,,2023-24,17
applications_by_agency,Local Government,City of Playford,,2022-23,12
applications_by_agency,Local Government,City of Playford,,2021-22,21
applications_by_agency,Local Government,City of Playford,,2020-21,20
applications_by_agency,Local Government,City of Playford,,2019-20,21
applications_by_agency,Local Government,City of Playford,,2018-19,26
applications_by_agency,Local Government,City of Playford,,2017-18,16
applications_by_agency,Local Government,City of Playford,,2016-17,15
applications_by_agency,Local Government,City of Playford,,2015-16,12
applications_by_agency,Local Government,City of Playford,,2014-15,16
applications_by_agency,Local Government,City of Playford,,2013-14,16
applications_by_agency,Local Government,City of Playford,,2012-13,12
applications_by_agency,Local Government,City of Playford,,2011-12,11
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2024-25,39
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2023-24,25
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2022-23,37
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2021-22,27
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2020-21,13
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2019-20,14
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2018-19,25
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2017-18,19
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2016-17,22
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2015-16,10
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2014-15,28
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2013-14,29
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2012-13,19
applications_by_agency,Local Government,City of Port Adelaide Enfield,,2011-12,30
applications_by_agency,Local Government,City of Port Lincoln,,2023-24,6
applications_by_agency,Local Government,City of Port Lincoln,,2022-23,4
applications_by_agency,Local Government,City of Port Lincoln,,2021-22,1
applications_by_agency,Local Government,City of Port Lincoln,,2020-21,5
applications_by_agency,Local Government,City of Port Lincoln,,2019-20,1
applications_by_agency,Local Government,City of Port Lincoln,,2018-19,1
applications_by_agency,Local Government,City of Port Lincoln,,2017-18,0
applications_by_agency,Local Government,City of Port Lincoln,,2016-17,2
applications_by_agency,Local Government,City of Port Lincoln,,2015-16,1
applications_by_agency,Local Government,City of Port Lincoln,,2014-15,4
applications_by_agency,Local Government,City of Port Lincoln,,2013-14,3
applications_by_agency,Local Government,City of Port Lincoln,,2012-13,2
applications_by_agency,Local Government,City of Port Lincoln,,2011-12,0
applications_by_agency,Local Government,City of Prospect,,2024-25,4
applications_by_agency,Local Government,City of Prospect,,2023-24,4
applications_by_agency,Local Government,City of Prospect,,2022-23,5
applications_by_agency,Local Government,City of Prospect,,2021-22,0
applications_by_agency,Local Government,City of Prospect,,2020-21,8
applications_by_agency,Local Government,City of Prospect,,2019-20,8
applications_by_agency,Local Government,City of Prospect,,2018-19,9
applications_by_agency,Local Government,City of Prospect,,2017-18,3
applications_by_agency,Local Government,City of Prospect,,2016-17,12
applications_by_agency,Local Government,City of Prospect,,2015-16,6
applications_by_agency,Local Government,City of Prospect,,2014-15,14
applications_by_agency,Local Government,City of Prospect,,2013-14,7
applications_by_agency,Local Government,City of Prospect,,2012-13,7
applications_by_agency,Local Government,City of Prospect,,2011-12,0
applications_by_agency,Local Government,City of Salisbury,,2024-25,14
applications_by_agency,Local Government,City of Salisbury,,2023-24,16
applications_by_agency,Local Government,City of Salisbury,,2022-23,14
applications_by_agency,Local Government,City of Salisbury,,2021-22,9
applications_by_agency,Local Government,City of Salisbury,,2020-21,16
applications_by_agency,Local Government,City of Salisbury,,2019-20,16
applications_by_agency,Local Government,City of Salisbury,,2018-19,19
applications_by_agency,Local Government,City of Salisbury,,2017-18,18
applications_by_agency,Local Government,City of Salisbury,,2016-17,20
applications_by_agency,Local Government,City of Salisbury,,2015-16,13
applications_by_agency,Local Government,City of Salisbury,,2014-15,33
applications_by_agency,Local Government,City of Salisbury,,2013-14,19
applications_by_agency,Local Government,City of Salisbury,,2012-13,13
applications_by_agency,Local Government,City of Salisbury,,2011-12,13
applications_by_agency,Local Government,City of Tea Tree Gully,,2024-25,36
applications_by_agency,Local Government,City of Tea Tree Gully,,2023-24,41
applications_by_agency,Local Government,City of Tea Tree Gully,,2022-23,32
applications_by_agency,Local Government,City of Tea Tree Gully,,2021-22,41
applications_by_agency,Local Government,City of Tea Tree Gully,,2020-21,53
applications_by_agency,Local Government,City of Tea Tree Gully,,2019-20,70
applications_by_agency,Local Government,City of Tea Tree Gully,,2018-19,33
applications_by_agency,Local Government,City of Tea Tree Gully,,2017-18,32
applications_by_agency,Local Government,City of Tea Tree Gully,,2016-17,27
applications_by_agency,Local Government,City of Tea Tree Gully,,2015-16,50
applications_by_agency,Local Government,City of Tea Tree Gully,,2014-15,19
applications_by_agency,Local Government,City of Tea Tree Gully,,2013-14,9
applications_by_agency,Local Government,City of Tea Tree Gully,,2012-13,11
applications_by_agency,Local Government,City of Tea Tree Gully,,2011-12,5
applications_by_agency,Local Government,City of Unley,,2024-25,5
applications_by_agency,Local Government,City of Unley,,2023-24,9
applications_by_agency,Local Government,City of Unley,,2022-23,2
applications_by_agency,Local Government,City of Unley,,2021-22,6
applications_by_agency,Local Government,City of Unley,,2020-21,12
applications_by_agency,Local Government,City of Unley,,2019-20,13
applications_by_agency,Local Government,City of Unley,,2018-19,43
applications_by_agency,Local Government,City of Unley,,2017-18,44
applications_by_agency,Local Government,City of Unley,,2016-17,47
applications_by_agency,Local Government,City of Unley,,2015-16,43
applications_by_agency,Local Government,City of Unley,,2014-15,58
applications_by_agency,Local Government,City of Unley,,2013-14,52
applications_by_agency,Local Government,City of Unley,,2012-13,78
applications_by_agency,Local Government,City of Unley,,2011-12,80
applications_by_agency,Local Government,City of Victor Harbor,,2024-25,1
applications_by_agency,Local Government,City of Victor Harbor,,2023-24,7
applications_by_agency,Local Government,City of Victor Harbor,,2022-23,9
applications_by_agency,Local Government,City of Victor Harbor,,2021-22,3
applications_by_agency,Local Government,City of Victor Harbor,,2020-21,10
applications_by_agency,Local Government,City of Victor Harbor,,2019-20,1
applications_by_agency,Local Government,City of Victor Harbor,,2018-19,7
applications_by_agency,Local Government,City of Victor Harbor,,2017-18,3
applications_by_agency,Local Government,City of Victor Harbor,,2016-17,3
applications_by_agency,Local Government,City of Victor Harbor,,2015-16,2
applications_by_agency,Local Government,City of Victor Harbor,,2014-15,13
applications_by_agency,Local Government,City of Victor Harbor,,2013-14,2
applications_by_agency,Local Government,City of Victor Harbor,,2012-13,3
applications_by_agency,Local Government,City of Victor Harbor,,2011-12,5
applications_by_agency,Local Government,City of West Torrens,,2024-25,20
applications_by_agency,Local Government,City of West Torrens,,2023-24,19
applications_by_agency,Local Government,City of West Torrens,,2022-23,28
applications_by_agency,Local Government,City of West Torrens,,2021-22,14
applications_by_agency,Local Government,City of West Torrens,,2020-21,9
applications_by_agency,Local Government,City of West Torrens,,2019-20,10
applications_by_agency,Local Government,City of West Torrens,,2018-19,15
applications_by_agency,Local Government,City of West Torrens,,2017-18,16
applications_by_agency,Local Government,City of West Torrens,,2016-17,20
applications_by_agency,Local Government,City of West Torrens,,2015-16,18
applications_by_agency,Local Government,City of West Torrens,,2014-15,13
applications_by_agency,Local Government,City of West Torrens,,2013-14,14
applications_by_agency,Local Government,City of West Torrens,,2012-13,9
applications_by_agency,Local Government,City of West Torrens,,2011-12,16
applications_by_agency,Local Government,City of Whyalla,,2024-25,2
applications_by_agency,Local Government,City of Whyalla,,2023-24,9
applications_by_agency,Local Government,City of Whyalla,,2022-23,1
applications_by_agency,Local Government,City of Whyalla,,2021-22,1
applications_by_agency,Local Government,City of Whyalla,,2020-21,5
applications_by_agency,Local Government,City of Whyalla,,2019-20,1
applications_by_agency,Local Government,City of Whyalla,,2018-19,1
applications_by_agency,Local Government,City of Whyalla,,2017-18,5
applications_by_agency,Local Government,City of Whyalla,,2016-17,2
applications_by_agency,Local Government,City of Whyalla,,2015-16,2
applications_by_agency,Local Government,City of Whyalla,,2014-15,4
applications_by_agency,Local Government,City of Whyalla,,2013-14,6
applications_by_agency,Local Government,City of Whyalla,,2012-13,3
applications_by_agency,Local Government,City of Whyalla,,2011-12,5
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2024-25,2
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2023-24,1
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2022-23,0
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2021-22,2
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2020-21,1
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2019-20,1
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2018-19,3
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2017-18,2
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2016-17,5
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2015-16,4
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2014-15,3
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2013-14,3
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2012-13,5
applications_by_agency,Local Government,Clare & Gilbert Valleys Council,,2011-12,1
applications_by_agency,Local Government,Coorong District Council,,2024-25,1
applications_by_agency,Local Government,Coorong District Council,,2023-24,0
applications_by_agency,Local Government,Coorong District Council,,2022-23,0
applications_by_agency,Local Government,Coorong District Council,,2021-22,2
applications_by_agency,Local Government,Coorong District Council,,2020-21,4
applications_by_agency,Local Government,Coorong District Council,,2019-20,6
applications_by_agency,Local Government,Coorong District Council,,2018-19,5
applications_by_agency,Local Government,Coorong District Council,,2017-18,1
applications_by_agency,Local Government,Coorong District Council,,2016-17,3
applications_by_agency,Local Government,Coorong District Council,,2015-16,0
applications_by_agency,Local Government,Coorong District Council,,2014-15,1
applications_by_agency,Local Government,Coorong District Council,,2013-14,0
applications_by_agency,Local Government,Coorong District Council,,2012-13,0
applications_by_agency,Local Government,Coorong District Council,,2011-12,0
applications_by_agency,Local Government,Copper Coast Council,,2024-25,42
applications_by_agency,Local Government,Copper Coast Council,,2023-24,41
applications_by_agency,Local Government,Copper Coast Council,,2022-23,29
applications_by_agency,Local Government,Copper Coast Council,,2021-22,45
applications_by_agency,Local Government,Copper Coast Council,,2020-21,29
applications_by_agency,Local Government,Copper Coast Council,,2019-20,19
applications_by_agency,Local Government,Copper Coast Council,,2018-19,22
applications_by_agency,Local Government,Copper Coast Council,,2017-18,19
applications_by_agency,Local Government,Copper Coast Council,,2016-17,10
applications_by_agency,Local Government,Copper Coast Council,,2015-16,15
applications_by_agency,Local Government,Copper Coast Council,,2014-15,17
applications_by_agency,Local Government,Copper Coast Council,,2013-14,11
applications_by_agency,Local Government,Copper Coast Council,,2012-13,16
applications_by_agency,Local Government,Copper Coast Council,,2011-12,20
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2024-25,25
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2023-24,19
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2022-23,11
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2021-22,2
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2020-21,2
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2019-20,2
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2018-19,2
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2017-18,2
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2016-17,1
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2015-16,3
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2014-15,4
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2013-14,3
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2012-13,3
applications_by_agency,Local Government,Corporation of the Town of Walkerville,,2011-12,2
applications_by_agency,Local Government,District Council of Ceduna,,2024-25,1
applications_by_agency,Local Government,District Council of Ceduna,,2023-24,7
applications_by_agency,Local Government,District Council of Ceduna,,2022-23,0
applications_by_agency,Local Government,District Council of Ceduna,,2021-22,1
applications_by_agency,Local Government,District Council of Ceduna,,2020-21,1
applications_by_agency,Local Government,District Council of Ceduna,,2019-20,1
applications_by_agency,Local Government,District Council of Ceduna,,2018-19,1
applications_by_agency,Local Government,District Council of Ceduna,,2017-18,1
applications_by_agency,Local Government,District Council of Ceduna,,2016-17,1
applications_by_agency,Local Government,District Council of Ceduna,,2015-16,0
applications_by_agency,Local Government,District Council of Ceduna,,2014-15,1
applications_by_agency,Local Government,District Council of Ceduna,,2013-14,2
applications_by_agency,Local Government,District Council of Ceduna,,2012-13,2
applications_by_agency,Local Government,District Council of Ceduna,,2011-12,0
applications_by_agency,Local Government,District Council of Cleve,,2024-25,4
applications_by_agency,Local Government,District Council of Cleve,,2023-24,6
applications_by_agency,Local Government,District Council of Cleve,,2022-23,1
applications_by_agency,Local Government,District Council of Cleve,,2021-22,0
applications_by_agency,Local Government,District Council of Cleve,,2020-21,0
applications_by_agency,Local Government,District Council of Cleve,,2019-20,0
applications_by_agency,Local Government,District Council of Cleve,,2018-19,0
applications_by_agency,Local Government,District Council of Cleve,,2017-18,0
applications_by_agency,Local Government,District Council of Cleve,,2016-17,0
applications_by_agency,Local Government,District Council of Cleve,,2015-16,0
applications_by_agency,Local Government,District Council of Cleve,,2014-15,0
applications_by_agency,Local Government,District Council of Cleve,,2013-14,0
applications_by_agency,Local Government,District Council of Cleve,,2012-13,0
applications_by_agency,Local Government,District Council of Cleve,,2011-12,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2024-25,3
applications_by_agency,Local Government,District Council of Coober Pedy,,2023-24,3
applications_by_agency,Local Government,District Council of Coober Pedy,,2022-23,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2021-22,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2020-21,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2019-20,4
applications_by_agency,Local Government,District Council of Coober Pedy,,2018-19,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2017-18,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2016-17,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2015-16,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2014-15,1
applications_by_agency,Local Government,District Council of Coober Pedy,,2013-14,1
applications_by_agency,Local Government,District Council of Coober Pedy,,2012-13,0
applications_by_agency,Local Government,District Council of Coober Pedy,,2011-12,1
applications_by_agency,Local Government,District Council of Elliston,,2023-24,1
applications_by_agency,Local Government,District Council of Elliston,,2022-23,0
applications_by_agency,Local Government,District Council of Elliston,,2021-22,0
applications_by_agency,Local Government,District Council of Elliston,,2020-21,1
applications_by_agency,Local Government,District Council of Elliston,,2019-20,1
applications_by_agency,Local Government,District Council of Elliston,,2018-19,0
applications_by_agency,Local Government,District Council of Elliston,,2017-18,0
applications_by_agency,Local Government,District Council of Elliston,,2016-17,1
applications_by_agency,Local Government,District Council of Elliston,,2015-16,0
applications_by_agency,Local Government,District Council of Elliston,,2014-15,2
applications_by_agency,Local Government,District Council of Elliston,,2013-14,1
applications_by_agency,Local Government,District Council of Elliston,,2012-13,0
applications_by_agency,Local Government,District Council of Elliston,,2011-12,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2023-24,7
applications_by_agency,Local Government,District Council of Franklin Harbour,,2022-23,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2021-22,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2020-21,2
applications_by_agency,Local Government,District Council of Franklin Harbour,,2019-20,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2018-19,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2017-18,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2016-17,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2015-16,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2014-15,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2013-14,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2012-13,0
applications_by_agency,Local Government,District Council of Franklin Harbour,,2011-12,1
applications_by_agency,Local Government,District Council of Grant,,2024-25,2
applications_by_agency,Local Government,District Council of Grant,,2023-24,1
applications_by_agency,Local Government,District Council of Grant,,2022-23,4
applications_by_agency,Local Government,District Council of Grant,,2021-22,2
applications_by_agency,Local Government,District Council of Grant,,2020-21,2
applications_by_agency,Local Government,District Council of Grant,,2019-20,7
applications_by_agency,Local Government,District Council of Grant,,2018-19,6
applications_by_agency,Local Government,District Council of Grant,,2017-18,2
applications_by_agency,Local Government,District Council of Grant,,2016-17,4
applications_by_agency,Local Government,District Council of Grant,,2015-16,3
applications_by_agency,Local Government,District Council of Grant,,2014-15,4
applications_by_agency,Local Government,District Council of Grant,,2013-14,7
applications_by_agency,Local Government,District Council of Grant,,2012-13,4
applications_by_agency,Local Government,District Council of Grant,,2011-12,2
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2023-24,0
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2022-23,0
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2021-22,0
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2020-21,1
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2019-20,6
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2018-19,1
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2017-18,0
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2016-17,1
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2015-16,0
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2014-15,0
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2013-14,1
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2012-13,0
applications_by_agency,Local Government,District Council of Karoonda East Murray,,2011-12,0
applications_by_agency,Local Government,District Council of Kimba,,2023-24,2
applications_by_agency,Local Government,District Council of Kimba,,2022-23,0
applications_by_agency,Local Government,District Council of Kimba,,2021-22,0
applications_by_agency,Local Government,District Council of Kimba,,2020-21,0
applications_by_agency,Local Government,District Council of Kimba,,2019-20,1
applications_by_agency,Local Government,District Council of Kimba,,2018-19,0
applications_by_agency,Local Government,District Council of Kimba,,2017-18,0
applications_by_agency,Local Government,District Council of Kimba,,2016-17,0
applications_by_agency,Local Government,District Council of Kimba,,2015-16,0
applications_by_agency,Local Government,District Council of Kimba,,2014-15,0
applications_by_agency,Local Government,District Council of Kimba,,2013-14,0
applications_by_agency,Local Government,District Council of Kimba,,2012-13,0
applications_by_agency,Local Government,District Council of Kimba,,2011-12,0
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2024-25,1
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2023-24,3
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2022-23,1
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2021-22,2
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2020-21,3
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2019-20,1
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2018-19,2
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2017-18,1
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2016-17,3
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2015-16,1
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2014-15,4
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2013-14,1
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2012-13,1
applications_by_agency,Local Government,District Council of Lower Eyre Peninsula,,2011-12,0
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2023-24,4
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2022-23,1
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2021-22,0
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2020-21,3
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2019-20,2
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2018-19,2
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2017-18,0
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2016-17,4
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2015-16,1
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2014-15,1
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2013-14,0
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2012-13,2
applications_by_agency,Local Government,District Council of Loxton Waikerie,,2011-12,0
applications_by_agency,Local Government,District Council of Mount Remarkable,,2024-25,2
applications_by_agency,Local Government,District Council of Mount Remarkable,,2023-24,3
applications_by_agency,Local Government,District Council of Mount Remarkable,,2022-23,1
applications_by_agency,Local Government,District Council of Mount Remarkable,,2021-22,0
applications_by_agency,Local Government,District Council of Mount Remarkable,,2020-21,2
applications_by_agency,Local Government,District Council of Mount Remarkable,,2019-20,1
applications_by_agency,Local Government,District Council of Mount Remarkable,,2018-19,1
applications_by_agency,Local Government,District Council of Mount Remarkable,,2017-18,1
applications_by_agency,Local Government,District Council of Mount Remarkable,,2016-17,1
applications_by_agency,Local Government,District Council of Mount Remarkable,,2015-16,2
applications_by_agency,Local Government,District Council of Mount Remarkable,,2014-15,2
applications_by_agency,Local Government,District Council of Mount Remarkable,,2013-14,2
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2023-24,3
applications_by_agency,Local Government,District Council of Orroroo Carrieton,,2022-23,1
