DATAFLOW,MEASURE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,OBS_STATUS,OBS_COMMENT
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2007,1876,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2008,1936,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2009,1829,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2010,1873,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2011,1915,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2012,2026,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2013,2028,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2014,1954,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2015,1895,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2016,1894,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2017,1901,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2018,1965,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2019,1774,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2020,1793,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2021,1861,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2022,1778,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2023,1600,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),5,7,A,2024,1691,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1975,72853,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1976,70756,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1977,70034,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1978,69437,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1979,68390,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1980,69715,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1981,70994,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1982,72101,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1983,70861,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1984,66123,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1985,74074,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1986,70202,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1987,70590,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1988,68644,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1989,68445,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1990,71280,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1991,67940,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1992,71173,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1993,68003,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1994,66429,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1995,65939,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1996,64595,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1997,63918,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1998,62751,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,1999,63188,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2000,63797,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2001,61131,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2002,62321,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2003,62316,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2004,61399,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2005,64573,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2006,64681,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2007,66968,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2008,68495,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2009,67450,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2010,69534,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2011,68260,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2012,68102,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2013,69305,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2014,63592,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2015,68857,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2016,66720,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2017,66156,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2018,72900,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2019,66641,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2020,63229,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2021,65517,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2022,60807,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2023,57853,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,1,A,2024,56671,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1975,2530,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1976,2627,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1977,2539,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1978,2671,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1979,2792,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1980,2856,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1981,3304,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1982,3322,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1983,3647,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1984,3489,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1985,3886,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1986,4481,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1987,4623,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1988,5314,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1989,5415,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1990,5977,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1991,6422,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1992,6673,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1993,6991,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1994,7220,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1995,7475,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1996,7665,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1997,7642,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1998,7856,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,1999,8391,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2000,8532,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2001,8302,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2002,8276,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2003,8762,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2004,9427,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2005,9653,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2006,10394,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2007,11133,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2008,12138,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2009,11839,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2010,11784,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2011,12137,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2012,12606,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2013,12891,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2014,13137,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2015,13224,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2016,13144,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2017,13036,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2018,12515,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2019,13079,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2020,13191,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2021,14157,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2022,13541,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2023,13895,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),8,5,A,2024,13164,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1975,4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1976,8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1977,9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1978,113,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1979,181,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1980,223,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1981,238,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1982,255,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1983,281,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1984,271,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1985,350,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1986,366,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1987,420,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1988,495,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1989,506,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1990,640,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1991,684,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1992,777,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1993,886,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1994,855,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1995,925,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1996,934,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1997,916,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1998,887,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,1999,979,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2000,899,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2001,880,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2002,971,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2003,1038,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2004,1059,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2005,1044,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2006,1128,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2007,1234,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2008,1226,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2009,1288,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2010,1277,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2011,1242,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2012,1318,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2013,1311,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2014,1286,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2015,1273,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2016,1224,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2017,1499,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2018,1288,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2019,1443,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2020,1334,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2021,1456,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2022,1437,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2023,1355,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),9,8,A,2024,1358,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1975,24.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1976,27.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1977,25,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1978,24.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1979,24.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1980,22,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1981,25.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1982,22.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1983,23,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1984,22.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1985,22.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1986,21.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1987,22.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1988,21.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1989,21,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1990,21.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1991,21.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1992,22.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1993,21,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1994,20.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1995,21,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1996,19.3,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1997,18.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1998,18.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,1999,18.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2000,18.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2001,18.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2002,18.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2003,18.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2004,17.5,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2005,17.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2006,17.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2007,18.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2008,17.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2009,16.9,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2010,17,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2011,17.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2012,17.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2013,16.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2014,16.6,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2015,16.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2016,16,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2017,15.7,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2018,16.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2019,14.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2020,15.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2021,15.2,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2022,14.4,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2023,13.1,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),3,7,A,2024,13.8,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1975,10148,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1976,9787,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1977,9856,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1978,9472,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1979,9474,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1980,9420,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1981,9769,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1982,9916,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1983,10211,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1984,10276,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1985,10147,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1986,9930,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1987,9896,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1988,9917,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1989,10152,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1990,10170,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1991,10175,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1992,9957,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1993,10232,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1994,9951,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1995,9977,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1996,9710,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1997,9383,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1998,9266,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,1999,9184,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2000,9164,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2001,8730,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2002,9051,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2003,9001,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2004,8793,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2005,9092,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2006,9369,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2007,9899,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2008,10333,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2009,10233,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2010,10397,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2011,10146,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2012,10517,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2013,10435,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2014,10370,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2015,10018,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2016,10240,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2017,9867,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2018,9828,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2019,9992,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2020,9495,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2021,10114,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2022,10102,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2023,9391,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),4,4,A,2024,9590,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1975,209307,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1976,204746,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1977,202977,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1978,199437,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1979,197019,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1980,197451,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1981,204642,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1982,206945,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1983,206924,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1984,199405,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1985,209073,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1986,202458,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1987,200153,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1988,199425,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1989,200065,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1990,205241,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1991,198024,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1992,200783,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1993,195355,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1994,191959,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1995,188140,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1996,184266,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1997,181104,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1998,178046,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,1999,176179,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2000,176625,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2001,170675,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2002,172550,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2003,171853,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2004,172481,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2005,178210,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2006,181155,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2007,192718,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2008,196735,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2009,195467,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2010,198679,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2011,198342,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2012,202560,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2013,202046,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2014,196698,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2015,200102,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2016,205476,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2017,201482,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2018,203845,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2019,197046,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2020,186799,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2021,191208,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2022,180554,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2023,172574,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),7,AUS,A,2024,177669,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1975,233012,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1976,227810,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1977,226291,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1978,224181,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1979,223129,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1980,225527,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1981,235842,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1982,239903,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1983,242570,NUM,,
ABS:BIRTHS_SUMMARY(1.0.0),1,AUS,A,1984,234034,NUM,,
