table,table_title,year,measure,description1,description2,description4,description5,description6,data_source,unit,jurisdiction,value
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,83.5
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,95.1
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,91.6
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,5833
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5629
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,4620
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1931
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1193
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,350
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,311
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,263
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,6770
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,6502
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5346
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,2600
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,2273
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,571
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,323
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,341
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,83.6
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,81.8
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,80.4
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,70.6
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,48.5
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,48.1
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,87.1
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,76.5
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,97.0
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,94.5
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,93.1
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,95.0
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,92.5
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,78.4
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,90.5
7A.23,"On-time case processing indicator, civil",2019-20,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,99.1
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,5401
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,4976
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,4772
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1397
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1441
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,296
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,299
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,238
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,6048
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,5761
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5534
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,2169
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,2444
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,445
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,313
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,323
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,86.2
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,82.8
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,81.4
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,60.9
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,53.0
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,52.0
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,87.7
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,68.2
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,96.5
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,95.9
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,94.4
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,94.6
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,89.9
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,78.2
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,91.8
7A.23,"On-time case processing indicator, civil",2018-19,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,92.6
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,5708
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5526
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,4629
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1103
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1624
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,275
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,272
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,179
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,6226
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,6248
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5132
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,2219
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,2694
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,471
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,283
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,229
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,89.4
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,85.0
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,85.7
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,47.5
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,57.6
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,45.0
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,91.0
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,74.3
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,97.5
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,96.1
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,95.0
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,95.6
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,95.6
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,77.1
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,94.6
7A.23,"On-time case processing indicator, civil",2017-18,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,95.0
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,5383
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5047
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,4562
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1463
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1263
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,239
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,281
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,242
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,5873
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,5902
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,4877
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,2306
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,1767
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,486
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,292
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,310
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,89.9
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,80.3
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,91.0
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,60.5
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,68.3
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,41.1
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,92.1
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,72.7
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,98.0
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,93.9
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,97.3
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,95.3
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,95.5
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,83.5
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,95.7
7A.23,"On-time case processing indicator, civil",2016-17,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,93.1
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,na
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5289
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,4794
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1113
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1662
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,194
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,na
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,210
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,na
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,6074
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5149
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,1919
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,2055
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,394
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,na
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,273
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,na
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,80.2
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,90.2
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,54.3
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,76.2
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,39.2
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,na
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,68.9
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,na
7A.23,"On-time case processing indicator, civil",2015-16,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,92.1
