year,quarter,quarter_label,city,suburb,sales_count,median_price_aud,median_change_yoy_pct,reported_in_file
2014,1,2014-Q1,MOUNT BARKER,MYLOR,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,NAIRNE,22,337500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,OAKBANK,3,412000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,PAECHTOWN,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,PARIS CREEK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,PETWOOD,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,PROSPECT HILL,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,SAINT IVES,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,TOTNESS,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,VERDUN,1,340000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,WISTOW,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,MOUNT BARKER,WOODSIDE,6,391291,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,COLLEGE PARK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,EVANDALE,6,606250,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,FELIXSTOW,9,520000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,FIRLE,4,580000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,GLYNDE,7,515000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,HACKNEY,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,HEATHPOOL,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,JOSLIN,2,950000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,KENSINGTON,4,1200000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,KENT TOWN,1,635000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,MARDEN,6,641000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,MARRYATVILLE,1,965000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,MAYLANDS,7,915000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,NORWOOD,14,875000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM,6,572500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,PAYNEHAM SOUTH,4,530500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,ROYSTON PARK,3,890500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,ST.MORRIS,6,591250,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,ST.PETERS,15,830000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,STEPNEY,3,565000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,NORWOOD PAYNEHAM & ST PETERS,TRINITY GARDENS,2,809000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,ABERFOYLE PARK,51,423750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,ALDINGA,1,315000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,ALDINGA BEACH,71,318500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,BLEWITT SPRINGS,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,CHANDLERS HILL,1,549000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,CHERRY GARDENS,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,CHRISTIE DOWNS,22,250500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,CHRISTIES BEACH,25,335000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,CLARENDON,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,COROMANDEL EAST,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,COROMANDEL VALLEY,13,518500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,DARLINGTON,3,395000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,DORSET VALE,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,FLAGSTAFF HILL,48,523000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,HACKHAM,20,255000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,HACKHAM WEST,11,231000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,HAPPY VALLEY,46,360000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,HUNTFIELD HEIGHTS,23,277350,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,IRONBANK,1,380000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,KANGARILLA,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,KUITPO,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,LONSDALE,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,MASLIN BEACH,11,325500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,MCLAREN FLAT,3,419000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,MCLAREN VALE,12,466000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,MOANA,12,378750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,MORPHETT VALE,69,289500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,MYLOR,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,NOARLUNGA CENTRE,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,NOARLUNGA DOWNS,24,320000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,O'HALLORAN HILL,12,350000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,O'SULLIVAN BEACH,4,252500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,OLD NOARLUNGA,6,312500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,OLD REYNELLA,15,348000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,ONKAPARINGA HILLS,3,400000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,PORT NOARLUNGA,12,430000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,PORT NOARLUNGA SOUTH,18,370000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,PORT WILLUNGA,8,285250,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,REYNELLA,23,290000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,REYNELLA EAST,3,292625,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,SCOTT CREEK,1,475000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,SEAFORD,18,319000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,SEAFORD HEIGHTS,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,SEAFORD MEADOWS,16,354500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,SEAFORD RISE,15,335000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,SELLICKS BEACH,15,287500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,SELLICKS HILL,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,TATACHILLA,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,THE RANGE,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,WHITES VALLEY,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,WILLUNGA,10,443500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,WILLUNGA SOUTH,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,ONKAPARINGA,WOODCROFT,40,367000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ANDREWS FARM,28,254000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ANGLE VALE,9,445000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,BIBARINGA,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,BLAKEVIEW,24,311750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,BUCKLAND PARK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,CRAIGMORE,43,285000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,DAVOREN PARK,18,187500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,EDINBURGH NORTH,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH,2,178000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH DOWNS,19,171000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH EAST,14,203500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH GROVE,5,236000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH NORTH,8,158750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH PARK,12,193500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH SOUTH,7,200000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ELIZABETH VALE,11,224500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,EVANSTON PARK,20,364500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,GOULD CREEK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,HILLBANK,15,352500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,HILLIER,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,HUMBUG SCRUB,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,MACDONALD PARK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,MUNNO PARA,6,211500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,MUNNO PARA DOWNS,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,MUNNO PARA WEST,19,273000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ONE TREE HILL,2,570500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,PENFIELD,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,PENFIELD GARDENS,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,SAMPSON FLAT,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,SMITHFIELD,5,238000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,SMITHFIELD PLAINS,9,185000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,ULEYBURY,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,VIRGINIA,2,426500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,WATERLOO CORNER,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PLAYFORD,YATTALUNGA,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,ALBERTON,3,383000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,ANGLE PARK,2,422500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,BIRKENHEAD,14,388750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,BLAIR ATHOL,15,380000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,BROADVIEW,11,465500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,CLEARVIEW,22,350000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,CROYDON PARK,13,388500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,DERNANCOURT,14,412500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,DEVON PARK,2,475000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,DRY CREEK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,DUDLEY PARK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,ENFIELD,21,350000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,ETHELTON,6,357500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,EXETER,5,455000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,FERRYDEN PARK,6,405000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,GEPPS CROSS,1,270000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,GILLES PLAINS,12,329250,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,GILLMAN,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,GLANVILLE,1,575000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,GREENACRES,13,393000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,HAMPSTEAD GARDENS,5,415000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,HILLCREST,10,402500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,HOLDEN HILL,10,300000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,KILBURN,10,367500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,KLEMZIG,26,475000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,LARGS BAY,26,568000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,LARGS NORTH,14,422000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,MANNINGHAM,3,396000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,MANSFIELD PARK,11,330000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,NEW PORT,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,NORTH HAVEN,14,456500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,NORTHFIELD,12,340000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,NORTHGATE,21,489750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,OAKDEN,13,450000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,OSBORNE,5,370000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,OTTOWAY,8,290000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,OUTER HARBOR,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,PETERHEAD,5,330000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,PORT ADELAIDE,6,360000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,QUEENSTOWN,7,347000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,REGENCY PARK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,ROSEWATER,17,340000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,SEFTON PARK,2,459500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,SEMAPHORE,9,445000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,SEMAPHORE SOUTH,4,577500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,TAPEROO,10,340000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,VALLEY VIEW,26,340000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,WALKLEY HEIGHTS,16,477000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,WINDSOR GARDENS,19,385000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,WINGFIELD,2,230000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PORT ADELAIDE ENFIELD,WOODVILLE GARDENS,2,325250,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,BROADVIEW,11,465500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,COLLINSWOOD,3,648000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,FITZROY,2,1352500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,MEDINDIE GARDENS,5,927500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,NAILSWORTH,4,491000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,OVINGHAM,2,502500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,PROSPECT,49,604250,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,SEFTON PARK,2,459500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,PROSPECT,THORNGATE,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,BOLIVAR,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,BRAHMA LODGE,9,250000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,BURTON,28,280000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,CAVAN,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,DIREK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,DRY CREEK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,EDINBURGH,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,ELIZABETH VALE,11,224500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,GLOBE DERBY PARK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,GOLDEN GROVE,36,395000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,GREEN FIELDS,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,GULFVIEW HEIGHTS,12,344750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,INGLE FARM,41,287000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,MAWSON LAKES,56,492000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,PARA HILLS,25,276500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,PARA HILLS WEST,12,315000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,PARA VISTA,10,325000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,PARAFIELD,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,PARAFIELD GARDENS,41,311000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,PARALOWIE,43,280000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,POORAKA,29,316000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY,10,273500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY DOWNS,21,272000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY EAST,25,280000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY HEIGHTS,26,384500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY NORTH,31,234500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY PARK,3,330500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY PLAIN,1,320000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,SALISBURY SOUTH,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,ST.KILDA,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,VALLEY VIEW,26,340000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,WALKLEY HEIGHTS,16,477000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,SALISBURY,WATERLOO CORNER,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,BANKSIA PARK,14,400000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,DERNANCOURT,14,412500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,FAIRVIEW PARK,15,342000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,GILLES PLAINS,12,329250,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,GOLDEN GROVE,36,395000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,GOULD CREEK,,,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,GREENWITH,35,475000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,HIGHBURY,24,456750,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,HOLDEN HILL,10,300000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,HOPE VALLEY,22,344000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,HOUGHTON,1,700000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,MODBURY,18,347500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,MODBURY HEIGHTS,23,366000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,MODBURY NORTH,29,345500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,PARA HILLS,25,276500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,REDWOOD PARK,22,373000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,RIDGEHAVEN,15,350300,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,SALISBURY EAST,25,280000,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,SALISBURY HEIGHTS,26,384500,,metro-median-house-sales-2015-q1.xlsx
2014,1,2014-Q1,TEA TREE GULLY,ST.AGNES,10,358500,,metro-median-house-sales-2015-q1.xlsx
