table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Immigration law,,2024-25,5708,2.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Injury compensation,,2022-23,612,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Injury compensation,,2023-24,569,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Injury compensation,,2024-25,436,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Mental health law,,2022-23,5054,2.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Mental health law,,2023-24,6098,3.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Mental health law,,2024-25,6771,3.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Neighbourhood disputes,,2022-23,1231,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Neighbourhood disputes,,2023-24,1235,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Neighbourhood disputes,,2024-25,1189,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other services for victims of violence,,2022-23,499,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other services for victims of violence,,2023-24,601,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other services for victims of violence,,2024-25,618,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Proceeds of crime,,2022-23,9,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Proceeds of crime,,2023-24,21,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Proceeds of crime,,2024-25,16,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Social security,,2022-23,1825,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Social security,,2023-24,2193,1.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Social security,,2024-25,1554,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Veterans' entitlements,,2022-23,329,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Veterans' entitlements,,2023-24,445,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Veterans' entitlements,,2024-25,233,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Victim compensation,,2022-23,1457,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Victim compensation,,2023-24,1895,1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Victim compensation,,2024-25,2158,1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Wills and estates,,2022-23,1466,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Wills and estates,,2023-24,920,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Wills and estates,,2024-25,902,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other civil law problem,,2022-23,13798,7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other civil law problem,,2023-24,15145,7.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other civil law problem,,2024-25,14205,6.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Acts intended to cause injury,,2022-23,7623,3.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Acts intended to cause injury,,2023-24,6122,3.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Acts intended to cause injury,,2024-25,6083,2.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Dangerous or negligent acts endangering persons,,2022-23,473,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Dangerous or negligent acts endangering persons,,2023-24,3521,1.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Dangerous or negligent acts endangering persons,,2024-25,3697,1.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Drug offences,,2022-23,3094,1.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Drug offences,,2023-24,2733,1.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Drug offences,,2024-25,2435,1.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Drug importation,,2022-23,15,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Drug importation,,2023-24,14,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Drug importation,,2024-25,21,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Illicit drug offences,,2022-23,3082,1.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Illicit drug offences,,2023-24,2718,1.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Illicit drug offences,,2024-25,2409,1.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Fraud, deception, and related offences",,2022-23,1203,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Fraud, deception, and related offences",,2023-24,1154,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Fraud, deception, and related offences",,2024-25,798,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Homicide and related offences,,2022-23,102,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Homicide and related offences,,2023-24,102,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Homicide and related offences,,2024-25,117,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Miscellaneous offences,,2022-23,1553,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Miscellaneous offences,,2023-24,1527,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Miscellaneous offences,,2024-25,1528,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Property and vehicle damage,,2022-23,1755,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Property and vehicle damage,,2023-24,1747,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Property and vehicle damage,,2024-25,1759,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Property damage,,2022-23,1755,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Property damage,,2023-24,1747,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Property damage,,2024-25,1759,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,National Security offences,,2022-23,41,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,National Security offences,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,National Security offences,,2024-25,4,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Offences against government procedures, government security and government operations",,2022-23,2897,1.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Offences against government procedures, government security and government operations",,2023-24,2629,1.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Offences against government procedures, government security and government operations",,2024-25,2643,1.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,People smuggling,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,People smuggling,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,People smuggling,,2024-25,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Prohibited and regulated weapons and explosives offences,,2022-23,895,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Prohibited and regulated weapons and explosives offences,,2023-24,827,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Prohibited and regulated weapons and explosives offences,,2024-25,946,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Public order offences,,2022-23,1702,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Public order offences,,2023-24,1554,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Public order offences,,2024-25,1621,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Robbery, extortion, and related offences",,2022-23,527,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Robbery, extortion, and related offences",,2023-24,705,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Robbery, extortion, and related offences",,2024-25,701,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Sexual assault and related offences,,2022-23,1561,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Sexual assault and related offences,,2023-24,1705,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Sexual assault and related offences,,2024-25,1796,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Theft and related offences,,2022-23,3540,1.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Theft and related offences,,2023-24,3246,1.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Theft and related offences,,2024-25,3064,1.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Traffic and vehicle regulatory offences,,2022-23,9656,4.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Traffic and vehicle regulatory offences,,2023-24,6210,3.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Traffic and vehicle regulatory offences,,2024-25,6473,3.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Unlawful entry with intent/burglary, break and enter",,2022-23,980,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Unlawful entry with intent/burglary, break and enter",,2023-24,1343,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,"Unlawful entry with intent/burglary, break and enter",,2024-25,1212,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other criminal law problem,,2022-23,11112,5.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other criminal law problem,,2023-24,11026,5.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Other criminal law problem,,2024-25,11977,5.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Legal Advice,Total Services,,2022-23,197691,100
