table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child representation/Independent Children's Lawyer,,2024-25,7848,2.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,"Divorce, de-facto separations and/or annulment",,2022-23,4966,1.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,"Divorce, de-facto separations and/or annulment",,2023-24,5046,1.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,"Divorce, de-facto separations and/or annulment",,2024-25,5114,1.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Family law property,,2022-23,12328,4.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Family law property,,2023-24,15372,5.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Family law property,,2024-25,18181,5.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Parenting arrangements,,2022-23,70500,23.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Parenting arrangements,,2023-24,73118,24.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Parenting arrangements,,2024-25,79610,25.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Spouse maintenance,,2022-23,112,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Spouse maintenance,,2023-24,162,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Spouse maintenance,,2024-25,161,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Other family law problem,,2022-23,6419,2.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Other family law problem,,2023-24,8457,2.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Other family law problem,,2024-25,9283,3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child protection,,2022-23,6621,2.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child protection,,2023-24,8053,2.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child protection,,2024-25,7848,2.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer/finance,,2022-23,16197,5.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer/finance,,2023-24,12528,4.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer/finance,,2024-25,12032,3.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer,,2022-23,7362,2.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer,,2023-24,7612,2.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer,,2024-25,7615,2.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer credit,,2022-23,691,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer credit,,2023-24,378,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Consumer credit,,2024-25,293,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Credit and debt,,2022-23,8138,2.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Credit and debt,,2023-24,4542,1.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Credit and debt,,2024-25,4116,1.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Discrimination,,2022-23,1995,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Discrimination,,2023-24,2951,1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Discrimination,,2024-25,2325,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Family and domestic violence,,2022-23,25614,8.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Family and domestic violence,,2023-24,29493,9.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Family and domestic violence,,2024-25,33283,10.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Domestic violence protection orders,,2022-23,14718,4.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Domestic violence protection orders,,2023-24,22310,7.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Domestic violence protection orders,,2024-25,25693,8.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Domestic/Family violence,,2022-23,10893,3.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Domestic/Family violence,,2023-24,7185,2.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Domestic/Family violence,,2024-25,7592,2.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Employment,,2022-23,4611,1.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Employment,,2023-24,4511,1.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Employment,,2024-25,4715,1.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environmental,,2022-23,178,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environmental,,2023-24,199,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environmental,,2024-25,325,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environment,,2022-23,80,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environment,,2023-24,95,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environment,,2024-25,20,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environmental pollution,,2022-23,98,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environmental pollution,,2023-24,99,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Environmental pollution,,2024-25,303,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Guardianship for adults,,2022-23,2381,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Guardianship for adults,,2023-24,2004,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Guardianship for adults,,2024-25,2095,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Health,,2022-23,1034,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Health,,2023-24,1916,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Health,,2024-25,2790,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Housing,,2022-23,8407,2.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Housing,,2023-24,10053,3.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Housing,,2024-25,10789,3.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Immigration law,,2022-23,6731,2.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Immigration law,,2023-24,6372,2.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Immigration law,,2024-25,7205,2.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Injury compensation,,2022-23,738,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Injury compensation,,2023-24,687,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Injury compensation,,2024-25,528,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Mental health law,,2022-23,5548,1.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Mental health law,,2023-24,6493,2.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Mental health law,,2024-25,7204,2.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Neighbourhood disputes,,2022-23,1326,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Neighbourhood disputes,,2023-24,1366,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Neighbourhood disputes,,2024-25,1271,0.4
