table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Dispute resolution,Representations,2024-25,0,0
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Court/tribunal,Representations,2022-23,2350,2.7
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Court/tribunal,Representations,2023-24,1909,2.5
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Court/tribunal,Representations,2024-25,2048,2.6
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Other representation,Representations,2022-23,84,0.1
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Other representation,Representations,2023-24,111,0.1
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Other representation,Representations,2024-25,139,0.2
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Total services,,2022-23,86392,100
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Total services,,2023-24,75988,100
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Criminal law,Total services,,2024-25,79374,100
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Legal advice,,2022-23,197691,61.6
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Legal advice,,2023-24,198881,60.7
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Legal advice,,2024-25,209418,60.2
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Non-legal support,,2022-23,10771,3.4
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Non-legal support,,2023-24,14308,4.4
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Non-legal support,,2024-25,18882,5.4
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Legal task,,2022-23,44788,13.9
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Legal task,,2023-24,42912,13.1
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Legal task,,2024-25,43443,12.5
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Ongoing legal support,,2022-23,32,0
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Ongoing legal support,,2023-24,58,0
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Ongoing legal support,,2024-25,0,0
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Facilitated resolution process,,2022-23,12426,3.9
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Facilitated resolution process,,2023-24,14400,4.4
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Facilitated resolution process,,2024-25,14391,4.1
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Duty lawyer,,2022-23,19041,5.9
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Duty lawyer,,2023-24,21432,6.5
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Duty lawyer,,2024-25,22466,6.5
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Representations,,2022-23,36319,11.3
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Representations,,2023-24,35630,10.9
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Representations,,2024-25,38995,11.2
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Dispute resolution,Representations,2022-23,11527,3.6
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Dispute resolution,Representations,2023-24,13619,4.2
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Dispute resolution,Representations,2024-25,14662,4.2
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Court/tribunal,Representations,2022-23,21942,6.8
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Court/tribunal,Representations,2023-24,18645,5.7
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Court/tribunal,Representations,2024-25,19762,5.7
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Other representation,Representations,2022-23,471,0.1
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Other representation,Representations,2023-24,644,0.2
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Other representation,Representations,2024-25,926,0.3
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Total services,,2022-23,321073,100
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Total services,,2023-24,327628,100
14,"Services, Law type by service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Total services,,2024-25,347593,100
