date,sex,series_type,employed_total_000,unemployed_total_000,labour_force_total_000,unemployment_rate_pct,participation_rate_pct,employment_population_ratio_pct
2005-03,Females,Original,333.3909379,20.0366526,353.4275904,5.6692384,55.3691837,52.2301727
2005-03,Females,Seasonally Adjusted,332.3846999,18.6998605,351.0845604,5.3263124,55.0021166,52.072532
2005-03,Females,Trend,331.0811913,18.3625635,349.4437548,5.254798,54.7588024,51.881338
2005-03,Males,Original,406.6975997,22.9142876,429.6118874,5.3337182,70.289443,66.5404022
2005-03,Males,Seasonally Adjusted,404.9089774,22.7566479,427.6656253,5.3211309,69.9710122,66.247763
2005-03,Males,Trend,403.0024784,23.0710023,426.0734808,5.4147942,69.7425828,65.9661655
2005-03,Persons,Original,740.0885376,42.9509402,783.0394778,5.4851564,62.6674732,59.2300643
2005-03,Persons,Seasonally Adjusted,737.2936772,41.4565084,778.7501857,5.3234669,62.3241966,59.0063887
2005-03,Persons,Trend,734.0836698,41.4335658,775.5172355,5.3427008,62.0879217,58.7707498
2005-04,Females,Original,333.2214997,19.1471326,352.3686323,5.4338357,55.16638,52.1687295
2005-04,Females,Seasonally Adjusted,332.7024911,19.024563,351.7270541,5.4088995,55.0659353,52.0874742
2005-04,Females,Trend,332.4831845,18.3710942,350.8542787,5.2361038,54.9332013,52.0568419
2005-04,Males,Original,404.4144537,22.3599503,426.7744041,5.2392904,69.7893446,66.1328781
2005-04,Males,Seasonally Adjusted,404.7595618,21.9888192,426.748381,5.1526427,69.7850891,66.1893128
2005-04,Males,Trend,403.9282525,22.7085983,426.6368508,5.3226997,69.7783938,66.0642995
2005-04,Persons,Original,737.6359534,41.5070829,779.1430364,5.3272738,62.31868,58.9987933
2005-04,Persons,Seasonally Adjusted,737.462053,41.0133822,778.4754351,5.2684234,62.2652829,58.9848841
2005-04,Persons,Trend,736.411437,41.0796925,777.4911295,5.283622,62.1943292,58.908216
2005-05,Females,Original,332.6167465,17.8630079,350.4797544,5.0967303,54.8342602,52.0395059
2005-05,Females,Seasonally Adjusted,332.524779,18.4305907,350.9553697,5.2515483,54.9086726,52.0251171
2005-05,Females,Trend,333.5549897,17.9803988,351.5353885,5.114819,54.996809,52.1838218
2005-05,Males,Original,403.2872225,23.1651261,426.4523486,5.432055,69.7008899,65.9146992
2005-05,Males,Seasonally Adjusted,404.1042108,22.52559,426.6298008,5.2798914,69.7298933,66.0482307
2005-05,Males,Trend,404.4939551,22.4955799,426.989535,5.2684148,69.786252,66.1096228
2005-05,Persons,Original,735.903969,41.028134,776.932103,5.2807876,62.1051822,58.8255395
2005-05,Persons,Seasonally Adjusted,736.6289898,40.9561807,777.5851705,5.267099,62.1573861,58.883495
2005-05,Persons,Trend,738.0489447,40.4759787,778.5249235,5.1990601,62.2302664,58.9948775
2005-06,Females,Original,333.2593272,18.6411348,351.9004621,5.2972749,55.0197802,52.1052312
2005-06,Females,Seasonally Adjusted,333.5216309,19.473202,352.9948329,5.5165686,55.1908855,52.1462425
2005-06,Females,Trend,334.3758597,17.2029499,351.5788096,4.8930565,54.9626286,52.2732761
2005-06,Males,Original,404.7062768,21.4509811,426.1572579,5.0335834,69.6168172,66.1125966
2005-06,Males,Seasonally Adjusted,405.2429833,22.4907676,427.7337509,5.2581232,69.8743522,66.2002727
2005-06,Males,Trend,404.6639627,22.5197296,427.1836923,5.2716735,69.771787,66.0936462
2005-06,Persons,Original,737.965604,40.0921159,778.0577199,5.152846,62.1582922,58.9553711
2005-06,Persons,Seasonally Adjusted,738.7646143,41.9639696,780.7285839,5.3749754,62.3716649,59.0192033
2005-06,Persons,Trend,739.0398224,39.7226795,778.7625019,5.1007437,62.2051746,59.0322481
2005-07,Females,Original,336.9270354,13.4754967,350.4025322,3.845719,54.7392767,52.634158
2005-07,Females,Seasonally Adjusted,338.3481601,14.1925377,352.5406978,4.025787,55.0732973,52.8561636
2005-07,Females,Trend,334.9668288,16.2521409,351.2189697,4.6273528,54.8654006,52.3265849
2005-07,Males,Original,404.9451412,19.9312742,424.8764154,4.6910757,69.3534243,66.1000026
2005-07,Males,Seasonally Adjusted,403.6845393,22.4665803,426.1511196,5.271975,69.5614968,65.8942321
2005-07,Males,Trend,404.6010193,22.6857935,427.2868129,5.309266,69.742653,66.0398301
2005-07,Persons,Original,741.8721766,33.406771,775.2789476,4.3090001,61.8859192,59.2192549
2005-07,Persons,Seasonally Adjusted,742.0326994,36.659118,778.6918173,4.7077826,62.1583484,59.2320685
2005-07,Persons,Trend,739.5678481,38.9379344,778.5057825,5.0016243,62.1407488,59.032702
2005-08,Females,Original,334.5833997,14.2058402,348.7892399,4.0729009,54.4413255,52.2239842
2005-08,Females,Seasonally Adjusted,337.1403755,14.8936555,352.034031,4.2307431,54.9477939,52.6230939
2005-08,Females,Trend,335.4397945,15.3118005,350.751595,4.3654258,54.7497073,52.3596494
2005-08,Males,Original,400.9730829,22.6213598,423.5944426,5.3403344,69.0884547,65.3989002
2005-08,Males,Seasonally Adjusted,402.9789188,23.2497173,426.2286361,5.4547525,69.5180929,65.726053
2005-08,Males,Trend,404.4165173,22.844994,427.2615113,5.3468411,69.6899899,65.9637769
2005-08,Persons,Original,735.5564825,36.8272,772.3836825,4.767993,61.6039607,58.6666881
2005-08,Persons,Seasonally Adjusted,740.1192943,38.1433728,778.2626671,4.9010924,62.0728581,59.03061
2005-08,Persons,Trend,739.8563118,38.1567945,778.0131063,4.9043897,62.0556071,59.0121583
2005-09,Females,Original,339.2311709,14.4976829,353.7288538,4.0985299,55.1656634,52.9046822
2005-09,Females,Seasonally Adjusted,335.8833075,14.6219449,350.5052524,4.1716764,54.6629278,52.3825673
2005-09,Females,Trend,335.8733314,14.5741927,350.4475241,4.1587375,54.6569059,52.3838687
2005-09,Males,Original,406.5542073,22.6337315,429.1879388,5.2736178,69.9458831,66.2572046
2005-09,Males,Seasonally Adjusted,405.742754,22.935602,428.678356,5.3503056,69.8628351,66.1249599
2005-09,Males,Trend,404.2262559,22.7995125,427.0257684,5.3391421,69.5989763,65.8829881
2005-09,Persons,Original,745.7853783,37.1314143,782.9167926,4.7427025,62.3931547,59.434033
2005-09,Persons,Seasonally Adjusted,741.6260616,37.5575469,779.1836084,4.8201151,62.0956453,59.1025637
2005-09,Persons,Trend,740.0995873,37.3737052,777.4732925,4.8070725,61.9636286,58.984992
2005-10,Females,Original,335.8974193,13.6445317,349.541951,3.9035463,54.4662328,52.3401182
2005-10,Females,Seasonally Adjusted,335.2066914,14.2164045,349.4230959,4.068536,54.4477126,52.2324878
2005-10,Females,Trend,336.3105619,14.2415272,350.5520891,4.0625994,54.6242516,52.405087
2005-10,Males,Original,403.8574031,22.8388848,426.696288,5.352492,69.4837587,65.7646461
2005-10,Males,Seasonally Adjusted,404.662517,23.2969418,427.9594588,5.4437263,69.689455,65.8957518
2005-10,Males,Trend,404.0522103,22.5574504,426.6096607,5.2876089,69.4731962,65.7997253
2005-10,Persons,Original,739.7548224,36.4834166,776.238239,4.7000283,61.8095924,58.9045241
2005-10,Persons,Seasonally Adjusted,739.8692084,37.5133463,777.3825547,4.8255966,61.900711,58.9136324
2005-10,Persons,Trend,740.3627722,36.7989776,777.1617498,4.7350475,61.8855003,58.9551925
2005-11,Females,Original,338.0330852,12.5707663,350.6038515,3.5854616,54.5844098,52.6273067
2005-11,Females,Seasonally Adjusted,335.9571477,13.8609608,349.8181085,3.9623337,54.4620799,52.3041106
2005-11,Females,Trend,336.8519135,14.3050613,351.1569749,4.0736942,54.6651854,52.4382929
2005-11,Males,Original,403.8577579,21.2810609,425.1388189,5.0056734,69.1747172,65.7120567
2005-11,Males,Seasonally Adjusted,403.7249134,22.0915065,425.8164199,5.1880354,69.2849702,65.6904414
2005-11,Males,Trend,403.7854595,22.2722472,426.0577067,5.2275189,69.3185401,65.6949003
2005-11,Persons,Original,741.8908431,33.8518272,775.7426704,4.363796,61.7186281,59.0253531
2005-11,Persons,Seasonally Adjusted,739.6820611,35.9524673,775.6345285,4.635233,61.7100242,58.8496208
2005-11,Persons,Trend,740.637373,36.5773086,777.2146816,4.706204,61.8308215,58.9209369
2005-12,Females,Original,342.0446452,16.8795564,358.9242016,4.7028192,55.8324054,53.2067083
2005-12,Females,Seasonally Adjusted,337.4519727,16.8732071,354.3251799,4.7620683,55.1170052,52.4922958
2005-12,Females,Trend,337.6005206,14.6843153,352.2848359,4.1683075,54.7830668,52.4995401
2005-12,Males,Original,408.8121186,20.5016853,429.3138039,4.7754545,69.7979297,66.4647613
2005-12,Males,Seasonally Adjusted,403.0611027,21.1483211,424.2094238,4.9853492,68.9680585,65.5297599
2005-12,Males,Trend,403.4299009,22.1287673,425.5586681,5.1999334,69.1657826,65.569208
2005-12,Persons,Original,750.8567639,37.3812416,788.2380054,4.74238,62.6609678,59.6893466
2005-12,Persons,Seasonally Adjusted,740.5130754,38.0215283,778.5346037,4.88373,61.8895961,58.8670753
2005-12,Persons,Trend,741.0304215,36.8130826,777.843504,4.7327107,61.8163313,58.8907432
2006-01,Females,Original,333.7909787,16.1201101,349.9110888,4.606916,54.3574849,51.8532812
2006-01,Females,Seasonally Adjusted,340.6328932,14.1252666,354.7581598,3.9816608,55.1104607,52.9161491
2006-01,Females,Trend,338.5777507,15.1978067,353.7755574,4.2958894,54.9544551,52.5936724
2006-01,Males,Original,397.9195511,24.4634123,422.3829634,5.7917611,68.575899,64.6041467
2006-01,Males,Seasonally Adjusted,401.6445754,22.1508762,423.7954515,5.2267848,68.8052232,65.2089223
2006-01,Males,Trend,403.045842,22.1769224,425.2227644,5.2153658,69.0347922,65.4343753
2006-01,Persons,Original,731.7105299,40.5835223,772.2940522,5.2549314,61.3098687,58.0880771
2006-01,Persons,Seasonally Adjusted,742.2774686,36.2761428,778.5536114,4.6594277,61.8067943,58.9269514
2006-01,Persons,Trend,741.6235927,37.3747291,778.9983218,4.7977933,61.839717,58.8727752
2006-02,Females,Original,337.5707384,19.0624247,356.633163,5.3451071,55.3273041,52.3700004
2006-02,Females,Seasonally Adjusted,338.3645211,16.9699084,355.3344294,4.7757569,55.1258214,52.4931462
2006-02,Females,Trend,339.7033177,15.7345702,355.4378879,4.4268129,55.1523961,52.7109027
2006-02,Males,Original,405.8005202,24.0188515,429.8193716,5.5881268,69.6872922,65.793078
2006-02,Males,Seasonally Adjusted,404.8937709,21.709074,426.602845,5.0888254,69.1657917,65.6460653
2006-02,Males,Trend,402.8137062,22.3351295,425.1488357,5.2534848,68.9455464,65.3235025
2006-02,Persons,Original,743.3712585,43.0812761,786.4525346,5.4779245,62.3490262,58.9335936
2006-02,Persons,Seasonally Adjusted,743.258292,38.6789824,781.9372744,4.9465582,61.9910617,58.9246377
2006-02,Persons,Trend,742.5170239,38.0696997,780.5867236,4.8770622,61.8970206,58.8782644
2006-03,Females,Original,341.6209109,17.662997,359.2839079,4.916167,55.6638373,52.9273101
2006-03,Females,Seasonally Adjusted,340.7755675,16.4192723,357.1948397,4.5967272,55.3401781,52.7963411
2006-03,Females,Trend,340.8367556,16.2431234,357.079879,4.5488767,55.3499983,52.8321951
2006-03,Males,Original,404.8666656,23.5677203,428.4343859,5.5008937,69.3666969,65.5509086
2006-03,Males,Seasonally Adjusted,403.1983752,23.204448,426.4028232,5.4419077,69.0377719,65.2808001
2006-03,Males,Trend,403.0329191,22.4643328,425.4972518,5.2795483,68.9283062,65.289203
2006-03,Persons,Original,746.4875766,41.2307173,787.7182938,5.2341957,62.3643837,59.1001098
2006-03,Persons,Seasonally Adjusted,743.9739426,39.6237202,783.5976629,5.0566409,62.0381495,58.9011031
2006-03,Persons,Trend,743.8696747,38.7074562,782.5771309,4.9461522,61.9893882,58.9232987
2006-04,Females,Original,345.3295549,16.5683067,361.8978615,4.578172,56.0341784,53.4688373
2006-04,Females,Seasonally Adjusted,344.9572082,16.3528079,361.3100161,4.5259769,55.9431598,53.4111853
2006-04,Females,Trend,341.8898982,16.6932343,358.5831324,4.6553317,55.5302211,52.9451051
2006-04,Males,Original,401.5912484,23.7876982,425.3789466,5.5921193,68.8289832,64.9799843
2006-04,Males,Seasonally Adjusted,402.0571014,23.2992193,425.3563207,5.4775768,68.8253221,65.0553622
2006-04,Males,Trend,403.8497957,22.3533274,426.2031232,5.2447592,68.9745274,65.3569795
2006-04,Persons,Original,746.9208033,40.3560049,787.2768082,5.1260249,62.2907177,59.09768
2006-04,Persons,Seasonally Adjusted,747.0143095,39.6520273,786.6663368,5.0405141,62.2424161,59.1050784
2006-04,Persons,Trend,745.7396939,39.0465617,784.7862556,4.975439,62.1040297,59.0140816
2006-05,Females,Original,342.4489449,16.4540436,358.9029885,4.5845379,55.5349568,52.9889356
2006-05,Females,Seasonally Adjusted,342.116727,17.0373631,359.1540901,4.7437475,55.5738111,52.9375298
2006-05,Females,Trend,342.8568812,17.0742437,359.9311249,4.743753,55.6896745,53.0478939
2006-05,Males,Original,403.8249151,22.9207227,426.7456378,5.3710503,69.0061298,65.2997759
2006-05,Males,Seasonally Adjusted,404.4202929,22.4135678,426.8338607,5.2511222,69.0203957,65.3960504
2006-05,Males,Trend,405.1926273,21.9225904,427.1152176,5.1327111,69.0586031,65.5140245
2006-05,Persons,Original,746.27386,39.3747663,785.6486263,5.0117527,62.1222273,59.0088149
2006-05,Persons,Seasonally Adjusted,746.5370199,39.4509309,785.9879508,5.0192794,62.1490581,59.0296232
2006-05,Persons,Trend,748.0495085,38.9968341,787.0463426,4.9548333,62.2267465,59.1435149
2006-06,Females,Original,343.9805454,15.6777197,359.6582652,4.35906,55.6174008,53.193005
2006-06,Females,Seasonally Adjusted,344.1590648,16.5124517,360.6715165,4.5782522,55.7740896,53.2206111
2006-06,Females,Trend,343.8432352,17.3924633,361.2356984,4.8147133,55.8431758,53.154487
2006-06,Males,Original,405.9449107,19.5047082,425.449619,4.5844931,68.7538674,65.6018511
2006-06,Males,Seasonally Adjusted,406.3197982,20.6103651,426.9301632,4.827573,68.9931276,65.662434
2006-06,Males,Trend,406.7888333,21.2777237,428.0665569,4.9706578,69.1500029,65.7127929
2006-06,Persons,Original,749.9254562,35.182428,785.1078841,4.4812221,62.0410097,59.2608143
2006-06,Persons,Seasonally Adjusted,750.4788629,37.1228168,787.6016797,4.7133999,62.2380751,59.3045458
2006-06,Persons,Trend,750.6320684,38.6701869,789.3022553,4.8992875,62.350158,59.2954445
2006-07,Females,Original,343.8611783,17.9026299,361.7638082,4.9487067,55.8825096,53.1170481
2006-07,Females,Seasonally Adjusted,345.4358265,18.8492677,364.2850942,5.1743176,56.2719786,53.3602877
2006-07,Females,Trend,344.985675,17.7071815,362.6928565,4.8821423,56.0185902,53.2836829
2006-07,Males,Original,410.8449502,18.1214695,428.9664197,4.2244494,69.2408446,66.3158001
2006-07,Males,Seasonally Adjusted,409.5014011,20.462995,429.9643961,4.7592301,69.4019312,66.0989336
2006-07,Males,Trend,408.2761601,20.7425292,429.0186893,4.8348778,69.239024,65.8914019
2006-07,Persons,Original,754.7061285,36.0240994,790.7302279,4.5558015,62.4149181,59.5714183
2006-07,Persons,Seasonally Adjusted,754.9372276,39.3122627,794.2494904,4.9496113,62.6927049,59.5896597
2006-07,Persons,Trend,753.2618351,38.4497107,791.7115458,4.8565302,62.483654,59.4491164
2006-08,Females,Original,343.1910728,17.0165851,360.207658,4.7241042,55.5818547,52.9561099
2006-08,Females,Seasonally Adjusted,345.8538162,17.997388,363.8512042,4.9463593,56.1440722,53.3669846
2006-08,Females,Trend,346.3427786,18.0347604,364.377539,4.949471,56.2260282,53.4431372
2006-08,Males,Original,408.1677153,20.2964691,428.4641844,4.7370282,69.0789379,65.8066491
2006-08,Males,Seasonally Adjusted,410.5605087,20.8180335,431.3785422,4.8259316,69.5488038,66.1924261
2006-08,Males,Trend,409.2672392,20.67683,429.9440691,4.8091906,69.3191825,65.9854908
2006-08,Persons,Original,751.3587881,37.3130543,788.6718424,4.7311255,62.1824021,59.2404747
2006-08,Persons,Seasonally Adjusted,756.4143249,38.8154215,795.2297464,4.8810324,62.6994565,59.6390757
2006-08,Persons,Trend,755.6100177,38.7115904,794.3216082,4.8735411,62.6291118,59.5768562
2006-09,Females,Original,350.3956479,17.6540472,368.0496952,4.7966477,56.7307311,54.0095578
2006-09,Females,Seasonally Adjusted,346.8891297,17.9033692,364.7924989,4.9078227,56.2286709,53.4690674
2006-09,Females,Trend,347.8675177,18.3192835,366.1868012,5.0027154,56.4493469,53.6253467
2006-09,Males,Original,410.874789,19.6072044,430.4819934,4.5547095,69.3233394,66.1658627
2006-09,Males,Seasonally Adjusted,410.20569,19.7259442,429.9316341,4.5881583,69.2347115,66.0581133
2006-09,Males,Trend,409.5822863,21.2427061,430.8249923,4.9307042,69.3875337,65.9662397
2006-09,Persons,Original,761.2704369,37.2612516,798.5316885,4.6662208,62.8892373,59.9546867
2006-09,Persons,Seasonally Adjusted,757.0948196,37.6293134,794.724133,4.73489,62.5893691,59.6258313
2006-09,Persons,Trend,757.449804,39.5619896,797.0117935,4.9637897,62.7769762,59.6608591
2006-10,Females,Original,346.916423,17.543655,364.460078,4.8136013,56.1213768,53.4199175
2006-10,Females,Seasonally Adjusted,346.1050526,18.2325126,364.3375653,5.0042912,56.1025117,53.2949786
2006-10,Females,Trend,349.3641559,18.4112147,367.7753705,5.0061032,56.635097,53.7998856
2006-10,Males,Original,413.9459605,17.9560394,431.9019999,4.1574337,69.4780564,66.5895522
2006-10,Males,Seasonally Adjusted,414.815162,18.2355925,433.0507545,4.2109596,69.6628511,66.7293766
2006-10,Males,Trend,409.179896,22.2799949,431.4598908,5.1638624,69.4115266,65.8272109
2006-10,Persons,Original,760.8623835,35.4996944,796.3620779,4.4577329,62.6537764,59.8608384
2006-10,Persons,Seasonally Adjusted,760.9202146,36.4681051,797.3883197,4.5734436,62.734516,59.8653882
2006-10,Persons,Trend,758.5440518,40.6912095,799.2352614,5.0912681,62.88389,59.6823026
2006-11,Females,Original,352.8012938,16.8055461,369.6068399,4.546871,56.8571675,54.2719454
2006-11,Females,Seasonally Adjusted,352.0768909,18.3680353,370.4449262,4.9583714,56.9860915,54.1605094
2006-11,Females,Trend,350.3492592,18.3406163,368.6898755,4.9745375,56.7132978,53.8920735
2006-11,Males,Original,405.9585998,22.6974882,428.656088,5.2950346,68.8825467,65.235192
2006-11,Males,Seasonally Adjusted,406.6939972,23.5492797,430.2432768,5.47348,69.1375987,65.3533661
2006-11,Males,Trend,408.3564435,23.3898933,431.7463368,5.4175082,69.3744846,65.6161162
2006-11,Persons,Original,758.7598935,39.5030343,798.2629279,4.9486244,62.7386646,59.6339637
2006-11,Persons,Seasonally Adjusted,758.7708881,41.9173149,800.688203,5.2351608,62.9292767,59.6348278
2006-11,Persons,Trend,758.7057027,41.7305096,800.4362123,5.213471,62.9058374,59.6262598
2006-12,Females,Original,356.8653427,19.3659069,376.2312496,5.1473414,57.8188416,54.8427084
2006-12,Females,Seasonally Adjusted,352.0243613,19.2313856,371.2557469,5.180091,57.0542113,54.0987513
2006-12,Females,Trend,350.4924171,18.1417782,368.6341952,4.9213498,56.6385971,53.8512137
2006-12,Males,Original,413.8887082,24.4670068,438.355715,5.5815417,70.3668169,66.4392637
2006-12,Males,Seasonally Adjusted,408.1539305,25.3191587,433.4730892,5.840999,69.583036,65.5186915
2006-12,Males,Trend,407.588428,24.1494586,431.7378867,5.5935463,69.2854144,65.4099027
2006-12,Persons,Original,770.7540508,43.8329138,814.5869646,5.3809987,63.9561395,60.5146605
2006-12,Persons,Seasonally Adjusted,760.1782918,44.5505443,804.7288361,5.5360939,63.1821426,59.6843198
2006-12,Persons,Trend,758.0808451,42.2912368,800.3720819,5.283947,62.8241663,59.5045706
2007-01,Females,Original,343.4481553,19.9956836,363.4438389,5.5017258,55.778252,52.7094855
2007-01,Females,Seasonally Adjusted,350.6327184,17.6454006,368.2781191,4.7913247,56.520176,53.8121108
2007-01,Females,Trend,349.8004057,17.8795912,367.6799969,4.8628131,56.4238292,53.6800438
2007-01,Males,Original,402.6953004,29.2116847,431.9069851,6.7634203,69.227068,64.5449504
2007-01,Males,Seasonally Adjusted,406.7123223,26.5978191,433.3101414,6.1382868,69.4519692,65.1888082
2007-01,Males,Trend,407.2765766,24.3067438,431.5833204,5.6319933,69.1700506,65.2743979
2007-01,Persons,Original,746.1434556,49.2073683,795.350824,6.1868759,62.3566879,58.498757
2007-01,Persons,Seasonally Adjusted,757.3450408,44.2432197,801.5882605,5.5194446,62.8457122,59.3769779
2007-01,Persons,Trend,757.0769823,42.186335,799.2633173,5.2781523,62.6579948,59.3508104
2007-02,Females,Original,348.0819359,18.8766588,366.9585947,5.1440841,56.2419681,53.3488339
2007-02,Females,Seasonally Adjusted,348.7674049,16.7549619,365.5223668,4.5838404,56.0218444,53.4538925
2007-02,Females,Trend,348.4814209,17.588092,366.0695128,4.8045771,56.1091847,53.4133757
2007-02,Males,Original,409.1365917,26.4623505,435.5989422,6.0749345,69.71457,65.4794555
2007-02,Males,Seasonally Adjusted,408.1818472,23.9609638,432.1428109,5.5446864,69.1614403,65.3266554
2007-02,Males,Trend,407.482761,23.9553443,431.4381052,5.5524405,69.0570673,65.2227147
2007-02,Persons,Original,757.2185275,45.3390093,802.5575368,5.6493158,62.8325413,59.2829327
2007-02,Persons,Seasonally Adjusted,756.9492521,40.7159257,797.6651778,5.104388,62.4495166,59.261851
2007-02,Persons,Trend,755.9641818,41.5434362,797.5076181,5.2091585,62.4418962,59.1891988
2007-03,Females,Original,346.0706942,18.3421111,364.4128053,5.0333333,55.7764742,52.9690583
2007-03,Females,Seasonally Adjusted,345.4707029,16.9959612,362.4666641,4.6889722,55.4786008,52.8772246
2007-03,Females,Trend,347.0834482,17.2763547,364.3598029,4.7415644,55.7834713,53.1384621
2007-03,Males,Original,406.1958193,22.545189,428.7410083,5.2584634,68.5137139,64.9109454
2007-03,Males,Seasonally Adjusted,404.458262,22.0779213,426.5361833,5.1760958,68.1613783,64.6332801
2007-03,Males,Trend,408.0294069,23.3001586,431.3295655,5.4019387,68.9551164,65.2302033
2007-03,Persons,Original,752.2665135,40.8873001,793.1538136,5.1550279,62.0078205,58.8113001
2007-03,Persons,Seasonally Adjusted,749.9289649,39.0738825,789.0028474,4.952312,61.6833029,58.6285533
2007-03,Persons,Trend,755.1128551,40.5765133,795.6893684,5.099542,62.2255975,59.052377
2007-04,Females,Original,345.0554143,18.7084472,363.7638616,5.1430197,55.6296364,52.7685933
2007-04,Females,Seasonally Adjusted,344.8654565,18.2966578,363.1621143,5.0381516,55.5376125,52.7395434
2007-04,Females,Trend,346.2801119,17.0286972,363.308809,4.6871138,55.564844,52.9604566
2007-04,Males,Original,408.089111,23.0809853,431.1700962,5.3531044,68.845229,65.159872
2007-04,Males,Seasonally Adjusted,408.6285833,22.5049422,431.1335255,5.2199471,68.8393897,65.24601
2007-04,Males,Trend,408.7054799,22.6315159,431.3369958,5.2468293,68.8801978,65.2661714
2007-04,Persons,Original,753.1445253,41.7894325,794.9339578,5.2569691,62.0949012,58.8305915
2007-04,Persons,Seasonally Adjusted,753.4940398,40.8015999,794.2956397,5.1368279,62.0450401,58.8578932
2007-04,Persons,Trend,754.9855917,39.6602131,794.6458048,4.9909296,62.0772943,58.9790602
2007-05,Females,Original,347.3044413,15.807025,363.1114662,4.3532156,55.4830303,53.0677344
2007-05,Females,Seasonally Adjusted,346.8848929,16.4073782,363.2922711,4.5163026,55.5106571,53.0036279
2007-05,Females,Trend,346.5643709,16.9313822,363.4957531,4.6579312,55.5418741,52.9547718
2007-05,Males,Original,411.4919345,21.7128416,433.204776,5.0121427,69.1136064,65.6495338
2007-05,Males,Seasonally Adjusted,411.9194856,21.3827898,433.3022754,4.9348436,69.1291615,65.7177454
2007-05,Males,Trend,409.2545795,22.2108583,431.4654378,5.1477723,68.8337782,65.290372
2007-05,Persons,Original,758.7963758,37.5198665,796.3162423,4.7116792,62.1512205,59.2228544
2007-05,Persons,Seasonally Adjusted,758.8043785,37.790168,796.5945465,4.7439652,62.1729417,59.223479
2007-05,Persons,Trend,755.8189504,39.1422405,794.9611909,4.9237926,62.0429243,58.9880594
2007-06,Females,Original,347.5085498,16.2218894,363.7304391,4.4598658,55.5300931,53.0535255
2007-06,Females,Seasonally Adjusted,347.6760004,17.2203568,364.8963572,4.719246,55.7080918,53.0790898
2007-06,Females,Trend,347.9108787,17.0181479,364.9290266,4.6634131,55.7136065,53.1154509
2007-06,Males,Original,410.3354394,21.0080484,431.3434878,4.8703757,68.76027,65.4113865
2007-06,Males,Seasonally Adjusted,410.6144699,22.3305014,432.9449714,5.1578152,69.0155618,65.4558667
2007-06,Males,Trend,409.6878091,22.0168993,431.7047084,5.0999905,68.8118252,65.3024286
2007-06,Persons,Original,757.8439892,37.2299378,795.0739269,4.6825756,62.002287,59.098983
2007-06,Persons,Seasonally Adjusted,758.2904703,39.5508583,797.8413286,4.9572336,62.2180974,59.133801
2007-06,Persons,Trend,757.5986879,39.0350472,796.633735,4.8999993,62.1200205,59.07614
2007-07,Females,Original,347.2385069,15.5800331,362.81854,4.2941667,55.3458389,52.9691963
2007-07,Females,Seasonally Adjusted,348.691539,16.402033,365.093572,4.492556,55.6928817,53.1908478
2007-07,Females,Trend,349.9948437,17.2493729,367.2442166,4.696976,56.0212726,53.3899668
2007-07,Males,Original,409.5614422,20.7418633,430.3033055,4.8202891,68.5345857,65.2310205
2007-07,Males,Seasonally Adjusted,408.1544098,23.4457277,431.6001375,5.4322799,68.7411326,65.0069219
2007-07,Males,Trend,410.219921,21.9798737,432.1997948,5.0855817,68.8341387,65.3335223
2007-07,Persons,Original,756.7999492,36.3218963,793.1218455,4.5796111,61.7979623,58.9678559
2007-07,Persons,Seasonally Adjusted,756.8459488,39.8477607,796.6937095,5.0016412,62.0762725,58.9714401
2007-07,Persons,Trend,760.2147647,39.2292466,799.4440114,4.9070662,62.288222,59.2316977
2007-08,Females,Original,350.63917,16.4504587,367.0896287,4.4813194,55.9528996,53.4454714
2007-08,Females,Seasonally Adjusted,353.3371281,17.6125759,370.949704,4.7479687,56.5412638,53.8567023
2007-08,Females,Trend,352.2488932,17.5018776,369.7507708,4.7334256,56.3565434,53.6889484
2007-08,Males,Original,414.1016116,20.4070107,434.5086223,4.6965721,69.143359,65.8959913
2007-08,Males,Seasonally Adjusted,416.9404221,20.8280445,437.7684666,4.7577763,69.662098,66.3477312
2007-08,Males,Trend,411.0886678,21.9761504,433.0648182,5.0745638,68.9155913,65.4184257
2007-08,Persons,Original,764.7407816,36.8574694,801.598251,4.5979977,62.4061493,59.536716
2007-08,Persons,Seasonally Adjusted,770.2775503,38.4406204,808.7181706,4.7532777,62.9604504,59.9677653
2007-08,Persons,Trend,763.337561,39.4780279,802.815589,4.9174466,62.4994381,59.4260616
2007-09,Females,Original,358.4337607,17.5035258,375.9372865,4.6559696,57.2550585,54.5892804
2007-09,Females,Seasonally Adjusted,354.9774299,17.8362385,372.8136684,4.7842233,56.779333,54.0628829
2007-09,Females,Trend,354.1223419,17.7207933,371.8431352,4.7656637,56.6252867,53.926716
2007-09,Males,Original,412.3993933,19.3460227,431.745416,4.4808866,68.6440086,65.5681484
2007-09,Males,Seasonally Adjusted,411.8118606,19.3120447,431.1239053,4.4794651,68.5451935,65.4747355
2007-09,Males,Trend,412.4870719,21.8686023,434.3556742,5.0347224,69.0625591,65.585451
2007-09,Persons,Original,770.833154,36.8495485,807.6827025,4.5623793,62.8271095,59.9606985
2007-09,Persons,Seasonally Adjusted,766.7892905,37.1482832,803.9375737,4.620792,62.5357877,59.646139
2007-09,Persons,Trend,766.6094138,39.5893957,806.1988094,4.9106244,62.708703,59.6293141
2007-10,Females,Original,357.0090607,18.1448019,375.1538626,4.8366294,57.0761986,54.3156344
