date,location,unemployment_rate_trend_pct,unemployment_rate_seasonally_adjusted_pct,unemployment_rate_original_pct
2015-04,Tasmania,6.5738144,7.312393,7.1435344
2015-04,Victoria,6.0716587,6.1695392,6.2953226
2015-04,Western Australia,5.7899767,5.8338039,5.8910579
2015-05,Australia,6.095778,5.9306692,5.8360975
2015-05,Australian Capital Territory,4.572939,,4.3408369
2015-05,New South Wales,5.816696,5.7302619,5.6347512
2015-05,Northern Territory,4.2830978,,4.433718
2015-05,Queensland,6.3602584,6.2295455,6.168567
2015-05,South Australia,7.4231045,7.721366,7.5605327
2015-05,Tasmania,6.5293609,6.8720632,6.5611346
2015-05,Victoria,6.0254925,5.9350918,5.8251542
2015-05,Western Australia,5.8811046,5.1455785,5.0045003
2015-06,Australia,6.08301,6.0075152,5.8457698
2015-06,Australian Capital Territory,4.6464444,,3.603596
2015-06,New South Wales,5.7924331,5.7557914,5.6233038
2015-06,Northern Territory,4.3386002,,4.7488497
2015-06,Queensland,6.3223493,5.9242907,5.862777
2015-06,South Australia,7.6446786,8.3020921,7.9210055
2015-06,Tasmania,6.4944716,6.4274998,6.4285067
2015-06,Victoria,5.9951814,6.0246299,5.732094
2015-06,Western Australia,5.9749061,6.008289,5.7600255
2015-07,Australia,6.0657396,6.2743243,6.152486
2015-07,Australian Capital Territory,4.7440184,,4.5314632
2015-07,New South Wales,5.7708605,5.8727082,5.7744455
2015-07,Northern Territory,4.3691633,,3.8208677
2015-07,Queensland,6.281411,6.3730711,6.207233
2015-07,South Australia,7.7998203,7.9365494,7.8773776
2015-07,Tasmania,6.4727439,6.2420133,6.3649899
2015-07,Victoria,5.9783835,6.369846,6.224333
2015-07,Western Australia,6.067781,6.3982452,6.3453676
2015-08,Australia,6.0366803,6.0872685,6.1006634
2015-08,Australian Capital Territory,4.8388705,,5.4197571
2015-08,New South Wales,5.7315854,5.8614727,5.8721604
2015-08,Northern Territory,4.3720785,,4.9193892
2015-08,Queensland,6.237236,6.2608983,6.2588329
2015-08,South Australia,7.8200824,7.8117831,7.6911604
2015-08,Tasmania,6.4670376,6.1688854,6.2597409
2015-08,Victoria,5.9815412,5.9406937,5.9992349
2015-08,Western Australia,6.1265369,5.9921515,5.9043527
2015-09,Australia,5.991611,6.1746633,6.0166183
2015-09,Australian Capital Territory,4.9049856,,5.0802884
2015-09,New South Wales,5.6541799,5.8445162,5.6798276
2015-09,Northern Territory,4.3498367,,4.9560362
2015-09,Queensland,6.178929,6.252385,6.0728956
2015-09,South Australia,7.6980079,7.7227052,7.3892652
2015-09,Tasmania,6.4761829,5.9381458,5.7905992
2015-09,Victoria,6.0041811,6.3144972,6.2104782
2015-09,Western Australia,6.1516188,5.9429962,5.8841634
2015-10,Australia,5.9355327,5.9125394,5.6738675
2015-10,Australian Capital Territory,4.9267479,,4.9559916
2015-10,New South Wales,5.5446845,5.5006193,5.3701819
2015-10,Northern Territory,4.307752,,3.4109562
2015-10,Queensland,6.1044024,6.1716002,5.8514596
2015-10,South Australia,7.5080545,7.7248097,7.5352998
2015-10,Tasmania,6.4974546,6.5983683,6.3342829
2015-10,Victoria,6.0397381,5.6942068,5.3769939
2015-10,Western Australia,6.1349606,6.2251755,5.9566406
2015-11,Australia,5.8735784,5.850894,5.4583129
2015-11,Australian Capital Territory,4.897701,,4.6656556
2015-11,New South Wales,5.4273397,5.2311489,4.9312915
2015-11,Northern Territory,4.2519331,,3.6170745
2015-11,Queensland,6.0328033,5.9569245,5.3624469
2015-11,South Australia,7.3080034,7.1298886,6.8663463
2015-11,Tasmania,6.5266878,6.5987974,6.4236926
2015-11,Victoria,6.0496179,6.2305748,5.8340699
2015-11,Western Australia,6.0767889,6.2069658,5.5315852
2015-12,Australia,5.8144974,5.7412557,5.5231365
2015-12,Australian Capital Territory,4.8181833,,4.7939243
2015-12,New South Wales,5.3282481,5.0950511,4.9184632
2015-12,Northern Territory,4.1830917,,3.2578117
2015-12,Queensland,5.9941943,5.8762293,5.5162392
2015-12,South Australia,7.1361341,7.0105404,6.9092257
2015-12,Tasmania,6.5554972,6.7974811,6.7354729
2015-12,Victoria,6.0190846,5.9751595,5.7712416
2015-12,Western Australia,5.9843972,6.1133823,5.9554123
2016-01,Australia,5.7667119,6.0412705,6.4893558
2016-01,Australian Capital Territory,4.6931043,,5.1778958
2016-01,New South Wales,5.2585661,5.5992467,5.9758861
2016-01,Northern Territory,4.1020837,,4.3665685
2016-01,Queensland,6.0148158,6.4775973,6.8638261
2016-01,South Australia,7.0196971,6.6935469,7.2352539
2016-01,Tasmania,6.576811,6.5815894,6.9628506
2016-01,Victoria,5.9481995,6.3257829,6.9279226
2016-01,Western Australia,5.8726819,5.6867715,6.1467213
2016-02,Australia,5.7298732,5.69406,6.1724586
2016-02,Australian Capital Territory,4.5304107,,5.4260161
2016-02,New South Wales,5.2164789,5.2213993,5.6240913
2016-02,Northern Territory,4.0101639,,5.0842264
2016-02,Queensland,6.0840279,5.515113,6.1859437
2016-02,South Australia,6.9470493,7.3713569,7.9126052
2016-02,Tasmania,6.5889044,6.9029828,7.1404382
2016-02,Victoria,5.8520586,5.8153735,6.1860829
2016-02,Western Australia,5.7713495,6.0386604,6.6490037
2016-03,Australia,5.7008336,5.6530359,5.9984326
2016-03,Australian Capital Territory,4.3420052,,3.9990622
2016-03,New South Wales,5.1879236,5.1510533,5.436768
2016-03,Northern Territory,3.9195237,,4.8063623
2016-03,Queensland,6.169065,6.13319,6.6929247
2016-03,South Australia,6.8943805,6.9924416,7.3010869
2016-03,Tasmania,6.591138,6.5985958,6.6812441
2016-03,Victoria,5.7626861,5.6441226,5.9961019
2016-03,Western Australia,5.7134874,5.4746333,5.8649867
2016-04,Australia,5.6794113,5.6447007,5.6697032
2016-04,Australian Capital Territory,4.1450561,,3.9702825
2016-04,New South Wales,5.153517,5.208703,5.1305242
2016-04,Northern Territory,3.8463806,,4.121714
2016-04,Queensland,6.2377309,6.3886197,6.3932727
2016-04,South Australia,6.8503176,6.4772963,6.5202736
2016-04,Tasmania,6.5799537,6.2490012,6.1493861
2016-04,Victoria,5.7089125,5.5518057,5.6762826
2016-04,Western Australia,5.7451582,5.6409099,5.7099041
2016-05,Australia,5.6602457,5.7210782,5.6243389
2016-05,Australian Capital Territory,3.9618243,,3.7509886
2016-05,New South Wales,5.1047727,5.1122447,5.0341295
2016-05,Northern Territory,3.8039473,,3.622383
2016-05,Queensland,6.2568058,6.3087074,6.2637429
2016-05,South Australia,6.7993737,6.951981,6.7953582
2016-05,Tasmania,6.5538001,6.4121268,6.1315433
2016-05,Victoria,5.6997005,5.8002801,5.6849195
2016-05,Western Australia,5.8628937,5.8928619,5.7273401
2016-06,Australia,5.6441308,5.695128,5.541955
2016-06,Australian Capital Territory,3.8120369,,3.0720074
2016-06,New South Wales,5.046479,5.1449554,5.0348001
2016-06,Northern Territory,3.8058821,,3.6121207
2016-06,Queensland,6.216818,6.2767745,6.2597899
2016-06,South Australia,6.7507336,7.3129045,6.9912245
2016-06,Tasmania,6.5144291,6.5710282,6.540314
2016-06,Victoria,5.7271685,5.6746875,5.3955978
2016-06,Western Australia,6.0293704,5.8677209,5.567955
2016-07,Australia,5.6377496,5.6934385,5.5796127
2016-07,Australian Capital Territory,3.7049452,,3.5269963
2016-07,New South Wales,4.9941421,5.1077229,5.0255037
2016-07,Northern Territory,3.8581454,,3.4389002
2016-07,Queensland,6.1369767,5.9909978,5.8313234
2016-07,South Australia,6.7353508,6.3281581,6.3345007
2016-07,Tasmania,6.4668097,5.7765901,5.976621
2016-07,Victoria,5.7769564,5.8755584,5.7361088
2016-07,Western Australia,6.2112074,6.4755421,6.3666388
2016-08,Australia,5.6419696,5.6149649,5.6183111
2016-08,Australian Capital Territory,3.6425202,,3.6305706
2016-08,New South Wales,4.9602389,4.9535907,4.9729926
2016-08,Northern Territory,3.9591655,,3.936539
2016-08,Queensland,6.0458983,6.0970935,6.0850153
2016-08,South Australia,6.7458167,6.8652475,6.7143284
2016-08,Tasmania,6.4096548,7.1066015,7.2476328
2016-08,Victoria,5.8297579,5.5400048,5.6036483
2016-08,Western Australia,6.3741812,6.2541606,6.1848694
2016-09,Australia,5.6556286,5.6655295,5.5130085
2016-09,Australian Capital Territory,3.6226374,,3.4509381
2016-09,New South Wales,4.9540191,4.9182061,4.7720575
2016-09,Northern Territory,4.093835,,3.5674637
2016-09,Queensland,5.9797064,6.2664528,6.0566003
2016-09,South Australia,6.7436573,6.866385,6.5191897
2016-09,Tasmania,6.3422327,6.4719601,6.3443842
2016-09,Victoria,5.8612746,5.8072205,5.6981936
2016-09,Western Australia,6.4837792,6.0671676,5.9954396
2016-10,Australia,5.6873604,5.5974262,5.3626378
2016-10,Australian Capital Territory,3.6372248,,3.6441705
2016-10,New South Wales,4.9813853,4.8791062,4.7592761
2016-10,Northern Territory,4.2465373,,3.9467765
2016-10,Queensland,5.9635114,5.7835925,5.5057586
2016-10,South Australia,6.7017519,6.6053097,6.3970022
2016-10,Tasmania,6.2669846,6.431092,6.1943051
2016-10,Victoria,5.879412,5.8425091,5.5114108
2016-10,Western Australia,6.5290539,6.3649542,6.1221121
2016-11,Australia,5.7343656,5.7677594,5.3783134
2016-11,Australian Capital Territory,3.6804019,,4.0193282
2016-11,New South Wales,5.0339423,4.9734863,4.680259
2016-11,Northern Territory,4.4074508,,4.1480524
2016-11,Queensland,5.9943657,5.9829212,5.3809737
2016-11,South Australia,6.6505693,6.9235083,6.659014
2016-11,Tasmania,6.186151,6.4331614,6.2146745
2016-11,Victoria,5.9005782,6.0899769,5.700743
2016-11,Western Australia,6.5318031,6.5974377,6.0028316
2016-12,Australia,5.7798866,5.836851,5.6216565
2016-12,Australian Capital Territory,3.7408208,,3.4816483
2016-12,New South Wales,5.0851107,5.2244444,5.0341826
2016-12,Northern Territory,4.5648352,,4.2894124
2016-12,Queensland,6.0392736,6.0565201,5.6512187
2016-12,South Australia,6.6212593,6.61753,6.5113173
2016-12,Tasmania,6.1024619,6.4483033,6.3708885
2016-12,Victoria,5.9334683,6.0567327,5.872368
2016-12,Western Australia,6.4867093,6.5957726,6.45554
2017-01,Australia,5.8034829,5.6838549,6.1179372
2017-01,Australian Capital Territory,3.8093971,,4.0725732
2017-01,New South Wales,5.1114633,5.1357839,5.5002542
2017-01,Northern Territory,4.7063035,,5.2677812
2017-01,Queensland,6.0751157,6.0860081,6.4799537
2017-01,South Australia,6.6294675,6.1192353,6.6398238
2017-01,Tasmania,6.0141058,5.6253601,5.8829966
2017-01,Victoria,5.9685023,5.7720132,6.3471061
2017-01,Western Australia,6.3944816,6.273009,6.8160275
2017-02,Australia,5.8004038,5.8927927,6.3954324
2017-02,Australian Capital Territory,3.8789906,,4.7389194
2017-02,New South Wales,5.0947518,5.2400591,5.6360637
2017-02,Northern Territory,4.8241276,,4.7316586
2017-02,Queensland,6.09045,6.7913891,7.5468163
2017-02,South Australia,6.6829537,6.4743153,6.9727761
2017-02,Tasmania,5.924681,5.8044486,6.0395335
2017-02,Victoria,6.0009606,5.9579681,6.3529111
2017-02,Western Australia,6.2525079,6.1218433,6.7181277
2017-03,Australia,5.7709055,5.8451315,6.2083132
2017-03,Australian Capital Territory,3.9446429,,4.1223698
2017-03,New South Wales,5.0352833,5.0617975,5.3356324
2017-03,Northern Territory,4.9159749,,5.6794504
2017-03,Queensland,6.0818144,6.0457812,6.5714527
2017-03,South Australia,6.742593,7.0482344,7.3495008
2017-03,Tasmania,5.8417698,6.0438342,6.1441763
2017-03,Victoria,6.0259514,6.1899991,6.5721297
2017-03,Western Australia,6.0706727,6.4522108,6.8664405
2017-04,Australia,5.7236897,5.6077769,5.6476948
2017-04,Australian Capital Territory,4.0046462,,3.6544914
2017-04,New South Wales,4.9546924,4.6821238,4.61081
2017-04,Northern Territory,4.9863441,,5.775381
2017-04,Queensland,6.0500723,5.9579814,6.0141495
2017-04,South Australia,6.738248,7.0327106,7.0960984
2017-04,Tasmania,5.7762389,5.7251508,5.6498978
2017-04,Victoria,6.0500814,6.1082751,6.2488381
2017-04,Western Australia,5.8830519,5.8396647,5.9005489
2017-05,Australia,5.6692431,5.5465269,5.4413009
2017-05,Australian Capital Territory,4.0565182,,3.6975335
2017-05,New South Wales,4.8752561,4.7423272,4.6680956
2017-05,Northern Territory,5.0459773,,4.5180025
2017-05,Queensland,6.0058617,5.878046,5.8473563
2017-05,South Australia,6.6316544,7.0420532,6.8869541
2017-05,Tasmania,5.7381041,5.9098855,5.6796502
2017-05,Victoria,6.0704864,5.9820707,5.8650873
2017-05,Western Australia,5.728567,5.5027056,5.3260113
2017-06,Australia,5.6150465,5.6225433,5.4693022
2017-06,Australian Capital Territory,4.0993455,,4.7873358
2017-06,New South Wales,4.8120814,4.8021782,4.7040858
2017-06,Northern Territory,5.1056025,,5.1425819
2017-06,Queensland,5.95491,6.2516433,6.263137
2017-06,South Australia,6.4396923,6.6376148,6.3758241
2017-06,Tasmania,5.7296576,5.4453712,5.4058127
2017-06,Victoria,6.076554,5.939687,5.6376704
2017-06,Western Australia,5.64683,5.7061775,5.401239
2017-07,Australia,5.5650928,5.6055829,5.5026884
2017-07,Australian Capital Territory,4.131815,,4.4957169
2017-07,New South Wales,4.7668657,4.9657402,4.8969009
2017-07,Northern Territory,5.1706071,,5.0474662
2017-07,Queensland,5.896137,5.9492167,5.7754842
2017-07,South Australia,6.2136455,6.0892214,6.094422
2017-07,Tasmania,5.7508671,5.9194421,6.2135255
2017-07,Victoria,6.0608594,6.1433591,5.9752679
2017-07,Western Australia,5.6410788,5.4373514,5.3166206
2017-08,Australia,5.5278574,5.5298968,5.5259763
2017-08,Australian Capital Territory,4.1511711,,4.1812213
2017-08,New South Wales,4.7404866,4.9055565,4.9261745
2017-08,Northern Territory,5.2394935,,5.0989589
2017-08,Queensland,5.8319001,5.6109202,5.582906
2017-08,South Australia,6.0217783,5.6525198,5.4916847
2017-08,Tasmania,5.7937656,5.8721815,6.038249
2017-08,Victoria,6.0212714,6.1201659,6.1524243
2017-08,Western Australia,5.691576,5.8352205,5.8295383
2017-09,Australia,5.5086399,5.4645598,5.3179735
2017-09,Australian Capital Territory,4.1553951,,4.1412791
2017-09,New South Wales,4.7342627,4.6723724,4.5388833
2017-09,Northern Territory,5.3093878,,5.2093576
2017-09,Queensland,5.7820882,5.8049017,5.605781
2017-09,South Australia,5.9261844,5.9101273,5.5698195
2017-09,Tasmania,5.848148,5.4627275,5.3914014
2017-09,Victoria,5.970055,6.0118792,5.8966631
2017-09,Western Australia,5.771426,5.7616237,5.68301
2017-10,Australia,5.4994336,5.4046006,5.1699209
2017-10,Australian Capital Territory,4.1453545,,3.5283973
2017-10,New South Wales,4.7476825,4.6096163,4.4836477
2017-10,Northern Territory,5.3728157,,4.7363191
2017-10,Queensland,5.7595148,5.6875081,5.434312
2017-10,South Australia,5.9182053,5.9433431,5.7345446
2017-10,Tasmania,5.9030486,6.2257189,5.9600239
2017-10,Victoria,5.9023247,5.7707254,5.4343744
2017-10,Western Australia,5.8489326,6.0550471,5.8503665
2017-11,Australia,5.4991155,5.4549542,5.0794102
2017-11,Australian Capital Territory,4.1244255,,3.9564252
2017-11,New South Wales,4.7812393,4.7491795,4.4686133
2017-11,Northern Territory,5.4182137,,5.6141543
2017-11,Queensland,5.7893259,5.697152,5.1323252
2017-11,South Australia,5.9501923,6.1895117,5.9737427
2017-11,Tasmania,5.9498554,5.8762985,5.6620375
2017-11,Victoria,5.8147439,5.5193453,5.1628276
2017-11,Western Australia,5.9088401,6.498928,6.0238698
2017-12,Australia,5.5109609,5.6173168,5.4000296
2017-12,Australian Capital Territory,4.0988391,,4.111952
2017-12,New South Wales,4.8348694,4.9161205,4.7353262
2017-12,Northern Territory,5.4406468,,5.770716
2017-12,Queensland,5.8836215,5.8615905,5.4528253
2017-12,South Australia,5.9842051,5.9390061,5.8269652
2017-12,Tasmania,5.9822277,6.2056957,6.0819549
2017-12,Victoria,5.7079874,6.1331528,5.9659168
2017-12,Western Australia,5.9746239,5.792818,5.6584459
2018-01,Australia,5.5263549,5.5241874,5.9647438
2018-01,Australian Capital Territory,4.0681654,,4.7815816
2018-01,New South Wales,4.8937389,5.2087857,5.5959945
2018-01,Northern Territory,5.4423327,,5.1540723
2018-01,Queensland,6.0141081,5.981171,6.3997028
2018-01,South Australia,5.9852591,5.8269857,6.3451143
2018-01,Tasmania,5.9985195,5.1933854,5.4027901
2018-01,Victoria,5.5908486,5.5507382,6.1190023
2018-01,Western Australia,6.0534234,5.5095247,6.0057049
2018-02,Australia,5.5321918,5.5809423,6.0600152
2018-02,Australian Capital Territory,4.0289362,,4.7235577
2018-02,New South Wales,4.9404769,4.876245,5.2448741
2018-02,Northern Territory,5.4320593,,5.7010979
2018-02,Queensland,6.1258045,6.2763048,6.938125
2018-02,South Australia,5.9371225,6.2144975,6.7165902
2018-02,Tasmania,5.9954001,6.0519354,6.2794069
2018-02,Victoria,5.4724543,5.6350991,6.0176264
2018-02,Western Australia,6.1275271,6.1798028,6.6969753
2018-03,Australia,5.5205476,5.5293159,5.8829084
2018-03,Australian Capital Territory,3.9809476,,4.2826441
2018-03,New South Wales,4.9653096,5.0215919,5.2964431
2018-03,Northern Territory,5.4193812,,5.6336735
2018-03,Queensland,6.189704,6.0585632,6.5441762
2018-03,South Australia,5.8621465,5.651447,5.8745847
2018-03,Tasmania,5.9703139,6.1512313,6.2111621
2018-03,Victoria,5.355236,5.2334834,5.5502487
2018-03,Western Australia,6.1883845,6.9857307,7.3890914
2018-04,Australia,5.4896701,5.5430574,5.5909922
2018-04,Australian Capital Territory,3.9236726,,3.7544721
2018-04,New South Wales,4.9553396,4.979011,4.9138863
2018-04,Northern Territory,5.4119048,,5.7184067
2018-04,Queensland,6.1926414,6.4508417,6.5426946
2018-04,South Australia,5.7855172,5.8595591,5.9112686
2018-04,Tasmania,5.9308532,5.8522172,5.759843
2018-04,Victoria,5.242301,5.1939977,5.3307039
2018-04,Western Australia,6.2161564,6.430909,6.4844891
2018-05,Australia,5.4404182,5.4337177,5.3318852
2018-05,Australian Capital Territory,3.85861,,3.5200134
2018-05,New South Wales,4.9125405,4.9148059,4.8360724
2018-05,Northern Territory,5.4182113,,5.1668021
2018-05,Queensland,6.1408925,6.2165957,6.1985881
2018-05,South Australia,5.7095562,5.7868153,5.6756912
2018-05,Tasmania,5.8894838,6.6309822,6.4132764
2018-05,Victoria,5.131725,5.0266467,4.928583
2018-05,Western Australia,6.2009599,6.267848,6.0355256
2018-06,Australia,5.3810819,5.3424428,5.1902382
2018-06,Australian Capital Territory,3.787341,,3.3551429
2018-06,New South Wales,4.8412195,4.6660965,4.5707516
2018-06,Northern Territory,5.4403197,,5.6952039
2018-06,Queensland,6.0626517,5.8027621,5.8260261
2018-06,South Australia,5.6417062,5.4875814,5.3336156
2018-06,Tasmania,5.8613828,5.7115653,5.6415137
2018-06,Victoria,5.024916,5.5982492,5.2944065
2018-06,Western Australia,6.1546443,5.970808,5.6595362
2018-07,Australia,5.3143674,5.2950182,5.2082818
2018-07,Australian Capital Territory,3.7166374,,3.6431986
2018-07,New South Wales,4.751746,4.902024,4.8301299
2018-07,Northern Territory,5.4757655,,5.7523797
2018-07,Queensland,5.9875766,5.9110032,5.737791
2018-07,South Australia,5.5930666,5.5717647,5.6063802
2018-07,Tasmania,5.8610842,6.1838023,6.5668987
2018-07,Victoria,4.9141503,5.0046422,4.855428
2018-07,Western Australia,6.1161479,6.02867,5.8818604
2018-08,Australia,5.2416863,5.2442572,5.2446461
2018-08,Australian Capital Territory,3.6579522,,3.9765616
2018-08,New South Wales,4.6483121,4.6458937,4.6841193
2018-08,Northern Territory,5.5215594,,5.1067085
2018-08,Queensland,5.9375179,6.1037702,6.0714914
2018-08,South Australia,5.5980216,5.6798794,5.5041788
2018-08,Tasmania,5.8974323,5.6867857,5.8714847
2018-08,Victoria,4.7950223,4.7781051,4.7979467
2018-08,Western Australia,6.1223203,6.2799965,6.3517377
2018-09,Australia,5.1702665,5.0207524,4.8744598
2018-09,Australian Capital Territory,3.6173284,,3.4759824
2018-09,New South Wales,4.5390373,4.4123707,4.2886989
2018-09,Northern Territory,5.5762851,,5.0583447
2018-09,Queensland,5.9059959,5.8306448,5.6210116
2018-09,South Australia,5.6543483,5.5964559,5.2727015
2018-09,Tasmania,5.9736254,5.7608453,5.6466469
2018-09,Victoria,4.682454,4.5720931,4.4806317
2018-09,Western Australia,6.17539,6.0598146,5.9776396
2018-10,Australia,5.1067771,5.0030917,4.7894671
2018-10,Australian Capital Territory,3.5945478,,3.5100859
2018-10,New South Wales,4.4365563,4.4808413,4.349952
2018-10,Northern Territory,5.6335683,,5.723042
2018-10,Queensland,5.8842835000000004,5.8950578,5.6514537
2018-10,South Australia,5.7333954,5.577754,5.3551466
2018-10,Tasmania,6.0866105,5.3920346,5.0916382
2018-10,Victoria,4.5920201,4.5239033,4.2469388
2018-10,Western Australia,6.2487204,5.6665822,5.4957076
2018-11,Australia,5.0595366,5.1098697,4.757507
2018-11,Australian Capital Territory,3.5864419,,2.5208206
2018-11,New South Wales,4.3520811,4.3833034,4.1160003
2018-11,Northern Territory,5.690437,,5.3303374
2018-11,Queensland,5.8629697,6.0928549,5.5103811
2018-11,South Australia,5.8276862,5.4695363,5.2354866
2018-11,Tasmania,6.2257209,5.9331209,5.6746665
2018-11,Victoria,4.5492192,4.617316,4.3360139
2018-11,Western Australia,6.3046735,6.4594054,6.0873463
2018-12,Australia,5.0310742,5.0185252,4.8106408
2018-12,Australian Capital Territory,3.5863102,,3.6630517
2018-12,New South Wales,4.3029717,4.4599178,4.2751483
2018-12,Northern Territory,5.7462781,,5.5149538
2018-12,Queensland,5.832045,5.8539031,5.4365169
2018-12,South Australia,5.9011344,6.0089695,5.8794764
2018-12,Tasmania,6.3752717,6.2478602,6.0936852
2018-12,Victoria,4.555372,4.176082,4.0725501
2018-12,Western Australia,6.3245439,6.4165705,6.2137123
2019-01,Australia,5.0260585,5.0494261,5.4481704
2019-01,Australian Capital Territory,3.5898735,,3.7854495
2019-01,New South Wales,4.303806,3.992985,4.2919091
2019-01,Northern Territory,5.8052995,,5.844588
2019-01,Queensland,5.815929,5.8864994,6.310947
2019-01,South Australia,5.9270501,6.2231259,6.7560071
2019-01,Tasmania,6.5170828,7.0225099,7.3056344
2019-01,Victoria,4.596707,4.5714742,5.0314419
2019-01,Western Australia,6.2959309,6.7121393,7.3081081
2019-02,Australia,5.0448729,4.9919141,5.4048595
2019-02,Australian Capital Territory,3.5927696,,3.7354732
2019-02,New South Wales,4.3534728,4.3589386,4.6730196
2019-02,Northern Territory,5.8735417,,6.6491215
2019-02,Queensland,5.8385611,5.5698471,6.112586
2019-02,South Australia,5.9148304,5.6790523,6.1382132
2019-02,Tasmania,6.6334049,6.851011,7.1046036
2019-02,Victoria,4.6500063,4.7923602,5.1261183
2019-02,Western Australia,6.2296515,5.8892857,6.2990614
2019-03,Australia,5.082124,5.0875264,5.4149019
2019-03,Australian Capital Territory,3.5917611,,4.1140167
2019-03,New South Wales,4.4258788,4.3917936,4.6335232
2019-03,Northern Territory,5.9512528,,5.3989355
2019-03,Queensland,5.9023946,6.0386527,6.4924258
2019-03,South Australia,5.8985923,5.9227747,6.140208
2019-03,Tasmania,6.7088228,6.8919949,6.9266572
2019-03,Victoria,4.7090089,4.611822,4.8818462
2019-03,Western Australia,6.1319049,6.14567,6.4726333
2019-04,Australia,5.1293141,5.2166569,5.2731897
2019-04,Australian Capital Territory,3.5792656,,4.7178609
2019-04,New South Wales,4.4929833,4.5644083,4.5340938
2019-04,Northern Territory,6.037149,,5.9963064
2019-04,Queensland,5.9894838,5.8465652,5.9587286
2019-04,South Australia,5.9184608,6.0877287,6.1727304
2019-04,Tasmania,6.7346195,7.0046287,6.9046924
2019-04,Victoria,4.7665356,4.8365348,4.9748789
2019-04,Western Australia,6.0215189,6.0168999,6.0490138
2019-05,Australia,5.1798437,5.1926705,5.0938325
2019-05,Australian Capital Territory,3.5518038,,4.1913677
2019-05,New South Wales,4.5408625,4.6267667,4.5487018
2019-05,Northern Territory,6.126576,,6.1384107
2019-05,Queensland,6.0901146,6.126006,6.1058032
2019-05,South Australia,5.9943575,5.6610984,5.5557144
2019-05,Tasmania,6.7089189,6.5147047,6.3259906
2019-05,Victoria,4.8188217,4.5425551,4.4592137
2019-05,Western Australia,5.918444,6.1003491,5.8977215
2019-06,Australia,5.2249868,5.260615,5.0944752
2019-06,Australian Capital Territory,3.5077613,,2.5546477
2019-06,New South Wales,4.5647981,4.6494257,4.5582359
2019-06,Northern Territory,6.2141598,,5.8781183
2019-06,Queensland,6.1765085,6.2869813,6.2975171
2019-06,South Australia,6.1117901,5.9815869,5.8309336
2019-06,Tasmania,6.6370558,6.8008278,6.7059687
2019-06,Victoria,4.8511182,4.8566464,4.5848621
2019-06,Western Australia,5.8319962,5.5530929,5.2765711
2019-07,Australia,5.2542908,5.2765724,5.1845232
2019-07,Australian Capital Territory,3.4508508,,3.4358383
2019-07,New South Wales,4.5762545,4.5158937,4.4543758
2019-07,Northern Territory,6.2954603,,6.3424193
2019-07,Queensland,6.2188596,6.1795593,6.0235218
2019-07,South Australia,6.24004,6.7756463,6.8638933
2019-07,Tasmania,6.5264934,5.9561253,6.3675122
2019-07,Victoria,4.8529949,4.9250051,4.7535061
2019-07,Western Australia,5.7495446,5.8957387,5.7175614
2019-08,Australia,5.2612565,5.2587567,5.2664608
2019-08,Australian Capital Territory,3.3885568,,4.0456977
2019-08,New South Wales,4.5842029,4.3095613,4.3536104
2019-08,Northern Territory,6.3704922,,6.2193459
2019-08,Queensland,6.2046335,6.232707,6.2079595
2019-08,South Australia,6.3448222,7.3716461,7.1105542
2019-08,Tasmania,6.3906023,6.3015627,6.652853
2019-08,Victoria,4.8308752,4.9453124,4.936762
2019-08,Western Australia,5.6773247,5.5641352,5.6914651
2019-09,Australia,5.2474674,5.2303443,5.0863237
2019-09,Australian Capital Territory,3.3266788,,3.3617495
2019-09,New South Wales,4.5997624,4.5396568,4.4059772
2019-09,Northern Territory,6.4464513,,6.7633051
2019-09,Queensland,6.1399515,6.2947644,6.0988825
2019-09,South Australia,6.402966,6.3484399,5.9804147
2019-09,Tasmania,6.2502091,6.172195,6.1151858
2019-09,Victoria,4.7974448,4.7253129,4.6377503
2019-09,Western Australia,5.6150612,5.744403,5.6622808
2019-10,Australia,5.2187736,5.3042888,5.0724142
2019-10,Australian Capital Territory,3.2730866,,2.9566202
2019-10,New South Wales,4.6198228,4.8305911,4.6899874
2019-10,Northern Territory,6.5239072,,6.4664366
2019-10,Queensland,6.0452033,6.2654461,6.0184768
2019-10,South Australia,6.4129738,6.2596054,5.9729171
2019-10,Tasmania,6.1219781,5.9979321,5.6635791
2019-10,Victoria,4.7742399,4.8141685,4.5133102
2019-10,Western Australia,5.5616681,5.4973724,5.3448488
2019-11,Australia,5.1851968,5.1735187,4.8141541
2019-11,Australian Capital Territory,3.2333397,,2.8849704
2019-11,New South Wales,4.6293755,4.6522869,4.3613098
2019-11,Northern Territory,6.6020706,,6.0604116
2019-11,Queensland,5.9258218,6.0221316,5.4752975
2019-11,South Australia,6.3694513,6.3975856,6.1528503
2019-11,Tasmania,6.0187318,6.1704103,5.8484638
2019-11,Victoria,4.7760055,4.5645156,4.2908734
2019-11,Western Australia,5.5153814,5.6212859,5.351072
2019-12,Australia,5.1601328,5.0399835,4.826064
2019-12,Australian Capital Territory,3.2107002,,2.9796165
2019-12,New South Wales,4.6133773,4.5931581,4.3918269
2019-12,Northern Territory,6.6790905,,5.4493498
2019-12,Queensland,5.7984195,5.4826898,5.1008327
2019-12,South Australia,6.2854683,6.1236814,5.9826321
2019-12,Tasmania,5.9521267,5.7649535,5.5611415
