region_code,sa2_code,sa2_name,sex,year,population,is_total_row
BYMN,41121,Peterborough - Mount Remarkable,Males,2026,2780,False
BYMN,41121,Peterborough - Mount Remarkable,Males,2031,2784,False
BYMN,41121,Peterborough - Mount Remarkable,Males,2036,2776,False
BYMN,41122,Port Pirie,Males,2016,7007,False
BYMN,41122,Port Pirie,Males,2021,7161,False
BYMN,41122,Port Pirie,Males,2026,7293,False
BYMN,41122,Port Pirie,Males,2031,7376,False
BYMN,41122,Port Pirie,Males,2036,7424,False
BYMN,41123,Port Pirie Region,Males,2016,1661,False
BYMN,41123,Port Pirie Region,Males,2021,1701,False
BYMN,41123,Port Pirie Region,Males,2026,1734,False
BYMN,41123,Port Pirie Region,Males,2031,1754,False
BYMN,41123,Port Pirie Region,Males,2036,1773,False
BYMN,41124,Kadina,Males,2016,2678,False
BYMN,41124,Kadina,Males,2021,2815,False
BYMN,41124,Kadina,Males,2026,2950,False
BYMN,41124,Kadina,Males,2031,3067,False
BYMN,41124,Kadina,Males,2036,3165,False
BYMN,41125,Moonta,Males,2016,2463,False
BYMN,41125,Moonta,Males,2021,2698,False
BYMN,41125,Moonta,Males,2026,2936,False
BYMN,41125,Moonta,Males,2031,3156,False
BYMN,41125,Moonta,Males,2036,3345,False
BYMN,41126,Wallaroo,Males,2016,2065,False
BYMN,41126,Wallaroo,Males,2021,2203,False
BYMN,41126,Wallaroo,Males,2026,2347,False
BYMN,41126,Wallaroo,Males,2031,2479,False
BYMN,41126,Wallaroo,Males,2036,2591,False
BYMN,41127,Yorke Peninsula - North,Males,2016,3709,False
BYMN,41127,Yorke Peninsula - North,Males,2021,3772,False
BYMN,41127,Yorke Peninsula - North,Males,2026,3852,False
BYMN,41127,Yorke Peninsula - North,Males,2031,3922,False
BYMN,41127,Yorke Peninsula - North,Males,2036,3981,False
BYMN,41128,Yorke Peninsula - South,Males,2016,2114,False
BYMN,41128,Yorke Peninsula - South,Males,2021,2095,False
BYMN,41128,Yorke Peninsula - South,Males,2026,2092,False
BYMN,41128,Yorke Peninsula - South,Males,2031,2088,False
BYMN,41128,Yorke Peninsula - South,Males,2036,2081,False
BYMN,,TOTAL Barossa - Yorke - Mid North,Males,2016,56576,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Males,2021,58735,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Males,2026,60873,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Males,2031,62739,True
BYMN,,TOTAL Barossa - Yorke - Mid North,Males,2036,64236,True
FKI,41144,Goolwa - Port Elliot,Males,2016,5487,False
FKI,41144,Goolwa - Port Elliot,Males,2021,5772,False
FKI,41144,Goolwa - Port Elliot,Males,2026,6094,False
FKI,41144,Goolwa - Port Elliot,Males,2031,6383,False
FKI,41144,Goolwa - Port Elliot,Males,2036,6666,False
FKI,41145,Kangaroo Island,Males,2016,2474,False
FKI,41145,Kangaroo Island,Males,2021,2556,False
FKI,41145,Kangaroo Island,Males,2026,2636,False
FKI,41145,Kangaroo Island,Males,2031,2709,False
FKI,41145,Kangaroo Island,Males,2036,2784,False
FKI,41146,Strathalbyn,Males,2016,3474,False
FKI,41146,Strathalbyn,Males,2021,3779,False
FKI,41146,Strathalbyn,Males,2026,4123,False
FKI,41146,Strathalbyn,Males,2031,4445,False
FKI,41146,Strathalbyn,Males,2036,4759,False
FKI,41147,Strathalbyn Region,Males,2016,3818,False
FKI,41147,Strathalbyn Region,Males,2021,4058,False
FKI,41147,Strathalbyn Region,Males,2026,4327,False
FKI,41147,Strathalbyn Region,Males,2031,4585,False
FKI,41147,Strathalbyn Region,Males,2036,4837,False
FKI,41148,Victor Harbor,Males,2016,6933,False
FKI,41148,Victor Harbor,Males,2021,7340,False
FKI,41148,Victor Harbor,Males,2026,7765,False
FKI,41148,Victor Harbor,Males,2031,8177,False
FKI,41148,Victor Harbor,Males,2036,8582,False
FKI,41149,Yankalilla,Males,2016,2873,False
FKI,41149,Yankalilla,Males,2021,3063,False
FKI,41149,Yankalilla,Males,2026,3248,False
FKI,41149,Yankalilla,Males,2031,3416,False
FKI,41149,Yankalilla,Males,2036,3579,False
FKI,,TOTAL Fleurieu - Kangaroo Island,Males,2016,25059,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Males,2021,26568,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Males,2026,28193,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Males,2031,29716,True
FKI,,TOTAL Fleurieu - Kangaroo Island,Males,2036,31206,True
LC,41150,Grant,Males,2016,3392,False
LC,41150,Grant,Males,2021,3380,False
LC,41150,Grant,Males,2026,3415,False
LC,41150,Grant,Males,2031,3448,False
LC,41150,Grant,Males,2036,3480,False
LC,41151,Kingston - Robe,Males,2016,1971,False
LC,41151,Kingston - Robe,Males,2021,1987,False
LC,41151,Kingston - Robe,Males,2026,2004,False
LC,41151,Kingston - Robe,Males,2031,2020,False
LC,41151,Kingston - Robe,Males,2036,2035,False
LC,41152,Millicent,Males,2016,2670,False
LC,41152,Millicent,Males,2021,2674,False
LC,41152,Millicent,Males,2026,2690,False
LC,41152,Millicent,Males,2031,2696,False
LC,41152,Millicent,Males,2036,2693,False
LC,41154,Naracoorte,Males,2016,3212,False
LC,41154,Naracoorte,Males,2021,3305,False
LC,41154,Naracoorte,Males,2026,3395,False
LC,41154,Naracoorte,Males,2031,3471,False
LC,41154,Naracoorte,Males,2036,3532,False
LC,41155,Naracoorte Region,Males,2016,1240,False
LC,41155,Naracoorte Region,Males,2021,1220,False
LC,41155,Naracoorte Region,Males,2026,1198,False
LC,41155,Naracoorte Region,Males,2031,1178,False
LC,41155,Naracoorte Region,Males,2036,1160,False
LC,41156,Penola,Males,2016,1655,False
LC,41156,Penola,Males,2021,1651,False
LC,41156,Penola,Males,2026,1650,False
LC,41156,Penola,Males,2031,1647,False
LC,41156,Penola,Males,2036,1642,False
LC,41157,Tatiara,Males,2016,3574,False
LC,41157,Tatiara,Males,2021,3583,False
LC,41157,Tatiara,Males,2026,3585,False
LC,41157,Tatiara,Males,2031,3585,False
LC,41157,Tatiara,Males,2036,3580,False
LC,41158,Wattle Range,Males,2016,1710,False
LC,41158,Wattle Range,Males,2021,1707,False
LC,41158,Wattle Range,Males,2026,1714,False
LC,41158,Wattle Range,Males,2031,1720,False
LC,41158,Wattle Range,Males,2036,1723,False
LC,41173,Mount Gambier - East,Males,2016,7370,False
LC,41173,Mount Gambier - East,Males,2021,7642,False
LC,41173,Mount Gambier - East,Males,2026,7889,False
LC,41173,Mount Gambier - East,Males,2031,8074,False
LC,41173,Mount Gambier - East,Males,2036,8218,False
LC,41174,Mount Gambier - West,Males,2016,6972,False
LC,41174,Mount Gambier - West,Males,2021,7250,False
LC,41174,Mount Gambier - West,Males,2026,7508,False
LC,41174,Mount Gambier - West,Males,2031,7716,False
LC,41174,Mount Gambier - West,Males,2036,7878,False
LC,,TOTAL Limestone Coast,Males,2016,33766,True
LC,,TOTAL Limestone Coast,Males,2021,34398,True
LC,,TOTAL Limestone Coast,Males,2026,35048,True
LC,,TOTAL Limestone Coast,Males,2031,35554,True
LC,,TOTAL Limestone Coast,Males,2036,35941,True
MM,41159,Barmera,Males,2016,3372,False
MM,41159,Barmera,Males,2021,3355,False
MM,41159,Barmera,Males,2026,3342,False
MM,41159,Barmera,Males,2031,3314,False
MM,41159,Barmera,Males,2036,3280,False
MM,41160,Berri,Males,2016,2066,False
MM,41160,Berri,Males,2021,2090,False
MM,41160,Berri,Males,2026,2098,False
MM,41160,Berri,Males,2031,2093,False
MM,41160,Berri,Males,2036,2079,False
MM,41161,Karoonda - Lameroo,Males,2016,1593,False
MM,41161,Karoonda - Lameroo,Males,2021,1577,False
MM,41161,Karoonda - Lameroo,Males,2026,1566,False
MM,41161,Karoonda - Lameroo,Males,2031,1549,False
MM,41161,Karoonda - Lameroo,Males,2036,1525,False
MM,41162,Loxton,Males,2016,2673,False
MM,41162,Loxton,Males,2021,2782,False
MM,41162,Loxton,Males,2026,2846,False
MM,41162,Loxton,Males,2031,2892,False
MM,41162,Loxton,Males,2036,2915,False
MM,41163,Loxton Region,Males,2016,900,False
MM,41163,Loxton Region,Males,2021,878,False
MM,41163,Loxton Region,Males,2026,859,False
MM,41163,Loxton Region,Males,2031,840,False
MM,41163,Loxton Region,Males,2036,816,False
MM,41164,Mannum,Males,2016,3263,False
MM,41164,Mannum,Males,2021,3335,False
MM,41164,Mannum,Males,2026,3420,False
MM,41164,Mannum,Males,2031,3485,False
MM,41164,Mannum,Males,2036,3534,False
MM,41165,Murray Bridge,Males,2016,9015,False
MM,41165,Murray Bridge,Males,2021,9544,False
MM,41165,Murray Bridge,Males,2026,10120,False
MM,41165,Murray Bridge,Males,2031,10604,False
MM,41165,Murray Bridge,Males,2036,11005,False
MM,41166,Murray Bridge Region,Males,2016,1999,False
MM,41166,Murray Bridge Region,Males,2021,1996,False
MM,41166,Murray Bridge Region,Males,2026,2002,False
MM,41166,Murray Bridge Region,Males,2031,2006,False
MM,41166,Murray Bridge Region,Males,2036,2010,False
MM,41167,Renmark,Males,2016,2317,False
MM,41167,Renmark,Males,2021,2398,False
MM,41167,Renmark,Males,2026,2471,False
MM,41167,Renmark,Males,2031,2526,False
MM,41167,Renmark,Males,2036,2554,False
MM,41168,Renmark Region,Males,2016,2566,False
MM,41168,Renmark Region,Males,2021,2555,False
MM,41168,Renmark Region,Males,2026,2551,False
MM,41168,Renmark Region,Males,2031,2541,False
MM,41168,Renmark Region,Males,2036,2521,False
MM,41169,The Coorong,Males,2016,2827,False
MM,41169,The Coorong,Males,2021,2842,False
MM,41169,The Coorong,Males,2026,2837,False
MM,41169,The Coorong,Males,2031,2821,False
MM,41169,The Coorong,Males,2036,2796,False
MM,41170,Waikerie,Males,2016,3585,False
MM,41170,Waikerie,Males,2021,3573,False
MM,41170,Waikerie,Males,2026,3584,False
MM,41170,Waikerie,Males,2031,3591,False
MM,41170,Waikerie,Males,2036,3587,False
MM,,TOTAL Murray and Mallee,Males,2016,36176,True
MM,,TOTAL Murray and Mallee,Males,2021,36924,True
MM,,TOTAL Murray and Mallee,Males,2026,37698,True
MM,,TOTAL Murray and Mallee,Males,2031,38263,True
MM,,TOTAL Murray and Mallee,Males,2036,38622,True
EPSW,41129,Ceduna,Males,2016,1326,False
EPSW,41129,Ceduna,Males,2021,1302,False
EPSW,41129,Ceduna,Males,2026,1299,False
EPSW,41129,Ceduna,Males,2031,1292,False
EPSW,41129,Ceduna,Males,2036,1283,False
EPSW,41130,Eyre Peninsula,Males,2016,3367,False
EPSW,41130,Eyre Peninsula,Males,2021,3369,False
EPSW,41130,Eyre Peninsula,Males,2026,3447,False
EPSW,41130,Eyre Peninsula,Males,2031,3470,False
EPSW,41130,Eyre Peninsula,Males,2036,3489,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Males,2016,2275,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Males,2021,2195,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Males,2026,2164,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Males,2031,2135,False
EPSW,41131,Kimba - Cleve - Franklin Harbour,Males,2036,2106,False
EPSW,41132,Le Hunte - Elliston,Males,2016,1195,False
EPSW,41132,Le Hunte - Elliston,Males,2021,1171,False
EPSW,41132,Le Hunte - Elliston,Males,2026,1159,False
EPSW,41132,Le Hunte - Elliston,Males,2031,1144,False
EPSW,41132,Le Hunte - Elliston,Males,2036,1126,False
EPSW,41133,Port Lincoln,Males,2016,8105,False
EPSW,41133,Port Lincoln,Males,2021,8241,False
EPSW,41133,Port Lincoln,Males,2026,8333,False
EPSW,41133,Port Lincoln,Males,2031,8436,False
EPSW,41133,Port Lincoln,Males,2036,8535,False
EPSW,48008,West Coast (SA) - Western,Males,2016,1991,False
EPSW,48008,West Coast (SA) - Western,Males,2021,1973,False
EPSW,48008,West Coast (SA) - Western,Males,2026,1958,False
EPSW,48008,West Coast (SA) - Western,Males,2031,1967,False
EPSW,48008,West Coast (SA) - Western,Males,2036,1969,False
EPSW,48009,Whyalla - Whyalla North,Males,2016,11175,False
EPSW,48009,Whyalla - Whyalla North,Males,2021,11072,False
EPSW,48009,Whyalla - Whyalla North,Males,2026,11288,False
EPSW,48009,Whyalla - Whyalla North,Males,2031,11461,False
EPSW,48009,Whyalla - Whyalla North,Males,2036,11587,False
EPSW,,TOTAL Eyre Peninsula and South West,Males,2016,29434,True
EPSW,,TOTAL Eyre Peninsula and South West,Males,2021,29323,True
EPSW,,TOTAL Eyre Peninsula and South West,Males,2026,29649,True
EPSW,,TOTAL Eyre Peninsula and South West,Males,2031,29905,True
EPSW,,TOTAL Eyre Peninsula and South West,Males,2036,30094,True
ONE,41138,APY Lands,Males,2016,1193,False
ONE,41138,APY Lands,Males,2021,1204,False
ONE,41138,APY Lands,Males,2026,1268,False
ONE,41138,APY Lands,Males,2031,1300,False
ONE,41138,APY Lands,Males,2036,1327,False
ONE,41139,Coober Pedy,Males,2016,967,False
ONE,41139,Coober Pedy,Males,2021,958,False
ONE,41139,Coober Pedy,Males,2026,944,False
ONE,41139,Coober Pedy,Males,2031,924,False
ONE,41139,Coober Pedy,Males,2036,904,False
ONE,41140,Quorn - Lake Gilles,Males,2016,1116,False
ONE,41140,Quorn - Lake Gilles,Males,2021,1094,False
ONE,41140,Quorn - Lake Gilles,Males,2026,1072,False
ONE,41140,Quorn - Lake Gilles,Males,2031,1060,False
ONE,41140,Quorn - Lake Gilles,Males,2036,1046,False
ONE,41141,Outback,Males,2016,1694,False
ONE,41141,Outback,Males,2021,1488,False
ONE,41141,Outback,Males,2026,1407,False
ONE,41141,Outback,Males,2031,1349,False
ONE,41141,Outback,Males,2036,1305,False
ONE,41142,Port Augusta,Males,2016,7145,False
ONE,41142,Port Augusta,Males,2021,7172,False
ONE,41142,Port Augusta,Males,2026,7325,False
ONE,41142,Port Augusta,Males,2031,7430,False
ONE,41142,Port Augusta,Males,2036,7516,False
ONE,41143,Roxby Downs,Males,2016,2312,False
ONE,41143,Roxby Downs,Males,2021,2166,False
ONE,41143,Roxby Downs,Males,2026,2125,False
ONE,41143,Roxby Downs,Males,2031,2096,False
ONE,41143,Roxby Downs,Males,2036,2078,False
ONE,,TOTAL Outback - North and East,Males,2016,14427,True
ONE,,TOTAL Outback - North and East,Males,2021,14081,True
ONE,,TOTAL Outback - North and East,Males,2026,14141,True
ONE,,TOTAL Outback - North and East,Males,2031,14159,True
ONE,,TOTAL Outback - North and East,Males,2036,14175,True
,,TOTAL SOUTH AUSTRALIA,Males,2016,846877,True
,,TOTAL SOUTH AUSTRALIA,Males,2021,879828,True
,,TOTAL SOUTH AUSTRALIA,Males,2026,915881,True
,,TOTAL SOUTH AUSTRALIA,Males,2031,950096,True
,,TOTAL SOUTH AUSTRALIA,Males,2036,981864,True
IM,41001,Adelaide,Females,2016,7730,False
IM,41001,Adelaide,Females,2021,10086,False
IM,41001,Adelaide,Females,2026,11487,False
IM,41001,Adelaide,Females,2031,13047,False
IM,41001,Adelaide,Females,2036,14746,False
IM,41002,North Adelaide,Females,2016,3713,False
IM,41002,North Adelaide,Females,2021,3734,False
IM,41002,North Adelaide,Females,2026,3864,False
IM,41002,North Adelaide,Females,2031,4008,False
IM,41002,North Adelaide,Females,2036,4122,False
IM,41011,Burnside - Wattle Park,Females,2016,9906,False
IM,41011,Burnside - Wattle Park,Females,2021,9882,False
IM,41011,Burnside - Wattle Park,Females,2026,9911,False
IM,41011,Burnside - Wattle Park,Females,2031,10016,False
IM,41011,Burnside - Wattle Park,Females,2036,10144,False
IM,41012,Glenside - Beaumont,Females,2016,5175,False
IM,41012,Glenside - Beaumont,Females,2021,5218,False
IM,41012,Glenside - Beaumont,Females,2026,5250,False
IM,41012,Glenside - Beaumont,Females,2031,5325,False
IM,41012,Glenside - Beaumont,Females,2036,5405,False
IM,41013,Toorak Gardens,Females,2016,8627,False
IM,41013,Toorak Gardens,Females,2021,8664,False
IM,41013,Toorak Gardens,Females,2026,9122,False
IM,41013,Toorak Gardens,Females,2031,9292,False
IM,41013,Toorak Gardens,Females,2036,9380,False
IM,41014,Athelstone,Females,2016,4652,False
IM,41014,Athelstone,Females,2021,4769,False
IM,41014,Athelstone,Females,2026,4907,False
IM,41014,Athelstone,Females,2031,5061,False
IM,41014,Athelstone,Females,2036,5207,False
IM,41015,Paradise - Newton,Females,2016,10251,False
IM,41015,Paradise - Newton,Females,2021,10746,False
IM,41015,Paradise - Newton,Females,2026,11262,False
IM,41015,Paradise - Newton,Females,2031,11712,False
IM,41015,Paradise - Newton,Females,2036,12064,False
IM,41016,Rostrevor - Magill,Females,2016,11397,False
IM,41016,Rostrevor - Magill,Females,2021,11889,False
IM,41016,Rostrevor - Magill,Females,2026,12309,False
IM,41016,Rostrevor - Magill,Females,2031,12707,False
IM,41016,Rostrevor - Magill,Females,2036,13037,False
IM,41017,Norwood (SA),Females,2016,5385,False
IM,41017,Norwood (SA),Females,2021,5658,False
IM,41017,Norwood (SA),Females,2026,5984,False
IM,41017,Norwood (SA),Females,2031,6299,False
IM,41017,Norwood (SA),Females,2036,6549,False
IM,41018,Payneham - Felixstow,Females,2016,6716,False
IM,41018,Payneham - Felixstow,Females,2021,6654,False
IM,41018,Payneham - Felixstow,Females,2026,6724,False
IM,41018,Payneham - Felixstow,Females,2031,6821,False
IM,41018,Payneham - Felixstow,Females,2036,6911,False
IM,41019,St Peters - Marden,Females,2016,6741,False
IM,41019,St Peters - Marden,Females,2021,6811,False
IM,41019,St Peters - Marden,Females,2026,6952,False
IM,41019,St Peters - Marden,Females,2031,7037,False
IM,41019,St Peters - Marden,Females,2036,7113,False
IM,41020,Nailsworth - Broadview,Females,2016,3173,False
IM,41020,Nailsworth - Broadview,Females,2021,3159,False
IM,41020,Nailsworth - Broadview,Females,2026,3235,False
IM,41020,Nailsworth - Broadview,Females,2031,3313,False
IM,41020,Nailsworth - Broadview,Females,2036,3377,False
IM,41021,Prospect,Females,2016,7309,False
IM,41021,Prospect,Females,2021,7685,False
IM,41021,Prospect,Females,2026,8094,False
IM,41021,Prospect,Females,2031,8433,False
IM,41021,Prospect,Females,2036,8726,False
IM,41022,Walkerville,Females,2016,3971,False
IM,41022,Walkerville,Females,2021,4088,False
IM,41022,Walkerville,Females,2026,4224,False
IM,41022,Walkerville,Females,2031,4342,False
IM,41022,Walkerville,Females,2036,4445,False
IM,41023,Goodwood - Millswood,Females,2016,9482,False
IM,41023,Goodwood - Millswood,Females,2021,9288,False
IM,41023,Goodwood - Millswood,Females,2026,9339,False
IM,41023,Goodwood - Millswood,Females,2031,9537,False
IM,41023,Goodwood - Millswood,Females,2036,9750,False
IM,41024,Unley - Parkside,Females,2016,11002,False
IM,41024,Unley - Parkside,Females,2021,10862,False
IM,41024,Unley - Parkside,Females,2026,10980,False
IM,41024,Unley - Parkside,Females,2031,11219,False
IM,41024,Unley - Parkside,Females,2036,11461,False
IM,,TOTAL Inner Metro,Females,2016,115230,True
IM,,TOTAL Inner Metro,Females,2021,119193,True
IM,,TOTAL Inner Metro,Females,2026,123645,True
IM,,TOTAL Inner Metro,Females,2031,128170,True
IM,,TOTAL Inner Metro,Females,2036,132439,True
AIN,41036,Enfield - Blair Athol,Females,2016,11410,False
AIN,41036,Enfield - Blair Athol,Females,2021,12396,False
AIN,41036,Enfield - Blair Athol,Females,2026,13314,False
AIN,41036,Enfield - Blair Athol,Females,2031,14081,False
AIN,41036,Enfield - Blair Athol,Females,2036,14642,False
AIN,41037,Northgate - Oakden - Gilles Plains,Females,2016,12488,False
AIN,41037,Northgate - Oakden - Gilles Plains,Females,2021,13999,False
AIN,41037,Northgate - Oakden - Gilles Plains,Females,2026,15298,False
AIN,41037,Northgate - Oakden - Gilles Plains,Females,2031,16468,False
AIN,41037,Northgate - Oakden - Gilles Plains,Females,2036,17421,False
AIN,41038,Windsor Gardens,Females,2016,10608,False
AIN,41038,Windsor Gardens,Females,2021,11064,False
AIN,41038,Windsor Gardens,Females,2026,11798,False
AIN,41038,Windsor Gardens,Females,2031,12375,False
AIN,41038,Windsor Gardens,Females,2036,12789,False
AIN,41040,Ingle Farm,Females,2016,7629,False
AIN,41040,Ingle Farm,Females,2021,7758,False
AIN,41040,Ingle Farm,Females,2026,8061,False
AIN,41040,Ingle Farm,Females,2031,8313,False
AIN,41040,Ingle Farm,Females,2036,8506,False
AIN,41041,Para Hills,Females,2016,7370,False
AIN,41041,Para Hills,Females,2021,7536,False
AIN,41041,Para Hills,Females,2026,7811,False
AIN,41041,Para Hills,Females,2031,8045,False
AIN,41041,Para Hills,Females,2036,8240,False
AIN,41044,Paralowie,Females,2016,8479,False
AIN,41044,Paralowie,Females,2021,8911,False
AIN,41044,Paralowie,Females,2026,9083,False
AIN,41044,Paralowie,Females,2031,9229,False
AIN,41044,Paralowie,Females,2036,9392,False
AIN,41046,Salisbury,Females,2016,8911,False
AIN,41046,Salisbury,Females,2021,9201,False
AIN,41046,Salisbury,Females,2026,9544,False
AIN,41046,Salisbury,Females,2031,9824,False
AIN,41046,Salisbury,Females,2036,10042,False
AIN,41047,Salisbury East,Females,2016,8925,False
AIN,41047,Salisbury East,Females,2021,9094,False
AIN,41047,Salisbury East,Females,2026,9339,False
AIN,41047,Salisbury East,Females,2031,9534,False
AIN,41047,Salisbury East,Females,2036,9702,False
AIN,41048,Salisbury North,Females,2016,8737,False
AIN,41048,Salisbury North,Females,2021,9030,False
AIN,41048,Salisbury North,Females,2026,9266,False
AIN,41048,Salisbury North,Females,2031,9465,False
AIN,41048,Salisbury North,Females,2036,9643,False
AIN,41049,Golden Grove,Females,2016,5426,False
AIN,41049,Golden Grove,Females,2021,5411,False
AIN,41049,Golden Grove,Females,2026,5501,False
AIN,41049,Golden Grove,Females,2031,5563,False
AIN,41049,Golden Grove,Females,2036,5618,False
AIN,41050,Greenwith,Females,2016,4648,False
AIN,41050,Greenwith,Females,2021,4595,False
AIN,41050,Greenwith,Females,2026,4654,False
AIN,41050,Greenwith,Females,2031,4699,False
AIN,41050,Greenwith,Females,2036,4743,False
AIN,41051,Highbury - Dernancourt,Females,2016,5275,False
AIN,41051,Highbury - Dernancourt,Females,2021,5454,False
AIN,41051,Highbury - Dernancourt,Females,2026,5710,False
AIN,41051,Highbury - Dernancourt,Females,2031,5939,False
AIN,41051,Highbury - Dernancourt,Females,2036,6115,False
AIN,41052,Hope Valley - Modbury,Females,2016,8675,False
AIN,41052,Hope Valley - Modbury,Females,2021,8924,False
AIN,41052,Hope Valley - Modbury,Females,2026,9361,False
AIN,41052,Hope Valley - Modbury,Females,2031,9719,False
AIN,41052,Hope Valley - Modbury,Females,2036,9992,False
AIN,41053,Modbury Heights,Females,2016,9807,False
AIN,41053,Modbury Heights,Females,2021,9792,False
AIN,41053,Modbury Heights,Females,2026,9961,False
AIN,41053,Modbury Heights,Females,2031,10086,False
AIN,41053,Modbury Heights,Females,2036,10198,False
AIN,41054,Redwood Park,Females,2016,8030,False
AIN,41054,Redwood Park,Females,2021,8199,False
AIN,41054,Redwood Park,Females,2026,8460,False
AIN,41054,Redwood Park,Females,2031,8658,False
AIN,41054,Redwood Park,Females,2036,8817,False
AIN,41055,St Agnes - Ridgehaven,Females,2016,6455,False
AIN,41055,St Agnes - Ridgehaven,Females,2021,6709,False
AIN,41055,St Agnes - Ridgehaven,Females,2026,7066,False
AIN,41055,St Agnes - Ridgehaven,Females,2031,7365,False
AIN,41055,St Agnes - Ridgehaven,Females,2036,7606,False
AIN,41171,Mawson Lakes - Globe Derby Park,Females,2016,6712,False
AIN,41171,Mawson Lakes - Globe Derby Park,Females,2021,7080,False
AIN,41171,Mawson Lakes - Globe Derby Park,Females,2026,7354,False
AIN,41171,Mawson Lakes - Globe Derby Park,Females,2031,7473,False
AIN,41171,Mawson Lakes - Globe Derby Park,Females,2036,7563,False
AIN,41172,Pooraka - Cavan,Females,2016,3926,False
AIN,41172,Pooraka - Cavan,Females,2021,4059,False
AIN,41172,Pooraka - Cavan,Females,2026,4212,False
AIN,41172,Pooraka - Cavan,Females,2031,4321,False
AIN,41172,Pooraka - Cavan,Females,2036,4403,False
AIN,48004,Parafield Gardens - Parafield,Females,2016,8662,False
AIN,48004,Parafield Gardens - Parafield,Females,2021,8930,False
AIN,48004,Parafield Gardens - Parafield,Females,2026,9194,False
AIN,48004,Parafield Gardens - Parafield,Females,2031,9415,False
AIN,48004,Parafield Gardens - Parafield,Females,2036,9614,False
AIN,,SUBTOTAL Adelaide - Inner North,Females,2016,152173,True
AIN,,SUBTOTAL Adelaide - Inner North,Females,2021,158142,True
AIN,,SUBTOTAL Adelaide - Inner North,Females,2026,164987,True
AIN,,SUBTOTAL Adelaide - Inner North,Females,2031,170572,True
AIN,,SUBTOTAL Adelaide - Inner North,Females,2036,175044,True
AON,41025,Gawler - North,Females,2016,4697,False
AON,41025,Gawler - North,Females,2021,4864,False
AON,41025,Gawler - North,Females,2026,5199,False
AON,41025,Gawler - North,Females,2031,5575,False
AON,41025,Gawler - North,Females,2036,5966,False
AON,41026,Gawler - South,Females,2016,10344,False
AON,41026,Gawler - South,Females,2021,12001,False
AON,41026,Gawler - South,Females,2026,13565,False
AON,41026,Gawler - South,Females,2031,15312,False
AON,41026,Gawler - South,Females,2036,17120,False
AON,41027,Lewiston - Two Wells,Females,2016,2708,False
AON,41027,Lewiston - Two Wells,Females,2021,2944,False
AON,41027,Lewiston - Two Wells,Females,2026,3024,False
AON,41027,Lewiston - Two Wells,Females,2031,3082,False
AON,41027,Lewiston - Two Wells,Females,2036,3149,False
AON,41028,Craigmore - Blakeview,Females,2016,9356,False
AON,41028,Craigmore - Blakeview,Females,2021,10441,False
AON,41028,Craigmore - Blakeview,Females,2026,11664,False
AON,41028,Craigmore - Blakeview,Females,2031,13003,False
AON,41028,Craigmore - Blakeview,Females,2036,14500,False
AON,41029,Davoren Park,Females,2016,9044,False
AON,41029,Davoren Park,Females,2021,9145,False
AON,41029,Davoren Park,Females,2026,9467,False
AON,41029,Davoren Park,Females,2031,9691,False
AON,41029,Davoren Park,Females,2036,9878,False
AON,41030,Elizabeth,Females,2016,5259,False
AON,41030,Elizabeth,Females,2021,5326,False
AON,41030,Elizabeth,Females,2026,5493,False
AON,41030,Elizabeth,Females,2031,5623,False
AON,41030,Elizabeth,Females,2036,5721,False
AON,41031,Elizabeth East,Females,2016,6555,False
AON,41031,Elizabeth East,Females,2021,6820,False
AON,41031,Elizabeth East,Females,2026,7089,False
AON,41031,Elizabeth East,Females,2031,7297,False
AON,41031,Elizabeth East,Females,2036,7465,False
AON,41032,Munno Para West - Angle Vale,Females,2016,6223,False
AON,41032,Munno Para West - Angle Vale,Females,2021,8332,False
AON,41032,Munno Para West - Angle Vale,Females,2026,10162,False
AON,41032,Munno Para West - Angle Vale,Females,2031,12411,False
AON,41032,Munno Para West - Angle Vale,Females,2036,14712,False
AON,41033,One Tree Hill,Females,2016,1207,False
AON,41033,One Tree Hill,Females,2021,1273,False
AON,41033,One Tree Hill,Females,2026,1314,False
AON,41033,One Tree Hill,Females,2031,1341,False
AON,41033,One Tree Hill,Females,2036,1366,False
AON,41034,Smithfield - Elizabeth North,Females,2016,6172,False
AON,41034,Smithfield - Elizabeth North,Females,2021,6327,False
AON,41034,Smithfield - Elizabeth North,Females,2026,6534,False
AON,41034,Smithfield - Elizabeth North,Females,2031,6708,False
AON,41034,Smithfield - Elizabeth North,Females,2036,6861,False
AON,48006,Virginia - Waterloo Corner - Dry Creek North,Females,2016,2077,False
AON,48006,Virginia - Waterloo Corner - Dry Creek North,Females,2021,2789,False
AON,48006,Virginia - Waterloo Corner - Dry Creek North,Females,2026,3236,False
AON,48006,Virginia - Waterloo Corner - Dry Creek North,Females,2031,3787,False
