lga_code,lga_name,sex,age_group,year,population,is_total_row
42600,Holdfast Bay (C),Males,20-24,2026,964,False
42600,Holdfast Bay (C),Males,25-29,2026,953,False
42600,Holdfast Bay (C),Males,30-34,2026,988,False
42600,Holdfast Bay (C),Males,35-39,2026,1039,False
42600,Holdfast Bay (C),Males,40-44,2026,1125,False
42600,Holdfast Bay (C),Males,45-49,2026,1123,False
42600,Holdfast Bay (C),Males,50-54,2026,1194,False
42600,Holdfast Bay (C),Males,55-59,2026,1237,False
42600,Holdfast Bay (C),Males,60-64,2026,1281,False
42600,Holdfast Bay (C),Males,65-69,2026,1313,False
42600,Holdfast Bay (C),Males,70-74,2026,1185,False
42600,Holdfast Bay (C),Males,75-79,2026,1056,False
42600,Holdfast Bay (C),Males,80-84,2026,659,False
42600,Holdfast Bay (C),Males,85-89,2026,302,False
42600,Holdfast Bay (C),Males,90+,2026,198,False
42750,Kangaroo Island (DC),Males,0-4,2026,123,False
42750,Kangaroo Island (DC),Males,5-9,2026,129,False
42750,Kangaroo Island (DC),Males,10-14,2026,145,False
42750,Kangaroo Island (DC),Males,15-19,2026,145,False
42750,Kangaroo Island (DC),Males,20-24,2026,97,False
42750,Kangaroo Island (DC),Males,25-29,2026,97,False
42750,Kangaroo Island (DC),Males,30-34,2026,106,False
42750,Kangaroo Island (DC),Males,35-39,2026,107,False
42750,Kangaroo Island (DC),Males,40-44,2026,125,False
42750,Kangaroo Island (DC),Males,45-49,2026,119,False
42750,Kangaroo Island (DC),Males,50-54,2026,132,False
42750,Kangaroo Island (DC),Males,55-59,2026,193,False
42750,Kangaroo Island (DC),Males,60-64,2026,237,False
42750,Kangaroo Island (DC),Males,65-69,2026,285,False
42750,Kangaroo Island (DC),Males,70-74,2026,244,False
42750,Kangaroo Island (DC),Males,75-79,2026,179,False
42750,Kangaroo Island (DC),Males,80-84,2026,105,False
42750,Kangaroo Island (DC),Males,85-89,2026,49,False
42750,Kangaroo Island (DC),Males,90+,2026,19,False
43080,Karoonda East Murray (DC),Males,0-4,2026,25,False
43080,Karoonda East Murray (DC),Males,5-9,2026,28,False
43080,Karoonda East Murray (DC),Males,10-14,2026,31,False
43080,Karoonda East Murray (DC),Males,15-19,2026,29,False
43080,Karoonda East Murray (DC),Males,20-24,2026,23,False
43080,Karoonda East Murray (DC),Males,25-29,2026,21,False
43080,Karoonda East Murray (DC),Males,30-34,2026,26,False
43080,Karoonda East Murray (DC),Males,35-39,2026,33,False
43080,Karoonda East Murray (DC),Males,40-44,2026,35,False
43080,Karoonda East Murray (DC),Males,45-49,2026,33,False
43080,Karoonda East Murray (DC),Males,50-54,2026,35,False
43080,Karoonda East Murray (DC),Males,55-59,2026,41,False
43080,Karoonda East Murray (DC),Males,60-64,2026,43,False
43080,Karoonda East Murray (DC),Males,65-69,2026,47,False
43080,Karoonda East Murray (DC),Males,70-74,2026,42,False
43080,Karoonda East Murray (DC),Males,75-79,2026,41,False
43080,Karoonda East Murray (DC),Males,80-84,2026,22,False
43080,Karoonda East Murray (DC),Males,85-89,2026,11,False
43080,Karoonda East Murray (DC),Males,90+,2026,6,False
43220,Kimba (DC),Males,0-4,2026,29,False
43220,Kimba (DC),Males,5-9,2026,32,False
43220,Kimba (DC),Males,10-14,2026,36,False
43220,Kimba (DC),Males,15-19,2026,30,False
43220,Kimba (DC),Males,20-24,2026,23,False
43220,Kimba (DC),Males,25-29,2026,23,False
43220,Kimba (DC),Males,30-34,2026,26,False
43220,Kimba (DC),Males,35-39,2026,29,False
43220,Kimba (DC),Males,40-44,2026,31,False
43220,Kimba (DC),Males,45-49,2026,30,False
43220,Kimba (DC),Males,50-54,2026,29,False
43220,Kimba (DC),Males,55-59,2026,34,False
43220,Kimba (DC),Males,60-64,2026,38,False
43220,Kimba (DC),Males,65-69,2026,37,False
43220,Kimba (DC),Males,70-74,2026,36,False
43220,Kimba (DC),Males,75-79,2026,31,False
43220,Kimba (DC),Males,80-84,2026,21,False
43220,Kimba (DC),Males,85-89,2026,9,False
43220,Kimba (DC),Males,90+,2026,4,False
43360,Kingston (DC) (SA),Males,0-4,2026,52,False
43360,Kingston (DC) (SA),Males,5-9,2026,55,False
43360,Kingston (DC) (SA),Males,10-14,2026,67,False
43360,Kingston (DC) (SA),Males,15-19,2026,77,False
43360,Kingston (DC) (SA),Males,20-24,2026,63,False
43360,Kingston (DC) (SA),Males,25-29,2026,50,False
43360,Kingston (DC) (SA),Males,30-34,2026,60,False
43360,Kingston (DC) (SA),Males,35-39,2026,65,False
43360,Kingston (DC) (SA),Males,40-44,2026,66,False
43360,Kingston (DC) (SA),Males,45-49,2026,68,False
43360,Kingston (DC) (SA),Males,50-54,2026,76,False
43360,Kingston (DC) (SA),Males,55-59,2026,76,False
43360,Kingston (DC) (SA),Males,60-64,2026,93,False
43360,Kingston (DC) (SA),Males,65-69,2026,110,False
43360,Kingston (DC) (SA),Males,70-74,2026,106,False
43360,Kingston (DC) (SA),Males,75-79,2026,76,False
43360,Kingston (DC) (SA),Males,80-84,2026,54,False
43360,Kingston (DC) (SA),Males,85-89,2026,32,False
43360,Kingston (DC) (SA),Males,90+,2026,17,False
43650,Light (RegC),Males,0-4,2026,492,False
43650,Light (RegC),Males,5-9,2026,574,False
43650,Light (RegC),Males,10-14,2026,643,False
43650,Light (RegC),Males,15-19,2026,656,False
43650,Light (RegC),Males,20-24,2026,502,False
43650,Light (RegC),Males,25-29,2026,451,False
43650,Light (RegC),Males,30-34,2026,494,False
43650,Light (RegC),Males,35-39,2026,516,False
43650,Light (RegC),Males,40-44,2026,542,False
43650,Light (RegC),Males,45-49,2026,499,False
43650,Light (RegC),Males,50-54,2026,528,False
43650,Light (RegC),Males,55-59,2026,539,False
43650,Light (RegC),Males,60-64,2026,533,False
43650,Light (RegC),Males,65-69,2026,537,False
43650,Light (RegC),Males,70-74,2026,415,False
43650,Light (RegC),Males,75-79,2026,329,False
43650,Light (RegC),Males,80-84,2026,214,False
43650,Light (RegC),Males,85-89,2026,107,False
43650,Light (RegC),Males,90+,2026,54,False
43710,Lower Eyre Peninsula (DC),Males,0-4,2026,164,False
43710,Lower Eyre Peninsula (DC),Males,5-9,2026,172,False
43710,Lower Eyre Peninsula (DC),Males,10-14,2026,176,False
43710,Lower Eyre Peninsula (DC),Males,15-19,2026,158,False
43710,Lower Eyre Peninsula (DC),Males,20-24,2026,136,False
43710,Lower Eyre Peninsula (DC),Males,25-29,2026,144,False
43710,Lower Eyre Peninsula (DC),Males,30-34,2026,162,False
43710,Lower Eyre Peninsula (DC),Males,35-39,2026,175,False
43710,Lower Eyre Peninsula (DC),Males,40-44,2026,180,False
43710,Lower Eyre Peninsula (DC),Males,45-49,2026,173,False
43710,Lower Eyre Peninsula (DC),Males,50-54,2026,180,False
43710,Lower Eyre Peninsula (DC),Males,55-59,2026,218,False
43710,Lower Eyre Peninsula (DC),Males,60-64,2026,211,False
43710,Lower Eyre Peninsula (DC),Males,65-69,2026,208,False
43710,Lower Eyre Peninsula (DC),Males,70-74,2026,175,False
43710,Lower Eyre Peninsula (DC),Males,75-79,2026,151,False
43710,Lower Eyre Peninsula (DC),Males,80-84,2026,109,False
43710,Lower Eyre Peninsula (DC),Males,85-89,2026,50,False
43710,Lower Eyre Peninsula (DC),Males,90+,2026,25,False
43790,Loxton Waikerie (DC),Males,0-4,2026,305,False
43790,Loxton Waikerie (DC),Males,5-9,2026,333,False
43790,Loxton Waikerie (DC),Males,10-14,2026,373,False
43790,Loxton Waikerie (DC),Males,15-19,2026,330,False
43790,Loxton Waikerie (DC),Males,20-24,2026,271,False
43790,Loxton Waikerie (DC),Males,25-29,2026,264,False
43790,Loxton Waikerie (DC),Males,30-34,2026,295,False
43790,Loxton Waikerie (DC),Males,35-39,2026,332,False
43790,Loxton Waikerie (DC),Males,40-44,2026,335,False
43790,Loxton Waikerie (DC),Males,45-49,2026,304,False
43790,Loxton Waikerie (DC),Males,50-54,2026,365,False
43790,Loxton Waikerie (DC),Males,55-59,2026,382,False
43790,Loxton Waikerie (DC),Males,60-64,2026,439,False
43790,Loxton Waikerie (DC),Males,65-69,2026,463,False
43790,Loxton Waikerie (DC),Males,70-74,2026,456,False
43790,Loxton Waikerie (DC),Males,75-79,2026,365,False
43790,Loxton Waikerie (DC),Males,80-84,2026,239,False
43790,Loxton Waikerie (DC),Males,85-89,2026,116,False
43790,Loxton Waikerie (DC),Males,90+,2026,57,False
44000,Maralinga Tjarutja (AC),Males,0-4,2026,2,False
44000,Maralinga Tjarutja (AC),Males,5-9,2026,2,False
44000,Maralinga Tjarutja (AC),Males,10-14,2026,2,False
44000,Maralinga Tjarutja (AC),Males,15-19,2026,2,False
44000,Maralinga Tjarutja (AC),Males,20-24,2026,2,False
44000,Maralinga Tjarutja (AC),Males,25-29,2026,2,False
44000,Maralinga Tjarutja (AC),Males,30-34,2026,2,False
44000,Maralinga Tjarutja (AC),Males,35-39,2026,2,False
44000,Maralinga Tjarutja (AC),Males,40-44,2026,2,False
44000,Maralinga Tjarutja (AC),Males,45-49,2026,2,False
44000,Maralinga Tjarutja (AC),Males,50-54,2026,2,False
44000,Maralinga Tjarutja (AC),Males,55-59,2026,2,False
44000,Maralinga Tjarutja (AC),Males,60-64,2026,2,False
44000,Maralinga Tjarutja (AC),Males,65-69,2026,3,False
44000,Maralinga Tjarutja (AC),Males,70-74,2026,2,False
44000,Maralinga Tjarutja (AC),Males,75-79,2026,2,False
44000,Maralinga Tjarutja (AC),Males,80-84,2026,1,False
44000,Maralinga Tjarutja (AC),Males,85-89,2026,0,False
44000,Maralinga Tjarutja (AC),Males,90+,2026,0,False
44060,Marion (C),Males,0-4,2026,2949,False
44060,Marion (C),Males,5-9,2026,2749,False
44060,Marion (C),Males,10-14,2026,2746,False
44060,Marion (C),Males,15-19,2026,2777,False
44060,Marion (C),Males,20-24,2026,3227,False
44060,Marion (C),Males,25-29,2026,3687,False
44060,Marion (C),Males,30-34,2026,3772,False
44060,Marion (C),Males,35-39,2026,3600,False
44060,Marion (C),Males,40-44,2026,3511,False
44060,Marion (C),Males,45-49,2026,3082,False
44060,Marion (C),Males,50-54,2026,2793,False
44060,Marion (C),Males,55-59,2026,2560,False
44060,Marion (C),Males,60-64,2026,2576,False
44060,Marion (C),Males,65-69,2026,2590,False
44060,Marion (C),Males,70-74,2026,2297,False
44060,Marion (C),Males,75-79,2026,1912,False
44060,Marion (C),Males,80-84,2026,1102,False
44060,Marion (C),Males,85-89,2026,531,False
44060,Marion (C),Males,90+,2026,286,False
44210,Mid Murray (DC),Males,0-4,2026,194,False
44210,Mid Murray (DC),Males,5-9,2026,219,False
44210,Mid Murray (DC),Males,10-14,2026,243,False
44210,Mid Murray (DC),Males,15-19,2026,236,False
44210,Mid Murray (DC),Males,20-24,2026,195,False
44210,Mid Murray (DC),Males,25-29,2026,189,False
44210,Mid Murray (DC),Males,30-34,2026,211,False
44210,Mid Murray (DC),Males,35-39,2026,227,False
44210,Mid Murray (DC),Males,40-44,2026,227,False
44210,Mid Murray (DC),Males,45-49,2026,232,False
44210,Mid Murray (DC),Males,50-54,2026,302,False
44210,Mid Murray (DC),Males,55-59,2026,367,False
44210,Mid Murray (DC),Males,60-64,2026,428,False
44210,Mid Murray (DC),Males,65-69,2026,420,False
44210,Mid Murray (DC),Males,70-74,2026,410,False
44210,Mid Murray (DC),Males,75-79,2026,345,False
44210,Mid Murray (DC),Males,80-84,2026,227,False
44210,Mid Murray (DC),Males,85-89,2026,106,False
44210,Mid Murray (DC),Males,90+,2026,42,False
44340,Mitcham (C),Males,0-4,2026,1710,False
44340,Mitcham (C),Males,5-9,2026,1903,False
44340,Mitcham (C),Males,10-14,2026,2173,False
44340,Mitcham (C),Males,15-19,2026,2293,False
44340,Mitcham (C),Males,20-24,2026,2026,False
44340,Mitcham (C),Males,25-29,2026,1793,False
44340,Mitcham (C),Males,30-34,2026,1859,False
44340,Mitcham (C),Males,35-39,2026,1969,False
44340,Mitcham (C),Males,40-44,2026,2175,False
44340,Mitcham (C),Males,45-49,2026,2149,False
44340,Mitcham (C),Males,50-54,2026,2184,False
44340,Mitcham (C),Males,55-59,2026,2096,False
44340,Mitcham (C),Males,60-64,2026,1974,False
44340,Mitcham (C),Males,65-69,2026,1882,False
44340,Mitcham (C),Males,70-74,2026,1600,False
44340,Mitcham (C),Males,75-79,2026,1478,False
44340,Mitcham (C),Males,80-84,2026,1089,False
44340,Mitcham (C),Males,85-89,2026,526,False
44340,Mitcham (C),Males,90+,2026,266,False
44550,Mount Barker (DC),Males,0-4,2026,1281,False
44550,Mount Barker (DC),Males,5-9,2026,1278,False
44550,Mount Barker (DC),Males,10-14,2026,1339,False
44550,Mount Barker (DC),Males,15-19,2026,1355,False
44550,Mount Barker (DC),Males,20-24,2026,1306,False
44550,Mount Barker (DC),Males,25-29,2026,1262,False
44550,Mount Barker (DC),Males,30-34,2026,1236,False
44550,Mount Barker (DC),Males,35-39,2026,1287,False
44550,Mount Barker (DC),Males,40-44,2026,1290,False
44550,Mount Barker (DC),Males,45-49,2026,1206,False
44550,Mount Barker (DC),Males,50-54,2026,1264,False
44550,Mount Barker (DC),Males,55-59,2026,1229,False
44550,Mount Barker (DC),Males,60-64,2026,1119,False
44550,Mount Barker (DC),Males,65-69,2026,1026,False
44550,Mount Barker (DC),Males,70-74,2026,808,False
44550,Mount Barker (DC),Males,75-79,2026,679,False
44550,Mount Barker (DC),Males,80-84,2026,421,False
44550,Mount Barker (DC),Males,85-89,2026,198,False
44550,Mount Barker (DC),Males,90+,2026,105,False
44620,Mount Gambier (C),Males,0-4,2026,762,False
44620,Mount Gambier (C),Males,5-9,2026,817,False
44620,Mount Gambier (C),Males,10-14,2026,935,False
44620,Mount Gambier (C),Males,15-19,2026,985,False
44620,Mount Gambier (C),Males,20-24,2026,869,False
44620,Mount Gambier (C),Males,25-29,2026,827,False
44620,Mount Gambier (C),Males,30-34,2026,843,False
44620,Mount Gambier (C),Males,35-39,2026,831,False
44620,Mount Gambier (C),Males,40-44,2026,800,False
44620,Mount Gambier (C),Males,45-49,2026,759,False
44620,Mount Gambier (C),Males,50-54,2026,850,False
44620,Mount Gambier (C),Males,55-59,2026,930,False
44620,Mount Gambier (C),Males,60-64,2026,912,False
44620,Mount Gambier (C),Males,65-69,2026,851,False
44620,Mount Gambier (C),Males,70-74,2026,764,False
44620,Mount Gambier (C),Males,75-79,2026,657,False
44620,Mount Gambier (C),Males,80-84,2026,418,False
44620,Mount Gambier (C),Males,85-89,2026,253,False
44620,Mount Gambier (C),Males,90+,2026,143,False
44830,Mount Remarkable (DC),Males,0-4,2026,60,False
44830,Mount Remarkable (DC),Males,5-9,2026,65,False
44830,Mount Remarkable (DC),Males,10-14,2026,72,False
44830,Mount Remarkable (DC),Males,15-19,2026,71,False
44830,Mount Remarkable (DC),Males,20-24,2026,54,False
44830,Mount Remarkable (DC),Males,25-29,2026,53,False
44830,Mount Remarkable (DC),Males,30-34,2026,57,False
44830,Mount Remarkable (DC),Males,35-39,2026,60,False
44830,Mount Remarkable (DC),Males,40-44,2026,65,False
44830,Mount Remarkable (DC),Males,45-49,2026,61,False
44830,Mount Remarkable (DC),Males,50-54,2026,77,False
44830,Mount Remarkable (DC),Males,55-59,2026,99,False
44830,Mount Remarkable (DC),Males,60-64,2026,132,False
44830,Mount Remarkable (DC),Males,65-69,2026,158,False
44830,Mount Remarkable (DC),Males,70-74,2026,140,False
44830,Mount Remarkable (DC),Males,75-79,2026,115,False
44830,Mount Remarkable (DC),Males,80-84,2026,77,False
44830,Mount Remarkable (DC),Males,85-89,2026,38,False
44830,Mount Remarkable (DC),Males,90+,2026,20,False
45040,Murray Bridge (RC),Males,0-4,2026,635,False
45040,Murray Bridge (RC),Males,5-9,2026,651,False
45040,Murray Bridge (RC),Males,10-14,2026,711,False
45040,Murray Bridge (RC),Males,15-19,2026,804,False
45040,Murray Bridge (RC),Males,20-24,2026,759,False
45040,Murray Bridge (RC),Males,25-29,2026,777,False
45040,Murray Bridge (RC),Males,30-34,2026,802,False
45040,Murray Bridge (RC),Males,35-39,2026,795,False
45040,Murray Bridge (RC),Males,40-44,2026,748,False
45040,Murray Bridge (RC),Males,45-49,2026,669,False
45040,Murray Bridge (RC),Males,50-54,2026,693,False
45040,Murray Bridge (RC),Males,55-59,2026,737,False
45040,Murray Bridge (RC),Males,60-64,2026,675,False
45040,Murray Bridge (RC),Males,65-69,2026,647,False
45040,Murray Bridge (RC),Males,70-74,2026,561,False
45040,Murray Bridge (RC),Males,75-79,2026,530,False
45040,Murray Bridge (RC),Males,80-84,2026,402,False
45040,Murray Bridge (RC),Males,85-89,2026,225,False
45040,Murray Bridge (RC),Males,90+,2026,115,False
45090,Naracoorte and Lucindale (DC),Males,0-4,2026,252,False
45090,Naracoorte and Lucindale (DC),Males,5-9,2026,277,False
45090,Naracoorte and Lucindale (DC),Males,10-14,2026,293,False
45090,Naracoorte and Lucindale (DC),Males,15-19,2026,323,False
45090,Naracoorte and Lucindale (DC),Males,20-24,2026,287,False
45090,Naracoorte and Lucindale (DC),Males,25-29,2026,254,False
45090,Naracoorte and Lucindale (DC),Males,30-34,2026,268,False
45090,Naracoorte and Lucindale (DC),Males,35-39,2026,302,False
45090,Naracoorte and Lucindale (DC),Males,40-44,2026,308,False
45090,Naracoorte and Lucindale (DC),Males,45-49,2026,297,False
45090,Naracoorte and Lucindale (DC),Males,50-54,2026,285,False
45090,Naracoorte and Lucindale (DC),Males,55-59,2026,278,False
45090,Naracoorte and Lucindale (DC),Males,60-64,2026,279,False
45090,Naracoorte and Lucindale (DC),Males,65-69,2026,264,False
45090,Naracoorte and Lucindale (DC),Males,70-74,2026,214,False
45090,Naracoorte and Lucindale (DC),Males,75-79,2026,189,False
45090,Naracoorte and Lucindale (DC),Males,80-84,2026,121,False
45090,Naracoorte and Lucindale (DC),Males,85-89,2026,67,False
45090,Naracoorte and Lucindale (DC),Males,90+,2026,32,False
45120,Northern Areas (DC),Males,0-4,2026,139,False
45120,Northern Areas (DC),Males,5-9,2026,152,False
45120,Northern Areas (DC),Males,10-14,2026,168,False
45120,Northern Areas (DC),Males,15-19,2026,133,False
45120,Northern Areas (DC),Males,20-24,2026,87,False
45120,Northern Areas (DC),Males,25-29,2026,99,False
45120,Northern Areas (DC),Males,30-34,2026,125,False
45120,Northern Areas (DC),Males,35-39,2026,134,False
45120,Northern Areas (DC),Males,40-44,2026,134,False
45120,Northern Areas (DC),Males,45-49,2026,125,False
45120,Northern Areas (DC),Males,50-54,2026,121,False
45120,Northern Areas (DC),Males,55-59,2026,145,False
45120,Northern Areas (DC),Males,60-64,2026,172,False
45120,Northern Areas (DC),Males,65-69,2026,186,False
45120,Northern Areas (DC),Males,70-74,2026,161,False
45120,Northern Areas (DC),Males,75-79,2026,132,False
45120,Northern Areas (DC),Males,80-84,2026,95,False
45120,Northern Areas (DC),Males,85-89,2026,45,False
45120,Northern Areas (DC),Males,90+,2026,23,False
45290,Norwood Payneham St Peters (C),Males,0-4,2026,982,False
45290,Norwood Payneham St Peters (C),Males,5-9,2026,930,False
45290,Norwood Payneham St Peters (C),Males,10-14,2026,978,False
45290,Norwood Payneham St Peters (C),Males,15-19,2026,1128,False
45290,Norwood Payneham St Peters (C),Males,20-24,2026,1368,False
45290,Norwood Payneham St Peters (C),Males,25-29,2026,1580,False
45290,Norwood Payneham St Peters (C),Males,30-34,2026,1483,False
45290,Norwood Payneham St Peters (C),Males,35-39,2026,1298,False
45290,Norwood Payneham St Peters (C),Males,40-44,2026,1173,False
45290,Norwood Payneham St Peters (C),Males,45-49,2026,1016,False
45290,Norwood Payneham St Peters (C),Males,50-54,2026,977,False
45290,Norwood Payneham St Peters (C),Males,55-59,2026,971,False
45290,Norwood Payneham St Peters (C),Males,60-64,2026,1069,False
45290,Norwood Payneham St Peters (C),Males,65-69,2026,1009,False
45290,Norwood Payneham St Peters (C),Males,70-74,2026,876,False
45290,Norwood Payneham St Peters (C),Males,75-79,2026,763,False
45290,Norwood Payneham St Peters (C),Males,80-84,2026,480,False
45290,Norwood Payneham St Peters (C),Males,85-89,2026,313,False
45290,Norwood Payneham St Peters (C),Males,90+,2026,198,False
45340,Onkaparinga (C),Males,0-4,2026,5113,False
45340,Onkaparinga (C),Males,5-9,2026,5324,False
45340,Onkaparinga (C),Males,10-14,2026,5829,False
45340,Onkaparinga (C),Males,15-19,2026,5650,False
45340,Onkaparinga (C),Males,20-24,2026,4932,False
45340,Onkaparinga (C),Males,25-29,2026,5268,False
45340,Onkaparinga (C),Males,30-34,2026,5646,False
45340,Onkaparinga (C),Males,35-39,2026,5677,False
45340,Onkaparinga (C),Males,40-44,2026,5877,False
45340,Onkaparinga (C),Males,45-49,2026,5453,False
45340,Onkaparinga (C),Males,50-54,2026,5542,False
45340,Onkaparinga (C),Males,55-59,2026,5347,False
45340,Onkaparinga (C),Males,60-64,2026,5208,False
45340,Onkaparinga (C),Males,65-69,2026,4973,False
45340,Onkaparinga (C),Males,70-74,2026,4446,False
45340,Onkaparinga (C),Males,75-79,2026,4018,False
45340,Onkaparinga (C),Males,80-84,2026,2394,False
45340,Onkaparinga (C),Males,85-89,2026,1151,False
45340,Onkaparinga (C),Males,90+,2026,580,False
45400,Orroroo/Carrieton (DC),Males,0-4,2026,19,False
45400,Orroroo/Carrieton (DC),Males,5-9,2026,21,False
45400,Orroroo/Carrieton (DC),Males,10-14,2026,23,False
45400,Orroroo/Carrieton (DC),Males,15-19,2026,22,False
45400,Orroroo/Carrieton (DC),Males,20-24,2026,17,False
45400,Orroroo/Carrieton (DC),Males,25-29,2026,17,False
45400,Orroroo/Carrieton (DC),Males,30-34,2026,18,False
45400,Orroroo/Carrieton (DC),Males,35-39,2026,19,False
45400,Orroroo/Carrieton (DC),Males,40-44,2026,20,False
45400,Orroroo/Carrieton (DC),Males,45-49,2026,19,False
45400,Orroroo/Carrieton (DC),Males,50-54,2026,24,False
45400,Orroroo/Carrieton (DC),Males,55-59,2026,31,False
45400,Orroroo/Carrieton (DC),Males,60-64,2026,41,False
45400,Orroroo/Carrieton (DC),Males,65-69,2026,49,False
45400,Orroroo/Carrieton (DC),Males,70-74,2026,43,False
45400,Orroroo/Carrieton (DC),Males,75-79,2026,36,False
45400,Orroroo/Carrieton (DC),Males,80-84,2026,24,False
45400,Orroroo/Carrieton (DC),Males,85-89,2026,12,False
45400,Orroroo/Carrieton (DC),Males,90+,2026,6,False
45540,Peterborough (DC),Males,0-4,2026,35,False
45540,Peterborough (DC),Males,5-9,2026,38,False
45540,Peterborough (DC),Males,10-14,2026,42,False
45540,Peterborough (DC),Males,15-19,2026,41,False
45540,Peterborough (DC),Males,20-24,2026,32,False
45540,Peterborough (DC),Males,25-29,2026,31,False
45540,Peterborough (DC),Males,30-34,2026,33,False
45540,Peterborough (DC),Males,35-39,2026,35,False
45540,Peterborough (DC),Males,40-44,2026,38,False
45540,Peterborough (DC),Males,45-49,2026,36,False
45540,Peterborough (DC),Males,50-54,2026,45,False
45540,Peterborough (DC),Males,55-59,2026,58,False
45540,Peterborough (DC),Males,60-64,2026,77,False
45540,Peterborough (DC),Males,65-69,2026,93,False
45540,Peterborough (DC),Males,70-74,2026,82,False
45540,Peterborough (DC),Males,75-79,2026,67,False
45540,Peterborough (DC),Males,80-84,2026,45,False
45540,Peterborough (DC),Males,85-89,2026,22,False
45540,Peterborough (DC),Males,90+,2026,12,False
45680,Playford (C),Males,0-4,2026,4428,False
45680,Playford (C),Males,5-9,2026,4270,False
45680,Playford (C),Males,10-14,2026,4121,False
45680,Playford (C),Males,15-19,2026,3792,False
45680,Playford (C),Males,20-24,2026,3890,False
45680,Playford (C),Males,25-29,2026,4377,False
45680,Playford (C),Males,30-34,2026,4450,False
45680,Playford (C),Males,35-39,2026,3950,False
45680,Playford (C),Males,40-44,2026,3576,False
45680,Playford (C),Males,45-49,2026,3040,False
45680,Playford (C),Males,50-54,2026,2947,False
45680,Playford (C),Males,55-59,2026,2828,False
45680,Playford (C),Males,60-64,2026,2667,False
45680,Playford (C),Males,65-69,2026,2347,False
45680,Playford (C),Males,70-74,2026,1736,False
45680,Playford (C),Males,75-79,2026,1346,False
45680,Playford (C),Males,80-84,2026,778,False
45680,Playford (C),Males,85-89,2026,398,False
45680,Playford (C),Males,90+,2026,204,False
45890,Port Adelaide Enfield (C),Males,0-4,2026,4450,False
45890,Port Adelaide Enfield (C),Males,5-9,2026,3984,False
45890,Port Adelaide Enfield (C),Males,10-14,2026,3757,False
45890,Port Adelaide Enfield (C),Males,15-19,2026,3834,False
45890,Port Adelaide Enfield (C),Males,20-24,2026,4388,False
45890,Port Adelaide Enfield (C),Males,25-29,2026,5314,False
45890,Port Adelaide Enfield (C),Males,30-34,2026,5878,False
45890,Port Adelaide Enfield (C),Males,35-39,2026,5543,False
45890,Port Adelaide Enfield (C),Males,40-44,2026,5050,False
45890,Port Adelaide Enfield (C),Males,45-49,2026,4210,False
45890,Port Adelaide Enfield (C),Males,50-54,2026,3901,False
45890,Port Adelaide Enfield (C),Males,55-59,2026,3783,False
45890,Port Adelaide Enfield (C),Males,60-64,2026,3655,False
45890,Port Adelaide Enfield (C),Males,65-69,2026,3552,False
45890,Port Adelaide Enfield (C),Males,70-74,2026,2782,False
45890,Port Adelaide Enfield (C),Males,75-79,2026,2264,False
45890,Port Adelaide Enfield (C),Males,80-84,2026,1319,False
45890,Port Adelaide Enfield (C),Males,85-89,2026,665,False
45890,Port Adelaide Enfield (C),Males,90+,2026,384,False
46090,Port Augusta (C),Males,0-4,2026,460,False
46090,Port Augusta (C),Males,5-9,2026,489,False
46090,Port Augusta (C),Males,10-14,2026,484,False
46090,Port Augusta (C),Males,15-19,2026,464,False
46090,Port Augusta (C),Males,20-24,2026,463,False
46090,Port Augusta (C),Males,25-29,2026,475,False
46090,Port Augusta (C),Males,30-34,2026,463,False
46090,Port Augusta (C),Males,35-39,2026,479,False
46090,Port Augusta (C),Males,40-44,2026,450,False
46090,Port Augusta (C),Males,45-49,2026,417,False
46090,Port Augusta (C),Males,50-54,2026,473,False
46090,Port Augusta (C),Males,55-59,2026,480,False
46090,Port Augusta (C),Males,60-64,2026,496,False
46090,Port Augusta (C),Males,65-69,2026,452,False
46090,Port Augusta (C),Males,70-74,2026,328,False
46090,Port Augusta (C),Males,75-79,2026,279,False
46090,Port Augusta (C),Males,80-84,2026,189,False
46090,Port Augusta (C),Males,85-89,2026,87,False
46090,Port Augusta (C),Males,90+,2026,35,False
46300,Port Lincoln (C),Males,0-4,2026,445,False
46300,Port Lincoln (C),Males,5-9,2026,451,False
46300,Port Lincoln (C),Males,10-14,2026,488,False
46300,Port Lincoln (C),Males,15-19,2026,481,False
46300,Port Lincoln (C),Males,20-24,2026,436,False
46300,Port Lincoln (C),Males,25-29,2026,434,False
46300,Port Lincoln (C),Males,30-34,2026,461,False
46300,Port Lincoln (C),Males,35-39,2026,469,False
46300,Port Lincoln (C),Males,40-44,2026,481,False
46300,Port Lincoln (C),Males,45-49,2026,419,False
46300,Port Lincoln (C),Males,50-54,2026,471,False
46300,Port Lincoln (C),Males,55-59,2026,499,False
46300,Port Lincoln (C),Males,60-64,2026,443,False
46300,Port Lincoln (C),Males,65-69,2026,417,False
46300,Port Lincoln (C),Males,70-74,2026,349,False
46300,Port Lincoln (C),Males,75-79,2026,305,False
46300,Port Lincoln (C),Males,80-84,2026,220,False
46300,Port Lincoln (C),Males,85-89,2026,120,False
46300,Port Lincoln (C),Males,90+,2026,56,False
46450,Port Pirie City and Dists (M),Males,0-4,2026,527,False
46450,Port Pirie City and Dists (M),Males,5-9,2026,566,False
46450,Port Pirie City and Dists (M),Males,10-14,2026,604,False
46450,Port Pirie City and Dists (M),Males,15-19,2026,631,False
