table,table_title,section,row_group,row_label,column,value
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Magistrates' Courts - Median,49
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Children's Courts - Mean,43.9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences,Children's Courts - Median,32
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Under 40 hours,36.2
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - 40 to under 80 hours,48.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - 80 to under 120 hours,10
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - 120 hours & over,6.2
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Total,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),All Courts - Median,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Higher Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Higher Courts - Median,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Magistrates' Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Magistrates' Courts - Median,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Children's Courts - Mean,..
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",South Australia,,All principal offences (%),Children's Courts - Median,..
