table,table_title,section,row_group,row_label,column,value
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,Children's Courts - Mean,4.4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,Children's Courts - Median,4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - Under 3 months,212
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - 3 to under 6 months,999
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - 6 to under 12 months,9191
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - 1 to under 2 years,19495
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - 2 to under 5 years,3445
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - 5 to under 10 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - Total,36929
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - Mean,12.9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,All Courts - Median,12
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,Higher Courts - Mean,21.2
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,Higher Courts - Median,24
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,Magistrates' Courts - Mean,13.3
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,Magistrates' Courts - Median,12
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,Children's Courts - Mean,8.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Moderate penalty in the community,Children's Courts - Median,8
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - Under 3 months,809
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - 3 to under 6 months,5229
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - 6 to under 12 months,14115
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - 1 to under 2 years,22492
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - 2 to under 5 years,3268
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - 5 to under 10 years,21
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - Total,46973
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - Mean,10.7
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),All Courts - Median,12
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),Higher Courts - Mean,16
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),Higher Courts - Median,12
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),Magistrates' Courts - Mean,10.9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),Magistrates' Courts - Median,12
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),Children's Courts - Mean,6.2
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Good behaviour (incl. bonds),Children's Courts - Median,6
