table,table_title,financial_year,row_group,row_label,column,value
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,11 Property damage,70
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,"12 Public order, health, and safety offences",192
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,13 Traffic and vehicle offences,6390
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,14 Offences against justice procedures and orders,427
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,15 Offences against government,65
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,16 Environmental offences,27
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,17 Miscellaneous offences,12
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,Total,7965
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),02 Assault,502
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),03 Sexual offences,31
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),04 Harm or endanger persons,21
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),06 Burglary,110
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),07 Theft,295
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),08 Fraud and related offences,36
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),09 Drug offences,141
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),10 Weapons and explosives offences,320
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),11 Property damage,128
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),"12 Public order, health, and safety offences",170
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),13 Traffic and vehicle offences,790
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),14 Offences against justice procedures and orders,275
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),15 Offences against government,12
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),16 Environmental offences,18
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),17 Miscellaneous offences,6
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),Total,2867
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,02 Assault,20
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,03 Sexual offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,04 Harm or endanger persons,5
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,06 Burglary,42
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,07 Theft,132
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,08 Fraud and related offences,12
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,09 Drug offences,489
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,10 Weapons and explosives offences,155
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,11 Property damage,41
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,"12 Public order, health, and safety offences",151
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,13 Traffic and vehicle offences,451
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,14 Offences against justice procedures and orders,153
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,15 Offences against government,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,16 Environmental offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,17 Miscellaneous offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,Total,1653
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,02 Assault,2006
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,03 Sexual offences,90
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,04 Harm or endanger persons,120
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,"05 Robbery, blackmail, and extortion",8
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,06 Burglary,716
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,07 Theft,1978
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,08 Fraud and related offences,257
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,09 Drug offences,1167
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,10 Weapons and explosives offences,1238
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,11 Property damage,719
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,"12 Public order, health, and safety offences",1007
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,13 Traffic and vehicle offences,9258
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,14 Offences against justice procedures and orders,1822
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,15 Offences against government,82
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,16 Environmental offences,81
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,17 Miscellaneous offences,14
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,Total,20558
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,02 Assault,1977
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,03 Sexual offences,139
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,04 Harm or endanger persons,124
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,"05 Robbery, blackmail, and extortion",13
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,06 Burglary,594
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,07 Theft,1631
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,08 Fraud and related offences,237
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,09 Drug offences,932
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,10 Weapons and explosives offences,1024
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,11 Property damage,646
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,"12 Public order, health, and safety offences",932
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,13 Traffic and vehicle offences,8331
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,14 Offences against justice procedures and orders,1602
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,15 Offences against government,79
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,16 Environmental offences,69
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,17 Miscellaneous offences,24
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,Total,18359
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,02 Assault,99
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,03 Sexual offences,34
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,04 Harm or endanger persons,9
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,"05 Robbery, blackmail, and extortion",3
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,06 Burglary,17
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,07 Theft,18
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,08 Fraud and related offences,9
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,09 Drug offences,54
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,10 Weapons and explosives offences,8
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,11 Property damage,17
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,"12 Public order, health, and safety offences",7
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,13 Traffic and vehicle offences,28
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,14 Offences against justice procedures and orders,21
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,15 Offences against government,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,16 Environmental offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,17 Miscellaneous offences,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,Total,321
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,02 Assault,1872
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,03 Sexual offences,106
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,04 Harm or endanger persons,114
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,"05 Robbery, blackmail, and extortion",5
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,06 Burglary,581
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,07 Theft,1615
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,08 Fraud and related offences,232
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,09 Drug offences,880
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,10 Weapons and explosives offences,1013
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,11 Property damage,630
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,"12 Public order, health, and safety offences",925
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,13 Traffic and vehicle offences,8306
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,14 Offences against justice procedures and orders,1583
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,15 Offences against government,76
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,16 Environmental offences,70
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,17 Miscellaneous offences,18
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,Total,18035
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,02 Assault,1851
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,03 Sexual offences,102
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,04 Harm or endanger persons,113
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,"05 Robbery, blackmail, and extortion",5
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,06 Burglary,568
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,07 Theft,1527
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,08 Fraud and related offences,229
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,09 Drug offences,735
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,10 Weapons and explosives offences,942
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,11 Property damage,599
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,"12 Public order, health, and safety offences",808
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,13 Traffic and vehicle offences,7766
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,14 Offences against justice procedures and orders,1510
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,15 Offences against government,69
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,16 Environmental offences,66
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,17 Miscellaneous offences,20
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,Total,16915
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,01 Homicide,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,02 Assault,17
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,03 Sexual offences,4
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,04 Harm or endanger persons,0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,"05 Robbery, blackmail, and extortion",0
Table 43,"Defendants finalised and with a guilty outcome, Summary outcomes by all principal offence, Magistrates' Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,06 Burglary,3
