table,table_title,financial_year,row_group,row_label,column,value
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Monetary penalties,Total,22
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,02 Assault,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,04 Harm or endanger persons,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,"05 Robbery, blackmail, and extortion",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,06 Burglary,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,07 Theft,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,11 Property damage,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,"12 Public order, health, and safety offences",3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,13 Traffic and vehicle offences,13
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Fines,Total,20
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),02 Assault,23
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),04 Harm or endanger persons,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),"05 Robbery, blackmail, and extortion",3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),06 Burglary,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),07 Theft,13
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),11 Property damage,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),"12 Public order, health, and safety offences",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),13 Traffic and vehicle offences,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Good behaviour (incl. bonds),Total,47
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,02 Assault,234
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,04 Harm or endanger persons,4
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,"05 Robbery, blackmail, and extortion",20
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,06 Burglary,75
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,07 Theft,222
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,11 Property damage,44
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,"12 Public order, health, and safety offences",84
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,13 Traffic and vehicle offences,82
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Nominal and other penalties,Total,961
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,02 Assault,189
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,04 Harm or endanger persons,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,"05 Robbery, blackmail, and extortion",24
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,06 Burglary,49
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,07 Theft,123
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,11 Property damage,28
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,"12 Public order, health, and safety offences",37
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,13 Traffic and vehicle offences,50
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Conference or diversion program,Total,549
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,02 Assault,367
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,04 Harm or endanger persons,13
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,"05 Robbery, blackmail, and extortion",51
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,06 Burglary,122
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,07 Theft,307
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,11 Property damage,69
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,"12 Public order, health, and safety offences",96
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,13 Traffic and vehicle offences,107
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2024–25,Principal sentence,Total guilty outcome,Total,1370
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,02 Assault,351
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,04 Harm or endanger persons,10
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,"05 Robbery, blackmail, and extortion",56
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,06 Burglary,107
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,07 Theft,230
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,11 Property damage,64
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,"12 Public order, health, and safety offences",63
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,13 Traffic and vehicle offences,79
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Adjudicated outcomes,Total,1190
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,02 Assault,18
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,04 Harm or endanger persons,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,"05 Robbery, blackmail, and extortion",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,06 Burglary,4
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,07 Theft,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,11 Property damage,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,"12 Public order, health, and safety offences",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,13 Traffic and vehicle offences,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Acquitted,Total,29
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,02 Assault,335
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,04 Harm or endanger persons,10
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,"05 Robbery, blackmail, and extortion",50
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,06 Burglary,106
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,07 Theft,229
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,11 Property damage,64
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,"12 Public order, health, and safety offences",63
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,13 Traffic and vehicle offences,79
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty outcome,Total,1162
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,02 Assault,177
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,04 Harm or endanger persons,5
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,"05 Robbery, blackmail, and extortion",32
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,06 Burglary,51
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,07 Theft,134
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,11 Property damage,45
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,"12 Public order, health, and safety offences",46
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,13 Traffic and vehicle offences,59
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty plea by defendant,Total,717
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,02 Assault,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,04 Harm or endanger persons,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,"05 Robbery, blackmail, and extortion",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,06 Burglary,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,07 Theft,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,11 Property damage,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,"12 Public order, health, and safety offences",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,13 Traffic and vehicle offences,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty finding by court,Total,10
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,02 Assault,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,04 Harm or endanger persons,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,"05 Robbery, blackmail, and extortion",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,06 Burglary,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,07 Theft,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,11 Property damage,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,"12 Public order, health, and safety offences",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,13 Traffic and vehicle offences,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Guilty ex-parte,Total,13
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,02 Assault,157
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,04 Harm or endanger persons,7
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,"05 Robbery, blackmail, and extortion",16
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,06 Burglary,51
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,07 Theft,92
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,11 Property damage,20
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,"12 Public order, health, and safety offences",15
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,13 Traffic and vehicle offences,18
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Agreement of wrongdoing,Total,432
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,02 Assault,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,04 Harm or endanger persons,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,"05 Robbery, blackmail, and extortion",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,06 Burglary,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,07 Theft,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,11 Property damage,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,"12 Public order, health, and safety offences",0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,13 Traffic and vehicle offences,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Transfer to other court levels,Total,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,02 Assault,130
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,04 Harm or endanger persons,3
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,"05 Robbery, blackmail, and extortion",34
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,06 Burglary,54
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,07 Theft,91
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,11 Property damage,22
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,"12 Public order, health, and safety offences",15
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,13 Traffic and vehicle offences,10
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Withdrawn by prosecution,Total,422
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,02 Assault,488
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,04 Harm or endanger persons,13
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,"05 Robbery, blackmail, and extortion",89
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,06 Burglary,158
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,07 Theft,329
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,11 Property damage,88
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,"12 Public order, health, and safety offences",79
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,13 Traffic and vehicle offences,86
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Method of finalisation,Total finalised,Total,1619
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,02 Assault,20
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,04 Harm or endanger persons,0
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,"05 Robbery, blackmail, and extortion",11
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,06 Burglary,9
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,07 Theft,21
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,11 Property damage,11
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,"12 Public order, health, and safety offences",8
Table 44,"Defendants finalised and with a guilty outcome, Summary outcomes by selected principal offence, Children's Courts – South Australia, 2023–24 to 2024–25",2023–24,Principal sentence,Custody in a correctional institution,13 Traffic and vehicle offences,0
