reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2013-Q3,Number of Disputes,State legislation,,Number,A2540941C,2
2013-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,7
2013-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,27
2013-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,10
2013-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,60
2013-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.8
2013-Q3,Employees Involved,State legislation,,000,A2540942F,0.2
2013-Q3,Employees Involved,Federal legislation,,000,A2540939T,0.8
2013-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,16.4
2013-Q3,Employees Involved,Resumption without negotiation,,000,A2540933C,1
2013-Q3,Employees Involved,Total Reasons,,000,A2540945L,19.2
2013-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,5.9
2013-Q3,Working days Lost,Federal legislation,,000,A2540940A,3.1
2013-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,13.2
2013-Q3,Working days Lost,Resumption without negotiation,,000,A2540934F,1
2013-Q3,Working days Lost,Total Reasons,,000,A2540946R,23.2
2013-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,15
2013-Q4,Number of Disputes,State legislation,,Number,A2540941C,1
2013-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,9
2013-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,21
2013-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,7
2013-Q4,Number of Disputes,Mediation,,Number,A2540926F,4
2013-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,57
2013-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,3.4
2013-Q4,Employees Involved,Federal legislation,,000,A2540939T,3.1
2013-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,48.9
2013-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,1.2
2013-Q4,Employees Involved,Mediation,,000,A2540927J,0.8
2013-Q4,Employees Involved,Total Reasons,,000,A2540945L,57.4
2013-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,11.3
2013-Q4,Working days Lost,Federal legislation,,000,A2540940A,3
2013-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,16.9
2013-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,1.3
2013-Q4,Working days Lost,Mediation,,000,A2540928K,2.3
2013-Q4,Working days Lost,Total Reasons,,000,A2540946R,34.8
2014-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,8
2014-Q1,Number of Disputes,State legislation,,Number,A2540941C,1
2014-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,5
2014-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,15
2014-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2014-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,31
2014-Q1,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.7
2014-Q1,Employees Involved,Federal legislation,,000,A2540939T,1.1
2014-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,3.2
2014-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,0.1
2014-Q1,Employees Involved,Total Reasons,,000,A2540945L,5
2014-Q1,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1.5
2014-Q1,Working days Lost,Federal legislation,,000,A2540940A,1.5
2014-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,3
2014-Q1,Working days Lost,Total Reasons,,000,A2540946R,6
2014-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,8
2014-Q2,Number of Disputes,State legislation,,Number,A2540941C,2
2014-Q2,Number of Disputes,Federal legislation,,Number,A2540938R,5
2014-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,27
2014-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,6
2014-Q2,Number of Disputes,Mediation,,Number,A2540926F,2
2014-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,50
2014-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.5
2014-Q2,Employees Involved,Federal legislation,,000,A2540939T,1.4
2014-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,12.1
2014-Q2,Employees Involved,Resumption without negotiation,,000,A2540933C,1.2
2014-Q2,Employees Involved,Total Reasons,,000,A2540945L,15.4
2014-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,2.2
2014-Q2,Working days Lost,Federal legislation,,000,A2540940A,1.1
2014-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,13.7
2014-Q2,Working days Lost,Resumption without negotiation,,000,A2540934F,0.6
2014-Q2,Working days Lost,Total Reasons,,000,A2540946R,18
2014-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,9
2014-Q3,Number of Disputes,State legislation,,Number,A2540941C,1
2014-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,5
2014-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,27
2014-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,7
2014-Q3,Number of Disputes,Mediation,,Number,A2540926F,1
2014-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,50
2014-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.8
2014-Q3,Employees Involved,State legislation,,000,A2540942F,0.2
2014-Q3,Employees Involved,Federal legislation,,000,A2540939T,4
2014-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,8.8
2014-Q3,Employees Involved,Resumption without negotiation,,000,A2540933C,0.8
2014-Q3,Employees Involved,Mediation,,000,A2540927J,0.1
2014-Q3,Employees Involved,Total Reasons,,000,A2540945L,14.6
2014-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,3.2
2014-Q3,Working days Lost,State legislation,,000,A2540943J,0.3
2014-Q3,Working days Lost,Federal legislation,,000,A2540940A,9.4
2014-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,8.2
2014-Q3,Working days Lost,Resumption without negotiation,,000,A2540934F,1.1
2014-Q3,Working days Lost,Mediation,,000,A2540928K,0.2
2014-Q3,Working days Lost,Total Reasons,,000,A2540946R,22.4
2014-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,7
2014-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,5
2014-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,29
2014-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,10
2014-Q4,Number of Disputes,Mediation,,Number,A2540926F,2
2014-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,53
2014-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.6
2014-Q4,Employees Involved,Federal legislation,,000,A2540939T,1
2014-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,15.9
2014-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,2.3
2014-Q4,Employees Involved,Mediation,,000,A2540927J,0.2
2014-Q4,Employees Involved,Total Reasons,,000,A2540945L,20.1
2014-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,6.9
2014-Q4,Working days Lost,Federal legislation,,000,A2540940A,1.7
2014-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,10.2
2014-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,1
2014-Q4,Working days Lost,Mediation,,000,A2540928K,0.3
2014-Q4,Working days Lost,Total Reasons,,000,A2540946R,20
2015-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,5
2015-Q1,Number of Disputes,State legislation,,Number,A2540941C,1
2015-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,4
2015-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,21
2015-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,8
2015-Q1,Number of Disputes,Mediation,,Number,A2540926F,1
2015-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,40
2015-Q1,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1
2015-Q1,Employees Involved,Federal legislation,,000,A2540939T,0.7
2015-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,11.1
2015-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,0.7
2015-Q1,Employees Involved,Mediation,,000,A2540927J,0.1
2015-Q1,Employees Involved,Total Reasons,,000,A2540945L,13.7
2015-Q1,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1.5
2015-Q1,Working days Lost,Federal legislation,,000,A2540940A,0.7
2015-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,10.3
2015-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,0.9
2015-Q1,Working days Lost,Mediation,,000,A2540928K,0.5
2015-Q1,Working days Lost,Total Reasons,,000,A2540946R,14
2015-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,6
2015-Q2,Number of Disputes,Federal legislation,,Number,A2540938R,3
2015-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,33
2015-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,7
2015-Q2,Number of Disputes,Mediation,,Number,A2540926F,1
2015-Q2,Number of Disputes,Other reasons,,Number,A2540929L,1
2015-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,51
2015-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.9
2015-Q2,Employees Involved,Federal legislation,,000,A2540939T,0.7
2015-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,12.4
2015-Q2,Employees Involved,Resumption without negotiation,,000,A2540933C,0.7
2015-Q2,Employees Involved,Total Reasons,,000,A2540945L,14.8
2015-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1.1
2015-Q2,Working days Lost,Federal legislation,,000,A2540940A,0.3
2015-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,15.5
2015-Q2,Working days Lost,Resumption without negotiation,,000,A2540934F,1
2015-Q2,Working days Lost,Mediation,,000,A2540928K,0.3
2015-Q2,Working days Lost,Total Reasons,,000,A2540946R,18.2
2015-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,14
2015-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,3
2015-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,32
2015-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,10
2015-Q3,Number of Disputes,Mediation,,Number,A2540926F,5
2015-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,64
2015-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.6
2015-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,10
2015-Q3,Employees Involved,Mediation,,000,A2540927J,0.5
2015-Q3,Employees Involved,Total Reasons,,000,A2540945L,14.7
2015-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,3.9
2015-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,21.9
2015-Q3,Working days Lost,Mediation,,000,A2540928K,2.4
2015-Q3,Working days Lost,Total Reasons,,000,A2540946R,33.2
2015-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,12
2015-Q4,Number of Disputes,State legislation,,Number,A2540941C,1
2015-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,36
2015-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,16
2015-Q4,Number of Disputes,Mediation,,Number,A2540926F,2
2015-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,67
2015-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.2
2015-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,26.6
2015-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,1.3
2015-Q4,Employees Involved,Total Reasons,,000,A2540945L,29.3
2015-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,2.4
2015-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,25.2
2015-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,1.3
2015-Q4,Working days Lost,Total Reasons,,000,A2540946R,29
2016-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,24
2016-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,2
2016-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,36
2016-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,9
2016-Q1,Number of Disputes,Mediation,,Number,A2540926F,1
2016-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,72
2016-Q1,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.9
2016-Q1,Employees Involved,Federal legislation,,000,A2540939T,1.3
2016-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,17.9
2016-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,0.6
2016-Q1,Employees Involved,Mediation,,000,A2540927J,0.2
2016-Q1,Employees Involved,Total Reasons,,000,A2540945L,21.9
2016-Q1,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,3.3
2016-Q1,Working days Lost,Federal legislation,,000,A2540940A,4.2
2016-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,18.7
2016-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,0.5
2016-Q1,Working days Lost,Mediation,,000,A2540928K,0.2
2016-Q1,Working days Lost,Total Reasons,,000,A2540946R,26.9
2016-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,15
2016-Q2,Number of Disputes,State legislation,,Number,A2540941C,2
2016-Q2,Number of Disputes,Federal legislation,,Number,A2540938R,3
2016-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,27
2016-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,5
2016-Q2,Number of Disputes,Mediation,,Number,A2540926F,1
2016-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,53
2016-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.4
2016-Q2,Employees Involved,State legislation,,000,A2540942F,0.1
2016-Q2,Employees Involved,Federal legislation,,000,A2540939T,0.7
2016-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,18.5
2016-Q2,Employees Involved,Resumption without negotiation,,000,A2540933C,0.4
2016-Q2,Employees Involved,Mediation,,000,A2540927J,0.1
2016-Q2,Employees Involved,Total Reasons,,000,A2540945L,21.2
2016-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,3.8
2016-Q2,Working days Lost,State legislation,,000,A2540943J,0.1
2016-Q2,Working days Lost,Federal legislation,,000,A2540940A,0.5
2016-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,21
2016-Q2,Working days Lost,Resumption without negotiation,,000,A2540934F,0.5
2016-Q2,Working days Lost,Mediation,,000,A2540928K,0.2
2016-Q2,Working days Lost,Total Reasons,,000,A2540946R,26
2016-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,21
2016-Q3,Number of Disputes,State legislation,,Number,A2540941C,2
2016-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,2
2016-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,41
2016-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,18
2016-Q3,Number of Disputes,Mediation,,Number,A2540926F,1
2016-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,85
2016-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,2.2
2016-Q3,Employees Involved,Federal legislation,,000,A2540939T,1
2016-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,18.7
2016-Q3,Employees Involved,Resumption without negotiation,,000,A2540933C,1.8
2016-Q3,Employees Involved,Total Reasons,,000,A2540945L,23.8
2016-Q3,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,4
2016-Q3,Working days Lost,Federal legislation,,000,A2540940A,3.1
2016-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,16.1
2016-Q3,Working days Lost,Resumption without negotiation,,000,A2540934F,2
2016-Q3,Working days Lost,Total Reasons,,000,A2540946R,25.4
2016-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2016-Q4,Number of Disputes,State legislation,,Number,A2540941C,1
2016-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,2
2016-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,30
2016-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,5
2016-Q4,Number of Disputes,Mediation,,Number,A2540926F,1
2016-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,43
2016-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.2
2016-Q4,Employees Involved,State legislation,,000,A2540942F,0.3
2016-Q4,Employees Involved,Federal legislation,,000,A2540939T,0.2
2016-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,34.3
2016-Q4,Employees Involved,Resumption without negotiation,,000,A2540933C,1.2
2016-Q4,Employees Involved,Mediation,,000,A2540927J,0.4
2016-Q4,Employees Involved,Total Reasons,,000,A2540945L,36.7
2016-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,0.6
2016-Q4,Working days Lost,State legislation,,000,A2540943J,0.3
2016-Q4,Working days Lost,Federal legislation,,000,A2540940A,0.1
2016-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,19.6
2016-Q4,Working days Lost,Resumption without negotiation,,000,A2540934F,12.7
2016-Q4,Working days Lost,Mediation,,000,A2540928K,1.2
2016-Q4,Working days Lost,Total Reasons,,000,A2540946R,34.5
2017-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,2
2017-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,1
2017-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,20
2017-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2017-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,24
2017-Q1,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.3
2017-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,15.8
2017-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,0.2
2017-Q1,Employees Involved,Total Reasons,,000,A2540945L,16.3
2017-Q1,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,5.8
2017-Q1,Working days Lost,Federal legislation,,000,A2540940A,0.1
2017-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,12.4
2017-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,9.7
2017-Q1,Working days Lost,Total Reasons,,000,A2540946R,28
2017-Q2,Number of Disputes,Federal legislation,,Number,A2540938R,4
2017-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,26
2017-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2017-Q2,Number of Disputes,Mediation,,Number,A2540926F,1
2017-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,32
2017-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,26.1
2017-Q2,Employees Involved,Resumption without negotiation,,000,A2540933C,0.1
2017-Q2,Employees Involved,Total Reasons,,000,A2540945L,26.5
2017-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,22.7
2017-Q2,Working days Lost,Resumption without negotiation,,000,A2540934F,0.3
2017-Q2,Working days Lost,Total Reasons,,000,A2540946R,29.2
2017-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,5
2017-Q3,Number of Disputes,Federal legislation,,Number,A2540938R,2
2017-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,27
2017-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2017-Q3,Number of Disputes,Mediation,,Number,A2540926F,1
2017-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,36
2017-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,4.4
2017-Q3,Employees Involved,Mediation,,000,A2540927J,0.2
2017-Q3,Employees Involved,Total Reasons,,000,A2540945L,5.6
2017-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,3.9
2017-Q3,Working days Lost,Mediation,,000,A2540928K,0.3
2017-Q3,Working days Lost,Total Reasons,,000,A2540946R,24.6
2017-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,9
2017-Q4,Number of Disputes,Federal legislation,,Number,A2540938R,2
2017-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,46
2017-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,4
2017-Q4,Number of Disputes,Mediation,,Number,A2540926F,1
2017-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,62
2017-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.6
2017-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,16.5
2017-Q4,Employees Involved,Mediation,,000,A2540927J,0.1
2017-Q4,Employees Involved,Total Reasons,,000,A2540945L,18
2017-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,0.9
2017-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,51.2
2017-Q4,Working days Lost,Mediation,,000,A2540928K,3.1
2017-Q4,Working days Lost,Total Reasons,,000,A2540946R,56.4
2018-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,6
2018-Q1,Number of Disputes,State legislation,,Number,A2540941C,1
2018-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,2
2018-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,9
2018-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,18
2018-Q1,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.4
2018-Q1,Employees Involved,State legislation,,000,A2540942F,0.3
2018-Q1,Employees Involved,Federal legislation,,000,A2540939T,0.2
2018-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,2.8
2018-Q1,Employees Involved,Total Reasons,,000,A2540945L,3.8
2018-Q1,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,8
2018-Q1,Working days Lost,State legislation,,000,A2540943J,0.6
2018-Q1,Working days Lost,Federal legislation,,000,A2540940A,21.7
2018-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,3.8
2018-Q1,Working days Lost,Total Reasons,,000,A2540946R,34.1
2018-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,2
2018-Q2,Number of Disputes,State legislation,,Number,A2540941C,1
2018-Q2,Number of Disputes,Federal legislation,,Number,A2540938R,2
2018-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,33
2018-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,3
2018-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,41
2018-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.1
2018-Q2,Employees Involved,State legislation,,000,A2540942F,1.2
2018-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,12.2
2018-Q2,Employees Involved,Total Reasons,,000,A2540945L,14.3
2018-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,0.4
2018-Q2,Working days Lost,State legislation,,000,A2540943J,0.7
2018-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,11.3
2018-Q2,Working days Lost,Total Reasons,,000,A2540946R,12.9
2018-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2018-Q3,Number of Disputes,State legislation,,Number,A2540941C,1
2018-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,34
2018-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2018-Q3,Number of Disputes,Mediation,,Number,A2540926F,1
2018-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,42
2018-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,7
2018-Q3,Employees Involved,Mediation,,000,A2540927J,0.1
2018-Q3,Employees Involved,Total Reasons,,000,A2540945L,10
2018-Q3,Working days Lost,Pre-determined return to work,,000,A2540952K,41.4
2018-Q3,Working days Lost,Mediation,,000,A2540928K,0.1
2018-Q3,Working days Lost,Total Reasons,,000,A2540946R,44.5
2018-Q4,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,8
2018-Q4,Number of Disputes,Pre-determined return to work,,Number,A2540950F,37
2018-Q4,Number of Disputes,Resumption without negotiation,,Number,A2540932A,2
2018-Q4,Number of Disputes,Mediation,,Number,A2540926F,2
2018-Q4,Number of Disputes,Total Reasons,,Number,A2540944K,49
2018-Q4,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,1.4
2018-Q4,Employees Involved,Pre-determined return to work,,000,A2540951J,25.5
2018-Q4,Employees Involved,Total Reasons,,000,A2540945L,27
2018-Q4,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,8.8
2018-Q4,Working days Lost,Pre-determined return to work,,000,A2540952K,19.9
2018-Q4,Working days Lost,Total Reasons,,000,A2540946R,28.8
2019-Q1,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,4
2019-Q1,Number of Disputes,Federal legislation,,Number,A2540938R,2
2019-Q1,Number of Disputes,Pre-determined return to work,,Number,A2540950F,22
2019-Q1,Number of Disputes,Resumption without negotiation,,Number,A2540932A,5
2019-Q1,Number of Disputes,Mediation,,Number,A2540926F,1
2019-Q1,Number of Disputes,Total Reasons,,Number,A2540944K,34
2019-Q1,Employees Involved,Federal legislation,,000,A2540939T,0.4
2019-Q1,Employees Involved,Pre-determined return to work,,000,A2540951J,3.1
2019-Q1,Employees Involved,Resumption without negotiation,,000,A2540933C,0.5
2019-Q1,Employees Involved,Total Reasons,,000,A2540945L,7.6
2019-Q1,Working days Lost,Federal legislation,,000,A2540940A,3.3
2019-Q1,Working days Lost,Pre-determined return to work,,000,A2540952K,8.9
2019-Q1,Working days Lost,Resumption without negotiation,,000,A2540934F,0.4
2019-Q1,Working days Lost,Total Reasons,,000,A2540946R,17
2019-Q2,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,2
2019-Q2,Number of Disputes,State legislation,,Number,A2540941C,1
2019-Q2,Number of Disputes,Pre-determined return to work,,Number,A2540950F,29
2019-Q2,Number of Disputes,Resumption without negotiation,,Number,A2540932A,3
2019-Q2,Number of Disputes,Mediation,,Number,A2540926F,1
2019-Q2,Number of Disputes,Total Reasons,,Number,A2540944K,36
2019-Q2,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.3
2019-Q2,Employees Involved,State legislation,,000,A2540942F,0.1
2019-Q2,Employees Involved,Pre-determined return to work,,000,A2540951J,19.1
2019-Q2,Employees Involved,Resumption without negotiation,,000,A2540933C,0.7
2019-Q2,Employees Involved,Mediation,,000,A2540927J,0.1
2019-Q2,Employees Involved,Total Reasons,,000,A2540945L,20.2
2019-Q2,Working days Lost,Negotiation without intervention of a third party,,000,A2540937L,1.1
2019-Q2,Working days Lost,State legislation,,000,A2540943J,0.1
2019-Q2,Working days Lost,Pre-determined return to work,,000,A2540952K,15
2019-Q2,Working days Lost,Resumption without negotiation,,000,A2540934F,0.6
2019-Q2,Working days Lost,Mediation,,000,A2540928K,2.9
2019-Q2,Working days Lost,Total Reasons,,000,A2540946R,19.7
2019-Q3,Number of Disputes,Negotiation without intervention of a third party,,Number,A2540935J,5
2019-Q3,Number of Disputes,State legislation,,Number,A2540941C,1
2019-Q3,Number of Disputes,Pre-determined return to work,,Number,A2540950F,29
2019-Q3,Number of Disputes,Resumption without negotiation,,Number,A2540932A,1
2019-Q3,Number of Disputes,Mediation,,Number,A2540926F,3
2019-Q3,Number of Disputes,Total Reasons,,Number,A2540944K,39
2019-Q3,Employees Involved,Negotiation without intervention of a third party,,000,A2540936K,0.3
2019-Q3,Employees Involved,Pre-determined return to work,,000,A2540951J,15.6
2019-Q3,Employees Involved,Total Reasons,,000,A2540945L,17.2
