reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2003-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,200.8
2003-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,357.4
2003-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,172
2003-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,187
2003-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,114.9
2003-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,116.3
2003-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,151.5
2003-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,634
2003-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,643
2003-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,274.6
2003-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,275.6
2003-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,439.4
2004-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,177
2004-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,187
2004-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,44.6
2004-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,45.2
2004-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,80.4
2004-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,658
2004-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,670
2004-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,290.1
2004-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,293.6
2004-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,453.5
2004-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,175
2004-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,190
2004-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,63.2
2004-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,65
2004-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,154.2
2004-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,704
2004-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,717
2004-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,327.1
2004-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,330.6
2004-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,552.2
2004-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,188
2004-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,194
2004-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,56
2004-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,56.2
2004-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,93.3
2004-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,712
2004-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,727
2004-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,278.6
2004-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,280
2004-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,479.4
2004-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,142
2004-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,149
2004-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,29.6
2004-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,33.6
2004-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,51.9
2004-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,682
2004-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,692
2004-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,193.3
2004-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,194
2004-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,379.8
2005-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,109
2005-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,119
2005-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,20.3
2005-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,20.8
2005-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,45.1
2005-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,614
2005-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,628
2005-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,168.9
2005-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,170.7
2005-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,344.4
2005-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,125
2005-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,138
2005-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,50.1
2005-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,53.4
2005-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,52.8
2005-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,564
2005-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,569
2005-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,155.8
2005-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,156
2005-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,243
2005-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,144
2005-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,150
2005-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,68.1
2005-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,68.4
2005-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,49.3
2005-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,520
2005-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,527
2005-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,168
2005-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,172
2005-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,199.2
2005-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,84
2005-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,96
2005-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,102.1
2005-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,102.6
2005-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,81
2005-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,462
2005-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,472
2005-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,240.5
2005-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,241
2005-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,228.3
2006-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,99
2006-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,101
2006-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,18.9
2006-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,19
2006-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,30.1
2006-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,452
2006-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,465
2006-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,239.1
2006-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,242.4
2006-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,213.2
2006-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,21
2006-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,24
2006-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,37.6
2006-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,37.7
2006-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,28.2
2006-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,348
2006-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,354
2006-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,226.7
2006-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,227.1
2006-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,188.6
2006-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,40
2006-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,44
2006-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,6.2
2006-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,6.6
2006-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,20.2
2006-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,244
2006-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,256
2006-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,164.9
2006-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,165.4
2006-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,159.4
2006-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,40
2006-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,50
2006-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,59.8
2006-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,60.6
2006-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,54.2
2006-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,200
2006-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,202
2006-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,122.6
2006-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,122.7
2006-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,132.6
2007-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,32
2007-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,33
2007-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,3.5
2007-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,3.6
2007-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,6.9
2007-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,133
2007-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,136
2007-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,107.2
2007-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,107.2
2007-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,109.5
2007-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,28
2007-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,32
2007-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,3.5
2007-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,4.5
2007-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,7.1
2007-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,140
2007-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,144
2007-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,73.1
2007-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,73.4
2007-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,88.4
2007-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,41
2007-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,45
2007-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,5.3
2007-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,5.9
2007-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,11.3
2007-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,141
2007-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,151
2007-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,72.2
2007-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,72.9
2007-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,79.6
2007-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,33
2007-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,36
2007-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,23.6
2007-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,23.7
2007-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,24.4
2007-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,134
2007-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,135
2007-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,35.9
2007-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,36
2007-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,49.7
2008-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,36
2008-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,39
2008-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,42
2008-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,42.3
2008-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,42.8
2008-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,138
2008-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,142
2008-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,74.4
2008-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,75.3
2008-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,85.6
2008-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,52
2008-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,60
2008-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,59.9
2008-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,69
2008-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,86.5
2008-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,162
2008-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,166
2008-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,130.7
2008-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,131.3
2008-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,164.9
2008-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,48
2008-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,56
2008-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,9.7
2008-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,60.5
2008-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,36.2
2008-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,169
2008-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,172
2008-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,135.1
2008-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,135.2
2008-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,189.8
2008-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,38
2008-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,43
2008-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,61.1
2008-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,62.9
2008-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,31.1
2008-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,174
2008-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,177
2008-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,172.6
2008-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,172.9
2008-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,196.5
2009-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,45
2009-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,48
2009-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,5.3
2009-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,8.4
2009-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,11.6
2009-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,183
2009-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,191
2009-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,135.9
2009-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,145.1
2009-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,165.4
2009-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,53
2009-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,58
2009-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,40.2
2009-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,43.9
2009-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,47.3
2009-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,184
2009-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,192
2009-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,116.3
2009-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,167
2009-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,126.2
2009-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,66
2009-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,72
2009-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,15.6
2009-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,18
2009-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,29.1
2009-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,202
2009-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,207
2009-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,122.2
2009-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,124
2009-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,119.1
2009-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,69
2009-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,81
2009-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,25.1
2009-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,27
2009-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,44.7
2009-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,233
2009-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,236
2009-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,86.2
2009-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,89.3
2009-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,132.7
2010-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,42
2010-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,54
2010-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,7.2
2010-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,13.2
2010-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,28.8
2010-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,230
2010-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,235
2010-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,88.1
2010-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,91.9
2010-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,149.9
2010-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,48
2010-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,56
2010-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,12.3
2010-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,13.9
2010-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,24
2010-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,225
2010-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,231
2010-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,60.2
2010-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,62.6
2010-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,126.5
2010-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,62
2010-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,72
2010-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,14.2
2010-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,16
2010-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,46.6
2010-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,221
2010-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,233
2010-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,58.8
2010-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,60.7
2010-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,144.1
2010-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,63
2010-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,70
2010-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,15.2
2010-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,17
2010-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,27.2
2010-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,215
2010-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,227
2010-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,48.9
2010-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,54.8
2010-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,126.6
2011-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,31
2011-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,37
2011-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,10.5
2011-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,11.1
2011-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,19.7
2011-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,204
2011-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,212
2011-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,52.2
2011-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,53.8
2011-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,117.5
2011-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,43
2011-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,53
2011-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,12.8
2011-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,14.7
2011-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,66.2
2011-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,199
2011-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,209
2011-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,52.7
2011-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,54.7
2011-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,159.8
2011-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,53
2011-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,66
2011-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,63.9
2011-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,66.4
2011-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,101.3
2011-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,190
2011-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,197
2011-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,102.3
2011-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,104.1
2011-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,214.4
2011-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,59
2011-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,74
2011-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,46.7
2011-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,51.6
2011-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,54.3
2011-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,186
2011-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,192
2011-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,133.8
2011-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,134.4
2011-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,241.5
2012-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,36
2012-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,43
2012-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,6.2
2012-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,6.7
2012-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,35.8
2012-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,191
2012-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,201
2012-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,129.5
2012-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,131.4
2012-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,257.6
2012-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,47
2012-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,53
2012-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,68.5
2012-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,70
2012-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,101.7
2012-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,195
2012-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,208
2012-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,185.2
2012-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,187.8
2012-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,293.1
2012-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,64
2012-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,68
2012-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,53.7
2012-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,55.8
2012-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,110
2012-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,206
2012-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,221
2012-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,175.1
2012-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,180.1
2012-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,301.8
2012-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,50
2012-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,58
2012-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,14.3
2012-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,27.3
2012-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,25.7
2012-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,197
2012-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,204
2012-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,142.8
2012-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,143.3
2012-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,273.2
2013-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,51
