reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2019-Q3,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,0.5
2019-Q3,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,4.7
2019-Q3,Working days lost per 1000 employees,Construction,,Number,A2540869W,1.9
2019-Q3,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,5.7
2019-Q3,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,2.5
2019-Q3,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.5
2019-Q4,Working days lost per 1000 employees,Other mining,,Number,A2540872K,0.1
2019-Q4,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,2.5
2019-Q4,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,4.9
2019-Q4,Working days lost per 1000 employees,Construction,,Number,A2540869W,1.3
2019-Q4,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,0.2
2019-Q4,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.1
2019-Q4,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.1
2020-Q1,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,0.3
2020-Q1,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,1.7
2020-Q1,Working days lost per 1000 employees,Construction,,Number,A2540869W,0.2
2020-Q1,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,4.3
2020-Q1,Working days lost per 1000 employees,All industries,,Number,A2540874R,0.3
2020-Q2,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,1.2
2020-Q2,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,1.6
2020-Q2,Working days lost per 1000 employees,All industries,,Number,A2540874R,0.1
2020-Q3,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,2.8
2020-Q3,Working days lost per 1000 employees,Construction,,Number,A2540869W,0.8
2020-Q3,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,17.6
2020-Q3,Working days lost per 1000 employees,All industries,,Number,A2540874R,1
2020-Q4,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,4.6
2020-Q4,Working days lost per 1000 employees,Construction,,Number,A2540869W,1
2020-Q4,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,21.6
2020-Q4,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.4
2021-Q1,Working days lost per 1000 employees,Coal mining,,Number,A2540871J,33.3
2021-Q1,Working days lost per 1000 employees,Other mining,,Number,A2540872K,0.1
2021-Q1,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,3.5
2021-Q1,Working days lost per 1000 employees,Construction,,Number,A2540869W,1.4
2021-Q1,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,21.8
2021-Q1,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.2
2021-Q1,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.6
2021-Q2,Working days lost per 1000 employees,Coal mining,,Number,A2540871J,14.6
2021-Q2,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,3.1
2021-Q2,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,3.4
2021-Q2,Working days lost per 1000 employees,Construction,,Number,A2540869W,2.4
2021-Q2,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,2.3
2021-Q2,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,0.1
2021-Q2,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.5
2021-Q2,Working days lost per 1000 employees,All industries,,Number,A2540874R,0.9
2021-Q3,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,5
2021-Q3,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,2.5
2021-Q3,Working days lost per 1000 employees,Construction,,Number,A2540869W,3.7
2021-Q3,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,15.8
2021-Q3,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.5
2021-Q3,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.6
2021-Q4,Working days lost per 1000 employees,Coal mining,,Number,A2540871J,28.1
2021-Q4,Working days lost per 1000 employees,Other mining,,Number,A2540872K,0.2
2021-Q4,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,7.9
2021-Q4,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,8.4
2021-Q4,Working days lost per 1000 employees,Construction,,Number,A2540869W,1.2
2021-Q4,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,19.7
2021-Q4,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,15.5
2021-Q4,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.6
2021-Q4,Working days lost per 1000 employees,All industries,,Number,A2540874R,5.7
2022-Q1,Working days lost per 1000 employees,Other mining,,Number,A2540872K,0.7
2022-Q1,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,3.7
2022-Q1,Working days lost per 1000 employees,Construction,,Number,A2540869W,1.7
2022-Q1,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,1.4
2022-Q1,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,2.8
2022-Q1,Working days lost per 1000 employees,Other industries,,Number,A2540868V,1
2022-Q1,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.6
2022-Q2,Working days lost per 1000 employees,Other mining,,Number,A2540872K,0.5
2022-Q2,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,1.4
2022-Q2,Working days lost per 1000 employees,Construction,,Number,A2540869W,0.6
2022-Q2,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,4.3
2022-Q2,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,39
2022-Q2,Working days lost per 1000 employees,Other industries,,Number,A2540868V,1
2022-Q2,Working days lost per 1000 employees,All industries,,Number,A2540874R,10.4
2022-Q3,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,6
2022-Q3,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,1.9
2022-Q3,Working days lost per 1000 employees,Construction,,Number,A2540869W,3
2022-Q3,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,3.1
2022-Q3,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,2.5
2022-Q3,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.6
2022-Q3,Working days lost per 1000 employees,All industries,,Number,A2540874R,2.3
2022-Q4,Working days lost per 1000 employees,Coal mining,,Number,A2540871J,1.3
2022-Q4,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,12.1
2022-Q4,Working days lost per 1000 employees,Construction,,Number,A2540869W,2.3
2022-Q4,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,1.4
2022-Q4,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,2.8
2022-Q4,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.3
2022-Q4,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.7
2023-Q1,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,6.6
2023-Q1,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,0.6
2023-Q1,Working days lost per 1000 employees,Construction,,Number,A2540869W,1.6
2023-Q1,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,1.6
2023-Q1,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,0.4
2023-Q1,Working days lost per 1000 employees,All industries,,Number,A2540874R,0.6
2023-Q2,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,2.2
2023-Q2,Working days lost per 1000 employees,Construction,,Number,A2540869W,3.4
2023-Q2,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,2.6
2023-Q2,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,0.8
2023-Q2,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.2
2023-Q2,Working days lost per 1000 employees,All industries,,Number,A2540874R,0.8
2023-Q3,Working days lost per 1000 employees,Other mining,,Number,A2540872K,6
2023-Q3,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,10.4
2023-Q3,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,4.3
2023-Q3,Working days lost per 1000 employees,Construction,,Number,A2540869W,3.6
2023-Q3,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,15.6
2023-Q3,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,2.9
2023-Q3,Working days lost per 1000 employees,All industries,,Number,A2540874R,2.9
2023-Q4,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,23.2
2023-Q4,Working days lost per 1000 employees,Construction,,Number,A2540869W,2.3
2023-Q4,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,19.9
2023-Q4,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,2.8
2023-Q4,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.6
2023-Q4,Working days lost per 1000 employees,All industries,,Number,A2540874R,3.4
2024-Q1,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,1.8
2024-Q1,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,0.1
2024-Q1,Working days lost per 1000 employees,Construction,,Number,A2540869W,3
2024-Q1,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,8.3
2024-Q1,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,0.1
2024-Q1,Working days lost per 1000 employees,Other industries,,Number,A2540868V,1
2024-Q1,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.3
2024-Q2,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,6.4
2024-Q2,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,7.7
2024-Q2,Working days lost per 1000 employees,Construction,,Number,A2540869W,7.9
2024-Q2,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,0.9
2024-Q2,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,1.5
2024-Q2,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.2
2024-Q2,Working days lost per 1000 employees,All industries,,Number,A2540874R,1.7
2024-Q3,Working days lost per 1000 employees,Coal mining,,Number,A2540871J,5.7
2024-Q3,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,7.1
2024-Q3,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,7.1
2024-Q3,Working days lost per 1000 employees,Construction,,Number,A2540869W,25.6
2024-Q3,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,2.3
2024-Q3,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,1.8
2024-Q3,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.8
2024-Q3,Working days lost per 1000 employees,All industries,,Number,A2540874R,3.5
2024-Q4,Working days lost per 1000 employees,Coal mining,,Number,A2540871J,22.6
2024-Q4,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,11.3
2024-Q4,Working days lost per 1000 employees,Construction,,Number,A2540869W,6.7
2024-Q4,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,49.6
2024-Q4,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,1.9
2024-Q4,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.2
2024-Q4,Working days lost per 1000 employees,All industries,,Number,A2540874R,4
2025-Q1,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,5.6
2025-Q1,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,8.2
2025-Q1,Working days lost per 1000 employees,Construction,,Number,A2540869W,3
2025-Q1,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,4.1
2025-Q1,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.1
2025-Q1,Working days lost per 1000 employees,All industries,,Number,A2540874R,1
2025-Q2,Working days lost per 1000 employees,Other mining,,Number,A2540872K,0.3
2025-Q2,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,7.3
2025-Q2,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,3.1
2025-Q2,Working days lost per 1000 employees,Construction,,Number,A2540869W,12.3
2025-Q2,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,2.4
2025-Q2,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,2.3
2025-Q2,Working days lost per 1000 employees,All industries,,Number,A2540874R,2.1
2025-Q3,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,9.5
2025-Q3,Working days lost per 1000 employees,Construction,,Number,A2540869W,8.7
2025-Q3,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,4.5
2025-Q3,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.4
2025-Q3,Working days lost per 1000 employees,All industries,,Number,A2540874R,4.1
2025-Q4,Working days lost per 1000 employees,Other mining,,Number,A2540872K,0.1
2025-Q4,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,10.6
2025-Q4,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,3.3
2025-Q4,Working days lost per 1000 employees,Construction,,Number,A2540869W,3.4
2025-Q4,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,5.3
2025-Q4,Working days lost per 1000 employees,Other industries,,Number,A2540868V,2.3
2025-Q4,Working days lost per 1000 employees,All industries,,Number,A2540874R,5.2
2026-Q1,Working days lost per 1000 employees,Metal product etc manufacturing,,Number,A2540870F,0.7
2026-Q1,Working days lost per 1000 employees,Other manufacturing,,Number,A2540873L,2
2026-Q1,Working days lost per 1000 employees,Construction,,Number,A2540869W,0.9
2026-Q1,Working days lost per 1000 employees,"Transport, postal & warehousing",,Number,A2540867T,1.4
2026-Q1,Working days lost per 1000 employees,Education & training,health care & social assistance,Number,A2540866R,11.8
2026-Q1,Working days lost per 1000 employees,Other industries,,Number,A2540868V,0.4
2026-Q1,Working days lost per 1000 employees,All industries,,Number,A2540874R,3.5
