reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
1994-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,24.9
1994-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,43.7
1994-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,15.9
1994-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,10
1994-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,9.8
1994-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,67.8
1994-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.8
1994-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,30.6
1995-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,7.8
1995-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,12
1995-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,44.2
1995-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,15.5
1995-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,7.6
1995-Q1,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,7.2
1995-Q1,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,40.1
1995-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,3.5
1995-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,16.2
1995-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,9.3
1995-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,28.4
1995-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,52.1
1995-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,8.1
1995-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,22
1995-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,6.1
1995-Q2,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,0.1
1995-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.8
1995-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,22.5
1995-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,9.8
1995-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,19.4
1995-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,23
1995-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.4
1995-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,47.1
1995-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,6.8
1995-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,8.3
1995-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,2.3
1995-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,17.4
1995-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,21.1
1995-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,11.8
1995-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,29
1995-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.6
1995-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,71.2
1995-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.5
1995-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,2
1995-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,22.5
1996-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,35.2
1996-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,11.3
1996-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,10.2
1996-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,26.4
1996-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,25
1996-Q1,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,5.1
1996-Q1,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,22.9
1996-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,19.8
1996-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,21.8
1996-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,73.2
1996-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,33.5
1996-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,72.6
1996-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,30.6
1996-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,22.4
1996-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,3.8
1996-Q2,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,25.1
1996-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,43.3
1996-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,52
1996-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,32.4
1996-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,62.4
1996-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,55.7
1996-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,18.7
1996-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,16.7
1996-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,66.2
1996-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,4.6
1996-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,76.7
1996-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,42.9
1996-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,17.1
1996-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,13.3
1996-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,25.2
1996-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.2
1996-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,3.5
1996-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,3
1996-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,5.5
1996-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,6.8
1996-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,14.5
1997-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,9.3
1997-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,11.1
1997-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,20.1
1997-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,4
1997-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,25.1
1997-Q1,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.1
1997-Q1,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,1.1
1997-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,12.4
1997-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,10.9
1997-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,19.3
1997-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,33.9
1997-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,5.3
1997-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,47
1997-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,8.9
1997-Q2,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,1.3
1997-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,11
1997-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,20.1
1997-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,27.1
1997-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,19.1
1997-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,14.6
1997-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.7
1997-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,5.2
1997-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,24.5
1997-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,3.4
1997-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,2.6
1997-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,18
1997-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,16.8
1997-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,67.4
1997-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,4.1
1997-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.8
1997-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,6.6
1997-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.5
1997-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,0.9
1997-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.8
1997-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,24.4
1998-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,13.5
1998-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,29.2
1998-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,2.4
1998-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,1.4
1998-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,10.4
1998-Q1,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.2
1998-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,2.4
1998-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,13.6
1998-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,28.4
1998-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,42.9
1998-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,17.6
1998-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,5.1
1998-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,16.7
1998-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,5.3
1998-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,25.2
1998-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,26.3
1998-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,16
1998-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,21.3
1998-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,10.8
1998-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,9.5
1998-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,34.8
1998-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,10.5
1998-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,6.6
1998-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,3.1
1998-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,17.4
1998-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,19.7
1998-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,14.4
1998-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,8.2
1998-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,13.9
1998-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,20.5
1998-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,2.9
1998-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,1.4
1998-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,4.3
1998-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,15
1999-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,20.4
1999-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,10
1999-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,17.3
1999-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,4.8
1999-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,8.4
1999-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,1.3
1999-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,13.8
1999-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,3.6
1999-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,24.7
1999-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,4
1999-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,4.7
1999-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,13.4
1999-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.1
1999-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,1.2
1999-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,9.9
1999-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,36.5
1999-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,60.6
1999-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,12.1
1999-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,13.4
1999-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,19.8
1999-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.7
1999-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,1.2
1999-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,25.8
1999-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,33.3
1999-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,65.4
1999-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,22.3
1999-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,5.6
1999-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,4.4
1999-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,15.6
1999-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,2.2
1999-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,1.1
1999-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,30.6
2000-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,15.6
2000-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,24.9
2000-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,18.3
2000-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,15.9
2000-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,32.2
2000-Q1,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.7
2000-Q1,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,0.2
2000-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,1.3
2000-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,19.4
2000-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,32.1
2000-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,16.5
2000-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,26.3
2000-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,7.8
2000-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,20.1
2000-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,3.7
2000-Q2,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,1
2000-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,4.1
2000-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,22.6
2000-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,9.5
2000-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,16.8
2000-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,12.5
2000-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.7
2000-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,13.5
2000-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.2
2000-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,0.2
2000-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.9
2000-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,11.3
2000-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,7.3
2000-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,14.5
2000-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,8.4
2000-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,1.6
2000-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,3.7
2000-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.4
2000-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,7.1
2000-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,2.5
2000-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,8.3
2001-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,8.7
2001-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,14.1
2001-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,10.8
2001-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,1.7
2001-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,4.9
2001-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,1.5
2001-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,9.1
2001-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,29.8
2001-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,14.1
2001-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,11.9
2001-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,1.6
2001-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,6.4
2001-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1
2001-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.3
2001-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,16.6
2001-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,16
2001-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,17
2001-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,12
2001-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,21
2001-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,9.3
2001-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1
2001-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.1
2001-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,14.4
2001-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,8.3
2001-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,21
2001-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,4.5
2001-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,3.1
2001-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,11.1
2001-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,5.2
2001-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,1.5
2001-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.5
2001-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,10.5
2002-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,10.9
2002-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,12.9
2002-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,6
2002-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,3.7
2002-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,6.7
2002-Q1,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,10.5
2002-Q1,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,2.4
2002-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,1.2
2002-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,9.2
2002-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,5
2002-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,13.8
2002-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,9
2002-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,5.3
2002-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,8
2002-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.1
2002-Q2,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,2
2002-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,8
2002-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,3.9
2002-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,9.5
2002-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,8.6
2002-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,5.4
2002-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,10.5
2002-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.4
2002-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,0.3
2002-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.2
2002-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,6.8
2002-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,7.9
2002-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,11
2002-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,6.3
2002-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,3.5
2002-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,15
2002-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,7.3
2002-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,3.5
2002-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,4.8
2002-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,8.7
2003-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,3.4
2003-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,10.8
2003-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,16.7
2003-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,3.5
2003-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,6.2
2003-Q1,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,19.1
2003-Q1,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,3.9
2003-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,8.1
2003-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,5.5
2003-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,14.6
2003-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,2.8
2003-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.1
2003-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,5.2
2003-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.4
2003-Q2,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,5.1
2003-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.1
2003-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,6.8
2003-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,24
2003-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,29.8
2003-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,4.9
2003-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,6
2003-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,36
2003-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.3
2003-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.3
2003-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,20.5
2003-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,19.8
2003-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,18.5
2003-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,8.8
2003-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,7.2
2003-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,51.1
2003-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,3.6
2003-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,2
2003-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,1.7
2003-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,18.6
2004-Q1,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,4.7
2004-Q1,Working days lost per 1000 employees,Victoria,,Number,A2540890R,20.1
2004-Q1,Working days lost per 1000 employees,Queensland,,Number,A2540888C,3.9
2004-Q1,Working days lost per 1000 employees,South Australia,,Number,A2540891T,8.1
2004-Q1,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,17.7
2004-Q1,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,1.7
2004-Q1,Working days lost per 1000 employees,Australia,,Number,A2540892V,9.8
2004-Q2,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,41.3
2004-Q2,Working days lost per 1000 employees,Victoria,,Number,A2540890R,8.3
2004-Q2,Working days lost per 1000 employees,Queensland,,Number,A2540888C,3.1
2004-Q2,Working days lost per 1000 employees,South Australia,,Number,A2540891T,2.4
2004-Q2,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,18.6
2004-Q2,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.4
2004-Q2,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,11.6
2004-Q2,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,2.2
2004-Q2,Working days lost per 1000 employees,Australia,,Number,A2540892V,18.5
2004-Q3,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,14.2
2004-Q3,Working days lost per 1000 employees,Victoria,,Number,A2540890R,12.9
2004-Q3,Working days lost per 1000 employees,Queensland,,Number,A2540888C,5.2
2004-Q3,Working days lost per 1000 employees,South Australia,,Number,A2540891T,1.8
2004-Q3,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,20.6
2004-Q3,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,6.4
2004-Q3,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,17.9
2004-Q3,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.5
2004-Q3,Working days lost per 1000 employees,Australia,,Number,A2540892V,11.4
2004-Q4,Working days lost per 1000 employees,New South Wales,,Number,A2540889F,4
2004-Q4,Working days lost per 1000 employees,Victoria,,Number,A2540890R,8.8
2004-Q4,Working days lost per 1000 employees,Queensland,,Number,A2540888C,2.6
2004-Q4,Working days lost per 1000 employees,South Australia,,Number,A2540891T,1.1
2004-Q4,Working days lost per 1000 employees,Western Australia,,Number,A2540886X,20.2
2004-Q4,Working days lost per 1000 employees,Tasmania,,Number,A2540884V,0.4
2004-Q4,Working days lost per 1000 employees,Northern Territory,,Number,A2540885W,1.8
2004-Q4,Working days lost per 1000 employees,Australian Capital Territory,,Number,A2540887A,0.2
2004-Q4,Working days lost per 1000 employees,Australia,,Number,A2540892V,6.2
