reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2014-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.1
2014-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.8
2014-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,18
2014-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,27
2014-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,10
2014-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2014-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2014-Q3,Number of Disputes,10 days and over,,Number,A2540959A,2
2014-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,50
2014-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,9
2014-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,3
2014-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2.4
2014-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.2
2014-Q3,Employees Involved,10 days and over,,000,A2540960K,0.1
2014-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,14.6
2014-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,5.9
2014-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,4.2
2014-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,8.7
2014-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,1.6
2014-Q3,Working days Lost,10 days and over,,000,A2540961L,2
2014-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,22.4
2014-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,30
2014-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2014-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,9
2014-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2014-Q4,Number of Disputes,10 days and over,,Number,A2540959A,1
2014-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,53
2014-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,17.1
2014-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.3
2014-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.3
2014-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2014-Q4,Employees Involved,10 days and over,,000,A2540960K,0.2
2014-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,20.1
2014-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,8.3
2014-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,3.5
2014-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.1
2014-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,0.8
2014-Q4,Working days Lost,10 days and over,,000,A2540961L,6.2
2014-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,20
2015-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,25
2015-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,7
2015-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2015-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2015-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,40
2015-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,12.1
2015-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.5
2015-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1
2015-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,0.2
2015-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,13.7
2015-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,7.8
2015-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.7
2015-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,4.4
2015-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,1
2015-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,14
2015-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,34
2015-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,7
2015-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,6
2015-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2015-Q2,Number of Disputes,10 days and over,,Number,A2540959A,3
2015-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,51
2015-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,13.4
2015-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.5
2015-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.4
2015-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2015-Q2,Employees Involved,10 days and over,,000,A2540960K,0.4
2015-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,14.8
2015-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,9
2015-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.8
2015-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.1
2015-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,0.5
2015-Q2,Working days Lost,10 days and over,,000,A2540961L,6.7
2015-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,18.2
2015-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,32
2015-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,16
2015-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2015-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,9
2015-Q3,Number of Disputes,10 days and over,,Number,A2540959A,4
2015-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,64
2015-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,9.9
2015-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,3
2015-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.8
2015-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.8
2015-Q3,Employees Involved,10 days and over,,000,A2540960K,0.1
2015-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,14.7
2015-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,6.4
2015-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,5.1
2015-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.9
2015-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,5.8
2015-Q3,Working days Lost,10 days and over,,000,A2540961L,13.1
2015-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,33.2
2015-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,45
2015-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,9
2015-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,8
2015-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2015-Q4,Number of Disputes,10 days and over,,Number,A2540959A,3
2015-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,67
2015-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,26.2
2015-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.7
2015-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2.2
2015-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,29.3
2015-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,19.7
2015-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.9
2015-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,6.5
2015-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,29
2016-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,44
2016-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2016-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,13
2016-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2016-Q1,Number of Disputes,10 days and over,,Number,A2540959A,1
2016-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,72
2016-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,11.7
2016-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,7.8
2016-Q1,Employees Involved,10 days and over,,000,A2540960K,0.1
2016-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,21.9
2016-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,8.8
2016-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,10
2016-Q1,Working days Lost,10 days and over,,000,A2540961L,0.6
2016-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,26.9
2016-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,30
2016-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,14
2016-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2016-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2016-Q2,Number of Disputes,10 days and over,,Number,A2540959A,2
2016-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,53
2016-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,15.1
2016-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,4.2
2016-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.8
2016-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2016-Q2,Employees Involved,10 days and over,,000,A2540960K,0.1
2016-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,21.2
2016-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,10.9
2016-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,5.3
2016-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,6.9
2016-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,0.4
2016-Q2,Working days Lost,10 days and over,,000,A2540961L,2.4
2016-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,26
2016-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,62
2016-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,11
2016-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,6
2016-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,5
2016-Q3,Number of Disputes,10 days and over,,Number,A2540959A,1
2016-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,85
2016-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,15.4
2016-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,6.4
2016-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.8
2016-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.2
2016-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,23.8
2016-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,11.2
2016-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,7.3
2016-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,5.2
2016-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,1.6
2016-Q3,Working days Lost,10 days and over,,000,A2540961L,0.2
2016-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,25.4
2016-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,25
2016-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,7
2016-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2016-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2016-Q4,Number of Disputes,10 days and over,,Number,A2540959A,2
2016-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,43
2016-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,31
2016-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.6
2016-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,4.1
2016-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.3
2016-Q4,Employees Involved,10 days and over,,000,A2540960K,0.7
2016-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,36.7
2016-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,8.4
2016-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.9
2016-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,10.1
2016-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,2.4
2016-Q4,Working days Lost,10 days and over,,000,A2540961L,12.7
2016-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,34.5
2017-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,14
2017-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,1
2017-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,4
2017-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2017-Q1,Number of Disputes,10 days and over,,Number,A2540959A,4
2017-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,24
2017-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,15.2
2017-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.5
2017-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2017-Q1,Employees Involved,10 days and over,,000,A2540960K,0.4
2017-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,16.3
2017-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,10.4
2017-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.1
2017-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.2
2017-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,0.5
2017-Q1,Working days Lost,10 days and over,,000,A2540961L,15.8
2017-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,28
2017-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,18
2017-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2017-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2017-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2017-Q2,Number of Disputes,10 days and over,,Number,A2540959A,1
2017-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,32
2017-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,18.4
2017-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.6
2017-Q2,Employees Involved,10 days and over,,000,A2540960K,0.1
2017-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,26.5
2017-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,12.6
2017-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2
2017-Q2,Working days Lost,10 days and over,,000,A2540961L,6
2017-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,29.2
2017-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,21
2017-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,7
2017-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2017-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2017-Q3,Number of Disputes,10 days and over,,Number,A2540959A,3
2017-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,36
2017-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,4
2017-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.7
2017-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.1
2017-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2017-Q3,Employees Involved,10 days and over,,000,A2540960K,0.7
2017-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,5.6
2017-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,2.7
2017-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1
2017-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,0.3
2017-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,0.9
2017-Q3,Working days Lost,10 days and over,,000,A2540961L,19.7
2017-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,24.6
2017-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,29
2017-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,10
2017-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,9
2017-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2017-Q4,Number of Disputes,10 days and over,,Number,A2540959A,10
2017-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,62
2017-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,13.5
2017-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2
2017-Q4,Employees Involved,10 days and over,,000,A2540960K,1.3
2017-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,18
2017-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,10
2017-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,2.7
2017-Q4,Working days Lost,10 days and over,,000,A2540961L,39.4
2017-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,56.4
2018-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,7
2018-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,3
2018-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,2
2018-Q1,Number of Disputes,10 days and over,,Number,A2540959A,6
2018-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,18
2018-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1
2018-Q1,Employees Involved,10 days and over,,000,A2540960K,0.3
2018-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,3.8
2018-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.3
2018-Q1,Working days Lost,10 days and over,,000,A2540961L,29.6
2018-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,34.1
2018-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,29
2018-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,5
2018-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,4
2018-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2018-Q2,Number of Disputes,10 days and over,,Number,A2540959A,2
2018-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,41
2018-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,12.7
2018-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.1
2018-Q2,Employees Involved,10 days and over,,000,A2540960K,0.1
2018-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,14.3
2018-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,8.8
2018-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.7
2018-Q2,Working days Lost,10 days and over,,000,A2540961L,1.1
2018-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,12.9
2018-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,19
2018-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,11
2018-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2018-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,6
2018-Q3,Number of Disputes,10 days and over,,Number,A2540959A,1
2018-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,42
2018-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,5.3
2018-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.6
2018-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.3
2018-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.3
2018-Q3,Employees Involved,10 days and over,,000,A2540960K,1.5
2018-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,10
2018-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,3.8
2018-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,4
2018-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,0.9
2018-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,2.2
2018-Q3,Working days Lost,10 days and over,,000,A2540961L,33.6
2018-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,44.5
2018-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,28
2018-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,8
2018-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,4
2018-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2018-Q4,Number of Disputes,10 days and over,,Number,A2540959A,6
2018-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,49
2018-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,24
2018-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.6
2018-Q4,Employees Involved,10 days and over,,000,A2540960K,0.3
2018-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,27
2018-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,14.6
2018-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.6
2018-Q4,Working days Lost,10 days and over,,000,A2540961L,5
2018-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,28.8
2019-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,14
2019-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2019-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2019-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2019-Q1,Number of Disputes,10 days and over,,Number,A2540959A,3
2019-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,34
2019-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,4.9
2019-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.9
2019-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.9
2019-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,0.7
2019-Q1,Employees Involved,10 days and over,,000,A2540960K,0.2
2019-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,7.6
2019-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,3.4
2019-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.7
2019-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.7
2019-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,5.2
2019-Q1,Working days Lost,10 days and over,,000,A2540961L,4
2019-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,17
2019-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,19
2019-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,10
2019-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,6
2019-Q2,Number of Disputes,10 days and over,,Number,A2540959A,1
2019-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,36
2019-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,17.7
2019-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.7
2019-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.8
2019-Q2,Employees Involved,10 days and over,,000,A2540960K,0.1
2019-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,20.2
2019-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,11.4
2019-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,2.4
2019-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,3.1
2019-Q2,Working days Lost,10 days and over,,000,A2540961L,2.9
2019-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,19.7
2019-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,22
2019-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,7
2019-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2019-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2019-Q3,Number of Disputes,10 days and over,,Number,A2540959A,3
2019-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,39
2019-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,14.1
2019-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.4
2019-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.6
2019-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2019-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,17.2
2019-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,8.7
2019-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,4.2
2019-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.5
2019-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,0.6
2019-Q3,Working days Lost,10 days and over,,000,A2540961L,1.3
2019-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,16.3
2019-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,22
2019-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,1
2019-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2019-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2019-Q4,Number of Disputes,10 days and over,,Number,A2540959A,5
2019-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,33
2019-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,6.8
2019-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.4
2019-Q4,Employees Involved,10 days and over,,000,A2540960K,0.6
2019-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,8
2019-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,2.5
2019-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1
2019-Q4,Working days Lost,10 days and over,,000,A2540961L,10.4
2019-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,14.6
2020-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,13
2020-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,4
2020-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,1
2020-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2020-Q1,Number of Disputes,10 days and over,,Number,A2540959A,1
2020-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,20
2020-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,3.3
2020-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.4
2020-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,3.8
2020-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,2.7
2020-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.6
