reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
1996-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.4
1996-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,1
1996-Q4,Working days Lost,Australia,,000,A2540883T,103.3
1997-Q1,Working days Lost,New South Wales,,000,A2540880K,22.7
1997-Q1,Working days Lost,Victoria,,000,A2540881L,20
1997-Q1,Working days Lost,Queensland,,000,A2540879A,25.6
1997-Q1,Working days Lost,South Australia,,000,A2540882R,2.2
1997-Q1,Working days Lost,Western Australia,,000,A2540877W,17.9
1997-Q1,Working days Lost,Northern Territory,,000,A2540876V,0.1
1997-Q1,Working days Lost,Australia,,000,A2540883T,88.4
1997-Q2,Working days Lost,New South Wales,,000,A2540880K,26.6
1997-Q2,Working days Lost,Victoria,,000,A2540881L,35
1997-Q2,Working days Lost,Queensland,,000,A2540879A,42.7
1997-Q2,Working days Lost,South Australia,,000,A2540882R,2.9
1997-Q2,Working days Lost,Western Australia,,000,A2540877W,33.7
1997-Q2,Working days Lost,Tasmania,,000,A2540875T,1.5
1997-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.1
1997-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,1.6
1997-Q2,Working days Lost,Australia,,000,A2540883T,144
1997-Q3,Working days Lost,New South Wales,,000,A2540880K,63.6
1997-Q3,Working days Lost,Victoria,,000,A2540881L,33.7
1997-Q3,Working days Lost,Queensland,,000,A2540879A,18.3
1997-Q3,Working days Lost,South Australia,,000,A2540882R,1.4
1997-Q3,Working days Lost,Western Australia,,000,A2540877W,3.6
1997-Q3,Working days Lost,Tasmania,,000,A2540875T,3.9
1997-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.3
1997-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.4
1997-Q3,Working days Lost,Australia,,000,A2540883T,125.2
1997-Q4,Working days Lost,New South Wales,,000,A2540880K,40.9
1997-Q4,Working days Lost,Victoria,,000,A2540881L,123.5
1997-Q4,Working days Lost,Queensland,,000,A2540879A,5.4
1997-Q4,Working days Lost,South Australia,,000,A2540882R,1.6
1997-Q4,Working days Lost,Western Australia,,000,A2540877W,4.8
1997-Q4,Working days Lost,Tasmania,,000,A2540875T,0.2
1997-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
1997-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
1997-Q4,Working days Lost,Australia,,000,A2540883T,176.6
1998-Q1,Working days Lost,New South Wales,,000,A2540880K,32.4
1998-Q1,Working days Lost,Victoria,,000,A2540881L,53.9
1998-Q1,Working days Lost,Queensland,,000,A2540879A,3.2
1998-Q1,Working days Lost,South Australia,,000,A2540882R,0.8
1998-Q1,Working days Lost,Western Australia,,000,A2540877W,7.7
1998-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,0.3
1998-Q1,Working days Lost,Australia,,000,A2540883T,98.3
1998-Q2,Working days Lost,New South Wales,,000,A2540880K,69.1
1998-Q2,Working days Lost,Victoria,,000,A2540881L,79.5
1998-Q2,Working days Lost,Queensland,,000,A2540879A,23.3
1998-Q2,Working days Lost,South Australia,,000,A2540882R,2.8
1998-Q2,Working days Lost,Western Australia,,000,A2540877W,12.5
1998-Q2,Working days Lost,Tasmania,,000,A2540875T,0.9
1998-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,3.7
1998-Q2,Working days Lost,Australia,,000,A2540883T,191.8
1998-Q3,Working days Lost,New South Wales,,000,A2540880K,38.7
1998-Q3,Working days Lost,Victoria,,000,A2540881L,39.8
1998-Q3,Working days Lost,Queensland,,000,A2540879A,14.1
1998-Q3,Working days Lost,South Australia,,000,A2540882R,5.1
1998-Q3,Working days Lost,Western Australia,,000,A2540877W,25.8
1998-Q3,Working days Lost,Tasmania,,000,A2540875T,1.7
1998-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.5
1998-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.5
1998-Q3,Working days Lost,Australia,,000,A2540883T,126.3
1998-Q4,Working days Lost,New South Wales,,000,A2540880K,48.3
1998-Q4,Working days Lost,Victoria,,000,A2540881L,26.7
1998-Q4,Working days Lost,Queensland,,000,A2540879A,11
1998-Q4,Working days Lost,South Australia,,000,A2540882R,7.5
1998-Q4,Working days Lost,Western Australia,,000,A2540877W,15.3
1998-Q4,Working days Lost,Tasmania,,000,A2540875T,0.5
1998-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
1998-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.6
1998-Q4,Working days Lost,Australia,,000,A2540883T,110
1999-Q1,Working days Lost,New South Wales,,000,A2540880K,50.8
1999-Q1,Working days Lost,Victoria,,000,A2540881L,18.8
1999-Q1,Working days Lost,Queensland,,000,A2540879A,23.2
1999-Q1,Working days Lost,South Australia,,000,A2540882R,2.7
1999-Q1,Working days Lost,Western Australia,,000,A2540877W,6.3
1999-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
1999-Q1,Working days Lost,Australia,,000,A2540883T,102
1999-Q2,Working days Lost,New South Wales,,000,A2540880K,9.1
1999-Q2,Working days Lost,Victoria,,000,A2540881L,46.3
1999-Q2,Working days Lost,Queensland,,000,A2540879A,5.4
1999-Q2,Working days Lost,South Australia,,000,A2540882R,2.6
1999-Q2,Working days Lost,Western Australia,,000,A2540877W,10.2
1999-Q2,Working days Lost,Tasmania,,000,A2540875T,0.2
1999-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
1999-Q2,Working days Lost,Australia,,000,A2540883T,74
1999-Q3,Working days Lost,New South Wales,,000,A2540880K,89.4
1999-Q3,Working days Lost,Victoria,,000,A2540881L,111.5
1999-Q3,Working days Lost,Queensland,,000,A2540879A,16
1999-Q3,Working days Lost,South Australia,,000,A2540882R,7.3
1999-Q3,Working days Lost,Western Australia,,000,A2540877W,14.9
1999-Q3,Working days Lost,Tasmania,,000,A2540875T,0.1
1999-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.1
1999-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,3.8
1999-Q3,Working days Lost,Australia,,000,A2540883T,243.1
1999-Q4,Working days Lost,New South Wales,,000,A2540880K,167.2
1999-Q4,Working days Lost,Victoria,,000,A2540881L,41.8
1999-Q4,Working days Lost,Queensland,,000,A2540879A,7.7
1999-Q4,Working days Lost,South Australia,,000,A2540882R,2.5
1999-Q4,Working days Lost,Western Australia,,000,A2540877W,12.1
1999-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.2
1999-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
1999-Q4,Working days Lost,Australia,,000,A2540883T,231.6
2000-Q1,Working days Lost,New South Wales,,000,A2540880K,39.7
2000-Q1,Working days Lost,Victoria,,000,A2540881L,47.5
2000-Q1,Working days Lost,Queensland,,000,A2540879A,24.8
2000-Q1,Working days Lost,South Australia,,000,A2540882R,8.8
2000-Q1,Working days Lost,Western Australia,,000,A2540877W,24.8
2000-Q1,Working days Lost,Tasmania,,000,A2540875T,0.3
2000-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
2000-Q1,Working days Lost,Australia,,000,A2540883T,146.1
2000-Q2,Working days Lost,New South Wales,,000,A2540880K,83.6
2000-Q2,Working days Lost,Victoria,,000,A2540881L,31.8
2000-Q2,Working days Lost,Queensland,,000,A2540879A,36.5
2000-Q2,Working days Lost,South Australia,,000,A2540882R,4.4
2000-Q2,Working days Lost,Western Australia,,000,A2540877W,15.5
2000-Q2,Working days Lost,Tasmania,,000,A2540875T,0.6
2000-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.1
2000-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.6
2000-Q2,Working days Lost,Australia,,000,A2540883T,173.3
2000-Q3,Working days Lost,New South Wales,,000,A2540880K,24.6
2000-Q3,Working days Lost,Victoria,,000,A2540881L,32.2
2000-Q3,Working days Lost,Queensland,,000,A2540879A,17.1
2000-Q3,Working days Lost,South Australia,,000,A2540882R,1.5
2000-Q3,Working days Lost,Western Australia,,000,A2540877W,10.5
2000-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2000-Q3,Working days Lost,Australia,,000,A2540883T,86.2
2000-Q4,Working days Lost,New South Wales,,000,A2540880K,18.9
2000-Q4,Working days Lost,Victoria,,000,A2540881L,28.2
2000-Q4,Working days Lost,Queensland,,000,A2540879A,11.5
2000-Q4,Working days Lost,South Australia,,000,A2540882R,0.9
2000-Q4,Working days Lost,Western Australia,,000,A2540877W,2.8
2000-Q4,Working days Lost,Tasmania,,000,A2540875T,0.2
2000-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.6
2000-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.4
2000-Q4,Working days Lost,Australia,,000,A2540883T,63.5
2001-Q1,Working days Lost,New South Wales,,000,A2540880K,22.7
2001-Q1,Working days Lost,Victoria,,000,A2540881L,27.8
2001-Q1,Working days Lost,Queensland,,000,A2540879A,14.8
2001-Q1,Working days Lost,South Australia,,000,A2540882R,1
2001-Q1,Working days Lost,Western Australia,,000,A2540877W,3.9
2001-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
2001-Q1,Working days Lost,Australia,,000,A2540883T,70.3
2001-Q2,Working days Lost,New South Wales,,000,A2540880K,78.7
2001-Q2,Working days Lost,Victoria,,000,A2540881L,28
2001-Q2,Working days Lost,Queensland,,000,A2540879A,16.7
2001-Q2,Working days Lost,South Australia,,000,A2540882R,0.9
2001-Q2,Working days Lost,Western Australia,,000,A2540877W,5.1
2001-Q2,Working days Lost,Tasmania,,000,A2540875T,0.2
2001-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2001-Q2,Working days Lost,Australia,,000,A2540883T,129.5
2001-Q3,Working days Lost,New South Wales,,000,A2540880K,41.7
2001-Q3,Working days Lost,Victoria,,000,A2540881L,33.3
2001-Q3,Working days Lost,Queensland,,000,A2540879A,16.8
2001-Q3,Working days Lost,South Australia,,000,A2540882R,11.9
2001-Q3,Working days Lost,Western Australia,,000,A2540877W,7.3
2001-Q3,Working days Lost,Tasmania,,000,A2540875T,0.2
2001-Q3,Working days Lost,Australia,,000,A2540883T,111.1
2001-Q4,Working days Lost,New South Wales,,000,A2540880K,22
2001-Q4,Working days Lost,Victoria,,000,A2540881L,42.1
2001-Q4,Working days Lost,Queensland,,000,A2540879A,6.3
2001-Q4,Working days Lost,South Australia,,000,A2540882R,1.8
2001-Q4,Working days Lost,Western Australia,,000,A2540877W,8.8
2001-Q4,Working days Lost,Tasmania,,000,A2540875T,0.9
2001-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
2001-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2001-Q4,Working days Lost,Australia,,000,A2540883T,82.2
2002-Q1,Working days Lost,New South Wales,,000,A2540880K,28.7
2002-Q1,Working days Lost,Victoria,,000,A2540881L,25.7
2002-Q1,Working days Lost,Queensland,,000,A2540879A,8.5
2002-Q1,Working days Lost,South Australia,,000,A2540882R,2.1
2002-Q1,Working days Lost,Western Australia,,000,A2540877W,5.4
2002-Q1,Working days Lost,Tasmania,,000,A2540875T,1.8
2002-Q1,Working days Lost,Northern Territory,,000,A2540876V,0.2
2002-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,0.2
2002-Q1,Working days Lost,Australia,,000,A2540883T,72.7
2002-Q2,Working days Lost,New South Wales,,000,A2540880K,13.1
2002-Q2,Working days Lost,Victoria,,000,A2540881L,27.5
2002-Q2,Working days Lost,Queensland,,000,A2540879A,12.9
2002-Q2,Working days Lost,South Australia,,000,A2540882R,3.1
2002-Q2,Working days Lost,Western Australia,,000,A2540877W,6.3
2002-Q2,Working days Lost,Tasmania,,000,A2540875T,0.2
2002-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.2
2002-Q2,Working days Lost,Australia,,000,A2540883T,63.4
2002-Q3,Working days Lost,New South Wales,,000,A2540880K,10.3
2002-Q3,Working days Lost,Victoria,,000,A2540881L,19
2002-Q3,Working days Lost,Queensland,,000,A2540879A,12.4
2002-Q3,Working days Lost,South Australia,,000,A2540882R,3.2
2002-Q3,Working days Lost,Western Australia,,000,A2540877W,8.3
2002-Q3,Working days Lost,Tasmania,,000,A2540875T,0.2
2002-Q3,Working days Lost,Australia,,000,A2540883T,53.4
2002-Q4,Working days Lost,New South Wales,,000,A2540880K,21.2
2002-Q4,Working days Lost,Victoria,,000,A2540881L,22.5
2002-Q4,Working days Lost,Queensland,,000,A2540879A,9.2
2002-Q4,Working days Lost,South Australia,,000,A2540882R,2.1
2002-Q4,Working days Lost,Western Australia,,000,A2540877W,12.1
2002-Q4,Working days Lost,Tasmania,,000,A2540875T,1.3
2002-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.3
2002-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.8
2002-Q4,Working days Lost,Australia,,000,A2540883T,69.6
2003-Q1,Working days Lost,New South Wales,,000,A2540880K,9.3
2003-Q1,Working days Lost,Victoria,,000,A2540881L,22.4
2003-Q1,Working days Lost,Queensland,,000,A2540879A,25
2003-Q1,Working days Lost,South Australia,,000,A2540882R,2.1
2003-Q1,Working days Lost,Western Australia,,000,A2540877W,5
2003-Q1,Working days Lost,Northern Territory,,000,A2540876V,1.8
2003-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,0.6
2003-Q1,Working days Lost,Australia,,000,A2540883T,66.3
2003-Q2,Working days Lost,New South Wales,,000,A2540880K,15.1
2003-Q2,Working days Lost,Victoria,,000,A2540881L,30.1
2003-Q2,Working days Lost,Queensland,,000,A2540879A,4.3
2003-Q2,Working days Lost,South Australia,,000,A2540882R,1.3
2003-Q2,Working days Lost,Western Australia,,000,A2540877W,4.2
2003-Q2,Working days Lost,Tasmania,,000,A2540875T,0.1
2003-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.5
2003-Q2,Working days Lost,Australia,,000,A2540883T,55.5
2003-Q3,Working days Lost,New South Wales,,000,A2540880K,65.2
2003-Q3,Working days Lost,Victoria,,000,A2540881L,61.1
2003-Q3,Working days Lost,Queensland,,000,A2540879A,7.4
2003-Q3,Working days Lost,South Australia,,000,A2540882R,3.6
2003-Q3,Working days Lost,Western Australia,,000,A2540877W,28.8
2003-Q3,Working days Lost,Tasmania,,000,A2540875T,0.1
2003-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2003-Q3,Working days Lost,Australia,,000,A2540883T,166.2
2003-Q4,Working days Lost,New South Wales,,000,A2540880K,53.5
2003-Q4,Working days Lost,Victoria,,000,A2540881L,37.7
2003-Q4,Working days Lost,Queensland,,000,A2540879A,13.6
2003-Q4,Working days Lost,South Australia,,000,A2540882R,4.4
2003-Q4,Working days Lost,Western Australia,,000,A2540877W,41.2
2003-Q4,Working days Lost,Tasmania,,000,A2540875T,0.6
2003-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.2
2003-Q4,Working days Lost,Australian Capital Territory,,000,A2540878X,0.3
2003-Q4,Working days Lost,Australia,,000,A2540883T,151.5
2004-Q1,Working days Lost,New South Wales,,000,A2540880K,12.8
2004-Q1,Working days Lost,Victoria,,000,A2540881L,41.8
2004-Q1,Working days Lost,Queensland,,000,A2540879A,6
2004-Q1,Working days Lost,South Australia,,000,A2540882R,4.9
2004-Q1,Working days Lost,Western Australia,,000,A2540877W,14.7
2004-Q1,Working days Lost,Tasmania,,000,A2540875T,0.3
2004-Q1,Working days Lost,Australia,,000,A2540883T,80.4
2004-Q2,Working days Lost,New South Wales,,000,A2540880K,113.3
2004-Q2,Working days Lost,Victoria,,000,A2540881L,17.3
2004-Q2,Working days Lost,Queensland,,000,A2540879A,4.9
2004-Q2,Working days Lost,South Australia,,000,A2540882R,1.5
2004-Q2,Working days Lost,Western Australia,,000,A2540877W,15.7
2004-Q2,Working days Lost,Tasmania,,000,A2540875T,0.1
2004-Q2,Working days Lost,Northern Territory,,000,A2540876V,1.1
2004-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,0.4
2004-Q2,Working days Lost,Australia,,000,A2540883T,154.2
2004-Q3,Working days Lost,New South Wales,,000,A2540880K,37.8
2004-Q3,Working days Lost,Victoria,,000,A2540881L,26.8
2004-Q3,Working days Lost,Queensland,,000,A2540879A,8.2
2004-Q3,Working days Lost,South Australia,,000,A2540882R,1.1
2004-Q3,Working days Lost,Western Australia,,000,A2540877W,16.6
2004-Q3,Working days Lost,Tasmania,,000,A2540875T,1.2
2004-Q3,Working days Lost,Northern Territory,,000,A2540876V,1.6
2004-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,0.1
2004-Q3,Working days Lost,Australia,,000,A2540883T,93.3
2004-Q4,Working days Lost,New South Wales,,000,A2540880K,10.9
2004-Q4,Working days Lost,Victoria,,000,A2540881L,18.8
2004-Q4,Working days Lost,Queensland,,000,A2540879A,4.2
2004-Q4,Working days Lost,South Australia,,000,A2540882R,0.7
2004-Q4,Working days Lost,Western Australia,,000,A2540877W,17.1
2004-Q4,Working days Lost,Tasmania,,000,A2540875T,0.1
2004-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.2
2004-Q4,Working days Lost,Australia,,000,A2540883T,51.9
2005-Q1,Working days Lost,New South Wales,,000,A2540880K,3.4
2005-Q1,Working days Lost,Victoria,,000,A2540881L,7
2005-Q1,Working days Lost,Queensland,,000,A2540879A,11.8
2005-Q1,Working days Lost,South Australia,,000,A2540882R,1.3
2005-Q1,Working days Lost,Western Australia,,000,A2540877W,21.3
2005-Q1,Working days Lost,Tasmania,,000,A2540875T,0.3
2005-Q1,Working days Lost,Australia,,000,A2540883T,45.1
2005-Q2,Working days Lost,New South Wales,,000,A2540880K,7.6
2005-Q2,Working days Lost,Victoria,,000,A2540881L,25.8
2005-Q2,Working days Lost,Queensland,,000,A2540879A,7.5
2005-Q2,Working days Lost,South Australia,,000,A2540882R,0.9
2005-Q2,Working days Lost,Western Australia,,000,A2540877W,9
2005-Q2,Working days Lost,Tasmania,,000,A2540875T,0.8
2005-Q2,Working days Lost,Northern Territory,,000,A2540876V,1.2
2005-Q2,Working days Lost,Australia,,000,A2540883T,52.8
2005-Q3,Working days Lost,New South Wales,,000,A2540880K,22.1
2005-Q3,Working days Lost,Victoria,,000,A2540881L,7.8
2005-Q3,Working days Lost,Queensland,,000,A2540879A,2.4
2005-Q3,Working days Lost,South Australia,,000,A2540882R,3.8
2005-Q3,Working days Lost,Western Australia,,000,A2540877W,11.1
2005-Q3,Working days Lost,Northern Territory,,000,A2540876V,2.2
2005-Q3,Working days Lost,Australia,,000,A2540883T,49.3
2005-Q4,Working days Lost,New South Wales,,000,A2540880K,24.7
2005-Q4,Working days Lost,Victoria,,000,A2540881L,33.8
2005-Q4,Working days Lost,Queensland,,000,A2540879A,7.9
2005-Q4,Working days Lost,South Australia,,000,A2540882R,1.3
2005-Q4,Working days Lost,Western Australia,,000,A2540877W,12
2005-Q4,Working days Lost,Tasmania,,000,A2540875T,0.1
2005-Q4,Working days Lost,Northern Territory,,000,A2540876V,1.1
2005-Q4,Working days Lost,Australia,,000,A2540883T,81
2006-Q1,Working days Lost,New South Wales,,000,A2540880K,5.6
2006-Q1,Working days Lost,Victoria,,000,A2540881L,13.4
2006-Q1,Working days Lost,Queensland,,000,A2540879A,6
2006-Q1,Working days Lost,South Australia,,000,A2540882R,1
2006-Q1,Working days Lost,Western Australia,,000,A2540877W,2.3
2006-Q1,Working days Lost,Tasmania,,000,A2540875T,0.6
2006-Q1,Working days Lost,Australian Capital Territory,,000,A2540878X,1.2
2006-Q1,Working days Lost,Australia,,000,A2540883T,30.1
2006-Q2,Working days Lost,New South Wales,,000,A2540880K,16.5
2006-Q2,Working days Lost,Victoria,,000,A2540881L,8.2
2006-Q2,Working days Lost,Queensland,,000,A2540879A,0.5
2006-Q2,Working days Lost,South Australia,,000,A2540882R,0.2
2006-Q2,Working days Lost,Western Australia,,000,A2540877W,1.1
2006-Q2,Working days Lost,Northern Territory,,000,A2540876V,0.5
2006-Q2,Working days Lost,Australian Capital Territory,,000,A2540878X,1.2
2006-Q2,Working days Lost,Australia,,000,A2540883T,28.2
2006-Q3,Working days Lost,New South Wales,,000,A2540880K,3.5
2006-Q3,Working days Lost,Victoria,,000,A2540881L,12.7
2006-Q3,Working days Lost,Queensland,,000,A2540879A,0.4
2006-Q3,Working days Lost,South Australia,,000,A2540882R,0.5
2006-Q3,Working days Lost,Western Australia,,000,A2540877W,0.2
2006-Q3,Working days Lost,Tasmania,,000,A2540875T,0.2
2006-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.1
2006-Q3,Working days Lost,Australian Capital Territory,,000,A2540878X,2.7
2006-Q3,Working days Lost,Australia,,000,A2540883T,20.2
2006-Q4,Working days Lost,New South Wales,,000,A2540880K,23
2006-Q4,Working days Lost,Victoria,,000,A2540881L,28.7
2006-Q4,Working days Lost,Queensland,,000,A2540879A,0.5
2006-Q4,Working days Lost,South Australia,,000,A2540882R,0.9
2006-Q4,Working days Lost,Western Australia,,000,A2540877W,0.9
2006-Q4,Working days Lost,Tasmania,,000,A2540875T,0.1
2006-Q4,Working days Lost,Australia,,000,A2540883T,54.2
2007-Q1,Working days Lost,New South Wales,,000,A2540880K,0.4
2007-Q1,Working days Lost,Victoria,,000,A2540881L,3.5
2007-Q1,Working days Lost,Queensland,,000,A2540879A,0.5
2007-Q1,Working days Lost,South Australia,,000,A2540882R,2.1
2007-Q1,Working days Lost,Western Australia,,000,A2540877W,0.5
2007-Q1,Working days Lost,Australia,,000,A2540883T,6.9
2007-Q2,Working days Lost,New South Wales,,000,A2540880K,1.7
2007-Q2,Working days Lost,Victoria,,000,A2540881L,2.8
2007-Q2,Working days Lost,Queensland,,000,A2540879A,1.6
2007-Q2,Working days Lost,South Australia,,000,A2540882R,0.6
2007-Q2,Working days Lost,Western Australia,,000,A2540877W,0.4
2007-Q2,Working days Lost,Australia,,000,A2540883T,7.1
2007-Q3,Working days Lost,New South Wales,,000,A2540880K,3.6
2007-Q3,Working days Lost,Victoria,,000,A2540881L,6.4
2007-Q3,Working days Lost,Queensland,,000,A2540879A,0.3
2007-Q3,Working days Lost,South Australia,,000,A2540882R,0.1
2007-Q3,Working days Lost,Western Australia,,000,A2540877W,0.9
2007-Q3,Working days Lost,Australia,,000,A2540883T,11.3
2007-Q4,Working days Lost,New South Wales,,000,A2540880K,1.1
2007-Q4,Working days Lost,Victoria,,000,A2540881L,21
2007-Q4,Working days Lost,Queensland,,000,A2540879A,0.6
2007-Q4,Working days Lost,Western Australia,,000,A2540877W,1.3
2007-Q4,Working days Lost,Tasmania,,000,A2540875T,0.2
2007-Q4,Working days Lost,Northern Territory,,000,A2540876V,0.1
2007-Q4,Working days Lost,Australia,,000,A2540883T,24.4
2008-Q1,Working days Lost,New South Wales,,000,A2540880K,5.7
2008-Q1,Working days Lost,Victoria,,000,A2540881L,29.2
2008-Q1,Working days Lost,Queensland,,000,A2540879A,0.1
2008-Q1,Working days Lost,South Australia,,000,A2540882R,0.1
2008-Q1,Working days Lost,Western Australia,,000,A2540877W,6.8
2008-Q1,Working days Lost,Tasmania,,000,A2540875T,0.2
2008-Q1,Working days Lost,Northern Territory,,000,A2540876V,0.6
2008-Q1,Working days Lost,Australia,,000,A2540883T,42.8
2008-Q2,Working days Lost,New South Wales,,000,A2540880K,51.2
2008-Q2,Working days Lost,Victoria,,000,A2540881L,14.3
2008-Q2,Working days Lost,Queensland,,000,A2540879A,6.7
2008-Q2,Working days Lost,South Australia,,000,A2540882R,9.8
2008-Q2,Working days Lost,Western Australia,,000,A2540877W,1.4
2008-Q2,Working days Lost,Tasmania,,000,A2540875T,0.3
2008-Q2,Working days Lost,Northern Territory,,000,A2540876V,2.8
2008-Q2,Working days Lost,Australia,,000,A2540883T,86.5
2008-Q3,Working days Lost,New South Wales,,000,A2540880K,14.7
2008-Q3,Working days Lost,Victoria,,000,A2540881L,10.2
2008-Q3,Working days Lost,Queensland,,000,A2540879A,6
2008-Q3,Working days Lost,South Australia,,000,A2540882R,4.3
2008-Q3,Working days Lost,Western Australia,,000,A2540877W,0.4
2008-Q3,Working days Lost,Tasmania,,000,A2540875T,0.2
2008-Q3,Working days Lost,Northern Territory,,000,A2540876V,0.4
2008-Q3,Working days Lost,Australia,,000,A2540883T,36.2
2008-Q4,Working days Lost,New South Wales,,000,A2540880K,16.7
2008-Q4,Working days Lost,Victoria,,000,A2540881L,6.6
2008-Q4,Working days Lost,Queensland,,000,A2540879A,1.3
2008-Q4,Working days Lost,Western Australia,,000,A2540877W,1.8
2008-Q4,Working days Lost,Australia,,000,A2540883T,31.1
2009-Q1,Working days Lost,New South Wales,,000,A2540880K,3.4
2009-Q1,Working days Lost,Victoria,,000,A2540881L,4.2
2009-Q1,Working days Lost,Queensland,,000,A2540879A,2.5
2009-Q1,Working days Lost,Australia,,000,A2540883T,11.6
2009-Q2,Working days Lost,New South Wales,,000,A2540880K,2.6
2009-Q2,Working days Lost,Victoria,,000,A2540881L,11
2009-Q2,Working days Lost,Queensland,,000,A2540879A,30.4
2009-Q2,Working days Lost,South Australia,,000,A2540882R,0.4
2009-Q2,Working days Lost,Western Australia,,000,A2540877W,2.5
2009-Q2,Working days Lost,Australia,,000,A2540883T,47.3
2009-Q3,Working days Lost,New South Wales,,000,A2540880K,11.2
2009-Q3,Working days Lost,Victoria,,000,A2540881L,9.6
2009-Q3,Working days Lost,Queensland,,000,A2540879A,5.6
2009-Q3,Working days Lost,Western Australia,,000,A2540877W,2.1
2009-Q3,Working days Lost,Australia,,000,A2540883T,29.1
2009-Q4,Working days Lost,New South Wales,,000,A2540880K,15.1
2009-Q4,Working days Lost,Victoria,,000,A2540881L,11.4
2009-Q4,Working days Lost,Queensland,,000,A2540879A,8.1
2009-Q4,Working days Lost,South Australia,,000,A2540882R,1.7
2009-Q4,Working days Lost,Western Australia,,000,A2540877W,7.3
2009-Q4,Working days Lost,Tasmania,,000,A2540875T,0.8
2009-Q4,Working days Lost,Australia,,000,A2540883T,44.7
2010-Q1,Working days Lost,New South Wales,,000,A2540880K,9.6
2010-Q1,Working days Lost,Victoria,,000,A2540881L,2.6
2010-Q1,Working days Lost,Queensland,,000,A2540879A,2
2010-Q1,Working days Lost,South Australia,,000,A2540882R,0.5
2010-Q1,Working days Lost,Western Australia,,000,A2540877W,13.6
2010-Q1,Working days Lost,Tasmania,,000,A2540875T,0.2
2010-Q1,Working days Lost,Australia,,000,A2540883T,28.8
2010-Q2,Working days Lost,New South Wales,,000,A2540880K,4
2010-Q2,Working days Lost,Victoria,,000,A2540881L,6.2
2010-Q2,Working days Lost,Queensland,,000,A2540879A,3.8
2010-Q2,Working days Lost,South Australia,,000,A2540882R,0.2
2010-Q2,Working days Lost,Western Australia,,000,A2540877W,9.2
2010-Q2,Working days Lost,Australia,,000,A2540883T,24
2010-Q3,Working days Lost,New South Wales,,000,A2540880K,19.4
2010-Q3,Working days Lost,Victoria,,000,A2540881L,13.2
2010-Q3,Working days Lost,Queensland,,000,A2540879A,8.9
2010-Q3,Working days Lost,South Australia,,000,A2540882R,2.4
2010-Q3,Working days Lost,Western Australia,,000,A2540877W,2.4
2010-Q3,Working days Lost,Australia,,000,A2540883T,46.6
2010-Q4,Working days Lost,New South Wales,,000,A2540880K,7.9
2010-Q4,Working days Lost,Victoria,,000,A2540881L,8.1
2010-Q4,Working days Lost,Queensland,,000,A2540879A,7.4
2010-Q4,Working days Lost,South Australia,,000,A2540882R,1.1
2010-Q4,Working days Lost,Western Australia,,000,A2540877W,2.8
2010-Q4,Working days Lost,Australia,,000,A2540883T,27.2
2011-Q1,Working days Lost,New South Wales,,000,A2540880K,2.3
