reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2012-Q4,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2012-Q4,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,4
2012-Q4,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,7
2012-Q4,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,2
2012-Q4,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,2
2012-Q4,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,7
2012-Q4,Number of Disputes,Total disputes,,Number,A2540914W,54
2012-Q4,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,1
2012-Q4,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,33.9
2012-Q4,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,1
2012-Q4,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,9.1
2012-Q4,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.1
2012-Q4,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.6
2012-Q4,Employees Involved,Total disputes,,000,A2540915X,46.4
2012-Q4,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,0.9
2012-Q4,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,51
2012-Q4,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.5
2012-Q4,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,5.4
2012-Q4,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.1
2012-Q4,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.2
2012-Q4,Working days Lost,Total disputes,,000,A2540916A,58.4
2013-Q1,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,10
2013-Q1,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,12
2013-Q1,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,6
2013-Q1,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,6
2013-Q1,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,5
2013-Q1,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2013-Q1,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,4
2013-Q1,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,2
2013-Q1,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,3
2013-Q1,Number of Disputes,Total disputes,,Number,A2540914W,51
2013-Q1,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,35.3
2013-Q1,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,2.9
2013-Q1,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,1.4
2013-Q1,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.4
2013-Q1,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.6
2013-Q1,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.1
2013-Q1,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.4
2013-Q1,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,3.1
2013-Q1,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,1
2013-Q1,Employees Involved,Total disputes,,000,A2540915X,45.2
2013-Q1,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,36.3
2013-Q1,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,4.1
2013-Q1,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,3.1
2013-Q1,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.3
2013-Q1,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.9
2013-Q1,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.1
2013-Q1,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.7
2013-Q1,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,3
2013-Q1,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,0.7
2013-Q1,Working days Lost,Total disputes,,000,A2540916A,49.1
2013-Q2,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,6
2013-Q2,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,19
2013-Q2,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,3
2013-Q2,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,2
2013-Q2,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,7
2013-Q2,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2013-Q2,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,2
2013-Q2,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,6
2013-Q2,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,2
2013-Q2,Number of Disputes,Total disputes,,Number,A2540914W,50
2013-Q2,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.8
2013-Q2,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,4.4
2013-Q2,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.3
2013-Q2,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,1.8
2013-Q2,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.4
2013-Q2,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.9
2013-Q2,Employees Involved,Total disputes,,000,A2540915X,10.4
2013-Q2,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,1.3
2013-Q2,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,10.1
2013-Q2,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.3
2013-Q2,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,1.8
2013-Q2,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.7
2013-Q2,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.6
2013-Q2,Working days Lost,Total disputes,,000,A2540916A,17.7
2013-Q3,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,10
2013-Q3,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,19
2013-Q3,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,8
2013-Q3,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,8
2013-Q3,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,4
2013-Q3,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,3
2013-Q3,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,5
2013-Q3,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,3
2013-Q3,Number of Disputes,Total disputes,,Number,A2540914W,60
2013-Q3,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.7
2013-Q3,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,1.7
2013-Q3,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.5
2013-Q3,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.7
2013-Q3,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.3
2013-Q3,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.2
2013-Q3,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.6
2013-Q3,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,14.5
2013-Q3,Employees Involved,Total disputes,,000,A2540915X,19.2
2013-Q3,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,2.1
2013-Q3,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,11.7
2013-Q3,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,2.3
2013-Q3,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.9
2013-Q3,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.1
2013-Q3,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.1
2013-Q3,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.7
2013-Q3,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,5.2
2013-Q3,Working days Lost,Total disputes,,000,A2540916A,23.2
2013-Q4,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,10
2013-Q4,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,22
2013-Q4,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2013-Q4,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,3
2013-Q4,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,5
2013-Q4,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,6
2013-Q4,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,2
2013-Q4,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,4
2013-Q4,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,1
2013-Q4,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,3
2013-Q4,Number of Disputes,Total disputes,,Number,A2540914W,57
2013-Q4,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,1.5
2013-Q4,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,48.1
2013-Q4,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,1.2
2013-Q4,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,1.3
2013-Q4,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,2.5
2013-Q4,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.1
2013-Q4,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.8
2013-Q4,Employees Involved,Total disputes,,000,A2540915X,57.4
2013-Q4,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,6.5
2013-Q4,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,20.1
2013-Q4,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,1.8
2013-Q4,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,1.2
2013-Q4,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,2.4
2013-Q4,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.2
2013-Q4,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.5
2013-Q4,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.1
2013-Q4,Working days Lost,Total disputes,,000,A2540916A,34.8
2014-Q1,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,7
2014-Q1,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,11
2014-Q1,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2014-Q1,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2014-Q1,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,6
2014-Q1,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,1
2014-Q1,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,3
2014-Q1,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,1
2014-Q1,Number of Disputes,Total disputes,,Number,A2540914W,31
2014-Q1,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,3.3
2014-Q1,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.1
2014-Q1,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.6
2014-Q1,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.2
2014-Q1,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.3
2014-Q1,Employees Involved,Total disputes,,000,A2540915X,5
2014-Q1,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,3.3
2014-Q1,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.5
2014-Q1,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.8
2014-Q1,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.1
2014-Q1,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.5
2014-Q1,Working days Lost,Total disputes,,000,A2540916A,6
2014-Q2,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,7
2014-Q2,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,18
2014-Q2,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,3
2014-Q2,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,8
2014-Q2,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,6
2014-Q2,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,4
2014-Q2,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,2
2014-Q2,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,2
2014-Q2,Number of Disputes,Total disputes,,Number,A2540914W,50
2014-Q2,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,2.2
2014-Q2,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.3
2014-Q2,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,1.6
2014-Q2,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,1
2014-Q2,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.3
2014-Q2,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,8.8
2014-Q2,Employees Involved,Total disputes,,000,A2540915X,15.4
2014-Q2,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,4
2014-Q2,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.2
2014-Q2,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,1.4
2014-Q2,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,1
2014-Q2,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.1
2014-Q2,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,8.7
2014-Q2,Working days Lost,Total disputes,,000,A2540916A,18
2014-Q3,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,9
2014-Q3,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,22
2014-Q3,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2014-Q3,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,1
2014-Q3,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,8
2014-Q3,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,2
2014-Q3,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,5
2014-Q3,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,2
2014-Q3,Number of Disputes,Total disputes,,Number,A2540914W,50
2014-Q3,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.8
2014-Q3,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,4.3
2014-Q3,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.1
2014-Q3,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,2.8
2014-Q3,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,1.4
2014-Q3,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,4
2014-Q3,Employees Involved,Total disputes,,000,A2540915X,14.6
2014-Q3,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,2.4
2014-Q3,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,11.4
2014-Q3,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.1
2014-Q3,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,3.6
2014-Q3,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,1.5
2014-Q3,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,2.5
2014-Q3,Working days Lost,Total disputes,,000,A2540916A,22.4
2014-Q4,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,5
2014-Q4,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,27
2014-Q4,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2014-Q4,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,1
2014-Q4,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,8
2014-Q4,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2014-Q4,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,2
2014-Q4,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,6
2014-Q4,Number of Disputes,Total disputes,,Number,A2540914W,53
2014-Q4,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.3
2014-Q4,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,12
2014-Q4,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.1
2014-Q4,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.2
2014-Q4,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,2.3
2014-Q4,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.1
2014-Q4,Employees Involved,Total disputes,,000,A2540915X,20.1
2014-Q4,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,6.4
2014-Q4,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,8.8
2014-Q4,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.1
2014-Q4,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,1.7
2014-Q4,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.1
2014-Q4,Working days Lost,Total disputes,,000,A2540916A,20
2015-Q1,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,3
2015-Q1,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,16
2015-Q1,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2015-Q1,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,8
2015-Q1,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2015-Q1,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,3
2015-Q1,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,4
2015-Q1,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,2
2015-Q1,Number of Disputes,Total disputes,,Number,A2540914W,40
2015-Q1,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.9
2015-Q1,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,1.6
2015-Q1,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.1
2015-Q1,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.9
2015-Q1,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.2
2015-Q1,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.3
2015-Q1,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,1
2015-Q1,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,8.7
2015-Q1,Employees Involved,Total disputes,,000,A2540915X,13.7
2015-Q1,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,3.3
2015-Q1,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,2.9
2015-Q1,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.1
2015-Q1,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.8
2015-Q1,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.2
2015-Q1,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.3
2015-Q1,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.9
2015-Q1,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,5.5
2015-Q1,Working days Lost,Total disputes,,000,A2540916A,14
2015-Q2,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,9
2015-Q2,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,23
2015-Q2,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2015-Q2,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,3
2015-Q2,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,10
2015-Q2,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,1
2015-Q2,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,2
2015-Q2,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,2
2015-Q2,Number of Disputes,Total disputes,,Number,A2540914W,51
2015-Q2,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.4
2015-Q2,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,9.5
2015-Q2,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.1
2015-Q2,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.2
2015-Q2,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,1.7
2015-Q2,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.6
2015-Q2,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,2.3
2015-Q2,Employees Involved,Total disputes,,000,A2540915X,14.8
2015-Q2,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,1.4
2015-Q2,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,12.7
2015-Q2,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,0.1
2015-Q2,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.1
2015-Q2,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,1.5
2015-Q2,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.5
2015-Q2,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,2
2015-Q2,Working days Lost,Total disputes,,000,A2540916A,18.2
2015-Q3,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,7
2015-Q3,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,26
2015-Q3,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,2
2015-Q3,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,2
2015-Q3,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,10
2015-Q3,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,6
2015-Q3,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,6
2015-Q3,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,5
2015-Q3,Number of Disputes,Total disputes,,Number,A2540914W,64
2015-Q3,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.4
2015-Q3,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,9.4
2015-Q3,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.3
2015-Q3,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,2.6
2015-Q3,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.8
2015-Q3,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.7
2015-Q3,Employees Involved,Total disputes,,000,A2540915X,14.7
2015-Q3,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,1
2015-Q3,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,23.9
2015-Q3,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,0.2
2015-Q3,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,4
2015-Q3,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,2.7
2015-Q3,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.8
2015-Q3,Working days Lost,Total disputes,,000,A2540916A,33.2
2015-Q4,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,8
2015-Q4,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,18
2015-Q4,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,3
2015-Q4,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,26
2015-Q4,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,3
2015-Q4,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,7
2015-Q4,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,2
2015-Q4,Number of Disputes,Total disputes,,Number,A2540914W,67
2015-Q4,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.3
2015-Q4,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,9.7
2015-Q4,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.2
2015-Q4,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,4.1
2015-Q4,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.2
2015-Q4,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,6.6
2015-Q4,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,8.3
2015-Q4,Employees Involved,Total disputes,,000,A2540915X,29.3
2015-Q4,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,0.7
2015-Q4,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,12.4
2015-Q4,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.3
2015-Q4,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,4
2015-Q4,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.2
2015-Q4,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,5.5
