date,state_code,state_name,registration_type,sex,registrations
2010-05-01,VIC,Victoria,Consent,Male,128231
2010-05-01,WA,Western Australia,Consent,Male,88069
2010-05-01,ACT,Australian Capital Territory,Consent,Total,28438
2010-05-01,NSW,New South Wales,Consent,Total,310287
2010-05-01,NT,Northern Territory,Consent,Total,10605
2010-05-01,QLD,Queensland,Consent,Total,294147
2010-05-01,SA,South Australia,Consent,Total,140094
2010-05-01,TAS,Tasmania,Consent,Total,43357
2010-05-01,VIC,Victoria,Consent,Total,333649
2010-05-01,WA,Western Australia,Consent,Total,226763
2010-05-01,ACT,Australian Capital Territory,Intent,Female,14294
2010-05-01,NSW,New South Wales,Intent,Female,987404
2010-05-01,NT,Northern Territory,Intent,Female,4292
2010-05-01,QLD,Queensland,Intent,Female,298945
2010-05-01,SA,South Australia,Intent,Female,271888
2010-05-01,TAS,Tasmania,Intent,Female,71497
2010-05-01,VIC,Victoria,Intent,Female,250706
2010-05-01,WA,Western Australia,Intent,Female,227624
2010-05-01,ACT,Australian Capital Territory,Intent,Male,10425
2010-05-01,NSW,New South Wales,Intent,Male,1032860
2010-05-01,NT,Northern Territory,Intent,Male,3329
2010-05-01,QLD,Queensland,Intent,Male,324930
2010-05-01,SA,South Australia,Intent,Male,285072
2010-05-01,TAS,Tasmania,Intent,Male,73059
2010-05-01,VIC,Victoria,Intent,Male,186234
2010-05-01,WA,Western Australia,Intent,Male,228097
2010-05-01,ACT,Australian Capital Territory,Intent,Total,24719
2010-05-01,NSW,New South Wales,Intent,Total,2020297
2010-05-01,NT,Northern Territory,Intent,Total,7621
2010-05-01,QLD,Queensland,Intent,Total,623877
2010-05-01,SA,South Australia,Intent,Total,557215
2010-05-01,TAS,Tasmania,Intent,Total,144556
2010-05-01,VIC,Victoria,Intent,Total,440842
2010-05-01,WA,Western Australia,Intent,Total,457036
2010-06-01,ACT,Australian Capital Territory,Consent,Female,17515
2010-06-01,NSW,New South Wales,Consent,Female,186379
2010-06-01,NT,Northern Territory,Consent,Female,6778
2010-06-01,QLD,Queensland,Consent,Female,180983
2010-06-01,SA,South Australia,Consent,Female,84220
2010-06-01,TAS,Tasmania,Consent,Female,26996
2010-06-01,VIC,Victoria,Consent,Female,206772
2010-06-01,WA,Western Australia,Consent,Female,139641
2010-06-01,ACT,Australian Capital Territory,Consent,Male,11240
2010-06-01,NSW,New South Wales,Consent,Male,125426
2010-06-01,NT,Northern Territory,Consent,Male,3931
2010-06-01,QLD,Queensland,Consent,Male,114698
2010-06-01,SA,South Australia,Consent,Male,57079
2010-06-01,TAS,Tasmania,Consent,Male,16587
2010-06-01,VIC,Victoria,Consent,Male,128917
2010-06-01,WA,Western Australia,Consent,Male,88630
2010-06-01,ACT,Australian Capital Territory,Consent,Total,28755
2010-06-01,NSW,New South Wales,Consent,Total,311805
2010-06-01,NT,Northern Territory,Consent,Total,10709
2010-06-01,QLD,Queensland,Consent,Total,295681
2010-06-01,SA,South Australia,Consent,Total,141299
2010-06-01,TAS,Tasmania,Consent,Total,43583
2010-06-01,VIC,Victoria,Consent,Total,335689
2010-06-01,WA,Western Australia,Consent,Total,228271
2010-06-01,ACT,Australian Capital Territory,Intent,Female,14358
2010-06-01,NSW,New South Wales,Intent,Female,987076
2010-06-01,NT,Northern Territory,Intent,Female,4294
2010-06-01,QLD,Queensland,Intent,Female,299132
2010-06-01,SA,South Australia,Intent,Female,272383
2010-06-01,TAS,Tasmania,Intent,Female,71493
2010-06-01,VIC,Victoria,Intent,Female,251090
2010-06-01,WA,Western Australia,Intent,Female,227368
2010-06-01,ACT,Australian Capital Territory,Intent,Male,10460
2010-06-01,NSW,New South Wales,Intent,Male,1032512
2010-06-01,NT,Northern Territory,Intent,Male,3322
2010-06-01,QLD,Queensland,Intent,Male,324965
2010-06-01,SA,South Australia,Intent,Male,285725
2010-06-01,TAS,Tasmania,Intent,Male,73036
2010-06-01,VIC,Victoria,Intent,Male,186375
2010-06-01,WA,Western Australia,Intent,Male,227903
2010-06-01,ACT,Australian Capital Territory,Intent,Total,24818
2010-06-01,NSW,New South Wales,Intent,Total,2019621
2010-06-01,NT,Northern Territory,Intent,Total,7616
2010-06-01,QLD,Queensland,Intent,Total,624099
2010-06-01,SA,South Australia,Intent,Total,558357
2010-06-01,TAS,Tasmania,Intent,Total,144529
2010-06-01,VIC,Victoria,Intent,Total,441365
2010-06-01,WA,Western Australia,Intent,Total,456585
2010-07-01,ACT,Australian Capital Territory,Consent,Female,17745
2010-07-01,NSW,New South Wales,Consent,Female,187679
2010-07-01,NT,Northern Territory,Consent,Female,6907
2010-07-01,QLD,Queensland,Consent,Female,182279
2010-07-01,SA,South Australia,Consent,Female,85063
2010-07-01,TAS,Tasmania,Consent,Female,27183
2010-07-01,VIC,Victoria,Consent,Female,209000
2010-07-01,WA,Western Australia,Consent,Female,140833
2010-07-01,ACT,Australian Capital Territory,Consent,Male,11415
2010-07-01,NSW,New South Wales,Consent,Male,126021
2010-07-01,NT,Northern Territory,Consent,Male,3994
2010-07-01,QLD,Queensland,Consent,Male,115271
2010-07-01,SA,South Australia,Consent,Male,57611
2010-07-01,TAS,Tasmania,Consent,Male,16661
2010-07-01,VIC,Victoria,Consent,Male,130097
2010-07-01,WA,Western Australia,Consent,Male,89369
2010-07-01,ACT,Australian Capital Territory,Consent,Total,29160
2010-07-01,NSW,New South Wales,Consent,Total,313700
2010-07-01,NT,Northern Territory,Consent,Total,10901
2010-07-01,QLD,Queensland,Consent,Total,297550
2010-07-01,SA,South Australia,Consent,Total,142674
2010-07-01,TAS,Tasmania,Consent,Total,43844
2010-07-01,VIC,Victoria,Consent,Total,339097
2010-07-01,WA,Western Australia,Consent,Total,230202
2010-07-01,ACT,Australian Capital Territory,Intent,Female,14296
2010-07-01,NSW,New South Wales,Intent,Female,986058
2010-07-01,NT,Northern Territory,Intent,Female,4266
2010-07-01,QLD,Queensland,Intent,Female,298644
2010-07-01,SA,South Australia,Intent,Female,272706
2010-07-01,TAS,Tasmania,Intent,Female,71395
2010-07-01,VIC,Victoria,Intent,Female,250466
2010-07-01,WA,Western Australia,Intent,Female,226878
2010-07-01,ACT,Australian Capital Territory,Intent,Male,10421
2010-07-01,NSW,New South Wales,Intent,Male,1031861
2010-07-01,NT,Northern Territory,Intent,Male,3309
2010-07-01,QLD,Queensland,Intent,Male,324673
2010-07-01,SA,South Australia,Intent,Male,286324
2010-07-01,TAS,Tasmania,Intent,Male,72973
2010-07-01,VIC,Victoria,Intent,Male,185984
2010-07-01,WA,Western Australia,Intent,Male,227526
2010-07-01,ACT,Australian Capital Territory,Intent,Total,24717
2010-07-01,NSW,New South Wales,Intent,Total,2017952
2010-07-01,NT,Northern Territory,Intent,Total,7575
2010-07-01,QLD,Queensland,Intent,Total,623319
2010-07-01,SA,South Australia,Intent,Total,559272
2010-07-01,TAS,Tasmania,Intent,Total,144368
2010-07-01,VIC,Victoria,Intent,Total,440342
2010-07-01,WA,Western Australia,Intent,Total,455718
2010-08-01,ACT,Australian Capital Territory,Consent,Female,17898
2010-08-01,NSW,New South Wales,Consent,Female,188666
2010-08-01,NT,Northern Territory,Consent,Female,7002
2010-08-01,QLD,Queensland,Consent,Female,183152
2010-08-01,SA,South Australia,Consent,Female,85689
2010-08-01,TAS,Tasmania,Consent,Female,27328
2010-08-01,VIC,Victoria,Consent,Female,210437
2010-08-01,WA,Western Australia,Consent,Female,141693
2010-08-01,ACT,Australian Capital Territory,Consent,Male,11526
2010-08-01,NSW,New South Wales,Consent,Male,126581
2010-08-01,NT,Northern Territory,Consent,Male,4041
2010-08-01,QLD,Queensland,Consent,Male,115753
2010-08-01,SA,South Australia,Consent,Male,58060
2010-08-01,TAS,Tasmania,Consent,Male,16731
2010-08-01,VIC,Victoria,Consent,Male,130920
2010-08-01,WA,Western Australia,Consent,Male,89943
2010-08-01,ACT,Australian Capital Territory,Consent,Total,29424
2010-08-01,NSW,New South Wales,Consent,Total,315247
2010-08-01,NT,Northern Territory,Consent,Total,11043
2010-08-01,QLD,Queensland,Consent,Total,298905
2010-08-01,SA,South Australia,Consent,Total,143749
2010-08-01,TAS,Tasmania,Consent,Total,44059
2010-08-01,VIC,Victoria,Consent,Total,341357
2010-08-01,WA,Western Australia,Consent,Total,231636
2010-08-01,ACT,Australian Capital Territory,Intent,Female,14290
2010-08-01,NSW,New South Wales,Intent,Female,985461
2010-08-01,NT,Northern Territory,Intent,Female,4242
2010-08-01,QLD,Queensland,Intent,Female,298470
2010-08-01,SA,South Australia,Intent,Female,273276
2010-08-01,TAS,Tasmania,Intent,Female,71342
2010-08-01,VIC,Victoria,Intent,Female,250176
2010-08-01,WA,Western Australia,Intent,Female,226554
2010-08-01,ACT,Australian Capital Territory,Intent,Male,10416
2010-08-01,NSW,New South Wales,Intent,Male,1031458
2010-08-01,NT,Northern Territory,Intent,Male,3302
2010-08-01,QLD,Queensland,Intent,Male,324585
2010-08-01,SA,South Australia,Intent,Male,287104
2010-08-01,TAS,Tasmania,Intent,Male,72939
2010-08-01,VIC,Victoria,Intent,Male,185883
2010-08-01,WA,Western Australia,Intent,Male,227280
2010-08-01,ACT,Australian Capital Territory,Intent,Total,24706
2010-08-01,NSW,New South Wales,Intent,Total,2016952
2010-08-01,NT,Northern Territory,Intent,Total,7544
2010-08-01,QLD,Queensland,Intent,Total,623057
2010-08-01,SA,South Australia,Intent,Total,560620
2010-08-01,TAS,Tasmania,Intent,Total,144281
2010-08-01,VIC,Victoria,Intent,Total,439947
2010-08-01,WA,Western Australia,Intent,Total,455148
2010-09-01,ACT,Australian Capital Territory,Consent,Female,18070
2010-09-01,NSW,New South Wales,Consent,Female,189729
2010-09-01,NT,Northern Territory,Consent,Female,7068
2010-09-01,QLD,Queensland,Consent,Female,184188
2010-09-01,SA,South Australia,Consent,Female,86347
2010-09-01,TAS,Tasmania,Consent,Female,27424
2010-09-01,VIC,Victoria,Consent,Female,211816
2010-09-01,WA,Western Australia,Consent,Female,142629
2010-09-01,ACT,Australian Capital Territory,Consent,Male,11634
2010-09-01,NSW,New South Wales,Consent,Male,127053
2010-09-01,NT,Northern Territory,Consent,Male,4081
2010-09-01,QLD,Queensland,Consent,Male,116262
2010-09-01,SA,South Australia,Consent,Male,58502
2010-09-01,TAS,Tasmania,Consent,Male,16769
2010-09-01,VIC,Victoria,Consent,Male,131610
2010-09-01,WA,Western Australia,Consent,Male,90540
2010-09-01,ACT,Australian Capital Territory,Consent,Total,29704
2010-09-01,NSW,New South Wales,Consent,Total,316782
2010-09-01,NT,Northern Territory,Consent,Total,11149
2010-09-01,QLD,Queensland,Consent,Total,300450
2010-09-01,SA,South Australia,Consent,Total,144849
2010-09-01,TAS,Tasmania,Consent,Total,44193
2010-09-01,VIC,Victoria,Consent,Total,343426
2010-09-01,WA,Western Australia,Consent,Total,233169
2010-09-01,ACT,Australian Capital Territory,Intent,Female,14291
2010-09-01,NSW,New South Wales,Intent,Female,984780
2010-09-01,NT,Northern Territory,Intent,Female,4228
2010-09-01,QLD,Queensland,Intent,Female,298265
2010-09-01,SA,South Australia,Intent,Female,273930
2010-09-01,TAS,Tasmania,Intent,Female,71277
2010-09-01,VIC,Victoria,Intent,Female,249960
2010-09-01,WA,Western Australia,Intent,Female,226145
2010-09-01,ACT,Australian Capital Territory,Intent,Male,10412
2010-09-01,NSW,New South Wales,Intent,Male,1031047
2010-09-01,NT,Northern Territory,Intent,Male,3308
2010-09-01,QLD,Queensland,Intent,Male,324455
2010-09-01,SA,South Australia,Intent,Male,287873
2010-09-01,TAS,Tasmania,Intent,Male,72903
2010-09-01,VIC,Victoria,Intent,Male,185776
2010-09-01,WA,Western Australia,Intent,Male,227004
2010-09-01,ACT,Australian Capital Territory,Intent,Total,24703
2010-09-01,NSW,New South Wales,Intent,Total,2015860
2010-09-01,NT,Northern Territory,Intent,Total,7536
2010-09-01,QLD,Queensland,Intent,Total,622722
2010-09-01,SA,South Australia,Intent,Total,562042
2010-09-01,TAS,Tasmania,Intent,Total,144180
2010-09-01,VIC,Victoria,Intent,Total,439621
2010-09-01,WA,Western Australia,Intent,Total,454461
2010-10-01,ACT,Australian Capital Territory,Consent,Female,18221
2010-10-01,NSW,New South Wales,Consent,Female,190487
2010-10-01,NT,Northern Territory,Consent,Female,7122
2010-10-01,QLD,Queensland,Consent,Female,185041
2010-10-01,SA,South Australia,Consent,Female,86898
2010-10-01,TAS,Tasmania,Consent,Female,27533
2010-10-01,VIC,Victoria,Consent,Female,213008
2010-10-01,WA,Western Australia,Consent,Female,143367
2010-10-01,ACT,Australian Capital Territory,Consent,Male,11742
2010-10-01,NSW,New South Wales,Consent,Male,127441
2010-10-01,NT,Northern Territory,Consent,Male,4129
2010-10-01,QLD,Queensland,Consent,Male,116702
2010-10-01,SA,South Australia,Consent,Male,58836
2010-10-01,TAS,Tasmania,Consent,Male,16824
2010-10-01,VIC,Victoria,Consent,Male,132249
2010-10-01,WA,Western Australia,Consent,Male,90982
2010-10-01,ACT,Australian Capital Territory,Consent,Total,29963
2010-10-01,NSW,New South Wales,Consent,Total,317928
2010-10-01,NT,Northern Territory,Consent,Total,11251
2010-10-01,QLD,Queensland,Consent,Total,301743
2010-10-01,SA,South Australia,Consent,Total,145734
2010-10-01,TAS,Tasmania,Consent,Total,44357
2010-10-01,VIC,Victoria,Consent,Total,345257
2010-10-01,WA,Western Australia,Consent,Total,234349
2010-10-01,ACT,Australian Capital Territory,Intent,Female,14273
2010-10-01,NSW,New South Wales,Intent,Female,984124
2010-10-01,NT,Northern Territory,Intent,Female,4213
2010-10-01,QLD,Queensland,Intent,Female,298041
2010-10-01,SA,South Australia,Intent,Female,274548
2010-10-01,TAS,Tasmania,Intent,Female,71250
2010-10-01,VIC,Victoria,Intent,Female,249640
2010-10-01,WA,Western Australia,Intent,Female,225827
2010-10-01,ACT,Australian Capital Territory,Intent,Male,10365
2010-10-01,NSW,New South Wales,Intent,Male,1030552
2010-10-01,NT,Northern Territory,Intent,Male,3296
2010-10-01,QLD,Queensland,Intent,Male,324245
2010-10-01,SA,South Australia,Intent,Male,288716
2010-10-01,TAS,Tasmania,Intent,Male,72847
2010-10-01,VIC,Victoria,Intent,Male,185580
2010-10-01,WA,Western Australia,Intent,Male,226768
2010-10-01,ACT,Australian Capital Territory,Intent,Total,24638
2010-10-01,NSW,New South Wales,Intent,Total,2014709
2010-10-01,NT,Northern Territory,Intent,Total,7509
2010-10-01,QLD,Queensland,Intent,Total,622288
2010-10-01,SA,South Australia,Intent,Total,563500
2010-10-01,TAS,Tasmania,Intent,Total,144097
2010-10-01,VIC,Victoria,Intent,Total,439102
2010-10-01,WA,Western Australia,Intent,Total,453907
2010-11-01,ACT,Australian Capital Territory,Consent,Female,18373
2010-11-01,NSW,New South Wales,Consent,Female,191417
2010-11-01,NT,Northern Territory,Consent,Female,7160
2010-11-01,QLD,Queensland,Consent,Female,185870
2010-11-01,SA,South Australia,Consent,Female,87619
2010-11-01,TAS,Tasmania,Consent,Female,27670
2010-11-01,VIC,Victoria,Consent,Female,214317
2010-11-01,WA,Western Australia,Consent,Female,144409
2010-11-01,ACT,Australian Capital Territory,Consent,Male,11857
2010-11-01,NSW,New South Wales,Consent,Male,127952
2010-11-01,NT,Northern Territory,Consent,Male,4166
2010-11-01,QLD,Queensland,Consent,Male,117133
2010-11-01,SA,South Australia,Consent,Male,59300
2010-11-01,TAS,Tasmania,Consent,Male,16912
2010-11-01,VIC,Victoria,Consent,Male,132937
2010-11-01,WA,Western Australia,Consent,Male,91653
2010-11-01,ACT,Australian Capital Territory,Consent,Total,30230
2010-11-01,NSW,New South Wales,Consent,Total,319369
2010-11-01,NT,Northern Territory,Consent,Total,11326
2010-11-01,QLD,Queensland,Consent,Total,303003
2010-11-01,SA,South Australia,Consent,Total,146919
2010-11-01,TAS,Tasmania,Consent,Total,44582
2010-11-01,VIC,Victoria,Consent,Total,347254
2010-11-01,WA,Western Australia,Consent,Total,236062
2010-11-01,ACT,Australian Capital Territory,Intent,Female,14261
2010-11-01,NSW,New South Wales,Intent,Female,983663
2010-11-01,NT,Northern Territory,Intent,Female,4211
2010-11-01,QLD,Queensland,Intent,Female,297980
2010-11-01,SA,South Australia,Intent,Female,274940
2010-11-01,TAS,Tasmania,Intent,Female,71200
2010-11-01,VIC,Victoria,Intent,Female,249507
2010-11-01,WA,Western Australia,Intent,Female,225414
2010-11-01,ACT,Australian Capital Territory,Intent,Male,10363
2010-11-01,NSW,New South Wales,Intent,Male,1030168
2010-11-01,NT,Northern Territory,Intent,Male,3284
2010-11-01,QLD,Queensland,Intent,Male,324183
2010-11-01,SA,South Australia,Intent,Male,289481
2010-11-01,TAS,Tasmania,Intent,Male,72831
2010-11-01,VIC,Victoria,Intent,Male,185496
2010-11-01,WA,Western Australia,Intent,Male,226456
2010-11-01,ACT,Australian Capital Territory,Intent,Total,24624
2010-11-01,NSW,New South Wales,Intent,Total,2013864
2010-11-01,NT,Northern Territory,Intent,Total,7495
2010-11-01,QLD,Queensland,Intent,Total,622165
2010-11-01,SA,South Australia,Intent,Total,564652
2010-11-01,TAS,Tasmania,Intent,Total,144031
2010-11-01,VIC,Victoria,Intent,Total,438881
2010-11-01,WA,Western Australia,Intent,Total,453181
2010-12-01,ACT,Australian Capital Territory,Consent,Female,18464
2010-12-01,NSW,New South Wales,Consent,Female,192265
2010-12-01,NT,Northern Territory,Consent,Female,7195
2010-12-01,QLD,Queensland,Consent,Female,186620
2010-12-01,SA,South Australia,Consent,Female,88244
2010-12-01,TAS,Tasmania,Consent,Female,27787
2010-12-01,VIC,Victoria,Consent,Female,215484
2010-12-01,WA,Western Australia,Consent,Female,145248
2010-12-01,ACT,Australian Capital Territory,Consent,Male,11927
2010-12-01,NSW,New South Wales,Consent,Male,128350
2010-12-01,NT,Northern Territory,Consent,Male,4191
2010-12-01,QLD,Queensland,Consent,Male,117461
2010-12-01,SA,South Australia,Consent,Male,59808
2010-12-01,TAS,Tasmania,Consent,Male,16971
2010-12-01,VIC,Victoria,Consent,Male,133524
2010-12-01,WA,Western Australia,Consent,Male,92220
2010-12-01,ACT,Australian Capital Territory,Consent,Total,30391
2010-12-01,NSW,New South Wales,Consent,Total,320615
2010-12-01,NT,Northern Territory,Consent,Total,11386
2010-12-01,QLD,Queensland,Consent,Total,304081
2010-12-01,SA,South Australia,Consent,Total,148052
2010-12-01,TAS,Tasmania,Consent,Total,44758
2010-12-01,VIC,Victoria,Consent,Total,349008
2010-12-01,WA,Western Australia,Consent,Total,237468
2010-12-01,ACT,Australian Capital Territory,Intent,Female,14249
2010-12-01,NSW,New South Wales,Intent,Female,983010
2010-12-01,NT,Northern Territory,Intent,Female,4207
2010-12-01,QLD,Queensland,Intent,Female,297817
2010-12-01,SA,South Australia,Intent,Female,276369
2010-12-01,TAS,Tasmania,Intent,Female,71153
2010-12-01,VIC,Victoria,Intent,Female,249331
2010-12-01,WA,Western Australia,Intent,Female,225102
2010-12-01,ACT,Australian Capital Territory,Intent,Male,10359
