edition,extract_date,species,primary_breed,secondary_breed,count
2024-25,2025-05-30,Dog,American Staffordshire Terrier - British Bulldog,,6
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Boerboel,,6
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Golden Retriever,,6
2024-25,2025-05-30,Dog,Alaskan Malamute - German Spitz (Mittel & Klein),,6
2024-25,2025-05-30,Dog,Shih Tzu - Tibetan Spaniel,,5
2024-25,2025-05-30,Dog,Poodle (Miniature) - Terrier,,5
2024-25,2025-05-30,Dog,Poodle (Toy) - Schnauzer,,5
2024-25,2025-05-30,Dog,Pug - Terrier,,5
2024-25,2025-05-30,Dog,Poodle (Standard) - St. Bernard,,5
2024-25,2025-05-30,Dog,Staffordshire Bull Terrier - Tenterfield Terrier,,5
2024-25,2025-05-30,Dog,Old English Sheepdog - Cross Breed,,5
2024-25,2025-05-30,Dog,King Charles Spaniel - Poodle,,5
2024-25,2025-05-30,Dog,Pomeranian - Tenterfield Terrier,,5
2024-25,2025-05-30,Dog,Papillon - Poodle (Toy),,5
2024-25,2025-05-30,Dog,Neapolitan Mastiff - Staffordshire Bull Terrier,,5
2024-25,2025-05-30,Dog,Labrador Retriever - Maltese,,5
2024-25,2025-05-30,Dog,Lhasa Apso - Schnauzer (Miniature),,5
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Staghound,,5
2024-25,2025-05-30,Dog,Japanese Spitz - Siberian Husky,,5
2024-25,2025-05-30,Dog,Golden Retriever - Greyhound,,5
2024-25,2025-05-30,Dog,Griffon Bruxellois - Pug,,5
2024-25,2025-05-30,Dog,Golden Retriever - Rhodesian Ridgeback,,5
2024-25,2025-05-30,Dog,German Shepherd Dog (Long Stock Coat) - Siberian Husky,,5
2024-25,2025-05-30,Dog,Greyhound - Mastiff,,5
2024-25,2025-05-30,Dog,German Shepherd Dog (Long Stock Coat) - Golden Retriever,,5
2024-25,2025-05-30,Dog,Jack Russell Terrier - Lhasa Apso,,5
2024-25,2025-05-30,Dog,German Shepherd Dog - Whippet,,5
2024-25,2025-05-30,Dog,Irish Red and White Setter,,5
2024-25,2025-05-30,Dog,English Toy Terrier (Black & Tan) - Cross Breed,,5
2024-25,2025-05-30,Dog,German Shepherd Dog - Sarplaninac,,5
2024-25,2025-05-30,Dog,French Mastiff - Neapolitan Mastiff,,5
2024-25,2025-05-30,Dog,French Bulldog - German Shepherd Dog,,5
2024-25,2025-05-30,Dog,Dogue de Bordeaux - Shar Pei,,5
2024-25,2025-05-30,Dog,Dobermann - Staffordshire Bull Terrier,,5
2024-25,2025-05-30,Dog,German Shepherd Dog - Pomeranian,,5
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Terrier,,5
2024-25,2025-05-30,Dog,Dalmatian - Staffordshire Bull Terrier,,5
2024-25,2025-05-30,Dog,German Shepherd Dog - Great Dane,,5
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Pomeranian,,5
2024-25,2025-05-30,Dog,German Shepherd Dog - Japanese Spitz,,5
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Pug,,5
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Dachshund (Miniature Wire Haired),,5
2024-25,2025-05-30,Dog,Cocker Spaniel (American) - Cross Breed,,5
2024-25,2025-05-30,Dog,Dachshund (Miniature) - Cross Breed,,5
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Poodle (Standard),,5
2024-25,2025-05-30,Dog,Dachshund - Maltese,,5
2024-25,2025-05-30,Dog,Chinese Crested Dog - Shih Tzu,,5
2024-25,2025-05-30,Dog,Dachshund (Miniature Wire Haired) - Jack Russell Terrier,,5
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Dachshund (Miniature Smooth Haired),,5
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Tibetan Spaniel,,5
2024-25,2025-05-30,Dog,Chihuahua - Welsh Corgi (Cardigan),,5
2024-25,2025-05-30,Dog,Bull Terrier (Miniature) - Staffordshire Bull Terrier,,5
2024-25,2025-05-30,Dog,Bull Terrier - Labrador Retriever,,5
2024-25,2025-05-30,Dog,Chihuahua - Dachshund,,5
2024-25,2025-05-30,Dog,Cane Corso - Neapolitan Mastiff,,5
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Tibetan Spaniel,,5
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Welsh Corgi (Cardigan),,5
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - West Highland White Terrier,,5
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Whippet,,5
2024-25,2025-05-30,Dog,Bull Terrier - Rhodesian Ridgeback,,5
2024-25,2025-05-30,Dog,British Bulldog - Pug,,5
2024-25,2025-05-30,Dog,Boxer - Golden Retriever,,5
2024-25,2025-05-30,Dog,Boxer - Collie (Smooth),,5
2024-25,2025-05-30,Dog,Border Terrier - Jack Russell Terrier,,5
2024-25,2025-05-30,Dog,Border Collie - Great Dane,,5
2024-25,2025-05-30,Dog,Border Collie - Shar Pei,,5
2024-25,2025-05-30,Dog,Bichon Frise - Chihuahua (Long Coat),,5
2024-25,2025-05-30,Dog,Border Collie - Staghound,,5
2024-25,2025-05-30,Dog,Border Collie - German Shepherd Dog (Long Stock Coat),,5
2024-25,2025-05-30,Dog,Boerboel - Bullmastiff,,5
2024-25,2025-05-30,Dog,Bernese Mountain Dog - Golden Retriever,,5
2024-25,2025-05-30,Dog,Border Collie - Pomeranian,,5
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Groenendael) - Maremma Sheepdog,,5
2024-25,2025-05-30,Dog,Beagle - Shih Tzu,,5
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Groenendael) - German Shepherd Dog (Long Stock Coat),,5
2024-25,2025-05-30,Dog,Basset Hound - Cross Breed,,5
2024-25,2025-05-30,Dog,Bearded Collie - Poodle (Standard),,5
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Malinois) - Dutch Shepherd Dog,,5
2024-25,2025-05-30,Dog,Australian Terrier - Fox Terrier (Wire),,5
2024-25,2025-05-30,Dog,Australian Cattle Dog - Collie (Smooth),,5
2024-25,2025-05-30,Dog,Australian Bulldog - Border Collie,,5
2024-25,2025-05-30,Dog,Australian Cattle Dog - Shih Tzu,,5
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Terrier,,5
2024-25,2025-05-30,Dog,Australian Kelpie - Tibetan Spaniel,,5
2024-25,2025-05-30,Dog,Australian Bulldog - Boxer,,5
2024-25,2025-05-30,Dog,Australian Koolie - Cavalier King Charles Spaniel,,5
2024-25,2025-05-30,Dog,Australian Cattle Dog - Greyhound,,5
2024-25,2025-05-30,Dog,Australian Cattle Dog - Australian Terrier,,5
2024-25,2025-05-30,Dog,Australian Cattle Dog - Golden Retriever,,5
2024-25,2025-05-30,Dog,Australian Kelpie - Tenterfield Terrier,,5
2024-25,2025-05-30,Dog,Australian Bulldog - Scotch Collie,,5
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Chihuahua (Smooth Coat),,5
2024-25,2025-05-30,Dog,Alaskan Malamute - Maremma Sheepdog,,5
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Dachshund (Smooth Haired),,5
2024-25,2025-05-30,Dog,American Staffordshire Terrier - French Mastiff,,5
2024-25,2025-05-30,Dog,Alaskan Malamute - Chow Chow,,5
2024-25,2025-05-30,Dog,Alaskan Malamute - Greyhound,,5
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Pointer,,5
2024-25,2025-05-30,Dog,Poodle (Standard) - Poodle (Toy),,4
2024-25,2025-05-30,Dog,Saluki - Cross Breed,,4
2024-25,2025-05-30,Dog,Prague Ratter,,4
2024-25,2025-05-30,Dog,Poodle - West Highland White Terrier,,4
2024-25,2025-05-30,Dog,Poodle - Schnauzer (Miniature),,4
2024-25,2025-05-30,Dog,Terrier - West Highland White Terrier,,4
2024-25,2025-05-30,Dog,Lhasa Apso - Pomeranian,,4
2024-25,2025-05-30,Dog,Manchester Terrier - Pomeranian,,4
2024-25,2025-05-30,Dog,Maltese - Scottish Terrier,,4
2024-25,2025-05-30,Dog,Maltese - Shiba Inu,,4
2024-25,2025-05-30,Dog,Maltese - Schnauzer,,4
2024-25,2025-05-30,Dog,Manchester Terrier - Poodle (Standard),,4
2024-25,2025-05-30,Dog,Pointer - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Labrador Retriever - Murray River Retriever,,4
2024-25,2025-05-30,Dog,Mastiff - St. Bernard,,4
2024-25,2025-05-30,Dog,Lhasa Apso - Tenterfield Terrier,,4
2024-25,2025-05-30,Dog,Golden Retriever - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Jack Russell Terrier - Rhodesian Ridgeback,,4
2024-25,2025-05-30,Dog,Golden Retriever - Whippet,,4
2024-25,2025-05-30,Dog,King Charles Spaniel - Labrador Retriever,,4
2024-25,2025-05-30,Dog,Hungarian Vizsla - Poodle (Standard),,4
2024-25,2025-05-30,Dog,Jack Russell Terrier - Smithfield,,4
2024-25,2025-05-30,Dog,Irish Terrier - Cross Breed,,4
2024-25,2025-05-30,Dog,Italian Spinone,,4
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Maremma Sheepdog,,4
2024-25,2025-05-30,Dog,Japanese Spitz - Poodle (Miniature),,4
2024-25,2025-05-30,Dog,Ibizan Hound - Staghound,,4
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Greyhound,,4
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Hungarian Vizsla - Labrador Retriever,,4
2024-25,2025-05-30,Dog,Deerhound - Staghound,,4
2024-25,2025-05-30,Dog,Fox Terrier - Shih Tzu,,4
2024-25,2025-05-30,Dog,German Shepherd Dog - Staghound,,4
2024-25,2025-05-30,Dog,Deerhound - Greyhound,,4
2024-25,2025-05-30,Dog,Dandie Dinmont Terrier - Cross Breed,,4
2024-25,2025-05-30,Dog,German Hunting Terrier,,4
2024-25,2025-05-30,Dog,Foxhound - Cross Breed,,4
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - Tibetan Spaniel,,4
2024-25,2025-05-30,Dog,French Mastiff - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Dogue de Bordeaux - Rottweiler,,4
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - Whippet,,4
2024-25,2025-05-30,Dog,Fox Terrier - Pomeranian,,4
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Pug,,4
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - King Charles Spaniel,,4
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Japanese Chin,,4
2024-25,2025-05-30,Dog,Chinese Crested Dog - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Shih Tzu,,4
2024-25,2025-05-30,Dog,Dachshund - Shih Tzu,,4
2024-25,2025-05-30,Dog,Dachshund (Long Haired) - Maltese,,4
2024-25,2025-05-30,Dog,Collie (Rough) - German Shepherd Dog,,4
2024-25,2025-05-30,Dog,Dachshund (Long Haired) - Pomeranian,,4
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Dachshund (Miniature Wire Haired),,4
2024-25,2025-05-30,Dog,Dachshund (Long Haired) - Pug,,4
2024-25,2025-05-30,Dog,Chinese Crested Dog - Pomeranian,,4
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Poodle (Miniature),,4
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Siberian Husky,,4
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Maltese,,4
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Pug,,4
2024-25,2025-05-30,Dog,Bullmastiff - St. Bernard,,4
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Japanese Chin,,4
2024-25,2025-05-30,Dog,Cane Corso - Rhodesian Ridgeback,,4
2024-25,2025-05-30,Dog,Chihuahua - Manchester Terrier,,4
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - German Coolie,,4
2024-25,2025-05-30,Dog,Chihuahua - Miniature Pinscher,,4
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Dachshund (Miniature Smooth Haired),,4
2024-25,2025-05-30,Dog,Bullmastiff - Maremma Sheepdog,,4
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Welsh Corgi (Pembroke),,4
2024-25,2025-05-30,Dog,Bull Terrier - Staghound,,4
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Miniature Pinscher,,4
2024-25,2025-05-30,Dog,Chihuahua - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Cane Corso - New Zealand Huntaway,,4
2024-25,2025-05-30,Dog,Cairn Terrier - Poodle (Miniature),,4
2024-25,2025-05-30,Dog,Cane Corso - Dogue de Bordeaux,,4
2024-25,2025-05-30,Dog,Bull Terrier - Shar Pei,,4
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Cocker Spaniel,,4
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Chinese Crested Dog,,4
2024-25,2025-05-30,Dog,Borzoi - Cross Breed,,4
2024-25,2025-05-30,Dog,Brittany - Cross Breed,,4
2024-25,2025-05-30,Dog,Boxer - German Shorthaired Pointer,,4
2024-25,2025-05-30,Dog,Border Collie - Mastiff,,4
2024-25,2025-05-30,Dog,Border Terrier - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Border Collie - Murray River Retriever,,4
2024-25,2025-05-30,Dog,Bernese Mountain Dog - Cross Breed,,4
2024-25,2025-05-30,Dog,Border Collie - Pointer,,4
2024-25,2025-05-30,Dog,Bichon Frise - Lagotto Romagnolo,,4
2024-25,2025-05-30,Dog,Border Collie - Shih Tzu,,4
2024-25,2025-05-30,Dog,Border Collie - German Wirehaired Pointer,,4
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Malinois) - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Bolognese,,4
2024-25,2025-05-30,Dog,Australian Koolie - Staffordshire Bull Terrier,,4
2024-25,2025-05-30,Dog,Belgian Shepherd Dog (Malinois) - Cross Breed,,4
2024-25,2025-05-30,Dog,Australian Shepherd - Keeshond,,4
2024-25,2025-05-30,Dog,Belgian Sheepdog - German Shepherd Dog,,4
2024-25,2025-05-30,Dog,Beagle - Whippet,,4
2024-25,2025-05-30,Dog,Belgian Sheepdog - Maremma Sheepdog,,4
2024-25,2025-05-30,Dog,Bearded Collie - Maltese,,4
2024-25,2025-05-30,Dog,Australian Terrier - West Highland White Terrier,,4
2024-25,2025-05-30,Dog,Belgian Sheepdog - Cross Breed,,4
2024-25,2025-05-30,Dog,Beagle - Shar Pei,,4
2024-25,2025-05-30,Dog,Beagle - Dachshund (Smooth Haired),,4
2024-25,2025-05-30,Dog,Beagle - Poodle (Toy),,4
2024-25,2025-05-30,Dog,Australian Shepherd - Poodle (Toy),,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - French Bulldog,,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - Beagle,,4
2024-25,2025-05-30,Dog,American Staghound - Irish Wolfhound,,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - Tenterfield Terrier,,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - Pug,,4
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Staghound,,4
2024-25,2025-05-30,Dog,Australian Koolie - Labrador Retriever,,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - Great Dane,,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - Pointer,,4
2024-25,2025-05-30,Dog,Australian Kelpie - Belgian Shepherd Dog (Malinois),,4
2024-25,2025-05-30,Dog,Australian Kelpie - Poodle (Toy),,4
2024-25,2025-05-30,Dog,Australian Kelpie - British Bulldog,,4
2024-25,2025-05-30,Dog,Australian Kelpie - Welsh Corgi (Pembroke),,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - Dachshund (Smooth Haired),,4
2024-25,2025-05-30,Dog,Australian Koolie - German Shepherd Dog,,4
2024-25,2025-05-30,Dog,Australian Kelpie - Fox Terrier,,4
2024-25,2025-05-30,Dog,Australian Kelpie - Fox Terrier (Wire),,4
2024-25,2025-05-30,Dog,Australian Cattle Dog - Australian Shepherd,,4
2024-25,2025-05-30,Dog,Affenpinscher - Australian Kelpie,,4
2024-25,2025-05-30,Dog,Alaskan Malamute - German Shepherd Dog (Long Stock Coat),,4
2024-25,2025-05-30,Dog,American Pit Bull Terrier - Cane Corso,,4
2024-25,2025-05-30,Dog,American Pit Bull Terrier - Mastiff,,4
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Bulldog,,4
2024-25,2025-05-30,Dog,Alaskan Malamute - Rhodesian Ridgeback,,4
2024-25,2025-05-30,Dog,American Staffordshire Terrier - Maremma Sheepdog,,4
2024-25,2025-05-30,Dog,Alaskan Malamute - Samoyed,,4
2024-25,2025-05-30,Dog,American Bulldog - British Bulldog,,4
2024-25,2025-05-30,Dog,American Staffordshire Terrier - American Staghound,,4
2024-25,2025-05-30,Dog,Alaskan Malamute - Mastiff,,4
2024-25,2025-05-30,Dog,Poodle (Standard) - Shar Pei,,3
2024-25,2025-05-30,Dog,Shiba Inu - Cross Breed,,3
2024-25,2025-05-30,Dog,Retriever - Samoyed,,3
2024-25,2025-05-30,Dog,Poodle (Standard) - Welsh Springer Spaniel,,3
2024-25,2025-05-30,Dog,Pug - Shar Pei,,3
2024-25,2025-05-30,Dog,Poodle (Toy) - Welsh Corgi (Pembroke),,3
2024-25,2025-05-30,Dog,Shih Tzu - Yorkshire Terrier,,3
2024-25,2025-05-30,Dog,Poodle (Miniature) - Yorkshire Terrier,,3
2024-25,2025-05-30,Dog,Schnauzer (Miniature) - Terrier,,3
2024-25,2025-05-30,Dog,Rottweiler - Whippet,,3
2024-25,2025-05-30,Dog,Welsh Corgi (Cardigan) - Welsh Corgi (Pembroke),,3
2024-25,2025-05-30,Dog,Poodle (Miniature) - Poodle (Standard),,3
2024-25,2025-05-30,Dog,Poodle (Miniature) - Tibetan Spaniel,,3
2024-25,2025-05-30,Dog,Terrier - Welsh Corgi (Pembroke),,3
2024-25,2025-05-30,Dog,Schipperke - Cross Breed,,3
2024-25,2025-05-30,Dog,Rottweiler - Staghound,,3
2024-25,2025-05-30,Dog,Spanish Water Dog,,3
2024-25,2025-05-30,Dog,Terrier - Whippet,,3
2024-25,2025-05-30,Dog,Scottish Terrier - Shih Tzu,,3
2024-25,2025-05-30,Dog,Schnauzer (Giant) - Cross Breed,,3
2024-25,2025-05-30,Dog,Poodle (Miniature) - Welsh Springer Spaniel,,3
2024-25,2025-05-30,Dog,Poodle (Miniature) - Schnauzer (Giant),,3
2024-25,2025-05-30,Dog,Lagotto Romagnolo - Cross Breed,,3
2024-25,2025-05-30,Dog,Pekingese - Pug,,3
2024-25,2025-05-30,Dog,Maltese - Rottweiler,,3
2024-25,2025-05-30,Dog,Maltese - Tibetan Terrier,,3
2024-25,2025-05-30,Dog,Pomeranian - Welsh Corgi (Cardigan),,3
2024-25,2025-05-30,Dog,Manchester Terrier - Poodle,,3
2024-25,2025-05-30,Dog,Lagotto Romagnolo - Poodle (Standard),,3
2024-25,2025-05-30,Dog,Maltese - Rhodesian Ridgeback,,3
2024-25,2025-05-30,Dog,Papillon - Tibetan Spaniel,,3
2024-25,2025-05-30,Dog,Miniature Pinscher - Papillon,,3
2024-25,2025-05-30,Dog,Pointer - Rhodesian Ridgeback,,3
2024-25,2025-05-30,Dog,Peruvian Hairless Dog (Small),,3
2024-25,2025-05-30,Dog,Pointer - Siberian Husky,,3
2024-25,2025-05-30,Dog,New Zealand Huntaway - Smithfield,,3
2024-25,2025-05-30,Dog,Pointer - Staghound,,3
2024-25,2025-05-30,Dog,Labrador Retriever - Terrier,,3
2024-25,2025-05-30,Dog,King Charles Spaniel - Pekingese,,3
2024-25,2025-05-30,Dog,German Shepherd Dog (Long Stock Coat) - Cross Breed,,3
2024-25,2025-05-30,Dog,Irish Setter - Poodle (Standard),,3
2024-25,2025-05-30,Dog,Jack Russell Terrier - Schnauzer (Standard),,3
2024-25,2025-05-30,Dog,German Shepherd Dog (Long Stock Coat) - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,Irish Wolfhound - Rhodesian Ridgeback,,3
2024-25,2025-05-30,Dog,Greyhound - Siberian Husky,,3
2024-25,2025-05-30,Dog,Golden Retriever - Rottweiler,,3
2024-25,2025-05-30,Dog,Golden Retriever - Schnauzer (Standard),,3
2024-25,2025-05-30,Dog,Glen Of Imaal Terrier,,3
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Golden Retriever,,3
2024-25,2025-05-30,Dog,Jack Russell Terrier - Poodle,,3
2024-25,2025-05-30,Dog,Jack Russell Terrier - Mastiff,,3
2024-25,2025-05-30,Dog,Hungarian Vizsla - Rhodesian Ridgeback,,3
2024-25,2025-05-30,Dog,German Shorthaired Pointer - German Wirehaired Pointer,,3
2024-25,2025-05-30,Dog,Griffon Bruxellois - Maltese,,3
2024-25,2025-05-30,Dog,Golden Retriever - Newfoundland,,3
2024-25,2025-05-30,Dog,Italian Greyhound - Whippet,,3
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Poodle (Standard),,3
2024-25,2025-05-30,Dog,Great Dane - Pointer,,3
2024-25,2025-05-30,Dog,Golden Retriever - Nova Scotia Duck Tolling Retriever,,3
2024-25,2025-05-30,Dog,German Shorthaired Pointer - Harrier,,3
2024-25,2025-05-30,Dog,Japanese Spitz - Keeshond,,3
2024-25,2025-05-30,Dog,Golden Retriever - Welsh Corgi (Cardigan),,3
2024-25,2025-05-30,Dog,Griffon Bruxellois - Poodle (Miniature),,3
2024-25,2025-05-30,Dog,English Springer Spaniel - Weimaraner,,3
2024-25,2025-05-30,Dog,Dutch Shepherd Dog - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,German Shepherd Dog - Jack Russell Terrier,,3
2024-25,2025-05-30,Dog,Fox Terrier - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,French Mastiff - Siberian Husky,,3
2024-25,2025-05-30,Dog,Fox Terrier - Tenterfield Terrier,,3
2024-25,2025-05-30,Dog,German Shepherd Dog - Greyhound,,3
2024-25,2025-05-30,Dog,Fox Terrier (Smooth) - Fox Terrier (Wire),,3
2024-25,2025-05-30,Dog,Foxhound - Greyhound,,3
2024-25,2025-05-30,Dog,Dobermann - Mastiff,,3
2024-25,2025-05-30,Dog,French Bulldog - Jack Russell Terrier,,3
2024-25,2025-05-30,Dog,Dogue de Bordeaux - French Mastiff,,3
2024-25,2025-05-30,Dog,German Coolie - Golden Retriever,,3
2024-25,2025-05-30,Dog,Dogue de Bordeaux - Great Dane,,3
2024-25,2025-05-30,Dog,English Toy Terrier (Black & Tan) - Fox Terrier (Smooth),,3
2024-25,2025-05-30,Dog,Fox Terrier (Wire) - Papillon,,3
2024-25,2025-05-30,Dog,German Shepherd Dog - Irish Wolfhound,,3
2024-25,2025-05-30,Dog,Dogue de Bordeaux - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,Dutch Shepherd Dog - Cross Breed,,3
2024-25,2025-05-30,Dog,German Shepherd Dog - New Zealand Huntaway,,3
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Pomeranian,,3
2024-25,2025-05-30,Dog,Dachshund - Terrier,,3
2024-25,2025-05-30,Dog,Cocker Spaniel (American) - Labrador Retriever,,3
2024-25,2025-05-30,Dog,Chinese Crested Dog - Pug,,3
2024-25,2025-05-30,Dog,Dachshund (Miniature Smooth Haired) - Fox Terrier (Wire),,3
2024-25,2025-05-30,Dog,Cocker Spaniel - Schnauzer (Miniature),,3
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Miniature Pinscher,,3
2024-25,2025-05-30,Dog,Collie (Smooth) - German Shepherd Dog,,3
2024-25,2025-05-30,Dog,Cocker Spaniel (American) - Poodle,,3
2024-25,2025-05-30,Dog,Dachshund (Long Haired) - Shih Tzu,,3
2024-25,2025-05-30,Dog,Dachshund (Long Haired) - Labrador Retriever,,3
2024-25,2025-05-30,Dog,Collie (Smooth) - Golden Retriever,,3
2024-25,2025-05-30,Dog,Collie - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Dachshund (Smooth Haired),,3
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Maltese,,3
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Jack Russell Terrier,,3
2024-25,2025-05-30,Dog,Collie (Rough) - Collie (Smooth),,3
2024-25,2025-05-30,Dog,Chinese Crested Dog - Shar Pei,,3
2024-25,2025-05-30,Dog,Collie (Rough) - Rottweiler,,3
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Pomeranian,,3
2024-25,2025-05-30,Dog,Collie (Rough) - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Norfolk Terrier,,3
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Poodle (Standard),,3
2024-25,2025-05-30,Dog,Dachshund (Miniature Long Haired) - Poodle (Toy),,3
2024-25,2025-05-30,Dog,Chinese Crested Dog - Poodle (Toy),,3
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Papillon,,3
2024-25,2025-05-30,Dog,Dachshund (Smooth Haired) - Shar Pei,,3
2024-25,2025-05-30,Dog,Curly Coated Retriever - Poodle (Miniature),,3
2024-25,2025-05-30,Dog,Cairn Terrier - Staffordshire Bull Terrier,,3
2024-25,2025-05-30,Dog,Chihuahua - Poodle (Toy),,3
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Tenterfield Terrier,,3
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - English Toy Terrier (Black & Tan),,3
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Schnauzer (Standard),,3
2024-25,2025-05-30,Dog,Bull Terrier (Miniature) - Cross Breed,,3
2024-25,2025-05-30,Dog,Cane Corso - Golden Retriever,,3
2024-25,2025-05-30,Dog,Cavalier King Charles Spaniel - Schnauzer,,3
2024-25,2025-05-30,Dog,Chihuahua - Poodle,,3
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Japanese Spitz,,3
2024-25,2025-05-30,Dog,Bull Terrier - Rottweiler,,3
2024-25,2025-05-30,Dog,Cairn Terrier - Poodle (Toy),,3
2024-25,2025-05-30,Dog,Chihuahua (Long Coat) - Dachshund (Smooth Haired),,3
2024-25,2025-05-30,Dog,Bull Terrier - Mastiff,,3
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Dachshund (Long Haired),,3
2024-25,2025-05-30,Dog,Chihuahua (Smooth Coat) - Dachshund (Miniature Long Haired),,3
2024-25,2025-05-30,Dog,Boxer - Dalmatian,,3
2024-25,2025-05-30,Dog,Border Collie - Dachshund (Miniature Smooth Haired),,3
2024-25,2025-05-30,Dog,Boxer - Jack Russell Terrier,,3
2024-25,2025-05-30,Dog,Border Collie - Poodle,,3
2024-25,2025-05-30,Dog,British Bulldog - Neapolitan Mastiff,,3
2024-25,2025-05-30,Dog,Border Collie - Tenterfield Terrier,,3
2024-25,2025-05-30,Dog,Border Collie - Bullmastiff,,3
2024-25,2025-05-30,Dog,Bichon Frise - Chihuahua,,3
2024-25,2025-05-30,Dog,Bichon Frise - King Charles Spaniel,,3
2024-25,2025-05-30,Dog,Border Terrier - Labrador Retriever,,3
2024-25,2025-05-30,Dog,Border Collie - Flat Coated Retriever,,3
