table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1273
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,80
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,40
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,80
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,659
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,1394
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,462
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,105
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,266
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,20
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,43
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,33
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1270
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,3798
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1359
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,555
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1539
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,100
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,83
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-06,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,113
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,596
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1500
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,912
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,458
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1265
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,93
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,26
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,85
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,892
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,416
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,874
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,207
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,272
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,5
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,115
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,4
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1488
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,1916
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1786
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,665
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1537
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,98
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,141
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-07,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,89
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,631
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1644
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,891
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,486
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1345
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,103
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,44
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,84
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,1025
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,465
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,450
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,240
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,352
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,6
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,73
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,120
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1656
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,2109
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1341
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,726
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1697
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,109
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,117
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-08,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,204
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,655
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1537
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,818
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,478
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1349
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,72
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,44
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,66
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,1252
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,570
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,604
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,141
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,152
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,20
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,5
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,24
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1907
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,2107
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1422
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,619
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1501
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,92
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,49
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-09,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,90
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,580
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1443
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,809
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,439
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1524
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,78
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,41
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,70
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,995
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,774
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,611
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,234
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,192
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,3
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,12
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,4
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1575
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,2217
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1420
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,673
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1716
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,81
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,53
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-10,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,74
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,565
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1972
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,852
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,525
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1574
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,87
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,43
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,108
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,773
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,520
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,386
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,138
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,290
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,3
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,29
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,37
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1338
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,2492
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1238
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,663
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1864
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,90
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,72
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-11,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,145
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,498
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1428
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,734
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,400
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1236
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,69
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,44
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,118
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,1171
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,320
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,514
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,205
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,441
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,13
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,48
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,129
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1669
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,1748
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1248
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,605
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1677
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,82
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,92
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2005-12,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,247
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,440
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1141
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,616
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,368
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1264
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,67
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,37
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,41
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,874
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,401
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,265
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,138
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,369
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,12
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,6
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,25
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1314
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,1542
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,881
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,506
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1633
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,79
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,43
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-01,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,66
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-02,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,502
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-02,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1635
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-02,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,823
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-02,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,397
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-02,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1434
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2006-02,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,69
