table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
07,Total number of dwelling units approved - states and territories,2010-08,state,Queensland,,Trend,Number,A422374V,2680
07,Total number of dwelling units approved - states and territories,2010-08,state,South Australia,,Trend,Number,A422474C,1105
07,Total number of dwelling units approved - states and territories,2010-08,state,Western Australia,,Trend,Number,A422574L,1758
07,Total number of dwelling units approved - states and territories,2010-08,state,Tasmania,,Trend,Number,A422675X,282
07,Total number of dwelling units approved - states and territories,2010-08,state,Northern Territory,,Trend,Number,A422775J,126
07,Total number of dwelling units approved - states and territories,2010-08,state,Australian Capital Territory,,Trend,Number,A422872K,354
07,Total number of dwelling units approved - states and territories,2010-09,state,New South Wales,,Original,Number,A422166A,2669
07,Total number of dwelling units approved - states and territories,2010-09,state,Victoria,,Original,Number,A422266K,5544
07,Total number of dwelling units approved - states and territories,2010-09,state,Queensland,,Original,Number,A422366V,2818
07,Total number of dwelling units approved - states and territories,2010-09,state,South Australia,,Original,Number,A422466C,1020
07,Total number of dwelling units approved - states and territories,2010-09,state,Western Australia,,Original,Number,A422566L,1840
07,Total number of dwelling units approved - states and territories,2010-09,state,Tasmania,,Original,Number,A422666W,301
07,Total number of dwelling units approved - states and territories,2010-09,state,Northern Territory,,Original,Number,A422766F,202
07,Total number of dwelling units approved - states and territories,2010-09,state,Australian Capital Territory,,Original,Number,A422863J,277
07,Total number of dwelling units approved - states and territories,2010-09,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2657
07,Total number of dwelling units approved - states and territories,2010-09,state,Victoria,,Seasonally Adjusted,Number,A422272F,5140
07,Total number of dwelling units approved - states and territories,2010-09,state,Queensland,,Seasonally Adjusted,Number,A422372R,2706
07,Total number of dwelling units approved - states and territories,2010-09,state,South Australia,,Seasonally Adjusted,Number,A422472X,932
07,Total number of dwelling units approved - states and territories,2010-09,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1710
07,Total number of dwelling units approved - states and territories,2010-09,state,Tasmania,,Seasonally Adjusted,Number,A422672T,279
07,Total number of dwelling units approved - states and territories,2010-09,state,New South Wales,,Trend,Number,A422174A,3025
07,Total number of dwelling units approved - states and territories,2010-09,state,Victoria,,Trend,Number,A422274K,5334
07,Total number of dwelling units approved - states and territories,2010-09,state,Queensland,,Trend,Number,A422374V,2639
07,Total number of dwelling units approved - states and territories,2010-09,state,South Australia,,Trend,Number,A422474C,1042
07,Total number of dwelling units approved - states and territories,2010-09,state,Western Australia,,Trend,Number,A422574L,1757
07,Total number of dwelling units approved - states and territories,2010-09,state,Tasmania,,Trend,Number,A422675X,280
07,Total number of dwelling units approved - states and territories,2010-09,state,Northern Territory,,Trend,Number,A422775J,114
07,Total number of dwelling units approved - states and territories,2010-09,state,Australian Capital Territory,,Trend,Number,A422872K,355
07,Total number of dwelling units approved - states and territories,2010-10,state,New South Wales,,Original,Number,A422166A,3841
07,Total number of dwelling units approved - states and territories,2010-10,state,Victoria,,Original,Number,A422266K,5450
07,Total number of dwelling units approved - states and territories,2010-10,state,Queensland,,Original,Number,A422366V,2793
07,Total number of dwelling units approved - states and territories,2010-10,state,South Australia,,Original,Number,A422466C,898
07,Total number of dwelling units approved - states and territories,2010-10,state,Western Australia,,Original,Number,A422566L,1782
07,Total number of dwelling units approved - states and territories,2010-10,state,Tasmania,,Original,Number,A422666W,283
07,Total number of dwelling units approved - states and territories,2010-10,state,Northern Territory,,Original,Number,A422766F,52
07,Total number of dwelling units approved - states and territories,2010-10,state,Australian Capital Territory,,Original,Number,A422863J,1059
07,Total number of dwelling units approved - states and territories,2010-10,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3815
07,Total number of dwelling units approved - states and territories,2010-10,state,Victoria,,Seasonally Adjusted,Number,A422272F,5438
07,Total number of dwelling units approved - states and territories,2010-10,state,Queensland,,Seasonally Adjusted,Number,A422372R,2719
07,Total number of dwelling units approved - states and territories,2010-10,state,South Australia,,Seasonally Adjusted,Number,A422472X,918
07,Total number of dwelling units approved - states and territories,2010-10,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1737
07,Total number of dwelling units approved - states and territories,2010-10,state,Tasmania,,Seasonally Adjusted,Number,A422672T,288
07,Total number of dwelling units approved - states and territories,2010-10,state,New South Wales,,Trend,Number,A422174A,3127
07,Total number of dwelling units approved - states and territories,2010-10,state,Victoria,,Trend,Number,A422274K,5239
07,Total number of dwelling units approved - states and territories,2010-10,state,Queensland,,Trend,Number,A422374V,2612
07,Total number of dwelling units approved - states and territories,2010-10,state,South Australia,,Trend,Number,A422474C,982
07,Total number of dwelling units approved - states and territories,2010-10,state,Western Australia,,Trend,Number,A422574L,1772
07,Total number of dwelling units approved - states and territories,2010-10,state,Tasmania,,Trend,Number,A422675X,270
07,Total number of dwelling units approved - states and territories,2010-10,state,Northern Territory,,Trend,Number,A422775J,104
07,Total number of dwelling units approved - states and territories,2010-10,state,Australian Capital Territory,,Trend,Number,A422872K,369
07,Total number of dwelling units approved - states and territories,2010-11,state,New South Wales,,Original,Number,A422166A,3283
07,Total number of dwelling units approved - states and territories,2010-11,state,Victoria,,Original,Number,A422266K,5012
07,Total number of dwelling units approved - states and territories,2010-11,state,Queensland,,Original,Number,A422366V,2680
07,Total number of dwelling units approved - states and territories,2010-11,state,South Australia,,Original,Number,A422466C,1044
07,Total number of dwelling units approved - states and territories,2010-11,state,Western Australia,,Original,Number,A422566L,2051
07,Total number of dwelling units approved - states and territories,2010-11,state,Tasmania,,Original,Number,A422666W,267
07,Total number of dwelling units approved - states and territories,2010-11,state,Northern Territory,,Original,Number,A422766F,65
07,Total number of dwelling units approved - states and territories,2010-11,state,Australian Capital Territory,,Original,Number,A422863J,361
07,Total number of dwelling units approved - states and territories,2010-11,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3256
07,Total number of dwelling units approved - states and territories,2010-11,state,Victoria,,Seasonally Adjusted,Number,A422272F,4954
07,Total number of dwelling units approved - states and territories,2010-11,state,Queensland,,Seasonally Adjusted,Number,A422372R,2623
07,Total number of dwelling units approved - states and territories,2010-11,state,South Australia,,Seasonally Adjusted,Number,A422472X,971
07,Total number of dwelling units approved - states and territories,2010-11,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1933
07,Total number of dwelling units approved - states and territories,2010-11,state,Tasmania,,Seasonally Adjusted,Number,A422672T,264
07,Total number of dwelling units approved - states and territories,2010-11,state,New South Wales,,Trend,Number,A422174A,3174
07,Total number of dwelling units approved - states and territories,2010-11,state,Victoria,,Trend,Number,A422274K,5100
07,Total number of dwelling units approved - states and territories,2010-11,state,Queensland,,Trend,Number,A422374V,2555
07,Total number of dwelling units approved - states and territories,2010-11,state,South Australia,,Trend,Number,A422474C,930
07,Total number of dwelling units approved - states and territories,2010-11,state,Western Australia,,Trend,Number,A422574L,1781
07,Total number of dwelling units approved - states and territories,2010-11,state,Tasmania,,Trend,Number,A422675X,257
07,Total number of dwelling units approved - states and territories,2010-11,state,Northern Territory,,Trend,Number,A422775J,97
07,Total number of dwelling units approved - states and territories,2010-11,state,Australian Capital Territory,,Trend,Number,A422872K,391
07,Total number of dwelling units approved - states and territories,2010-12,state,New South Wales,,Original,Number,A422166A,3276
07,Total number of dwelling units approved - states and territories,2010-12,state,Victoria,,Original,Number,A422266K,5254
07,Total number of dwelling units approved - states and territories,2010-12,state,Queensland,,Original,Number,A422366V,2411
07,Total number of dwelling units approved - states and territories,2010-12,state,South Australia,,Original,Number,A422466C,874
07,Total number of dwelling units approved - states and territories,2010-12,state,Western Australia,,Original,Number,A422566L,1707
07,Total number of dwelling units approved - states and territories,2010-12,state,Tasmania,,Original,Number,A422666W,259
07,Total number of dwelling units approved - states and territories,2010-12,state,Northern Territory,,Original,Number,A422766F,291
07,Total number of dwelling units approved - states and territories,2010-12,state,Australian Capital Territory,,Original,Number,A422863J,488
07,Total number of dwelling units approved - states and territories,2010-12,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3422
07,Total number of dwelling units approved - states and territories,2010-12,state,Victoria,,Seasonally Adjusted,Number,A422272F,5449
07,Total number of dwelling units approved - states and territories,2010-12,state,Queensland,,Seasonally Adjusted,Number,A422372R,2573
07,Total number of dwelling units approved - states and territories,2010-12,state,South Australia,,Seasonally Adjusted,Number,A422472X,918
07,Total number of dwelling units approved - states and territories,2010-12,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1792
07,Total number of dwelling units approved - states and territories,2010-12,state,Tasmania,,Seasonally Adjusted,Number,A422672T,250
07,Total number of dwelling units approved - states and territories,2010-12,state,New South Wales,,Trend,Number,A422174A,3162
07,Total number of dwelling units approved - states and territories,2010-12,state,Victoria,,Trend,Number,A422274K,4969
07,Total number of dwelling units approved - states and territories,2010-12,state,Queensland,,Trend,Number,A422374V,2468
07,Total number of dwelling units approved - states and territories,2010-12,state,South Australia,,Trend,Number,A422474C,900
07,Total number of dwelling units approved - states and territories,2010-12,state,Western Australia,,Trend,Number,A422574L,1782
07,Total number of dwelling units approved - states and territories,2010-12,state,Tasmania,,Trend,Number,A422675X,247
07,Total number of dwelling units approved - states and territories,2010-12,state,Northern Territory,,Trend,Number,A422775J,91
07,Total number of dwelling units approved - states and territories,2010-12,state,Australian Capital Territory,,Trend,Number,A422872K,411
07,Total number of dwelling units approved - states and territories,2011-01,state,New South Wales,,Original,Number,A422166A,2104
07,Total number of dwelling units approved - states and territories,2011-01,state,Victoria,,Original,Number,A422266K,3907
07,Total number of dwelling units approved - states and territories,2011-01,state,Queensland,,Original,Number,A422366V,1948
07,Total number of dwelling units approved - states and territories,2011-01,state,South Australia,,Original,Number,A422466C,555
07,Total number of dwelling units approved - states and territories,2011-01,state,Western Australia,,Original,Number,A422566L,1379
07,Total number of dwelling units approved - states and territories,2011-01,state,Tasmania,,Original,Number,A422666W,145
07,Total number of dwelling units approved - states and territories,2011-01,state,Northern Territory,,Original,Number,A422766F,26
07,Total number of dwelling units approved - states and territories,2011-01,state,Australian Capital Territory,,Original,Number,A422863J,223
07,Total number of dwelling units approved - states and territories,2011-01,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2435
07,Total number of dwelling units approved - states and territories,2011-01,state,Victoria,,Seasonally Adjusted,Number,A422272F,5030
07,Total number of dwelling units approved - states and territories,2011-01,state,Queensland,,Seasonally Adjusted,Number,A422372R,2355
07,Total number of dwelling units approved - states and territories,2011-01,state,South Australia,,Seasonally Adjusted,Number,A422472X,716
07,Total number of dwelling units approved - states and territories,2011-01,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1685
07,Total number of dwelling units approved - states and territories,2011-01,state,Tasmania,,Seasonally Adjusted,Number,A422672T,183
07,Total number of dwelling units approved - states and territories,2011-01,state,New South Wales,,Trend,Number,A422174A,3078
07,Total number of dwelling units approved - states and territories,2011-01,state,Victoria,,Trend,Number,A422274K,4865
07,Total number of dwelling units approved - states and territories,2011-01,state,Queensland,,Trend,Number,A422374V,2384
07,Total number of dwelling units approved - states and territories,2011-01,state,South Australia,,Trend,Number,A422474C,895
07,Total number of dwelling units approved - states and territories,2011-01,state,Western Australia,,Trend,Number,A422574L,1773
07,Total number of dwelling units approved - states and territories,2011-01,state,Tasmania,,Trend,Number,A422675X,244
07,Total number of dwelling units approved - states and territories,2011-01,state,Northern Territory,,Trend,Number,A422775J,86
07,Total number of dwelling units approved - states and territories,2011-01,state,Australian Capital Territory,,Trend,Number,A422872K,424
07,Total number of dwelling units approved - states and territories,2011-02,state,New South Wales,,Original,Number,A422166A,2716
07,Total number of dwelling units approved - states and territories,2011-02,state,Victoria,,Original,Number,A422266K,3964
07,Total number of dwelling units approved - states and territories,2011-02,state,Queensland,,Original,Number,A422366V,1959
07,Total number of dwelling units approved - states and territories,2011-02,state,South Australia,,Original,Number,A422466C,1027
07,Total number of dwelling units approved - states and territories,2011-02,state,Western Australia,,Original,Number,A422566L,1646
07,Total number of dwelling units approved - states and territories,2011-02,state,Tasmania,,Original,Number,A422666W,252
07,Total number of dwelling units approved - states and territories,2011-02,state,Northern Territory,,Original,Number,A422766F,91
07,Total number of dwelling units approved - states and territories,2011-02,state,Australian Capital Territory,,Original,Number,A422863J,320
07,Total number of dwelling units approved - states and territories,2011-02,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2900
07,Total number of dwelling units approved - states and territories,2011-02,state,Victoria,,Seasonally Adjusted,Number,A422272F,4123
07,Total number of dwelling units approved - states and territories,2011-02,state,Queensland,,Seasonally Adjusted,Number,A422372R,2111
07,Total number of dwelling units approved - states and territories,2011-02,state,South Australia,,Seasonally Adjusted,Number,A422472X,1093
07,Total number of dwelling units approved - states and territories,2011-02,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1755
07,Total number of dwelling units approved - states and territories,2011-02,state,Tasmania,,Seasonally Adjusted,Number,A422672T,264
07,Total number of dwelling units approved - states and territories,2011-02,state,New South Wales,,Trend,Number,A422174A,2924
07,Total number of dwelling units approved - states and territories,2011-02,state,Victoria,,Trend,Number,A422274K,4784
07,Total number of dwelling units approved - states and territories,2011-02,state,Queensland,,Trend,Number,A422374V,2311
07,Total number of dwelling units approved - states and territories,2011-02,state,South Australia,,Trend,Number,A422474C,917
07,Total number of dwelling units approved - states and territories,2011-02,state,Western Australia,,Trend,Number,A422574L,1753
07,Total number of dwelling units approved - states and territories,2011-02,state,Tasmania,,Trend,Number,A422675X,246
07,Total number of dwelling units approved - states and territories,2011-02,state,Northern Territory,,Trend,Number,A422775J,80
07,Total number of dwelling units approved - states and territories,2011-02,state,Australian Capital Territory,,Trend,Number,A422872K,436
07,Total number of dwelling units approved - states and territories,2011-03,state,New South Wales,,Original,Number,A422166A,3266
07,Total number of dwelling units approved - states and territories,2011-03,state,Victoria,,Original,Number,A422266K,5661
07,Total number of dwelling units approved - states and territories,2011-03,state,Queensland,,Original,Number,A422366V,2245
07,Total number of dwelling units approved - states and territories,2011-03,state,South Australia,,Original,Number,A422466C,939
07,Total number of dwelling units approved - states and territories,2011-03,state,Western Australia,,Original,Number,A422566L,1814
07,Total number of dwelling units approved - states and territories,2011-03,state,Tasmania,,Original,Number,A422666W,294
07,Total number of dwelling units approved - states and territories,2011-03,state,Northern Territory,,Original,Number,A422766F,59
07,Total number of dwelling units approved - states and territories,2011-03,state,Australian Capital Territory,,Original,Number,A422863J,645
07,Total number of dwelling units approved - states and territories,2011-03,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3131
07,Total number of dwelling units approved - states and territories,2011-03,state,Victoria,,Seasonally Adjusted,Number,A422272F,5129
07,Total number of dwelling units approved - states and territories,2011-03,state,Queensland,,Seasonally Adjusted,Number,A422372R,2112
07,Total number of dwelling units approved - states and territories,2011-03,state,South Australia,,Seasonally Adjusted,Number,A422472X,878
07,Total number of dwelling units approved - states and territories,2011-03,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1789
07,Total number of dwelling units approved - states and territories,2011-03,state,Tasmania,,Seasonally Adjusted,Number,A422672T,267
07,Total number of dwelling units approved - states and territories,2011-03,state,New South Wales,,Trend,Number,A422174A,2769
07,Total number of dwelling units approved - states and territories,2011-03,state,Victoria,,Trend,Number,A422274K,4713
07,Total number of dwelling units approved - states and territories,2011-03,state,Queensland,,Trend,Number,A422374V,2282
07,Total number of dwelling units approved - states and territories,2011-03,state,South Australia,,Trend,Number,A422474C,941
07,Total number of dwelling units approved - states and territories,2011-03,state,Western Australia,,Trend,Number,A422574L,1730
07,Total number of dwelling units approved - states and territories,2011-03,state,Tasmania,,Trend,Number,A422675X,249
07,Total number of dwelling units approved - states and territories,2011-03,state,Northern Territory,,Trend,Number,A422775J,75
07,Total number of dwelling units approved - states and territories,2011-03,state,Australian Capital Territory,,Trend,Number,A422872K,448
07,Total number of dwelling units approved - states and territories,2011-04,state,New South Wales,,Original,Number,A422166A,2810
07,Total number of dwelling units approved - states and territories,2011-04,state,Victoria,,Original,Number,A422266K,4578
07,Total number of dwelling units approved - states and territories,2011-04,state,Queensland,,Original,Number,A422366V,2270
07,Total number of dwelling units approved - states and territories,2011-04,state,South Australia,,Original,Number,A422466C,822
07,Total number of dwelling units approved - states and territories,2011-04,state,Western Australia,,Original,Number,A422566L,1430
07,Total number of dwelling units approved - states and territories,2011-04,state,Tasmania,,Original,Number,A422666W,212
07,Total number of dwelling units approved - states and territories,2011-04,state,Northern Territory,,Original,Number,A422766F,57
07,Total number of dwelling units approved - states and territories,2011-04,state,Australian Capital Territory,,Original,Number,A422863J,461
07,Total number of dwelling units approved - states and territories,2011-04,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2990
07,Total number of dwelling units approved - states and territories,2011-04,state,Victoria,,Seasonally Adjusted,Number,A422272F,5041
07,Total number of dwelling units approved - states and territories,2011-04,state,Queensland,,Seasonally Adjusted,Number,A422372R,2476
07,Total number of dwelling units approved - states and territories,2011-04,state,South Australia,,Seasonally Adjusted,Number,A422472X,924
07,Total number of dwelling units approved - states and territories,2011-04,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1607
07,Total number of dwelling units approved - states and territories,2011-04,state,Tasmania,,Seasonally Adjusted,Number,A422672T,243
07,Total number of dwelling units approved - states and territories,2011-04,state,New South Wales,,Trend,Number,A422174A,2704
07,Total number of dwelling units approved - states and territories,2011-04,state,Victoria,,Trend,Number,A422274K,4673
07,Total number of dwelling units approved - states and territories,2011-04,state,Queensland,,Trend,Number,A422374V,2312
07,Total number of dwelling units approved - states and territories,2011-04,state,South Australia,,Trend,Number,A422474C,947
07,Total number of dwelling units approved - states and territories,2011-04,state,Western Australia,,Trend,Number,A422574L,1707
07,Total number of dwelling units approved - states and territories,2011-04,state,Tasmania,,Trend,Number,A422675X,251
07,Total number of dwelling units approved - states and territories,2011-04,state,Northern Territory,,Trend,Number,A422775J,72
07,Total number of dwelling units approved - states and territories,2011-04,state,Australian Capital Territory,,Trend,Number,A422872K,462
07,Total number of dwelling units approved - states and territories,2011-05,state,New South Wales,,Original,Number,A422166A,2466
07,Total number of dwelling units approved - states and territories,2011-05,state,Victoria,,Original,Number,A422266K,4175
07,Total number of dwelling units approved - states and territories,2011-05,state,Queensland,,Original,Number,A422366V,2627
07,Total number of dwelling units approved - states and territories,2011-05,state,South Australia,,Original,Number,A422466C,1088
07,Total number of dwelling units approved - states and territories,2011-05,state,Western Australia,,Original,Number,A422566L,1894
07,Total number of dwelling units approved - states and territories,2011-05,state,Tasmania,,Original,Number,A422666W,292
07,Total number of dwelling units approved - states and territories,2011-05,state,Northern Territory,,Original,Number,A422766F,83
07,Total number of dwelling units approved - states and territories,2011-05,state,Australian Capital Territory,,Original,Number,A422863J,633
07,Total number of dwelling units approved - states and territories,2011-05,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2336
07,Total number of dwelling units approved - states and territories,2011-05,state,Victoria,,Seasonally Adjusted,Number,A422272F,4092
07,Total number of dwelling units approved - states and territories,2011-05,state,Queensland,,Seasonally Adjusted,Number,A422372R,2591
07,Total number of dwelling units approved - states and territories,2011-05,state,South Australia,,Seasonally Adjusted,Number,A422472X,1044
07,Total number of dwelling units approved - states and territories,2011-05,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1813
07,Total number of dwelling units approved - states and territories,2011-05,state,Tasmania,,Seasonally Adjusted,Number,A422672T,282
07,Total number of dwelling units approved - states and territories,2011-05,state,New South Wales,,Trend,Number,A422174A,2729
07,Total number of dwelling units approved - states and territories,2011-05,state,Victoria,,Trend,Number,A422274K,4628
07,Total number of dwelling units approved - states and territories,2011-05,state,Queensland,,Trend,Number,A422374V,2371
07,Total number of dwelling units approved - states and territories,2011-05,state,South Australia,,Trend,Number,A422474C,937
07,Total number of dwelling units approved - states and territories,2011-05,state,Western Australia,,Trend,Number,A422574L,1692
07,Total number of dwelling units approved - states and territories,2011-05,state,Tasmania,,Trend,Number,A422675X,247
07,Total number of dwelling units approved - states and territories,2011-05,state,Northern Territory,,Trend,Number,A422775J,75
07,Total number of dwelling units approved - states and territories,2011-05,state,Australian Capital Territory,,Trend,Number,A422872K,471
07,Total number of dwelling units approved - states and territories,2011-06,state,New South Wales,,Original,Number,A422166A,2356
07,Total number of dwelling units approved - states and territories,2011-06,state,Victoria,,Original,Number,A422266K,4869
07,Total number of dwelling units approved - states and territories,2011-06,state,Queensland,,Original,Number,A422366V,2477
07,Total number of dwelling units approved - states and territories,2011-06,state,South Australia,,Original,Number,A422466C,971
07,Total number of dwelling units approved - states and territories,2011-06,state,Western Australia,,Original,Number,A422566L,1761
07,Total number of dwelling units approved - states and territories,2011-06,state,Tasmania,,Original,Number,A422666W,240
07,Total number of dwelling units approved - states and territories,2011-06,state,Northern Territory,,Original,Number,A422766F,191
07,Total number of dwelling units approved - states and territories,2011-06,state,Australian Capital Territory,,Original,Number,A422863J,473
07,Total number of dwelling units approved - states and territories,2011-06,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2315
07,Total number of dwelling units approved - states and territories,2011-06,state,Victoria,,Seasonally Adjusted,Number,A422272F,4568
07,Total number of dwelling units approved - states and territories,2011-06,state,Queensland,,Seasonally Adjusted,Number,A422372R,2319
07,Total number of dwelling units approved - states and territories,2011-06,state,South Australia,,Seasonally Adjusted,Number,A422472X,906
07,Total number of dwelling units approved - states and territories,2011-06,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1655
07,Total number of dwelling units approved - states and territories,2011-06,state,Tasmania,,Seasonally Adjusted,Number,A422672T,221
07,Total number of dwelling units approved - states and territories,2011-06,state,New South Wales,,Trend,Number,A422174A,2810
07,Total number of dwelling units approved - states and territories,2011-06,state,Victoria,,Trend,Number,A422274K,4547
07,Total number of dwelling units approved - states and territories,2011-06,state,Queensland,,Trend,Number,A422374V,2408
07,Total number of dwelling units approved - states and territories,2011-06,state,South Australia,,Trend,Number,A422474C,908
07,Total number of dwelling units approved - states and territories,2011-06,state,Western Australia,,Trend,Number,A422574L,1683
07,Total number of dwelling units approved - states and territories,2011-06,state,Tasmania,,Trend,Number,A422675X,236
07,Total number of dwelling units approved - states and territories,2011-06,state,Northern Territory,,Trend,Number,A422775J,87
07,Total number of dwelling units approved - states and territories,2011-06,state,Australian Capital Territory,,Trend,Number,A422872K,457
07,Total number of dwelling units approved - states and territories,2011-07,state,New South Wales,,Original,Number,A422166A,2979
07,Total number of dwelling units approved - states and territories,2011-07,state,Victoria,,Original,Number,A422266K,4734
07,Total number of dwelling units approved - states and territories,2011-07,state,Queensland,,Original,Number,A422366V,2062
07,Total number of dwelling units approved - states and territories,2011-07,state,South Australia,,Original,Number,A422466C,830
07,Total number of dwelling units approved - states and territories,2011-07,state,Western Australia,,Original,Number,A422566L,1590
07,Total number of dwelling units approved - states and territories,2011-07,state,Tasmania,,Original,Number,A422666W,184
07,Total number of dwelling units approved - states and territories,2011-07,state,Northern Territory,,Original,Number,A422766F,254
07,Total number of dwelling units approved - states and territories,2011-07,state,Australian Capital Territory,,Original,Number,A422863J,795
07,Total number of dwelling units approved - states and territories,2011-07,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2851
07,Total number of dwelling units approved - states and territories,2011-07,state,Victoria,,Seasonally Adjusted,Number,A422272F,4629
07,Total number of dwelling units approved - states and territories,2011-07,state,Queensland,,Seasonally Adjusted,Number,A422372R,1965
07,Total number of dwelling units approved - states and territories,2011-07,state,South Australia,,Seasonally Adjusted,Number,A422472X,838
07,Total number of dwelling units approved - states and territories,2011-07,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1566
07,Total number of dwelling units approved - states and territories,2011-07,state,Tasmania,,Seasonally Adjusted,Number,A422672T,201
07,Total number of dwelling units approved - states and territories,2011-07,state,New South Wales,,Trend,Number,A422174A,2924
07,Total number of dwelling units approved - states and territories,2011-07,state,Victoria,,Trend,Number,A422274K,4435
07,Total number of dwelling units approved - states and territories,2011-07,state,Queensland,,Trend,Number,A422374V,2409
07,Total number of dwelling units approved - states and territories,2011-07,state,South Australia,,Trend,Number,A422474C,865
07,Total number of dwelling units approved - states and territories,2011-07,state,Western Australia,,Trend,Number,A422574L,1667
07,Total number of dwelling units approved - states and territories,2011-07,state,Tasmania,,Trend,Number,A422675X,219
07,Total number of dwelling units approved - states and territories,2011-07,state,Northern Territory,,Trend,Number,A422775J,96
07,Total number of dwelling units approved - states and territories,2011-07,state,Australian Capital Territory,,Trend,Number,A422872K,430
07,Total number of dwelling units approved - states and territories,2011-08,state,New South Wales,,Original,Number,A422166A,4062
07,Total number of dwelling units approved - states and territories,2011-08,state,Victoria,,Original,Number,A422266K,4936
07,Total number of dwelling units approved - states and territories,2011-08,state,Queensland,,Original,Number,A422366V,3269
07,Total number of dwelling units approved - states and territories,2011-08,state,South Australia,,Original,Number,A422466C,821
07,Total number of dwelling units approved - states and territories,2011-08,state,Western Australia,,Original,Number,A422566L,1863
07,Total number of dwelling units approved - states and territories,2011-08,state,Tasmania,,Original,Number,A422666W,225
07,Total number of dwelling units approved - states and territories,2011-08,state,Northern Territory,,Original,Number,A422766F,78
07,Total number of dwelling units approved - states and territories,2011-08,state,Australian Capital Territory,,Original,Number,A422863J,277
07,Total number of dwelling units approved - states and territories,2011-08,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3914
07,Total number of dwelling units approved - states and territories,2011-08,state,Victoria,,Seasonally Adjusted,Number,A422272F,4432
07,Total number of dwelling units approved - states and territories,2011-08,state,Queensland,,Seasonally Adjusted,Number,A422372R,3030
07,Total number of dwelling units approved - states and territories,2011-08,state,South Australia,,Seasonally Adjusted,Number,A422472X,742
07,Total number of dwelling units approved - states and territories,2011-08,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1719
07,Total number of dwelling units approved - states and territories,2011-08,state,Tasmania,,Seasonally Adjusted,Number,A422672T,211
07,Total number of dwelling units approved - states and territories,2011-08,state,New South Wales,,Trend,Number,A422174A,3039
07,Total number of dwelling units approved - states and territories,2011-08,state,Victoria,,Trend,Number,A422274K,4278
07,Total number of dwelling units approved - states and territories,2011-08,state,Queensland,,Trend,Number,A422374V,2366
07,Total number of dwelling units approved - states and territories,2011-08,state,South Australia,,Trend,Number,A422474C,816
07,Total number of dwelling units approved - states and territories,2011-08,state,Western Australia,,Trend,Number,A422574L,1647
07,Total number of dwelling units approved - states and territories,2011-08,state,Tasmania,,Trend,Number,A422675X,200
07,Total number of dwelling units approved - states and territories,2011-08,state,Northern Territory,,Trend,Number,A422775J,100
07,Total number of dwelling units approved - states and territories,2011-08,state,Australian Capital Territory,,Trend,Number,A422872K,391
07,Total number of dwelling units approved - states and territories,2011-09,state,New South Wales,,Original,Number,A422166A,2922
07,Total number of dwelling units approved - states and territories,2011-09,state,Victoria,,Original,Number,A422266K,4293
07,Total number of dwelling units approved - states and territories,2011-09,state,Queensland,,Original,Number,A422366V,2381
07,Total number of dwelling units approved - states and territories,2011-09,state,South Australia,,Original,Number,A422466C,879
07,Total number of dwelling units approved - states and territories,2011-09,state,Western Australia,,Original,Number,A422566L,1749
07,Total number of dwelling units approved - states and territories,2011-09,state,Tasmania,,Original,Number,A422666W,213
07,Total number of dwelling units approved - states and territories,2011-09,state,Northern Territory,,Original,Number,A422766F,112
07,Total number of dwelling units approved - states and territories,2011-09,state,Australian Capital Territory,,Original,Number,A422863J,462
07,Total number of dwelling units approved - states and territories,2011-09,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2914
07,Total number of dwelling units approved - states and territories,2011-09,state,Victoria,,Seasonally Adjusted,Number,A422272F,4182
07,Total number of dwelling units approved - states and territories,2011-09,state,Queensland,,Seasonally Adjusted,Number,A422372R,2285
07,Total number of dwelling units approved - states and territories,2011-09,state,South Australia,,Seasonally Adjusted,Number,A422472X,836
07,Total number of dwelling units approved - states and territories,2011-09,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1628
