table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
39,Value of total building approved - states and territories,2008-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,334699
39,Value of total building approved - states and territories,2008-09,state,South Australia,,Trend,$'000,A422475F,395768
39,Value of total building approved - states and territories,2008-10,state,South Australia,,Original,$'000,A422468J,378488
39,Value of total building approved - states and territories,2008-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,347964
39,Value of total building approved - states and territories,2008-10,state,South Australia,,Trend,$'000,A422475F,358415
39,Value of total building approved - states and territories,2008-11,state,South Australia,,Original,$'000,A422468J,266382
39,Value of total building approved - states and territories,2008-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,268905
39,Value of total building approved - states and territories,2008-11,state,South Australia,,Trend,$'000,A422475F,334514
39,Value of total building approved - states and territories,2008-12,state,South Australia,,Original,$'000,A422468J,368535
39,Value of total building approved - states and territories,2008-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,371930
39,Value of total building approved - states and territories,2008-12,state,South Australia,,Trend,$'000,A422475F,324928
39,Value of total building approved - states and territories,2009-01,state,South Australia,,Original,$'000,A422468J,286518
39,Value of total building approved - states and territories,2009-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,331650
39,Value of total building approved - states and territories,2009-01,state,South Australia,,Trend,$'000,A422475F,324574
39,Value of total building approved - states and territories,2009-02,state,South Australia,,Original,$'000,A422468J,354233
39,Value of total building approved - states and territories,2009-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,380277
39,Value of total building approved - states and territories,2009-02,state,South Australia,,Trend,$'000,A422475F,326796
39,Value of total building approved - states and territories,2009-03,state,South Australia,,Original,$'000,A422468J,276084
39,Value of total building approved - states and territories,2009-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,275537
39,Value of total building approved - states and territories,2009-03,state,South Australia,,Trend,$'000,A422475F,329103
39,Value of total building approved - states and territories,2009-04,state,South Australia,,Original,$'000,A422468J,433420
39,Value of total building approved - states and territories,2009-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,411390
39,Value of total building approved - states and territories,2009-04,state,South Australia,,Trend,$'000,A422475F,330721
39,Value of total building approved - states and territories,2009-05,state,South Australia,,Original,$'000,A422468J,237564
39,Value of total building approved - states and territories,2009-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,231351
39,Value of total building approved - states and territories,2009-05,state,South Australia,,Trend,$'000,A422475F,335988
39,Value of total building approved - states and territories,2009-06,state,South Australia,,Original,$'000,A422468J,539375
39,Value of total building approved - states and territories,2009-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,541585
39,Value of total building approved - states and territories,2009-06,state,South Australia,,Trend,$'000,A422475F,344472
39,Value of total building approved - states and territories,2009-07,state,South Australia,,Original,$'000,A422468J,651814
39,Value of total building approved - states and territories,2009-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,604408
39,Value of total building approved - states and territories,2009-07,state,South Australia,,Trend,$'000,A422475F,348429
39,Value of total building approved - states and territories,2009-08,state,South Australia,,Original,$'000,A422468J,537881
39,Value of total building approved - states and territories,2009-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,544609
39,Value of total building approved - states and territories,2009-08,state,South Australia,,Trend,$'000,A422475F,348623
39,Value of total building approved - states and territories,2009-09,state,South Australia,,Original,$'000,A422468J,379362
39,Value of total building approved - states and territories,2009-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,354895
39,Value of total building approved - states and territories,2009-09,state,South Australia,,Trend,$'000,A422475F,351207
39,Value of total building approved - states and territories,2009-10,state,South Australia,,Original,$'000,A422468J,586721
39,Value of total building approved - states and territories,2009-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,580950
39,Value of total building approved - states and territories,2009-10,state,South Australia,,Trend,$'000,A422475F,362006
39,Value of total building approved - states and territories,2009-11,state,South Australia,,Original,$'000,A422468J,619460
39,Value of total building approved - states and territories,2009-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,610341
39,Value of total building approved - states and territories,2009-11,state,South Australia,,Trend,$'000,A422475F,381051
39,Value of total building approved - states and territories,2009-12,state,South Australia,,Original,$'000,A422468J,353653
39,Value of total building approved - states and territories,2009-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,355649
39,Value of total building approved - states and territories,2009-12,state,South Australia,,Trend,$'000,A422475F,401195
39,Value of total building approved - states and territories,2010-01,state,South Australia,,Original,$'000,A422468J,547499
39,Value of total building approved - states and territories,2010-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,627060
39,Value of total building approved - states and territories,2010-01,state,South Australia,,Trend,$'000,A422475F,417946
39,Value of total building approved - states and territories,2010-02,state,South Australia,,Original,$'000,A422468J,380093
39,Value of total building approved - states and territories,2010-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,409046
39,Value of total building approved - states and territories,2010-02,state,South Australia,,Trend,$'000,A422475F,420380
39,Value of total building approved - states and territories,2010-03,state,South Australia,,Original,$'000,A422468J,450117
39,Value of total building approved - states and territories,2010-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,421479
39,Value of total building approved - states and territories,2010-03,state,South Australia,,Trend,$'000,A422475F,407498
39,Value of total building approved - states and territories,2010-04,state,South Australia,,Original,$'000,A422468J,299553
39,Value of total building approved - states and territories,2010-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,318655
39,Value of total building approved - states and territories,2010-04,state,South Australia,,Trend,$'000,A422475F,389840
39,Value of total building approved - states and territories,2010-05,state,South Australia,,Original,$'000,A422468J,392928
39,Value of total building approved - states and territories,2010-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,368999
39,Value of total building approved - states and territories,2010-05,state,South Australia,,Trend,$'000,A422475F,370535
39,Value of total building approved - states and territories,2010-06,state,South Australia,,Original,$'000,A422468J,374553
39,Value of total building approved - states and territories,2010-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,365679
39,Value of total building approved - states and territories,2010-06,state,South Australia,,Trend,$'000,A422475F,359668
39,Value of total building approved - states and territories,2010-07,state,South Australia,,Original,$'000,A422468J,380637
39,Value of total building approved - states and territories,2010-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,371273
39,Value of total building approved - states and territories,2010-07,state,South Australia,,Trend,$'000,A422475F,367920
39,Value of total building approved - states and territories,2010-08,state,South Australia,,Original,$'000,A422468J,460619
39,Value of total building approved - states and territories,2010-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,460911
39,Value of total building approved - states and territories,2010-08,state,South Australia,,Trend,$'000,A422475F,387295
39,Value of total building approved - states and territories,2010-09,state,South Australia,,Original,$'000,A422468J,393836
39,Value of total building approved - states and territories,2010-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,360808
39,Value of total building approved - states and territories,2010-09,state,South Australia,,Trend,$'000,A422475F,400070
39,Value of total building approved - states and territories,2010-10,state,South Australia,,Original,$'000,A422468J,306480
39,Value of total building approved - states and territories,2010-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,314046
39,Value of total building approved - states and territories,2010-10,state,South Australia,,Trend,$'000,A422475F,405796
39,Value of total building approved - states and territories,2010-11,state,South Australia,,Original,$'000,A422468J,607597
39,Value of total building approved - states and territories,2010-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,602904
39,Value of total building approved - states and territories,2010-11,state,South Australia,,Trend,$'000,A422475F,403956
39,Value of total building approved - states and territories,2010-12,state,South Australia,,Original,$'000,A422468J,371638
39,Value of total building approved - states and territories,2010-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,373447
39,Value of total building approved - states and territories,2010-12,state,South Australia,,Trend,$'000,A422475F,399506
39,Value of total building approved - states and territories,2011-01,state,South Australia,,Original,$'000,A422468J,247460
39,Value of total building approved - states and territories,2011-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,289304
39,Value of total building approved - states and territories,2011-01,state,South Australia,,Trend,$'000,A422475F,394776
39,Value of total building approved - states and territories,2011-02,state,South Australia,,Original,$'000,A422468J,331261
39,Value of total building approved - states and territories,2011-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,358005
39,Value of total building approved - states and territories,2011-02,state,South Australia,,Trend,$'000,A422475F,388433
39,Value of total building approved - states and territories,2011-03,state,South Australia,,Original,$'000,A422468J,487360
39,Value of total building approved - states and territories,2011-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,466192
39,Value of total building approved - states and territories,2011-03,state,South Australia,,Trend,$'000,A422475F,379186
39,Value of total building approved - states and territories,2011-04,state,South Australia,,Original,$'000,A422468J,333418
39,Value of total building approved - states and territories,2011-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,363346
39,Value of total building approved - states and territories,2011-04,state,South Australia,,Trend,$'000,A422475F,365065
39,Value of total building approved - states and territories,2011-05,state,South Australia,,Original,$'000,A422468J,411806
39,Value of total building approved - states and territories,2011-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,386960
39,Value of total building approved - states and territories,2011-05,state,South Australia,,Trend,$'000,A422475F,353554
39,Value of total building approved - states and territories,2011-06,state,South Australia,,Original,$'000,A422468J,336557
39,Value of total building approved - states and territories,2011-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,328964
39,Value of total building approved - states and territories,2011-06,state,South Australia,,Trend,$'000,A422475F,352123
39,Value of total building approved - states and territories,2011-07,state,South Australia,,Original,$'000,A422468J,269445
39,Value of total building approved - states and territories,2011-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,272535
39,Value of total building approved - states and territories,2011-07,state,South Australia,,Trend,$'000,A422475F,356331
39,Value of total building approved - states and territories,2011-08,state,South Australia,,Original,$'000,A422468J,395414
39,Value of total building approved - states and territories,2011-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,364160
39,Value of total building approved - states and territories,2011-08,state,South Australia,,Trend,$'000,A422475F,359838
39,Value of total building approved - states and territories,2011-09,state,South Australia,,Original,$'000,A422468J,735926
39,Value of total building approved - states and territories,2011-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,729314
39,Value of total building approved - states and territories,2011-09,state,South Australia,,Trend,$'000,A422475F,366047
39,Value of total building approved - states and territories,2011-10,state,South Australia,,Original,$'000,A422468J,517815
39,Value of total building approved - states and territories,2011-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,512945
39,Value of total building approved - states and territories,2011-10,state,South Australia,,Trend,$'000,A422475F,374406
39,Value of total building approved - states and territories,2011-11,state,South Australia,,Original,$'000,A422468J,419587
39,Value of total building approved - states and territories,2011-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,388307
39,Value of total building approved - states and territories,2011-11,state,South Australia,,Trend,$'000,A422475F,378670
39,Value of total building approved - states and territories,2011-12,state,South Australia,,Original,$'000,A422468J,185205
39,Value of total building approved - states and territories,2011-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,201961
39,Value of total building approved - states and territories,2011-12,state,South Australia,,Trend,$'000,A422475F,373491
39,Value of total building approved - states and territories,2012-01,state,South Australia,,Original,$'000,A422468J,2071654
39,Value of total building approved - states and territories,2012-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,2110612
39,Value of total building approved - states and territories,2012-01,state,South Australia,,Trend,$'000,A422475F,357839
39,Value of total building approved - states and territories,2012-02,state,South Australia,,Original,$'000,A422468J,658132
39,Value of total building approved - states and territories,2012-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,643642
39,Value of total building approved - states and territories,2012-02,state,South Australia,,Trend,$'000,A422475F,336662
39,Value of total building approved - states and territories,2012-03,state,South Australia,,Original,$'000,A422468J,265643
39,Value of total building approved - states and territories,2012-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,272885
39,Value of total building approved - states and territories,2012-03,state,South Australia,,Trend,$'000,A422475F,315484
39,Value of total building approved - states and territories,2012-04,state,South Australia,,Original,$'000,A422468J,176855
39,Value of total building approved - states and territories,2012-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,190396
39,Value of total building approved - states and territories,2012-04,state,South Australia,,Trend,$'000,A422475F,295230
39,Value of total building approved - states and territories,2012-05,state,South Australia,,Original,$'000,A422468J,258508
39,Value of total building approved - states and territories,2012-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,227434
39,Value of total building approved - states and territories,2012-05,state,South Australia,,Trend,$'000,A422475F,275729
39,Value of total building approved - states and territories,2012-06,state,South Australia,,Original,$'000,A422468J,307847
39,Value of total building approved - states and territories,2012-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,318524
39,Value of total building approved - states and territories,2012-06,state,South Australia,,Trend,$'000,A422475F,258657
39,Value of total building approved - states and territories,2012-07,state,South Australia,,Original,$'000,A422468J,269055
39,Value of total building approved - states and territories,2012-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,266934
39,Value of total building approved - states and territories,2012-07,state,South Australia,,Trend,$'000,A422475F,258585
39,Value of total building approved - states and territories,2012-08,state,South Australia,,Original,$'000,A422468J,305648
39,Value of total building approved - states and territories,2012-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,289977
39,Value of total building approved - states and territories,2012-08,state,South Australia,,Trend,$'000,A422475F,279996
39,Value of total building approved - states and territories,2012-09,state,South Australia,,Original,$'000,A422468J,275054
39,Value of total building approved - states and territories,2012-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,274251
39,Value of total building approved - states and territories,2012-09,state,South Australia,,Trend,$'000,A422475F,309656
39,Value of total building approved - states and territories,2012-10,state,South Australia,,Original,$'000,A422468J,324322
39,Value of total building approved - states and territories,2012-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,292394
39,Value of total building approved - states and territories,2012-10,state,South Australia,,Trend,$'000,A422475F,330452
39,Value of total building approved - states and territories,2012-11,state,South Australia,,Original,$'000,A422468J,385970
39,Value of total building approved - states and territories,2012-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,379847
39,Value of total building approved - states and territories,2012-11,state,South Australia,,Trend,$'000,A422475F,346358
39,Value of total building approved - states and territories,2012-12,state,South Australia,,Original,$'000,A422468J,425581
39,Value of total building approved - states and territories,2012-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,446195
39,Value of total building approved - states and territories,2012-12,state,South Australia,,Trend,$'000,A422475F,355776
39,Value of total building approved - states and territories,2013-01,state,South Australia,,Original,$'000,A422468J,286582
39,Value of total building approved - states and territories,2013-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,312898
39,Value of total building approved - states and territories,2013-01,state,South Australia,,Trend,$'000,A422475F,359375
39,Value of total building approved - states and territories,2013-02,state,South Australia,,Original,$'000,A422468J,391762
39,Value of total building approved - states and territories,2013-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,421584
39,Value of total building approved - states and territories,2013-02,state,South Australia,,Trend,$'000,A422475F,359631
39,Value of total building approved - states and territories,2013-03,state,South Australia,,Original,$'000,A422468J,318474
39,Value of total building approved - states and territories,2013-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,323631
39,Value of total building approved - states and territories,2013-03,state,South Australia,,Trend,$'000,A422475F,361999
39,Value of total building approved - states and territories,2013-04,state,South Australia,,Original,$'000,A422468J,361988
39,Value of total building approved - states and territories,2013-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,379939
39,Value of total building approved - states and territories,2013-04,state,South Australia,,Trend,$'000,A422475F,367126
39,Value of total building approved - states and territories,2013-05,state,South Australia,,Original,$'000,A422468J,420809
39,Value of total building approved - states and territories,2013-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,373089
39,Value of total building approved - states and territories,2013-05,state,South Australia,,Trend,$'000,A422475F,374747
39,Value of total building approved - states and territories,2013-06,state,South Australia,,Original,$'000,A422468J,429330
39,Value of total building approved - states and territories,2013-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,441559
39,Value of total building approved - states and territories,2013-06,state,South Australia,,Trend,$'000,A422475F,379920
39,Value of total building approved - states and territories,2013-07,state,South Australia,,Original,$'000,A422468J,382059
39,Value of total building approved - states and territories,2013-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,359104
39,Value of total building approved - states and territories,2013-07,state,South Australia,,Trend,$'000,A422475F,377326
39,Value of total building approved - states and territories,2013-08,state,South Australia,,Original,$'000,A422468J,346934
39,Value of total building approved - states and territories,2013-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,352900
39,Value of total building approved - states and territories,2013-08,state,South Australia,,Trend,$'000,A422475F,368596
39,Value of total building approved - states and territories,2013-09,state,South Australia,,Original,$'000,A422468J,347814
39,Value of total building approved - states and territories,2013-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,335546
39,Value of total building approved - states and territories,2013-09,state,South Australia,,Trend,$'000,A422475F,362315
39,Value of total building approved - states and territories,2013-10,state,South Australia,,Original,$'000,A422468J,416718
39,Value of total building approved - states and territories,2013-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,381468
39,Value of total building approved - states and territories,2013-10,state,South Australia,,Trend,$'000,A422475F,360085
39,Value of total building approved - states and territories,2013-11,state,South Australia,,Original,$'000,A422468J,362607
39,Value of total building approved - states and territories,2013-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,342894
39,Value of total building approved - states and territories,2013-11,state,South Australia,,Trend,$'000,A422475F,357211
39,Value of total building approved - states and territories,2013-12,state,South Australia,,Original,$'000,A422468J,349415
39,Value of total building approved - states and territories,2013-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,375620
39,Value of total building approved - states and territories,2013-12,state,South Australia,,Trend,$'000,A422475F,356723
39,Value of total building approved - states and territories,2014-01,state,South Australia,,Original,$'000,A422468J,337902
39,Value of total building approved - states and territories,2014-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,381530
39,Value of total building approved - states and territories,2014-01,state,South Australia,,Trend,$'000,A422475F,359083
39,Value of total building approved - states and territories,2014-02,state,South Australia,,Original,$'000,A422468J,315937
39,Value of total building approved - states and territories,2014-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,356644
39,Value of total building approved - states and territories,2014-02,state,South Australia,,Trend,$'000,A422475F,361928
39,Value of total building approved - states and territories,2014-03,state,South Australia,,Original,$'000,A422468J,297482
39,Value of total building approved - states and territories,2014-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,300457
39,Value of total building approved - states and territories,2014-03,state,South Australia,,Trend,$'000,A422475F,366473
39,Value of total building approved - states and territories,2014-04,state,South Australia,,Original,$'000,A422468J,341960
39,Value of total building approved - states and territories,2014-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,343231
39,Value of total building approved - states and territories,2014-04,state,South Australia,,Trend,$'000,A422475F,371511
39,Value of total building approved - states and territories,2014-05,state,South Australia,,Original,$'000,A422468J,550843
39,Value of total building approved - states and territories,2014-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,538671
39,Value of total building approved - states and territories,2014-05,state,South Australia,,Trend,$'000,A422475F,374813
39,Value of total building approved - states and territories,2014-06,state,South Australia,,Original,$'000,A422468J,277413
39,Value of total building approved - states and territories,2014-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,288200
39,Value of total building approved - states and territories,2014-06,state,South Australia,,Trend,$'000,A422475F,375119
39,Value of total building approved - states and territories,2014-07,state,South Australia,,Original,$'000,A422468J,371355
39,Value of total building approved - states and territories,2014-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,357038
39,Value of total building approved - states and territories,2014-07,state,South Australia,,Trend,$'000,A422475F,374894
39,Value of total building approved - states and territories,2014-08,state,South Australia,,Original,$'000,A422468J,395324
39,Value of total building approved - states and territories,2014-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,397329
39,Value of total building approved - states and territories,2014-08,state,South Australia,,Trend,$'000,A422475F,374288
39,Value of total building approved - states and territories,2014-09,state,South Australia,,Original,$'000,A422468J,385833
39,Value of total building approved - states and territories,2014-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,359725
39,Value of total building approved - states and territories,2014-09,state,South Australia,,Trend,$'000,A422475F,372403
39,Value of total building approved - states and territories,2014-10,state,South Australia,,Original,$'000,A422468J,410766
39,Value of total building approved - states and territories,2014-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,370694
39,Value of total building approved - states and territories,2014-10,state,South Australia,,Trend,$'000,A422475F,367955
39,Value of total building approved - states and territories,2014-11,state,South Australia,,Original,$'000,A422468J,411335
39,Value of total building approved - states and territories,2014-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,397441
39,Value of total building approved - states and territories,2014-11,state,South Australia,,Trend,$'000,A422475F,361656
39,Value of total building approved - states and territories,2014-12,state,South Australia,,Original,$'000,A422468J,364445
39,Value of total building approved - states and territories,2014-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,373548
39,Value of total building approved - states and territories,2014-12,state,South Australia,,Trend,$'000,A422475F,352537
39,Value of total building approved - states and territories,2015-01,state,South Australia,,Original,$'000,A422468J,355097
39,Value of total building approved - states and territories,2015-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,407356
39,Value of total building approved - states and territories,2015-01,state,South Australia,,Trend,$'000,A422475F,336785
39,Value of total building approved - states and territories,2015-02,state,South Australia,,Original,$'000,A422468J,254365
39,Value of total building approved - states and territories,2015-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,293762
39,Value of total building approved - states and territories,2015-02,state,South Australia,,Trend,$'000,A422475F,327163
39,Value of total building approved - states and territories,2015-03,state,South Australia,,Original,$'000,A422468J,338165
39,Value of total building approved - states and territories,2015-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,325897
39,Value of total building approved - states and territories,2015-03,state,South Australia,,Trend,$'000,A422475F,329668
39,Value of total building approved - states and territories,2015-04,state,South Australia,,Original,$'000,A422468J,394501
39,Value of total building approved - states and territories,2015-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,386845
39,Value of total building approved - states and territories,2015-04,state,South Australia,,Trend,$'000,A422475F,341473
39,Value of total building approved - states and territories,2015-05,state,South Australia,,Original,$'000,A422468J,358605
39,Value of total building approved - states and territories,2015-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,341862
39,Value of total building approved - states and territories,2015-05,state,South Australia,,Trend,$'000,A422475F,356366
39,Value of total building approved - states and territories,2015-06,state,South Australia,,Original,$'000,A422468J,308976
39,Value of total building approved - states and territories,2015-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,308193
39,Value of total building approved - states and territories,2015-06,state,South Australia,,Trend,$'000,A422475F,376970
39,Value of total building approved - states and territories,2015-07,state,South Australia,,Original,$'000,A422468J,536707
39,Value of total building approved - states and territories,2015-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,520863
39,Value of total building approved - states and territories,2015-07,state,South Australia,,Trend,$'000,A422475F,401942
39,Value of total building approved - states and territories,2015-08,state,South Australia,,Original,$'000,A422468J,380452
39,Value of total building approved - states and territories,2015-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,393730
39,Value of total building approved - states and territories,2015-08,state,South Australia,,Trend,$'000,A422475F,426764
39,Value of total building approved - states and territories,2015-09,state,South Australia,,Original,$'000,A422468J,375913
39,Value of total building approved - states and territories,2015-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,335883
39,Value of total building approved - states and territories,2015-09,state,South Australia,,Trend,$'000,A422475F,448049
39,Value of total building approved - states and territories,2015-10,state,South Australia,,Original,$'000,A422468J,530761
39,Value of total building approved - states and territories,2015-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,509280
39,Value of total building approved - states and territories,2015-10,state,South Australia,,Trend,$'000,A422475F,459850
39,Value of total building approved - states and territories,2015-11,state,South Australia,,Original,$'000,A422468J,638038
39,Value of total building approved - states and territories,2015-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,629695
39,Value of total building approved - states and territories,2015-11,state,South Australia,,Trend,$'000,A422475F,466149
39,Value of total building approved - states and territories,2015-12,state,South Australia,,Original,$'000,A422468J,347589
39,Value of total building approved - states and territories,2015-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,359394
39,Value of total building approved - states and territories,2015-12,state,South Australia,,Trend,$'000,A422475F,469178
39,Value of total building approved - states and territories,2016-01,state,South Australia,,Original,$'000,A422468J,342122
39,Value of total building approved - states and territories,2016-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,411139
39,Value of total building approved - states and territories,2016-01,state,South Australia,,Trend,$'000,A422475F,466292
39,Value of total building approved - states and territories,2016-02,state,South Australia,,Original,$'000,A422468J,421885
39,Value of total building approved - states and territories,2016-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,478224
39,Value of total building approved - states and territories,2016-02,state,South Australia,,Trend,$'000,A422475F,465065
39,Value of total building approved - states and territories,2016-03,state,South Australia,,Original,$'000,A422468J,501496
39,Value of total building approved - states and territories,2016-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,464275
39,Value of total building approved - states and territories,2016-03,state,South Australia,,Trend,$'000,A422475F,466353
39,Value of total building approved - states and territories,2016-04,state,South Australia,,Original,$'000,A422468J,578424
39,Value of total building approved - states and territories,2016-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,590886
39,Value of total building approved - states and territories,2016-04,state,South Australia,,Trend,$'000,A422475F,471976
39,Value of total building approved - states and territories,2016-05,state,South Australia,,Original,$'000,A422468J,373504
39,Value of total building approved - states and territories,2016-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,347279
39,Value of total building approved - states and territories,2016-05,state,South Australia,,Trend,$'000,A422475F,472973
39,Value of total building approved - states and territories,2016-06,state,South Australia,,Original,$'000,A422468J,418844
39,Value of total building approved - states and territories,2016-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,410963
39,Value of total building approved - states and territories,2016-06,state,South Australia,,Trend,$'000,A422475F,456791
39,Value of total building approved - states and territories,2016-07,state,South Australia,,Original,$'000,A422468J,645949
39,Value of total building approved - states and territories,2016-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,655903
39,Value of total building approved - states and territories,2016-07,state,South Australia,,Trend,$'000,A422475F,432732
39,Value of total building approved - states and territories,2016-08,state,South Australia,,Original,$'000,A422468J,333001
39,Value of total building approved - states and territories,2016-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,316796
39,Value of total building approved - states and territories,2016-08,state,South Australia,,Trend,$'000,A422475F,423102
39,Value of total building approved - states and territories,2016-09,state,South Australia,,Original,$'000,A422468J,371038
39,Value of total building approved - states and territories,2016-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,358783
39,Value of total building approved - states and territories,2016-09,state,South Australia,,Trend,$'000,A422475F,430735
39,Value of total building approved - states and territories,2016-10,state,South Australia,,Original,$'000,A422468J,389471
39,Value of total building approved - states and territories,2016-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,378755
39,Value of total building approved - states and territories,2016-10,state,South Australia,,Trend,$'000,A422475F,446812
39,Value of total building approved - states and territories,2016-11,state,South Australia,,Original,$'000,A422468J,553413
39,Value of total building approved - states and territories,2016-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,491331
39,Value of total building approved - states and territories,2016-11,state,South Australia,,Trend,$'000,A422475F,459217
39,Value of total building approved - states and territories,2016-12,state,South Australia,,Original,$'000,A422468J,751635
39,Value of total building approved - states and territories,2016-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,792802
39,Value of total building approved - states and territories,2016-12,state,South Australia,,Trend,$'000,A422475F,463823
39,Value of total building approved - states and territories,2017-01,state,South Australia,,Original,$'000,A422468J,417358
39,Value of total building approved - states and territories,2017-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,468368
39,Value of total building approved - states and territories,2017-01,state,South Australia,,Trend,$'000,A422475F,466932
39,Value of total building approved - states and territories,2017-02,state,South Australia,,Original,$'000,A422468J,289687
