table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
41,Value of non-residential building approved - states and territories,2004-07,state,Western Australia,Total Non-residential,Original,$'000,A420965K,137960
41,Value of non-residential building approved - states and territories,2004-07,state,Tasmania,Total Non-residential,Original,$'000,A421038R,8740
41,Value of non-residential building approved - states and territories,2004-07,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,16672
41,Value of non-residential building approved - states and territories,2004-07,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,16070
41,Value of non-residential building approved - states and territories,2004-07,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,405393
41,Value of non-residential building approved - states and territories,2004-07,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,521171
41,Value of non-residential building approved - states and territories,2004-07,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,303810
41,Value of non-residential building approved - states and territories,2004-07,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,54377
41,Value of non-residential building approved - states and territories,2004-07,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,143695
41,Value of non-residential building approved - states and territories,2004-07,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,532026
41,Value of non-residential building approved - states and territories,2004-07,state,Victoria,Total Non-residential,Trend,$'000,A420750A,443555
41,Value of non-residential building approved - states and territories,2004-07,state,Queensland,Total Non-residential,Trend,$'000,A420823C,318343
41,Value of non-residential building approved - states and territories,2004-07,state,South Australia,Total Non-residential,Trend,$'000,A420896T,76650
41,Value of non-residential building approved - states and territories,2004-07,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,146334
41,Value of non-residential building approved - states and territories,2004-08,state,New South Wales,Total Non-residential,Original,$'000,A420670A,624883
41,Value of non-residential building approved - states and territories,2004-08,state,Victoria,Total Non-residential,Original,$'000,A420746K,440101
41,Value of non-residential building approved - states and territories,2004-08,state,Queensland,Total Non-residential,Original,$'000,A420819L,444868
41,Value of non-residential building approved - states and territories,2004-08,state,South Australia,Total Non-residential,Original,$'000,A420892J,76797
41,Value of non-residential building approved - states and territories,2004-08,state,Western Australia,Total Non-residential,Original,$'000,A420965K,140593
41,Value of non-residential building approved - states and territories,2004-08,state,Tasmania,Total Non-residential,Original,$'000,A421038R,26019
41,Value of non-residential building approved - states and territories,2004-08,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,19358
41,Value of non-residential building approved - states and territories,2004-08,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,29689
41,Value of non-residential building approved - states and territories,2004-08,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,624883
41,Value of non-residential building approved - states and territories,2004-08,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,441568
41,Value of non-residential building approved - states and territories,2004-08,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,444868
41,Value of non-residential building approved - states and territories,2004-08,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,81968
41,Value of non-residential building approved - states and territories,2004-08,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,139827
41,Value of non-residential building approved - states and territories,2004-08,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,549016
41,Value of non-residential building approved - states and territories,2004-08,state,Victoria,Total Non-residential,Trend,$'000,A420750A,426169
41,Value of non-residential building approved - states and territories,2004-08,state,Queensland,Total Non-residential,Trend,$'000,A420823C,360020
41,Value of non-residential building approved - states and territories,2004-08,state,South Australia,Total Non-residential,Trend,$'000,A420896T,77194
41,Value of non-residential building approved - states and territories,2004-08,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,139472
41,Value of non-residential building approved - states and territories,2004-09,state,New South Wales,Total Non-residential,Original,$'000,A420670A,647434
41,Value of non-residential building approved - states and territories,2004-09,state,Victoria,Total Non-residential,Original,$'000,A420746K,354460
41,Value of non-residential building approved - states and territories,2004-09,state,Queensland,Total Non-residential,Original,$'000,A420819L,301806
41,Value of non-residential building approved - states and territories,2004-09,state,South Australia,Total Non-residential,Original,$'000,A420892J,80015
41,Value of non-residential building approved - states and territories,2004-09,state,Western Australia,Total Non-residential,Original,$'000,A420965K,140948
41,Value of non-residential building approved - states and territories,2004-09,state,Tasmania,Total Non-residential,Original,$'000,A421038R,8274
41,Value of non-residential building approved - states and territories,2004-09,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,28249
41,Value of non-residential building approved - states and territories,2004-09,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,5698
41,Value of non-residential building approved - states and territories,2004-09,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,647434
41,Value of non-residential building approved - states and territories,2004-09,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,385045
41,Value of non-residential building approved - states and territories,2004-09,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,301806
41,Value of non-residential building approved - states and territories,2004-09,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,71745
41,Value of non-residential building approved - states and territories,2004-09,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,132428
41,Value of non-residential building approved - states and territories,2004-09,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,549806
41,Value of non-residential building approved - states and territories,2004-09,state,Victoria,Total Non-residential,Trend,$'000,A420750A,405883
41,Value of non-residential building approved - states and territories,2004-09,state,Queensland,Total Non-residential,Trend,$'000,A420823C,382864
41,Value of non-residential building approved - states and territories,2004-09,state,South Australia,Total Non-residential,Trend,$'000,A420896T,80715
41,Value of non-residential building approved - states and territories,2004-09,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,137130
41,Value of non-residential building approved - states and territories,2004-10,state,New South Wales,Total Non-residential,Original,$'000,A420670A,393514
41,Value of non-residential building approved - states and territories,2004-10,state,Victoria,Total Non-residential,Original,$'000,A420746K,389998
41,Value of non-residential building approved - states and territories,2004-10,state,Queensland,Total Non-residential,Original,$'000,A420819L,583026
41,Value of non-residential building approved - states and territories,2004-10,state,South Australia,Total Non-residential,Original,$'000,A420892J,130225
41,Value of non-residential building approved - states and territories,2004-10,state,Western Australia,Total Non-residential,Original,$'000,A420965K,109956
41,Value of non-residential building approved - states and territories,2004-10,state,Tasmania,Total Non-residential,Original,$'000,A421038R,20977
41,Value of non-residential building approved - states and territories,2004-10,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,16177
41,Value of non-residential building approved - states and territories,2004-10,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,18931
41,Value of non-residential building approved - states and territories,2004-10,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,393514
41,Value of non-residential building approved - states and territories,2004-10,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,363638
41,Value of non-residential building approved - states and territories,2004-10,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,583026
41,Value of non-residential building approved - states and territories,2004-10,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,138754
41,Value of non-residential building approved - states and territories,2004-10,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,119528
41,Value of non-residential building approved - states and territories,2004-10,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,532647
41,Value of non-residential building approved - states and territories,2004-10,state,Victoria,Total Non-residential,Trend,$'000,A420750A,381347
41,Value of non-residential building approved - states and territories,2004-10,state,Queensland,Total Non-residential,Trend,$'000,A420823C,386068
41,Value of non-residential building approved - states and territories,2004-10,state,South Australia,Total Non-residential,Trend,$'000,A420896T,86842
41,Value of non-residential building approved - states and territories,2004-10,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,143673
41,Value of non-residential building approved - states and territories,2004-11,state,New South Wales,Total Non-residential,Original,$'000,A420670A,655454
41,Value of non-residential building approved - states and territories,2004-11,state,Victoria,Total Non-residential,Original,$'000,A420746K,425856
41,Value of non-residential building approved - states and territories,2004-11,state,Queensland,Total Non-residential,Original,$'000,A420819L,275991
41,Value of non-residential building approved - states and territories,2004-11,state,South Australia,Total Non-residential,Original,$'000,A420892J,62386
41,Value of non-residential building approved - states and territories,2004-11,state,Western Australia,Total Non-residential,Original,$'000,A420965K,166291
41,Value of non-residential building approved - states and territories,2004-11,state,Tasmania,Total Non-residential,Original,$'000,A421038R,26467
41,Value of non-residential building approved - states and territories,2004-11,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,34587
41,Value of non-residential building approved - states and territories,2004-11,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,38002
41,Value of non-residential building approved - states and territories,2004-11,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,655454
41,Value of non-residential building approved - states and territories,2004-11,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,427276
41,Value of non-residential building approved - states and territories,2004-11,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,275991
41,Value of non-residential building approved - states and territories,2004-11,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,66657
41,Value of non-residential building approved - states and territories,2004-11,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,165385
41,Value of non-residential building approved - states and territories,2004-11,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,511268
41,Value of non-residential building approved - states and territories,2004-11,state,Victoria,Total Non-residential,Trend,$'000,A420750A,357684
41,Value of non-residential building approved - states and territories,2004-11,state,Queensland,Total Non-residential,Trend,$'000,A420823C,370933
41,Value of non-residential building approved - states and territories,2004-11,state,South Australia,Total Non-residential,Trend,$'000,A420896T,95200
41,Value of non-residential building approved - states and territories,2004-11,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,158346
41,Value of non-residential building approved - states and territories,2004-12,state,New South Wales,Total Non-residential,Original,$'000,A420670A,360909
41,Value of non-residential building approved - states and territories,2004-12,state,Victoria,Total Non-residential,Original,$'000,A420746K,318031
41,Value of non-residential building approved - states and territories,2004-12,state,Queensland,Total Non-residential,Original,$'000,A420819L,335343
41,Value of non-residential building approved - states and territories,2004-12,state,South Australia,Total Non-residential,Original,$'000,A420892J,49579
41,Value of non-residential building approved - states and territories,2004-12,state,Western Australia,Total Non-residential,Original,$'000,A420965K,171312
41,Value of non-residential building approved - states and territories,2004-12,state,Tasmania,Total Non-residential,Original,$'000,A421038R,46573
41,Value of non-residential building approved - states and territories,2004-12,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,34852
41,Value of non-residential building approved - states and territories,2004-12,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,18885
41,Value of non-residential building approved - states and territories,2004-12,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,360909
41,Value of non-residential building approved - states and territories,2004-12,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,308287
41,Value of non-residential building approved - states and territories,2004-12,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,335343
41,Value of non-residential building approved - states and territories,2004-12,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,43872
41,Value of non-residential building approved - states and territories,2004-12,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,160956
41,Value of non-residential building approved - states and territories,2004-12,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,491258
41,Value of non-residential building approved - states and territories,2004-12,state,Victoria,Total Non-residential,Trend,$'000,A420750A,342449
41,Value of non-residential building approved - states and territories,2004-12,state,Queensland,Total Non-residential,Trend,$'000,A420823C,353228
41,Value of non-residential building approved - states and territories,2004-12,state,South Australia,Total Non-residential,Trend,$'000,A420896T,102884
41,Value of non-residential building approved - states and territories,2004-12,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,171039
41,Value of non-residential building approved - states and territories,2005-01,state,New South Wales,Total Non-residential,Original,$'000,A420670A,516925
41,Value of non-residential building approved - states and territories,2005-01,state,Victoria,Total Non-residential,Original,$'000,A420746K,303324
41,Value of non-residential building approved - states and territories,2005-01,state,Queensland,Total Non-residential,Original,$'000,A420819L,225119
41,Value of non-residential building approved - states and territories,2005-01,state,South Australia,Total Non-residential,Original,$'000,A420892J,180144
41,Value of non-residential building approved - states and territories,2005-01,state,Western Australia,Total Non-residential,Original,$'000,A420965K,170068
41,Value of non-residential building approved - states and territories,2005-01,state,Tasmania,Total Non-residential,Original,$'000,A421038R,20881
41,Value of non-residential building approved - states and territories,2005-01,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,16237
41,Value of non-residential building approved - states and territories,2005-01,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,111954
41,Value of non-residential building approved - states and territories,2005-01,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,516925
41,Value of non-residential building approved - states and territories,2005-01,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,289748
41,Value of non-residential building approved - states and territories,2005-01,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,225119
41,Value of non-residential building approved - states and territories,2005-01,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,195826
41,Value of non-residential building approved - states and territories,2005-01,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,168918
41,Value of non-residential building approved - states and territories,2005-01,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,477764
41,Value of non-residential building approved - states and territories,2005-01,state,Victoria,Total Non-residential,Trend,$'000,A420750A,339319
41,Value of non-residential building approved - states and territories,2005-01,state,Queensland,Total Non-residential,Trend,$'000,A420823C,336405
41,Value of non-residential building approved - states and territories,2005-01,state,South Australia,Total Non-residential,Trend,$'000,A420896T,110362
41,Value of non-residential building approved - states and territories,2005-01,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,177556
41,Value of non-residential building approved - states and territories,2005-02,state,New South Wales,Total Non-residential,Original,$'000,A420670A,469664
41,Value of non-residential building approved - states and territories,2005-02,state,Victoria,Total Non-residential,Original,$'000,A420746K,344259
41,Value of non-residential building approved - states and territories,2005-02,state,Queensland,Total Non-residential,Original,$'000,A420819L,449457
41,Value of non-residential building approved - states and territories,2005-02,state,South Australia,Total Non-residential,Original,$'000,A420892J,51626
41,Value of non-residential building approved - states and territories,2005-02,state,Western Australia,Total Non-residential,Original,$'000,A420965K,279486
41,Value of non-residential building approved - states and territories,2005-02,state,Tasmania,Total Non-residential,Original,$'000,A421038R,30390
41,Value of non-residential building approved - states and territories,2005-02,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,18334
41,Value of non-residential building approved - states and territories,2005-02,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,14667
41,Value of non-residential building approved - states and territories,2005-02,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,469664
41,Value of non-residential building approved - states and territories,2005-02,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,374228
41,Value of non-residential building approved - states and territories,2005-02,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,449457
41,Value of non-residential building approved - states and territories,2005-02,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,56120
41,Value of non-residential building approved - states and territories,2005-02,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,303816
41,Value of non-residential building approved - states and territories,2005-02,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,473239
41,Value of non-residential building approved - states and territories,2005-02,state,Victoria,Total Non-residential,Trend,$'000,A420750A,363856
41,Value of non-residential building approved - states and territories,2005-02,state,Queensland,Total Non-residential,Trend,$'000,A420823C,337092
41,Value of non-residential building approved - states and territories,2005-02,state,South Australia,Total Non-residential,Trend,$'000,A420896T,114379
41,Value of non-residential building approved - states and territories,2005-02,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,180412
41,Value of non-residential building approved - states and territories,2005-03,state,New South Wales,Total Non-residential,Original,$'000,A420670A,865175
41,Value of non-residential building approved - states and territories,2005-03,state,Victoria,Total Non-residential,Original,$'000,A420746K,358575
41,Value of non-residential building approved - states and territories,2005-03,state,Queensland,Total Non-residential,Original,$'000,A420819L,355861
41,Value of non-residential building approved - states and territories,2005-03,state,South Australia,Total Non-residential,Original,$'000,A420892J,167601
41,Value of non-residential building approved - states and territories,2005-03,state,Western Australia,Total Non-residential,Original,$'000,A420965K,83330
41,Value of non-residential building approved - states and territories,2005-03,state,Tasmania,Total Non-residential,Original,$'000,A421038R,6966
41,Value of non-residential building approved - states and territories,2005-03,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,16990
41,Value of non-residential building approved - states and territories,2005-03,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,14191
41,Value of non-residential building approved - states and territories,2005-03,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,865175
41,Value of non-residential building approved - states and territories,2005-03,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,389790
41,Value of non-residential building approved - states and territories,2005-03,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,355861
41,Value of non-residential building approved - states and territories,2005-03,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,148004
41,Value of non-residential building approved - states and territories,2005-03,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,78391
41,Value of non-residential building approved - states and territories,2005-03,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,477056
41,Value of non-residential building approved - states and territories,2005-03,state,Victoria,Total Non-residential,Trend,$'000,A420750A,410193
41,Value of non-residential building approved - states and territories,2005-03,state,Queensland,Total Non-residential,Trend,$'000,A420823C,354795
41,Value of non-residential building approved - states and territories,2005-03,state,South Australia,Total Non-residential,Trend,$'000,A420896T,112842
41,Value of non-residential building approved - states and territories,2005-03,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,180815
41,Value of non-residential building approved - states and territories,2005-04,state,New South Wales,Total Non-residential,Original,$'000,A420670A,569725
41,Value of non-residential building approved - states and territories,2005-04,state,Victoria,Total Non-residential,Original,$'000,A420746K,559381
41,Value of non-residential building approved - states and territories,2005-04,state,Queensland,Total Non-residential,Original,$'000,A420819L,361038
41,Value of non-residential building approved - states and territories,2005-04,state,South Australia,Total Non-residential,Original,$'000,A420892J,121001
41,Value of non-residential building approved - states and territories,2005-04,state,Western Australia,Total Non-residential,Original,$'000,A420965K,162302
41,Value of non-residential building approved - states and territories,2005-04,state,Tasmania,Total Non-residential,Original,$'000,A421038R,73034
41,Value of non-residential building approved - states and territories,2005-04,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,36175
41,Value of non-residential building approved - states and territories,2005-04,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,25547
41,Value of non-residential building approved - states and territories,2005-04,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,569725
41,Value of non-residential building approved - states and territories,2005-04,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,521621
41,Value of non-residential building approved - states and territories,2005-04,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,361038
41,Value of non-residential building approved - states and territories,2005-04,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,129080
41,Value of non-residential building approved - states and territories,2005-04,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,176431
41,Value of non-residential building approved - states and territories,2005-04,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,485850
41,Value of non-residential building approved - states and territories,2005-04,state,Victoria,Total Non-residential,Trend,$'000,A420750A,469421
41,Value of non-residential building approved - states and territories,2005-04,state,Queensland,Total Non-residential,Trend,$'000,A420823C,380777
41,Value of non-residential building approved - states and territories,2005-04,state,South Australia,Total Non-residential,Trend,$'000,A420896T,107522
41,Value of non-residential building approved - states and territories,2005-04,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,180104
41,Value of non-residential building approved - states and territories,2005-05,state,New South Wales,Total Non-residential,Original,$'000,A420670A,487880
41,Value of non-residential building approved - states and territories,2005-05,state,Victoria,Total Non-residential,Original,$'000,A420746K,406176
41,Value of non-residential building approved - states and territories,2005-05,state,Queensland,Total Non-residential,Original,$'000,A420819L,410388
41,Value of non-residential building approved - states and territories,2005-05,state,South Australia,Total Non-residential,Original,$'000,A420892J,69317
41,Value of non-residential building approved - states and territories,2005-05,state,Western Australia,Total Non-residential,Original,$'000,A420965K,121221
41,Value of non-residential building approved - states and territories,2005-05,state,Tasmania,Total Non-residential,Original,$'000,A421038R,38397
41,Value of non-residential building approved - states and territories,2005-05,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,23095
41,Value of non-residential building approved - states and territories,2005-05,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,123338
41,Value of non-residential building approved - states and territories,2005-05,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,487880
41,Value of non-residential building approved - states and territories,2005-05,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,407224
41,Value of non-residential building approved - states and territories,2005-05,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,410388
41,Value of non-residential building approved - states and territories,2005-05,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,74171
41,Value of non-residential building approved - states and territories,2005-05,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,120401
41,Value of non-residential building approved - states and territories,2005-05,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,500288
41,Value of non-residential building approved - states and territories,2005-05,state,Victoria,Total Non-residential,Trend,$'000,A420750A,520838
41,Value of non-residential building approved - states and territories,2005-05,state,Queensland,Total Non-residential,Trend,$'000,A420823C,408602
41,Value of non-residential building approved - states and territories,2005-05,state,South Australia,Total Non-residential,Trend,$'000,A420896T,102172
41,Value of non-residential building approved - states and territories,2005-05,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,178489
41,Value of non-residential building approved - states and territories,2005-06,state,New South Wales,Total Non-residential,Original,$'000,A420670A,496938
41,Value of non-residential building approved - states and territories,2005-06,state,Victoria,Total Non-residential,Original,$'000,A420746K,585727
41,Value of non-residential building approved - states and territories,2005-06,state,Queensland,Total Non-residential,Original,$'000,A420819L,298383
41,Value of non-residential building approved - states and territories,2005-06,state,South Australia,Total Non-residential,Original,$'000,A420892J,116411
41,Value of non-residential building approved - states and territories,2005-06,state,Western Australia,Total Non-residential,Original,$'000,A420965K,298506
41,Value of non-residential building approved - states and territories,2005-06,state,Tasmania,Total Non-residential,Original,$'000,A421038R,17226
41,Value of non-residential building approved - states and territories,2005-06,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,14717
41,Value of non-residential building approved - states and territories,2005-06,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,39565
41,Value of non-residential building approved - states and territories,2005-06,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,496938
41,Value of non-residential building approved - states and territories,2005-06,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,636717
41,Value of non-residential building approved - states and territories,2005-06,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,298383
41,Value of non-residential building approved - states and territories,2005-06,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,104146
41,Value of non-residential building approved - states and territories,2005-06,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,280813
41,Value of non-residential building approved - states and territories,2005-06,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,520732
41,Value of non-residential building approved - states and territories,2005-06,state,Victoria,Total Non-residential,Trend,$'000,A420750A,560925
41,Value of non-residential building approved - states and territories,2005-06,state,Queensland,Total Non-residential,Trend,$'000,A420823C,427091
41,Value of non-residential building approved - states and territories,2005-06,state,South Australia,Total Non-residential,Trend,$'000,A420896T,98591
41,Value of non-residential building approved - states and territories,2005-06,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,173695
41,Value of non-residential building approved - states and territories,2005-07,state,New South Wales,Total Non-residential,Original,$'000,A420670A,435985
41,Value of non-residential building approved - states and territories,2005-07,state,Victoria,Total Non-residential,Original,$'000,A420746K,818709
41,Value of non-residential building approved - states and territories,2005-07,state,Queensland,Total Non-residential,Original,$'000,A420819L,733610
41,Value of non-residential building approved - states and territories,2005-07,state,South Australia,Total Non-residential,Original,$'000,A420892J,49153
41,Value of non-residential building approved - states and territories,2005-07,state,Western Australia,Total Non-residential,Original,$'000,A420965K,162369
41,Value of non-residential building approved - states and territories,2005-07,state,Tasmania,Total Non-residential,Original,$'000,A421038R,40158
41,Value of non-residential building approved - states and territories,2005-07,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,4755
41,Value of non-residential building approved - states and territories,2005-07,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,25470
41,Value of non-residential building approved - states and territories,2005-07,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,435985
41,Value of non-residential building approved - states and territories,2005-07,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,763444
41,Value of non-residential building approved - states and territories,2005-07,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,733610
41,Value of non-residential building approved - states and territories,2005-07,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,52435
41,Value of non-residential building approved - states and territories,2005-07,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,176504
41,Value of non-residential building approved - states and territories,2005-07,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,536635
41,Value of non-residential building approved - states and territories,2005-07,state,Victoria,Total Non-residential,Trend,$'000,A420750A,586325
41,Value of non-residential building approved - states and territories,2005-07,state,Queensland,Total Non-residential,Trend,$'000,A420823C,448204
41,Value of non-residential building approved - states and territories,2005-07,state,South Australia,Total Non-residential,Trend,$'000,A420896T,101263
41,Value of non-residential building approved - states and territories,2005-07,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,168544
41,Value of non-residential building approved - states and territories,2005-08,state,New South Wales,Total Non-residential,Original,$'000,A420670A,642378
41,Value of non-residential building approved - states and territories,2005-08,state,Victoria,Total Non-residential,Original,$'000,A420746K,413914
41,Value of non-residential building approved - states and territories,2005-08,state,Queensland,Total Non-residential,Original,$'000,A420819L,281068
41,Value of non-residential building approved - states and territories,2005-08,state,South Australia,Total Non-residential,Original,$'000,A420892J,119326
41,Value of non-residential building approved - states and territories,2005-08,state,Western Australia,Total Non-residential,Original,$'000,A420965K,151031
41,Value of non-residential building approved - states and territories,2005-08,state,Tasmania,Total Non-residential,Original,$'000,A421038R,21149
41,Value of non-residential building approved - states and territories,2005-08,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,27688
41,Value of non-residential building approved - states and territories,2005-08,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,134993
41,Value of non-residential building approved - states and territories,2005-08,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,642378
41,Value of non-residential building approved - states and territories,2005-08,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,414982
41,Value of non-residential building approved - states and territories,2005-08,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,281068
41,Value of non-residential building approved - states and territories,2005-08,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,126695
41,Value of non-residential building approved - states and territories,2005-08,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,136821
41,Value of non-residential building approved - states and territories,2005-08,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,545357
41,Value of non-residential building approved - states and territories,2005-08,state,Victoria,Total Non-residential,Trend,$'000,A420750A,593193
41,Value of non-residential building approved - states and territories,2005-08,state,Queensland,Total Non-residential,Trend,$'000,A420823C,477326
41,Value of non-residential building approved - states and territories,2005-08,state,South Australia,Total Non-residential,Trend,$'000,A420896T,106864
