category,jurisdiction,financial_year,value
J Information media and telecommunications,NSW,2021-22,4.950749007116418
J Information media and telecommunications,NSW,2022-23,3.719978620544696
J Information media and telecommunications,NSW,2023-24p,4.491526994645446
J Information media and telecommunications,VIC,2018-19,0.9891137307207197
J Information media and telecommunications,VIC,2019-20,0.9878792186027953
J Information media and telecommunications,VIC,2020-21,0.8586423466198508
J Information media and telecommunications,VIC,2021-22,0.9981020683386804
J Information media and telecommunications,VIC,2022-23,1.0080979962391663
J Information media and telecommunications,VIC,2023-24p,0.9608121949993632
J Information media and telecommunications,QLD,2018-19,1.8535912716226899
J Information media and telecommunications,QLD,2019-20,1.3043928505982132
J Information media and telecommunications,QLD,2020-21,2.2450320232659102
J Information media and telecommunications,QLD,2021-22,2.2478150185703565
J Information media and telecommunications,QLD,2022-23,3.0463274339074085
J Information media and telecommunications,QLD,2023-24p,1.4625227671396117
J Information media and telecommunications,SA,2018-19,1.2926758835131154
J Information media and telecommunications,SA,2019-20,1.782551815313912
J Information media and telecommunications,SA,2020-21,1.5187281217444186
J Information media and telecommunications,SA,2021-22,0.8342335534188239
J Information media and telecommunications,SA,2022-23,0.823929065543606
J Information media and telecommunications,SA,2023-24p,1.423054209840901
J Information media and telecommunications,WA,2018-19,1.089678138458587
J Information media and telecommunications,WA,2019-20,1.2274615010572278
J Information media and telecommunications,WA,2020-21,1.3901826959861046
J Information media and telecommunications,WA,2021-22,1.769223856309943
J Information media and telecommunications,WA,2022-23,1.243084439072189
J Information media and telecommunications,WA,2023-24p,1.7407157807296167
J Information media and telecommunications,TAS,2018-19,3.4377826521842003
J Information media and telecommunications,TAS,2019-20,NP
J Information media and telecommunications,TAS,2020-21,NP
J Information media and telecommunications,TAS,2021-22,4.406947111884743
J Information media and telecommunications,TAS,2022-23,3.7731893864397668
J Information media and telecommunications,TAS,2023-24p,6.258178963373249
J Information media and telecommunications,NT,2018-19,NP
J Information media and telecommunications,NT,2019-20,NP
J Information media and telecommunications,NT,2020-21,NP
J Information media and telecommunications,NT,2021-22,NP
J Information media and telecommunications,NT,2022-23,NP
J Information media and telecommunications,NT,2023-24p,NP
J Information media and telecommunications,ACT,2018-19,2.2510603452741234
J Information media and telecommunications,ACT,2019-20,NP
J Information media and telecommunications,ACT,2020-21,2.8751477176947113
J Information media and telecommunications,ACT,2021-22,4.174618311909001
J Information media and telecommunications,ACT,2022-23,NP
J Information media and telecommunications,ACT,2023-24p,NP
J Information media and telecommunications,Aus Gov,2018-19,0.6709112111236504
J Information media and telecommunications,Aus Gov,2019-20,0.5765154022943806
J Information media and telecommunications,Aus Gov,2020-21,0.6903802728319383
J Information media and telecommunications,Aus Gov,2021-22,0.594857416978935
J Information media and telecommunications,Aus Gov,2022-23,0.8040537607974426
J Information media and telecommunications,Aus Gov,2023-24p,0.8358628728252984
K Financial and insurance services,AUST,2018-19,0.8943120015040932
K Financial and insurance services,AUST,2019-20,0.8805822930563763
K Financial and insurance services,AUST,2020-21,0.7184597155110442
K Financial and insurance services,AUST,2021-22,0.5945123778770358
K Financial and insurance services,AUST,2022-23,0.6621447342807784
K Financial and insurance services,AUST,2023-24p,0.8133287393658014
K Financial and insurance services,NSW,2018-19,0.9823816698190804
K Financial and insurance services,NSW,2019-20,1.1286996973275651
K Financial and insurance services,NSW,2020-21,1.0607680866350961
K Financial and insurance services,NSW,2021-22,0.7675383908024791
K Financial and insurance services,NSW,2022-23,1.0636246466371388
K Financial and insurance services,NSW,2023-24p,1.1871673145084747
K Financial and insurance services,VIC,2018-19,0.6799805510458763
K Financial and insurance services,VIC,2019-20,0.5373946805952586
K Financial and insurance services,VIC,2020-21,0.5252303134883386
K Financial and insurance services,VIC,2021-22,0.40981112277218834
K Financial and insurance services,VIC,2022-23,0.49532022324785296
K Financial and insurance services,VIC,2023-24p,0.5616286363045428
K Financial and insurance services,QLD,2018-19,1.04924304080159
K Financial and insurance services,QLD,2019-20,1.0512609923168017
K Financial and insurance services,QLD,2020-21,0.6545410192928315
K Financial and insurance services,QLD,2021-22,0.5980807029996859
K Financial and insurance services,QLD,2022-23,0.6613913546925618
K Financial and insurance services,QLD,2023-24p,1.1642291772068736
K Financial and insurance services,SA,2018-19,0.9751213787016054
K Financial and insurance services,SA,2019-20,1.6986609865726094
K Financial and insurance services,SA,2020-21,1.35062469526304
K Financial and insurance services,SA,2021-22,0.752181739953989
K Financial and insurance services,SA,2022-23,0.4202233735668439
K Financial and insurance services,SA,2023-24p,0.5429349516449823
K Financial and insurance services,WA,2018-19,0.46768112088589336
K Financial and insurance services,WA,2019-20,0.4932582691246183
K Financial and insurance services,WA,2020-21,0.4879661699498857
K Financial and insurance services,WA,2021-22,0.9894714675114441
K Financial and insurance services,WA,2022-23,0.45607411388164193
K Financial and insurance services,WA,2023-24p,0.6862816230910979
K Financial and insurance services,TAS,2018-19,1.9955719383915353
K Financial and insurance services,TAS,2019-20,1.4551770922462852
K Financial and insurance services,TAS,2020-21,0.9959293069027554
K Financial and insurance services,TAS,2021-22,1.2058574120071406
K Financial and insurance services,TAS,2022-23,0.8480852286985389
K Financial and insurance services,TAS,2023-24p,3.7620100834944203
K Financial and insurance services,NT,2018-19,NP
K Financial and insurance services,NT,2019-20,NP
K Financial and insurance services,NT,2020-21,NP
K Financial and insurance services,NT,2021-22,NP
K Financial and insurance services,NT,2022-23,NP
K Financial and insurance services,NT,2023-24p,NP
K Financial and insurance services,ACT,2018-19,NP
K Financial and insurance services,ACT,2019-20,1.6450324089463495
K Financial and insurance services,ACT,2020-21,0.8196312585782365
K Financial and insurance services,ACT,2021-22,NP
K Financial and insurance services,ACT,2022-23,1.5801964883496722
K Financial and insurance services,ACT,2023-24p,1.5862753761896242
K Financial and insurance services,Aus Gov,2018-19,0.9255384911157615
K Financial and insurance services,Aus Gov,2019-20,0.6945488663277143
K Financial and insurance services,Aus Gov,2020-21,0.39927227806878146
K Financial and insurance services,Aus Gov,2021-22,0.4917310825045845
K Financial and insurance services,Aus Gov,2022-23,0.43514660082167506
K Financial and insurance services,Aus Gov,2023-24p,0.38994709741024103
"L Rental, hiring and real estate services",AUST,2018-19,2.981888821723496
"L Rental, hiring and real estate services",AUST,2019-20,3.2880361712051087
"L Rental, hiring and real estate services",AUST,2020-21,3.2112002864656013
"L Rental, hiring and real estate services",AUST,2021-22,3.347683276839996
"L Rental, hiring and real estate services",AUST,2022-23,3.7829153706371716
"L Rental, hiring and real estate services",AUST,2023-24p,3.98801416197391
"L Rental, hiring and real estate services",NSW,2018-19,2.7087582277664124
"L Rental, hiring and real estate services",NSW,2019-20,4.44100210128293
"L Rental, hiring and real estate services",NSW,2020-21,4.052035922676475
"L Rental, hiring and real estate services",NSW,2021-22,4.777746251761628
"L Rental, hiring and real estate services",NSW,2022-23,4.822256832199363
"L Rental, hiring and real estate services",NSW,2023-24p,5.31503497637226
"L Rental, hiring and real estate services",VIC,2018-19,2.551833812624123
"L Rental, hiring and real estate services",VIC,2019-20,2.4022366021154533
"L Rental, hiring and real estate services",VIC,2020-21,2.152081891787938
"L Rental, hiring and real estate services",VIC,2021-22,2.125205376258957
"L Rental, hiring and real estate services",VIC,2022-23,2.325062021603701
"L Rental, hiring and real estate services",VIC,2023-24p,2.48551861230799
"L Rental, hiring and real estate services",QLD,2018-19,4.2732900924364055
"L Rental, hiring and real estate services",QLD,2019-20,3.6637385459452085
"L Rental, hiring and real estate services",QLD,2020-21,3.8235279062879006
"L Rental, hiring and real estate services",QLD,2021-22,3.611645651289949
"L Rental, hiring and real estate services",QLD,2022-23,4.902015412587637
"L Rental, hiring and real estate services",QLD,2023-24p,4.301189797838073
"L Rental, hiring and real estate services",SA,2018-19,2.813061661693315
"L Rental, hiring and real estate services",SA,2019-20,2.92351141925017
"L Rental, hiring and real estate services",SA,2020-21,2.585509892184819
"L Rental, hiring and real estate services",SA,2021-22,1.870908602489845
"L Rental, hiring and real estate services",SA,2022-23,2.210138259283785
"L Rental, hiring and real estate services",SA,2023-24p,3.84060733745849
"L Rental, hiring and real estate services",WA,2018-19,2.8339348498573176
"L Rental, hiring and real estate services",WA,2019-20,2.0013669324950585
"L Rental, hiring and real estate services",WA,2020-21,2.176380775877092
"L Rental, hiring and real estate services",WA,2021-22,2.2124474148573183
"L Rental, hiring and real estate services",WA,2022-23,2.8575355519995687
"L Rental, hiring and real estate services",WA,2023-24p,2.887822385013573
"L Rental, hiring and real estate services",TAS,2018-19,2.2675639084736257
"L Rental, hiring and real estate services",TAS,2019-20,3.11607668372289
"L Rental, hiring and real estate services",TAS,2020-21,2.3157736537753513
"L Rental, hiring and real estate services",TAS,2021-22,2.5755333316941598
"L Rental, hiring and real estate services",TAS,2022-23,4.655540462561828
"L Rental, hiring and real estate services",TAS,2023-24p,4.2654962190317836
"L Rental, hiring and real estate services",NT,2018-19,NP
"L Rental, hiring and real estate services",NT,2019-20,2.425402001794264
"L Rental, hiring and real estate services",NT,2020-21,1.4770212730872117
"L Rental, hiring and real estate services",NT,2021-22,2.1858869713420948
"L Rental, hiring and real estate services",NT,2022-23,2.5232046803381207
"L Rental, hiring and real estate services",NT,2023-24p,NP
"L Rental, hiring and real estate services",ACT,2018-19,4.236378909710684
"L Rental, hiring and real estate services",ACT,2019-20,3.272495321436186
"L Rental, hiring and real estate services",ACT,2020-21,2.9938113747083475
"L Rental, hiring and real estate services",ACT,2021-22,3.2389968123162634
"L Rental, hiring and real estate services",ACT,2022-23,3.893966721140454
"L Rental, hiring and real estate services",ACT,2023-24p,3.9130299302550853
"L Rental, hiring and real estate services",Aus Gov,2018-19,NP
"L Rental, hiring and real estate services",Aus Gov,2019-20,NP
"L Rental, hiring and real estate services",Aus Gov,2020-21,NP
"L Rental, hiring and real estate services",Aus Gov,2021-22,NP
"L Rental, hiring and real estate services",Aus Gov,2022-23,NP
"L Rental, hiring and real estate services",Aus Gov,2023-24p,NP
"M Professional, scientific and technical services",AUST,2018-19,1.2019209305076346
"M Professional, scientific and technical services",AUST,2019-20,1.2367573728484782
"M Professional, scientific and technical services",AUST,2020-21,1.185534083698366
"M Professional, scientific and technical services",AUST,2021-22,1.0978169275527134
"M Professional, scientific and technical services",AUST,2022-23,1.1939979647203915
"M Professional, scientific and technical services",AUST,2023-24p,1.2223173644461227
"M Professional, scientific and technical services",NSW,2018-19,1.5198253581262549
"M Professional, scientific and technical services",NSW,2019-20,1.6153823472813016
"M Professional, scientific and technical services",NSW,2020-21,1.4174837229763058
"M Professional, scientific and technical services",NSW,2021-22,1.4073237816627353
"M Professional, scientific and technical services",NSW,2022-23,1.5935073423465134
"M Professional, scientific and technical services",NSW,2023-24p,1.5425732531301062
"M Professional, scientific and technical services",VIC,2018-19,0.7498951475167254
"M Professional, scientific and technical services",VIC,2019-20,0.8353835720242005
"M Professional, scientific and technical services",VIC,2020-21,0.7702085541062362
"M Professional, scientific and technical services",VIC,2021-22,0.7636632308202996
"M Professional, scientific and technical services",VIC,2022-23,0.8301656628527189
"M Professional, scientific and technical services",VIC,2023-24p,0.9048661831085456
"M Professional, scientific and technical services",QLD,2018-19,1.065481783198285
"M Professional, scientific and technical services",QLD,2019-20,1.1380700731559532
"M Professional, scientific and technical services",QLD,2020-21,1.342895378321697
"M Professional, scientific and technical services",QLD,2021-22,1.1013771166861825
"M Professional, scientific and technical services",QLD,2022-23,1.1883487636429404
"M Professional, scientific and technical services",QLD,2023-24p,1.2255368466123
"M Professional, scientific and technical services",SA,2018-19,0.9819690872241038
"M Professional, scientific and technical services",SA,2019-20,0.9096750057475455
"M Professional, scientific and technical services",SA,2020-21,0.7792173609051135
"M Professional, scientific and technical services",SA,2021-22,0.7171829860529063
"M Professional, scientific and technical services",SA,2022-23,0.5902035999184271
"M Professional, scientific and technical services",SA,2023-24p,0.8157310781692342
"M Professional, scientific and technical services",WA,2018-19,1.3782502478805634
"M Professional, scientific and technical services",WA,2019-20,1.106338605815204
"M Professional, scientific and technical services",WA,2020-21,1.2460318910922603
"M Professional, scientific and technical services",WA,2021-22,1.2084026047911665
"M Professional, scientific and technical services",WA,2022-23,1.045513593718709
"M Professional, scientific and technical services",WA,2023-24p,1.0230384220945035
"M Professional, scientific and technical services",TAS,2018-19,2.707267444935268
"M Professional, scientific and technical services",TAS,2019-20,1.9457029604753655
"M Professional, scientific and technical services",TAS,2020-21,2.0985054291471266
"M Professional, scientific and technical services",TAS,2021-22,1.6785274879554795
"M Professional, scientific and technical services",TAS,2022-23,1.7866909002393854
"M Professional, scientific and technical services",TAS,2023-24p,2.9287163989376577
"M Professional, scientific and technical services",NT,2018-19,1.8160122625693726
"M Professional, scientific and technical services",NT,2019-20,2.7723529171469323
"M Professional, scientific and technical services",NT,2020-21,2.2366984462490778
"M Professional, scientific and technical services",NT,2021-22,1.9780723415920396
"M Professional, scientific and technical services",NT,2022-23,0.8397421114574452
"M Professional, scientific and technical services",NT,2023-24p,1.3140389952138671
"M Professional, scientific and technical services",ACT,2018-19,1.8392739781277023
"M Professional, scientific and technical services",ACT,2019-20,1.5634837911403368
"M Professional, scientific and technical services",ACT,2020-21,1.2858632760769892
"M Professional, scientific and technical services",ACT,2021-22,1.07561399290265
"M Professional, scientific and technical services",ACT,2022-23,1.240945736606006
"M Professional, scientific and technical services",ACT,2023-24p,1.2738225404378416
"M Professional, scientific and technical services",Aus Gov,2018-19,0.5695328142821201
"M Professional, scientific and technical services",Aus Gov,2019-20,0.8034159814354064
"M Professional, scientific and technical services",Aus Gov,2020-21,1.023374223158925
"M Professional, scientific and technical services",Aus Gov,2021-22,0.3316120204119408
"M Professional, scientific and technical services",Aus Gov,2022-23,0.9935713575889067
"M Professional, scientific and technical services",Aus Gov,2023-24p,0.686903669417525
N Administrative and support services,AUST,2018-19,6.88790472693736
N Administrative and support services,AUST,2019-20,6.558582960365341
N Administrative and support services,AUST,2020-21,7.4115094223089795
N Administrative and support services,AUST,2021-22,4.113034888931766
N Administrative and support services,AUST,2022-23,4.827402179335613
N Administrative and support services,AUST,2023-24p,5.000738133199769
N Administrative and support services,NSW,2018-19,5.407562220736355
N Administrative and support services,NSW,2019-20,5.231065098583374
N Administrative and support services,NSW,2020-21,5.1787304446352715
N Administrative and support services,NSW,2021-22,3.9108928127706415
N Administrative and support services,NSW,2022-23,4.771218040648613
N Administrative and support services,NSW,2023-24p,5.084634145964866
N Administrative and support services,VIC,2018-19,3.80825674380384
N Administrative and support services,VIC,2019-20,3.7054251192039853
N Administrative and support services,VIC,2020-21,4.215532268011205
N Administrative and support services,VIC,2021-22,2.751136862405059
N Administrative and support services,VIC,2022-23,3.602403087824127
N Administrative and support services,VIC,2023-24p,3.614362817124439
N Administrative and support services,QLD,2018-19,15.565136414842296
N Administrative and support services,QLD,2019-20,14.898115747546536
N Administrative and support services,QLD,2020-21,17.694957278699217
N Administrative and support services,QLD,2021-22,9.208519469180827
N Administrative and support services,QLD,2022-23,10.641544550444365
N Administrative and support services,QLD,2023-24p,11.102160428722186
N Administrative and support services,SA,2018-19,4.480059305973159
N Administrative and support services,SA,2019-20,4.311105465336411
N Administrative and support services,SA,2020-21,3.607005959889333
N Administrative and support services,SA,2021-22,2.700893399879332
N Administrative and support services,SA,2022-23,2.4838799879484053
N Administrative and support services,SA,2023-24p,2.397079072930275
N Administrative and support services,WA,2018-19,3.609841371388349
N Administrative and support services,WA,2019-20,4.1659274749900765
N Administrative and support services,WA,2020-21,4.606876020625639
N Administrative and support services,WA,2021-22,1.603931027281384
N Administrative and support services,WA,2022-23,1.6001126166908335
N Administrative and support services,WA,2023-24p,1.4554716561185999
N Administrative and support services,TAS,2018-19,12.455754775769893
N Administrative and support services,TAS,2019-20,8.817870850364185
N Administrative and support services,TAS,2020-21,8.697273553527866
N Administrative and support services,TAS,2021-22,7.8673913846086485
N Administrative and support services,TAS,2022-23,8.689979791417757
N Administrative and support services,TAS,2023-24p,6.940588102798435
N Administrative and support services,NT,2018-19,8.314242703004417
N Administrative and support services,NT,2019-20,8.091735448034314
N Administrative and support services,NT,2020-21,6.648078219878286
N Administrative and support services,NT,2021-22,3.236787935380933
N Administrative and support services,NT,2022-23,3.0432652772474134
N Administrative and support services,NT,2023-24p,2.8281433951374737
N Administrative and support services,ACT,2018-19,8.37600192903197
N Administrative and support services,ACT,2019-20,7.746452752416429
N Administrative and support services,ACT,2020-21,7.048784382689827
N Administrative and support services,ACT,2021-22,7.021367035695401
N Administrative and support services,ACT,2022-23,6.793455220579529
N Administrative and support services,ACT,2023-24p,5.630794759099007
O Public administration and safety,AUST,2018-19,6.572673284078565
O Public administration and safety,AUST,2019-20,7.198557188296051
O Public administration and safety,AUST,2020-21,7.53525243725593
O Public administration and safety,AUST,2021-22,10.353919027337993
O Public administration and safety,AUST,2022-23,10.742282266059195
O Public administration and safety,AUST,2023-24p,9.649703107020954
O Public administration and safety,NSW,2018-19,10.884037475179388
O Public administration and safety,NSW,2019-20,11.467328126375742
O Public administration and safety,NSW,2020-21,11.8595642256438
O Public administration and safety,NSW,2021-22,20.252480549469663
O Public administration and safety,NSW,2022-23,21.94323116459035
O Public administration and safety,NSW,2023-24p,16.410533424287326
O Public administration and safety,VIC,2018-19,5.741163938786801
O Public administration and safety,VIC,2019-20,6.6314426002540685
O Public administration and safety,VIC,2020-21,6.452485087114777
O Public administration and safety,VIC,2021-22,9.083100849371231
O Public administration and safety,VIC,2022-23,10.509019477005776
O Public administration and safety,VIC,2023-24p,8.774238223716052
O Public administration and safety,QLD,2018-19,6.961695031732814
O Public administration and safety,QLD,2019-20,8.595653533354442
O Public administration and safety,QLD,2020-21,9.887816033450337
O Public administration and safety,QLD,2021-22,11.044883163148372
O Public administration and safety,QLD,2022-23,10.416611069220375
O Public administration and safety,QLD,2023-24p,12.458792967378413
O Public administration and safety,SA,2018-19,7.967761140110037
O Public administration and safety,SA,2019-20,9.236182021039546
O Public administration and safety,SA,2020-21,8.819861920750279
O Public administration and safety,SA,2021-22,8.75371087690062
O Public administration and safety,SA,2022-23,7.951261034577322
O Public administration and safety,SA,2023-24p,8.51505409345969
O Public administration and safety,WA,2018-19,5.334649537326566
O Public administration and safety,WA,2019-20,6.328308436756495
O Public administration and safety,WA,2020-21,6.330054675385399
O Public administration and safety,WA,2021-22,6.011375371223366
O Public administration and safety,WA,2022-23,8.69171226381688
O Public administration and safety,WA,2023-24p,11.37474817502972
O Public administration and safety,TAS,2018-19,13.283230161902129
O Public administration and safety,TAS,2019-20,12.525273002272934
O Public administration and safety,TAS,2020-21,14.433156827362724
O Public administration and safety,TAS,2021-22,28.623596729807698
O Public administration and safety,TAS,2022-23,25.926639475357455
O Public administration and safety,TAS,2023-24p,27.602486064064383
O Public administration and safety,NT,2018-19,6.509456443784114
O Public administration and safety,NT,2019-20,6.0724315063454535
O Public administration and safety,NT,2020-21,5.569604321001363
O Public administration and safety,NT,2021-22,6.733297460169371
O Public administration and safety,NT,2022-23,8.859109723078909
O Public administration and safety,NT,2023-24p,6.985715246315949
O Public administration and safety,ACT,2018-19,6.403353716964893
O Public administration and safety,ACT,2019-20,4.1247138385709095
O Public administration and safety,ACT,2020-21,5.227893595939615
O Public administration and safety,ACT,2021-22,9.111877488185307
O Public administration and safety,ACT,2022-23,9.38267868067229
O Public administration and safety,ACT,2023-24p,9.859439477971899
O Public administration and safety,Aus Gov,2018-19,1.5232587182100352
O Public administration and safety,Aus Gov,2019-20,1.5283176667314453
O Public administration and safety,Aus Gov,2020-21,1.4464365016061342
O Public administration and safety,Aus Gov,2021-22,1.2431173556624122
O Public administration and safety,Aus Gov,2022-23,1.1383857809731164
O Public administration and safety,Aus Gov,2023-24p,1.0747581380160034
P Education and training,AUST,2018-19,4.714880583157631
P Education and training,AUST,2019-20,4.421835778332895
P Education and training,AUST,2020-21,4.921245876632206
P Education and training,AUST,2021-22,5.228786784929903
P Education and training,AUST,2022-23,6.623070097714276
P Education and training,AUST,2023-24p,6.21303735293559
P Education and training,NSW,2018-19,5.596676166951139
P Education and training,NSW,2019-20,5.262763412982112
P Education and training,NSW,2020-21,5.89176572655146
P Education and training,NSW,2021-22,7.695682408154517
P Education and training,NSW,2022-23,10.633024825343465
P Education and training,NSW,2023-24p,8.570360792624317
P Education and training,VIC,2018-19,2.9955388500754507
P Education and training,VIC,2019-20,2.6316265734233792
P Education and training,VIC,2020-21,2.4031541858242025
P Education and training,VIC,2021-22,2.802680516057059
P Education and training,VIC,2022-23,3.6834614696077845
P Education and training,VIC,2023-24p,3.764470122471972
P Education and training,QLD,2018-19,5.692310499304789
P Education and training,QLD,2019-20,5.549358765773899
P Education and training,QLD,2020-21,6.508437600461615
P Education and training,QLD,2021-22,5.729388473652141
P Education and training,QLD,2022-23,6.5384001534274425
P Education and training,QLD,2023-24p,7.461858182683934
P Education and training,SA,2018-19,3.6698099423886124
P Education and training,SA,2019-20,3.6014878660870506
P Education and training,SA,2020-21,3.545744467405488
P Education and training,SA,2021-22,2.6654834502240954
P Education and training,SA,2022-23,3.3197790619122807
P Education and training,SA,2023-24p,3.0682613551437377
P Education and training,WA,2018-19,5.313285780907128
P Education and training,WA,2019-20,5.374871308623653
P Education and training,WA,2020-21,6.7417278353137515
P Education and training,WA,2021-22,5.4771417704501815
P Education and training,WA,2022-23,6.071304659730867
P Education and training,WA,2023-24p,5.8303018438154925
P Education and training,TAS,2018-19,6.809243685681512
P Education and training,TAS,2019-20,5.330942511257042
P Education and training,TAS,2020-21,6.459269051282624
P Education and training,TAS,2021-22,5.4666713795812285
P Education and training,TAS,2022-23,5.941662963944002
P Education and training,TAS,2023-24p,7.5022222274824415
P Education and training,NT,2018-19,1.7542518450266906
P Education and training,NT,2019-20,1.1750472991475265
P Education and training,NT,2020-21,1.9806763998410726
P Education and training,NT,2021-22,1.069241390980753
P Education and training,NT,2022-23,1.0879799449789118
P Education and training,NT,2023-24p,0.6467256023078796
P Education and training,ACT,2018-19,4.270289224737769
P Education and training,ACT,2019-20,4.8557262817462234
P Education and training,ACT,2020-21,6.802691355126575
P Education and training,ACT,2021-22,4.7501119159213046
P Education and training,ACT,2022-23,5.583144284471928
P Education and training,ACT,2023-24p,5.252172928818121
P Education and training,Aus Gov,2018-19,1.3292749145504792
P Education and training,Aus Gov,2019-20,0.7274580103065256
P Education and training,Aus Gov,2020-21,0.7738950501850651
P Education and training,Aus Gov,2021-22,0.6826985880438586
P Education and training,Aus Gov,2022-23,1.5653743770254835
P Education and training,Aus Gov,2023-24p,1.373187259976241
Q Health care and social assistance,AUST,2018-19,8.435206406690321
Q Health care and social assistance,AUST,2019-20,8.708116396666748
Q Health care and social assistance,AUST,2020-21,10.286987320977014
Q Health care and social assistance,AUST,2021-22,9.383086797067032
Q Health care and social assistance,AUST,2022-23,9.244705055371854
Q Health care and social assistance,AUST,2023-24p,9.39014319554162
Q Health care and social assistance,NSW,2018-19,9.378882563799946
Q Health care and social assistance,NSW,2019-20,9.7316172420779
Q Health care and social assistance,NSW,2020-21,12.452396469132013
Q Health care and social assistance,NSW,2021-22,12.642542547355525
Q Health care and social assistance,NSW,2022-23,13.047841109713772
Q Health care and social assistance,NSW,2023-24p,13.070121022363152
Q Health care and social assistance,VIC,2018-19,5.742118535562486
Q Health care and social assistance,VIC,2019-20,5.6258059240842915
Q Health care and social assistance,VIC,2020-21,7.314927958660687
Q Health care and social assistance,VIC,2021-22,6.336254879871455
Q Health care and social assistance,VIC,2022-23,6.137416888147052
Q Health care and social assistance,VIC,2023-24p,5.976125572960343
Q Health care and social assistance,QLD,2018-19,9.505886425692548
Q Health care and social assistance,QLD,2019-20,10.895236225597147
Q Health care and social assistance,QLD,2020-21,12.182204824862708
Q Health care and social assistance,QLD,2021-22,10.273202374695959
Q Health care and social assistance,QLD,2022-23,9.68604690240358
Q Health care and social assistance,QLD,2023-24p,11.73539258615222
Q Health care and social assistance,SA,2018-19,9.652388674024346
Q Health care and social assistance,SA,2019-20,9.127922339523742
Q Health care and social assistance,SA,2020-21,10.453808907968726
Q Health care and social assistance,SA,2021-22,8.15206925508297
Q Health care and social assistance,SA,2022-23,6.892968925168798
Q Health care and social assistance,SA,2023-24p,6.163810093333333
Q Health care and social assistance,WA,2018-19,7.905476285572942
Q Health care and social assistance,WA,2019-20,8.110526143783304
Q Health care and social assistance,WA,2020-21,8.03971770469171
Q Health care and social assistance,WA,2021-22,7.534401497311592
Q Health care and social assistance,WA,2022-23,7.338930353165664
Q Health care and social assistance,WA,2023-24p,6.467570728918015
Q Health care and social assistance,TAS,2018-19,14.227187302677102
Q Health care and social assistance,TAS,2019-20,13.176827326407793
Q Health care and social assistance,TAS,2020-21,14.141911102187278
Q Health care and social assistance,TAS,2021-22,12.002183614200124
Q Health care and social assistance,TAS,2022-23,12.433566003224724
Q Health care and social assistance,TAS,2023-24p,11.91265996132825
Q Health care and social assistance,NT,2018-19,4.336044666439076
Q Health care and social assistance,NT,2019-20,4.554447785478824
Q Health care and social assistance,NT,2020-21,4.543518249524564
Q Health care and social assistance,NT,2021-22,4.89344425776096
Q Health care and social assistance,NT,2022-23,4.260461083008734
Q Health care and social assistance,NT,2023-24p,2.894008609011827
Q Health care and social assistance,ACT,2018-19,10.902527345677532
Q Health care and social assistance,ACT,2019-20,8.42669215005937
Q Health care and social assistance,ACT,2020-21,9.073513146451054
Q Health care and social assistance,ACT,2021-22,6.866800260254463
Q Health care and social assistance,ACT,2022-23,7.577104881495972
Q Health care and social assistance,ACT,2023-24p,8.147118826107228
Q Health care and social assistance,Aus Gov,2018-19,2.2187328251374305
Q Health care and social assistance,Aus Gov,2019-20,1.8953173584465002
Q Health care and social assistance,Aus Gov,2020-21,3.6819466855898426
Q Health care and social assistance,Aus Gov,2021-22,3.9269496257121137
Q Health care and social assistance,Aus Gov,2022-23,4.351297656779323
Q Health care and social assistance,Aus Gov,2023-24p,4.5951807532107845
R Arts and recreation services,AUST,2018-19,7.475217775349311
R Arts and recreation services,AUST,2019-20,8.01301245641098
R Arts and recreation services,AUST,2020-21,7.693923541789118
R Arts and recreation services,AUST,2021-22,10.033302702554636
R Arts and recreation services,AUST,2022-23,9.157775558442522
R Arts and recreation services,AUST,2023-24p,7.933477226901219
R Arts and recreation services,NSW,2018-19,8.991012297133317
R Arts and recreation services,NSW,2019-20,9.85002849330937
R Arts and recreation services,NSW,2020-21,8.969027869001774
R Arts and recreation services,NSW,2021-22,14.104784874508436
R Arts and recreation services,NSW,2022-23,11.46901723265618
R Arts and recreation services,NSW,2023-24p,9.126201661655555
R Arts and recreation services,VIC,2018-19,6.74335309721261
R Arts and recreation services,VIC,2019-20,7.41357177545721
R Arts and recreation services,VIC,2020-21,6.745766323001531
R Arts and recreation services,VIC,2021-22,9.406232410160468
R Arts and recreation services,VIC,2022-23,8.77826764459201
R Arts and recreation services,VIC,2023-24p,6.802709532654089
R Arts and recreation services,QLD,2018-19,6.848088375739831
R Arts and recreation services,QLD,2019-20,6.631489639163698
R Arts and recreation services,QLD,2020-21,8.054833912592379
R Arts and recreation services,QLD,2021-22,9.526233893895752
R Arts and recreation services,QLD,2022-23,9.683817344165547
R Arts and recreation services,QLD,2023-24p,11.017116005296153
R Arts and recreation services,SA,2018-19,3.773498896767896
R Arts and recreation services,SA,2019-20,4.510879915045644
R Arts and recreation services,SA,2020-21,3.3197120287222703
R Arts and recreation services,SA,2021-22,4.727916806122557
R Arts and recreation services,SA,2022-23,4.049831040283276
R Arts and recreation services,SA,2023-24p,4.061866472882876
R Arts and recreation services,WA,2018-19,9.724740575484407
R Arts and recreation services,WA,2019-20,10.01891126693703
R Arts and recreation services,WA,2020-21,8.991842284738262
R Arts and recreation services,WA,2021-22,6.238935548936712
R Arts and recreation services,WA,2022-23,6.423507524759315
R Arts and recreation services,WA,2023-24p,6.736938923471502
R Arts and recreation services,TAS,2018-19,8.44203987129428
