Postcode,Age,Sex,Total
5011,90,Female,1
5011,90,Male,3
5011,91,Female,2
5011,91,Male,1
5011,93,Female,1
5011,94,Female,1
5011,94,Male,2
5011,96,Female,1
5011,96,Male,1
5011,97,Female,1
5011,98,Male,1
5012,16,Female,27
5012,16,Male,35
5012,17,Female,44
5012,17,Male,47
5012,18,Female,53
5012,18,Male,45
5012,19,Female,70
5012,19,Male,65
5012,20,Female,62
5012,20,Male,72
5012,21,Female,71
5012,21,Male,97
5012,22,Female,83
5012,22,Male,77
5012,23,Female,81
5012,23,Male,85
5012,24,Female,79
5012,24,Male,81
5012,25,Female,84
5012,25,Male,93
5012,25,Not listed,1
5012,26,Female,69
5012,26,Male,113
5012,27,Female,79
5012,27,Male,92
5012,28,Female,67
5012,28,Male,71
5012,29,Female,64
5012,29,Male,73
5012,30,Female,77
5012,30,Male,75
5012,31,Female,69
5012,31,Male,98
5012,32,Female,74
5012,32,Male,85
5012,33,Female,80
5012,33,Male,94
5012,34,Female,97
5012,34,Male,101
5012,35,Female,73
5012,35,Male,82
5012,36,Female,87
5012,36,Male,98
5012,37,Female,78
5012,37,Male,75
5012,38,Female,80
5012,38,Male,84
5012,39,Female,70
5012,39,Male,97
5012,40,Female,74
5012,40,Male,70
5012,41,Female,60
5012,41,Male,57
5012,42,Female,47
5012,42,Male,74
5012,43,Female,74
5012,43,Male,62
5012,44,Female,63
5012,44,Male,68
5012,45,Female,65
5012,45,Male,77
5012,46,Female,64
5012,46,Male,67
5012,47,Female,62
5012,47,Male,70
5012,48,Female,70
5012,48,Male,72
5012,49,Female,62
5012,49,Male,80
5012,50,Female,80
5012,50,Male,94
5012,51,Female,51
5012,51,Male,74
5012,52,Female,46
5012,52,Male,65
5012,53,Female,39
5012,53,Male,64
5012,54,Female,52
5012,54,Male,62
5012,55,Female,47
5012,55,Male,53
5012,56,Female,53
5012,56,Male,60
5012,57,Female,46
5012,57,Male,48
5012,58,Female,38
5012,58,Male,49
5012,59,Female,44
5012,59,Male,61
5012,60,Female,39
5012,60,Male,70
5012,61,Female,35
5012,61,Male,56
5012,62,Female,38
5012,62,Male,55
5012,63,Female,40
5012,63,Male,51
5012,64,Female,45
5012,64,Male,52
5012,65,Female,31
5012,65,Male,37
5012,66,Female,31
5012,66,Male,26
5012,67,Female,32
5012,67,Male,40
5012,68,Female,17
5012,68,Male,29
5012,69,Female,23
5012,69,Male,42
5012,70,Female,18
5012,70,Male,20
5012,71,Female,18
5012,71,Male,39
5012,72,Female,24
5012,72,Male,33
5012,73,Female,18
5012,73,Male,28
5012,74,Female,13
5012,74,Male,20
5012,75,Female,10
5012,75,Male,18
5012,76,Female,9
5012,76,Male,17
5012,77,Female,11
5012,77,Male,20
5012,78,Female,9
5012,78,Male,18
5012,79,Female,4
5012,79,Male,13
5012,80,Female,13
5012,80,Male,9
5012,81,Female,8
5012,81,Male,14
5012,82,Female,9
5012,82,Male,15
5012,83,Female,3
5012,83,Male,8
5012,84,Female,4
5012,84,Male,9
5012,85,Female,2
5012,85,Male,4
5012,86,Female,3
5012,86,Male,10
5012,87,Female,2
5012,87,Male,1
5012,88,Female,3
5012,88,Male,3
5012,89,Female,1
5012,89,Male,8
5012,90,Female,1
5012,90,Male,3
5012,91,Female,1
5012,92,Male,2
50120,37,Female,1
5013,16,Female,26
5013,16,Male,26
5013,17,Female,40
5013,17,Male,32
5013,18,Female,51
5013,18,Male,55
5013,19,Female,50
5013,19,Male,49
5013,20,Female,54
5013,20,Male,60
5013,21,Female,56
5013,21,Male,53
5013,22,Female,68
5013,22,Male,83
5013,23,Female,48
5013,23,Male,61
5013,24,Female,70
5013,24,Male,79
5013,25,Female,64
5013,25,Male,66
5013,26,Female,68
5013,26,Male,86
5013,27,Female,68
5013,27,Male,79
5013,28,Female,66
5013,28,Male,74
5013,29,Female,61
5013,29,Male,73
5013,30,Female,71
5013,30,Male,73
5013,31,Female,57
5013,31,Male,70
5013,32,Female,73
5013,32,Male,78
5013,33,Female,61
5013,33,Male,87
5013,34,Female,74
5013,34,Male,77
5013,35,Female,58
5013,35,Male,64
5013,36,Female,52
5013,36,Male,56
5013,37,Female,70
5013,37,Male,66
5013,38,Female,64
5013,38,Male,57
5013,39,Female,60
5013,39,Male,54
5013,40,Female,58
5013,40,Male,64
5013,41,Female,52
5013,41,Male,60
5013,42,Female,56
5013,42,Male,73
5013,43,Female,59
5013,43,Male,48
5013,44,Female,59
5013,44,Male,69
5013,45,Female,51
5013,45,Male,64
5013,46,Female,69
5013,46,Male,61
5013,47,Female,51
5013,47,Male,63
5013,48,Female,58
5013,48,Male,86
5013,49,Female,62
5013,49,Male,81
5013,50,Female,61
5013,50,Male,60
5013,51,Female,66
5013,51,Male,77
5013,52,Female,69
5013,52,Male,64
5013,53,Female,70
5013,53,Male,77
5013,54,Female,67
5013,54,Male,73
5013,55,Female,58
5013,55,Male,58
5013,56,Female,63
5013,56,Male,85
5013,57,Female,61
5013,57,Male,76
5013,58,Female,63
5013,58,Male,74
5013,59,Female,51
5013,59,Male,71
5013,60,Female,63
5013,60,Male,63
5013,61,Female,63
5013,61,Male,66
5013,62,Female,52
5013,62,Male,65
5013,63,Female,43
5013,63,Male,50
5013,64,Female,49
5013,64,Male,48
5013,65,Female,45
5013,65,Male,53
5013,66,Female,35
5013,66,Male,45
5013,67,Female,38
5013,67,Male,44
5013,68,Female,36
5013,68,Male,44
5013,69,Female,26
5013,69,Male,39
5013,70,Female,29
5013,70,Male,48
5013,71,Female,27
5013,71,Male,37
5013,72,Female,25
5013,72,Male,38
5013,73,Female,30
5013,73,Male,37
5013,74,Female,14
5013,74,Male,25
5013,75,Female,20
5013,75,Male,13
5013,76,Female,14
5013,76,Male,24
5013,77,Female,8
5013,77,Male,19
5013,78,Female,12
5013,78,Male,17
5013,79,Female,6
5013,79,Male,17
5013,80,Female,9
5013,80,Male,13
5013,81,Female,5
5013,81,Male,9
5013,82,Female,4
5013,82,Male,11
5013,83,Female,6
5013,83,Male,10
5013,84,Female,6
5013,84,Male,8
5013,85,Female,2
5013,85,Male,6
5013,86,Female,4
5013,86,Male,1
5013,87,Male,5
5013,88,Female,3
5013,88,Male,1
5013,89,Female,2
5013,89,Male,5
5013,90,Female,2
5013,90,Male,3
5013,91,Male,3
5013,93,Male,1
5013,94,Male,1
5014,16,Female,40
5014,16,Gender X,1
5014,16,Male,31
5014,17,Female,49
5014,17,Male,63
5014,18,Female,47
5014,18,Male,48
5014,19,Female,59
5014,19,Male,64
5014,19,Not listed,1
5014,20,Female,53
5014,20,Male,73
5014,21,Female,62
5014,21,Male,67
5014,22,Female,73
5014,22,Male,73
5014,23,Female,64
5014,23,Male,62
5014,24,Female,59
5014,24,Male,74
5014,25,Female,77
5014,25,Male,79
5014,26,Female,97
5014,26,Male,80
5014,27,Female,88
5014,27,Male,96
5014,28,Female,78
5014,28,Male,98
5014,29,Female,100
5014,29,Male,85
5014,30,Female,87
5014,30,Male,97
5014,31,Female,78
5014,31,Male,77
5014,32,Female,78
5014,32,Male,93
5014,33,Female,83
5014,33,Male,91
5014,34,Female,100
5014,34,Male,102
5014,35,Female,79
5014,35,Gender X,1
5014,35,Male,90
5014,36,Female,77
5014,36,Male,96
5014,37,Female,81
5014,37,Male,73
5014,38,Female,85
5014,38,Male,65
5014,39,Female,69
5014,39,Male,83
5014,40,Female,72
5014,40,Male,77
5014,41,Female,62
5014,41,Male,64
5014,42,Female,67
5014,42,Male,76
5014,43,Female,67
5014,43,Male,70
5014,44,Female,60
5014,44,Male,58
5014,45,Female,67
5014,45,Male,73
5014,46,Female,71
5014,46,Male,61
5014,47,Female,78
5014,47,Male,76
5014,48,Female,83
5014,48,Male,84
5014,49,Female,71
5014,49,Male,81
5014,50,Female,68
5014,50,Male,80
5014,51,Female,75
5014,51,Male,68
5014,52,Female,99
5014,52,Male,71
5014,53,Female,70
5014,53,Male,84
5014,54,Female,80
5014,54,Male,79
5014,55,Female,80
5014,55,Male,82
5014,56,Female,106
5014,56,Male,78
5014,57,Female,88
5014,57,Male,96
5014,58,Female,78
5014,58,Male,79
5014,59,Female,75
5014,59,Male,94
5014,60,Female,72
5014,60,Male,79
5014,61,Female,71
5014,61,Male,95
5014,62,Female,69
5014,62,Male,81
5014,63,Female,70
5014,63,Male,64
5014,64,Female,71
5014,64,Male,73
5014,65,Female,51
5014,65,Male,53
5014,66,Female,55
5014,66,Male,63
5014,67,Female,51
5014,67,Male,51
5014,68,Female,44
5014,68,Male,50
5014,69,Female,44
5014,69,Male,59
5014,70,Female,61
5014,70,Male,45
5014,71,Female,33
5014,71,Male,44
5014,72,Female,40
5014,72,Male,40
5014,73,Female,54
5014,73,Male,53
5014,74,Female,37
5014,74,Male,33
5014,75,Female,22
5014,75,Male,31
5014,76,Female,23
5014,76,Male,30
5014,77,Female,19
5014,77,Male,28
5014,78,Female,19
5014,78,Male,17
5014,79,Female,22
5014,79,Male,26
5014,80,Female,25
5014,80,Male,16
5014,81,Female,20
5014,81,Male,14
5014,82,Female,14
5014,82,Male,14
5014,83,Female,16
5014,83,Male,24
5014,84,Female,14
5014,84,Male,11
5014,85,Female,12
5014,85,Male,9
5014,86,Female,9
5014,86,Male,10
5014,87,Female,4
5014,87,Male,12
5014,88,Female,3
5014,88,Male,10
5014,89,Female,2
5014,89,Male,10
5014,90,Female,3
5014,90,Male,6
5014,91,Female,1
5014,91,Male,8
5014,92,Female,1
5014,92,Male,3
5014,93,Male,1
5014,94,Male,2
5015,16,Female,14
5015,16,Male,12
5015,17,Female,22
5015,17,Male,27
5015,18,Female,21
5015,18,Male,26
5015,19,Female,25
5015,19,Male,23
5015,20,Female,39
5015,20,Male,21
5015,21,Female,35
5015,21,Male,33
5015,22,Female,36
5015,22,Male,35
5015,23,Female,23
5015,23,Male,36
5015,24,Female,35
5015,24,Male,30
5015,25,Female,36
5015,25,Male,30
5015,26,Female,32
5015,26,Male,28
5015,27,Female,40
5015,27,Male,44
5015,28,Female,39
5015,28,Male,45
5015,29,Female,49
5015,29,Male,58
5015,30,Female,38
5015,30,Male,49
5015,31,Female,42
5015,31,Male,41
5015,32,Female,36
5015,32,Male,41
5015,33,Female,38
5015,33,Gender X,1
5015,33,Male,33
5015,34,Female,48
5015,34,Male,45
5015,35,Female,49
5015,35,Male,42
5015,36,Female,55
5015,36,Male,45
5015,37,Female,52
5015,37,Male,44
5015,38,Female,40
5015,38,Gender X,1
5015,38,Male,45
5015,39,Female,39
5015,39,Male,28
5015,40,Female,42
5015,40,Male,45
5015,41,Female,44
5015,41,Male,43
5015,42,Female,37
5015,42,Male,35
5015,43,Female,43
5015,43,Male,42
5015,44,Female,43
5015,44,Male,46
5015,45,Female,33
5015,45,Male,32
5015,46,Female,29
5015,46,Male,49
5015,47,Female,36
5015,47,Male,48
5015,48,Female,39
5015,48,Male,35
5015,49,Female,42
5015,49,Male,61
5015,50,Female,53
5015,50,Male,37
5015,51,Female,54
5015,51,Male,51
5015,52,Female,59
5015,52,Male,44
5015,53,Female,49
5015,53,Male,47
5015,54,Female,42
5015,54,Male,38
5015,55,Female,45
5015,55,Male,50
5015,56,Female,31
5015,56,Male,54
5015,57,Female,53
5015,57,Male,49
5015,58,Female,48
5015,58,Male,41
5015,59,Female,47
5015,59,Male,63
5015,60,Female,43
5015,60,Male,62
5015,61,Female,37
5015,61,Male,58
5015,62,Female,41
5015,62,Male,46
5015,63,Female,37
5015,63,Male,43
5015,64,Female,40
5015,64,Male,51
5015,65,Female,31
5015,65,Male,33
5015,66,Female,28
5015,66,Male,27
5015,67,Female,29
5015,67,Male,34
5015,68,Female,29
5015,68,Male,35
5015,69,Female,35
5015,69,Male,32
5015,70,Female,31
5015,70,Male,28
5015,71,Female,25
5015,71,Male,35
5015,72,Female,28
5015,72,Male,32
5015,73,Female,22
5015,73,Male,24
5015,74,Female,23
5015,74,Male,21
5015,75,Female,12
5015,75,Male,10
5015,76,Female,11
5015,76,Male,15
5015,77,Female,10
5015,77,Male,7
5015,78,Female,14
5015,78,Male,11
5015,79,Female,4
5015,79,Male,6
5015,80,Female,7
5015,80,Male,5
5015,81,Female,6
5015,81,Male,7
5015,82,Female,4
5015,82,Male,3
5015,83,Female,5
5015,83,Male,5
5015,84,Female,2
5015,84,Male,2
5015,85,Female,1
5015,85,Male,5
5015,86,Female,2
5015,86,Male,4
5015,87,Female,2
5015,88,Female,2
5015,88,Male,2
5015,89,Female,1
5015,89,Male,4
5015,91,Female,1
5015,91,Male,2
5015,92,Male,1
5015,93,Male,2
5015,94,Male,1
5016,16,Female,35
5016,16,Male,19
5016,17,Female,38
5016,17,Male,36
5016,18,Female,35
5016,18,Male,44
5016,19,Female,39
5016,19,Male,54
5016,19,Not listed,1
5016,20,Female,45
5016,20,Male,54
5016,21,Female,51
5016,21,Male,46
5016,22,Female,57
5016,22,Male,42
5016,23,Female,36
5016,23,Male,34
5016,23,Not listed,1
5016,24,Female,50
5016,24,Male,48
5016,25,Female,39
5016,25,Male,44
5016,26,Female,45
5016,26,Male,42
5016,27,Female,64
5016,27,Male,49
5016,28,Female,60
5016,28,Male,47
5016,29,Female,66
5016,29,Gender X,1
5016,29,Male,57
5016,30,Female,57
5016,30,Male,57
5016,31,Female,60
5016,31,Male,64
5016,32,Female,66
5016,32,Male,53
5016,33,Female,65
5016,33,Male,70
5016,34,Female,63
5016,34,Male,50
5016,35,Female,57
5016,35,Male,53
5016,36,Female,56
5016,36,Male,55
5016,37,Female,52
5016,37,Male,58
5016,38,Female,66
5016,38,Male,47
5016,39,Female,47
5016,39,Male,60
5016,40,Female,44
5016,40,Male,50
5016,41,Female,49
5016,41,Male,50
5016,42,Female,48
5016,42,Male,42
5016,43,Female,51
5016,43,Male,47
5016,44,Female,56
5016,44,Male,53
5016,45,Female,57
5016,45,Male,57
5016,46,Female,48
5016,46,Male,52
5016,47,Female,60
5016,47,Male,53
5016,48,Female,76
5016,48,Male,61
5016,49,Female,48
5016,49,Male,66
5016,50,Female,57
5016,50,Male,51
5016,51,Female,63
5016,51,Male,65
5016,52,Female,70
5016,52,Male,51
5016,53,Female,73
5016,53,Male,53
5016,54,Female,64
5016,54,Male,58
5016,55,Female,67
5016,55,Male,68
5016,56,Female,80
5016,56,Male,56
5016,57,Female,54
5016,57,Male,53
5016,58,Female,69
5016,58,Male,68
5016,59,Female,57
5016,59,Male,68
5016,60,Female,72
5016,60,Male,55
5016,61,Female,57
5016,61,Male,76
5016,62,Female,39
5016,62,Male,48
5016,63,Female,68
5016,63,Male,45
5016,64,Female,45
5016,64,Male,41
5016,65,Female,48
5016,65,Male,40
5016,66,Female,42
5016,66,Male,56
5016,67,Female,47
5016,67,Male,38
5016,68,Female,49
5016,68,Male,54
5016,69,Female,35
5016,69,Male,37
5016,70,Female,34
5016,70,Male,32
5016,71,Female,29
5016,71,Male,39
5016,72,Female,40
5016,72,Male,38
5016,73,Female,41
5016,73,Male,37
5016,74,Female,28
5016,74,Male,27
5016,75,Female,28
5016,75,Male,25
5016,76,Female,10
5016,76,Male,17
5016,77,Female,26
5016,77,Male,21
5016,78,Female,20
5016,78,Male,17
5016,79,Female,18
5016,79,Male,15
5016,80,Female,17
5016,80,Male,15
5016,81,Female,15
5016,81,Male,16
5016,82,Female,11
5016,82,Male,12
5016,83,Female,18
5016,83,Male,10
5016,84,Female,9
5016,84,Male,12
5016,85,Female,6
5016,85,Male,18
5016,86,Female,5
5016,86,Male,10
5016,87,Female,8
5016,87,Male,5
5016,88,Female,2
5016,88,Male,4
5016,89,Female,4
5016,89,Male,3
5016,90,Female,3
5016,90,Male,3
5016,91,Female,4
5016,91,Male,1
5016,92,Female,1
5016,92,Male,6
5016,93,Male,1
5016,94,Female,1
5016,96,Male,1
5017,16,Female,11
5017,16,Male,16
5017,17,Female,22
5017,17,Male,18
5017,18,Female,17
5017,18,Male,20
5017,19,Female,36
5017,19,Male,28
5017,20,Female,13
5017,20,Male,23
5017,21,Female,22
5017,21,Male,22
5017,22,Female,22
5017,22,Male,30
5017,23,Female,23
5017,23,Male,34
5017,24,Female,24
5017,24,Male,28
5017,25,Female,22
5017,25,Male,22
5017,26,Female,30
5017,26,Male,35
5017,27,Female,34
5017,27,Gender X,1
5017,27,Male,23
5017,28,Female,26
5017,28,Male,23
5017,29,Female,29
5017,29,Gender X,1
5017,29,Male,31
5017,30,Female,29
5017,30,Male,24
5017,31,Female,36
5017,31,Male,29
5017,32,Female,31
5017,32,Male,32
5017,33,Female,31
5017,33,Male,24
5017,34,Female,29
5017,34,Male,32
5017,35,Female,45
5017,35,Male,38
5017,36,Female,32
5017,36,Male,30
5017,37,Female,28
5017,37,Male,29
5017,38,Female,30
5017,38,Male,32
5017,39,Female,25
5017,39,Male,31
5017,40,Female,39
5017,40,Male,19
5017,41,Female,32
5017,41,Male,25
5017,42,Female,25
5017,42,Male,28
5017,43,Female,24
5017,43,Male,19
5017,44,Female,27
5017,44,Male,31
5017,45,Female,23
5017,45,Male,26
5017,46,Female,32
5017,46,Male,22
5017,47,Female,17
5017,47,Male,37
5017,48,Female,32
5017,48,Male,35
5017,49,Female,34
5017,49,Male,23
5017,50,Female,32
5017,50,Male,41
5017,51,Female,31
5017,51,Male,36
5017,52,Female,25
5017,52,Male,34
5017,53,Female,25
5017,53,Male,31
5017,54,Female,32
5017,54,Male,19
5017,54,Not listed,1
5017,55,Female,26
5017,55,Male,22
5017,56,Female,30
5017,56,Male,36
5017,57,Female,30
5017,57,Male,28
5017,58,Female,26
5017,58,Male,30
5017,59,Female,29
5017,59,Male,29
5017,60,Female,22
5017,60,Male,36
5017,61,Female,28
5017,61,Male,26
5017,62,Female,25
5017,62,Male,33
5017,63,Female,25
5017,63,Male,33
5017,64,Female,18
5017,64,Male,17
5017,65,Female,30
5017,65,Male,23
5017,66,Female,27
5017,66,Male,23
5017,67,Female,22
5017,67,Male,21
5017,68,Female,18
5017,68,Male,20
5017,69,Female,24
5017,69,Male,25
5017,70,Female,23
5017,70,Male,15
5017,71,Female,17
5017,71,Male,17
5017,72,Female,24
5017,72,Male,22
5017,73,Female,19
5017,73,Male,17
5017,74,Female,20
5017,74,Male,13
5017,75,Female,12
5017,75,Male,17
5017,76,Female,18
5017,76,Male,19
5017,77,Female,10
5017,77,Male,17
5017,78,Female,14
5017,78,Male,10
5017,79,Female,8
5017,79,Male,10
5017,80,Female,7
5017,80,Male,9
5017,81,Female,9
5017,81,Male,12
5017,82,Female,3
5017,82,Male,13
5017,83,Female,8
5017,83,Male,4
5017,84,Female,2
5017,84,Male,6
5017,85,Female,2
5017,85,Male,4
5017,86,Female,1
5017,86,Male,4
5017,87,Female,4
5017,87,Male,3
5017,88,Female,1
5017,88,Male,2
5017,89,Female,1
5017,89,Male,1
5017,90,Female,1
5017,91,Female,1
5017,91,Male,3
5018,16,Female,10
5018,16,Male,21
5018,17,Female,34
5018,17,Male,19
5018,18,Female,19
5018,18,Male,23
5018,19,Female,27
5018,19,Gender X,1
5018,19,Male,22
5018,20,Female,29
5018,20,Male,34
5018,21,Female,24
5018,21,Male,28
5018,22,Female,30
5018,22,Male,36
5018,23,Female,39
5018,23,Male,30
5018,24,Female,32
5018,24,Male,37
5018,25,Female,23
5018,25,Male,35
5018,26,Female,29
5018,26,Male,24
5018,27,Female,31
5018,27,Male,26
5018,28,Female,26
5018,28,Male,27
5018,29,Female,22
5018,29,Male,28
5018,30,Female,28
5018,30,Male,22
5018,31,Female,21
5018,31,Male,20
5018,32,Female,32
5018,32,Male,25
5018,33,Female,30
5018,33,Male,22
5018,34,Female,43
5018,34,Male,30
5018,35,Female,36
5018,35,Male,20
5018,36,Female,25
5018,36,Male,34
5018,37,Female,31
5018,37,Male,27
5018,38,Female,20
5018,38,Male,22
5018,39,Female,37
5018,39,Male,19
5018,40,Female,21
5018,40,Male,33
5018,41,Female,27
5018,41,Male,36
5018,42,Female,26
5018,42,Male,30
5018,43,Female,26
5018,43,Male,24
5018,44,Female,30
5018,44,Male,20
5018,45,Female,30
5018,45,Male,25
5018,46,Female,27
5018,46,Male,25
5018,47,Female,36
5018,47,Male,42
5018,48,Female,38
5018,48,Male,36
5018,49,Female,42
5018,49,Male,37
5018,50,Female,47
5018,50,Male,39
5018,51,Female,44
5018,51,Male,38
5018,52,Female,35
5018,52,Male,29
5018,53,Female,46
5018,53,Male,36
5018,54,Female,49
5018,54,Male,44
5018,55,Female,38
5018,55,Male,51
5018,56,Female,32
5018,56,Male,45
5018,57,Female,60
5018,57,Male,44
5018,58,Female,57
5018,58,Male,59
5018,59,Female,63
5018,59,Male,49
5018,60,Female,57
5018,60,Male,70
5018,61,Female,50
5018,61,Male,60
5018,62,Female,71
5018,62,Male,58
5018,63,Female,52
5018,63,Male,66
5018,64,Female,47
5018,64,Male,48
5018,65,Female,52
5018,65,Male,58
5018,66,Female,41
5018,66,Male,53
5018,67,Female,42
5018,67,Male,51
5018,68,Female,49
5018,68,Male,65
5018,69,Female,41
5018,69,Male,47
5018,70,Female,39
5018,70,Male,51
5018,71,Female,34
5018,71,Male,55
5018,72,Female,31
5018,72,Male,36
5018,73,Female,37
5018,73,Male,40
5018,74,Female,31
5018,74,Male,29
5018,75,Female,23
5018,75,Male,19
5018,76,Female,10
5018,76,Male,20
5018,77,Female,22
5018,77,Male,21
5018,78,Female,19
5018,78,Male,25
5018,79,Female,12
5018,79,Male,15
5018,80,Female,15
5018,80,Male,13
5018,81,Female,5
5018,81,Male,7
5018,82,Female,10
5018,82,Male,10
5018,83,Female,13
5018,83,Male,7
5018,84,Female,6
5018,84,Male,8
5018,85,Female,3
5018,85,Male,11
5018,86,Female,7
5018,86,Male,3
5018,87,Female,2
5018,87,Male,3
5018,88,Female,2
5018,88,Male,2
5018,89,Female,1
5018,89,Male,2
5018,90,Female,2
5018,90,Male,3
5018,91,Female,1
5018,91,Male,1
5018,92,Female,1
5018,92,Male,1
5018,93,Female,2
5018,95,Female,1
5019,16,Female,28
5019,16,Male,24
5019,17,Female,31
5019,17,Male,36
5019,18,Female,44
5019,18,Male,42
5019,19,Female,30
5019,19,Male,34
5019,20,Female,36
5019,20,Male,44
5019,21,Female,44
5019,21,Male,30
5019,22,Female,42
5019,22,Male,48
5019,23,Female,38
5019,23,Male,42
5019,24,Female,39
5019,24,Male,38
5019,25,Female,40
5019,25,Gender X,1
5019,25,Male,48
5019,26,Female,36
5019,26,Male,42
5019,27,Female,45
5019,27,Male,41
5019,28,Female,42
5019,28,Male,43
5019,29,Female,57
5019,29,Male,43
5019,30,Female,31
5019,30,Male,46
