section,category,subcategory,unit,financial_year,state,measure,value
Tourism connected industries,Tourism output,All other industries,,2023-24,Vic,$m,1081.6188
Tourism connected industries,Tourism output,All other industries,,2023-24,Vic,%,21.520472555577154
Tourism connected industries,Tourism output,All other industries,,2023-24,Qld,$m,1145.5197
Tourism connected industries,Tourism output,All other industries,,2023-24,Qld,%,22.791879417890087
Tourism connected industries,Tourism output,All other industries,,2023-24,SA,$m,272.5449
Tourism connected industries,Tourism output,All other industries,,2023-24,SA,%,5.42270071545772
Tourism connected industries,Tourism output,All other industries,,2023-24,WA,$m,579.5758
Tourism connected industries,Tourism output,All other industries,,2023-24,WA,%,11.531553536030136
Tourism connected industries,Tourism output,All other industries,,2023-24,Tas,$m,125.9867
Tourism connected industries,Tourism output,All other industries,,2023-24,Tas,%,2.5066995134678987
Tourism connected industries,Tourism output,All other industries,,2023-24,NT,$m,70.9879
Tourism connected industries,Tourism output,All other industries,,2023-24,NT,%,1.4124136467746822
Tourism connected industries,Tourism output,All other industries,,2023-24,ACT,$m,127.7961
Tourism connected industries,Tourism output,All other industries,,2023-24,ACT,%,2.5427003143434574
Tourism connected industries,Tourism output,All other industries,,2023-24,Total(a),$m,5025.9993
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,NSW,$m,41847.3461
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,NSW,%,30.10643776957794
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,Vic,$m,31828.487500000003
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,Vic,%,22.898522069444674
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,Qld,$m,33329.045399999995
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,Qld,%,23.97807566713383
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,SA,$m,8068.590200000001
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,SA,%,5.80482471132205
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,WA,$m,14226.4429
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,WA,%,10.234998339627179
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,Tas,$m,4119.6813
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,Tas,%,2.9638421608041696
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,NT,$m,2713.6782
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,NT,%,1.9523145783182718
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,ACT,$m,2864.7283000000007
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,ACT,%,2.060985279319752
Tourism connected industries,Tourism output,Direct tourism output,,2023-24,Total(a),$m,138997.9991
