section,category,subcategory,unit,financial_year,state,measure,value
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Qld,%,23.49591173605537
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,SA,'000,2.2700162481544863
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,SA,%,3.9727316022135044
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,WA,'000,6.511889890729681
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,WA,%,11.396390127193424
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Tas,'000,1.5302594623571406
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Tas,%,2.6780910183506013
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NT,'000,0.918305754244438
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NT,%,1.6071172588951042
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,ACT,'000,0.9926583965398315
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,ACT,%,1.7372410375222973
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Total(a),'000,57.139934821916775
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NSW,'000,22.55521938871806
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NSW,%,28.682368978622247
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Vic,'000,24.01061524939019
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Vic,%,30.533124689144742
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Qld,'000,14.296880604852568
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Qld,%,18.180643587834144
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,SA,'000,4.7180542423251515
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,SA,%,5.999718748344895
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,WA,'000,8.75600207811665
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,WA,%,11.134579453824536
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Tas,'000,2.4892653090100216
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Tas,%,3.1654769057321737
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NT,'000,0.7275145138786512
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NT,%,0.9251446135260336
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,ACT,'000,1.0843721601531398
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,ACT,%,1.3789430229712225
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Total(a),'000,78.63792354644444
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NSW,'000,5.924248297589951
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NSW,%,28.683161781183454
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Vic,'000,5.523184030175463
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Vic,%,26.74134727763176
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Qld,'000,4.416501432038881
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Qld,%,21.38317280414025
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,SA,'000,1.0612440050164769
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,SA,%,5.138176517277631
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,WA,'000,2.3873506627422287
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,WA,%,11.558726415249675
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Tas,'000,0.7674241314430548
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Tas,%,3.7156022859339166
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NT,'000,0.20399282500975346
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NT,%,0.9876627224310838
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,ACT,'000,0.3701524549342176
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,ACT,%,1.7921501961522357
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Total(a),'000,20.654097838950026
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NSW,'000,3.701027502199189
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NSW,%,24.37270919279728
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Vic,'000,3.9254949009626414
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Vic,%,25.85091453714407
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Qld,'000,3.8678628560967674
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Qld,%,25.471385050030683
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,SA,'000,0.7925125637654001
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,SA,%,5.219004245932982
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,WA,'000,1.1558232358026665
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,WA,%,7.611546682038196
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Tas,'000,0.7680253524383668
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Tas,%,5.057746411382518
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NT,'000,0.4557876516970612
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NT,%,3.001539405443352
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,ACT,'000,0.5185956365008259
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,ACT,%,3.4151544752309095
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Total(a),'000,15.18512969946292
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NSW,'000,6.986612871878276
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NSW,%,24.900966265017548
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Vic,'000,5.736368887407757
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Vic,%,20.44497537912609
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Qld,'000,7.976352117302241
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Qld,%,28.42849298124169
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,SA,'000,2.161349405740845
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,SA,%,7.703259022107469
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,WA,'000,3.023617282836698
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,WA,%,10.77646541162935
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Tas,'000,0.9995826877076891
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Tas,%,3.562609699743271
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NT,'000,0.7544491813815335
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NT,%,2.6889300951350865
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,ACT,'000,0.419265
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,ACT,%,1.4943011459995024
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Total(a),'000,28.057597434255037
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NSW,'000,6.469263781297872
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NSW,%,30.97457201467665
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Vic,'000,5.308530422706329
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Vic,%,25.417027876583354
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Qld,'000,5.645450268211578
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Qld,%,27.030186401351745
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,SA,'000,0.8388177811856207
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,SA,%,4.016225439073493
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,WA,'000,1.6333617707420172
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,WA,%,7.8204697635189655
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Tas,'000,0.583247620898875
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Tas,%,2.792565900334433
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NT,'000,0.39892217608941555
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NT,%,1.9100231632623512
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,ACT,'000,0.008130695844822622
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,ACT,%,0.03892944119900534
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Total(a),'000,20.88572451697653
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NSW,'000,2.6598193273970696
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NSW,%,30.878743398002996
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Vic,'000,1.4499987689300713
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Vic,%,16.83352679335119
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Qld,'000,2.7850245231080732
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Qld,%,32.33229291944373
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,SA,'000,0.3341472173999982
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,SA,%,3.879228215605391
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,WA,'000,0.5099210211191842
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,WA,%,5.91984583396343
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Tas,'000,0.5168761458600395
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Tas,%,6.000590232638111
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NT,'000,0.25514231850587993
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NT,%,2.9620335870047927
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,ACT,'000,0.10282575544973921
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,ACT,%,1.1937390199903257
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Total(a),'000,8.613755077770058
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NSW,'000,0.5485720361449153
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NSW,%,30.350315387337762
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Vic,'000,0.3443841258474733
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Vic,%,19.05340802151698
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Qld,'000,0.4156405749840344
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Qld,%,22.995744783475285
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,SA,'000,0.08969221633375113
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,SA,%,4.962314653602865
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,WA,'000,0.1281555896970786
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,WA,%,7.090340574576954
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Tas,'000,0.14365241413609817
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Tas,%,7.9477184178438325
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NT,'000,0.10885524985886658
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NT,%,6.022529307183456
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,ACT,'000,0.02851512618332564
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,ACT,%,1.5776288544628685
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Total(a),'000,1.807467333185543
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NSW,'000,4.322309993457054
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NSW,%,24.650979123094206
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Vic,'000,4.716067468136605
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Vic,%,26.89665500071086
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Qld,'000,5.578624506727698
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Qld,%,31.815986465361455
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,SA,'000,0.6200853814647425
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,SA,%,3.5364681885755984
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,WA,'000,1.4331027785598562
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,WA,%,8.173265390266907
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Tas,'000,0.578237655400604
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Tas,%,3.297802423482947
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NT,'000,0.1594348064663456
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NT,%,0.9092878788531763
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,ACT,'000,0.12616708006379282
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,ACT,%,0.7195555296548201
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Total(a),'000,17.534029670276702
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NSW,'000,20.45428861795185
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NSW,%,34.281812026850325
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Vic,'000,14.54013130647221
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Vic,%,24.369561689704685
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Qld,'000,12.043348296842316
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Qld,%,20.18490157237148
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,SA,'000,3.806796347893908
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,SA,%,6.380269647141952
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,WA,'000,5.1731419173212805
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,WA,%,8.670293164934636
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Tas,'000,1.7189814442440163
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Tas,%,2.8810485590536214
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NT,'000,0.849997557711422
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NT,%,1.4246135390487444
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,ACT,'000,1.0784471537102873
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,ACT,%,1.80749980089456
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Total(a),'000,59.665132642147285
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NSW,'000,9.130185838325504
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NSW,%,35.925958536970185
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Vic,'000,7.217337103608289
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Vic,%,28.39917589006295
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Qld,'000,4.639092007124671
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Qld,%,18.254154958987915
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,SA,'000,1.0812947950014193
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,SA,%,4.254738365608909
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,WA,'000,2.117647841217628
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,WA,%,8.332637460689615
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Tas,'000,0.3895042460625933
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Tas,%,1.5326427787788561
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NT,'000,0.26009707378542046
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NT,%,1.02344430374881
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,ACT,'000,0.5787373697085594
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,ACT,%,2.2772477051527495
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Total(a),'000,25.413896274834087
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NSW,'000,97.54422988643603
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NSW,%,29.24034259084921
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Vic,'000,89.4706864502548
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Vic,%,26.82017713082267
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Qld,'000,75.09032583908596
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Qld,%,22.50944884540718
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,SA,'000,17.774010204281797
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,SA,%,5.3280255345859135
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,WA,'000,32.83001406888497
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,WA,%,9.841287995755483
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Tas,'000,10.4850564695585
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Tas,%,3.1430525784172785
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NT,'000,5.092499108628788
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NT,%,1.526552813562231
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,ACT,'000,5.307866829088542
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,ACT,%,1.591112510600027
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Total(a),'000,333.5946888562194
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NSW,'000,3.165665053947209
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NSW,%,28.897974636866547
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Vic,'000,2.226725172494836
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Vic,%,20.326802255277737
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Qld,'000,2.995048532909463
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Qld,%,27.340490881144667
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,SA,'000,0.7382795186433159
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,SA,%,6.7394315068395
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,WA,'000,0.9847651409320499
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,WA,%,8.98949117514542
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Tas,'000,0.3280768402877109
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Tas,%,2.994870287289619
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NT,'000,0.21053919342259214
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NT,%,1.9219204078480083
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,ACT,'000,0.30552658509426245
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,ACT,%,2.789018849588526
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Total(a),'000,10.954626037731437
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,NSW,'000,100.70989494038324
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,NSW,%,29.22945731915933
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,Vic,'000,91.69741162274964
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,Vic,%,26.613726296618317
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,Qld,'000,78.08537437199543
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,Qld,%,22.66304734810731
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,SA,'000,18.512289722925114
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,SA,%,5.372899878968858
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,WA,'000,33.81477920981702
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,WA,%,9.814205905539211
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,Tas,'000,10.813133309846211
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,Tas,%,3.1383412598496663
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,NT,'000,5.30303830205138
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,NT,%,1.5391231596799453
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,ACT,'000,5.613393414182804
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,ACT,%,1.6291988320773634
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs – full time,,2023-24,Total(a),'000,344.54931489395085
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NSW,'000,16.263817768523708
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NSW,%,29.21990428233952
