section,category,subcategory,unit,financial_year,state,measure,value
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,ACT,,1623.0655000000002
,Total,,LEVEL ($ million) – purchaser's prices,2020-21,Total(a),,89311.9954
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,NSW,,28156.674600000002
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,Vic,,22433.0095
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,Qld,,27864.138
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,SA,,6995.888599999999
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,WA,,12175.2955
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,Tas,,3680.8393
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,NT,,2286.6045
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,ACT,,1879.5481
,Total,,LEVEL ($ million) – purchaser's prices,2021-22,Total(a),,105471.9982
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,NSW,,54228.7004
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,Vic,,40886.4834
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,Qld,,44987.1651
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,SA,,11691.0134
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,WA,,19294.783799999997
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,Tas,,5029.5093
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,NT,,3499.2968
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,ACT,,3799.0501000000004
,Total,,LEVEL ($ million) – purchaser's prices,2022-23,Total(a),,183416.002
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,NSW,,60164.9183
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,Vic,,45414.873400000004
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,Qld,,47008.1817
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,SA,,11734.1283
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,WA,,20709.6536
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,Tas,,5760.377799999999
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,NT,,3658.7582999999995
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,ACT,,4028.1148
,Total,,LEVEL ($ million) – purchaser's prices,2023-24,Total(a),,198479.0063
