section,category,subcategory,unit,financial_year,state,measure,value
,Total gross state product,,$ million – basic prices,2022-23,Qld,,35652.6172
,Total gross state product,,$ million – basic prices,2022-23,SA,,9302.9805
,Total gross state product,,$ million – basic prices,2022-23,WA,,14786.0879
,Total gross state product,,$ million – basic prices,2022-23,Tas,,3938.2676
,Total gross state product,,$ million – basic prices,2022-23,NT,,2822.8379
,Total gross state product,,$ million – basic prices,2022-23,ACT,,3024.2385
,Total gross state product,,$ million – basic prices,2022-23,Total,,144232.6428
,Total gross state product,,$ million – basic prices,2023-24,NSW,,48203.7266
,Total gross state product,,$ million – basic prices,2023-24,Vic,,35954.6797
,Total gross state product,,$ million – basic prices,2023-24,Qld,,37629.2617
,Total gross state product,,$ million – basic prices,2023-24,SA,,9480.5313
,Total gross state product,,$ million – basic prices,2023-24,WA,,15925.6299
,Total gross state product,,$ million – basic prices,2023-24,Tas,,4545.1753
,Total gross state product,,$ million – basic prices,2023-24,NT,,3022.2534
,Total gross state product,,$ million – basic prices,2023-24,ACT,,3203.7334
,Total gross state product,,$ million – basic prices,2023-24,Total,,157964.9912
,Total filled jobs,,'000,2016-17,NSW,,245.6725
,Total filled jobs,,'000,2016-17,Vic,,221.4059
,Total filled jobs,,'000,2016-17,Qld,,198.1281
,Total filled jobs,,'000,2016-17,SA,,56.5575
,Total filled jobs,,'000,2016-17,WA,,99.7505
,Total filled jobs,,'000,2016-17,Tas,,39.2949
,Total filled jobs,,'000,2016-17,NT,,15.5838
,Total filled jobs,,'000,2016-17,ACT,,16.8823
,Total filled jobs,,'000,2016-17,Total,,893.2755
,Total filled jobs,,'000,2017-18,NSW,,277.1772
,Total filled jobs,,'000,2017-18,Vic,,239.6565
,Total filled jobs,,'000,2017-18,Qld,,219.6721
,Total filled jobs,,'000,2017-18,SA,,59.3643
,Total filled jobs,,'000,2017-18,WA,,89.4501
,Total filled jobs,,'000,2017-18,Tas,,39.4788
,Total filled jobs,,'000,2017-18,NT,,14.0261
,Total filled jobs,,'000,2017-18,ACT,,18.7606
,Total filled jobs,,'000,2017-18,Total,,957.5857
,Total filled jobs,,'000,2018-19,NSW,,293.5693
,Total filled jobs,,'000,2018-19,Vic,,261.4893
,Total filled jobs,,'000,2018-19,Qld,,232.4726
,Total filled jobs,,'000,2018-19,SA,,64.1058
,Total filled jobs,,'000,2018-19,WA,,102.4915
,Total filled jobs,,'000,2018-19,Tas,,45.0848
,Total filled jobs,,'000,2018-19,NT,,15.6087
,Total filled jobs,,'000,2018-19,ACT,,18.7007
,Total filled jobs,,'000,2018-19,Total,,1033.5227000000002
,Total filled jobs,,'000,2019-20,NSW,,241.7857
,Total filled jobs,,'000,2019-20,Vic,,220.1461
,Total filled jobs,,'000,2019-20,Qld,,197.6427
,Total filled jobs,,'000,2019-20,SA,,57.7334
,Total filled jobs,,'000,2019-20,WA,,92.5492
,Total filled jobs,,'000,2019-20,Tas,,37.452
,Total filled jobs,,'000,2019-20,NT,,12.1176
,Total filled jobs,,'000,2019-20,ACT,,14.6353
,Total filled jobs,,'000,2019-20,Total,,874.062
,Total filled jobs,,'000,2020-21,NSW,,178.2957
,Total filled jobs,,'000,2020-21,Vic,,109.0992
,Total filled jobs,,'000,2020-21,Qld,,156.771
,Total filled jobs,,'000,2020-21,SA,,51.2076
,Total filled jobs,,'000,2020-21,WA,,72.9478
,Total filled jobs,,'000,2020-21,Tas,,32.0391
,Total filled jobs,,'000,2020-21,NT,,9.5636
,Total filled jobs,,'000,2020-21,ACT,,10.539
,Total filled jobs,,'000,2020-21,Total,,620.4629999999999
,Total filled jobs,,'000,2021-22,NSW,,163.9048
,Total filled jobs,,'000,2021-22,Vic,,156.7572
,Total filled jobs,,'000,2021-22,Qld,,182.7332
,Total filled jobs,,'000,2021-22,SA,,48.0678
,Total filled jobs,,'000,2021-22,WA,,80.5681
,Total filled jobs,,'000,2021-22,Tas,,35.5757
,Total filled jobs,,'000,2021-22,NT,,11.7394
,Total filled jobs,,'000,2021-22,ACT,,11.2137
,Total filled jobs,,'000,2021-22,Total,,690.5599000000001
,Total filled jobs,,'000,2022-23,NSW,,299.9641
,Total filled jobs,,'000,2022-23,Vic,,266.4879
,Total filled jobs,,'000,2022-23,Qld,,269.6686
,Total filled jobs,,'000,2022-23,SA,,72.5589
,Total filled jobs,,'000,2022-23,WA,,114.4348
,Total filled jobs,,'000,2022-23,Tas,,44.4615
,Total filled jobs,,'000,2022-23,NT,,16.2872
,Total filled jobs,,'000,2022-23,ACT,,21.1317
,Total filled jobs,,'000,2022-23,Total,,1104.9947
,Total filled jobs,,'000,2023-24,NSW,,328.2298
,Total filled jobs,,'000,2023-24,Vic,,288.7722
,Total filled jobs,,'000,2023-24,Qld,,276.8248
,Total filled jobs,,'000,2023-24,SA,,71.4866
,Total filled jobs,,'000,2023-24,WA,,120.1273
,Total filled jobs,,'000,2023-24,Tas,,50.7788
,Total filled jobs,,'000,2023-24,NT,,16.9571
,Total filled jobs,,'000,2023-24,ACT,,22.1986
,Total filled jobs,,'000,2023-24,Total,,1175.3752
