section,category,subcategory,unit,financial_year,state,measure,value
Tourism connected products,Tourism consumption,Repair and maintenance of motor vehicles,,2023-24,NT,%,1.2908227316173013
Tourism connected products,Tourism consumption,Repair and maintenance of motor vehicles,,2023-24,ACT,$m,2.9703000000000004
Tourism connected products,Tourism consumption,Repair and maintenance of motor vehicles,,2023-24,ACT,%,0.6392775042888607
Tourism connected products,Tourism consumption,Repair and maintenance of motor vehicles,,2023-24,Total(a),$m,464.6339
Tourism connected products,Tourism consumption,Education services,,2023-24,NSW,$m,2180.14
Tourism connected products,Tourism consumption,Education services,,2023-24,NSW,%,37.67306160957531
Tourism connected products,Tourism consumption,Education services,,2023-24,Vic,$m,1820.9001
Tourism connected products,Tourism consumption,Education services,,2023-24,Vic,%,31.465356193722354
Tourism connected products,Tourism consumption,Education services,,2023-24,Qld,$m,914.7251
Tourism connected products,Tourism consumption,Education services,,2023-24,Qld,%,15.806551436203609
Tourism connected products,Tourism consumption,Education services,,2023-24,SA,$m,239.72129999999999
Tourism connected products,Tourism consumption,Education services,,2023-24,SA,%,4.142410718590313
Tourism connected products,Tourism consumption,Education services,,2023-24,WA,$m,373.09549999999996
Tourism connected products,Tourism consumption,Education services,,2023-24,WA,%,6.447131724455908
Tourism connected products,Tourism consumption,Education services,,2023-24,Tas,$m,69.0743
Tourism connected products,Tourism consumption,Education services,,2023-24,Tas,%,1.1936115843653563
Tourism connected products,Tourism consumption,Education services,,2023-24,NT,$m,41.1915
Tourism connected products,Tourism consumption,Education services,,2023-24,NT,%,0.7117937000792708
Tourism connected products,Tourism consumption,Education services,,2023-24,ACT,$m,148.15200000000002
Tourism connected products,Tourism consumption,Education services,,2023-24,ACT,%,2.560083033007881
Tourism connected products,Tourism consumption,Education services,,2023-24,Total(a),$m,5786.9998
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,NSW,$m,23425.1648
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,NSW,%,31.99765738090391
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,Vic,$m,17389.283699999996
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,Vic,%,23.752931801441882
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,Qld,$m,16042.5522
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,Qld,%,21.913360831974437
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,SA,$m,4389.232899999999
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,SA,%,5.995482708373145
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,WA,$m,7573.589600000001
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,WA,%,10.345162018428026
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,Tas,$m,1896.4863000000003
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,Tas,%,2.5905097946195945
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,NT,$m,975.2297
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,NT,%,1.3321172369417742
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,ACT,$m,1517.4602000000002
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,ACT,%,2.072778227317228
Tourism connected products,Tourism consumption,Total tourism connected products,,2023-24,Total(a),$m,73208.9994
Tourism connected products,Tourism consumption,All other industries,,2023-24,NSW,$m,1073.1471
Tourism connected products,Tourism consumption,All other industries,,2023-24,NSW,%,36.51402426090672
Tourism connected products,Tourism consumption,All other industries,,2023-24,Vic,$m,580.4128000000001
Tourism connected products,Tourism consumption,All other industries,,2023-24,Vic,%,19.748650544311033
Tourism connected products,Tourism consumption,All other industries,,2023-24,Qld,$m,760.3488
Tourism connected products,Tourism consumption,All other industries,,2023-24,Qld,%,25.87100550330082
Tourism connected products,Tourism consumption,All other industries,,2023-24,SA,$m,109.01920000000001
Tourism connected products,Tourism consumption,All other industries,,2023-24,SA,%,3.709398006764071
Tourism connected products,Tourism consumption,All other industries,,2023-24,WA,$m,240.8594
Tourism connected products,Tourism consumption,All other industries,,2023-24,WA,%,8.19528466793363
Tourism connected products,Tourism consumption,All other industries,,2023-24,Tas,$m,49.403999999999996
Tourism connected products,Tourism consumption,All other industries,,2023-24,Tas,%,1.6809800395358994
Tourism connected products,Tourism consumption,All other industries,,2023-24,NT,$m,44.4054
Tourism connected products,Tourism consumption,All other industries,,2023-24,NT,%,1.5109017700511584
Tourism connected products,Tourism consumption,All other industries,,2023-24,ACT,$m,81.4031
Tourism connected products,Tourism consumption,All other industries,,2023-24,ACT,%,2.76975520719668
Tourism connected products,Tourism consumption,All other industries,,2023-24,Total(a),$m,2938.9997999999996
Tourism connected products,Tourism consumption,Total consumption,,2023-24,NSW,$m,60164.918300000005
Tourism connected products,Tourism consumption,Total consumption,,2023-24,NSW,%,30.31298848774667
Tourism connected products,Tourism consumption,Total consumption,,2023-24,Vic,$m,45414.8734
Tourism connected products,Tourism consumption,Total consumption,,2023-24,Vic,%,22.881449413464463
Tourism connected products,Tourism consumption,Total consumption,,2023-24,Qld,$m,47008.1817
Tourism connected products,Tourism consumption,Total consumption,,2023-24,Qld,%,23.684208521596275
Tourism connected products,Tourism consumption,Total consumption,,2023-24,SA,$m,11734.1283
Tourism connected products,Tourism consumption,Total consumption,,2023-24,SA,%,5.912024916215043
Tourism connected products,Tourism consumption,Total consumption,,2023-24,WA,$m,20709.653599999998
Tourism connected products,Tourism consumption,Total consumption,,2023-24,WA,%,10.434178403297546
Tourism connected products,Tourism consumption,Total consumption,,2023-24,Tas,$m,5760.3778
Tourism connected products,Tourism consumption,Total consumption,,2023-24,Tas,%,2.9022605011411025
Tourism connected products,Tourism consumption,Total consumption,,2023-24,NT,$m,3658.7583000000004
Tourism connected products,Tourism consumption,Total consumption,,2023-24,NT,%,1.8433981356764775
Tourism connected products,Tourism consumption,Total consumption,,2023-24,ACT,$m,4028.1148000000003
Tourism connected products,Tourism consumption,Total consumption,,2023-24,ACT,%,2.0294916208624185
Tourism connected products,Tourism consumption,Total consumption,,2023-24,Total(a),$m,198479.0062
