table,row_order,line_item,is_total_row,year,value_million_aud
balance_sheet,10,Other loans and placements,False,2017-18,22
balance_sheet,10,Other loans and placements,False,2018-19,21
balance_sheet,10,Other loans and placements,False,2019-20,22
balance_sheet,10,Other loans and placements,False,2020-21,19
balance_sheet,10,Other loans and placements,False,2021-22,19
balance_sheet,10,Other loans and placements,False,2022-23,20
balance_sheet,10,Other loans and placements,False,2023-24,17
balance_sheet,10,Other loans and placements,False,2024-25,16
balance_sheet,11,Equity including contributed capital,False,2015-16,67
balance_sheet,11,Equity including contributed capital,False,2016-17,100
balance_sheet,11,Equity including contributed capital,False,2017-18,103
balance_sheet,11,Equity including contributed capital,False,2018-19,113
balance_sheet,11,Equity including contributed capital,False,2019-20,119
balance_sheet,11,Equity including contributed capital,False,2020-21,138
balance_sheet,11,Equity including contributed capital,False,2021-22,147
balance_sheet,11,Equity including contributed capital,False,2022-23,170
balance_sheet,11,Equity including contributed capital,False,2023-24,224
balance_sheet,11,Equity including contributed capital,False,2024-25,237
balance_sheet,12,Other financial assets,False,2015-16,196
balance_sheet,12,Other financial assets,False,2016-17,216
balance_sheet,12,Other financial assets,False,2017-18,254
balance_sheet,12,Other financial assets,False,2018-19,260
balance_sheet,12,Other financial assets,False,2019-20,256
balance_sheet,12,Other financial assets,False,2020-21,227
balance_sheet,12,Other financial assets,False,2021-22,285
balance_sheet,12,Other financial assets,False,2022-23,305
balance_sheet,12,Other financial assets,False,2023-24,353
balance_sheet,12,Other financial assets,False,2024-25,388
balance_sheet,13,Total financial assets,True,2015-16,417
balance_sheet,13,Total financial assets,True,2016-17,477
balance_sheet,13,Total financial assets,True,2017-18,530
balance_sheet,13,Total financial assets,True,2018-19,549
balance_sheet,13,Total financial assets,True,2019-20,562
balance_sheet,13,Total financial assets,True,2020-21,550
balance_sheet,13,Total financial assets,True,2021-22,588
balance_sheet,13,Total financial assets,True,2022-23,652
balance_sheet,13,Total financial assets,True,2023-24,942
balance_sheet,13,Total financial assets,True,2024-25,822
balance_sheet,14,Total Assets,True,2015-16,23325
balance_sheet,14,Total Assets,True,2016-17,24096
balance_sheet,14,Total Assets,True,2017-18,24831
balance_sheet,14,Total Assets,True,2018-19,26003
balance_sheet,14,Total Assets,True,2019-20,26726
balance_sheet,14,Total Assets,True,2020-21,27531
balance_sheet,14,Total Assets,True,2021-22,29142
balance_sheet,14,Total Assets,True,2022-23,31146
balance_sheet,14,Total Assets,True,2023-24,35141
balance_sheet,14,Total Assets,True,2024-25,37930
balance_sheet,15,Currency and deposits,False,2015-16,183
balance_sheet,15,Currency and deposits,False,2016-17,158
balance_sheet,15,Currency and deposits,False,2017-18,177
balance_sheet,15,Currency and deposits,False,2018-19,195
balance_sheet,15,Currency and deposits,False,2019-20,159
balance_sheet,15,Currency and deposits,False,2020-21,160
balance_sheet,15,Currency and deposits,False,2021-22,159
balance_sheet,15,Currency and deposits,False,2022-23,241
balance_sheet,15,Currency and deposits,False,2023-24,409
balance_sheet,15,Currency and deposits,False,2024-25,256
balance_sheet,16,Advances,False,2015-16,195
balance_sheet,16,Advances,False,2016-17,201
balance_sheet,16,Advances,False,2017-18,182
balance_sheet,16,Advances,False,2018-19,204
balance_sheet,16,Advances,False,2019-20,199
balance_sheet,16,Advances,False,2020-21,241
balance_sheet,16,Advances,False,2021-22,236
balance_sheet,16,Advances,False,2022-23,210
balance_sheet,16,Advances,False,2023-24,24
balance_sheet,16,Advances,False,2024-25,18
balance_sheet,17,Other loans and placements,False,2015-16,235
balance_sheet,17,Other loans and placements,False,2016-17,160
balance_sheet,17,Other loans and placements,False,2017-18,209
balance_sheet,17,Other loans and placements,False,2018-19,284
balance_sheet,17,Other loans and placements,False,2019-20,369
balance_sheet,17,Other loans and placements,False,2020-21,109
balance_sheet,17,Other loans and placements,False,2021-22,110
balance_sheet,17,Other loans and placements,False,2022-23,97
balance_sheet,17,Other loans and placements,False,2023-24,22
balance_sheet,17,Other loans and placements,False,2024-25,17
balance_sheet,18,Debt securities,False,2015-16,0
balance_sheet,18,Debt securities,False,2016-17,0
balance_sheet,18,Debt securities,False,2017-18,0
balance_sheet,18,Debt securities,False,2018-19,0
balance_sheet,18,Debt securities,False,2019-20,0
balance_sheet,18,Debt securities,False,2020-21,0
balance_sheet,18,Debt securities,False,2021-22,0
balance_sheet,18,Debt securities,False,2022-23,0
balance_sheet,18,Debt securities,False,2023-24,0
balance_sheet,18,Debt securities,False,2024-25,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2015-16,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2016-17,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2017-18,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2018-19,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2019-20,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2020-21,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2021-22,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2022-23,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2023-24,0
balance_sheet,19,Provisions for defined benefit superannuation,False,2024-25,0
balance_sheet,20,Other liabilities,False,2015-16,473
balance_sheet,20,Other liabilities,False,2016-17,463
balance_sheet,20,Other liabilities,False,2017-18,499
balance_sheet,20,Other liabilities,False,2018-19,548
balance_sheet,20,Other liabilities,False,2019-20,573
balance_sheet,20,Other liabilities,False,2020-21,698
balance_sheet,20,Other liabilities,False,2021-22,691
balance_sheet,20,Other liabilities,False,2022-23,684
balance_sheet,20,Other liabilities,False,2023-24,1088
balance_sheet,20,Other liabilities,False,2024-25,1088
balance_sheet,21,Total Liabilities,True,2015-16,1086
balance_sheet,21,Total Liabilities,True,2016-17,982
balance_sheet,21,Total Liabilities,True,2017-18,1067
balance_sheet,21,Total Liabilities,True,2018-19,1232
balance_sheet,21,Total Liabilities,True,2019-20,1301
balance_sheet,21,Total Liabilities,True,2020-21,1208
balance_sheet,21,Total Liabilities,True,2021-22,1195
balance_sheet,21,Total Liabilities,True,2022-23,1231
balance_sheet,21,Total Liabilities,True,2023-24,1543
balance_sheet,21,Total Liabilities,True,2024-25,1379
balance_sheet,22,GFS NET WORTH,True,2015-16,22238
balance_sheet,22,GFS NET WORTH,True,2016-17,23114
balance_sheet,22,GFS NET WORTH,True,2017-18,23764
balance_sheet,22,GFS NET WORTH,True,2018-19,24771
balance_sheet,22,GFS NET WORTH,True,2019-20,25426
balance_sheet,22,GFS NET WORTH,True,2020-21,26323
balance_sheet,22,GFS NET WORTH,True,2021-22,27947
balance_sheet,22,GFS NET WORTH,True,2022-23,29915
balance_sheet,22,GFS NET WORTH,True,2023-24,33597
balance_sheet,22,GFS NET WORTH,True,2024-25,36551
balance_sheet,23,Net financial worth,True,2015-16,-669
balance_sheet,23,Net financial worth,True,2016-17,-504
balance_sheet,23,Net financial worth,True,2017-18,-537
balance_sheet,23,Net financial worth,True,2018-19,-683
balance_sheet,23,Net financial worth,True,2019-20,-739
balance_sheet,23,Net financial worth,True,2020-21,-659
balance_sheet,23,Net financial worth,True,2021-22,-608
balance_sheet,23,Net financial worth,True,2022-23,-579
balance_sheet,23,Net financial worth,True,2023-24,-601
balance_sheet,23,Net financial worth,True,2024-25,-557
expenses_by_purpose,1,General public services,False,2015-16,164
expenses_by_purpose,1,General public services,False,2016-17,150
expenses_by_purpose,1,General public services,False,2017-18,158
expenses_by_purpose,1,General public services,False,2018-19,151
expenses_by_purpose,1,General public services,False,2019-20,147
expenses_by_purpose,1,General public services,False,2020-21,148
expenses_by_purpose,1,General public services,False,2021-22,157
expenses_by_purpose,1,General public services,False,2022-23,168
expenses_by_purpose,1,General public services,False,2023-24,158
expenses_by_purpose,1,General public services,False,2024-25,182
expenses_by_purpose,2,Public order and safety,False,2015-16,41
expenses_by_purpose,2,Public order and safety,False,2016-17,44
expenses_by_purpose,2,Public order and safety,False,2017-18,49
expenses_by_purpose,2,Public order and safety,False,2018-19,50
expenses_by_purpose,2,Public order and safety,False,2019-20,58
expenses_by_purpose,2,Public order and safety,False,2020-21,64
expenses_by_purpose,2,Public order and safety,False,2021-22,57
expenses_by_purpose,2,Public order and safety,False,2022-23,69
expenses_by_purpose,2,Public order and safety,False,2023-24,72
expenses_by_purpose,2,Public order and safety,False,2024-25,74
expenses_by_purpose,3,Economic affairs,False,2015-16,160
expenses_by_purpose,3,Economic affairs,False,2016-17,154
expenses_by_purpose,3,Economic affairs,False,2017-18,152
expenses_by_purpose,3,Economic affairs,False,2018-19,160
expenses_by_purpose,3,Economic affairs,False,2019-20,162
expenses_by_purpose,3,Economic affairs,False,2020-21,165
expenses_by_purpose,3,Economic affairs,False,2021-22,186
expenses_by_purpose,3,Economic affairs,False,2022-23,191
expenses_by_purpose,3,Economic affairs,False,2023-24,205
expenses_by_purpose,3,Economic affairs,False,2024-25,211
expenses_by_purpose,4,Environmental Protection,False,2015-16,369
expenses_by_purpose,4,Environmental Protection,False,2016-17,387
expenses_by_purpose,4,Environmental Protection,False,2017-18,396
expenses_by_purpose,4,Environmental Protection,False,2018-19,412
expenses_by_purpose,4,Environmental Protection,False,2019-20,446
expenses_by_purpose,4,Environmental Protection,False,2020-21,454
expenses_by_purpose,4,Environmental Protection,False,2021-22,459
expenses_by_purpose,4,Environmental Protection,False,2022-23,525
expenses_by_purpose,4,Environmental Protection,False,2023-24,558
expenses_by_purpose,4,Environmental Protection,False,2024-25,575
expenses_by_purpose,5,Housing and community amenities,False,2015-16,194
expenses_by_purpose,5,Housing and community amenities,False,2016-17,201
expenses_by_purpose,5,Housing and community amenities,False,2017-18,220
expenses_by_purpose,5,Housing and community amenities,False,2018-19,219
expenses_by_purpose,5,Housing and community amenities,False,2019-20,219
expenses_by_purpose,5,Housing and community amenities,False,2020-21,239
expenses_by_purpose,5,Housing and community amenities,False,2021-22,249
expenses_by_purpose,5,Housing and community amenities,False,2022-23,254
expenses_by_purpose,5,Housing and community amenities,False,2023-24,280
expenses_by_purpose,5,Housing and community amenities,False,2024-25,289
expenses_by_purpose,6,Health,False,2015-16,58
expenses_by_purpose,6,Health,False,2016-17,59
expenses_by_purpose,6,Health,False,2017-18,61
expenses_by_purpose,6,Health,False,2018-19,60
expenses_by_purpose,6,Health,False,2019-20,61
expenses_by_purpose,6,Health,False,2020-21,62
expenses_by_purpose,6,Health,False,2021-22,66
expenses_by_purpose,6,Health,False,2022-23,78
expenses_by_purpose,6,Health,False,2023-24,91
expenses_by_purpose,6,Health,False,2024-25,94
expenses_by_purpose,7,"Recreation, culture and religion",False,2015-16,488
expenses_by_purpose,7,"Recreation, culture and religion",False,2016-17,511
expenses_by_purpose,7,"Recreation, culture and religion",False,2017-18,535
expenses_by_purpose,7,"Recreation, culture and religion",False,2018-19,569
expenses_by_purpose,7,"Recreation, culture and religion",False,2019-20,594
expenses_by_purpose,7,"Recreation, culture and religion",False,2020-21,612
expenses_by_purpose,7,"Recreation, culture and religion",False,2021-22,632
expenses_by_purpose,7,"Recreation, culture and religion",False,2022-23,681
expenses_by_purpose,7,"Recreation, culture and religion",False,2023-24,755
expenses_by_purpose,7,"Recreation, culture and religion",False,2024-25,770
expenses_by_purpose,8,Education,False,2015-16,0
expenses_by_purpose,8,Education,False,2016-17,0
expenses_by_purpose,8,Education,False,2017-18,0
expenses_by_purpose,8,Education,False,2018-19,0
expenses_by_purpose,8,Education,False,2019-20,0
expenses_by_purpose,8,Education,False,2020-21,0
expenses_by_purpose,8,Education,False,2021-22,0
expenses_by_purpose,8,Education,False,2022-23,0
expenses_by_purpose,8,Education,False,2023-24,0
expenses_by_purpose,8,Education,False,2024-25,0
expenses_by_purpose,9,Social Protection,False,2015-16,130
expenses_by_purpose,9,Social Protection,False,2016-17,130
expenses_by_purpose,9,Social Protection,False,2017-18,126
expenses_by_purpose,9,Social Protection,False,2018-19,132
expenses_by_purpose,9,Social Protection,False,2019-20,134
expenses_by_purpose,9,Social Protection,False,2020-21,130
expenses_by_purpose,9,Social Protection,False,2021-22,131
expenses_by_purpose,9,Social Protection,False,2022-23,156
expenses_by_purpose,9,Social Protection,False,2023-24,161
expenses_by_purpose,9,Social Protection,False,2024-25,166
expenses_by_purpose,10,Transport,False,2015-16,466
expenses_by_purpose,10,Transport,False,2016-17,497
expenses_by_purpose,10,Transport,False,2017-18,497
expenses_by_purpose,10,Transport,False,2018-19,525
expenses_by_purpose,10,Transport,False,2019-20,533
expenses_by_purpose,10,Transport,False,2020-21,533
expenses_by_purpose,10,Transport,False,2021-22,540
expenses_by_purpose,10,Transport,False,2022-23,576
expenses_by_purpose,10,Transport,False,2023-24,635
expenses_by_purpose,10,Transport,False,2024-25,670
expenses_by_purpose,11,Total Expenses,True,2015-16,2070
expenses_by_purpose,11,Total Expenses,True,2016-17,2133
expenses_by_purpose,11,Total Expenses,True,2017-18,2194
expenses_by_purpose,11,Total Expenses,True,2018-19,2278
expenses_by_purpose,11,Total Expenses,True,2019-20,2354
expenses_by_purpose,11,Total Expenses,True,2020-21,2408
expenses_by_purpose,11,Total Expenses,True,2021-22,2478
expenses_by_purpose,11,Total Expenses,True,2022-23,2699
expenses_by_purpose,11,Total Expenses,True,2023-24,2916
expenses_by_purpose,11,Total Expenses,True,2024-25,3031
