year,jurisdiction,category,type,source_stream,management,fate,tonnes,headline_scope,core_waste,classification
2010–11,SA,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,7975.717761990757,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,3356.059408561531,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,159.5784669275335,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,8.865470384862972,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,0.6705923027405393,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,8.865470384862972,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,3141.684176972996,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,349.0760196636662,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,1979.9098033633381,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,215.41123600485966,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,0.5476310442910379,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,899.62145486781,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,132.3096780830393,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,57618.968279690765,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,2032.732881814445,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,9001.969603431457,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,871.1712350633335,Yes,Yes,Type
2010–11,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,241.36963124056683,Yes,Yes,Type
2010–11,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Other disposal,Disposal,1.574709343768832,Yes,Yes,Type
2010–11,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,1858.159748304534,Yes,Yes,Type
2010–11,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,619.3865827681781,Yes,Yes,Type
2010–11,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,921.0127455747745,Yes,Yes,Type
2010–11,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,619.3865827681781,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,465.5770834217988,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,8.482916578201213,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,306.16999999999996,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,9.260000000000002,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,10976.073083818259,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,16909.08556155786,Yes,Yes,Type
2010–11,SA,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,1779.9037433218816,Yes,Yes,Type
2010–11,SA,Hazardous wastes,,C&D,Landfill,Disposal,77664.36827553803,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&D,Treatment,Disposal,12881.994077633215,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&D,Recycling,Recycling,15776.106381945367,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&D,Treatment,Recycling,50975.261664883394,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&I,Landfill,Disposal,151686.26823427837,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&I,Other disposal,Disposal,14070.517296464674,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&I,Treatment,Disposal,23604.211445257934,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&I,Energy from waste facility,Energy recovery,16909.08556155786,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&I,Treatment,Energy recovery,1816.34292495709,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&I,Recycling,Recycling,71739.04986156967,Yes,Yes,Category
2010–11,SA,Hazardous wastes,,C&I,Treatment,Recycling,34596.45690981124,Yes,Yes,Category
2010–11,SA,Metals,Aluminium,C&D,Recycling,Recycling,582,Yes,Yes,Type
2010–11,SA,Metals,Aluminium,C&I,Recycling,Recycling,13192.000000000002,Yes,Yes,Type
2010–11,SA,Metals,Aluminium,MSW,Recycling,Recycling,5626,Yes,Yes,Type
2010–11,SA,Metals,Ferrous,C&D,Recycling,Recycling,46920,Yes,Yes,Type
2010–11,SA,Metals,Ferrous,C&I,Recycling,Recycling,261970.00000000003,Yes,Yes,Type
2010–11,SA,Metals,Ferrous,MSW,Recycling,Recycling,82110,Yes,Yes,Type
2010–11,SA,Metals,Non-ferrous metals (ex. aluminium),C&D,Recycling,Recycling,1555,Yes,Yes,Type
2010–11,SA,Metals,Non-ferrous metals (ex. aluminium),C&I,Recycling,Recycling,23325,Yes,Yes,Type
2010–11,SA,Metals,Non-ferrous metals (ex. aluminium),MSW,Recycling,Recycling,6220,Yes,Yes,Type
2010–11,SA,Metals,,C&D,Landfill,Disposal,3611.9846765863135,Yes,Yes,Category
2010–11,SA,Metals,,C&D,Recycling,Recycling,49057,Yes,Yes,Category
2010–11,SA,Metals,,C&I,Landfill,Disposal,2616.1961619888193,Yes,Yes,Category
2010–11,SA,Metals,,C&I,Recycling,Recycling,298487.00000000006,Yes,Yes,Category
2010–11,SA,Metals,,MSW,Landfill,Disposal,9448.747728957724,Yes,Yes,Category
2010–11,SA,Metals,,MSW,Recycling,Recycling,93956,Yes,Yes,Category
2010–11,SA,Organics,Biosolids,C&I,Recycling,Recycling,122700.05327458298,Yes,Yes,Type
2010–11,SA,Organics,Food organics,C&I,Landfill,Disposal,30679.60764896518,Yes,Yes,Type
2010–11,SA,Organics,Food organics,C&I,Landfill,Energy recovery,16367.83007309218,Yes,Yes,Type
2010–11,SA,Organics,Food organics,C&I,Recycling,Recycling,4400,Yes,Yes,Type
2010–11,SA,Organics,Food organics,MSW,Landfill,Disposal,83728.63247863884,Yes,Yes,Type
2010–11,SA,Organics,Food organics,MSW,Landfill,Energy recovery,44669.933342807046,Yes,Yes,Type
2010–11,SA,Organics,Other organics,C&D,Landfill,Disposal,185.6297358791993,Yes,Yes,Type
2010–11,SA,Organics,Other organics,C&D,Landfill,Energy recovery,48.4803820476914,Yes,Yes,Type
2010–11,SA,Organics,Other organics,C&I,Landfill,Disposal,2249.2357304438133,Yes,Yes,Type
2010–11,SA,Organics,Other organics,C&I,Landfill,Energy recovery,587.4264002519285,Yes,Yes,Type
2010–11,SA,Organics,Other organics,C&I,Recycling,Recycling,347800,Yes,Yes,Type
2010–11,SA,Organics,Other organics,MSW,Landfill,Disposal,12587.780585280021,Yes,Yes,Type
2010–11,SA,Organics,Other organics,MSW,Landfill,Energy recovery,3287.514303764468,Yes,Yes,Type
2010–11,SA,Organics,Other organics,MSW,Recycling,Recycling,22200,Yes,Yes,Type
2010–11,SA,Organics,Timber,C&D,Landfill,Disposal,23208.230293694098,Yes,Yes,Type
2010–11,SA,Organics,Timber,C&D,Landfill,Energy recovery,2443.5497705809257,Yes,Yes,Type
2010–11,SA,Organics,Timber,C&D,Recycling,Recycling,42000,Yes,Yes,Type
2010–11,SA,Organics,Timber,C&I,Landfill,Disposal,10558.332193494327,Yes,Yes,Type
2010–11,SA,Organics,Timber,C&I,Energy from waste facility,Energy recovery,33000,Yes,Yes,Type
2010–11,SA,Organics,Timber,C&I,Landfill,Energy recovery,1111.6664167254633,Yes,Yes,Type
2010–11,SA,Organics,Timber,C&I,Recycling,Recycling,237440,Yes,Yes,Type
2010–11,SA,Organics,Timber,MSW,Landfill,Disposal,3831.4240801510246,Yes,Yes,Type
2010–11,SA,Organics,Timber,MSW,Landfill,Energy recovery,403.4032458991537,Yes,Yes,Type
2010–11,SA,Organics,Timber,MSW,Recycling,Recycling,560,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,C&D,Landfill,Disposal,4955.870688511312,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,C&D,Landfill,Energy recovery,1197.8809827098148,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,C&D,Recycling,Recycling,11500,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,C&I,Landfill,Disposal,5433.041053557765,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,C&I,Landfill,Energy recovery,1313.2175888740783,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,C&I,Recycling,Recycling,46000,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,MSW,Landfill,Disposal,16607.868488562995,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,MSW,Landfill,Energy recovery,4014.2794427453496,Yes,Yes,Type
2010–11,SA,Organics,Vegetation,MSW,Recycling,Recycling,172500,Yes,Yes,Type
2010–11,SA,Organics,,C&D,Landfill,Disposal,28349.73071808461,Yes,Yes,Category
2010–11,SA,Organics,,C&D,Landfill,Energy recovery,3689.911135338432,Yes,Yes,Category
2010–11,SA,Organics,,C&D,Recycling,Recycling,53500,Yes,Yes,Category
2010–11,SA,Organics,,C&I,Landfill,Disposal,48920.21662646108,Yes,Yes,Category
2010–11,SA,Organics,,C&I,Landfill,Energy recovery,19380.14047894365,Yes,Yes,Category
2010–11,SA,Organics,,C&I,Recycling,Recycling,758340.053274583,Yes,Yes,Category
2010–11,SA,Organics,,MSW,Landfill,Disposal,116755.70563263289,Yes,Yes,Category
2010–11,SA,Organics,,MSW,Landfill,Energy recovery,52375.13033521602,Yes,Yes,Category
2010–11,SA,Organics,,MSW,Recycling,Recycling,195260,Yes,Yes,Category
2010–11,SA,Paper and cardboard,Cardboard,C&I,Recycling,Recycling,126279.99999999999,Yes,Yes,Type
2010–11,SA,Paper and cardboard,Cardboard,MSW,Recycling,Recycling,27720,Yes,Yes,Type
2010–11,SA,Paper and cardboard,Newsprint and magazines,C&I,Recycling,Recycling,6030,Yes,Yes,Type
2010–11,SA,Paper and cardboard,Newsprint and magazines,MSW,Recycling,Recycling,34170,Yes,Yes,Type
2010–11,SA,Paper and cardboard,Office paper,C&I,Recycling,Recycling,7072,Yes,Yes,Type
2010–11,SA,Paper and cardboard,Office paper,MSW,Recycling,Recycling,6528,Yes,Yes,Type
2010–11,SA,Paper and cardboard,Polymer coated paperboard,C&I,Recycling,Recycling,70,Yes,Yes,Type
2010–11,SA,Paper and cardboard,Polymer coated paperboard,MSW,Recycling,Recycling,3430,Yes,Yes,Type
2010–11,SA,Paper and cardboard,,C&D,Landfill,Disposal,1386.1665518639945,Yes,Yes,Category
2010–11,SA,Paper and cardboard,,C&D,Landfill,Energy recovery,352.93718130719344,Yes,Yes,Category
2010–11,SA,Paper and cardboard,,C&I,Landfill,Disposal,19809.97088620212,Yes,Yes,Category
2010–11,SA,Paper and cardboard,,C&I,Landfill,Energy recovery,5043.892652691666,Yes,Yes,Category
2010–11,SA,Paper and cardboard,,C&I,Recycling,Recycling,139452,Yes,Yes,Category
2010–11,SA,Paper and cardboard,,MSW,Landfill,Disposal,30053.131219946466,Yes,Yes,Category
2010–11,SA,Paper and cardboard,,MSW,Landfill,Energy recovery,7651.942984744468,Yes,Yes,Category
2010–11,SA,Paper and cardboard,,MSW,Recycling,Recycling,71848,Yes,Yes,Category
2010–11,SA,Plastics,High density polyethylene (HDPE) (2),C&D,Recycling,Recycling,147.19999999999996,Yes,Yes,Type
2010–11,SA,Plastics,High density polyethylene (HDPE) (2),C&I,Recycling,Recycling,1950.3999999999996,Yes,Yes,Type
2010–11,SA,Plastics,High density polyethylene (HDPE) (2),MSW,Recycling,Recycling,2502.3999999999996,Yes,Yes,Type
2010–11,SA,Plastics,Low density polyethylene (LDPE) (4),C&I,Recycling,Recycling,4554,Yes,Yes,Type
2010–11,SA,Plastics,Low density polyethylene (LDPE) (4),MSW,Recycling,Recycling,46,Yes,Yes,Type
2010–11,SA,Plastics,Other plastics (7),C&D,Recycling,Recycling,1334,Yes,Yes,Type
2010–11,SA,Plastics,Other plastics (7),C&I,Recycling,Recycling,1972.0000000000002,Yes,Yes,Type
2010–11,SA,Plastics,Other plastics (7),MSW,Recycling,Recycling,2494,Yes,Yes,Type
2010–11,SA,Plastics,Polyethylene terephthalate (PET) (1),C&I,Recycling,Recycling,1476,Yes,Yes,Type
2010–11,SA,Plastics,Polyethylene terephthalate (PET) (1),MSW,Recycling,Recycling,2624,Yes,Yes,Type
2010–11,SA,Plastics,Polypropylene (PP) (5),C&D,Recycling,Recycling,95.99999999999999,Yes,Yes,Type
2010–11,SA,Plastics,Polypropylene (PP) (5),C&I,Recycling,Recycling,3735.9999999999995,Yes,Yes,Type
2010–11,SA,Plastics,Polypropylene (PP) (5),MSW,Recycling,Recycling,167.99999999999997,Yes,Yes,Type
2010–11,SA,Plastics,Polystyrene (PS) (6),C&D,Recycling,Recycling,150.5,Yes,Yes,Type
2010–11,SA,Plastics,Polystyrene (PS) (6),C&I,Recycling,Recycling,275.2,Yes,Yes,Type
2010–11,SA,Plastics,Polystyrene (PS) (6),MSW,Recycling,Recycling,4.3,Yes,Yes,Type
2010–11,SA,Plastics,Polyvinyl chloride (PVC) (3),C&I,Recycling,Recycling,170,Yes,Yes,Type
2010–11,SA,Plastics,,C&D,Landfill,Disposal,2575.211297195798,Yes,Yes,Category
2010–11,SA,Plastics,,C&D,Recycling,Recycling,1727.7,Yes,Yes,Category
2010–11,SA,Plastics,,C&I,Landfill,Disposal,16233.644162453094,Yes,Yes,Category
2010–11,SA,Plastics,,C&I,Energy from waste facility,Energy recovery,16500,Yes,Yes,Category
2010–11,SA,Plastics,,C&I,Recycling,Recycling,14133.6,Yes,Yes,Category
2010–11,SA,Plastics,,MSW,Landfill,Disposal,23309.658519824996,Yes,Yes,Category
2010–11,SA,Plastics,,MSW,Recycling,Recycling,7838.7,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),C&I,Recycling,Recycling,1964.5999999999995,Yes,Yes,Type
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",Leather and rubber (excl. tyres),MSW,Recycling,Recycling,2215.3999999999996,Yes,Yes,Type
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Energy from waste facility,Energy recovery,5500,Yes,Yes,Type
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,C&I,Recycling,Recycling,2558.3999999999996,Yes,Yes,Type
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",Textiles,MSW,Recycling,Recycling,561.6,Yes,Yes,Type
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Disposal,3036.7255065247996,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Energy recovery,274.2604470126542,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,6718.565175049396,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Energy from waste facility,Energy recovery,5500,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,606.7840785192979,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,C&I,Recycling,Recycling,4522.999999999999,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Disposal,9624.772645911558,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Energy recovery,869.2568500482324,Yes,Yes,Category
2010–11,SA,"Textiles, leather and rubber (excl. tyres)",,MSW,Recycling,Recycling,2776.9999999999995,Yes,Yes,Category
2009–10,SA,Ash,Ash from coal-fired power stations,C&I,Long term storage,Disposal,249018.7529442442,Yes,No,Type
2009–10,SA,Ash,Ash from coal-fired power stations,C&I,Recycling,Recycling,170000,Yes,No,Type
2009–10,SA,Ash,,C&I,Long term storage,Disposal,249018.7529442442,Yes,No,Category
2009–10,SA,Ash,,C&I,Recycling,Recycling,170000,Yes,No,Category
2009–10,SA,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,117114,Yes,Yes,Type
2009–10,SA,Building and demolition materials,Asphalt,C&I,Recycling,Recycling,12314,Yes,Yes,Type
2009–10,SA,Building and demolition materials,Asphalt,MSW,Recycling,Recycling,1572,Yes,Yes,Type
2009–10,SA,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,841915.498489426,Yes,Yes,Type
2009–10,SA,Building and demolition materials,"Bricks, concrete and pavers",C&I,Recycling,Recycling,8207.25075528701,Yes,Yes,Type
2009–10,SA,Building and demolition materials,"Bricks, concrete and pavers",MSW,Recycling,Recycling,16877.25075528701,Yes,Yes,Type
2009–10,SA,Building and demolition materials,Rubble,C&I,Recycling,Recycling,11900,Yes,Yes,Type
2009–10,SA,Building and demolition materials,,C&D,Landfill,Disposal,86342.60019242787,Yes,Yes,Category
2009–10,SA,Building and demolition materials,,C&D,Recycling,Recycling,959029.498489426,Yes,Yes,Category
2009–10,SA,Building and demolition materials,,C&I,Landfill,Disposal,12280.340877644041,Yes,Yes,Category
2009–10,SA,Building and demolition materials,,C&I,Recycling,Recycling,32421.25075528701,Yes,Yes,Category
2009–10,SA,Building and demolition materials,,MSW,Landfill,Disposal,5076.657922313784,Yes,Yes,Category
2009–10,SA,Building and demolition materials,,MSW,Recycling,Recycling,18449.25075528701,Yes,Yes,Category
2009–10,SA,Glass,Glass from food and beverage containers,C&D,Landfill,Disposal,323.9872427483223,Yes,Yes,Type
2009–10,SA,Glass,Glass from food and beverage containers,C&I,Landfill,Disposal,1975.533097707954,Yes,Yes,Type
2009–10,SA,Glass,Glass from food and beverage containers,C&I,Recycling,Recycling,19380,Yes,Yes,Type
2009–10,SA,Glass,Glass from food and beverage containers,MSW,Landfill,Disposal,12337.881269804282,Yes,Yes,Type
2009–10,SA,Glass,Glass from food and beverage containers,MSW,Recycling,Recycling,37620,Yes,Yes,Type
2009–10,SA,Glass,,C&D,Landfill,Disposal,323.9872427483223,Yes,Yes,Category
2009–10,SA,Glass,,C&I,Landfill,Disposal,1975.533097707954,Yes,Yes,Category
2009–10,SA,Glass,,C&I,Recycling,Recycling,19380,Yes,Yes,Category
2009–10,SA,Glass,,MSW,Landfill,Disposal,12337.881269804282,Yes,Yes,Category
2009–10,SA,Glass,,MSW,Recycling,Recycling,37620,Yes,Yes,Category
2009–10,SA,Hazardous wastes,Acids (B),C&I,Treatment,Disposal,2104.572,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Acids (B),C&I,Treatment,Recycling,3156.858,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Alkalis (C),C&I,Landfill,Disposal,40525.781353818544,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Disposal,4387.524323090728,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Alkalis (C),C&I,Treatment,Recycling,4387.524323090728,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Asbestos (N220),C&D,Landfill,Disposal,3155.725771975891,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Asbestos (N220),C&D,Treatment,Disposal,38.768428024109184,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Asbestos (N220),C&I,Landfill,Disposal,2688.2108427942767,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Asbestos (N220),C&I,Treatment,Disposal,33.02495720572263,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Other disposal,Disposal,13796.830995684983,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Treatment,Disposal,1700.5684742149022,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Recycling,Recycling,13.610530100115339,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&D,Landfill,Disposal,18505.86310915881,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&D,Treatment,Disposal,3550.8428137035526,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&D,Recycling,Recycling,4395.738022323429,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&D,Treatment,Recycling,14203.37125481421,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&I,Landfill,Disposal,7196.724542450649,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Disposal,1380.8833164402706,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&I,Recycling,Recycling,1709.4536753480004,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Contaminated soils (N120),C&I,Treatment,Recycling,5523.5332657610825,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Landfill,Disposal,2.6146787694307223,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Disposal,1899.9358848550671,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Recycling,Recycling,33604.54980326999,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Recycling,1899.9358848550671,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Disposal,92.80955679675502,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,Recycling,8272.080361199036,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Recycling,835.2860111707951,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Oils (J),C&I,Landfill,Disposal,6.355340612874438,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Oils (J),C&I,Other disposal,Disposal,3.4273349441530376,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Oils (J),C&I,Treatment,Energy recovery,518.5634226436908,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,4929.490211224519,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,2074.2536905747634,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,140.27447550743128,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,7.793026417079516,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,0.5894716584096943,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,7.793026417079516,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,2002.7994713691544,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,222.5332745965727,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,1262.177254034273,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,171.7900680025293,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,0.43673475944834717,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,717.4464701775764,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,105.51672706044593,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,5838.10719262219,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,205.9619047740477,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,912.1035148434554,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,88.26938776030616,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,221.1537654705467,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Other disposal,Disposal,1.4428198738433506,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,1702.529945756841,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,567.5099819189471,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,843.8735050608748,Yes,Yes,Type
2009–10,SA,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,567.5099819189471,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,461.86472343501566,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,8.41527656498432,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,305.28000000000003,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,5.66,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,10882.588855411816,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,16765.06931779658,Yes,Yes,Type
2009–10,SA,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,1764.744138715431,Yes,Yes,Type
2009–10,SA,Hazardous wastes,,C&D,Landfill,Disposal,21661.588881134703,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&D,Treatment,Disposal,3589.6112417276618,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&D,Recycling,Recycling,4395.738022323429,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&D,Treatment,Recycling,14203.37125481421,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&I,Landfill,Disposal,67995.19136338787,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&I,Other disposal,Disposal,13802.137885262428,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&I,Treatment,Disposal,16687.686056753482,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&I,Energy from waste facility,Energy recovery,16765.06931779658,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&I,Treatment,Energy recovery,1316.3997055762902,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&I,Recycling,Recycling,53418.18919251455,Yes,Yes,Category
2009–10,SA,Hazardous wastes,,C&I,Treatment,Recycling,18540.963571548768,Yes,Yes,Category
