year,jurisdiction,category,type,source_stream,management,fate,tonnes,headline_scope,core_waste,classification
2021–22,ACT,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,679.7583452796587,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,762.1071138902325,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic chemicals (M),C&I,Landfill,Disposal,0.23375287846123313,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic chemicals (M),C&I,Other disposal,Disposal,0.0005780698822884554,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,0.04134196904131,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,0.002296776057850556,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,0.013733530499467387,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,0.002296776057850556,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic solvents (G),C&I,Landfill,Disposal,0.12268294729937332,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic solvents (G),C&I,Other disposal,Disposal,2.067229919339507,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,11.99703455694016,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,1.333003839660018,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,8.903048736760942,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,7.315618710785548,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,5.253520287842159,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,92.1055342397501,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,0.8308267616221903,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,67.06632034708787,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other soil/sludges (other N),C&I,Other disposal,Disposal,0.03598103444784734,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,27.874834414356105,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,30.019506597955566,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,11.946357606152617,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,232.86145921157606,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Other disposal,Disposal,0.9506913403584693,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,13.63593023570524,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,4.545310078568414,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,14.674799055223499,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,4.545310078568414,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,0.1389518405120469,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Pesticides (H),C&I,Other disposal,Disposal,4.986796767068248e-06,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,0.03044358250912077,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Pesticides (H),C&I,Recycling,Recycling,0.02959959018206525,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Reactive chemicals (E),C&I,Landfill,Disposal,0.05414929108718709,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,0.15702980565993116,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Reactive chemicals (E),C&I,Recycling,Recycling,0.0008209032528817564,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,1527.0321312432393,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Tyres (T140),C&I,Other disposal,Disposal,109.0737236602315,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,2944.9905388262473,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,1308.8846839227767,Yes,Yes,Type
2021–22,ACT,Hazardous wastes,,C&D,Landfill,Disposal,7353.740463021101,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&D,Treatment,Disposal,2.666594244127161,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&D,Recycling,Recycling,0.1771545278060015,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&D,Treatment,Recycling,0.11730820696479438,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&I,Landfill,Disposal,8153.467295455539,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&I,Other disposal,Disposal,154.29887853710005,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&I,Treatment,Disposal,995.2431025781557,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&I,Energy from waste facility,Energy recovery,2944.9905388262473,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&I,Treatment,Energy recovery,196.4073891668444,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&I,Recycling,Recycling,6585.665697905214,Yes,Yes,Category
2021–22,ACT,Hazardous wastes,,C&I,Treatment,Recycling,1634.8514851833904,Yes,Yes,Category
2021–22,ACT,Metals,Aluminium,C&D,Recycling,Recycling,70.72,Yes,Yes,Type
2021–22,ACT,Metals,Aluminium,C&I,Recycling,Recycling,1151.2050000000002,Yes,Yes,Type
2021–22,ACT,Metals,Aluminium,MSW,Recycling,Recycling,4544.22,Yes,Yes,Type
2021–22,ACT,Metals,Ferrous,C&I,Recycling,Recycling,3248.544,Yes,Yes,Type
2021–22,ACT,Metals,Ferrous,MSW,Recycling,Recycling,887.3444999999999,Yes,Yes,Type
2021–22,ACT,Metals,Non-ferrous metals (ex. aluminium),C&D,Recycling,Recycling,57.23,Yes,Yes,Type
2021–22,ACT,Metals,Non-ferrous metals (ex. aluminium),C&I,Recycling,Recycling,1775.477,Yes,Yes,Type
2021–22,ACT,Metals,Stainless steel,C&D,Recycling,Recycling,3096.35,Yes,Yes,Type
2021–22,ACT,Metals,Stainless steel,C&I,Recycling,Recycling,31746.119,Yes,Yes,Type
2021–22,ACT,Metals,Stainless steel,MSW,Recycling,Recycling,520.77,Yes,Yes,Type
2021–22,ACT,Metals,,C&D,Recycling,Recycling,3224.2999999999997,Yes,Yes,Category
2021–22,ACT,Metals,,C&I,Recycling,Recycling,37921.345,Yes,Yes,Category
2021–22,ACT,Metals,,MSW,Landfill,Disposal,2788.1303965603443,Yes,Yes,Category
2021–22,ACT,Metals,,MSW,Recycling,Recycling,5952.3345,Yes,Yes,Category
2021–22,ACT,Organics,Biosolids,C&I,Other disposal,Disposal,10597.779999999999,Yes,Yes,Type
2021–22,ACT,Organics,Biosolids,C&I,Recycling,Recycling,4862.12,Yes,Yes,Type
2021–22,ACT,Organics,Food organics,C&I,Landfill,Disposal,2450.568662301379,Yes,Yes,Type
2021–22,ACT,Organics,Food organics,C&I,Landfill,Energy recovery,4376.987223484314,Yes,Yes,Type
2021–22,ACT,Organics,Food organics,C&I,Recycling,Recycling,1108.002,Yes,Yes,Type
2021–22,ACT,Organics,Food organics,MSW,Landfill,Disposal,11373.033917984816,Yes,Yes,Type
2021–22,ACT,Organics,Food organics,MSW,Landfill,Energy recovery,20313.49903272012,Yes,Yes,Type
2021–22,ACT,Organics,Food organics,MSW,Recycling,Recycling,142.656,Yes,Yes,Type
2021–22,ACT,Organics,Other organics,C&I,Landfill,Disposal,7223.113339136067,Yes,Yes,Type
2021–22,ACT,Organics,Other organics,C&I,Landfill,Energy recovery,4457.085572910533,Yes,Yes,Type
2021–22,ACT,Organics,Other organics,MSW,Landfill,Disposal,4755.840986027857,Yes,Yes,Type
2021–22,ACT,Organics,Other organics,MSW,Landfill,Energy recovery,2934.63348152539,Yes,Yes,Type
2021–22,ACT,Organics,Timber,C&D,Landfill,Disposal,248.29981129664054,Yes,Yes,Type
2021–22,ACT,Organics,Timber,C&D,Landfill,Energy recovery,20.51563424791392,Yes,Yes,Type
2021–22,ACT,Organics,Timber,C&I,Landfill,Disposal,22242.090009990206,Yes,Yes,Type
2021–22,ACT,Organics,Timber,C&I,Landfill,Energy recovery,1837.7403557870243,Yes,Yes,Type
2021–22,ACT,Organics,Timber,MSW,Landfill,Disposal,615.9145466400146,Yes,Yes,Type
2021–22,ACT,Organics,Timber,MSW,Landfill,Energy recovery,50.889597945526994,Yes,Yes,Type
2021–22,ACT,Organics,Timber,MSW,Recycling,Recycling,63.4605,Yes,Yes,Type
2021–22,ACT,Organics,Vegetation,C&I,Recycling,Recycling,147.05,Yes,Yes,Type
2021–22,ACT,Organics,Vegetation,MSW,Landfill,Disposal,1140.3280913108395,Yes,Yes,Type
2021–22,ACT,Organics,Vegetation,MSW,Landfill,Energy recovery,637.8162942506049,Yes,Yes,Type
2021–22,ACT,Organics,Vegetation,MSW,Recycling,Recycling,215369.114,Yes,Yes,Type
2021–22,ACT,Organics,,C&D,Landfill,Disposal,248.29981129664054,Yes,Yes,Category
2021–22,ACT,Organics,,C&D,Landfill,Energy recovery,20.51563424791392,Yes,Yes,Category
2021–22,ACT,Organics,,C&I,Landfill,Disposal,31915.772011427653,Yes,Yes,Category
2021–22,ACT,Organics,,C&I,Other disposal,Disposal,10597.779999999999,Yes,Yes,Category
2021–22,ACT,Organics,,C&I,Landfill,Energy recovery,10671.813152181872,Yes,Yes,Category
2021–22,ACT,Organics,,C&I,Recycling,Recycling,6117.172,Yes,Yes,Category
2021–22,ACT,Organics,,MSW,Landfill,Disposal,17885.117541963526,Yes,Yes,Category
2021–22,ACT,Organics,,MSW,Landfill,Energy recovery,23936.838406441642,Yes,Yes,Category
2021–22,ACT,Organics,,MSW,Recycling,Recycling,215575.23049999998,Yes,Yes,Category
2021–22,ACT,Other materials,Hygiene and sanitary products,MSW,Landfill,Disposal,4525.377461253876,Yes,Yes,Type
2021–22,ACT,Other materials,Unclassified materials,C&D,Recycling,Recycling,6520,Yes,Yes,Type
2021–22,ACT,Other materials,Unclassified materials,C&I,Landfill,Disposal,12794.614025635588,Yes,Yes,Type
2021–22,ACT,Other materials,Unclassified materials,C&I,Recycling,Recycling,6325.22,Yes,Yes,Type
2021–22,ACT,Other materials,Unclassified materials,MSW,Landfill,Disposal,929.9695136486351,Yes,Yes,Type
2021–22,ACT,Other materials,Unclassified materials,MSW,Recycling,Recycling,5524.28,Yes,Yes,Type
2021–22,ACT,Other materials,Unclassified materials,MSW,Waste reuse,Waste reuse,9604.32,Yes,Yes,Type
2021–22,ACT,Other materials,,C&D,Recycling,Recycling,6520,Yes,Yes,Category
2021–22,ACT,Other materials,,C&I,Landfill,Disposal,12794.614025635588,Yes,Yes,Category
2021–22,ACT,Other materials,,C&I,Recycling,Recycling,6325.22,Yes,Yes,Category
2021–22,ACT,Other materials,,MSW,Landfill,Disposal,5455.346974902512,Yes,Yes,Category
2021–22,ACT,Other materials,,MSW,Recycling,Recycling,5524.28,Yes,Yes,Category
2021–22,ACT,Other materials,,MSW,Waste reuse,Waste reuse,9604.32,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,Cardboard,C&I,Recycling,Recycling,14391.9,Yes,Yes,Type
2021–22,ACT,Paper and cardboard,Cardboard,MSW,Recycling,Recycling,7864.322099999999,Yes,Yes,Type
2021–22,ACT,Paper and cardboard,Newsprint and magazines,MSW,Recycling,Recycling,2319.21,Yes,Yes,Type
2021–22,ACT,Paper and cardboard,Office paper,C&I,Recycling,Recycling,1063.304,Yes,Yes,Type
2021–22,ACT,Paper and cardboard,Other paper,C&I,Recycling,Recycling,6992.71,Yes,Yes,Type
2021–22,ACT,Paper and cardboard,Other paper,MSW,Recycling,Recycling,9935.62,Yes,Yes,Type
2021–22,ACT,Paper and cardboard,,C&D,Landfill,Disposal,212.8358830111876,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,,C&D,Landfill,Energy recovery,127.13659223633717,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,,C&I,Landfill,Disposal,16231.793216174252,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,,C&I,Landfill,Energy recovery,9695.991325301171,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,,C&I,Recycling,Recycling,22447.914,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,,MSW,Landfill,Disposal,2755.1377567062314,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,,MSW,Landfill,Energy recovery,1645.7695975583433,Yes,Yes,Category
2021–22,ACT,Paper and cardboard,,MSW,Recycling,Recycling,20119.1521,Yes,Yes,Category
2021–22,ACT,Plastics,High density polyethylene (HDPE) (2),C&I,Recycling,Recycling,7.543179000000009,Yes,Yes,Type
2021–22,ACT,Plastics,High density polyethylene (HDPE) (2),MSW,Recycling,Recycling,1492.5977142857141,Yes,Yes,Type
2021–22,ACT,Plastics,Low density polyethylene (LDPE) (4),C&I,Recycling,Recycling,249.06122448979588,Yes,Yes,Type
2021–22,ACT,Plastics,Other plastics (7),C&I,Recycling,Recycling,227.03759703515297,Yes,Yes,Type
2021–22,ACT,Plastics,Polyethylene terephthalate (PET) (1),C&I,Recycling,Recycling,1.2112875000000258,Yes,Yes,Type
2021–22,ACT,Plastics,Polyethylene terephthalate (PET) (1),MSW,Recycling,Recycling,1697.2480098438568,Yes,Yes,Type
2021–22,ACT,Plastics,Polypropylene (PP) (5),C&I,Recycling,Recycling,0.06676649999999995,Yes,Yes,Type
2021–22,ACT,Plastics,Polypropylene (PP) (5),MSW,Recycling,Recycling,207.55102040816325,Yes,Yes,Type
2021–22,ACT,Plastics,Polystyrene (PS) (6),C&D,Recycling,Recycling,50,Yes,Yes,Type
2021–22,ACT,Plastics,Polystyrene (PS) (6),C&I,Recycling,Recycling,16.163483157922684,Yes,Yes,Type
2021–22,ACT,Plastics,Polystyrene (PS) (6),MSW,Recycling,Recycling,76.21207632458214,Yes,Yes,Type
2021–22,ACT,Plastics,,C&D,Landfill,Disposal,47.43801980198019,Yes,Yes,Category
2021–22,ACT,Plastics,,C&D,Recycling,Recycling,50,Yes,Yes,Category
2021–22,ACT,Plastics,,C&I,Landfill,Disposal,17999.920062525922,Yes,Yes,Category
2021–22,ACT,Plastics,,C&I,Recycling,Recycling,501.08353768287157,Yes,Yes,Category
2021–22,ACT,Plastics,,MSW,Landfill,Disposal,10670.64445775423,Yes,Yes,Category
2021–22,ACT,Plastics,,MSW,Recycling,Recycling,3473.6088208623164,Yes,Yes,Category
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",Textiles,MSW,Recycling,Recycling,253.842,Yes,Yes,Type
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Disposal,53.59627695264155,Yes,Yes,Category
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",,C&D,Landfill,Energy recovery,9.654416116665375,Yes,Yes,Category
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Disposal,16244.587686035222,Yes,Yes,Category
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",,C&I,Landfill,Energy recovery,2926.173571780394,Yes,Yes,Category
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Disposal,4761.276900998882,Yes,Yes,Category
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",,MSW,Landfill,Energy recovery,857.6593573752817,Yes,Yes,Category
2021–22,ACT,"Textiles, leather and rubber (excl. tyres)",,MSW,Recycling,Recycling,253.842,Yes,Yes,Category
2021–22,NSW,Ash,Ash from coal-fired power stations,C&I,Long term storage,Disposal,255925.19269417785,Yes,No,Type
2021–22,NSW,Ash,Ash from coal-fired power stations,C&I,Recycling,Recycling,4685215.148348244,Yes,No,Type
2021–22,NSW,Ash,,C&I,Long term storage,Disposal,255925.19269417785,Yes,No,Category
2021–22,NSW,Ash,,C&I,Recycling,Recycling,4685215.148348244,Yes,No,Category
2021–22,NSW,Building and demolition materials,Asphalt,C&D,Recycling,Recycling,767841.2871096528,Yes,Yes,Type
2021–22,NSW,Building and demolition materials,"Bricks, concrete and pavers",C&D,Recycling,Recycling,1728221.984520589,Yes,Yes,Type
2021–22,NSW,Building and demolition materials,"Ceramics, tiles and pottery",C&D,Recycling,Recycling,1147.10724915005,Yes,Yes,Type
2021–22,NSW,Building and demolition materials,Plasterboard and cement sheeting,C&D,Recycling,Recycling,23594.542580425044,Yes,Yes,Type
2021–22,NSW,Building and demolition materials,Rubble,C&D,Recycling,Recycling,3806334.4423779505,Yes,Yes,Type
2021–22,NSW,Building and demolition materials,"Soil, sand and rock",C&D,Recycling,Recycling,2019218.591938292,Yes,Yes,Type
2021–22,NSW,Building and demolition materials,,C&D,Landfill,Disposal,1203116.7931420142,Yes,Yes,Category
2021–22,NSW,Building and demolition materials,,C&D,Recycling,Recycling,8346357.95577606,Yes,Yes,Category
2021–22,NSW,Building and demolition materials,,C&I,Landfill,Disposal,136073.32094769998,Yes,Yes,Category
2021–22,NSW,Building and demolition materials,,MSW,Landfill,Disposal,115776.86705680004,Yes,Yes,Category
2021–22,NSW,Glass,Glass from food and beverage containers,C&D,Recycling,Recycling,2317.549032418132,Yes,Yes,Type
2021–22,NSW,Glass,Glass from food and beverage containers,C&I,Recycling,Recycling,52523.008183524726,Yes,Yes,Type
2021–22,NSW,Glass,Glass from food and beverage containers,MSW,Recycling,Recycling,227315.30126939734,Yes,Yes,Type
2021–22,NSW,Glass,Other glass,C&D,Recycling,Recycling,28.948899238264968,Yes,Yes,Type
2021–22,NSW,Glass,Other glass,C&I,Recycling,Recycling,2046.4965876882095,Yes,Yes,Type
2021–22,NSW,Glass,Other glass,MSW,Recycling,Recycling,5804.514819929731,Yes,Yes,Type
2021–22,NSW,Glass,,C&D,Landfill,Disposal,1844.5861710906565,Yes,Yes,Category
2021–22,NSW,Glass,,C&D,Recycling,Recycling,2346.4979316563968,Yes,Yes,Category
2021–22,NSW,Glass,,C&I,Landfill,Disposal,53768.33768020998,Yes,Yes,Category
2021–22,NSW,Glass,,C&I,Recycling,Recycling,54569.50477121294,Yes,Yes,Category
2021–22,NSW,Glass,,MSW,Landfill,Disposal,104469.163037136,Yes,Yes,Category
2021–22,NSW,Glass,,MSW,Recycling,Recycling,233119.81608932707,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,Acids (B),C&I,Treatment,Disposal,6903.959406277336,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Acids (B),C&I,Recycling,Recycling,0.11067430666848782,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Acids (B),C&I,Treatment,Recycling,10355.939109416002,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Alkalis (C),C&I,Landfill,Disposal,0.22060091386146327,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Alkalis (C),C&I,Treatment,Disposal,9587.555722043073,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Alkalis (C),C&I,Treatment,Recycling,9587.555722043073,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Asbestos (N220),C&D,Landfill,Disposal,325136.15891999996,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Asbestos (N220),C&I,Landfill,Disposal,276967.83907999995,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Landfill,Disposal,2.692787672488834,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Other disposal,Disposal,1655.2318658702982,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Clinical and pharmaceutical (R),C&I,Treatment,Disposal,8729.81564911609,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Contaminated soils (N120),C&D,Landfill,Disposal,416762.58316392003,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Contaminated soils (N120),C&I,Landfill,Disposal,162074.33789708003,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Disposal,3870.723177057807,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Recycling,Recycling,117011.74063954166,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Food-derived haz. wastes (K100, K110)",C&I,Treatment,Recycling,3870.723177057807,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Inorganic chemicals (D),C&I,Landfill,Disposal,8507.515425040863,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Disposal,8493.16794124845,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Inorganic chemicals (D),C&I,Recycling,Recycling,24749.52597507357,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Inorganic chemicals (D),C&I,Treatment,Recycling,76438.51147123605,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Oils (J),C&I,Landfill,Disposal,25.462036257162442,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Oils (J),C&I,Other disposal,Disposal,4.4181868329880665,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Oils (J),C&I,Treatment,Energy recovery,21102.027653292378,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Oils (J),C&I,Recycling,Recycling,42701.61796216827,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Oils (J),C&I,Treatment,Recycling,84408.11061316951,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic chemicals (M),C&I,Landfill,Disposal,497.3889923535841,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Disposal,7820.825291578289,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Energy recovery,434.4902939765716,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic chemicals (M),C&I,Recycling,Recycling,945.8495441149811,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic chemicals (M),C&I,Treatment,Recycling,434.4902939765716,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic solvents (G),C&I,Other disposal,Disposal,1899.020276607664,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic solvents (G),C&I,Treatment,Disposal,1492.019305049249,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic solvents (G),C&I,Treatment,Energy recovery,165.77992278324987,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Organic solvents (G),C&I,Recycling,Recycling,431.4883188798346,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other,C&I,Treatment,Disposal,129.39599999999015,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Treatment,Disposal,15.017122476513608,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Recycling,Recycling,453.96675504697276,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Other haz. organic wastes (K140, K190)",C&I,Treatment,Recycling,15.017122476513608,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other miscellaneous (other T),C&I,Landfill,Disposal,3.6147992024101328,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other miscellaneous (other T),C&I,Other disposal,Disposal,427.2227764258569,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other miscellaneous (other T),C&I,Treatment,Disposal,2553.6832813861497,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other miscellaneous (other T),C&I,Recycling,Recycling,0.018632985579433672,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other soil/sludges (other N),C&I,Landfill,Disposal,64659.79551033771,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other soil/sludges (other N),C&I,Other disposal,Disposal,0.6233464871302264,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Disposal,8923.827980464124,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other soil/sludges (other N),C&I,Recycling,Recycling,7174.481122297776,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Other soil/sludges (other N),C&I,Treatment,Recycling,3824.497705913196,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Landfill,Disposal,15.332636011101984,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Other disposal,Disposal,1430.5113551489608,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Disposal,4344.798436956365,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Energy recovery,1448.2661456521218,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Recycling,Recycling,255.83823857932688,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,"Paints, resins, inks, organic sludges (F)",C&I,Treatment,Recycling,1448.2661456521218,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Pesticides (H),C&I,Landfill,Disposal,75.39207844139254,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Pesticides (H),C&I,Treatment,Disposal,252.45875155860753,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Plating and heat treatment (A),C&I,Treatment,Disposal,10.249,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Reactive chemicals (E),C&I,Treatment,Disposal,70.36699999999999,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Tyres (T140),C&I,Landfill,Disposal,44773.670802496345,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Tyres (T140),C&I,Other disposal,Disposal,2591.0689121815017,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Tyres (T140),C&I,Energy from waste facility,Energy recovery,47261.09695819058,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,Tyres (T140),C&I,Recycling,Recycling,43633.600481136484,Yes,Yes,Type
2021–22,NSW,Hazardous wastes,,C&D,Landfill,Disposal,741898.7420839199,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,,C&I,Landfill,Disposal,557603.2626458069,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,,C&I,Other disposal,Disposal,8008.0967195544,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,,C&I,Treatment,Disposal,63197.864065212045,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,,C&I,Energy from waste facility,Energy recovery,47261.09695819058,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,,C&I,Treatment,Energy recovery,23150.56401570432,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,,C&I,Recycling,Recycling,237358.23834413115,Yes,Yes,Category
2021–22,NSW,Hazardous wastes,,C&I,Treatment,Recycling,190383.11136094082,Yes,Yes,Category
