date,item,is_cpi_group_level,index_number,annual_pct_change,monthly_pct_change
2019-01,Holiday travel and accommodation,False,,5.8,-2.2
2019-02,Holiday travel and accommodation,False,,2.9,-10.1
2019-03,Holiday travel and accommodation,False,,-0.6,-2.1
2019-04,Holiday travel and accommodation,False,,3.1,9
2019-05,Holiday travel and accommodation,False,,2.9,-7.2
2019-06,Holiday travel and accommodation,False,,2.6,1.9
2019-07,Holiday travel and accommodation,False,,-0.4,7.6
2019-08,Holiday travel and accommodation,False,,3.7,-6.7
2019-09,Holiday travel and accommodation,False,,0.3,0.4
2019-10,Holiday travel and accommodation,False,,6.1,7.4
2019-11,Holiday travel and accommodation,False,,-0.2,-8.6
2019-12,Holiday travel and accommodation,False,,0.7,14.7
2020-01,Holiday travel and accommodation,False,,1.9,-1
2020-02,Holiday travel and accommodation,False,,-1,-12.6
2020-03,Holiday travel and accommodation,False,,3.8,2.6
2020-04,Holiday travel and accommodation,False,,-1.9,2.9
2020-05,Holiday travel and accommodation,False,,3.5,-2.1
2020-06,Holiday travel and accommodation,False,,0,-1.5
2020-07,Holiday travel and accommodation,False,,-3.2,4.2
2020-08,Holiday travel and accommodation,False,,3.7,-0.1
2020-09,Holiday travel and accommodation,False,,-1.1,-4.2
2020-10,Holiday travel and accommodation,False,,-13.3,-5.9
2020-11,Holiday travel and accommodation,False,,-7,-2
2020-12,Holiday travel and accommodation,False,,-8.6,12.8
2021-01,Holiday travel and accommodation,False,,-12.4,-5.2
2021-02,Holiday travel and accommodation,False,,-7.9,-8.1
2021-03,Holiday travel and accommodation,False,,-9.1,1.2
2021-04,Holiday travel and accommodation,False,,-9.9,2.1
2021-05,Holiday travel and accommodation,False,,-15.5,-8.2
2021-06,Holiday travel and accommodation,False,,-9.9,5
2021-07,Holiday travel and accommodation,False,,-13.4,0.1
2021-08,Holiday travel and accommodation,False,,-13.7,-0.4
2021-09,Holiday travel and accommodation,False,,-8.8,1.3
2021-10,Holiday travel and accommodation,False,,-3.1,0
2021-11,Holiday travel and accommodation,False,,-3.6,-2.5
2021-12,Holiday travel and accommodation,False,,-3,13.4
2022-01,Holiday travel and accommodation,False,,4.5,2.2
2022-02,Holiday travel and accommodation,False,,0.3,-11.7
2022-03,Holiday travel and accommodation,False,,1.1,2
2022-04,Holiday travel and accommodation,False,,9.1,10.2
2022-05,Holiday travel and accommodation,False,,8.2,-9
2022-06,Holiday travel and accommodation,False,,7.2,4.1
2022-07,Holiday travel and accommodation,False,,12.3,4.8
2022-08,Holiday travel and accommodation,False,,6.2,-5.7
2022-09,Holiday travel and accommodation,False,,17.9,12.4
2022-10,Holiday travel and accommodation,False,,12,-5
2022-11,Holiday travel and accommodation,False,,15.9,0.9
2022-12,Holiday travel and accommodation,False,,25.1,22.4
2023-01,Holiday travel and accommodation,False,,16.6,-4.7
2023-02,Holiday travel and accommodation,False,,13.1,-14.4
2023-03,Holiday travel and accommodation,False,,13.7,2.5
2023-04,Holiday travel and accommodation,False,,11.7,8.3
2023-05,Holiday travel and accommodation,False,,9.7,-10.6
2023-06,Holiday travel and accommodation,False,,12.7,6.9
2023-07,Holiday travel and accommodation,False,,5.6,-1.8
2023-08,Holiday travel and accommodation,False,,7.1,-4.4
2023-09,Holiday travel and accommodation,False,,0.4,5.4
2023-10,Holiday travel and accommodation,False,,1.6,-3.9
2023-11,Holiday travel and accommodation,False,,0.6,-0.1
2023-12,Holiday travel and accommodation,False,,-6.1,14.2
2024-01,Holiday travel and accommodation,False,,-5.5,-4.1
2024-02,Holiday travel and accommodation,False,,1.9,-7.7
2024-03,Holiday travel and accommodation,False,,-2.4,-1.9
2024-04,Holiday travel and accommodation,False,,-3.9,6.7
2024-05,Holiday travel and accommodation,False,,1.5,-5.6
2024-06,Holiday travel and accommodation,False,,-0.9,4.3
2024-07,Holiday travel and accommodation,False,,2.5,1.6
2024-08,Holiday travel and accommodation,False,,3.9,-3.2
2024-09,Holiday travel and accommodation,False,,1.6,3.1
2024-10,Holiday travel and accommodation,False,,5.8,0.1
2024-11,Holiday travel and accommodation,False,,3,-2.7
2024-12,Holiday travel and accommodation,False,,1.6,12.6
2025-01,Holiday travel and accommodation,False,,-1.4,-6.8
2025-02,Holiday travel and accommodation,False,,1.9,-4.6
2025-03,Holiday travel and accommodation,False,,3.4,-0.5
2025-04,Holiday travel and accommodation,False,,3.8,7.1
2025-05,Holiday travel and accommodation,False,,1,-8.1
2025-06,Holiday travel and accommodation,False,,-2.3,0.9
2025-07,Holiday travel and accommodation,False,,0.7,4.7
2025-08,Holiday travel and accommodation,False,,0,-3.8
2025-09,Holiday travel and accommodation,False,,1.7,4.8
2025-10,Holiday travel and accommodation,False,,1.6,-0.1
2025-11,Holiday travel and accommodation,False,,3.2,-1.2
2025-12,Holiday travel and accommodation,False,,7.5,17.3
2026-01,Holiday travel and accommodation,False,,4.1,-9.8
2026-02,Holiday travel and accommodation,False,,3.6,-5.1
2026-03,Holiday travel and accommodation,False,,1.3,-2.6
2026-04,Holiday travel and accommodation,False,,2.2,8.1
2026-05,Holiday travel and accommodation,False,,0.8,-9.4
2024-05,"Household appliances, utensils and tools",False,,,0.3
2024-06,"Household appliances, utensils and tools",False,,,-2.6
2024-07,"Household appliances, utensils and tools",False,,,4.2
2024-08,"Household appliances, utensils and tools",False,,,-0.9
2024-09,"Household appliances, utensils and tools",False,,,-2.3
2024-10,"Household appliances, utensils and tools",False,,,1.9
2024-11,"Household appliances, utensils and tools",False,,,0.9
2024-12,"Household appliances, utensils and tools",False,,,-6.4
2025-01,"Household appliances, utensils and tools",False,,,4.1
2025-02,"Household appliances, utensils and tools",False,,,-0.3
2025-03,"Household appliances, utensils and tools",False,,,-1.6
2025-04,"Household appliances, utensils and tools",False,,-0.1,3
2025-05,"Household appliances, utensils and tools",False,,-1.7,-1.2
2025-06,"Household appliances, utensils and tools",False,,-1.9,-2.8
2025-07,"Household appliances, utensils and tools",False,,-2.9,3.1
2025-08,"Household appliances, utensils and tools",False,,0.3,2.4
2025-09,"Household appliances, utensils and tools",False,,-0.2,-2.8
2025-10,"Household appliances, utensils and tools",False,,-1.4,0.7
2025-11,"Household appliances, utensils and tools",False,,-1.8,0.4
2025-12,"Household appliances, utensils and tools",False,,-0.8,-5.4
2026-01,"Household appliances, utensils and tools",False,,1.3,6.3
2026-02,"Household appliances, utensils and tools",False,,0.8,-0.8
2026-03,"Household appliances, utensils and tools",False,,0.8,-1.6
2026-04,"Household appliances, utensils and tools",False,,-0.4,1.8
2026-05,"Household appliances, utensils and tools",False,,1.5,0.7
2024-05,Household textiles,False,,,2.1
2024-06,Household textiles,False,,,-7.3
2024-07,Household textiles,False,,,6.9
2024-08,Household textiles,False,,,6.6
2024-09,Household textiles,False,,,-6
2024-10,Household textiles,False,,,-2.5
2024-11,Household textiles,False,,,6.3
2024-12,Household textiles,False,,,-11.5
2025-01,Household textiles,False,,,0.2
2025-02,Household textiles,False,,,8.1
2025-03,Household textiles,False,,,-0.8
2025-04,Household textiles,False,,-3,-2.8
2025-05,Household textiles,False,,-0.8,4.4
2025-06,Household textiles,False,,-2.3,-8.7
2025-07,Household textiles,False,,3,12.6
2025-08,Household textiles,False,,-7.1,-3.8
2025-09,Household textiles,False,,-0.9,0.2
2025-10,Household textiles,False,,1.9,0.3
2025-11,Household textiles,False,,-3.9,0.2
2025-12,Household textiles,False,,4.6,-3.6
2026-01,Household textiles,False,,4.3,-0.2
2026-02,Household textiles,False,,2,5.8
2026-03,Household textiles,False,,0.2,-2.6
2026-04,Household textiles,False,,2.1,-1
2026-05,Household textiles,False,,-4.9,-2.8
2024-04,Housing,True,96.93,,
2024-05,Housing,True,97.57,,0.7
2024-06,Housing,True,97.88,,0.3
2024-07,Housing,True,99.39,,1.5
2024-08,Housing,True,96.91,,-2.5
2024-09,Housing,True,96.78,,-0.1
2024-10,Housing,True,93.81,,-3.1
2024-11,Housing,True,96.31,,2.7
2024-12,Housing,True,96.63,,0.3
2025-01,Housing,True,97.46,,0.9
2025-02,Housing,True,97.46,,0
2025-03,Housing,True,97.13,,-0.3
2025-04,Housing,True,97.1,0.2,0
2025-05,Housing,True,97.38,-0.2,0.3
2025-06,Housing,True,97.67,-0.2,0.3
2025-07,Housing,True,98.41,-1,0.8
2025-08,Housing,True,99.11,2.3,0.7
2025-09,Housing,True,100,3.3,0.9
2025-10,Housing,True,100.1,6.7,0.1
2025-11,Housing,True,100.45,4.3,0.3
2025-12,Housing,True,100.6,4.1,0.1
2026-01,Housing,True,103.16,5.8,2.5
2026-02,Housing,True,103.34,6,0.2
2026-03,Housing,True,103.66,6.7,0.3
2026-04,Housing,True,103.93,7,0.3
2026-05,Housing,True,105.11,7.9,1.1
2017-10,Ice cream and other dairy products,False,,,0.7
2017-11,Ice cream and other dairy products,False,,,-0.7
2017-12,Ice cream and other dairy products,False,,,1.5
2018-01,Ice cream and other dairy products,False,,,0.2
2018-02,Ice cream and other dairy products,False,,,-0.6
2018-03,Ice cream and other dairy products,False,,,0.5
2018-04,Ice cream and other dairy products,False,,,0.4
2018-05,Ice cream and other dairy products,False,,,-0.3
2018-06,Ice cream and other dairy products,False,,,0.6
2018-07,Ice cream and other dairy products,False,,,0.4
2018-08,Ice cream and other dairy products,False,,,-0.6
2018-09,Ice cream and other dairy products,False,,1.8,-0.2
2018-10,Ice cream and other dairy products,False,,0.4,-0.7
2018-11,Ice cream and other dairy products,False,,1.3,0.2
2018-12,Ice cream and other dairy products,False,,1.8,2
2019-01,Ice cream and other dairy products,False,,1.1,-0.5
2019-02,Ice cream and other dairy products,False,,1.4,-0.3
2019-03,Ice cream and other dairy products,False,,1.3,0.5
2019-04,Ice cream and other dairy products,False,,1.6,0.7
2019-05,Ice cream and other dairy products,False,,1.5,-0.4
2019-06,Ice cream and other dairy products,False,,2,1
2019-07,Ice cream and other dairy products,False,,2.9,1.4
2019-08,Ice cream and other dairy products,False,,3.1,-0.5
2019-09,Ice cream and other dairy products,False,,3.2,-0.1
2019-10,Ice cream and other dairy products,False,,3.2,-0.7
2019-11,Ice cream and other dairy products,False,,3.7,0.8
2019-12,Ice cream and other dairy products,False,,3.3,1.6
2020-01,Ice cream and other dairy products,False,,4,0.1
2020-02,Ice cream and other dairy products,False,,3.3,-0.9
2020-03,Ice cream and other dairy products,False,,4,1.2
2020-04,Ice cream and other dairy products,False,,5.5,2
2020-05,Ice cream and other dairy products,False,,4.4,-1.4
2020-06,Ice cream and other dairy products,False,,3.2,-0.2
2020-07,Ice cream and other dairy products,False,,2.3,0.5
2020-08,Ice cream and other dairy products,False,,2.8,-0.1
2020-09,Ice cream and other dairy products,False,,2.9,0
2020-10,Ice cream and other dairy products,False,,3.3,-0.3
2020-11,Ice cream and other dairy products,False,,2.5,0
2020-12,Ice cream and other dairy products,False,,2.6,1.7
2021-01,Ice cream and other dairy products,False,,1.6,-0.9
2021-02,Ice cream and other dairy products,False,,0.9,-1.5
2021-03,Ice cream and other dairy products,False,,0.8,1
2021-04,Ice cream and other dairy products,False,,-0.2,1
2021-05,Ice cream and other dairy products,False,,0.5,-0.7
2021-06,Ice cream and other dairy products,False,,0.5,-0.1
2021-07,Ice cream and other dairy products,False,,0.7,0.6
2021-08,Ice cream and other dairy products,False,,0.6,-0.2
2021-09,Ice cream and other dairy products,False,,0.2,-0.4
2021-10,Ice cream and other dairy products,False,,0.8,0.3
2021-11,Ice cream and other dairy products,False,,2.1,1.3
2021-12,Ice cream and other dairy products,False,,3,2.5
2022-01,Ice cream and other dairy products,False,,3.1,-0.7
2022-02,Ice cream and other dairy products,False,,4.3,-0.4
2022-03,Ice cream and other dairy products,False,,4.1,0.8
2022-04,Ice cream and other dairy products,False,,5.2,2.1
2022-05,Ice cream and other dairy products,False,,5.2,-0.8
2022-06,Ice cream and other dairy products,False,,5.7,0.4
2022-07,Ice cream and other dairy products,False,,7.5,2.4
2022-08,Ice cream and other dairy products,False,,8.6,0.8
2022-09,Ice cream and other dairy products,False,,10.9,1.7
2022-10,Ice cream and other dairy products,False,,12.5,1.8
2022-11,Ice cream and other dairy products,False,,11.7,0.6
2022-12,Ice cream and other dairy products,False,,11.2,2.1
2023-01,Ice cream and other dairy products,False,,11.3,-0.6
2023-02,Ice cream and other dairy products,False,,10.8,-0.9
2023-03,Ice cream and other dairy products,False,,13.3,3.1
2023-04,Ice cream and other dairy products,False,,13.5,2.3
2023-05,Ice cream and other dairy products,False,,13.8,-0.5
2023-06,Ice cream and other dairy products,False,,13.8,0.4
2023-07,Ice cream and other dairy products,False,,12.5,1.2
2023-08,Ice cream and other dairy products,False,,11.9,0.2
2023-09,Ice cream and other dairy products,False,,9.4,-0.5
2023-10,Ice cream and other dairy products,False,,8.2,0.6
2023-11,Ice cream and other dairy products,False,,7.5,-0.1
2023-12,Ice cream and other dairy products,False,,7.4,2
2024-01,Ice cream and other dairy products,False,,6.6,-1.3
2024-02,Ice cream and other dairy products,False,,6.4,-1.1
2024-03,Ice cream and other dairy products,False,,3.9,0.8
2024-04,Ice cream and other dairy products,False,,1.8,0.2
2024-05,Ice cream and other dairy products,False,,1.9,-0.5
2024-06,Ice cream and other dairy products,False,,1.8,0.4
2024-07,Ice cream and other dairy products,False,,0.7,0
2024-08,Ice cream and other dairy products,False,,0.3,-0.1
2024-09,Ice cream and other dairy products,False,,0.2,-0.7
2024-10,Ice cream and other dairy products,False,,-1.2,-0.7
2024-11,Ice cream and other dairy products,False,,-0.5,0.6
2024-12,Ice cream and other dairy products,False,,-1.2,1.3
2025-01,Ice cream and other dairy products,False,,0.1,0
2025-02,Ice cream and other dairy products,False,,0.3,-0.9
2025-03,Ice cream and other dairy products,False,,0.8,1.3
2025-04,Ice cream and other dairy products,False,,1,0.4
2025-05,Ice cream and other dairy products,False,,0.6,-0.9
2025-06,Ice cream and other dairy products,False,,0.2,0
2025-07,Ice cream and other dairy products,False,,1.1,1
2025-08,Ice cream and other dairy products,False,,1.9,0.6
2025-09,Ice cream and other dairy products,False,,4.1,1.5
2025-10,Ice cream and other dairy products,False,,4.6,-0.2
2025-11,Ice cream and other dairy products,False,,4.9,0.9
2025-12,Ice cream and other dairy products,False,,4.6,1
2026-01,Ice cream and other dairy products,False,,3.3,-1.3
2026-02,Ice cream and other dairy products,False,,4.1,-0.1
2026-03,Ice cream and other dairy products,False,,4.9,2
2026-04,Ice cream and other dairy products,False,,4.5,0
2026-05,Ice cream and other dairy products,False,,5.2,-0.2
2024-05,Insurance,False,,,0.9
2024-06,Insurance,False,,,1.5
2024-07,Insurance,False,,,1.5
2024-08,Insurance,False,,,1.4
2024-09,Insurance,False,,,-0.2
2024-10,Insurance,False,,,-0.2
2024-11,Insurance,False,,,0.6
2024-12,Insurance,False,,,0.3
2025-01,Insurance,False,,,2.1
2025-02,Insurance,False,,,0.2
2025-03,Insurance,False,,,0.3
2025-04,Insurance,False,,9.3,0.4
2025-05,Insurance,False,,6.2,-1.9
2025-06,Insurance,False,,4.7,0.1
2025-07,Insurance,False,,5,1.8
2025-08,Insurance,False,,2.8,-0.7
2025-09,Insurance,False,,3.1,0.1
2025-10,Insurance,False,,3.5,0.2
2025-11,Insurance,False,,3.4,0.5
2025-12,Insurance,False,,3.5,0.4
2026-01,Insurance,False,,2.9,1.4
2026-02,Insurance,False,,3,0.3
2026-03,Insurance,False,,4.4,1.7
2026-04,Insurance,False,,4.5,0.5
2026-05,Insurance,False,,6.9,0.3
2024-04,Insurance and financial services,True,96.62,,
2024-05,Insurance and financial services,True,96.89,,0.3
2024-06,Insurance and financial services,True,96.62,,-0.3
2024-07,Insurance and financial services,True,97.08,,0.5
2024-08,Insurance and financial services,True,97.41,,0.3
2024-09,Insurance and financial services,True,98.12,,0.7
2024-10,Insurance and financial services,True,98.16,,0
2024-11,Insurance and financial services,True,98.26,,0.1
2024-12,Insurance and financial services,True,99.53,,1.3
2025-01,Insurance and financial services,True,100.2,,0.7
2025-02,Insurance and financial services,True,100.28,,0.1
2025-03,Insurance and financial services,True,99.69,,-0.6
2025-04,Insurance and financial services,True,99.84,3.3,0.2
2025-05,Insurance and financial services,True,99.22,2.4,-0.6
2025-06,Insurance and financial services,True,100.51,4,1.3
2025-07,Insurance and financial services,True,101.13,4.2,0.6
2025-08,Insurance and financial services,True,100.9,3.6,-0.2
2025-09,Insurance and financial services,True,100,1.9,-0.9
2025-10,Insurance and financial services,True,100.12,2,0.1
2025-11,Insurance and financial services,True,100.23,2,0.1
2025-12,Insurance and financial services,True,101.13,1.6,0.9
2026-01,Insurance and financial services,True,101.61,1.4,0.5
2026-02,Insurance and financial services,True,101.71,1.4,0.1
2026-03,Insurance and financial services,True,103.77,4.1,2
2026-04,Insurance and financial services,True,103.93,4.1,0.2
2026-05,Insurance and financial services,True,104.05,4.9,0.1
2017-10,International holiday travel and accommodation,False,,,-3.4
2017-11,International holiday travel and accommodation,False,,,-1.8
2017-12,International holiday travel and accommodation,False,,,14.7
2018-01,International holiday travel and accommodation,False,,,-6.3
2018-02,International holiday travel and accommodation,False,,,-6.5
2018-03,International holiday travel and accommodation,False,,,-0.9
2018-04,International holiday travel and accommodation,False,,,7.6
2018-05,International holiday travel and accommodation,False,,,-6
2018-06,International holiday travel and accommodation,False,,,4.1
2018-07,International holiday travel and accommodation,False,,,15.7
2018-08,International holiday travel and accommodation,False,,,-13.8
2018-09,International holiday travel and accommodation,False,,1.7,2.4
2018-10,International holiday travel and accommodation,False,,4.5,-0.8
2018-11,International holiday travel and accommodation,False,,1.8,-4.3
2018-12,International holiday travel and accommodation,False,,0.9,13.6
2019-01,International holiday travel and accommodation,False,,7.1,-0.6
2019-02,International holiday travel and accommodation,False,,4.4,-8.8
2019-03,International holiday travel and accommodation,False,,-0.4,-5.4
2019-04,International holiday travel and accommodation,False,,3.3,11.6
2019-05,International holiday travel and accommodation,False,,4.2,-5.1
2019-06,International holiday travel and accommodation,False,,4.2,4.1
2019-07,International holiday travel and accommodation,False,,2.2,13.5
2019-08,International holiday travel and accommodation,False,,6.3,-10.3
2019-09,International holiday travel and accommodation,False,,2.6,-1.2
2019-10,International holiday travel and accommodation,False,,6.2,2.7
2019-11,International holiday travel and accommodation,False,,1.2,-8.8
2019-12,International holiday travel and accommodation,False,,2.4,15
2020-01,International holiday travel and accommodation,False,,2.1,-0.9
2020-02,International holiday travel and accommodation,False,,-4.5,-14.7
2020-03,International holiday travel and accommodation,False,,5.3,4.3
2020-04,International holiday travel and accommodation,False,,0.4,6.3
2020-05,International holiday travel and accommodation,False,,1,-4.5
2020-06,International holiday travel and accommodation,False,,-7,-4.2
2020-07,International holiday travel and accommodation,False,,-7.5,12.9
2020-08,International holiday travel and accommodation,False,,3,-0.1
2020-09,International holiday travel and accommodation,False,,-16.1,-19.5
2020-10,International holiday travel and accommodation,False,,-8.3,12.3
2020-11,International holiday travel and accommodation,False,,-5.7,-6.2
2020-12,International holiday travel and accommodation,False,,4,26.7
2021-01,International holiday travel and accommodation,False,,-22.9,-26.5
2021-02,International holiday travel and accommodation,False,,5.2,16.5
2021-03,International holiday travel and accommodation,False,,24.4,23.3
2021-04,International holiday travel and accommodation,False,,4.9,-10.3
2021-05,International holiday travel and accommodation,False,,8,-1.7
2021-06,International holiday travel and accommodation,False,,25.9,11.7
2021-07,International holiday travel and accommodation,False,,4.4,-6.4
2021-08,International holiday travel and accommodation,False,,-7.1,-11.1
2021-09,International holiday travel and accommodation,False,,39,20.4
2021-10,International holiday travel and accommodation,False,,21,-2.2
2021-11,International holiday travel and accommodation,False,,29.5,0.4
2021-12,International holiday travel and accommodation,False,,2.4,0.2
2022-01,International holiday travel and accommodation,False,,11.6,-19.9
2022-02,International holiday travel and accommodation,False,,-6.4,-2.3
2022-03,International holiday travel and accommodation,False,,-22.5,2.1
2022-04,International holiday travel and accommodation,False,,-4.9,10
2022-05,International holiday travel and accommodation,False,,2.5,6
2022-06,International holiday travel and accommodation,False,,0.7,9.7
2022-07,International holiday travel and accommodation,False,,14.2,6.2
2022-08,International holiday travel and accommodation,False,,30.7,1.7
2022-09,International holiday travel and accommodation,False,,21.7,12.1
2022-10,International holiday travel and accommodation,False,,8.5,-12.8
2022-11,International holiday travel and accommodation,False,,6.8,-1.2
2022-12,International holiday travel and accommodation,False,,43.1,34.3
2023-01,International holiday travel and accommodation,False,,55.5,-13
2023-02,International holiday travel and accommodation,False,,34.3,-15.6
2023-03,International holiday travel and accommodation,False,,35,2.6
2023-04,International holiday travel and accommodation,False,,33.9,9.2
2023-05,International holiday travel and accommodation,False,,20.9,-4.3
2023-06,International holiday travel and accommodation,False,,26.3,14.7
2023-07,International holiday travel and accommodation,False,,14.1,-4.1
2023-08,International holiday travel and accommodation,False,,8.1,-3.7
2023-09,International holiday travel and accommodation,False,,-0.4,3.3
2023-10,International holiday travel and accommodation,False,,-0.3,-12.8
2023-11,International holiday travel and accommodation,False,,4.1,3.2
2023-12,International holiday travel and accommodation,False,,-7,20
2024-01,International holiday travel and accommodation,False,,-4.3,-10.5
2024-02,International holiday travel and accommodation,False,,2.6,-9.5
2024-03,International holiday travel and accommodation,False,,-3.8,-3.8
2024-04,International holiday travel and accommodation,False,,-1.4,11.9
2024-05,International holiday travel and accommodation,False,,5.2,2.1
2024-06,International holiday travel and accommodation,False,,-4.1,4.5
2024-07,International holiday travel and accommodation,False,,0.6,0.6
2024-08,International holiday travel and accommodation,False,,3.8,-0.6
2024-09,International holiday travel and accommodation,False,,3.8,3.3
2024-10,International holiday travel and accommodation,False,,8.2,-9.1
2024-11,International holiday travel and accommodation,False,,0.8,-3.9
2024-12,International holiday travel and accommodation,False,,5.2,25.3
2025-01,International holiday travel and accommodation,False,,-3.3,-17.8
2025-02,International holiday travel and accommodation,False,,5.1,-1.6
2025-03,International holiday travel and accommodation,False,,7.8,-1.3
2025-04,International holiday travel and accommodation,False,,3.7,7.6
2025-05,International holiday travel and accommodation,False,,-3.3,-4.7
2025-06,International holiday travel and accommodation,False,,-3.4,4.4
2025-07,International holiday travel and accommodation,False,,-1.7,2.3
2025-08,International holiday travel and accommodation,False,,-4.6,-3.5
2025-09,International holiday travel and accommodation,False,,-2.5,5.6
2025-10,International holiday travel and accommodation,False,,-1.4,-8.1
2025-11,International holiday travel and accommodation,False,,2.6,0
2025-12,International holiday travel and accommodation,False,,2.3,25
2026-01,International holiday travel and accommodation,False,,1.9,-18.2
2026-02,International holiday travel and accommodation,False,,0.2,-3.2
2026-03,International holiday travel and accommodation,False,,-0.5,-2
2026-04,International holiday travel and accommodation,False,,-1.8,6.1
2026-05,International holiday travel and accommodation,False,,0.6,-2.4
2017-10,"Jams, honey and spreads",False,,,0.4
2017-11,"Jams, honey and spreads",False,,,-0.3
2017-12,"Jams, honey and spreads",False,,,-0.1
2018-01,"Jams, honey and spreads",False,,,-0.1
2018-02,"Jams, honey and spreads",False,,,-1.3
2018-03,"Jams, honey and spreads",False,,,1.3
2018-04,"Jams, honey and spreads",False,,,-2.4
2018-05,"Jams, honey and spreads",False,,,1.9
2018-06,"Jams, honey and spreads",False,,,-0.8
2018-07,"Jams, honey and spreads",False,,,0.8
2018-08,"Jams, honey and spreads",False,,,0.2
2018-09,"Jams, honey and spreads",False,,-0.9,-0.4
2018-10,"Jams, honey and spreads",False,,-1.1,0.2
2018-11,"Jams, honey and spreads",False,,-1.1,-0.3
2018-12,"Jams, honey and spreads",False,,-0.2,0.8
2019-01,"Jams, honey and spreads",False,,-0.1,0
2019-02,"Jams, honey and spreads",False,,1.1,0
2019-03,"Jams, honey and spreads",False,,0.2,0.3
2019-04,"Jams, honey and spreads",False,,2.9,0.3
2019-05,"Jams, honey and spreads",False,,0.7,-0.3
2019-06,"Jams, honey and spreads",False,,2,0.5
2019-07,"Jams, honey and spreads",False,,0.5,-0.7
2019-08,"Jams, honey and spreads",False,,1.5,1.3
2019-09,"Jams, honey and spreads",False,,1.1,-0.9
2019-10,"Jams, honey and spreads",False,,1.1,0.2
2019-11,"Jams, honey and spreads",False,,1.1,-0.3
2019-12,"Jams, honey and spreads",False,,2,1.7
2020-01,"Jams, honey and spreads",False,,1.5,-0.5
2020-02,"Jams, honey and spreads",False,,1.1,-0.5
2020-03,"Jams, honey and spreads",False,,4.5,3.7
2020-04,"Jams, honey and spreads",False,,5.8,1.5
2020-05,"Jams, honey and spreads",False,,5.1,-1
2020-06,"Jams, honey and spreads",False,,4,-0.6
2020-07,"Jams, honey and spreads",False,,4,-0.7
2020-08,"Jams, honey and spreads",False,,4.1,1.4
2020-09,"Jams, honey and spreads",False,,5.3,0.2
2020-10,"Jams, honey and spreads",False,,4.1,-0.9
2020-11,"Jams, honey and spreads",False,,4.4,0
2020-12,"Jams, honey and spreads",False,,3.5,0.8
2021-01,"Jams, honey and spreads",False,,2.7,-1.2
2021-02,"Jams, honey and spreads",False,,2.8,-0.4
2021-03,"Jams, honey and spreads",False,,0.2,1.1
2021-04,"Jams, honey and spreads",False,,-1.2,0.1
2021-05,"Jams, honey and spreads",False,,-0.4,-0.2
2021-06,"Jams, honey and spreads",False,,0.5,0.3
2021-07,"Jams, honey and spreads",False,,0.7,-0.5
2021-08,"Jams, honey and spreads",False,,-0.3,0.4
2021-09,"Jams, honey and spreads",False,,-0.1,0.4
2021-10,"Jams, honey and spreads",False,,1,0.2
2021-11,"Jams, honey and spreads",False,,1,0.1
2021-12,"Jams, honey and spreads",False,,1,0.7
2022-01,"Jams, honey and spreads",False,,1.9,-0.3
2022-02,"Jams, honey and spreads",False,,2.2,-0.1
2022-03,"Jams, honey and spreads",False,,2.7,1.6
2022-04,"Jams, honey and spreads",False,,3,0.4
2022-05,"Jams, honey and spreads",False,,2.5,-0.7
2022-06,"Jams, honey and spreads",False,,3.9,1.7
2022-07,"Jams, honey and spreads",False,,6.6,2.1
2022-08,"Jams, honey and spreads",False,,7.8,1.5
2022-09,"Jams, honey and spreads",False,,7.5,0.1
2022-10,"Jams, honey and spreads",False,,7.4,0.1
2022-11,"Jams, honey and spreads",False,,7.5,0.2
2022-12,"Jams, honey and spreads",False,,7.8,1
2023-01,"Jams, honey and spreads",False,,7.8,-0.3
2023-02,"Jams, honey and spreads",False,,7.5,-0.4
2023-03,"Jams, honey and spreads",False,,7.4,1.5
2023-04,"Jams, honey and spreads",False,,5.8,-1.1
2023-05,"Jams, honey and spreads",False,,6.1,-0.3
2023-06,"Jams, honey and spreads",False,,6.1,1.7
2023-07,"Jams, honey and spreads",False,,4.6,0.6
2023-08,"Jams, honey and spreads",False,,4.4,1.4
2023-09,"Jams, honey and spreads",False,,4.1,-0.2
2023-10,"Jams, honey and spreads",False,,5.2,1.1
2023-11,"Jams, honey and spreads",False,,5.2,0.2
2023-12,"Jams, honey and spreads",False,,4.9,0.7
2024-01,"Jams, honey and spreads",False,,4.7,-0.5
2024-02,"Jams, honey and spreads",False,,4.5,-0.5
2024-03,"Jams, honey and spreads",False,,3.8,0.8
2024-04,"Jams, honey and spreads",False,,3.9,-1
2024-05,"Jams, honey and spreads",False,,4,-0.2
2024-06,"Jams, honey and spreads",False,,2.9,0.6
2024-07,"Jams, honey and spreads",False,,1.8,-0.4
2024-08,"Jams, honey and spreads",False,,2.3,1.8
2024-09,"Jams, honey and spreads",False,,1.6,-0.9
2024-10,"Jams, honey and spreads",False,,1.4,0.9
2024-11,"Jams, honey and spreads",False,,1.7,0.5
2024-12,"Jams, honey and spreads",False,,0.7,-0.2
2025-01,"Jams, honey and spreads",False,,1.1,-0.1
2025-02,"Jams, honey and spreads",False,,1.4,-0.3
2025-03,"Jams, honey and spreads",False,,1.1,0.6
2025-04,"Jams, honey and spreads",False,,1.9,-0.2
2025-05,"Jams, honey and spreads",False,,1.7,-0.5
2025-06,"Jams, honey and spreads",False,,1.8,0.8
2025-07,"Jams, honey and spreads",False,,2,-0.3
