st_code,st_name,lga_code,lga_name,financial_year,births,deaths,natural_increase,internal_arrivals,internal_departures,net_internal_migration,overseas_arrivals,overseas_departures,net_overseas_migration
3,Queensland,33610,Goondiwindi,2022-23,147,97,50,654,729,-75,73,24,49
3,Queensland,33610,Goondiwindi,2023-24,164,102,62,725,787,-62,69,29,40
3,Queensland,33610,Goondiwindi,2024-25,141,102,39,663,760,-97,72,33,39
3,Queensland,33620,Gympie,2021-22,572,506,66,5060,4072,988,187,90,97
3,Queensland,33620,Gympie,2022-23,508,528,-20,4175,3332,843,325,99,226
3,Queensland,33620,Gympie,2023-24,557,544,13,4563,3491,1072,297,116,181
3,Queensland,33620,Gympie,2024-25,564,569,-5,4340,3325,1015,291,131,160
3,Queensland,33800,Hinchinbrook,2021-22,98,126,-28,766,673,93,24,12,12
3,Queensland,33800,Hinchinbrook,2022-23,98,160,-62,651,595,56,45,13,32
3,Queensland,33800,Hinchinbrook,2023-24,92,162,-70,682,597,85,35,13,22
3,Queensland,33800,Hinchinbrook,2024-25,113,154,-41,667,581,86,36,17,19
3,Queensland,33830,Hope Vale,2021-22,11,8,3,43,43,0,7,3,4
3,Queensland,33830,Hope Vale,2022-23,31,3,28,45,54,-9,7,5,2
3,Queensland,33830,Hope Vale,2023-24,43,3,40,42,53,-11,7,5,2
3,Queensland,33830,Hope Vale,2024-25,30,10,20,45,48,-3,3,4,-1
3,Queensland,33960,Ipswich,2021-22,3749,1268,2481,22651,17239,5412,1706,843,863
3,Queensland,33960,Ipswich,2022-23,3698,1363,2335,19822,16538,3284,3665,889,2776
3,Queensland,33960,Ipswich,2023-24,3729,1351,2378,21459,17264,4195,3154,1058,2096
3,Queensland,33960,Ipswich,2024-25,3873,1353,2520,20764,15871,4893,2924,1199,1725
3,Queensland,33980,Isaac,2021-22,335,63,272,2246,2286,-40,136,69,67
3,Queensland,33980,Isaac,2022-23,268,47,221,1832,1953,-121,242,71,171
3,Queensland,33980,Isaac,2023-24,302,64,238,1928,2111,-183,201,86,115
3,Queensland,33980,Isaac,2024-25,277,42,235,1594,1895,-301,190,97,93
3,Queensland,34420,Kowanyama,2021-22,43,2,41,48,64,-16,4,3,1
3,Queensland,34420,Kowanyama,2022-23,19,1,18,44,54,-10,4,3,1
3,Queensland,34420,Kowanyama,2023-24,15,1,14,46,54,-8,2,3,-1
3,Queensland,34420,Kowanyama,2024-25,18,5,13,49,53,-4,1,2,-1
3,Queensland,34530,Livingstone,2021-22,442,290,152,3643,2923,720,170,84,86
3,Queensland,34530,Livingstone,2022-23,392,329,63,3193,2433,760,262,90,172
3,Queensland,34530,Livingstone,2023-24,386,328,58,3326,2567,759,230,103,127
3,Queensland,34530,Livingstone,2024-25,375,330,45,3125,2377,748,220,119,101
3,Queensland,34570,Lockhart River,2021-22,10,0,10,33,43,-10,5,3,2
3,Queensland,34570,Lockhart River,2022-23,26,4,22,39,48,-9,5,3,2
3,Queensland,34570,Lockhart River,2023-24,18,3,15,46,47,-1,5,3,2
3,Queensland,34570,Lockhart River,2024-25,22,0,22,23,28,-5,2,3,-1
3,Queensland,34580,Lockyer Valley,2021-22,473,279,194,3841,3443,398,467,230,237
3,Queensland,34580,Lockyer Valley,2022-23,492,324,168,3488,3056,432,859,242,617
3,Queensland,34580,Lockyer Valley,2023-24,542,327,215,3632,3162,470,792,290,502
3,Queensland,34580,Lockyer Valley,2024-25,461,323,138,3532,2997,535,729,327,402
3,Queensland,34590,Logan,2021-22,5492,2176,3316,31023,24321,6702,3358,1661,1697
3,Queensland,34590,Logan,2022-23,5482,2255,3227,27552,21621,5931,7221,1747,5474
3,Queensland,34590,Logan,2023-24,5511,2252,3259,30057,22935,7122,6245,2080,4165
3,Queensland,34590,Logan,2024-25,5737,2205,3532,27460,22355,5105,5677,2365,3312
3,Queensland,34710,Longreach,2021-22,43,44,-1,368,348,20,19,10,9
3,Queensland,34710,Longreach,2022-23,39,40,-1,258,262,-4,30,11,19
3,Queensland,34710,Longreach,2023-24,39,47,-8,349,341,8,23,11,12
3,Queensland,34710,Longreach,2024-25,46,35,11,261,290,-29,27,13,14
3,Queensland,34770,Mackay,2021-22,1610,825,785,8223,7670,553,596,296,300
3,Queensland,34770,Mackay,2022-23,1550,911,639,6894,6382,512,1089,312,777
3,Queensland,34770,Mackay,2023-24,1516,936,580,6987,6762,225,985,365,620
3,Queensland,34770,Mackay,2024-25,1479,872,607,5985,5960,25,901,419,482
3,Queensland,34800,McKinlay,2021-22,13,4,9,98,104,-6,4,2,2
3,Queensland,34800,McKinlay,2022-23,12,3,9,82,92,-10,6,2,4
3,Queensland,34800,McKinlay,2023-24,11,5,6,89,95,-6,5,2,3
3,Queensland,34800,McKinlay,2024-25,10,6,4,79,84,-5,5,3,2
3,Queensland,34830,Mapoon,2021-22,6,0,6,10,3,7,3,2,1
3,Queensland,34830,Mapoon,2022-23,3,3,0,14,6,8,3,2,1
3,Queensland,34830,Mapoon,2023-24,24,3,21,10,11,-1,3,2,1
3,Queensland,34830,Mapoon,2024-25,3,0,3,15,10,5,1,1,0
3,Queensland,34860,Maranoa,2021-22,217,93,124,1021,1056,-35,63,31,32
3,Queensland,34860,Maranoa,2022-23,201,108,93,869,872,-3,96,34,62
3,Queensland,34860,Maranoa,2023-24,218,112,106,908,947,-39,78,39,39
3,Queensland,34860,Maranoa,2024-25,189,99,90,792,872,-80,68,44,24
3,Queensland,34880,Mareeba,2021-22,246,201,45,1704,1676,28,173,85,88
3,Queensland,34880,Mareeba,2022-23,271,212,59,1461,1383,78,276,91,185
3,Queensland,34880,Mareeba,2023-24,241,189,52,1478,1435,43,299,108,191
3,Queensland,34880,Mareeba,2024-25,235,217,18,1321,1224,97,271,121,150
3,Queensland,35010,Moreton Bay,2021-22,5836,3498,2338,36002,28749,7253,3790,1885,1905
3,Queensland,35010,Moreton Bay,2022-23,5626,3662,1964,30069,24864,5205,8093,1988,6105
3,Queensland,35010,Moreton Bay,2023-24,5487,3616,1871,31796,25990,5806,7053,2359,4694
3,Queensland,35010,Moreton Bay,2024-25,5653,3719,1934,29718,24523,5195,6499,2677,3822
3,Queensland,35250,Mornington,2021-22,22,9,13,51,59,-8,3,2,1
3,Queensland,35250,Mornington,2022-23,27,3,24,44,56,-12,3,2,1
3,Queensland,35250,Mornington,2023-24,25,5,20,57,70,-13,3,2,1
3,Queensland,35250,Mornington,2024-25,39,9,30,42,60,-18,2,2,0
3,Queensland,35300,Mount Isa,2021-22,391,102,289,1614,2185,-571,191,94,97
3,Queensland,35300,Mount Isa,2022-23,348,114,234,1500,2066,-566,301,100,201
3,Queensland,35300,Mount Isa,2023-24,325,89,236,1489,2110,-621,327,118,209
3,Queensland,35300,Mount Isa,2024-25,329,85,244,1307,1854,-547,297,134,163
3,Queensland,35600,Murweh,2021-22,61,42,19,307,389,-82,22,11,11
3,Queensland,35600,Murweh,2022-23,62,53,9,274,303,-29,35,12,23
3,Queensland,35600,Murweh,2023-24,56,39,17,306,321,-15,39,13,26
3,Queensland,35600,Murweh,2024-25,54,29,25,257,279,-22,29,16,13
3,Queensland,35670,Napranum,2021-22,8,3,5,47,58,-11,9,4,5
3,Queensland,35670,Napranum,2022-23,16,5,11,69,67,2,9,4,5
3,Queensland,35670,Napranum,2023-24,32,6,26,47,60,-13,9,4,5
3,Queensland,35670,Napranum,2024-25,24,5,19,27,36,-9,5,4,1
3,Queensland,35740,Noosa,2021-22,386,531,-145,5027,4960,67,658,333,325
3,Queensland,35740,Noosa,2022-23,354,511,-157,4144,3883,261,1264,342,922
3,Queensland,35740,Noosa,2023-24,392,468,-76,4634,4476,158,1194,408,786
3,Queensland,35740,Noosa,2024-25,368,535,-167,4005,3869,136,1030,463,567
3,Queensland,35760,North Burnett,2021-22,117,121,-4,793,787,6,103,52,51
3,Queensland,35760,North Burnett,2022-23,77,122,-45,723,690,33,197,53,144
3,Queensland,35760,North Burnett,2023-24,92,119,-27,733,697,36,176,63,113
3,Queensland,35760,North Burnett,2024-25,85,110,-25,697,647,50,160,72,88
3,Queensland,35780,Northern Peninsula Area,2021-22,55,5,50,123,170,-47,4,2,2
3,Queensland,35780,Northern Peninsula Area,2022-23,48,8,40,114,139,-25,4,3,1
3,Queensland,35780,Northern Peninsula Area,2023-24,53,8,45,130,157,-27,4,3,1
3,Queensland,35780,Northern Peninsula Area,2024-25,84,3,81,98,158,-60,1,3,-2
3,Queensland,35790,Palm Island,2021-22,50,17,33,120,141,-21,0,0,0
3,Queensland,35790,Palm Island,2022-23,30,15,15,134,134,0,0,0,0
3,Queensland,35790,Palm Island,2023-24,88,16,72,127,124,3,0,0,0
3,Queensland,35790,Palm Island,2024-25,63,12,51,110,108,2,0,0,0
3,Queensland,35800,Paroo,2021-22,28,18,10,148,158,-10,7,4,3
3,Queensland,35800,Paroo,2022-23,20,13,7,136,141,-5,11,4,7
3,Queensland,35800,Paroo,2023-24,18,19,-1,177,175,2,6,4,2
3,Queensland,35800,Paroo,2024-25,23,16,7,150,155,-5,5,5,0
3,Queensland,36070,Pormpuraaw,2021-22,7,2,5,24,27,-3,2,1,1
3,Queensland,36070,Pormpuraaw,2022-23,12,2,10,29,33,-4,2,1,1
3,Queensland,36070,Pormpuraaw,2023-24,14,2,12,29,39,-10,2,1,1
3,Queensland,36070,Pormpuraaw,2024-25,13,0,13,22,30,-8,2,2,0
3,Queensland,36150,Quilpie,2021-22,14,5,9,91,101,-10,3,1,2
3,Queensland,36150,Quilpie,2022-23,23,4,19,50,62,-12,5,2,3
3,Queensland,36150,Quilpie,2023-24,7,6,1,76,77,-1,3,2,1
3,Queensland,36150,Quilpie,2024-25,18,6,12,46,52,-6,2,2,0
3,Queensland,36250,Redland,2021-22,1719,1268,451,11741,10980,761,1125,556,569
3,Queensland,36250,Redland,2022-23,1554,1454,100,10122,8875,1247,2305,585,1720
3,Queensland,36250,Redland,2023-24,1540,1297,243,10562,8868,1694,2123,677,1446
3,Queensland,36250,Redland,2024-25,1503,1332,171,10033,8433,1600,1914,794,1120
3,Queensland,36300,Richmond,2021-22,17,8,9,73,77,-4,3,2,1
3,Queensland,36300,Richmond,2022-23,15,5,10,37,46,-9,5,2,3
3,Queensland,36300,Richmond,2023-24,16,6,10,69,76,-7,5,2,3
3,Queensland,36300,Richmond,2024-25,11,8,3,39,41,-2,4,2,2
3,Queensland,36370,Rockhampton,2021-22,1155,756,399,6231,6254,-23,486,236,250
3,Queensland,36370,Rockhampton,2022-23,1070,745,325,5162,5122,40,773,257,516
3,Queensland,36370,Rockhampton,2023-24,1003,739,264,5489,5393,96,727,306,421
3,Queensland,36370,Rockhampton,2024-25,1054,758,296,4676,4674,2,669,343,326
3,Queensland,36510,Scenic Rim,2021-22,402,345,57,4230,3719,511,201,98,103
3,Queensland,36510,Scenic Rim,2022-23,416,361,55,3633,3135,498,456,106,350
3,Queensland,36510,Scenic Rim,2023-24,402,354,48,3900,3430,470,386,126,260
3,Queensland,36510,Scenic Rim,2024-25,398,398,0,3904,3086,818,326,141,185
3,Queensland,36580,Somerset,2021-22,263,193,70,2551,2405,146,131,66,65
3,Queensland,36580,Somerset,2022-23,260,222,38,2615,2342,273,287,70,217
3,Queensland,36580,Somerset,2023-24,263,189,74,2460,2331,129,198,82,116
3,Queensland,36580,Somerset,2024-25,247,203,44,2392,2111,281,189,94,95
3,Queensland,36630,South Burnett,2021-22,372,351,21,2900,2565,335,127,63,64
3,Queensland,36630,South Burnett,2022-23,332,358,-26,2580,2192,388,211,68,143
3,Queensland,36630,South Burnett,2023-24,347,362,-15,2562,2217,345,181,76,105
3,Queensland,36630,South Burnett,2024-25,343,406,-63,2413,2019,394,187,90,97
3,Queensland,36660,Southern Downs,2021-22,373,410,-37,2846,2579,267,158,78,80
3,Queensland,36660,Southern Downs,2022-23,362,413,-51,2516,2195,321,243,82,161
3,Queensland,36660,Southern Downs,2023-24,371,444,-73,2583,2299,284,243,96,147
3,Queensland,36660,Southern Downs,2024-25,321,361,-40,2230,1971,259,220,111,109
3,Queensland,36720,Sunshine Coast,2021-22,3587,2826,761,26736,21070,5666,3425,1691,1734
3,Queensland,36720,Sunshine Coast,2022-23,3346,2938,408,21886,17212,4674,6792,1778,5014
3,Queensland,36720,Sunshine Coast,2023-24,3345,2819,526,23306,18183,5123,5876,2118,3758
3,Queensland,36720,Sunshine Coast,2024-25,3479,2899,580,20939,16780,4159,5327,2407,2920
3,Queensland,36820,Tablelands,2021-22,251,249,2,2146,1932,214,151,74,77
3,Queensland,36820,Tablelands,2022-23,253,307,-54,1910,1564,346,237,79,158
3,Queensland,36820,Tablelands,2023-24,231,299,-68,1907,1649,258,247,93,154
3,Queensland,36820,Tablelands,2024-25,239,313,-74,1759,1486,273,233,105,128
3,Queensland,36910,Toowoomba,2021-22,2204,1447,757,12255,10747,1508,1285,637,648
3,Queensland,36910,Toowoomba,2022-23,2111,1549,562,10613,9268,1345,2188,668,1520
3,Queensland,36910,Toowoomba,2023-24,2121,1502,619,10604,10036,568,2086,793,1293
3,Queensland,36910,Toowoomba,2024-25,2179,1559,620,9486,8922,564,1919,902,1017
3,Queensland,36950,Torres,2021-22,57,13,44,321,394,-73,14,7,7
3,Queensland,36950,Torres,2022-23,41,15,26,265,317,-52,14,8,6
3,Queensland,36950,Torres,2023-24,55,10,45,289,339,-50,8,8,0
3,Queensland,36950,Torres,2024-25,66,14,52,234,283,-49,11,9,2
3,Queensland,36960,Torres Strait Island,2021-22,63,4,59,195,269,-74,5,3,2
3,Queensland,36960,Torres Strait Island,2022-23,70,14,56,176,239,-63,5,3,2
3,Queensland,36960,Torres Strait Island,2023-24,81,21,60,182,240,-58,3,3,0
3,Queensland,36960,Torres Strait Island,2024-25,104,18,86,156,222,-66,4,4,0
3,Queensland,37010,Townsville,2021-22,2571,1247,1324,14607,14443,164,1556,807,749
3,Queensland,37010,Townsville,2022-23,2438,1287,1151,13440,13092,348,2606,869,1737
3,Queensland,37010,Townsville,2023-24,2509,1355,1154,13532,13185,347,2570,1029,1541
3,Queensland,37010,Townsville,2024-25,2315,1425,890,12185,12012,173,2398,1173,1225
3,Queensland,37300,Weipa,2021-22,72,7,65,282,330,-48,24,11,13
3,Queensland,37300,Weipa,2022-23,69,5,64,329,385,-56,38,12,26
3,Queensland,37300,Weipa,2023-24,71,6,65,313,367,-54,31,15,16
3,Queensland,37300,Weipa,2024-25,74,5,69,297,347,-50,27,17,10
3,Queensland,37310,Western Downs,2021-22,483,231,252,2791,2968,-177,147,73,74
3,Queensland,37310,Western Downs,2022-23,475,283,192,2564,2487,77,233,77,156
3,Queensland,37310,Western Downs,2023-24,476,284,192,2583,2591,-8,218,90,128
3,Queensland,37310,Western Downs,2024-25,478,293,185,2322,2384,-62,195,103,92
3,Queensland,37340,Whitsunday,2021-22,426,268,158,3172,2824,348,538,266,272
3,Queensland,37340,Whitsunday,2022-23,407,297,110,2866,2452,414,959,282,677
3,Queensland,37340,Whitsunday,2023-24,406,281,125,2837,2508,329,897,333,564
3,Queensland,37340,Whitsunday,2024-25,387,289,98,2568,2367,201,816,380,436
3,Queensland,37400,Winton,2021-22,11,10,1,118,123,-5,4,2,2
3,Queensland,37400,Winton,2022-23,15,12,3,105,114,-9,7,2,5
3,Queensland,37400,Winton,2023-24,8,12,-4,116,107,9,5,2,3
3,Queensland,37400,Winton,2024-25,20,7,13,105,108,-3,7,3,4
3,Queensland,37550,Woorabinda,2021-22,34,5,29,118,132,-14,3,2,1
3,Queensland,37550,Woorabinda,2022-23,17,4,13,92,91,1,3,2,1
3,Queensland,37550,Woorabinda,2023-24,34,12,22,78,89,-11,3,2,1
3,Queensland,37550,Woorabinda,2024-25,18,8,10,87,93,-6,2,2,0
3,Queensland,37570,Wujal Wujal,2021-22,0,0,0,14,14,0,2,1,1
3,Queensland,37570,Wujal Wujal,2022-23,15,0,15,16,25,-9,2,1,1
3,Queensland,37570,Wujal Wujal,2023-24,10,4,6,25,27,-2,2,1,1
3,Queensland,37570,Wujal Wujal,2024-25,10,3,7,15,18,-3,2,2,0
3,Queensland,37600,Yarrabah,2021-22,37,10,27,125,133,-8,2,1,1
3,Queensland,37600,Yarrabah,2022-23,72,21,51,111,144,-33,2,1,1
3,Queensland,37600,Yarrabah,2023-24,52,17,35,125,143,-18,2,1,1
3,Queensland,37600,Yarrabah,2024-25,67,25,42,112,139,-27,1,1,0
4,South Australia,40070,Adelaide,2021-22,129,141,-12,3579,3626,-47,1883,1032,851
4,South Australia,40070,Adelaide,2022-23,140,143,-3,2847,3264,-417,3217,986,2231
4,South Australia,40070,Adelaide,2023-24,114,129,-15,2814,3337,-523,2746,1087,1659
4,South Australia,40070,Adelaide,2024-25,137,132,5,2827,3187,-360,2454,1172,1282
4,South Australia,40120,Adelaide Hills,2021-22,383,243,140,2741,2810,-69,252,87,165
4,South Australia,40120,Adelaide Hills,2022-23,348,269,79,2276,2210,66,414,92,322
4,South Australia,40120,Adelaide Hills,2023-24,358,247,111,2292,2163,129,370,102,268
4,South Australia,40120,Adelaide Hills,2024-25,350,229,121,2102,2016,86,330,110,220
4,South Australia,40150,Adelaide Plains,2021-22,123,47,76,984,590,394,20,7,13
4,South Australia,40150,Adelaide Plains,2022-23,132,33,99,848,487,361,30,8,22
4,South Australia,40150,Adelaide Plains,2023-24,130,46,84,813,549,264,27,8,19
4,South Australia,40150,Adelaide Plains,2024-25,135,43,92,894,572,322,23,8,15
4,South Australia,40220,Alexandrina,2021-22,211,269,-58,2439,1942,497,132,44,88
4,South Australia,40220,Alexandrina,2022-23,239,310,-71,1981,1430,551,183,48,135
4,South Australia,40220,Alexandrina,2023-24,199,338,-139,2136,1549,587,150,51,99
4,South Australia,40220,Alexandrina,2024-25,193,339,-146,2038,1492,546,136,55,81
4,South Australia,40250,Anangu Pitjantjatjara Yankunytjatjara,2021-22,28,14,14,43,17,26,3,1,2
4,South Australia,40250,Anangu Pitjantjatjara Yankunytjatjara,2022-23,29,10,19,56,43,13,4,1,3
4,South Australia,40250,Anangu Pitjantjatjara Yankunytjatjara,2023-24,36,23,13,45,38,7,3,1,2
4,South Australia,40250,Anangu Pitjantjatjara Yankunytjatjara,2024-25,27,22,5,30,22,8,3,1,2
4,South Australia,40310,Barossa,2021-22,239,226,13,1736,1474,262,132,41,91
4,South Australia,40310,Barossa,2022-23,183,221,-38,1494,1193,301,180,46,134
4,South Australia,40310,Barossa,2023-24,197,218,-21,1476,1251,225,149,50,99
4,South Australia,40310,Barossa,2024-25,203,232,-29,1348,1213,135,133,53,80
4,South Australia,40430,Barunga West,2021-22,18,61,-43,216,174,42,8,3,5
4,South Australia,40430,Barunga West,2022-23,21,42,-21,127,101,26,11,3,8
4,South Australia,40430,Barunga West,2023-24,19,49,-30,124,110,14,10,3,7
4,South Australia,40430,Barunga West,2024-25,25,61,-36,140,104,36,9,4,5
4,South Australia,40520,Berri Barmera,2021-22,92,131,-39,733,754,-21,74,25,49
4,South Australia,40520,Berri Barmera,2022-23,111,116,-5,607,639,-32,98,27,71
4,South Australia,40520,Berri Barmera,2023-24,111,138,-27,599,619,-20,84,28,56
4,South Australia,40520,Berri Barmera,2024-25,98,122,-24,559,594,-35,75,31,44
4,South Australia,40700,Burnside,2021-22,310,355,-45,4048,4083,-35,1036,549,487
4,South Australia,40700,Burnside,2022-23,307,405,-98,2723,3146,-423,1820,507,1313
4,South Australia,40700,Burnside,2023-24,259,387,-128,2893,3413,-520,1513,561,952
4,South Australia,40700,Burnside,2024-25,252,293,-41,2746,3124,-378,1352,604,748
4,South Australia,40910,Campbelltown (SA),2021-22,555,530,25,4642,4653,-11,985,320,665
4,South Australia,40910,Campbelltown (SA),2022-23,550,510,40,3493,3676,-183,1671,345,1326
4,South Australia,40910,Campbelltown (SA),2023-24,526,476,50,3683,4008,-325,1434,380,1054
4,South Australia,40910,Campbelltown (SA),2024-25,562,459,103,3509,3756,-247,1281,408,873
4,South Australia,41010,Ceduna,2021-22,47,40,7,291,301,-10,13,4,9
4,South Australia,41010,Ceduna,2022-23,48,25,23,228,194,34,17,5,12
4,South Australia,41010,Ceduna,2023-24,51,37,14,228,224,4,15,5,10
4,South Australia,41010,Ceduna,2024-25,41,23,18,194,217,-23,13,5,8
4,South Australia,41060,Charles Sturt,2021-22,1381,1173,208,10236,9654,582,1794,583,1211
4,South Australia,41060,Charles Sturt,2022-23,1393,1090,303,7738,7791,-53,3052,626,2426
4,South Australia,41060,Charles Sturt,2023-24,1360,1048,312,7574,8155,-581,2621,693,1928
4,South Australia,41060,Charles Sturt,2024-25,1311,1110,201,7346,7739,-393,2338,746,1592
4,South Australia,41140,Clare and Gilbert Valleys,2021-22,99,101,-2,601,593,8,43,14,29
4,South Australia,41140,Clare and Gilbert Valleys,2022-23,92,93,-1,527,529,-2,57,16,41
4,South Australia,41140,Clare and Gilbert Valleys,2023-24,76,80,-4,564,582,-18,48,16,32
4,South Australia,41140,Clare and Gilbert Valleys,2024-25,89,97,-8,531,526,5,42,18,24
4,South Australia,41190,Cleve,2021-22,15,24,-9,72,74,-2,4,2,2
4,South Australia,41190,Cleve,2022-23,14,17,-3,55,61,-6,6,2,4
4,South Australia,41190,Cleve,2023-24,10,22,-12,72,63,9,5,2,3
4,South Australia,41190,Cleve,2024-25,18,13,5,80,78,2,5,2,3
4,South Australia,41330,Coober Pedy,2021-22,23,26,-3,124,170,-46,12,4,8
4,South Australia,41330,Coober Pedy,2022-23,20,26,-6,120,141,-21,14,5,9
4,South Australia,41330,Coober Pedy,2023-24,11,15,-4,85,111,-26,14,5,9
4,South Australia,41330,Coober Pedy,2024-25,16,20,-4,101,120,-19,12,5,7
4,South Australia,41560,Copper Coast,2021-22,153,187,-34,1309,958,351,36,13,23
4,South Australia,41560,Copper Coast,2022-23,110,168,-58,1110,767,343,48,14,34
4,South Australia,41560,Copper Coast,2023-24,127,217,-90,1177,777,400,43,14,29
4,South Australia,41560,Copper Coast,2024-25,121,182,-61,1072,768,304,37,15,22
4,South Australia,41750,Elliston,2021-22,13,9,4,50,63,-13,4,1,3
4,South Australia,41750,Elliston,2022-23,4,12,-8,47,33,14,6,2,4
4,South Australia,41750,Elliston,2023-24,8,11,-3,39,27,12,5,2,3
4,South Australia,41750,Elliston,2024-25,13,12,1,30,31,-1,5,2,3
4,South Australia,41830,Flinders Ranges,2021-22,12,23,-11,144,135,9,4,2,2
4,South Australia,41830,Flinders Ranges,2022-23,18,29,-11,128,126,2,5,2,3
4,South Australia,41830,Flinders Ranges,2023-24,9,23,-14,116,107,9,5,2,3
4,South Australia,41830,Flinders Ranges,2024-25,14,20,-6,106,119,-13,5,2,3
4,South Australia,41960,Franklin Harbour,2021-22,11,13,-2,99,92,7,3,1,2
4,South Australia,41960,Franklin Harbour,2022-23,13,15,-2,93,88,5,4,1,3
4,South Australia,41960,Franklin Harbour,2023-24,9,13,-4,109,84,25,4,1,3
4,South Australia,41960,Franklin Harbour,2024-25,15,17,-2,91,82,9,3,2,1
4,South Australia,42030,Gawler,2021-22,302,281,21,3458,2709,749,106,36,70
4,South Australia,42030,Gawler,2022-23,292,276,16,2672,2146,526,178,38,140
4,South Australia,42030,Gawler,2023-24,299,264,35,2403,2165,238,154,41,113
4,South Australia,42030,Gawler,2024-25,271,298,-27,2440,2150,290,137,44,93
4,South Australia,42110,Goyder,2021-22,42,36,6,296,293,3,5,2,3
4,South Australia,42110,Goyder,2022-23,25,37,-12,229,229,0,6,2,4
4,South Australia,42110,Goyder,2023-24,35,53,-18,253,237,16,7,2,5
4,South Australia,42110,Goyder,2024-25,33,53,-20,234,222,12,6,2,4
4,South Australia,42250,Grant,2021-22,79,48,31,278,259,19,34,11,23
4,South Australia,42250,Grant,2022-23,68,60,8,357,274,83,48,12,36
4,South Australia,42250,Grant,2023-24,81,57,24,328,274,54,39,13,26
4,South Australia,42250,Grant,2024-25,63,49,14,312,291,21,37,15,22
4,South Australia,42600,Holdfast Bay,2021-22,281,398,-117,3545,3635,-90,717,234,483
4,South Australia,42600,Holdfast Bay,2022-23,275,396,-121,2710,2818,-108,1208,251,957
4,South Australia,42600,Holdfast Bay,2023-24,271,431,-160,2825,2947,-122,1050,278,772
4,South Australia,42600,Holdfast Bay,2024-25,246,398,-152,2537,2692,-155,939,300,639
4,South Australia,42750,Kangaroo Island,2021-22,49,43,6,326,267,59,34,11,23
4,South Australia,42750,Kangaroo Island,2022-23,54,40,14,237,240,-3,44,12,32
4,South Australia,42750,Kangaroo Island,2023-24,39,44,-5,273,250,23,37,13,24
4,South Australia,42750,Kangaroo Island,2024-25,50,51,-1,237,215,22,33,14,19
4,South Australia,43080,Karoonda East Murray,2021-22,7,13,-6,66,61,5,10,4,6
4,South Australia,43080,Karoonda East Murray,2022-23,8,11,-3,81,97,-16,15,4,11
4,South Australia,43080,Karoonda East Murray,2023-24,9,6,3,60,62,-2,12,4,8
4,South Australia,43080,Karoonda East Murray,2024-25,7,15,-8,72,74,-2,11,5,6
4,South Australia,43220,Kimba,2021-22,9,11,-2,31,23,8,2,1,1
4,South Australia,43220,Kimba,2022-23,9,8,1,31,34,-3,4,1,3
4,South Australia,43220,Kimba,2023-24,13,10,3,35,34,1,3,1,2
4,South Australia,43220,Kimba,2024-25,13,10,3,34,42,-8,3,1,2
4,South Australia,43360,Kingston (SA),2021-22,15,23,-8,200,187,13,5,2,3
4,South Australia,43360,Kingston (SA),2022-23,14,36,-22,130,92,38,7,2,5
4,South Australia,43360,Kingston (SA),2023-24,23,32,-9,113,95,18,6,2,4
4,South Australia,43360,Kingston (SA),2024-25,17,21,-4,116,112,4,5,2,3
4,South Australia,43650,Light,2021-22,160,91,69,1294,1138,156,52,17,35
4,South Australia,43650,Light,2022-23,137,108,29,1091,867,224,77,18,59
4,South Australia,43650,Light,2023-24,164,89,75,1146,869,277,66,20,46
4,South Australia,43650,Light,2024-25,139,98,41,1071,887,184,60,21,39
4,South Australia,43710,Lower Eyre,2021-22,59,34,25,177,183,-6,20,7,13
4,South Australia,43710,Lower Eyre,2022-23,56,38,18,224,205,19,26,8,18
4,South Australia,43710,Lower Eyre,2023-24,64,38,26,224,184,40,23,8,15
4,South Australia,43710,Lower Eyre,2024-25,41,35,6,190,166,24,21,9,12
4,South Australia,43790,Loxton Waikerie,2021-22,108,144,-36,651,628,23,57,18,39
4,South Australia,43790,Loxton Waikerie,2022-23,89,153,-64,506,509,-3,72,20,52
4,South Australia,43790,Loxton Waikerie,2023-24,98,132,-34,577,537,40,64,22,42
4,South Australia,43790,Loxton Waikerie,2024-25,81,135,-54,538,528,10,58,23,35
4,South Australia,44000,Maralinga Tjarutja,2021-22,0,0,0,0,0,0,0,0,0
4,South Australia,44000,Maralinga Tjarutja,2022-23,0,0,0,0,0,0,0,0,0
4,South Australia,44000,Maralinga Tjarutja,2023-24,0,0,0,0,0,0,0,0,0
4,South Australia,44000,Maralinga Tjarutja,2024-25,0,0,0,0,0,0,0,0,0
4,South Australia,44060,Marion,2021-22,1125,790,335,8179,8357,-178,1652,536,1116
4,South Australia,44060,Marion,2022-23,1043,910,133,6480,6986,-506,2838,578,2260
4,South Australia,44060,Marion,2023-24,1033,813,220,6532,7287,-755,2413,639,1774
4,South Australia,44060,Marion,2024-25,1029,834,195,6207,6652,-445,2157,687,1470
4,South Australia,44210,Mid Murray,2021-22,65,98,-33,684,602,82,38,13,25
4,South Australia,44210,Mid Murray,2022-23,54,103,-49,637,542,95,50,13,37
4,South Australia,44210,Mid Murray,2023-24,59,97,-38,637,540,97,43,14,29
4,South Australia,44210,Mid Murray,2024-25,58,92,-34,560,474,86,38,16,22
4,South Australia,44340,Mitcham,2021-22,587,589,-2,5237,5517,-280,1034,450,584
4,South Australia,44340,Mitcham,2022-23,606,590,16,4073,4215,-142,1773,394,1379
