lga_code,lga_name,state_name,year,erp,is_total_row
53010,Dumbleyung,Western Australia,2012,641,False
53010,Dumbleyung,Western Australia,2013,653,False
53010,Dumbleyung,Western Australia,2014,653,False
53010,Dumbleyung,Western Australia,2015,663,False
53010,Dumbleyung,Western Australia,2016,684,False
53010,Dumbleyung,Western Australia,2017,684,False
53010,Dumbleyung,Western Australia,2018,688,False
53010,Dumbleyung,Western Australia,2019,691,False
53010,Dumbleyung,Western Australia,2020,699,False
53010,Dumbleyung,Western Australia,2021,698,False
53010,Dumbleyung,Western Australia,2022,691,False
53010,Dumbleyung,Western Australia,2023,699,False
53010,Dumbleyung,Western Australia,2024,706,False
53010,Dumbleyung,Western Australia,2025,715,False
53080,Dundas,Western Australia,2001,1262,False
53080,Dundas,Western Australia,2002,1240,False
53080,Dundas,Western Australia,2003,1223,False
53080,Dundas,Western Australia,2004,1182,False
53080,Dundas,Western Australia,2005,1155,False
53080,Dundas,Western Australia,2006,1127,False
53080,Dundas,Western Australia,2007,1119,False
53080,Dundas,Western Australia,2008,1149,False
53080,Dundas,Western Australia,2009,1162,False
53080,Dundas,Western Australia,2010,1160,False
53080,Dundas,Western Australia,2011,1184,False
53080,Dundas,Western Australia,2012,1134,False
53080,Dundas,Western Australia,2013,1069,False
53080,Dundas,Western Australia,2014,979,False
53080,Dundas,Western Australia,2015,894,False
53080,Dundas,Western Australia,2016,788,False
53080,Dundas,Western Australia,2017,759,False
53080,Dundas,Western Australia,2018,728,False
53080,Dundas,Western Australia,2019,706,False
53080,Dundas,Western Australia,2020,698,False
53080,Dundas,Western Australia,2021,699,False
53080,Dundas,Western Australia,2022,697,False
53080,Dundas,Western Australia,2023,712,False
53080,Dundas,Western Australia,2024,738,False
53080,Dundas,Western Australia,2025,735,False
53150,East Fremantle,Western Australia,2001,6787,False
53150,East Fremantle,Western Australia,2002,6907,False
53150,East Fremantle,Western Australia,2003,6971,False
53150,East Fremantle,Western Australia,2004,6984,False
53150,East Fremantle,Western Australia,2005,6985,False
53150,East Fremantle,Western Australia,2006,7074,False
53150,East Fremantle,Western Australia,2007,7098,False
53150,East Fremantle,Western Australia,2008,7154,False
53150,East Fremantle,Western Australia,2009,7244,False
53150,East Fremantle,Western Australia,2010,7270,False
53150,East Fremantle,Western Australia,2011,7443,False
53150,East Fremantle,Western Australia,2012,7602,False
53150,East Fremantle,Western Australia,2013,7740,False
53150,East Fremantle,Western Australia,2014,7769,False
53150,East Fremantle,Western Australia,2015,7731,False
53150,East Fremantle,Western Australia,2016,7680,False
53150,East Fremantle,Western Australia,2017,7799,False
53150,East Fremantle,Western Australia,2018,7869,False
53150,East Fremantle,Western Australia,2019,7933,False
53150,East Fremantle,Western Australia,2020,8035,False
53150,East Fremantle,Western Australia,2021,8064,False
53150,East Fremantle,Western Australia,2022,8079,False
53150,East Fremantle,Western Australia,2023,8258,False
53150,East Fremantle,Western Australia,2024,8404,False
53150,East Fremantle,Western Australia,2025,8426,False
53220,East Pilbara,Western Australia,2001,5650,False
53220,East Pilbara,Western Australia,2002,5909,False
53220,East Pilbara,Western Australia,2003,6171,False
53220,East Pilbara,Western Australia,2004,6563,False
53220,East Pilbara,Western Australia,2005,6998,False
53220,East Pilbara,Western Australia,2006,7667,False
53220,East Pilbara,Western Australia,2007,8510,False
53220,East Pilbara,Western Australia,2008,9651,False
53220,East Pilbara,Western Australia,2009,10753,False
53220,East Pilbara,Western Australia,2010,11522,False
53220,East Pilbara,Western Australia,2011,12257,False
53220,East Pilbara,Western Australia,2012,12519,False
53220,East Pilbara,Western Australia,2013,12570,False
53220,East Pilbara,Western Australia,2014,12149,False
53220,East Pilbara,Western Australia,2015,11529,False
53220,East Pilbara,Western Australia,2016,10953,False
53220,East Pilbara,Western Australia,2017,10888,False
53220,East Pilbara,Western Australia,2018,10754,False
53220,East Pilbara,Western Australia,2019,10637,False
53220,East Pilbara,Western Australia,2020,10533,False
53220,East Pilbara,Western Australia,2021,10378,False
53220,East Pilbara,Western Australia,2022,10314,False
53220,East Pilbara,Western Australia,2023,10461,False
53220,East Pilbara,Western Australia,2024,10525,False
53220,East Pilbara,Western Australia,2025,10663,False
53290,Esperance,Western Australia,2001,13369,False
53290,Esperance,Western Australia,2002,13443,False
53290,Esperance,Western Australia,2003,13569,False
53290,Esperance,Western Australia,2004,13669,False
53290,Esperance,Western Australia,2005,13694,False
53290,Esperance,Western Australia,2006,13644,False
53290,Esperance,Western Australia,2007,13585,False
53290,Esperance,Western Australia,2008,13603,False
53290,Esperance,Western Australia,2009,13721,False
53290,Esperance,Western Australia,2010,13799,False
53290,Esperance,Western Australia,2011,13879,False
53290,Esperance,Western Australia,2012,14182,False
53290,Esperance,Western Australia,2013,14422,False
53290,Esperance,Western Australia,2014,14624,False
53290,Esperance,Western Australia,2015,14734,False
53290,Esperance,Western Australia,2016,14527,False
53290,Esperance,Western Australia,2017,14450,False
53290,Esperance,Western Australia,2018,14342,False
53290,Esperance,Western Australia,2019,14329,False
53290,Esperance,Western Australia,2020,14325,False
53290,Esperance,Western Australia,2021,14396,False
53290,Esperance,Western Australia,2022,14507,False
53290,Esperance,Western Australia,2023,14585,False
53290,Esperance,Western Australia,2024,14618,False
53290,Esperance,Western Australia,2025,14663,False
53360,Exmouth,Western Australia,2001,2315,False
53360,Exmouth,Western Australia,2002,2277,False
53360,Exmouth,Western Australia,2003,2282,False
53360,Exmouth,Western Australia,2004,2266,False
53360,Exmouth,Western Australia,2005,2233,False
53360,Exmouth,Western Australia,2006,2205,False
53360,Exmouth,Western Australia,2007,2217,False
53360,Exmouth,Western Australia,2008,2255,False
53360,Exmouth,Western Australia,2009,2317,False
53360,Exmouth,Western Australia,2010,2364,False
53360,Exmouth,Western Australia,2011,2458,False
53360,Exmouth,Western Australia,2012,2569,False
53360,Exmouth,Western Australia,2013,2655,False
53360,Exmouth,Western Australia,2014,2717,False
53360,Exmouth,Western Australia,2015,2749,False
53360,Exmouth,Western Australia,2016,2788,False
53360,Exmouth,Western Australia,2017,2871,False
53360,Exmouth,Western Australia,2018,2949,False
53360,Exmouth,Western Australia,2019,3036,False
53360,Exmouth,Western Australia,2020,3151,False
53360,Exmouth,Western Australia,2021,3202,False
53360,Exmouth,Western Australia,2022,3315,False
53360,Exmouth,Western Australia,2023,3478,False
53360,Exmouth,Western Australia,2024,3592,False
53360,Exmouth,Western Australia,2025,3670,False
53430,Fremantle,Western Australia,2001,25769,False
53430,Fremantle,Western Australia,2002,26099,False
53430,Fremantle,Western Australia,2003,26100,False
53430,Fremantle,Western Australia,2004,26101,False
53430,Fremantle,Western Australia,2005,26108,False
53430,Fremantle,Western Australia,2006,26124,False
53430,Fremantle,Western Australia,2007,26648,False
53430,Fremantle,Western Australia,2008,27148,False
53430,Fremantle,Western Australia,2009,27607,False
53430,Fremantle,Western Australia,2010,27957,False
53430,Fremantle,Western Australia,2011,28651,False
53430,Fremantle,Western Australia,2012,29562,False
53430,Fremantle,Western Australia,2013,30156,False
53430,Fremantle,Western Australia,2014,30361,False
53430,Fremantle,Western Australia,2015,30405,False
53430,Fremantle,Western Australia,2016,30310,False
53430,Fremantle,Western Australia,2017,30842,False
53430,Fremantle,Western Australia,2018,31287,False
53430,Fremantle,Western Australia,2019,31782,False
53430,Fremantle,Western Australia,2020,32439,False
53430,Fremantle,Western Australia,2021,33112,False
53430,Fremantle,Western Australia,2022,33828,False
53430,Fremantle,Western Australia,2023,35318,False
53430,Fremantle,Western Australia,2024,36579,False
53430,Fremantle,Western Australia,2025,37542,False
53570,Gingin,Western Australia,2001,4274,False
53570,Gingin,Western Australia,2002,4381,False
53570,Gingin,Western Australia,2003,4461,False
53570,Gingin,Western Australia,2004,4504,False
53570,Gingin,Western Australia,2005,4534,False
53570,Gingin,Western Australia,2006,4577,False
53570,Gingin,Western Australia,2007,4574,False
53570,Gingin,Western Australia,2008,4646,False
53570,Gingin,Western Australia,2009,4768,False
53570,Gingin,Western Australia,2010,4786,False
53570,Gingin,Western Australia,2011,4822,False
53570,Gingin,Western Australia,2012,4994,False
53570,Gingin,Western Australia,2013,5267,False
53570,Gingin,Western Australia,2014,5356,False
53570,Gingin,Western Australia,2015,5351,False
53570,Gingin,Western Australia,2016,5325,False
53570,Gingin,Western Australia,2017,5349,False
53570,Gingin,Western Australia,2018,5384,False
53570,Gingin,Western Australia,2019,5470,False
53570,Gingin,Western Australia,2020,5611,False
53570,Gingin,Western Australia,2021,5751,False
53570,Gingin,Western Australia,2022,5896,False
53570,Gingin,Western Australia,2023,6077,False
53570,Gingin,Western Australia,2024,6364,False
53570,Gingin,Western Australia,2025,6585,False
53640,Gnowangerup,Western Australia,2001,1585,False
53640,Gnowangerup,Western Australia,2002,1554,False
53640,Gnowangerup,Western Australia,2003,1523,False
53640,Gnowangerup,Western Australia,2004,1478,False
53640,Gnowangerup,Western Australia,2005,1456,False
53640,Gnowangerup,Western Australia,2006,1432,False
53640,Gnowangerup,Western Australia,2007,1395,False
53640,Gnowangerup,Western Australia,2008,1371,False
53640,Gnowangerup,Western Australia,2009,1358,False
53640,Gnowangerup,Western Australia,2010,1333,False
53640,Gnowangerup,Western Australia,2011,1307,False
53640,Gnowangerup,Western Australia,2012,1302,False
53640,Gnowangerup,Western Australia,2013,1294,False
53640,Gnowangerup,Western Australia,2014,1275,False
53640,Gnowangerup,Western Australia,2015,1255,False
53640,Gnowangerup,Western Australia,2016,1237,False
53640,Gnowangerup,Western Australia,2017,1237,False
53640,Gnowangerup,Western Australia,2018,1245,False
53640,Gnowangerup,Western Australia,2019,1241,False
53640,Gnowangerup,Western Australia,2020,1250,False
53640,Gnowangerup,Western Australia,2021,1260,False
53640,Gnowangerup,Western Australia,2022,1263,False
53640,Gnowangerup,Western Australia,2023,1274,False
53640,Gnowangerup,Western Australia,2024,1278,False
53640,Gnowangerup,Western Australia,2025,1295,False
53710,Goomalling,Western Australia,2001,970,False
53710,Goomalling,Western Australia,2002,967,False
53710,Goomalling,Western Australia,2003,965,False
53710,Goomalling,Western Australia,2004,967,False
53710,Goomalling,Western Australia,2005,961,False
53710,Goomalling,Western Australia,2006,973,False
53710,Goomalling,Western Australia,2007,970,False
53710,Goomalling,Western Australia,2008,981,False
53710,Goomalling,Western Australia,2009,1005,False
53710,Goomalling,Western Australia,2010,1019,False
53710,Goomalling,Western Australia,2011,1017,False
53710,Goomalling,Western Australia,2012,1030,False
53710,Goomalling,Western Australia,2013,1038,False
53710,Goomalling,Western Australia,2014,1044,False
53710,Goomalling,Western Australia,2015,1050,False
53710,Goomalling,Western Australia,2016,1045,False
53710,Goomalling,Western Australia,2017,1033,False
53710,Goomalling,Western Australia,2018,1018,False
53710,Goomalling,Western Australia,2019,1006,False
53710,Goomalling,Western Australia,2020,997,False
53710,Goomalling,Western Australia,2021,983,False
53710,Goomalling,Western Australia,2022,982,False
53710,Goomalling,Western Australia,2023,988,False
53710,Goomalling,Western Australia,2024,994,False
53710,Goomalling,Western Australia,2025,1002,False
53780,Gosnells,Western Australia,2001,83662,False
53780,Gosnells,Western Australia,2002,85337,False
53780,Gosnells,Western Australia,2003,87585,False
53780,Gosnells,Western Australia,2004,90120,False
53780,Gosnells,Western Australia,2005,92600,False
53780,Gosnells,Western Australia,2006,94958,False
53780,Gosnells,Western Australia,2007,98035,False
53780,Gosnells,Western Australia,2008,101907,False
53780,Gosnells,Western Australia,2009,105782,False
53780,Gosnells,Western Australia,2010,109250,False
53780,Gosnells,Western Australia,2011,112435,False
53780,Gosnells,Western Australia,2012,116208,False
53780,Gosnells,Western Australia,2013,119381,False
53780,Gosnells,Western Australia,2014,120756,False
53780,Gosnells,Western Australia,2015,121720,False
53780,Gosnells,Western Australia,2016,122011,False
53780,Gosnells,Western Australia,2017,123703,False
53780,Gosnells,Western Australia,2018,125087,False
53780,Gosnells,Western Australia,2019,127017,False
53780,Gosnells,Western Australia,2020,129685,False
53780,Gosnells,Western Australia,2021,131366,False
53780,Gosnells,Western Australia,2022,133151,False
53780,Gosnells,Western Australia,2023,137759,False
53780,Gosnells,Western Australia,2024,141775,False
53780,Gosnells,Western Australia,2025,144475,False
53800,Greater Geraldton,Western Australia,2001,34019,False
53800,Greater Geraldton,Western Australia,2002,34288,False
53800,Greater Geraldton,Western Australia,2003,34348,False
53800,Greater Geraldton,Western Australia,2004,34454,False
53800,Greater Geraldton,Western Australia,2005,35021,False
53800,Greater Geraldton,Western Australia,2006,35736,False
53800,Greater Geraldton,Western Australia,2007,35812,False
53800,Greater Geraldton,Western Australia,2008,36731,False
53800,Greater Geraldton,Western Australia,2009,37512,False
53800,Greater Geraldton,Western Australia,2010,37860,False
53800,Greater Geraldton,Western Australia,2011,38340,False
53800,Greater Geraldton,Western Australia,2012,39084,False
53800,Greater Geraldton,Western Australia,2013,39838,False
53800,Greater Geraldton,Western Australia,2014,40114,False
53800,Greater Geraldton,Western Australia,2015,39958,False
53800,Greater Geraldton,Western Australia,2016,39567,False
53800,Greater Geraldton,Western Australia,2017,39692,False
53800,Greater Geraldton,Western Australia,2018,39976,False
53800,Greater Geraldton,Western Australia,2019,40173,False
53800,Greater Geraldton,Western Australia,2020,40641,False
53800,Greater Geraldton,Western Australia,2021,41182,False
53800,Greater Geraldton,Western Australia,2022,41528,False
53800,Greater Geraldton,Western Australia,2023,42026,False
53800,Greater Geraldton,Western Australia,2024,42505,False
53800,Greater Geraldton,Western Australia,2025,42882,False
53920,Halls Creek,Western Australia,2001,3766,False
53920,Halls Creek,Western Australia,2002,3796,False
53920,Halls Creek,Western Australia,2003,3793,False
53920,Halls Creek,Western Australia,2004,3748,False
53920,Halls Creek,Western Australia,2005,3747,False
53920,Halls Creek,Western Australia,2006,3762,False
53920,Halls Creek,Western Australia,2007,3794,False
53920,Halls Creek,Western Australia,2008,3845,False
53920,Halls Creek,Western Australia,2009,3867,False
53920,Halls Creek,Western Australia,2010,3874,False
53920,Halls Creek,Western Australia,2011,3893,False
53920,Halls Creek,Western Australia,2012,3850,False
53920,Halls Creek,Western Australia,2013,3810,False
53920,Halls Creek,Western Australia,2014,3734,False
53920,Halls Creek,Western Australia,2015,3656,False
53920,Halls Creek,Western Australia,2016,3593,False
53920,Halls Creek,Western Australia,2017,3619,False
53920,Halls Creek,Western Australia,2018,3714,False
53920,Halls Creek,Western Australia,2019,3783,False
53920,Halls Creek,Western Australia,2020,3932,False
53920,Halls Creek,Western Australia,2021,4038,False
53920,Halls Creek,Western Australia,2022,4106,False
53920,Halls Creek,Western Australia,2023,4145,False
53920,Halls Creek,Western Australia,2024,4235,False
53920,Halls Creek,Western Australia,2025,4245,False
53990,Harvey,Western Australia,2001,18526,False
53990,Harvey,Western Australia,2002,18450,False
53990,Harvey,Western Australia,2003,18351,False
53990,Harvey,Western Australia,2004,18754,False
53990,Harvey,Western Australia,2005,19565,False
53990,Harvey,Western Australia,2006,20450,False
53990,Harvey,Western Australia,2007,20913,False
53990,Harvey,Western Australia,2008,21819,False
53990,Harvey,Western Australia,2009,22624,False
53990,Harvey,Western Australia,2010,23230,False
53990,Harvey,Western Australia,2011,23878,False
53990,Harvey,Western Australia,2012,24839,False
53990,Harvey,Western Australia,2013,25657,False
53990,Harvey,Western Australia,2014,26186,False
53990,Harvey,Western Australia,2015,26656,False
53990,Harvey,Western Australia,2016,26890,False
53990,Harvey,Western Australia,2017,27358,False
53990,Harvey,Western Australia,2018,28086,False
53990,Harvey,Western Australia,2019,28540,False
53990,Harvey,Western Australia,2020,29076,False
53990,Harvey,Western Australia,2021,29625,False
53990,Harvey,Western Australia,2022,30202,False
53990,Harvey,Western Australia,2023,30876,False
53990,Harvey,Western Australia,2024,31613,False
53990,Harvey,Western Australia,2025,32208,False
54060,Irwin,Western Australia,2001,3071,False
54060,Irwin,Western Australia,2002,2976,False
54060,Irwin,Western Australia,2003,2943,False
54060,Irwin,Western Australia,2004,2957,False
54060,Irwin,Western Australia,2005,3143,False
54060,Irwin,Western Australia,2006,3218,False
54060,Irwin,Western Australia,2007,3281,False
54060,Irwin,Western Australia,2008,3403,False
54060,Irwin,Western Australia,2009,3509,False
54060,Irwin,Western Australia,2010,3569,False
54060,Irwin,Western Australia,2011,3672,False
54060,Irwin,Western Australia,2012,3738,False
54060,Irwin,Western Australia,2013,3749,False
54060,Irwin,Western Australia,2014,3702,False
54060,Irwin,Western Australia,2015,3662,False
54060,Irwin,Western Australia,2016,3604,False
54060,Irwin,Western Australia,2017,3636,False
54060,Irwin,Western Australia,2018,3627,False
54060,Irwin,Western Australia,2019,3670,False
54060,Irwin,Western Australia,2020,3730,False
54060,Irwin,Western Australia,2021,3769,False
54060,Irwin,Western Australia,2022,3793,False
54060,Irwin,Western Australia,2023,3848,False
54060,Irwin,Western Australia,2024,3881,False
54060,Irwin,Western Australia,2025,3899,False
54130,Jerramungup,Western Australia,2001,1249,False
54130,Jerramungup,Western Australia,2002,1247,False
54130,Jerramungup,Western Australia,2003,1237,False
54130,Jerramungup,Western Australia,2004,1231,False
54130,Jerramungup,Western Australia,2005,1248,False
54130,Jerramungup,Western Australia,2006,1186,False
54130,Jerramungup,Western Australia,2007,1148,False
54130,Jerramungup,Western Australia,2008,1121,False
54130,Jerramungup,Western Australia,2009,1107,False
54130,Jerramungup,Western Australia,2010,1101,False
54130,Jerramungup,Western Australia,2011,1091,False
54130,Jerramungup,Western Australia,2012,1102,False
54130,Jerramungup,Western Australia,2013,1112,False
54130,Jerramungup,Western Australia,2014,1120,False
54130,Jerramungup,Western Australia,2015,1127,False
54130,Jerramungup,Western Australia,2016,1127,False
54130,Jerramungup,Western Australia,2017,1123,False
54130,Jerramungup,Western Australia,2018,1132,False
54130,Jerramungup,Western Australia,2019,1146,False
54130,Jerramungup,Western Australia,2020,1162,False
54130,Jerramungup,Western Australia,2021,1196,False
54130,Jerramungup,Western Australia,2022,1193,False
54130,Jerramungup,Western Australia,2023,1215,False
54130,Jerramungup,Western Australia,2024,1220,False
54130,Jerramungup,Western Australia,2025,1248,False
54170,Joondalup,Western Australia,2001,156410,False
54170,Joondalup,Western Australia,2002,156820,False
54170,Joondalup,Western Australia,2003,157067,False
54170,Joondalup,Western Australia,2004,157218,False
54170,Joondalup,Western Australia,2005,156453,False
54170,Joondalup,Western Australia,2006,156570,False
54170,Joondalup,Western Australia,2007,157225,False
54170,Joondalup,Western Australia,2008,158175,False
54170,Joondalup,Western Australia,2009,159156,False
54170,Joondalup,Western Australia,2010,160053,False
54170,Joondalup,Western Australia,2011,162205,False
54170,Joondalup,Western Australia,2012,163581,False
54170,Joondalup,Western Australia,2013,164414,False
54170,Joondalup,Western Australia,2014,163894,False
54170,Joondalup,Western Australia,2015,162904,False
54170,Joondalup,Western Australia,2016,160918,False
54170,Joondalup,Western Australia,2017,161057,False
54170,Joondalup,Western Australia,2018,161479,False
54170,Joondalup,Western Australia,2019,162308,False
54170,Joondalup,Western Australia,2020,164044,False
54170,Joondalup,Western Australia,2021,165050,False
54170,Joondalup,Western Australia,2022,165804,False
54170,Joondalup,Western Australia,2023,170164,False
54170,Joondalup,Western Australia,2024,174154,False
54170,Joondalup,Western Australia,2025,176595,False
54200,Kalamunda,Western Australia,2001,48743,False
54200,Kalamunda,Western Australia,2002,49063,False
54200,Kalamunda,Western Australia,2003,49419,False
54200,Kalamunda,Western Australia,2004,49909,False
54200,Kalamunda,Western Australia,2005,51052,False
54200,Kalamunda,Western Australia,2006,51423,False
54200,Kalamunda,Western Australia,2007,52560,False
54200,Kalamunda,Western Australia,2008,53540,False
54200,Kalamunda,Western Australia,2009,54487,False
54200,Kalamunda,Western Australia,2010,55572,False
54200,Kalamunda,Western Australia,2011,56492,False
54200,Kalamunda,Western Australia,2012,57669,False
54200,Kalamunda,Western Australia,2013,58622,False
54200,Kalamunda,Western Australia,2014,59113,False
54200,Kalamunda,Western Australia,2015,59298,False
54200,Kalamunda,Western Australia,2016,59201,False
54200,Kalamunda,Western Australia,2017,59337,False
54200,Kalamunda,Western Australia,2018,59442,False
54200,Kalamunda,Western Australia,2019,59750,False
54200,Kalamunda,Western Australia,2020,60337,False
54200,Kalamunda,Western Australia,2021,60804,False
54200,Kalamunda,Western Australia,2022,61345,False
54200,Kalamunda,Western Australia,2023,62831,False
54200,Kalamunda,Western Australia,2024,64040,False
54200,Kalamunda,Western Australia,2025,65007,False
54280,Kalgoorlie-Boulder,Western Australia,2001,29771,False
54280,Kalgoorlie-Boulder,Western Australia,2002,29737,False
54280,Kalgoorlie-Boulder,Western Australia,2003,30052,False
54280,Kalgoorlie-Boulder,Western Australia,2004,29939,False
54280,Kalgoorlie-Boulder,Western Australia,2005,29855,False
54280,Kalgoorlie-Boulder,Western Australia,2006,30086,False
54280,Kalgoorlie-Boulder,Western Australia,2007,30250,False
54280,Kalgoorlie-Boulder,Western Australia,2008,30910,False
54280,Kalgoorlie-Boulder,Western Australia,2009,31474,False
54280,Kalgoorlie-Boulder,Western Australia,2010,31750,False
54280,Kalgoorlie-Boulder,Western Australia,2011,32208,False
54280,Kalgoorlie-Boulder,Western Australia,2012,32849,False
54280,Kalgoorlie-Boulder,Western Australia,2013,33267,False
54280,Kalgoorlie-Boulder,Western Australia,2014,32498,False
54280,Kalgoorlie-Boulder,Western Australia,2015,31748,False
54280,Kalgoorlie-Boulder,Western Australia,2016,30840,False
54280,Kalgoorlie-Boulder,Western Australia,2017,30908,False
54280,Kalgoorlie-Boulder,Western Australia,2018,30750,False
54280,Kalgoorlie-Boulder,Western Australia,2019,30636,False
54280,Kalgoorlie-Boulder,Western Australia,2020,30590,False
54280,Kalgoorlie-Boulder,Western Australia,2021,30670,False
54280,Kalgoorlie-Boulder,Western Australia,2022,30774,False
54280,Kalgoorlie-Boulder,Western Australia,2023,30898,False
54280,Kalgoorlie-Boulder,Western Australia,2024,31195,False
54280,Kalgoorlie-Boulder,Western Australia,2025,31268,False
54310,Karratha,Western Australia,2001,15118,False
54310,Karratha,Western Australia,2002,15987,False
54310,Karratha,Western Australia,2003,16998,False
54310,Karratha,Western Australia,2004,17912,False
54310,Karratha,Western Australia,2005,18864,False
54310,Karratha,Western Australia,2006,20054,False
54310,Karratha,Western Australia,2007,20587,False
54310,Karratha,Western Australia,2008,21230,False
54310,Karratha,Western Australia,2009,21996,False
54310,Karratha,Western Australia,2010,22628,False
54310,Karratha,Western Australia,2011,23634,False
54310,Karratha,Western Australia,2012,24042,False
54310,Karratha,Western Australia,2013,24432,False
54310,Karratha,Western Australia,2014,23985,False
54310,Karratha,Western Australia,2015,23103,False
54310,Karratha,Western Australia,2016,22211,False
54310,Karratha,Western Australia,2017,22288,False
54310,Karratha,Western Australia,2018,22509,False
54310,Karratha,Western Australia,2019,22844,False
54310,Karratha,Western Australia,2020,23245,False
54310,Karratha,Western Australia,2021,23412,False
54310,Karratha,Western Australia,2022,23838,False
54310,Karratha,Western Australia,2023,24340,False
54310,Karratha,Western Australia,2024,24878,False
54310,Karratha,Western Australia,2025,25429,False
54340,Katanning,Western Australia,2001,4501,False
54340,Katanning,Western Australia,2002,4492,False
54340,Katanning,Western Australia,2003,4460,False
54340,Katanning,Western Australia,2004,4412,False
54340,Katanning,Western Australia,2005,4404,False
54340,Katanning,Western Australia,2006,4404,False
54340,Katanning,Western Australia,2007,4366,False
54340,Katanning,Western Australia,2008,4315,False
54340,Katanning,Western Australia,2009,4293,False
54340,Katanning,Western Australia,2010,4285,False
54340,Katanning,Western Australia,2011,4290,False
54340,Katanning,Western Australia,2012,4368,False
54340,Katanning,Western Australia,2013,4403,False
54340,Katanning,Western Australia,2014,4389,False
54340,Katanning,Western Australia,2015,4308,False
54340,Katanning,Western Australia,2016,4200,False
54340,Katanning,Western Australia,2017,4180,False
54340,Katanning,Western Australia,2018,4162,False
54340,Katanning,Western Australia,2019,4161,False
54340,Katanning,Western Australia,2020,4205,False
54340,Katanning,Western Australia,2021,4227,False
54340,Katanning,Western Australia,2022,4247,False
54340,Katanning,Western Australia,2023,4309,False
54340,Katanning,Western Australia,2024,4319,False
54340,Katanning,Western Australia,2025,4345,False
54410,Kellerberrin,Western Australia,2001,1221,False
54410,Kellerberrin,Western Australia,2002,1211,False
54410,Kellerberrin,Western Australia,2003,1212,False
54410,Kellerberrin,Western Australia,2004,1206,False
54410,Kellerberrin,Western Australia,2005,1215,False
54410,Kellerberrin,Western Australia,2006,1230,False
54410,Kellerberrin,Western Australia,2007,1213,False
54410,Kellerberrin,Western Australia,2008,1200,False
54410,Kellerberrin,Western Australia,2009,1209,False
54410,Kellerberrin,Western Australia,2010,1207,False
54410,Kellerberrin,Western Australia,2011,1211,False
54410,Kellerberrin,Western Australia,2012,1236,False
54410,Kellerberrin,Western Australia,2013,1251,False
54410,Kellerberrin,Western Australia,2014,1251,False
54410,Kellerberrin,Western Australia,2015,1249,False
54410,Kellerberrin,Western Australia,2016,1242,False
54410,Kellerberrin,Western Australia,2017,1220,False
54410,Kellerberrin,Western Australia,2018,1202,False
54410,Kellerberrin,Western Australia,2019,1191,False
54410,Kellerberrin,Western Australia,2020,1180,False
54410,Kellerberrin,Western Australia,2021,1177,False
54410,Kellerberrin,Western Australia,2022,1180,False
54410,Kellerberrin,Western Australia,2023,1169,False
54410,Kellerberrin,Western Australia,2024,1162,False
54410,Kellerberrin,Western Australia,2025,1146,False
54480,Kent,Western Australia,2001,641,False
54480,Kent,Western Australia,2002,618,False
54480,Kent,Western Australia,2003,629,False
54480,Kent,Western Australia,2004,626,False
54480,Kent,Western Australia,2005,596,False
54480,Kent,Western Australia,2006,599,False
54480,Kent,Western Australia,2007,583,False
54480,Kent,Western Australia,2008,568,False
54480,Kent,Western Australia,2009,560,False
54480,Kent,Western Australia,2010,529,False
54480,Kent,Western Australia,2011,529,False
54480,Kent,Western Australia,2012,540,False
54480,Kent,Western Australia,2013,547,False
54480,Kent,Western Australia,2014,556,False
54480,Kent,Western Australia,2015,559,False
54480,Kent,Western Australia,2016,568,False
54480,Kent,Western Australia,2017,554,False
54480,Kent,Western Australia,2018,538,False
54480,Kent,Western Australia,2019,523,False
54480,Kent,Western Australia,2020,511,False
54480,Kent,Western Australia,2021,506,False
54480,Kent,Western Australia,2022,510,False
54480,Kent,Western Australia,2023,525,False
54480,Kent,Western Australia,2024,529,False
54480,Kent,Western Australia,2025,539,False
54550,Kojonup,Western Australia,2001,2308,False
54550,Kojonup,Western Australia,2002,2291,False
54550,Kojonup,Western Australia,2003,2300,False
54550,Kojonup,Western Australia,2004,2288,False
54550,Kojonup,Western Australia,2005,2260,False
54550,Kojonup,Western Australia,2006,2272,False
54550,Kojonup,Western Australia,2007,2181,False
54550,Kojonup,Western Australia,2008,2134,False
54550,Kojonup,Western Australia,2009,2069,False
54550,Kojonup,Western Australia,2010,2034,False
54550,Kojonup,Western Australia,2011,2030,False
54550,Kojonup,Western Australia,2012,2042,False
54550,Kojonup,Western Australia,2013,2044,False
54550,Kojonup,Western Australia,2014,2029,False
54550,Kojonup,Western Australia,2015,2027,False
54550,Kojonup,Western Australia,2016,2010,False
54550,Kojonup,Western Australia,2017,2013,False
54550,Kojonup,Western Australia,2018,2009,False
54550,Kojonup,Western Australia,2019,1979,False
54550,Kojonup,Western Australia,2020,1964,False
54550,Kojonup,Western Australia,2021,1963,False
54550,Kojonup,Western Australia,2022,1976,False
54550,Kojonup,Western Australia,2023,1973,False
54550,Kojonup,Western Australia,2024,1974,False
54550,Kojonup,Western Australia,2025,1985,False
54620,Kondinin,Western Australia,2001,1033,False
54620,Kondinin,Western Australia,2002,1030,False
54620,Kondinin,Western Australia,2003,1023,False
54620,Kondinin,Western Australia,2004,1013,False
54620,Kondinin,Western Australia,2005,1012,False
54620,Kondinin,Western Australia,2006,1019,False
54620,Kondinin,Western Australia,2007,1013,False
54620,Kondinin,Western Australia,2008,1025,False
