category,unit,breakdown,value
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,WA,89.6
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,SA,85.6
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Tas,87.2
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,ACT,91.3
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,NT,76.6
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Aust,86.5
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NSW,94.3
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Vic,87.9
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Qld,77.6
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,WA,88.7
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,SA,87.1
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Tas,85.9
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,ACT,87.4
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NT,69.8
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Aust,88.2
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,NSW,93.8
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,Vic,88
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,Qld,76.2
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,WA,89.2
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,SA,86.5
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,Tas,86.4
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,ACT,88.5
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,NT,76.1
Children in out-of-home care at 30 June > 2 years or more in care > 2023 > Proportion of children > 1–2 placements in the last two years > All children,%,Aust,87.5
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,NSW,4585
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Vic,1427
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Qld,2202
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,WA,1700
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,SA,1043
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Tas,261
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,ACT,149
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,NT,543
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Aust,11910
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,NSW,6227
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Vic,3202
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Qld,2503
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,WA,1197
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,SA,1699
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Tas,412
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,ACT,313
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,NT,54
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Aust,15607
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,NSW,10812
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,Vic,4629
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,Qld,4705
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,WA,2897
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,SA,2742
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,Tas,673
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,ACT,462
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,NT,597
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > 1–2 placements in the last two years > All children,no.,Aust,27517
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NSW,5116
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Vic,1646
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Qld,2867
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,WA,1938
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,SA,1245
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Tas,313
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,ACT,156
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NT,588
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Aust,13869
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,NSW,6745
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,Vic,3657
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,Qld,3220
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,WA,1352
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,SA,2012
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,Tas,475
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,ACT,345
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,NT,55
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > Non-Indigenous children,no.,Aust,17861
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,NSW,11861
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,Vic,5303
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,Qld,6087
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,WA,3290
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,SA,3257
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,Tas,788
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,ACT,501
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,NT,643
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Number of children > Total > All children,no.,Aust,31730
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,NSW,89.6
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Vic,86.7
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Qld,76.8
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,WA,87.7
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,SA,83.8
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Tas,83.4
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,ACT,95.5
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,NT,92.3
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Aust,85.9
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NSW,92.3
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Vic,87.6
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Qld,77.7
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,WA,88.5
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,SA,84.4
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Tas,86.7
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,ACT,90.7
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NT,98.2
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Aust,87.4
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,NSW,91.2
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,Vic,87.3
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,Qld,77.3
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,WA,88.1
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,SA,84.2
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,Tas,85.4
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,ACT,92.2
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,NT,92.8
Children in out-of-home care at 30 June > 2 years or more in care > 2022 > Proportion of children > 1–2 placements in the last two years > All children,%,Aust,86.7
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,NSW,4693
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Vic,1283
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Qld,1903
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,WA,1735
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,SA,945
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Tas,269
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,ACT,152
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,NT,620
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Aust,11600
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,NSW,6648
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Vic,2998
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Qld,2323
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,WA,1254
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,SA,1612
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Tas,437
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,ACT,337
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,NT,55
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Aust,15664
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,NSW,11341
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,Vic,4281
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,Qld,4226
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,WA,2989
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,SA,2557
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,Tas,706
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,ACT,489
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,NT,675
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > 1–2 placements in the last two years > All children,no.,Aust,27264
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NSW,5239
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Vic,1515
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Qld,2545
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,WA,1950
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,SA,1115
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Tas,317
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,ACT,158
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NT,681
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Aust,13520
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,NSW,7206
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,Vic,3434
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,Qld,2981
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,WA,1410
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,SA,1896
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,Tas,493
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,ACT,366
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,NT,60
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > Non-Indigenous children,no.,Aust,17846
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,NSW,12445
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,Vic,4949
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,Qld,5526
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,WA,3360
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,SA,3011
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,Tas,810
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,ACT,524
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,NT,741
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Number of children > Total > All children,no.,Aust,31366
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,NSW,89.6
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Vic,84.7
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Qld,74.8
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,WA,89
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,SA,84.8
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Tas,84.9
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,ACT,96.2
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,NT,91
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,%,Aust,85.8
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NSW,92.3
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Vic,87.3
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Qld,77.9
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,WA,88.9
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,SA,85
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Tas,88.6
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,ACT,92.1
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,NT,91.7
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > Non-Indigenous children,%,Aust,87.8
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,NSW,91.1
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,Vic,86.5
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,Qld,76.5
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,WA,89
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,SA,84.9
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,Tas,87.2
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,ACT,93.3
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,NT,91.1
Children in out-of-home care at 30 June > 2 years or more in care > 2021 > Proportion of children > 1–2 placements in the last two years > All children,%,Aust,86.9
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,NSW,4794
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Vic,1115
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Qld,1688
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,WA,1656
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,SA,845
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Tas,216
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,ACT,164
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,NT,651
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Aboriginal and Torres Strait Islander children,no.,Aust,11129
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,NSW,7107
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Vic,2578
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Qld,2157
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,WA,1213
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,SA,1586
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Tas,427
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,ACT,354
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,NT,68
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > Non-Indigenous children,no.,Aust,15490
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,NSW,11901
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,Vic,3693
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,Qld,3845
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,WA,2869
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,SA,2431
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,Tas,643
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,ACT,518
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,NT,719
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > 1–2 placements in the last two years > All children,no.,Aust,26619
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NSW,5284
Children in out-of-home care at 30 June > 2 years or more in care > 2020 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Vic,1334
