category,unit,breakdown,value
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,5932
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1729
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,4334
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,2628
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1588
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,375
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,na
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,914
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,17500
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,7892
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4099
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,5293
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,2018
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2696
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,682
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,na
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,107
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,22787
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,1
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,4
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,1
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,13
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,24
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,na
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,43
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NSW,13825
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Vic,5828
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Qld,9631
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,WA,4647
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,SA,4297
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Tas,1081
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,ACT,na
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NT,1021
"2020 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Aust,40330
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NSW,84.3
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Vic,99.9
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Qld,93.6
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,WA,79.9
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,SA,86.7
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Tas,73.3
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NT,79.4
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Aust,87.2
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NSW,84.8
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Vic,99.9
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Qld,93.3
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,WA,84.6
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,SA,87.4
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Tas,73.3
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NT,66.4
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Aust,89.3
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NSW,100
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Vic,..
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Qld,25
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,WA,0
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,SA,92.3
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Tas,70.8
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NT,..
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Aust,72.1
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NSW,84.6
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Vic,99.9
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Qld,93.4
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,WA,81.9
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,SA,87.2
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Tas,73.3
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,ACT,na
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NT,78.1
"2020 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Aust,88.4
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,4687
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1660
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,3567
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,2043
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1124
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,229
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,192
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,886
"2019 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,14388
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,6847
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4115
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,4591
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1695
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2170
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,451
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,442
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,105
"2019 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,20416
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,3
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,6
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,0
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,21
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,10
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,0
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2019 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,40
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NSW,11537
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Vic,5775
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Qld,8164
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,WA,3738
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,SA,3315
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Tas,690
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,ACT,634
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NT,991
"2019 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Aust,34844
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,5791
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1670
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,3842
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,2524
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1293
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,359
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,228
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,965
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,16672
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,8392
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4144
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,4851
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,2032
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2417
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,689
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,534
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,115
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,23174
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,4
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,11
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,1
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,21
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,16
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,0
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,53
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NSW,14187
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Vic,5814
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Qld,8704
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,WA,4557
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,SA,3731
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Tas,1064
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,ACT,762
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NT,1080
"2019 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Aust,39899
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NSW,80.9
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Vic,99.4
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Qld,92.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,WA,80.9
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,SA,86.9
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Tas,63.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,ACT,84.2
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NT,91.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Aust,86.3
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NSW,81.6
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Vic,99.3
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Qld,94.6
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,WA,83.4
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,SA,89.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Tas,65.5
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,ACT,82.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NT,91.3
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Aust,88.1
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NSW,75
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Vic,..
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Qld,54.5
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,WA,0
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,SA,100
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Tas,62.5
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,ACT,..
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NT,..
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Aust,75.5
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NSW,81.3
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Vic,99.3
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Qld,93.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,WA,82
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,SA,88.9
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Tas,64.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,ACT,83.2
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NT,91.8
"2019 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Aust,87.3
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1429
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,3440
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,1819
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,605
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,179
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,177
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,666
"2018 > Children with a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,8315
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,3930
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,4347
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1520
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,1204
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,342
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,425
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,99
"2018 > Children with a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,11867
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,33
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,1
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,0
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,24
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,0
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2018 > Children with a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,58
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Vic,5359
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Qld,7820
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,WA,3340
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,SA,1809
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Tas,545
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,ACT,602
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,NT,765
"2018 > Children with a current documented case plan, at 30 June > Number of children > All children",no.,Aust,20240
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NSW,na
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Vic,1480
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Qld,3563
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,WA,2364
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,SA,1130
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Tas,306
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,ACT,241
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,NT,968
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Aboriginal and Torres Strait Islander children",no.,Aust,10052
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NSW,na
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Vic,4018
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Qld,4527
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,WA,1908
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,SA,2258
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Tas,647
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,ACT,535
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,NT,124
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Non-Indigenous children",no.,Aust,14017
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NSW,na
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Vic,0
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Qld,45
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,WA,1
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,SA,0
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Tas,36
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,ACT,0
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,NT,0
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > Children of unknown Indigenous status",no.,Aust,82
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NSW,na
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Vic,5498
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Qld,8135
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,WA,4273
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,SA,3388
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Tas,989
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,ACT,776
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,NT,1092
"2018 > Children required to have a current documented case plan, at 30 June > Number of children > All children",no.,Aust,24151
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Vic,96.6
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Qld,96.5
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,WA,76.9
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,SA,53.5
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Tas,58.5
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,ACT,73.4
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,NT,68.8
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Aboriginal and Torres Strait Islander children",%,Aust,82.7
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Vic,97.8
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Qld,96
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,WA,79.7
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,SA,53.3
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Tas,52.9
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,ACT,79.4
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,NT,79.8
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Non-Indigenous children",%,Aust,84.7
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Vic,..
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Qld,73.3
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,WA,100
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,SA,..
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Tas,66.7
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,ACT,..
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,NT,..
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > Children of unknown Indigenous status",%,Aust,70.7
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NSW,na
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Vic,97.5
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Qld,96.1
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,WA,78.2
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,SA,53.4
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,Tas,55.1
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,ACT,77.6
"2018 > Children with a current documented case plan, at 30 June > Proportion of children > All children",%,NT,70.1
