category,unit,breakdown,value
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,77
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,19
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,10
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,NSW,1062
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Vic,2900
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Qld,1307
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,WA,406
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,SA,477
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Tas,132
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,ACT,98
2022-23 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,NT,36
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,NSW,1554
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,Vic,3336
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,Qld,1533
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,WA,477
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,SA,410
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,Tas,166
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,ACT,103
2022-23 > Non-Indigenous children > Children discharged from care and protection orders,no.,NT,38
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,3
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,WA,1
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,SA,5
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,31
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,1
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,NT,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,4
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,2
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,NSW,7
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Vic,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Qld,0
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,WA,1
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,SA,5
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Tas,33
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,ACT,1
2022-23 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,NT,0
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,NSW,3
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Vic,0
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Qld,0
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,WA,0
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,SA,2
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Tas,18
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,ACT,1
2022-23 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,NT,0
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,1542
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,2612
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,1989
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,WA,705
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,SA,674
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,156
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,95
2022-23 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,NT,110
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,303
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,1143
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,527
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,283
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,91
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,107
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,31
2022-23 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,41
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,NSW,1845
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,Vic,3755
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,Qld,2516
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,WA,988
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,SA,765
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,Tas,263
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,ACT,126
2022-23 > All children > Children admitted to care and protection orders > Total children admitted,no.,NT,151
2022-23 > All children > Children discharged from care and protection orders,no.,NSW,2461
2022-23 > All children > Children discharged from care and protection orders,no.,Vic,4289
2022-23 > All children > Children discharged from care and protection orders,no.,Qld,2719
2022-23 > All children > Children discharged from care and protection orders,no.,WA,1042
2022-23 > All children > Children discharged from care and protection orders,no.,SA,640
2022-23 > All children > Children discharged from care and protection orders,no.,Tas,287
2022-23 > All children > Children discharged from care and protection orders,no.,ACT,140
2022-23 > All children > Children discharged from care and protection orders,no.,NT,211
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,698
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,576
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,908
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,WA,293
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,SA,229
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,41
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,35
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,NT,97
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,94
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,310
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,231
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,192
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,24
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,36
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,10
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,24
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,NSW,792
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,Vic,886
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,Qld,1139
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,WA,485
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,SA,253
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,Tas,77
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,ACT,45
2021-22 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,NT,121
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,NSW,893
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,Vic,977
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,Qld,915
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,WA,582
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,SA,199
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,Tas,76
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,ACT,39
2021-22 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,NT,187
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,938
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,2180
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,1207
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,WA,267
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,SA,386
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,75
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,79
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,NT,30
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,143
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,855
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,271
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,156
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,50
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,82
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,11
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,9
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,NSW,1081
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Vic,3035
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Qld,1478
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,WA,423
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,SA,436
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Tas,157
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,ACT,90
2021-22 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,NT,39
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,NSW,1540
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,Vic,3732
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,Qld,1319
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,WA,539
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,SA,388
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,Tas,167
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,ACT,84
2021-22 > Non-Indigenous children > Children discharged from care and protection orders,no.,NT,53
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,10
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,WA,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,SA,3
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,23
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,1
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,NT,1
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,1
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,1
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,1
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,NSW,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Vic,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Qld,10
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,WA,0
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,SA,4
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Tas,24
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,ACT,1
2021-22 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,NT,2
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,NSW,1
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Vic,0
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Qld,8
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,WA,0
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,SA,3
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Tas,7
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,ACT,1
2021-22 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,NT,0
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,1636
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,2756
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,2125
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,WA,560
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,SA,618
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,139
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,115
2021-22 > All children > Children admitted to care and protection orders > Admitted for the first time,no.,NT,128
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,237
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,1165
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,502
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,348
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,75
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,119
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,21
2021-22 > All children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,34
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,NSW,1873
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,Vic,3921
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,Qld,2627
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,WA,908
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,SA,693
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,Tas,258
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,ACT,136
2021-22 > All children > Children admitted to care and protection orders > Total children admitted,no.,NT,162
2021-22 > All children > Children discharged from care and protection orders,no.,NSW,2434
2021-22 > All children > Children discharged from care and protection orders,no.,Vic,4709
2021-22 > All children > Children discharged from care and protection orders,no.,Qld,2242
2021-22 > All children > Children discharged from care and protection orders,no.,WA,1121
2021-22 > All children > Children discharged from care and protection orders,no.,SA,590
2021-22 > All children > Children discharged from care and protection orders,no.,Tas,250
2021-22 > All children > Children discharged from care and protection orders,no.,ACT,124
2021-22 > All children > Children discharged from care and protection orders,no.,NT,240
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,849
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,593
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,920
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,WA,312
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,SA,264
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,50
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,26
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Admitted for the first time,no.,NT,143
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,130
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,381
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,266
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,181
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,35
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,66
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,2
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,39
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,NSW,979
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,Vic,974
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,Qld,1186
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,WA,493
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,SA,299
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,Tas,116
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,ACT,28
2020-21 > Aboriginal and Torres Strait Islander children > Children admitted to care and protection orders > Total children admitted,no.,NT,182
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,NSW,933
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,Vic,1000
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,Qld,884
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,WA,590
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,SA,193
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,Tas,111
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,ACT,51
2020-21 > Aboriginal and Torres Strait Islander children > Children discharged from care and protection orders,no.,NT,214
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,1069
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,2638
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,1327
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,WA,284
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,SA,457
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,64
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,82
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Admitted for the first time,no.,NT,26
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,197
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,952
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,411
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,130
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,40
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,103
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,13
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,7
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,NSW,1266
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Vic,3590
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Qld,1738
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,WA,414
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,SA,497
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,Tas,167
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,ACT,95
2020-21 > Non-Indigenous children > Children admitted to care and protection orders > Total children admitted,no.,NT,33
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,NSW,1454
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,Vic,3615
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,Qld,1416
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,WA,613
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,SA,362
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,Tas,231
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,ACT,60
2020-21 > Non-Indigenous children > Children discharged from care and protection orders,no.,NT,51
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,NSW,1
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Vic,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Qld,10
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,WA,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,SA,23
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,Tas,23
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,ACT,2
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Admitted for the first time,no.,NT,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,NSW,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Vic,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Qld,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,WA,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,SA,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,Tas,2
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,ACT,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Had prior admissions to orders,no.,NT,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,NSW,1
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Vic,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Qld,10
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,WA,0
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,SA,23
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,Tas,25
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,ACT,2
2020-21 > Children of unknown Indigenous status > Children admitted to care and protection orders > Total children admitted,no.,NT,0
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,NSW,4
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Vic,0
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Qld,6
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,WA,0
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,SA,6
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,Tas,18
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,ACT,1
2020-21 > Children of unknown Indigenous status > Children discharged from care and protection orders,no.,NT,0
