category,unit,breakdown,value
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,Vic,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,Qld,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,WA,1
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,SA,3
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,Tas,23
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,ACT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,NT,2
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Total home-based,no.,Aust,30
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,NSW,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,Vic,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,Qld,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,WA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,SA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,Tas,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,ACT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,NT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Independent living (incl. private board),no.,Aust,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,NSW,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,Vic,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,Qld,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,WA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,SA,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,Tas,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,ACT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,NT,0
2023 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Other (incl. unknown),no.,Aust,0
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,NSW,820
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,Vic,486
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,Qld,1761
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,WA,307
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,SA,755
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,Tas,68
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,ACT,44
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,NT,79
2023 > Children in out-of-home care at 30 June > All children > Residential care,no.,Aust,4320
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,NSW,1
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,Vic,0
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,Qld,0
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,WA,139
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,SA,0
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,Tas,0
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,ACT,0
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,NT,0
2023 > Children in out-of-home care at 30 June > All children > Family group homes,no.,Aust,140
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,NSW,5623
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,Vic,1373
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,Qld,3896
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,WA,1722
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,SA,1451
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,Tas,479
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,ACT,216
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,NT,230
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Foster care,no.,Aust,14990
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,NSW,7917
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,Vic,7014
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,Qld,4175
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,WA,2354
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,SA,2284
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,Tas,423
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,ACT,382
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,NT,203
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Relative/kinship care,no.,Aust,24752
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,NSW,0
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,Vic,216
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,Qld,0
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,WA,0
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,SA,44
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,Tas,0
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,ACT,79
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,NT,353
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Other home based care,no.,Aust,692
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,NSW,13540
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,Vic,8603
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,Qld,8071
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,WA,4076
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,SA,3779
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,Tas,902
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,ACT,677
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,NT,786
2023 > Children in out-of-home care at 30 June > All children > Home-based care > Total home-based,no.,Aust,40434
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,NSW,193
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,Vic,37
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,Qld,0
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,WA,0
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,SA,0
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,Tas,np
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,ACT,np
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,NT,0
2023 > Children in out-of-home care at 30 June > All children > Independent living (incl. private board),no.,Aust,230
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,NSW,167
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,Vic,6
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,Qld,0
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,WA,25
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,SA,0
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,Tas,np
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,ACT,0
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,NT,26
2023 > Children in out-of-home care at 30 June > All children > Other (incl. unknown),no.,Aust,224
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,NSW,290
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,Vic,113
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,Qld,704
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,WA,102
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,SA,264
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,Tas,22
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,ACT,10
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,NT,63
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Residential care,no.,Aust,1568
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,WA,80
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,SA,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,NT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Family group homes,no.,Aust,80
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,NSW,2454
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,Vic,431
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,Qld,1989
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,WA,970
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,SA,489
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,Tas,190
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,ACT,56
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,NT,223
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Foster care,no.,Aust,6802
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,NSW,3761
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,Vic,2020
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,Qld,1815
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,WA,1388
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,SA,940
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,Tas,176
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,ACT,150
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,NT,164
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Relative/kinship care,no.,Aust,10414
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,Vic,27
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,WA,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,SA,12
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,NT,327
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Other home based care,no.,Aust,366
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,NSW,6215
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,Vic,2478
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,Qld,3804
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,WA,2358
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,SA,1441
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,Tas,366
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,ACT,206
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,NT,714
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Home-based care > Total home-based,no.,Aust,17582
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,NSW,64
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,Vic,4
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,Qld,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,WA,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,SA,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,Tas,np
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,ACT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,NT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Independent living (incl. private board),no.,Aust,68
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,NSW,92
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,Vic,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,Qld,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,WA,25
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,SA,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,Tas,np
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,ACT,0
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,NT,14
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Other (incl. unknown),no.,Aust,131
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,NSW,416
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,Vic,375
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,Qld,878
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,WA,102
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,SA,446
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,Tas,41
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,ACT,35
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,NT,6
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Residential care,no.,Aust,2299
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,NSW,4
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,WA,55
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,SA,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,NT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Family group homes,no.,Aust,59
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,NSW,3539
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,Vic,1058
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,Qld,2137
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,WA,772
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,SA,966
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,Tas,326
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,ACT,183
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,NT,20
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Foster care,no.,Aust,9001
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,NSW,4404
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,Vic,4889
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,Qld,2126
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,WA,889
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,SA,1272
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,Tas,239
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,ACT,254
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,NT,16
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Relative/kinship care,no.,Aust,14089
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,Vic,167
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,WA,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,SA,25
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,NT,33
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Other home based care,no.,Aust,225
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,NSW,7943
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,Vic,6114
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,Qld,4263
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,WA,1661
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,SA,2263
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,Tas,565
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,ACT,437
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,NT,69
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Home-based care > Total home-based,no.,Aust,23315
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,NSW,101
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,Vic,38
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,Qld,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,WA,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,SA,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,Tas,np
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,ACT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,NT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Independent living (incl. private board),no.,Aust,139
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,NSW,98
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,Vic,2
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,Qld,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,WA,9
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,SA,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,Tas,np
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,ACT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,NT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Other (incl. unknown),no.,Aust,109
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,WA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,SA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,Tas,1
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,NT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Residential care,no.,Aust,1
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,WA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,SA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,NT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Family group homes,no.,Aust,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,WA,2
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,SA,1
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,Tas,14
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,NT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Foster care,no.,Aust,17
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,Qld,2
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,WA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,SA,2
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,Tas,13
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,NT,1
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Relative/kinship care,no.,Aust,18
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Other home based care,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Other home based care,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Other home based care,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Other home based care,no.,WA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Other home based care,no.,SA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Other home based care,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Home-based care > Other home based care,no.,ACT,0
