category,unit,breakdown,value
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Qld,122
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,WA,133
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,SA,14
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Tas,8
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,ACT,np
2022 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NT,1
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NSW,8426
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Vic,5196
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Qld,4979
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,WA,1746
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,SA,2694
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Tas,588
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,ACT,np
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NT,83
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,WA,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,SA,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NT,0
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NSW,136
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Vic,1333
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Qld,162
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,WA,81
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,SA,15
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Tas,21
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,ACT,np
2022 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Qld,2
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,WA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,SA,3
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Tas,27
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NT,2
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,WA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,SA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Tas,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NSW,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Vic,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Qld,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,WA,2
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,SA,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Tas,1
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,ACT,0
2022 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NT,0
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NSW,14965
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Vic,7458
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Qld,9367
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,WA,4178
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,SA,4388
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Tas,998
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,ACT,681
2022 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NT,900
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NSW,0
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Vic,0
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Qld,0
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,WA,0
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,SA,0
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Tas,0
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,ACT,0
2022 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NT,0
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NSW,258
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Vic,1666
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Qld,284
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,WA,216
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,SA,29
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Tas,30
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,ACT,7
2022 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NT,1
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NSW,6686
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Vic,2270
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Qld,4160
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,WA,2452
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,SA,1627
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Tas,388
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,ACT,199
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NT,880
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NSW,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Vic,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Qld,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,WA,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,SA,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Tas,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,ACT,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NT,0
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NSW,143
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Vic,302
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Qld,135
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,WA,212
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,SA,10
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Tas,15
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,ACT,1
2021 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NT,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NSW,8899
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Vic,5416
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Qld,4925
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,WA,1797
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,SA,2695
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Tas,624
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,ACT,488
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NT,90
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NSW,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Vic,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Qld,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,WA,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,SA,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Tas,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,ACT,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NT,0
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NSW,167
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Vic,1158
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Qld,204
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,WA,174
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,SA,7
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Tas,32
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,ACT,1
2021 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NT,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NSW,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Vic,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Qld,5
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,WA,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,SA,27
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Tas,16
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,ACT,1
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NT,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NSW,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Vic,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Qld,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,WA,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,SA,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Tas,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,ACT,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NT,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NSW,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Vic,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Qld,4
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,WA,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,SA,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Tas,2
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,ACT,0
2021 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NT,0
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NSW,15585
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Vic,7686
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Qld,9090
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,WA,4249
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,SA,4349
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Tas,1028
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,ACT,688
2021 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NT,970
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NSW,0
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Vic,0
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Qld,0
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,WA,0
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,SA,0
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Tas,0
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,ACT,0
2021 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NT,0
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NSW,310
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Vic,1460
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Qld,343
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,WA,386
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,SA,17
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Tas,49
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,ACT,2
2021 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NT,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NSW,6471
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Vic,2223
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Qld,3769
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,WA,2574
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,SA,1482
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Tas,371
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,ACT,213
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NT,916
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NSW,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Vic,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Qld,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,WA,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,SA,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Tas,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,ACT,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NT,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NSW,217
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Vic,227
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Qld,182
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,WA,162
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,SA,37
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Tas,18
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,ACT,0
2020 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NT,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NSW,9214
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Vic,5626
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Qld,4696
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,WA,1974
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,SA,2599
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Tas,656
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,ACT,479
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NT,116
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NSW,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Vic,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Qld,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,WA,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,SA,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Tas,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,ACT,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NT,0
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NSW,256
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Vic,1019
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Qld,271
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,WA,128
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,SA,6
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,Tas,34
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,ACT,3
2020 > Children in out-of-home care at 30 June > Non-Indigenous children > Not on an order,no.,NT,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NSW,1
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Vic,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Qld,2
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,WA,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,SA,12
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,Tas,30
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,ACT,4
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Care and protection order,no.,NT,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NSW,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Vic,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Qld,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,WA,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,SA,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,Tas,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,ACT,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Another type of order,no.,NT,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NSW,1
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Vic,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Qld,3
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,WA,1
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,SA,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,Tas,3
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,ACT,0
2020 > Children in out-of-home care at 30 June > Children of unknown Indigenous status > Not on an order,no.,NT,0
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NSW,15686
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Vic,7849
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Qld,8467
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,WA,4548
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,SA,4093
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,Tas,1057
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,ACT,696
2020 > Children in out-of-home care at 30 June > All children > Care and protection order,no.,NT,1032
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NSW,0
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Vic,0
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Qld,0
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,WA,0
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,SA,0
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,Tas,0
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,ACT,0
2020 > Children in out-of-home care at 30 June > All children > Another type of order,no.,NT,0
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NSW,474
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Vic,1246
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Qld,456
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,WA,291
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,SA,43
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,Tas,55
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,ACT,3
2020 > Children in out-of-home care at 30 June > All children > Not on an order,no.,NT,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NSW,6500
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Vic,1974
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Qld,3430
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,WA,2452
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,SA,1299
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,Tas,357
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,ACT,198
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Care and protection order,no.,NT,948
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NSW,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Vic,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Qld,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,WA,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,SA,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,Tas,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,ACT,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Another type of order,no.,NT,0
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NSW,254
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Vic,207
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Qld,146
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,WA,152
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,SA,39
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,Tas,21
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,ACT,1
2019 > Children in out-of-home care at 30 June > Aboriginal and Torres Strait Islander children > Not on an order,no.,NT,0
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NSW,9885
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Vic,5379
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Qld,4314
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,WA,2029
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,SA,2429
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,Tas,683
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,ACT,492
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Care and protection order,no.,NT,108
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,NSW,0
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Vic,0
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Qld,0
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,WA,0
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,SA,0
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,Tas,0
2019 > Children in out-of-home care at 30 June > Non-Indigenous children > Another type of order,no.,ACT,0
