category,unit,breakdown,value
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,WA,87.3
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,SA,96.2
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Tas,95.9
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,ACT,93.6
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,NT,87.2
Children exiting out-of-home care to a permanency arrangement > 2022-23 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Aust,89.8
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NSW,301
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Vic,711
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Qld,486
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,WA,251
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,SA,77
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Tas,38
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,ACT,16
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NT,105
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Aust,1985
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,NSW,573
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,Vic,2178
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,Qld,608
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,WA,259
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,SA,193
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,Tas,51
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,ACT,55
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,NT,35
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Non-Indigenous children,no.,Aust,3952
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,NSW,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,Vic,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,Qld,3
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,WA,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,SA,2
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,Tas,1
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,ACT,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,NT,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > Children of unknown Indigenous status,no.,Aust,6
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,NSW,874
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,Vic,2889
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,Qld,1097
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,WA,510
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,SA,272
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,Tas,90
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,ACT,71
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,NT,140
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Total > All children,no.,Aust,5943
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,NSW,280
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Vic,571
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Qld,430
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,WA,224
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,SA,75
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Tas,34
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,ACT,15
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,NT,93
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Aust,1722
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NSW,546
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Vic,1855
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Qld,547
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,WA,245
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,SA,184
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Tas,49
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,ACT,46
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NT,30
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Aust,3502
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NSW,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Vic,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Qld,3
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,WA,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,SA,2
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Tas,1
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,ACT,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NT,0
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Aust,6
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NSW,826
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Vic,2426
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Qld,980
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,WA,469
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,SA,261
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Tas,84
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,ACT,61
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NT,123
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Aust,5230
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NSW,93
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Vic,80.3
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Qld,88.5
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,WA,89.2
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,SA,97.4
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Tas,89.5
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,ACT,93.8
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NT,88.6
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Aust,86.8
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NSW,95.3
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Vic,85.2
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Qld,90
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,WA,94.6
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,SA,95.3
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Tas,96.1
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,ACT,83.6
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NT,85.7
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Aust,88.6
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,NSW,..
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Vic,..
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Qld,100
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,WA,..
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,SA,100
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Tas,100
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,ACT,..
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,NT,..
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Aust,100
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,NSW,94.5
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Vic,84
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Qld,89.3
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,WA,92
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,SA,96
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Tas,93.3
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,ACT,85.9
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,NT,87.9
Children exiting out-of-home care to a permanency arrangement > 2021-22 > Proportion of children > Who did not return to out-of-home care within 12 months > All children,%,Aust,88
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NSW,358
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Vic,670
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Qld,472
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,WA,304
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,SA,79
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Tas,27
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,ACT,37
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,NT,67
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Aboriginal and Torres Strait Islander children,no.,Aust,2014
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,NSW,660
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,Vic,2562
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,Qld,692
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,WA,331
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,SA,163
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,Tas,61
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,ACT,38
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,NT,10
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Non-Indigenous children,no.,Aust,4517
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,NSW,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,Vic,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,Qld,7
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,WA,3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,SA,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,Tas,3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,ACT,1
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,NT,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > Children of unknown Indigenous status,no.,Aust,14
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,NSW,1018
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,Vic,3232
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,Qld,1171
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,WA,638
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,SA,242
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,Tas,91
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,ACT,76
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,NT,77
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Total > All children,no.,Aust,6545
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,NSW,328
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Vic,538
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Qld,402
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,WA,283
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,SA,69
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Tas,26
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,ACT,30
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,NT,64
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,no.,Aust,1740
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NSW,626
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Vic,2214
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Qld,624
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,WA,300
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,SA,157
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Tas,55
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,ACT,33
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,NT,10
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,no.,Aust,4019
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NSW,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Vic,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Qld,7
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,WA,3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,SA,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Tas,3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,ACT,1
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,NT,0
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,no.,Aust,14
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NSW,954
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Vic,2752
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Qld,1033
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,WA,586
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,SA,226
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Tas,84
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,ACT,64
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,NT,74
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Number of children > Who did not return to out-of-home care within 12 months > All children,no.,Aust,5773
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NSW,91.6
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Vic,80.3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Qld,85.2
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,WA,93.1
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,SA,87.3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Tas,96.3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,ACT,81.1
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,NT,95.5
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Aboriginal and Torres Strait Islander children,%,Aust,86.4
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NSW,94.8
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Vic,86.4
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Qld,90.2
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,WA,90.6
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,SA,96.3
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Tas,90.2
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,ACT,86.8
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,NT,100
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Non-Indigenous children,%,Aust,89
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,NSW,..
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Vic,..
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Qld,100
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,WA,100
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,SA,..
Children exiting out-of-home care to a permanency arrangement > 2020-21 > Proportion of children > Who did not return to out-of-home care within 12 months > Children of unknown Indigenous status,%,Tas,100
