category,unit,breakdown,value
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements,no.,Aust,754
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,NSW,124
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,Vic,300
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,WA,65
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,SA,34
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,Tas,7
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,ACT,6
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 1 placement,no.,Aust,536
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,NSW,82
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,Vic,62
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,WA,45
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,SA,30
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,ACT,6
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 1–2 placements > 2 placements,no.,Aust,225
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,NSW,187
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,Vic,161
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,WA,70
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,SA,66
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements,no.,Aust,484
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,NSW,56
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,Vic,48
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,WA,28
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,SA,27
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,Tas,7
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 3 placements,no.,Aust,166
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,NSW,73
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,Vic,54
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,WA,28
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,SA,19
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,NT,14
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 4–5 placements,no.,Aust,188
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,NSW,54
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,Vic,45
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,WA,14
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,SA,20
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,NT,8
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 6–10 placements,no.,Aust,141
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,NSW,4
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,Vic,5
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,SA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > 11 or more placements,no.,Aust,9
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,NSW,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,Vic,9
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,SA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,NT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > 3 or more placements > Unknown number of placements,no.,Aust,9
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,NSW,393
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,Vic,523
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,WA,180
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,SA,130
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,Tas,31
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,ACT,22
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,NT,35
2024-25 > Children on a care and protection order and exiting out-of-home care > 2 years to less than 5 years in care > Total,no.,Aust,1314
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,NSW,470
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,Vic,299
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,WA,140
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,SA,94
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,Tas,24
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,ACT,20
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements,no.,Aust,1047
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,NSW,266
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,Vic,252
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,WA,80
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,SA,47
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,Tas,11
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,ACT,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 1 placement,no.,Aust,666
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,NSW,204
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,Vic,47
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,WA,60
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,SA,47
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,Tas,13
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,ACT,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,NT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 1–2 placements > 2 placements,no.,Aust,381
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,NSW,757
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,Vic,166
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,WA,150
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,SA,204
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,Tas,46
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,NT,31
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements,no.,Aust,1354
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,NSW,190
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,Vic,31
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,WA,46
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,SA,37
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,Tas,15
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,ACT,6
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,NT,5
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 3 placements,no.,Aust,330
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,NSW,250
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,Vic,51
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,WA,47
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,SA,70
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,Tas,15
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,NT,6
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 4–5 placements,no.,Aust,439
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,NSW,230
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,Vic,54
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,WA,47
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,SA,69
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,NT,8
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 6–10 placements,no.,Aust,408
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,NSW,87
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,Vic,16
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,WA,10
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,SA,28
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,ACT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,NT,12
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > 11 or more placements,no.,Aust,153
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,NSW,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,Vic,14
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,WA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,SA,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,Tas,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,NT,0
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > 3 or more placements > Unknown number of placements,no.,Aust,14
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,NSW,1227
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,Vic,465
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,WA,290
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,SA,298
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,Tas,70
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,ACT,30
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,NT,33
2024-25 > Children on a care and protection order and exiting out-of-home care > 5 years or more in care > Total,no.,Aust,2413
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,NSW,1177
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,Vic,2150
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,WA,547
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,SA,379
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,Tas,87
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,ACT,49
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,NT,53
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements,no.,Aust,4442
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,NSW,731
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,Vic,1892
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,WA,349
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,SA,236
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,Tas,57
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,ACT,17
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,NT,33
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 1 placement,no.,Aust,3315
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,NSW,446
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,Vic,258
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,WA,198
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,SA,143
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,Tas,30
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,ACT,32
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,NT,20
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 1–2 placements > 2 placements,no.,Aust,1127
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,NSW,1080
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,Vic,468
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,WA,284
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,SA,323
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,Tas,63
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,NT,91
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements,no.,Aust,2309
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,NSW,310
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,Vic,142
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,WA,119
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,SA,94
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,Tas,22
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,ACT,15
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,NT,19
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 3 placements,no.,Aust,721
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,NSW,384
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,Vic,149
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,WA,90
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,SA,110
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,Tas,24
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,ACT,13
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,NT,24
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 4–5 placements,no.,Aust,794
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,NSW,295
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,Vic,121
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,WA,65
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,SA,91
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,Tas,np
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,ACT,np
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,NT,17
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 6–10 placements,no.,Aust,589
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 11 or more placements,no.,NSW,91
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 11 or more placements,no.,Vic,22
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 11 or more placements,no.,Qld,na
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 11 or more placements,no.,WA,10
2024-25 > Children on a care and protection order and exiting out-of-home care > Any length of time in care > 3 or more placements > 11 or more placements,no.,SA,28
