category,unit,breakdown,value
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,NSW,133335
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,Vic,29565
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,Qld,106347
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,WA,44680
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,SA,19897
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,Tas,12867
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,ACT,3473
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,NT,26511
Population at 30 June > 2018 > Aboriginal and Torres Strait Islander children,no.,Aust,376732
Population at 30 June > 2018 > Non-Indigenous children,no.,NSW,1620371
Population at 30 June > 2018 > Non-Indigenous children,no.,Vic,1364367
Population at 30 June > 2018 > Non-Indigenous children,no.,Qld,1055768
Population at 30 June > 2018 > Non-Indigenous children,no.,WA,557927
Population at 30 June > 2018 > Non-Indigenous children,no.,SA,347391
Population at 30 June > 2018 > Non-Indigenous children,no.,Tas,100106
Population at 30 June > 2018 > Non-Indigenous children,no.,ACT,90840
Population at 30 June > 2018 > Non-Indigenous children,no.,NT,36316
Population at 30 June > 2018 > Non-Indigenous children,no.,Aust,5173964
Population at 30 June > 2018 > All children,no.,NSW,1753706
Population at 30 June > 2018 > All children,no.,Vic,1393932
Population at 30 June > 2018 > All children,no.,Qld,1162115
Population at 30 June > 2018 > All children,no.,WA,602607
Population at 30 June > 2018 > All children,no.,SA,367288
Population at 30 June > 2018 > All children,no.,Tas,112973
Population at 30 June > 2018 > All children,no.,ACT,94313
Population at 30 June > 2018 > All children,no.,NT,62827
Population at 30 June > 2018 > All children,no.,Aust,5550696
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,NSW,132335
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,Vic,29165
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,Qld,105196
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,WA,44070
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,SA,19624
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,Tas,12796
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,ACT,3463
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,NT,26681
Population at 30 June > 2017 > Aboriginal and Torres Strait Islander children,no.,Aust,373391
Population at 30 June > 2017 > Non-Indigenous children,no.,NSW,1612309
Population at 30 June > 2017 > Non-Indigenous children,no.,Vic,1346887
Population at 30 June > 2017 > Non-Indigenous children,no.,Qld,1045689
Population at 30 June > 2017 > Non-Indigenous children,no.,WA,551768
Population at 30 June > 2017 > Non-Indigenous children,no.,SA,347065
Population at 30 June > 2017 > Non-Indigenous children,no.,Tas,99841
Population at 30 June > 2017 > Non-Indigenous children,no.,ACT,88727
Population at 30 June > 2017 > Non-Indigenous children,no.,NT,36389
Population at 30 June > 2017 > Non-Indigenous children,no.,Aust,5129552
Population at 30 June > 2017 > All children,no.,NSW,1744644
Population at 30 June > 2017 > All children,no.,Vic,1376052
Population at 30 June > 2017 > All children,no.,Qld,1150885
Population at 30 June > 2017 > All children,no.,WA,595838
Population at 30 June > 2017 > All children,no.,SA,366689
Population at 30 June > 2017 > All children,no.,Tas,112637
Population at 30 June > 2017 > All children,no.,ACT,92190
Population at 30 June > 2017 > All children,no.,NT,63070
Population at 30 June > 2017 > All children,no.,Aust,5502943
Population at 30 June > 2016 > All children,no.,NSW,1727228
Population at 30 June > 2016 > All children,no.,Vic,1353824
Population at 30 June > 2016 > All children,no.,Qld,1137851
Population at 30 June > 2016 > All children,no.,WA,588868
Population at 30 June > 2016 > All children,no.,SA,365622
Population at 30 June > 2016 > All children,no.,Tas,112531
Population at 30 June > 2016 > All children,no.,ACT,89390
Population at 30 June > 2016 > All children,no.,NT,62669
Population at 30 June > 2016 > All children,no.,Aust,5438943
