category,unit,breakdown,value
2018-19 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Aust,4.4
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,NSW,10.9
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,Vic,1.1
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,Qld,52.5
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,WA,9.8
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,SA,4.9
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,Tas,79.4
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,ACT,1.2
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,NT,9
2018-19 > Proportion of investigations commenced from notification date > 29 days or more,%,Aust,15.2
2018-19 > Proportion of investigations commenced from notification date > Total,%,NSW,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,Vic,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,Qld,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,WA,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,SA,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,Tas,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,ACT,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,NT,100
2018-19 > Proportion of investigations commenced from notification date > Total,%,Aust,100
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,NSW,na
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,Vic,25588
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,Qld,6100
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,WA,9426
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,SA,3615
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,Tas,155
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,ACT,1074
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,NT,8643
2017-18 > Number of investigations commenced from notification date > 7 days or fewer,no.,Aust,54601
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,NSW,na
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,Vic,5674
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,Qld,2580
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,WA,731
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,SA,343
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,Tas,99
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,ACT,485
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,NT,1293
2017-18 > Number of investigations commenced from notification date > 8 to 14 days,no.,Aust,11205
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,NSW,na
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,Vic,1760
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,Qld,1874
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,WA,473
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,SA,181
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,Tas,70
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,ACT,207
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,NT,238
2017-18 > Number of investigations commenced from notification date > 15 to 21 days,no.,Aust,4803
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,NSW,na
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,Vic,476
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,Qld,1523
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,WA,359
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,SA,98
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,Tas,63
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,ACT,145
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,NT,103
2017-18 > Number of investigations commenced from notification date > 22 to 28 days,no.,Aust,2767
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,NSW,na
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,Vic,250
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,Qld,11092
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,WA,1468
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,SA,272
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,Tas,834
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,ACT,679
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,NT,288
2017-18 > Number of investigations commenced from notification date > 29 days or more,no.,Aust,14883
2017-18 > Number of investigations commenced from notification date > Total,no.,NSW,na
2017-18 > Number of investigations commenced from notification date > Total,no.,Vic,33748
2017-18 > Number of investigations commenced from notification date > Total,no.,Qld,23169
2017-18 > Number of investigations commenced from notification date > Total,no.,WA,12457
2017-18 > Number of investigations commenced from notification date > Total,no.,SA,4509
2017-18 > Number of investigations commenced from notification date > Total,no.,Tas,1221
2017-18 > Number of investigations commenced from notification date > Total,no.,ACT,2590
2017-18 > Number of investigations commenced from notification date > Total,no.,NT,10565
2017-18 > Number of investigations commenced from notification date > Total,no.,Aust,88259
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NSW,na
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Vic,75.8
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Qld,26.3
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,WA,75.7
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,SA,80.2
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Tas,12.7
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,ACT,41.5
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NT,81.8
2017-18 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Aust,61.9
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NSW,na
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Vic,16.8
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Qld,11.1
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,WA,5.9
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,SA,7.6
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Tas,8.1
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,ACT,18.7
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NT,12.2
2017-18 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Aust,12.7
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NSW,na
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Vic,5.2
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Qld,8.1
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,WA,3.8
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,SA,4
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Tas,5.7
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,ACT,8
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NT,2.3
2017-18 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Aust,5.4
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NSW,na
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Vic,1.4
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Qld,6.6
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,WA,2.9
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,SA,2.2
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Tas,5.2
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,ACT,5.6
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NT,1
2017-18 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Aust,3.1
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,NSW,na
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,Vic,0.7
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,Qld,47.9
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,WA,11.8
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,SA,6
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,Tas,68.3
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,ACT,26.2
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,NT,2.7
2017-18 > Proportion of investigations commenced from notification date > 29 days or more,%,Aust,16.9
2017-18 > Proportion of investigations commenced from notification date > Total,%,NSW,na
2017-18 > Proportion of investigations commenced from notification date > Total,%,Vic,100
2017-18 > Proportion of investigations commenced from notification date > Total,%,Qld,100
2017-18 > Proportion of investigations commenced from notification date > Total,%,WA,100
2017-18 > Proportion of investigations commenced from notification date > Total,%,SA,100
2017-18 > Proportion of investigations commenced from notification date > Total,%,Tas,100
2017-18 > Proportion of investigations commenced from notification date > Total,%,ACT,100
2017-18 > Proportion of investigations commenced from notification date > Total,%,NT,100
2017-18 > Proportion of investigations commenced from notification date > Total,%,Aust,100
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,NSW,55531
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,Vic,24694
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,Qld,5711
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,WA,8841
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,SA,3006
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,Tas,189
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,ACT,936
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,NT,8248
2016-17 > Number of investigations commenced from notification date > 7 days or fewer,no.,Aust,107156
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,NSW,10670
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,Vic,4995
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,Qld,2249
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,WA,984
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,SA,334
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,Tas,121
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,ACT,380
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,NT,771
2016-17 > Number of investigations commenced from notification date > 8 to 14 days,no.,Aust,20504
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,NSW,4652
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,Vic,1118
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,Qld,1771
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,WA,595
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,SA,181
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,Tas,119
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,ACT,207
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,NT,57
2016-17 > Number of investigations commenced from notification date > 15 to 21 days,no.,Aust,8700
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,NSW,2675
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,Vic,194
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,Qld,1400
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,WA,424
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,SA,99
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,Tas,61
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,ACT,203
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,NT,18
2016-17 > Number of investigations commenced from notification date > 22 to 28 days,no.,Aust,5074
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,NSW,13103
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,Vic,99
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,Qld,11355
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,WA,1670
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,SA,503
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,Tas,934
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,ACT,667
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,NT,113
2016-17 > Number of investigations commenced from notification date > 29 days or more,no.,Aust,28444
2016-17 > Number of investigations commenced from notification date > Total,no.,NSW,86631
2016-17 > Number of investigations commenced from notification date > Total,no.,Vic,31100
2016-17 > Number of investigations commenced from notification date > Total,no.,Qld,22486
2016-17 > Number of investigations commenced from notification date > Total,no.,WA,12514
2016-17 > Number of investigations commenced from notification date > Total,no.,SA,4123
2016-17 > Number of investigations commenced from notification date > Total,no.,Tas,1424
2016-17 > Number of investigations commenced from notification date > Total,no.,ACT,2393
2016-17 > Number of investigations commenced from notification date > Total,no.,NT,9207
2016-17 > Number of investigations commenced from notification date > Total,no.,Aust,169878
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NSW,64.1
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Vic,79.4
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Qld,25.4
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,WA,70.6
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,SA,72.9
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Tas,13.3
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,ACT,39.1
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NT,89.6
2016-17 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Aust,63.1
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NSW,12.3
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Vic,16.1
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Qld,10
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,WA,7.9
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,SA,8.1
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Tas,8.5
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,ACT,15.9
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NT,8.4
2016-17 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Aust,12.1
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NSW,5.4
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Vic,3.6
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Qld,7.9
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,WA,4.8
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,SA,4.4
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Tas,8.4
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,ACT,8.7
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NT,0.6
2016-17 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Aust,5.1
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NSW,3.1
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Vic,0.6
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Qld,6.2
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,WA,3.4
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,SA,2.4
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Tas,4.3
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,ACT,8.5
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NT,0.2
2016-17 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Aust,3
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,NSW,15.1
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,Vic,0.3
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,Qld,50.5
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,WA,13.3
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,SA,12.2
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,Tas,65.6
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,ACT,27.9
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,NT,1.2
2016-17 > Proportion of investigations commenced from notification date > 29 days or more,%,Aust,16.7
2016-17 > Proportion of investigations commenced from notification date > Total,%,NSW,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,Vic,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,Qld,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,WA,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,SA,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,Tas,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,ACT,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,NT,100
2016-17 > Proportion of investigations commenced from notification date > Total,%,Aust,100
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,NSW,49321
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,Vic,21486
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,Qld,5792
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,WA,9046
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,SA,3710
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,Tas,196
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,ACT,1755
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,NT,6809
2015-16 > Number of investigations commenced from notification date > 7 days or fewer,no.,Aust,98115
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,NSW,9881
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,Vic,4451
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,Qld,2018
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,WA,930
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,SA,398
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,Tas,127
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,ACT,534
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,NT,844
2015-16 > Number of investigations commenced from notification date > 8 to 14 days,no.,Aust,19183
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,NSW,4632
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,Vic,1507
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,Qld,1736
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,WA,512
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,SA,222
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,Tas,155
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,ACT,229
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,NT,103
2015-16 > Number of investigations commenced from notification date > 15 to 21 days,no.,Aust,9096
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,NSW,2840
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,Vic,561
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,Qld,1447
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,WA,371
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,SA,127
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,Tas,114
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,ACT,75
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,NT,35
2015-16 > Number of investigations commenced from notification date > 22 to 28 days,no.,Aust,5570
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,NSW,12033
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,Vic,522
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,Qld,9643
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,WA,2072
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,SA,397
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,Tas,846
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,ACT,118
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,NT,165
2015-16 > Number of investigations commenced from notification date > 29 days or more,no.,Aust,25796
2015-16 > Number of investigations commenced from notification date > Total,no.,NSW,78707
2015-16 > Number of investigations commenced from notification date > Total,no.,Vic,28527
2015-16 > Number of investigations commenced from notification date > Total,no.,Qld,20636
2015-16 > Number of investigations commenced from notification date > Total,no.,WA,12931
2015-16 > Number of investigations commenced from notification date > Total,no.,SA,4854
2015-16 > Number of investigations commenced from notification date > Total,no.,Tas,1438
2015-16 > Number of investigations commenced from notification date > Total,no.,ACT,2711
2015-16 > Number of investigations commenced from notification date > Total,no.,NT,7956
2015-16 > Number of investigations commenced from notification date > Total,no.,Aust,157760
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NSW,62.7
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Vic,75.3
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Qld,28.1
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,WA,70
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,SA,76.4
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Tas,13.6
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,ACT,64.7
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,NT,85.6
2015-16 > Proportion of investigations commenced from notification date > 7 days or fewer,%,Aust,62.2
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NSW,12.6
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Vic,15.6
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Qld,9.8
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,WA,7.2
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,SA,8.2
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Tas,8.8
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,ACT,19.7
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,NT,10.6
2015-16 > Proportion of investigations commenced from notification date > 8 to 14 days,%,Aust,12.2
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NSW,5.9
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Vic,5.3
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Qld,8.4
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,WA,4
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,SA,4.6
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Tas,10.8
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,ACT,8.4
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,NT,1.3
2015-16 > Proportion of investigations commenced from notification date > 15 to 21 days,%,Aust,5.8
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NSW,3.6
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Vic,2
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Qld,7
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,WA,2.9
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,SA,2.6
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Tas,7.9
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,ACT,2.8
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,NT,0.4
2015-16 > Proportion of investigations commenced from notification date > 22 to 28 days,%,Aust,3.5
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,NSW,15.3
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,Vic,1.8
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,Qld,46.7
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,WA,16
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,SA,8.2
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,Tas,58.8
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,ACT,4.4
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,NT,2.1
2015-16 > Proportion of investigations commenced from notification date > 29 days or more,%,Aust,16.4
2015-16 > Proportion of investigations commenced from notification date > Total,%,NSW,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,Vic,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,Qld,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,WA,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,SA,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,Tas,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,ACT,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,NT,100
2015-16 > Proportion of investigations commenced from notification date > Total,%,Aust,100
