category,unit,breakdown,value
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,WA,396
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,SA,395
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,Tas,120
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,ACT,55
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,NT,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,Aust,4372
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,NSW,3655
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,Vic,2110
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,Qld,2054
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,WA,1466
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,SA,961
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,Tas,187
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,ACT,130
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,NT,190
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,no.,Aust,10753
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,NSW,898
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,Vic,38
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,Qld,488
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,WA,168
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,SA,102
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,Tas,30
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,ACT,5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,NT,34
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,no.,Aust,1763
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,NSW,4553
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,Vic,2148
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,Qld,2542
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,WA,1634
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,SA,1063
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,Tas,217
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,ACT,135
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,NT,224
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,no.,Aust,12516
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,NSW,1507
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,Vic,391
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,Qld,1435
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,WA,838
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,SA,399
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,Tas,152
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,ACT,51
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,NT,550
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Other non-Indigenous carer,no.,Aust,5323
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,NSW,352
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,Vic,120
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,Qld,745
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,WA,237
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,SA,290
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,Tas,24
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,ACT,10
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,NT,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Residential care or family group home,no.,Aust,1778
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,NSW,151
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,Vic,9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,Qld,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,WA,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,SA,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,Tas,2
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,ACT,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,NT,23
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Independent living/living arrangements unknown,no.,Aust,185
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,NSW,2010
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,Vic,520
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,Qld,2180
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,WA,1075
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,SA,689
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,Tas,178
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,ACT,61
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,NT,573
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Number of children > In another care arrangement > Total,no.,Aust,7286
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,NSW,33.2
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,Vic,40.4
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,Qld,24.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,WA,39.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,SA,32.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,Tas,17
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,ACT,38.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,NT,23.8
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,%,Aust,32.2
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,NSW,22.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,Vic,38.7
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,Qld,19
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,WA,14.6
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,SA,22.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,Tas,30.4
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,ACT,28.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,NT,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,%,Aust,22.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,NSW,55.7
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,Vic,79.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,Qld,43.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,WA,54.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,SA,54.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,Tas,47.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,ACT,66.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,NT,23.8
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total placed with relatives/kin,%,Aust,54.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,NSW,13.7
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,Vic,1.4
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,Qld,10.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,WA,6.2
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,SA,5.8
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,Tas,7.6
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,ACT,2.6
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,NT,4.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Other Aboriginal and Torres Strait Islander carer,%,Aust,8.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,NSW,69.4
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,Vic,80.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,Qld,53.8
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,WA,60.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,SA,60.7
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,Tas,54.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,ACT,68.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,NT,28.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Total,%,Aust,63.2
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,NSW,23
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,Vic,14.7
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,Qld,30.4
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,WA,30.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,SA,22.8
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,Tas,38.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,ACT,26
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,NT,69
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Other non-Indigenous carer,%,Aust,26.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,NSW,5.4
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,Vic,4.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,Qld,15.8
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,WA,8.7
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,SA,16.6
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,Tas,6.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,ACT,5.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,NT,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Residential care or family group home,%,Aust,9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,NSW,2.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,Vic,0.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,Qld,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,WA,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,SA,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,Tas,0.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,ACT,0
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,NT,2.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Independent living/living arrangements unknown,%,Aust,0.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,NSW,30.6
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,Vic,19.5
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,Qld,46.2
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,WA,39.7
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,SA,39.3
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,Tas,45.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,ACT,31.1
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,NT,71.9
Aboriginal and Torres Strait Islander children > 2023 > Children in out-of-home care at 30 June > Proportion of children > In another care arrangement > Total,%,Aust,36.8
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,NSW,2254
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,Vic,1027
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,Qld,1026
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,WA,996
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,SA,541
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,Tas,47
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,ACT,92
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,NT,202
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Aboriginal and Torres Strait Islander relative/kin,no.,Aust,6185
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,NSW,1503
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,Vic,1014
Aboriginal and Torres Strait Islander children > 2022 > Children in out-of-home care at 30 June > Number of children > Placed with relatives/kin or other Aboriginal and Torres Strait Islander carer > Non-Indigenous relative/kin,no.,Qld,789
