state,south_australia_related,sa3_code,sa3_name,reporting_year,age_group,num_registered_children,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,interpret_with_caution
WA,False,50803,Goldfields,2016-17,1 year,696,657,39,94.4,
WA,False,50804,Kimberley,2016-17,1 year,650,617,33,94.9,
WA,False,50805,Mid West,2016-17,1 year,753,697,56,92.6,
WA,False,50806,Pilbara,2016-17,1 year,892,828,64,92.8,
WA,False,50901,Albany,2016-17,1 year,720,674,46,93.6,
WA,False,50902,Wheat Belt - North,2016-17,1 year,637,606,31,95.1,
WA,False,50903,Wheat Belt - South,2016-17,1 year,262,250,12,95.4,
TAS,False,60101,Brighton,2016-17,1 year,269,258,11,95.9,
TAS,False,60102,Hobart - North East,2016-17,1 year,661,631,30,95.5,
TAS,False,60103,Hobart - North West,2016-17,1 year,655,625,30,95.4,
TAS,False,60104,Hobart - South and West,2016-17,1 year,398,374,24,94,
TAS,False,60105,Hobart Inner,2016-17,1 year,509,477,32,93.7,
TAS,False,60106,Sorell - Dodges Ferry,2016-17,1 year,183,176,7,96.2,
TAS,False,60201,Launceston,2016-17,1 year,956,879,77,91.9,
TAS,False,60202,Meander Valley - West Tamar,2016-17,1 year,204,188,16,92.2,
TAS,False,60203,North East,2016-17,1 year,357,332,25,93,
TAS,False,60301,Central Highlands (Tas.),2016-17,1 year,141,134,7,95,
TAS,False,60302,Huon - Bruny Island,2016-17,1 year,196,176,20,89.8,
TAS,False,60303,South East Coast,2016-17,1 year,42,35,7,83.3,#
TAS,False,60401,Burnie - Ulverstone,2016-17,1 year,514,481,33,93.6,
TAS,False,60402,Devonport,2016-17,1 year,464,427,37,92,
TAS,False,60403,West Coast,2016-17,1 year,189,NP,NP,97.4,
NT,False,70101,Darwin City,2016-17,1 year,338,313,25,92.6,
NT,False,70102,Darwin Suburbs,2016-17,1 year,953,881,72,92.4,
NT,False,70103,Litchfield,2016-17,1 year,314,292,22,93,
NT,False,70104,Palmerston,2016-17,1 year,713,671,42,94.1,
NT,False,70201,Alice Springs,2016-17,1 year,666,611,55,91.7,
NT,False,70202,Barkly,2016-17,1 year,95,86,9,90.5,#
NT,False,70203,Daly - Tiwi - West Arnhem,2016-17,1 year,177,166,11,93.8,
NT,False,70204,East Arnhem,2016-17,1 year,170,161,9,94.7,
NT,False,70205,Katherine,2016-17,1 year,336,307,29,91.4,
ACT,False,80101,Belconnen,2016-17,1 year,1374,1310,64,95.3,
ACT,False,80102,Cotter - Namadgi,2016-17,1 year,NP,NP,NP,NP,
ACT,False,80103,Fyshwick - Pialligo - Hume,2016-17,1 year,NP,NP,NP,NP,
ACT,False,80104,Gungahlin,2016-17,1 year,1455,1399,56,96.2,
ACT,False,80105,North Canberra,2016-17,1 year,577,545,32,94.5,
ACT,False,80106,South Canberra,2016-17,1 year,306,274,32,89.5,
ACT,False,80107,Tuggeranong,2016-17,1 year,1184,1126,58,95.1,
ACT,False,80108,Weston Creek,2016-17,1 year,411,397,14,96.6,
ACT,False,80109,Woden,2016-17,1 year,398,370,28,93,
OTH,False,90101,Christmas Island,2016-17,1 year,NP,NP,NP,NP,
OTH,False,90102,Cocos (Keeling) Islands,2016-17,1 year,NP,NP,NP,NP,
OTH,False,90103,Jervis Bay,2016-17,1 year,NP,NP,NP,NP,
OTH,False,90104,Norfolk Island,2016-17,1 year,NP,NP,NP,NP,
NSW,False,10101,Goulburn - Yass,2016-17,2 years,827,761,66,92,
NSW,False,10102,Queanbeyan,2016-17,2 years,767,713,54,93,
NSW,False,10103,Snowy Mountains,2016-17,2 years,184,168,16,91.3,
NSW,False,10104,South Coast,2016-17,2 years,653,581,72,89,
NSW,False,10201,Gosford,2016-17,2 years,2075,1911,164,92.1,
NSW,False,10202,Wyong,2016-17,2 years,1930,1811,119,93.8,
NSW,False,10301,Bathurst,2016-17,2 years,618,580,38,93.9,
NSW,False,10302,Lachlan Valley,2016-17,2 years,674,629,45,93.3,
NSW,False,10303,Lithgow - Mudgee,2016-17,2 years,611,551,60,90.2,
NSW,False,10304,Orange,2016-17,2 years,850,803,47,94.5,
NSW,False,10401,Clarence Valley,2016-17,2 years,542,498,44,91.9,
NSW,False,10402,Coffs Harbour,2016-17,2 years,1035,916,119,88.5,
NSW,False,10501,Bourke - Cobar - Coonamble,2016-17,2 years,381,347,34,91.1,
NSW,False,10502,Broken Hill and Far West,2016-17,2 years,246,232,14,94.3,
NSW,False,10503,Dubbo,2016-17,2 years,1042,956,86,91.7,
NSW,False,10601,Lower Hunter,2016-17,2 years,1307,1211,96,92.7,
NSW,False,10602,Maitland,2016-17,2 years,1046,993,53,94.9,
NSW,False,10603,Port Stephens,2016-17,2 years,842,780,62,92.6,
NSW,False,10604,Upper Hunter,2016-17,2 years,425,399,26,93.9,
NSW,False,10701,Dapto - Port Kembla,2016-17,2 years,1001,921,80,92,
NSW,False,10702,Illawarra Catchment Reserve,2016-17,2 years,NP,NP,NP,NP,
NSW,False,10703,Kiama - Shellharbour,2016-17,2 years,1131,1055,76,93.3,
NSW,False,10704,Wollongong,2016-17,2 years,1540,1409,131,91.5,
NSW,False,10801,Great Lakes,2016-17,2 years,284,268,16,94.4,
NSW,False,10802,Kempsey - Nambucca,2016-17,2 years,531,475,56,89.5,
NSW,False,10803,Lord Howe Island,2016-17,2 years,NP,NP,NP,NP,
NSW,False,10804,Port Macquarie,2016-17,2 years,784,728,56,92.9,
NSW,False,10805,Taree - Gloucester,2016-17,2 years,612,566,46,92.5,
NSW,False,10901,Albury,2016-17,2 years,823,772,51,93.8,
NSW,False,10902,Lower Murray,2016-17,2 years,156,145,11,92.9,
NSW,False,10903,Upper Murray exc. Albury,2016-17,2 years,399,372,27,93.2,
NSW,False,11001,Armidale,2016-17,2 years,435,405,30,93.1,
NSW,False,11002,Inverell - Tenterfield,2016-17,2 years,435,403,32,92.6,
NSW,False,11003,Moree - Narrabri,2016-17,2 years,413,379,34,91.8,
NSW,False,11004,Tamworth - Gunnedah,2016-17,2 years,1107,1035,72,93.5,
NSW,False,11101,Lake Macquarie - East,2016-17,2 years,1507,1432,75,95,
NSW,False,11102,Lake Macquarie - West,2016-17,2 years,932,857,75,92,
NSW,False,11103,Newcastle,2016-17,2 years,2020,1873,147,92.7,
NSW,False,11201,Richmond Valley - Coastal,2016-17,2 years,867,702,165,81,
NSW,False,11202,Richmond Valley - Hinterland,2016-17,2 years,865,750,115,86.7,
NSW,False,11203,Tweed Valley,2016-17,2 years,982,858,124,87.4,
NSW,False,11301,Griffith - Murrumbidgee (West),2016-17,2 years,688,642,46,93.3,
NSW,False,11302,Tumut - Tumbarumba,2016-17,2 years,182,172,10,94.5,
NSW,False,11303,Wagga Wagga,2016-17,2 years,1259,1172,87,93.1,
NSW,False,11401,Shoalhaven,2016-17,2 years,1075,1008,67,93.8,
NSW,False,11402,Southern Highlands,2016-17,2 years,460,412,48,89.6,
NSW,False,11501,Baulkham Hills,2016-17,2 years,1789,1626,163,90.9,
NSW,False,11502,Dural - Wisemans Ferry,2016-17,2 years,265,235,30,88.7,
NSW,False,11503,Hawkesbury,2016-17,2 years,316,286,30,90.5,
NSW,False,11504,Rouse Hill - McGraths Hill,2016-17,2 years,471,435,36,92.4,
NSW,False,11601,Blacktown,2016-17,2 years,2200,1986,214,90.3,
NSW,False,11602,Blacktown - North,2016-17,2 years,1507,1398,109,92.8,
NSW,False,11603,Mount Druitt,2016-17,2 years,2034,1732,302,85.2,
NSW,False,11701,Botany,2016-17,2 years,624,564,60,90.4,
NSW,False,11702,Marrickville - Sydenham - Petersham,2016-17,2 years,677,628,49,92.8,
NSW,False,11703,Sydney Inner City,2016-17,2 years,1772,1565,207,88.3,
NSW,False,11801,Eastern Suburbs - North,2016-17,2 years,1554,1358,196,87.4,
NSW,False,11802,Eastern Suburbs - South,2016-17,2 years,1641,1421,220,86.6,
NSW,False,11901,Bankstown,2016-17,2 years,2788,2407,381,86.3,
NSW,False,11902,Canterbury,2016-17,2 years,2152,1830,322,85,
NSW,False,11903,Hurstville,2016-17,2 years,1653,1482,171,89.7,
NSW,False,11904,Kogarah - Rockdale,2016-17,2 years,1911,1670,241,87.4,
NSW,False,12001,Canada Bay,2016-17,2 years,1117,1010,107,90.4,
NSW,False,12002,Leichhardt,2016-17,2 years,866,809,57,93.4,
NSW,False,12003,Strathfield - Burwood - Ashfield,2016-17,2 years,1728,1521,207,88,
NSW,False,12101,Chatswood - Lane Cove,2016-17,2 years,1585,1418,167,89.5,
NSW,False,12102,Hornsby,2016-17,2 years,1163,1055,108,90.7,
NSW,False,12103,Ku-ring-gai,2016-17,2 years,1289,1142,147,88.6,
NSW,False,12104,North Sydney - Mosman,2016-17,2 years,1166,1009,157,86.5,
NSW,False,12201,Manly,2016-17,2 years,624,535,89,85.7,
NSW,False,12202,Pittwater,2016-17,2 years,698,612,86,87.7,
NSW,False,12203,Warringah,2016-17,2 years,2103,1898,205,90.3,
NSW,False,12301,Camden,2016-17,2 years,1027,962,65,93.7,
NSW,False,12302,Campbelltown (NSW),2016-17,2 years,2605,2342,263,89.9,
NSW,False,12303,Wollondilly,2016-17,2 years,648,603,45,93.1,
NSW,False,12401,Blue Mountains,2016-17,2 years,838,755,83,90.1,
NSW,False,12402,Blue Mountains - South,2016-17,2 years,NP,NP,NP,NP,
NSW,False,12403,Penrith,2016-17,2 years,2211,2050,161,92.7,
NSW,False,12404,Richmond - Windsor,2016-17,2 years,484,448,36,92.6,
NSW,False,12405,St Marys,2016-17,2 years,1068,966,102,90.4,
NSW,False,12501,Auburn,2016-17,2 years,1517,1307,210,86.2,
NSW,False,12502,Carlingford,2016-17,2 years,941,845,96,89.8,
NSW,False,12503,Merrylands - Guildford,2016-17,2 years,2780,2402,378,86.4,
NSW,False,12504,Parramatta,2016-17,2 years,2438,2149,289,88.1,
NSW,False,12601,Pennant Hills - Epping,2016-17,2 years,508,453,55,89.2,
NSW,False,12602,Ryde - Hunters Hill,2016-17,2 years,1710,1539,171,90,
NSW,False,12701,Bringelly - Green Valley,2016-17,2 years,1568,1428,140,91.1,
NSW,False,12702,Fairfield,2016-17,2 years,2588,2269,319,87.7,
NSW,False,12703,Liverpool,2016-17,2 years,1993,1783,210,89.5,
NSW,False,12801,Cronulla - Miranda - Caringbah,2016-17,2 years,1378,1270,108,92.2,
NSW,False,12802,Sutherland - Menai - Heathcote,2016-17,2 years,1461,1373,88,94,
VIC,False,20101,Ballarat,2016-17,2 years,1377,1285,92,93.3,
VIC,False,20102,Creswick - Daylesford - Ballan,2016-17,2 years,312,283,29,90.7,
VIC,False,20103,Maryborough - Pyrenees,2016-17,2 years,249,236,13,94.8,
VIC,False,20201,Bendigo,2016-17,2 years,1238,1156,82,93.4,
VIC,False,20202,Heathcote - Castlemaine - Kyneton,2016-17,2 years,506,456,50,90.1,
VIC,False,20203,Loddon - Elmore,2016-17,2 years,128,117,11,91.4,
VIC,False,20301,Barwon - West,2016-17,2 years,244,226,18,92.6,
VIC,False,20302,Geelong,2016-17,2 years,2614,2448,166,93.6,
VIC,False,20303,Surf Coast - Bellarine Peninsula,2016-17,2 years,811,745,66,91.9,
VIC,False,20401,Upper Goulburn Valley,2016-17,2 years,596,551,45,92.4,
VIC,False,20402,Wangaratta - Benalla,2016-17,2 years,491,440,51,89.6,
VIC,False,20403,Wodonga - Alpine,2016-17,2 years,858,789,69,92,
VIC,False,20501,Baw Baw,2016-17,2 years,617,576,41,93.4,
VIC,False,20502,Gippsland - East,2016-17,2 years,468,431,37,92.1,
VIC,False,20503,Gippsland - South West,2016-17,2 years,656,606,50,92.4,
VIC,False,20504,Latrobe Valley,2016-17,2 years,931,884,47,95,
VIC,False,20505,Wellington,2016-17,2 years,485,456,29,94,
VIC,False,20601,Brunswick - Coburg,2016-17,2 years,1100,1007,93,91.5,
VIC,False,20602,Darebin - South,2016-17,2 years,678,613,65,90.4,
VIC,False,20603,Essendon,2016-17,2 years,783,703,80,89.8,
VIC,False,20604,Melbourne City,2016-17,2 years,980,826,154,84.3,
VIC,False,20605,Port Phillip,2016-17,2 years,1111,977,134,87.9,
VIC,False,20606,Stonnington - West,2016-17,2 years,514,443,71,86.2,
VIC,False,20607,Yarra,2016-17,2 years,907,833,74,91.8,
VIC,False,20701,Boroondara,2016-17,2 years,1593,1451,142,91.1,
VIC,False,20702,Manningham - West,2016-17,2 years,993,900,93,90.6,
VIC,False,20703,Whitehorse - West,2016-17,2 years,1116,999,117,89.5,
VIC,False,20801,Bayside,2016-17,2 years,1084,962,122,88.7,
VIC,False,20802,Glen Eira,2016-17,2 years,1859,1714,145,92.2,
VIC,False,20803,Kingston,2016-17,2 years,1512,1385,127,91.6,
VIC,False,20804,Stonnington - East,2016-17,2 years,412,379,33,92,
VIC,False,20901,Banyule,2016-17,2 years,1606,1474,132,91.8,
VIC,False,20902,Darebin - North,2016-17,2 years,1271,1145,126,90.1,
VIC,False,20903,Nillumbik - Kinglake,2016-17,2 years,731,674,57,92.2,
VIC,False,20904,Whittlesea - Wallan,2016-17,2 years,3694,3438,256,93.1,
VIC,False,21001,Keilor,2016-17,2 years,672,610,62,90.8,
VIC,False,21002,Macedon Ranges,2016-17,2 years,381,346,35,90.8,
VIC,False,21003,Moreland - North,2016-17,2 years,1201,1068,133,88.9,
VIC,False,21004,Sunbury,2016-17,2 years,502,471,31,93.8,
VIC,False,21005,Tullamarine - Broadmeadows,2016-17,2 years,2880,2545,335,88.4,
VIC,False,21101,Knox,2016-17,2 years,1948,1772,176,91,
VIC,False,21102,Manningham - East,2016-17,2 years,226,200,26,88.5,
VIC,False,21103,Maroondah,2016-17,2 years,1502,1372,130,91.3,
VIC,False,21104,Whitehorse - East,2016-17,2 years,781,710,71,90.9,
VIC,False,21105,Yarra Ranges,2016-17,2 years,1863,1698,165,91.1,
VIC,False,21201,Cardinia,2016-17,2 years,1657,1506,151,90.9,
VIC,False,21202,Casey - North,2016-17,2 years,1885,1698,187,90.1,
VIC,False,21203,Casey - South,2016-17,2 years,3084,2842,242,92.2,
VIC,False,21204,Dandenong,2016-17,2 years,2740,2438,302,89,
VIC,False,21205,Monash,2016-17,2 years,1836,1629,207,88.7,
VIC,False,21301,Brimbank,2016-17,2 years,2813,2504,309,89,
VIC,False,21302,Hobsons Bay,2016-17,2 years,1254,1152,102,91.9,
VIC,False,21303,Maribyrnong,2016-17,2 years,1231,1123,108,91.2,
VIC,False,21304,Melton - Bacchus Marsh,2016-17,2 years,2649,2436,213,92,
VIC,False,21305,Wyndham,2016-17,2 years,4773,4340,433,90.9,
VIC,False,21401,Frankston,2016-17,2 years,1978,1823,155,92.2,
VIC,False,21402,Mornington Peninsula,2016-17,2 years,1646,1511,135,91.8,
VIC,False,21501,Grampians,2016-17,2 years,608,570,38,93.8,
VIC,False,21502,Mildura,2016-17,2 years,705,636,69,90.2,
VIC,False,21503,Murray River - Swan Hill,2016-17,2 years,434,398,36,91.7,
VIC,False,21601,Campaspe,2016-17,2 years,450,425,25,94.4,
VIC,False,21602,Moira,2016-17,2 years,337,320,17,95,
VIC,False,21603,Shepparton,2016-17,2 years,927,824,103,88.9,
VIC,False,21701,Glenelg - Southern Grampians,2016-17,2 years,388,352,36,90.7,
VIC,False,21702,Warrnambool - Otway Ranges,2016-17,2 years,1043,976,67,93.6,
QLD,False,30101,Capalaba,2016-17,2 years,810,748,62,92.3,
QLD,False,30102,Cleveland - Stradbroke,2016-17,2 years,918,852,66,92.8,
QLD,False,30103,Wynnum - Manly,2016-17,2 years,962,892,70,92.7,
QLD,False,30201,Bald Hills - Everton Park,2016-17,2 years,513,481,32,93.8,
QLD,False,30202,Chermside,2016-17,2 years,955,881,74,92.3,
QLD,False,30203,Nundah,2016-17,2 years,539,502,37,93.1,
QLD,False,30204,Sandgate,2016-17,2 years,769,714,55,92.8,
QLD,False,30301,Carindale,2016-17,2 years,664,622,42,93.7,
QLD,False,30302,Holland Park - Yeronga,2016-17,2 years,882,812,70,92.1,
QLD,False,30303,Mt Gravatt,2016-17,2 years,898,827,71,92.1,
QLD,False,30304,Nathan,2016-17,2 years,590,548,42,92.9,
QLD,False,30305,Rocklea - Acacia Ridge,2016-17,2 years,1026,953,73,92.9,
QLD,False,30306,Sunnybank,2016-17,2 years,728,649,79,89.1,
QLD,False,30401,Centenary,2016-17,2 years,437,419,18,95.9,
QLD,False,30402,Kenmore - Brookfield - Moggill,2016-17,2 years,482,441,41,91.5,
QLD,False,30403,Sherwood - Indooroopilly,2016-17,2 years,442,405,37,91.6,
QLD,False,30404,The Gap - Enoggera,2016-17,2 years,630,588,42,93.3,
QLD,False,30501,Brisbane Inner,2016-17,2 years,489,425,64,86.9,
QLD,False,30502,Brisbane Inner - East,2016-17,2 years,569,521,48,91.6,
QLD,False,30503,Brisbane Inner - North,2016-17,2 years,876,799,77,91.2,
QLD,False,30504,Brisbane Inner - West,2016-17,2 years,656,601,55,91.6,
QLD,False,30601,Cairns - North,2016-17,2 years,729,674,55,92.5,
QLD,False,30602,Cairns - South,2016-17,2 years,1559,1437,122,92.2,
QLD,False,30603,Innisfail - Cassowary Coast,2016-17,2 years,390,359,31,92.1,
QLD,False,30604,Port Douglas - Daintree,2016-17,2 years,138,124,14,89.9,
QLD,False,30605,Tablelands (East) - Kuranda,2016-17,2 years,483,421,62,87.2,
QLD,False,30701,Darling Downs (West) - Maranoa,2016-17,2 years,658,616,42,93.6,
QLD,False,30702,Darling Downs - East,2016-17,2 years,582,530,52,91.1,
QLD,False,30703,Granite Belt,2016-17,2 years,473,442,31,93.4,
QLD,False,30801,Central Highlands (Qld),2016-17,2 years,587,547,40,93.2,
QLD,False,30802,Gladstone - Biloela,2016-17,2 years,1247,1159,88,92.9,
QLD,False,30803,Rockhampton,2016-17,2 years,1554,1442,112,92.8,
QLD,False,30901,Broadbeach - Burleigh,2016-17,2 years,756,681,75,90.1,
QLD,False,30902,Coolangatta,2016-17,2 years,614,563,51,91.7,
QLD,False,30903,Gold Coast - North,2016-17,2 years,699,636,63,91,
QLD,False,30904,Gold Coast Hinterland,2016-17,2 years,204,183,21,89.7,
QLD,False,30905,Mudgeeraba - Tallebudgera,2016-17,2 years,394,355,39,90.1,
QLD,False,30906,Nerang,2016-17,2 years,995,914,81,91.9,
QLD,False,30907,Ormeau - Oxenford,2016-17,2 years,2051,1882,169,91.8,
QLD,False,30908,Robina,2016-17,2 years,545,500,45,91.7,
QLD,False,30909,Southport,2016-17,2 years,677,627,50,92.6,
QLD,False,30910,Surfers Paradise,2016-17,2 years,365,317,48,86.8,
QLD,False,31001,Forest Lake - Oxley,2016-17,2 years,1243,1152,91,92.7,
QLD,False,31002,Ipswich Hinterland,2016-17,2 years,701,654,47,93.3,
QLD,False,31003,Ipswich Inner,2016-17,2 years,1580,1459,121,92.3,
QLD,False,31004,Springfield - Redbank,2016-17,2 years,1732,1596,136,92.1,
QLD,False,31101,Beaudesert,2016-17,2 years,166,152,14,91.6,
QLD,False,31102,Beenleigh,2016-17,2 years,728,668,60,91.8,
QLD,False,31103,Browns Plains,2016-17,2 years,1437,1321,116,91.9,
QLD,False,31104,Jimboomba,2016-17,2 years,601,559,42,93,
QLD,False,31105,Loganlea - Carbrook,2016-17,2 years,898,820,78,91.3,
QLD,False,31106,Springwood - Kingston,2016-17,2 years,1429,1288,141,90.1,
QLD,False,31201,Bowen Basin - North,2016-17,2 years,577,540,37,93.6,
QLD,False,31202,Mackay,2016-17,2 years,1638,1528,110,93.3,
QLD,False,31203,Whitsunday,2016-17,2 years,256,234,22,91.4,
QLD,False,31301,Bribie - Beachmere,2016-17,2 years,263,242,21,92,
QLD,False,31302,Caboolture,2016-17,2 years,1006,925,81,91.9,
QLD,False,31303,Caboolture Hinterland,2016-17,2 years,142,130,12,91.5,
QLD,False,31304,Narangba - Burpengary,2016-17,2 years,872,818,54,93.8,
QLD,False,31305,Redcliffe,2016-17,2 years,668,611,57,91.5,
QLD,False,31401,Hills District,2016-17,2 years,1113,1040,73,93.4,
QLD,False,31402,North Lakes,2016-17,2 years,1277,1185,92,92.8,
QLD,False,31403,Strathpine,2016-17,2 years,572,536,36,93.7,
QLD,False,31501,Far North,2016-17,2 years,546,498,48,91.2,
QLD,False,31502,Outback - North,2016-17,2 years,607,559,48,92.1,
QLD,False,31503,Outback - South,2016-17,2 years,244,229,15,93.9,
QLD,False,31601,Buderim,2016-17,2 years,529,488,41,92.2,
QLD,False,31602,Caloundra,2016-17,2 years,865,778,87,89.9,
QLD,False,31603,Maroochy,2016-17,2 years,672,589,83,87.6,
QLD,False,31604,Nambour - Pomona,2016-17,2 years,703,616,87,87.6,
QLD,False,31605,Noosa,2016-17,2 years,394,339,55,86,
QLD,False,31606,Sunshine Coast Hinterland,2016-17,2 years,510,448,62,87.8,
QLD,False,31701,Toowoomba,2016-17,2 years,1945,1812,133,93.2,
QLD,False,31801,Charters Towers - Ayr - Ingham,2016-17,2 years,461,430,31,93.3,
QLD,False,31802,Townsville,2016-17,2 years,2728,2566,162,94.1,
QLD,False,31901,Bundaberg,2016-17,2 years,980,919,61,93.8,
QLD,False,31902,Burnett,2016-17,2 years,567,524,43,92.4,
QLD,False,31903,Gympie - Cooloola,2016-17,2 years,537,486,51,90.5,
QLD,False,31904,Hervey Bay,2016-17,2 years,609,569,40,93.4,
QLD,False,31905,Maryborough,2016-17,2 years,451,417,34,92.5,
SA,True,40101,Adelaide City,2016-17,2 years,135,108,27,80,
SA,True,40102,Adelaide Hills,2016-17,2 years,773,689,84,89.1,
SA,True,40103,Burnside,2016-17,2 years,376,334,42,88.8,
SA,True,40104,Campbelltown (SA),2016-17,2 years,532,475,57,89.3,
SA,True,40105,Norwood - Payneham - St Peters,2016-17,2 years,342,303,39,88.6,
SA,True,40106,Prospect - Walkerville,2016-17,2 years,324,298,26,92,
SA,True,40107,Unley,2016-17,2 years,370,332,38,89.7,
SA,True,40201,Gawler - Two Wells,2016-17,2 years,438,402,36,91.8,
SA,True,40202,Playford,2016-17,2 years,1586,1449,137,91.4,
SA,True,40203,Port Adelaide - East,2016-17,2 years,1006,905,101,90,
SA,True,40204,Salisbury,2016-17,2 years,1974,1787,187,90.5,
SA,True,40205,Tea Tree Gully,2016-17,2 years,1117,1040,77,93.1,
SA,True,40301,Holdfast Bay,2016-17,2 years,333,299,34,89.8,
SA,True,40302,Marion,2016-17,2 years,1048,956,92,91.2,
SA,True,40303,Mitcham,2016-17,2 years,674,633,41,93.9,
SA,True,40304,Onkaparinga,2016-17,2 years,2093,1919,174,91.7,
SA,True,40401,Charles Sturt,2016-17,2 years,1264,1109,155,87.7,
SA,True,40402,Port Adelaide - West,2016-17,2 years,710,640,70,90.1,
SA,True,40403,West Torrens,2016-17,2 years,655,597,58,91.1,
SA,True,40501,Barossa,2016-17,2 years,364,342,22,94,
SA,True,40502,Lower North,2016-17,2 years,232,212,20,91.4,
SA,True,40503,Mid North,2016-17,2 years,312,285,27,91.3,
SA,True,40504,Yorke Peninsula,2016-17,2 years,228,210,18,92.1,
SA,True,40601,Eyre Peninsula and South West,2016-17,2 years,735,659,76,89.7,
SA,True,40602,Outback - North and East,2016-17,2 years,339,307,32,90.6,
SA,True,40701,Fleurieu - Kangaroo Island,2016-17,2 years,424,387,37,91.3,
SA,True,40702,Limestone Coast,2016-17,2 years,817,765,52,93.6,
SA,True,40703,Murray and Mallee,2016-17,2 years,739,689,50,93.2,
WA,False,50101,Augusta - Margaret River - Busselton,2016-17,2 years,644,547,97,84.9,
WA,False,50102,Bunbury,2016-17,2 years,1434,1313,121,91.6,
WA,False,50103,Manjimup,2016-17,2 years,232,210,22,90.5,
WA,False,50201,Mandurah,2016-17,2 years,1189,1081,108,90.9,
WA,False,50301,Cottesloe - Claremont,2016-17,2 years,595,536,59,90.1,
WA,False,50302,Perth City,2016-17,2 years,1132,986,146,87.1,
WA,False,50401,Bayswater - Bassendean,2016-17,2 years,1067,960,107,90,
WA,False,50402,Mundaring,2016-17,2 years,489,431,58,88.1,
WA,False,50403,Swan,2016-17,2 years,2096,1917,179,91.5,
WA,False,50501,Joondalup,2016-17,2 years,1874,1685,189,89.9,
WA,False,50502,Stirling,2016-17,2 years,2640,2363,277,89.5,
WA,False,50503,Wanneroo,2016-17,2 years,3135,2828,307,90.2,
WA,False,50601,Armadale,2016-17,2 years,1466,1319,147,90,
WA,False,50602,Belmont - Victoria Park,2016-17,2 years,1070,932,138,87.1,
WA,False,50603,Canning,2016-17,2 years,1343,1203,140,89.6,
WA,False,50604,Gosnells,2016-17,2 years,1833,1619,214,88.3,
