row_order,line_item,is_total_row,year,value_million_aud
18,"Recreation, culture and religion",False,2015-16,325
18,"Recreation, culture and religion",False,2016-17,354
18,"Recreation, culture and religion",False,2017-18,385
18,"Recreation, culture and religion",False,2018-19,388
18,"Recreation, culture and religion",False,2019-20,346
18,"Recreation, culture and religion",False,2020-21,446
18,"Recreation, culture and religion",False,2021-22,551
18,"Recreation, culture and religion",False,2022-23,485
18,"Recreation, culture and religion",False,2023-24,445
18,"Recreation, culture and religion",False,2024-25,537
19,"Pre-primary, primary and secondary education",False,2015-16,3014
19,"Pre-primary, primary and secondary education",False,2016-17,3161
19,"Pre-primary, primary and secondary education",False,2017-18,3344
19,"Pre-primary, primary and secondary education",False,2018-19,3533
19,"Pre-primary, primary and secondary education",False,2019-20,3702
19,"Pre-primary, primary and secondary education",False,2020-21,3565
19,"Pre-primary, primary and secondary education",False,2021-22,3970
19,"Pre-primary, primary and secondary education",False,2022-23,4000
19,"Pre-primary, primary and secondary education",False,2023-24,4472
19,"Pre-primary, primary and secondary education",False,2024-25,4737
20,Tertiary education,False,2015-16,649
20,Tertiary education,False,2016-17,609
20,Tertiary education,False,2017-18,522
20,Tertiary education,False,2018-19,522
20,Tertiary education,False,2019-20,489
20,Tertiary education,False,2020-21,418
20,Tertiary education,False,2021-22,440
20,Tertiary education,False,2022-23,495
20,Tertiary education,False,2023-24,553
20,Tertiary education,False,2024-25,608
21,Other education,False,2015-16,97
21,Other education,False,2016-17,107
21,Other education,False,2017-18,69
21,Other education,False,2018-19,77
21,Other education,False,2019-20,74
21,Other education,False,2020-21,62
21,Other education,False,2021-22,69
21,Other education,False,2022-23,59
21,Other education,False,2023-24,82
21,Other education,False,2024-25,80
22,Total education,True,2015-16,3760
22,Total education,True,2016-17,3876
22,Total education,True,2017-18,3934
22,Total education,True,2018-19,4133
22,Total education,True,2019-20,4265
22,Total education,True,2020-21,4045
22,Total education,True,2021-22,4479
22,Total education,True,2022-23,4554
22,Total education,True,2023-24,5107
22,Total education,True,2024-25,5426
23,Social protection,False,2015-16,1803
23,Social protection,False,2016-17,2034
23,Social protection,False,2017-18,2394
23,Social protection,False,2018-19,2118
23,Social protection,False,2019-20,2125
23,Social protection,False,2020-21,2206
23,Social protection,False,2021-22,2306
23,Social protection,False,2022-23,2516
23,Social protection,False,2023-24,2924
23,Social protection,False,2024-25,3265
24,Road transport,False,2015-16,503
24,Road transport,False,2016-17,646
24,Road transport,False,2017-18,551
24,Road transport,False,2018-19,556
24,Road transport,False,2019-20,611
24,Road transport,False,2020-21,642
24,Road transport,False,2021-22,675
24,Road transport,False,2022-23,735
24,Road transport,False,2023-24,758
24,Road transport,False,2024-25,799
25,Railway transport,False,2015-16,224
25,Railway transport,False,2016-17,267
25,Railway transport,False,2017-18,247
25,Railway transport,False,2018-19,249
25,Railway transport,False,2019-20,244
25,Railway transport,False,2020-21,229
25,Railway transport,False,2021-22,224
25,Railway transport,False,2022-23,257
25,Railway transport,False,2023-24,270
25,Railway transport,False,2024-25,260
26,Other transport,False,2015-16,281
26,Other transport,False,2016-17,350
26,Other transport,False,2017-18,287
26,Other transport,False,2018-19,259
26,Other transport,False,2019-20,347
26,Other transport,False,2020-21,402
26,Other transport,False,2021-22,399
26,Other transport,False,2022-23,426
26,Other transport,False,2023-24,470
26,Other transport,False,2024-25,603
27,Total transport,True,2015-16,1007
27,Total transport,True,2016-17,1263
27,Total transport,True,2017-18,1085
27,Total transport,True,2018-19,1064
27,Total transport,True,2019-20,1203
27,Total transport,True,2020-21,1273
27,Total transport,True,2021-22,1299
27,Total transport,True,2022-23,1418
27,Total transport,True,2023-24,1498
27,Total transport,True,2024-25,1662
28,Total Expenses,True,2015-16,16392
28,Total Expenses,True,2016-17,17327
28,Total Expenses,True,2017-18,18736
28,Total Expenses,True,2018-19,18851
28,Total Expenses,True,2019-20,19750
28,Total Expenses,True,2020-21,20410
28,Total Expenses,True,2021-22,22601
28,Total Expenses,True,2022-23,23034
28,Total Expenses,True,2023-24,24737
28,Total Expenses,True,2024-25,27143
