table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,47131
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,56761
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,68853
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,13655
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,12763
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,5027
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,3393
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,3358
11A.7,Pain management,2016-17,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,210941
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NSW,85.3
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Vic,89.8
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Qld,88.6
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,WA,85.2
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,SA,73.1
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Tas,85.9
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,ACT,88.5
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,NT,73.8
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Proportion of patients who reported a clinically meaningful pain reduction,,,Derived from CAA (unpublished),%,Aust,86.7
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NSW,42453
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Vic,54910
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Qld,68211
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,WA,14232
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,SA,8343
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Tas,5035
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,ACT,3285
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,NT,8922
11A.7,Pain management,2015-16,Pain management,All ages,All people,All people,All areas,,Ambulance service treatment,Pain management,Total number of pain management patients,,,CAA (unpublished),no.,Aust,205391
