table,table_title,year,measure,age,sex,indigenous_status,remoteness,year_dollars,description1,description2,description3,description4,uncertainty,data_source,unit,jurisdiction,value
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Aust,16678
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NSW,130
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Vic,141
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Qld,64
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,WA,57
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,SA,31
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Tas,16
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,ACT,13
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NT,29
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Aust,481
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NSW,2.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Vic,3.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Qld,1.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,WA,5.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,SA,2.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Tas,3.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,ACT,4.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NT,16.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2020-21,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Aust,2.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1095
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1377
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1310
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,188
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,300
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,138
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,69
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,54
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,4531
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1297
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1518
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1114
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,385
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,401
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,155
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,83
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,64
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,5017
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1143
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,808
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1052
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,307
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,345
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,109
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,67
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,44
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,40-49 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3875
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,981
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,743
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,774
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,175
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,281
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,70
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,70
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,37
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,50-59 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,3131
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,224
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,196
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,247
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,51
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,88
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,23
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,13
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,60+ years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,846
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NSW,4740
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Vic,4642
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Qld,4497
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,WA,1106
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,SA,1415
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Tas,495
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,ACT,302
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,NT,203
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),no.,Aust,17400
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NSW,74.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Vic,79.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Qld,77.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,WA,79.6
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,SA,73.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Tas,81.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,ACT,72.5
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,NT,79.8
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,<50 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,Derived from CAA (unpublished),%,Aust,77.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NSW,4450
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Vic,4481
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Qld,4000
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,WA,1083
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,SA,1309
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Tas,459
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,ACT,248
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,NT,179
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Total full-time equivalent (FTE),,,CAA (unpublished),no.,Aust,16209
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NSW,135
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Vic,108
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Qld,44
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,WA,45
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,SA,44
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Tas,9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,ACT,11
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,NT,36
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Exited the organisation during the year (FTE),,,CAA (unpublished),no.,Aust,431
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NSW,3.0
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Vic,2.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Qld,1.1
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,WA,4.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,SA,3.4
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Tas,1.9
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,ACT,4.3
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,NT,20.2
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2019-20,Operational workforce; by age group and attrition,All ages,All people,All people,All areas,,Ambulance service organisations,Operational workforce,Attrition rate,,,Derived from CAA (unpublished),%,Aust,2.7
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,834
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1280
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1213
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,218
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,287
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,108
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,58
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,37
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,<30 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,4035
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NSW,1194
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Vic,1396
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Qld,1032
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,WA,436
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,SA,385
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Tas,134
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,ACT,78
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,NT,56
11A.9,"Ambulance service organisations' operational workforce, by age group and attrition",2018-19,Operational workforce; by age group and attrition,30-39 years old,All people,All people,All areas,,Ambulance service organisations,Operational workforce,,,,CAA (unpublished),no.,Aust,4711
