jurisdiction,category,financial_year,financial_year_start,emissions_gg_co2e,notation_key,notation_meaning
ACT,F.  Product uses as ODS substitutes,1998-99,1998,14.930868744666254,,
ACT,F.  Product uses as ODS substitutes,1999-00,1999,18.939343259228057,,
ACT,F.  Product uses as ODS substitutes,2000-01,2000,25.43470709034932,,
ACT,F.  Product uses as ODS substitutes,2001-02,2001,31.799443813154248,,
ACT,F.  Product uses as ODS substitutes,2002-03,2002,39.67158663896097,,
ACT,F.  Product uses as ODS substitutes,2003-04,2003,47.16171111786241,,
ACT,F.  Product uses as ODS substitutes,2004-05,2004,59.30222778693522,,
ACT,F.  Product uses as ODS substitutes,2005-06,2005,65.62707548401109,,
ACT,F.  Product uses as ODS substitutes,2006-07,2006,77.07051146745486,,
ACT,F.  Product uses as ODS substitutes,2007-08,2007,86.42053887718227,,
ACT,F.  Product uses as ODS substitutes,2008-09,2008,100.51005725177816,,
ACT,F.  Product uses as ODS substitutes,2009-10,2009,108.15326850966781,,
ACT,F.  Product uses as ODS substitutes,2010-11,2010,122.29399719963824,,
ACT,F.  Product uses as ODS substitutes,2011-12,2011,129.03671214493818,,
ACT,F.  Product uses as ODS substitutes,2012-13,2012,135.0033741792399,,
ACT,F.  Product uses as ODS substitutes,2013-14,2013,146.5637986195263,,
ACT,F.  Product uses as ODS substitutes,2014-15,2014,155.4745253054279,,
ACT,F.  Product uses as ODS substitutes,2015-16,2015,161.7444056197961,,
ACT,F.  Product uses as ODS substitutes,2016-17,2016,166.60163801059034,,
ACT,F.  Product uses as ODS substitutes,2017-18,2017,166.36250168712715,,
ACT,F.  Product uses as ODS substitutes,2018-19,2018,179.61757805771649,,
ACT,F.  Product uses as ODS substitutes,2019-20,2019,183.7150160581739,,
ACT,F.  Product uses as ODS substitutes,2020-21,2020,201.09609360099003,,
ACT,F.  Product uses as ODS substitutes,2021-22,2021,194.18586177748787,,
ACT,F.  Product uses as ODS substitutes,2022-23,2022,200.56228166689556,,
ACT,F.  Product uses as ODS substitutes,2023-24,2023,195.2636260045416,,
ACT,G.  Other product manufacture and use,1989-90,1989,3.7603112124962883,,
ACT,G.  Other product manufacture and use,1990-91,1990,4.046289372471232,,
ACT,G.  Other product manufacture and use,1991-92,1991,4.35647736545181,,
ACT,G.  Other product manufacture and use,1992-93,1992,4.646970604986372,,
ACT,G.  Other product manufacture and use,1993-94,1993,4.925113748337967,,
ACT,G.  Other product manufacture and use,1994-95,1994,5.199832687575705,,
ACT,G.  Other product manufacture and use,1995-96,1995,4.865391706874697,,
ACT,G.  Other product manufacture and use,1996-97,1996,4.505244522960798,,
ACT,G.  Other product manufacture and use,1997-98,1997,4.026520110966036,,
ACT,G.  Other product manufacture and use,1998-99,1998,3.506577207779028,,
ACT,G.  Other product manufacture and use,1999-00,1999,3.4868531661980717,,
ACT,G.  Other product manufacture and use,2000-01,2000,3.606774616918623,,
ACT,G.  Other product manufacture and use,2001-02,2001,3.6829498390139057,,
ACT,G.  Other product manufacture and use,2002-03,2002,3.7109506545140687,,
ACT,G.  Other product manufacture and use,2003-04,2003,3.672251233134668,,
ACT,G.  Other product manufacture and use,2004-05,2004,3.160438139690876,,
ACT,G.  Other product manufacture and use,2005-06,2005,2.975214689797877,,
ACT,G.  Other product manufacture and use,2006-07,2006,2.8590877562429564,,
ACT,G.  Other product manufacture and use,2007-08,2007,2.6505366177086267,,
ACT,G.  Other product manufacture and use,2008-09,2008,2.3893814136638283,,
ACT,G.  Other product manufacture and use,2009-10,2009,2.306111039286778,,
ACT,G.  Other product manufacture and use,2010-11,2010,2.3271964698618164,,
ACT,G.  Other product manufacture and use,2011-12,2011,2.263753611210648,,
ACT,G.  Other product manufacture and use,2012-13,2012,2.2239862627789715,,
ACT,G.  Other product manufacture and use,2013-14,2013,2.196902012228612,,
ACT,G.  Other product manufacture and use,2014-15,2014,2.308775095447229,,
ACT,G.  Other product manufacture and use,2015-16,2015,2.286900946316893,,
ACT,G.  Other product manufacture and use,2016-17,2016,2.3332952011199817,,
ACT,G.  Other product manufacture and use,2017-18,2017,2.5527597111540055,,
ACT,G.  Other product manufacture and use,2018-19,2018,2.4832404402131325,,
ACT,G.  Other product manufacture and use,2019-20,2019,2.2304432754897667,,
ACT,G.  Other product manufacture and use,2020-21,2020,2.446880883806343,,
ACT,G.  Other product manufacture and use,2021-22,2021,2.4884758594164187,,
ACT,G.  Other product manufacture and use,2022-23,2022,2.3210944227074095,,
ACT,G.  Other product manufacture and use,2023-24,2023,1.6501215785920758,,
ACT,H.  Other,1989-90,1989,0.5748707996439747,,
ACT,H.  Other,1990-91,1990,0.5659657208289597,,
ACT,H.  Other,1991-92,1991,0.5723010085005142,,
ACT,H.  Other,1992-93,1992,0.5352304349876211,,
ACT,H.  Other,1993-94,1993,0.5714106544524029,,
ACT,H.  Other,1994-95,1994,1.4260755979690771,,
ACT,H.  Other,1995-96,1995,1.4246006259646302,,
ACT,H.  Other,1996-97,1996,1.4173545835480155,,
ACT,H.  Other,1997-98,1997,1.4156040766343991,,
ACT,H.  Other,1998-99,1998,1.2833380005611748,,
ACT,H.  Other,1999-00,1999,1.3234758129824684,,
ACT,H.  Other,2000-01,2000,1.2787918871218136,,
ACT,H.  Other,2001-02,2001,1.2818055214834105,,
ACT,H.  Other,2002-03,2002,1.3086463371514359,,
ACT,H.  Other,2003-04,2003,1.287340225374566,,
ACT,H.  Other,2004-05,2004,1.2788172491056051,,
ACT,H.  Other,2005-06,2005,1.2806954856598194,,
ACT,H.  Other,2006-07,2006,1.284751906252339,,
ACT,H.  Other,2007-08,2007,1.3195711768452572,,
ACT,H.  Other,2008-09,2008,1.3486953038001688,,
ACT,H.  Other,2009-10,2009,1.3979226827515172,,
ACT,H.  Other,2010-11,2010,1.387609106221507,,
ACT,H.  Other,2011-12,2011,1.417899967815913,,
ACT,H.  Other,2012-13,2012,1.4151876164746544,,
ACT,H.  Other,2013-14,2013,1.0677606712144594,,
ACT,H.  Other,2014-15,2014,1.071488840507588,,
ACT,H.  Other,2015-16,2015,0.8563232336357582,,
ACT,H.  Other,2016-17,2016,0.20333071279944437,,
ACT,H.  Other,2017-18,2017,0.20429088016034136,,
ACT,H.  Other,2018-19,2018,0.20403268786438908,,
ACT,H.  Other,2019-20,2019,0.20377513592063906,,
ACT,H.  Other,2020-21,2020,0.21359880431279168,,
ACT,H.  Other,2021-22,2021,0.21359880431279168,,
ACT,H.  Other,2022-23,2022,0.21359880431279168,,
ACT,H.  Other,2023-24,2023,0.21359880431279168,,
ACT,3.  Agriculture,1989-90,1989,57.011683350678865,,
ACT,3.  Agriculture,1990-91,1990,53.548563122517635,,
ACT,3.  Agriculture,1991-92,1991,50.53441047817831,,
ACT,3.  Agriculture,1992-93,1992,50.84290198786681,,
ACT,3.  Agriculture,1993-94,1993,49.95467102203465,,
ACT,3.  Agriculture,1994-95,1994,44.45245033742237,,
ACT,3.  Agriculture,1995-96,1995,45.06497575985431,,
ACT,3.  Agriculture,1996-97,1996,46.87597425681739,,
ACT,3.  Agriculture,1997-98,1997,38.99271221500029,,
ACT,3.  Agriculture,1998-99,1998,39.4292464247784,,
ACT,3.  Agriculture,1999-00,1999,40.75814918572754,,
ACT,3.  Agriculture,2000-01,2000,50.05693915768012,,
ACT,3.  Agriculture,2001-02,2001,43.70061817148085,,
ACT,3.  Agriculture,2002-03,2002,42.15723875038135,,
ACT,3.  Agriculture,2003-04,2003,39.98175729536518,,
ACT,3.  Agriculture,2004-05,2004,41.04383810726725,,
ACT,3.  Agriculture,2005-06,2005,39.71260504834497,,
ACT,3.  Agriculture,2006-07,2006,36.582939178511914,,
ACT,3.  Agriculture,2007-08,2007,28.6534944889743,,
ACT,3.  Agriculture,2008-09,2008,29.100676415678315,,
ACT,3.  Agriculture,2009-10,2009,23.924451367267363,,
ACT,3.  Agriculture,2010-11,2010,29.87172410645904,,
ACT,3.  Agriculture,2011-12,2011,28.684798347373132,,
ACT,3.  Agriculture,2012-13,2012,28.626118236789868,,
ACT,3.  Agriculture,2013-14,2013,21.3361314763304,,
ACT,3.  Agriculture,2014-15,2014,23.287869443963224,,
ACT,3.  Agriculture,2015-16,2015,27.457851936440726,,
ACT,3.  Agriculture,2016-17,2016,27.154281739561338,,
ACT,3.  Agriculture,2017-18,2017,23.67947262967294,,
ACT,3.  Agriculture,2018-19,2018,17.23329586370506,,
ACT,3.  Agriculture,2019-20,2019,14.542950441489856,,
ACT,3.  Agriculture,2020-21,2020,10.363583462648108,,
ACT,3.  Agriculture,2021-22,2021,12.361015559636602,,
ACT,3.  Agriculture,2022-23,2022,13.15735160225409,,
ACT,3.  Agriculture,2023-24,2023,12.988108524646488,,
ACT,A.  Enteric fermentation,1989-90,1989,49.80087745951736,,
ACT,A.  Enteric fermentation,1990-91,1990,46.6822370802199,,
ACT,A.  Enteric fermentation,1991-92,1991,43.92997713687431,,
ACT,A.  Enteric fermentation,1992-93,1992,44.22195353663349,,
ACT,A.  Enteric fermentation,1993-94,1993,43.48119699446836,,
ACT,A.  Enteric fermentation,1994-95,1994,38.19974878417248,,
ACT,A.  Enteric fermentation,1995-96,1995,39.05912414200017,,
ACT,A.  Enteric fermentation,1996-97,1996,40.6369358556957,,
ACT,A.  Enteric fermentation,1997-98,1997,33.73104442154224,,
ACT,A.  Enteric fermentation,1998-99,1998,34.13454400198307,,
ACT,A.  Enteric fermentation,1999-00,1999,35.31066099928414,,
ACT,A.  Enteric fermentation,2000-01,2000,43.51302745966526,,
ACT,A.  Enteric fermentation,2001-02,2001,37.43977902982402,,
ACT,A.  Enteric fermentation,2002-03,2002,35.87930810557036,,
ACT,A.  Enteric fermentation,2003-04,2003,34.065462551208604,,
ACT,A.  Enteric fermentation,2004-05,2004,35.18195463946645,,
ACT,A.  Enteric fermentation,2005-06,2005,33.9659579996417,,
ACT,A.  Enteric fermentation,2006-07,2006,31.308940931318848,,
ACT,A.  Enteric fermentation,2007-08,2007,24.013526391073626,,
ACT,A.  Enteric fermentation,2008-09,2008,25.363406264249534,,
ACT,A.  Enteric fermentation,2009-10,2009,21.27590590573999,,
ACT,A.  Enteric fermentation,2010-11,2010,26.404354693410298,,
ACT,A.  Enteric fermentation,2011-12,2011,25.737695170241672,,
ACT,A.  Enteric fermentation,2012-13,2012,25.739730783025106,,
ACT,A.  Enteric fermentation,2013-14,2013,19.059317129118178,,
ACT,A.  Enteric fermentation,2014-15,2014,20.82162248657535,,
ACT,A.  Enteric fermentation,2015-16,2015,24.584723329107817,,
ACT,A.  Enteric fermentation,2016-17,2016,24.25328958597896,,
ACT,A.  Enteric fermentation,2017-18,2017,21.224397185593123,,
ACT,A.  Enteric fermentation,2018-19,2018,15.269970811589193,,
ACT,A.  Enteric fermentation,2019-20,2019,12.831380578395743,,
ACT,A.  Enteric fermentation,2020-21,2020,9.143762689639656,,
ACT,A.  Enteric fermentation,2021-22,2021,11.036882370656802,,
ACT,A.  Enteric fermentation,2022-23,2022,11.766125207723674,,
ACT,A.  Enteric fermentation,2023-24,2023,11.609954624344397,,
ACT,B.  Manure management,1989-90,1989,1.8274861384105077,,
ACT,B.  Manure management,1990-91,1990,1.6946973299765584,,
ACT,B.  Manure management,1991-92,1991,1.6214461415706534,,
ACT,B.  Manure management,1992-93,1992,1.6938983753087982,,
ACT,B.  Manure management,1993-94,1993,1.641768121092101,,
ACT,B.  Manure management,1994-95,1994,1.7224737897147835,,
ACT,B.  Manure management,1995-96,1995,1.533669556260054,,
ACT,B.  Manure management,1996-97,1996,1.5752331995798237,,
ACT,B.  Manure management,1997-98,1997,1.1904719115535287,,
ACT,B.  Manure management,1998-99,1998,1.1865178185748706,,
ACT,B.  Manure management,1999-00,1999,1.2638439102038417,,
ACT,B.  Manure management,2000-01,2000,1.4665403237356218,,
ACT,B.  Manure management,2001-02,2001,1.6301150229833246,,
ACT,B.  Manure management,2002-03,2002,1.5543991822587706,,
ACT,B.  Manure management,2003-04,2003,1.4502516486484576,,
ACT,B.  Manure management,2004-05,2004,1.4955694417457326,,
ACT,B.  Manure management,2005-06,2005,1.4698018298712257,,
ACT,B.  Manure management,2006-07,2006,1.4330202569501744,,
ACT,B.  Manure management,2007-08,2007,1.227850817542432,,
ACT,B.  Manure management,2008-09,2008,1.0396592624872696,,
ACT,B.  Manure management,2009-10,2009,0.593121945877014,,
ACT,B.  Manure management,2010-11,2010,0.9036018595745147,,
ACT,B.  Manure management,2011-12,2011,0.6350470412900048,,
ACT,B.  Manure management,2012-13,2012,0.6457908745641306,,
ACT,B.  Manure management,2013-14,2013,0.47012529008128895,,
ACT,B.  Manure management,2014-15,2014,0.5234176755519292,,
ACT,B.  Manure management,2015-16,2015,0.6143354182479687,,
ACT,B.  Manure management,2016-17,2016,0.6032618373498958,,
ACT,B.  Manure management,2017-18,2017,0.5220470027758506,,
ACT,B.  Manure management,2018-19,2018,0.366514304489941,,
ACT,B.  Manure management,2019-20,2019,0.3099372369062089,,
ACT,B.  Manure management,2020-21,2020,0.2727488753919171,,
ACT,B.  Manure management,2021-22,2021,0.31980672941413923,,
ACT,B.  Manure management,2022-23,2022,0.34093880919312786,,
ACT,B.  Manure management,2023-24,2023,0.33751547178136876,,
ACT,C.  Rice cultivation,1989-90,1989,,NO,Not occurring
ACT,C.  Rice cultivation,1990-91,1990,,NO,Not occurring
ACT,C.  Rice cultivation,1991-92,1991,,NO,Not occurring
ACT,C.  Rice cultivation,1992-93,1992,,NO,Not occurring
ACT,C.  Rice cultivation,1993-94,1993,,NO,Not occurring
ACT,C.  Rice cultivation,1994-95,1994,,NO,Not occurring
ACT,C.  Rice cultivation,1995-96,1995,,NO,Not occurring
ACT,C.  Rice cultivation,1996-97,1996,,NO,Not occurring
ACT,C.  Rice cultivation,1997-98,1997,,NO,Not occurring
ACT,C.  Rice cultivation,1998-99,1998,,NO,Not occurring
ACT,C.  Rice cultivation,1999-00,1999,,NO,Not occurring
ACT,C.  Rice cultivation,2000-01,2000,,NO,Not occurring
ACT,C.  Rice cultivation,2001-02,2001,,NO,Not occurring
ACT,C.  Rice cultivation,2002-03,2002,,NO,Not occurring
ACT,C.  Rice cultivation,2003-04,2003,,NO,Not occurring
ACT,C.  Rice cultivation,2004-05,2004,,NO,Not occurring
ACT,C.  Rice cultivation,2005-06,2005,,NO,Not occurring
ACT,C.  Rice cultivation,2006-07,2006,,NO,Not occurring
ACT,C.  Rice cultivation,2007-08,2007,,NO,Not occurring
ACT,C.  Rice cultivation,2008-09,2008,,NO,Not occurring
ACT,C.  Rice cultivation,2009-10,2009,,NO,Not occurring
ACT,C.  Rice cultivation,2010-11,2010,,NO,Not occurring
ACT,C.  Rice cultivation,2011-12,2011,,NO,Not occurring
ACT,C.  Rice cultivation,2012-13,2012,,NO,Not occurring
ACT,C.  Rice cultivation,2013-14,2013,,NO,Not occurring
ACT,C.  Rice cultivation,2014-15,2014,,NO,Not occurring
ACT,C.  Rice cultivation,2015-16,2015,,NO,Not occurring
ACT,C.  Rice cultivation,2016-17,2016,,NO,Not occurring
ACT,C.  Rice cultivation,2017-18,2017,,NO,Not occurring
ACT,C.  Rice cultivation,2018-19,2018,,NO,Not occurring
ACT,C.  Rice cultivation,2019-20,2019,,NO,Not occurring
ACT,C.  Rice cultivation,2020-21,2020,,NO,Not occurring
ACT,C.  Rice cultivation,2021-22,2021,,NO,Not occurring
ACT,C.  Rice cultivation,2022-23,2022,,NO,Not occurring
ACT,C.  Rice cultivation,2023-24,2023,,NO,Not occurring
ACT,D.  Agricultural soils,1989-90,1989,5.382106996319819,,
ACT,D.  Agricultural soils,1990-91,1990,5.170065633986129,,
ACT,D.  Agricultural soils,1991-92,1991,4.981192791105501,,
ACT,D.  Agricultural soils,1992-93,1992,4.9236499374937495,,
ACT,D.  Agricultural soils,1993-94,1993,4.818591721884675,,
ACT,D.  Agricultural soils,1994-95,1994,4.45399776353511,,
ACT,D.  Agricultural soils,1995-96,1995,4.331474309008411,,
ACT,D.  Agricultural soils,1996-97,1996,4.538876836020102,,
ACT,D.  Agricultural soils,1997-98,1997,3.9624370209101865,,
ACT,D.  Agricultural soils,1998-99,1998,4.015595021869901,,
ACT,D.  Agricultural soils,1999-00,1999,4.106428060466307,,
ACT,D.  Agricultural soils,2000-01,2000,5.008663590070647,,
ACT,D.  Agricultural soils,2001-02,2001,4.552973741884334,,
ACT,D.  Agricultural soils,2002-03,2002,4.650869403919549,,
ACT,D.  Agricultural soils,2003-04,2003,4.405856090078904,,
ACT,D.  Agricultural soils,2004-05,2004,4.327616413031338,,
ACT,D.  Agricultural soils,2005-06,2005,4.25107556519324,,
ACT,D.  Agricultural soils,2006-07,2006,3.8280650689466587,,
ACT,D.  Agricultural soils,2007-08,2007,3.4120800302458467,,
ACT,D.  Agricultural soils,2008-09,2008,2.6974444364006813,,
ACT,D.  Agricultural soils,2009-10,2009,2.055423515650358,,
ACT,D.  Agricultural soils,2010-11,2010,2.5637675534742246,,
ACT,D.  Agricultural soils,2011-12,2011,2.3120561358414573,,
ACT,D.  Agricultural soils,2012-13,2012,2.2405965792006346,,
ACT,D.  Agricultural soils,2013-14,2013,1.80668905713094,,
ACT,D.  Agricultural soils,2014-15,2014,1.942829281835953,,
ACT,D.  Agricultural soils,2015-16,2015,2.2587931890849364,,
ACT,D.  Agricultural soils,2016-17,2016,2.2977303162324825,,
ACT,D.  Agricultural soils,2017-18,2017,1.9330284413039727,,
ACT,D.  Agricultural soils,2018-19,2018,1.5968107476259237,,
ACT,D.  Agricultural soils,2019-20,2019,1.4016326261879049,,
ACT,D.  Agricultural soils,2020-21,2020,0.9470718976165335,,
ACT,D.  Agricultural soils,2021-22,2021,1.0043264595656598,,
ACT,D.  Agricultural soils,2022-23,2022,1.0502875853372888,,
ACT,D.  Agricultural soils,2023-24,2023,1.0406384285207242,,
ACT,E.  Prescribed burning of savannas,1989-90,1989,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1990-91,1990,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1991-92,1991,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1992-93,1992,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1993-94,1993,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1994-95,1994,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1995-96,1995,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1996-97,1996,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1997-98,1997,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1998-99,1998,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,1999-00,1999,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2000-01,2000,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2001-02,2001,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2002-03,2002,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2003-04,2003,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2004-05,2004,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2005-06,2005,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2006-07,2006,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2007-08,2007,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2008-09,2008,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2009-10,2009,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2010-11,2010,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2011-12,2011,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2012-13,2012,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2013-14,2013,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2014-15,2014,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2015-16,2015,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2016-17,2016,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2017-18,2017,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2018-19,2018,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2019-20,2019,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2020-21,2020,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2021-22,2021,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2022-23,2022,,IE,Included elsewhere
ACT,E.  Prescribed burning of savannas,2023-24,2023,,IE,Included elsewhere
ACT,F.  Field burning of agricultural residues,1989-90,1989,9.108842732918234e-05,,
ACT,F.  Field burning of agricultural residues,1990-91,1990,0.0002074791955831376,,
ACT,F.  Field burning of agricultural residues,1991-92,1991,0.00015609049753592278,,
ACT,F.  Field burning of agricultural residues,1992-93,1992,0.0014201384307777451,,
ACT,F.  Field burning of agricultural residues,1993-94,1993,0.0008381845895079691,,
ACT,F.  Field burning of agricultural residues,1994-95,1994,0,,
ACT,F.  Field burning of agricultural residues,1995-96,1995,0.0005237525856579057,,
ACT,F.  Field burning of agricultural residues,1996-97,1996,0.0005666030975333972,,
ACT,F.  Field burning of agricultural residues,1997-98,1997,0.00048537250949454223,,
ACT,F.  Field burning of agricultural residues,1998-99,1998,0.0004043678051035301,,
ACT,F.  Field burning of agricultural residues,1999-00,1999,0.0011192751671973864,,
ACT,F.  Field burning of agricultural residues,2000-01,2000,0.008585450875257356,,
ACT,F.  Field burning of agricultural residues,2001-02,2001,0.0005303767891896511,,
ACT,F.  Field burning of agricultural residues,2002-03,2002,0.008312058632682074,,
ACT,F.  Field burning of agricultural residues,2003-04,2003,0.00870700542921377,,
ACT,F.  Field burning of agricultural residues,2004-05,2004,8.761302373258465e-05,,
ACT,F.  Field burning of agricultural residues,2005-06,2005,2.965363880179788e-05,,
ACT,F.  Field burning of agricultural residues,2006-07,2006,4.292129623569905e-05,,
ACT,F.  Field burning of agricultural residues,2007-08,2007,3.725011239644173e-05,,
ACT,F.  Field burning of agricultural residues,2008-09,2008,0.00016645254083229785,,
ACT,F.  Field burning of agricultural residues,2009-10,2009,0,,
ACT,F.  Field burning of agricultural residues,2010-11,2010,0,,
ACT,F.  Field burning of agricultural residues,2011-12,2011,0,,
ACT,F.  Field burning of agricultural residues,2012-13,2012,0,,
ACT,F.  Field burning of agricultural residues,2013-14,2013,0,,
ACT,F.  Field burning of agricultural residues,2014-15,2014,0,,
ACT,F.  Field burning of agricultural residues,2015-16,2015,0,,
ACT,F.  Field burning of agricultural residues,2016-17,2016,0,,
ACT,F.  Field burning of agricultural residues,2017-18,2017,0,,
ACT,F.  Field burning of agricultural residues,2018-19,2018,0,,
ACT,F.  Field burning of agricultural residues,2019-20,2019,0,,
ACT,F.  Field burning of agricultural residues,2020-21,2020,0,,
ACT,F.  Field burning of agricultural residues,2021-22,2021,0,,
ACT,F.  Field burning of agricultural residues,2022-23,2022,0,,
ACT,F.  Field burning of agricultural residues,2023-24,2023,0,,
ACT,G. Liming,1989-90,1989,0.0011216680038537152,,
ACT,G. Liming,1990-91,1990,0.0013555991394635309,,
ACT,G. Liming,1991-92,1991,0.0016383181303207845,,
ACT,G. Liming,1992-93,1992,0.00198,,
ACT,G. Liming,1993-94,1993,0.012276,,
ACT,G. Liming,1994-95,1994,0.07622999999999999,,
ACT,G. Liming,1995-96,1995,0.140184,,
ACT,G. Liming,1996-97,1996,0.1243617624242424,,
ACT,G. Liming,1997-98,1997,0.10827348848484848,,
ACT,G. Liming,1998-99,1998,0.09218521454545454,,
ACT,G. Liming,1999-00,1999,0.0760969406060606,,
ACT,G. Liming,2000-01,2000,0.06012233333333333,,
ACT,G. Liming,2001-02,2001,0.07722,,
ACT,G. Liming,2002-03,2002,0.06435,,
ACT,G. Liming,2003-04,2003,0.05148,,
ACT,G. Liming,2004-05,2004,0.03861,,
ACT,G. Liming,2005-06,2005,0.02574,,
ACT,G. Liming,2006-07,2006,0.01287,,
ACT,G. Liming,2007-08,2007,0,,
ACT,G. Liming,2008-09,2008,0,,
ACT,G. Liming,2009-10,2009,0,,
ACT,G. Liming,2010-11,2010,0,,
ACT,G. Liming,2011-12,2011,0,,
ACT,G. Liming,2012-13,2012,0,,
ACT,G. Liming,2013-14,2013,0,,
ACT,G. Liming,2014-15,2014,0,,
ACT,G. Liming,2015-16,2015,0,,
ACT,G. Liming,2016-17,2016,0,,
ACT,G. Liming,2017-18,2017,0,,
ACT,G. Liming,2018-19,2018,0,,
ACT,G. Liming,2019-20,2019,0,,
ACT,G. Liming,2020-21,2020,0,,
ACT,G. Liming,2021-22,2021,0,,
ACT,G. Liming,2022-23,2022,0,,
ACT,G. Liming,2023-24,2023,0,,
ACT,H. Urea application,1989-90,1989,,NO,Not occurring
ACT,H. Urea application,1990-91,1990,,NO,Not occurring
ACT,H. Urea application,1991-92,1991,,NO,Not occurring
ACT,H. Urea application,1992-93,1992,,NO,Not occurring
ACT,H. Urea application,1993-94,1993,,NO,Not occurring
ACT,H. Urea application,1994-95,1994,,NO,Not occurring
ACT,H. Urea application,1995-96,1995,,NO,Not occurring
ACT,H. Urea application,1996-97,1996,,NO,Not occurring
ACT,H. Urea application,1997-98,1997,,NO,Not occurring
ACT,H. Urea application,1998-99,1998,,NO,Not occurring
ACT,H. Urea application,1999-00,1999,,NO,Not occurring
ACT,H. Urea application,2000-01,2000,,NO,Not occurring
ACT,H. Urea application,2001-02,2001,,NO,Not occurring
ACT,H. Urea application,2002-03,2002,,NO,Not occurring
ACT,H. Urea application,2003-04,2003,,NO,Not occurring
ACT,H. Urea application,2004-05,2004,,NO,Not occurring
ACT,H. Urea application,2005-06,2005,,NO,Not occurring
ACT,H. Urea application,2006-07,2006,,NO,Not occurring
ACT,H. Urea application,2007-08,2007,,NO,Not occurring
ACT,H. Urea application,2008-09,2008,,NO,Not occurring
ACT,H. Urea application,2009-10,2009,,NO,Not occurring
ACT,H. Urea application,2010-11,2010,,NO,Not occurring
ACT,H. Urea application,2011-12,2011,,NO,Not occurring
ACT,H. Urea application,2012-13,2012,,NO,Not occurring
ACT,H. Urea application,2013-14,2013,,NO,Not occurring
ACT,H. Urea application,2014-15,2014,,NO,Not occurring
ACT,H. Urea application,2015-16,2015,,NO,Not occurring
ACT,H. Urea application,2016-17,2016,,NO,Not occurring
ACT,H. Urea application,2017-18,2017,,NO,Not occurring
ACT,H. Urea application,2018-19,2018,,NO,Not occurring
ACT,H. Urea application,2019-20,2019,,NO,Not occurring
ACT,H. Urea application,2020-21,2020,,NO,Not occurring
ACT,H. Urea application,2021-22,2021,,NO,Not occurring
ACT,H. Urea application,2022-23,2022,,NO,Not occurring
ACT,H. Urea application,2023-24,2023,,NO,Not occurring
ACT,I.  Other carbon-containing fertilizers,1989-90,1989,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1990-91,1990,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1991-92,1991,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1992-93,1992,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1993-94,1993,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1994-95,1994,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1995-96,1995,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1996-97,1996,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1997-98,1997,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1998-99,1998,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,1999-00,1999,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2000-01,2000,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2001-02,2001,,NE,Not estimated
ACT,I.  Other carbon-containing fertilizers,2002-03,2002,,NE,Not estimated
