category_code,category,postcode,period,period_type,metric_text,value
SGU-Wind,Small Generation Unit - Wind,5291,all-time,grand_total,Rated Power Output In kW,5.1
SGU-Wind,Small Generation Unit - Wind,5351,all-time,grand_total,Rated Power Output In kW,0.9
SGU-Wind,Small Generation Unit - Wind,5353,all-time,grand_total,Rated Power Output In kW,0.4
SGU-Wind,Small Generation Unit - Wind,5354,all-time,grand_total,Rated Power Output In kW,3.24
SGU-Wind,Small Generation Unit - Wind,5357,all-time,grand_total,Rated Power Output In kW,2
SGU-Wind,Small Generation Unit - Wind,5374,all-time,grand_total,Rated Power Output In kW,0.8
SGU-Wind,Small Generation Unit - Wind,5381,all-time,grand_total,Rated Power Output In kW,1.5999999999999999
SGU-Wind,Small Generation Unit - Wind,5434,all-time,grand_total,Rated Power Output In kW,0.4
SGU-Wind,Small Generation Unit - Wind,5453,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,5501,all-time,grand_total,Rated Power Output In kW,1.8
SGU-Wind,Small Generation Unit - Wind,5571,all-time,grand_total,Rated Power Output In kW,4
SGU-Wind,Small Generation Unit - Wind,5577,all-time,grand_total,Rated Power Output In kW,1.8
SGU-Wind,Small Generation Unit - Wind,5605,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,5607,all-time,grand_total,Rated Power Output In kW,2.36
SGU-Wind,Small Generation Unit - Wind,5641,all-time,grand_total,Rated Power Output In kW,0.4
SGU-Wind,Small Generation Unit - Wind,5670,all-time,grand_total,Rated Power Output In kW,2.5
SGU-Wind,Small Generation Unit - Wind,5680,all-time,grand_total,Rated Power Output In kW,6.1000000000000005
SGU-Wind,Small Generation Unit - Wind,5690,all-time,grand_total,Rated Power Output In kW,3
SGU-Wind,Small Generation Unit - Wind,5710,all-time,grand_total,Rated Power Output In kW,5
SGU-Wind,Small Generation Unit - Wind,5722,all-time,grand_total,Rated Power Output In kW,0.6000000000000001
SGU-Wind,Small Generation Unit - Wind,6110,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6163,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6210,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6221,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6237,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6252,all-time,grand_total,Rated Power Output In kW,3
SGU-Wind,Small Generation Unit - Wind,6258,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6280,all-time,grand_total,Rated Power Output In kW,1.55
SGU-Wind,Small Generation Unit - Wind,6282,all-time,grand_total,Rated Power Output In kW,1.5
SGU-Wind,Small Generation Unit - Wind,6284,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6285,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6290,all-time,grand_total,Rated Power Output In kW,1.35
SGU-Wind,Small Generation Unit - Wind,6302,all-time,grand_total,Rated Power Output In kW,3.5
SGU-Wind,Small Generation Unit - Wind,6304,all-time,grand_total,Rated Power Output In kW,3
SGU-Wind,Small Generation Unit - Wind,6315,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6323,all-time,grand_total,Rated Power Output In kW,2.25
SGU-Wind,Small Generation Unit - Wind,6324,all-time,grand_total,Rated Power Output In kW,1.1600000000000001
SGU-Wind,Small Generation Unit - Wind,6326,all-time,grand_total,Rated Power Output In kW,0.26
SGU-Wind,Small Generation Unit - Wind,6330,all-time,grand_total,Rated Power Output In kW,2.25
SGU-Wind,Small Generation Unit - Wind,6333,all-time,grand_total,Rated Power Output In kW,7
SGU-Wind,Small Generation Unit - Wind,6346,all-time,grand_total,Rated Power Output In kW,2
SGU-Wind,Small Generation Unit - Wind,6450,all-time,grand_total,Rated Power Output In kW,2.5
SGU-Wind,Small Generation Unit - Wind,6460,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6530,all-time,grand_total,Rated Power Output In kW,2.5
SGU-Wind,Small Generation Unit - Wind,6532,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6638,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,6701,all-time,grand_total,Rated Power Output In kW,18.45
SGU-Wind,Small Generation Unit - Wind,7016,all-time,grand_total,Rated Power Output In kW,1.5
SGU-Wind,Small Generation Unit - Wind,7019,all-time,grand_total,Rated Power Output In kW,10
SGU-Wind,Small Generation Unit - Wind,7025,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,7027,all-time,grand_total,Rated Power Output In kW,1.5
SGU-Wind,Small Generation Unit - Wind,7030,all-time,grand_total,Rated Power Output In kW,0.5
SGU-Wind,Small Generation Unit - Wind,7054,all-time,grand_total,Rated Power Output In kW,1.6
SGU-Wind,Small Generation Unit - Wind,7112,all-time,grand_total,Rated Power Output In kW,2.2
SGU-Wind,Small Generation Unit - Wind,7116,all-time,grand_total,Rated Power Output In kW,1.5
SGU-Wind,Small Generation Unit - Wind,7140,all-time,grand_total,Rated Power Output In kW,1.2
SGU-Wind,Small Generation Unit - Wind,7150,all-time,grand_total,Rated Power Output In kW,10
SGU-Wind,Small Generation Unit - Wind,7170,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,7173,all-time,grand_total,Rated Power Output In kW,2
SGU-Wind,Small Generation Unit - Wind,7180,all-time,grand_total,Rated Power Output In kW,3.2
SGU-Wind,Small Generation Unit - Wind,7182,all-time,grand_total,Rated Power Output In kW,10
SGU-Wind,Small Generation Unit - Wind,7184,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,7249,all-time,grand_total,Rated Power Output In kW,0.75
SGU-Wind,Small Generation Unit - Wind,7250,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,7252,all-time,grand_total,Rated Power Output In kW,2.4
SGU-Wind,Small Generation Unit - Wind,7255,all-time,grand_total,Rated Power Output In kW,1
SGU-Wind,Small Generation Unit - Wind,7256,all-time,grand_total,Rated Power Output In kW,14.9
SGU-Wind,Small Generation Unit - Wind,7469,all-time,grand_total,Rated Power Output In kW,0.3
SGU-Hydro,Small Generation Unit - Hydro,837,all-time,grand_total,Rated Power Output In kW,4
SGU-Hydro,Small Generation Unit - Hydro,2484,all-time,grand_total,Rated Power Output In kW,1.9
SGU-Hydro,Small Generation Unit - Hydro,2527,all-time,grand_total,Rated Power Output In kW,4
SGU-Hydro,Small Generation Unit - Hydro,3409,all-time,grand_total,Rated Power Output In kW,1.05
SGU-Hydro,Small Generation Unit - Hydro,3691,all-time,grand_total,Rated Power Output In kW,1
SGU-Hydro,Small Generation Unit - Hydro,3740,all-time,grand_total,Rated Power Output In kW,0.5
SGU-Hydro,Small Generation Unit - Hydro,3777,all-time,grand_total,Rated Power Output In kW,0.2
SGU-Hydro,Small Generation Unit - Hydro,3898,all-time,grand_total,Rated Power Output In kW,1
SGU-Hydro,Small Generation Unit - Hydro,4521,all-time,grand_total,Rated Power Output In kW,0.5
SGU-Hydro,Small Generation Unit - Hydro,4873,all-time,grand_total,Rated Power Output In kW,1.5
SGU-Hydro,Small Generation Unit - Hydro,5048,all-time,grand_total,Rated Power Output In kW,1.5
SGU-Hydro,Small Generation Unit - Hydro,6171,all-time,grand_total,Rated Power Output In kW,1.075
SGU-Hydro,Small Generation Unit - Hydro,7012,all-time,grand_total,Rated Power Output In kW,2.52
SGU-Hydro,Small Generation Unit - Hydro,7109,all-time,grand_total,Rated Power Output In kW,5
SGU-Hydro,Small Generation Unit - Hydro,7150,all-time,grand_total,Rated Power Output In kW,0.36
SGU-Hydro,Small Generation Unit - Hydro,7261,all-time,grand_total,Rated Power Output In kW,6
SGU-Hydro,Small Generation Unit - Hydro,7265,all-time,grand_total,Rated Power Output In kW,6.3
SGU-Hydro,Small Generation Unit - Hydro,7302,all-time,grand_total,Rated Power Output In kW,6
SGU-Hydro,Small Generation Unit - Hydro,7306,all-time,grand_total,Rated Power Output In kW,1
SGU-Hydro,Small Generation Unit - Hydro,7310,all-time,grand_total,Rated Power Output In kW,3.3
SGU-Hydro,Small Generation Unit - Hydro,7321,all-time,grand_total,Rated Power Output In kW,6.3
SGU-Battery,Small Generation Unit - Battery,800,all-time,grand_total,usable capacity in kWh,55
SGU-Battery,Small Generation Unit - Battery,810,all-time,grand_total,usable capacity in kWh,4857.126
SGU-Battery,Small Generation Unit - Battery,812,all-time,grand_total,usable capacity in kWh,2249.458
SGU-Battery,Small Generation Unit - Battery,820,all-time,grand_total,usable capacity in kWh,2630.599
SGU-Battery,Small Generation Unit - Battery,822,all-time,grand_total,usable capacity in kWh,2253.634
SGU-Battery,Small Generation Unit - Battery,828,all-time,grand_total,usable capacity in kWh,650.07
SGU-Battery,Small Generation Unit - Battery,829,all-time,grand_total,usable capacity in kWh,165.33
SGU-Battery,Small Generation Unit - Battery,830,all-time,grand_total,usable capacity in kWh,2531.382
SGU-Battery,Small Generation Unit - Battery,832,all-time,grand_total,usable capacity in kWh,3021.0380000000005
SGU-Battery,Small Generation Unit - Battery,834,all-time,grand_total,usable capacity in kWh,694.3199999999999
SGU-Battery,Small Generation Unit - Battery,835,all-time,grand_total,usable capacity in kWh,1071.75
SGU-Battery,Small Generation Unit - Battery,836,all-time,grand_total,usable capacity in kWh,1838.2420000000002
SGU-Battery,Small Generation Unit - Battery,837,all-time,grand_total,usable capacity in kWh,40
SGU-Battery,Small Generation Unit - Battery,838,all-time,grand_total,usable capacity in kWh,265.40000000000003
SGU-Battery,Small Generation Unit - Battery,840,all-time,grand_total,usable capacity in kWh,358.74
SGU-Battery,Small Generation Unit - Battery,841,all-time,grand_total,usable capacity in kWh,154.2
SGU-Battery,Small Generation Unit - Battery,845,all-time,grand_total,usable capacity in kWh,78
SGU-Battery,Small Generation Unit - Battery,846,all-time,grand_total,usable capacity in kWh,40.16
SGU-Battery,Small Generation Unit - Battery,847,all-time,grand_total,usable capacity in kWh,11.07
SGU-Battery,Small Generation Unit - Battery,850,all-time,grand_total,usable capacity in kWh,636.63
SGU-Battery,Small Generation Unit - Battery,852,all-time,grand_total,usable capacity in kWh,330.16
SGU-Battery,Small Generation Unit - Battery,860,all-time,grand_total,usable capacity in kWh,96
SGU-Battery,Small Generation Unit - Battery,870,all-time,grand_total,usable capacity in kWh,2312.321
SGU-Battery,Small Generation Unit - Battery,872,all-time,grand_total,usable capacity in kWh,739.479
SGU-Battery,Small Generation Unit - Battery,873,all-time,grand_total,usable capacity in kWh,613.4699999999999
SGU-Battery,Small Generation Unit - Battery,874,all-time,grand_total,usable capacity in kWh,9.33
SGU-Battery,Small Generation Unit - Battery,875,all-time,grand_total,usable capacity in kWh,148.29999999999998
SGU-Battery,Small Generation Unit - Battery,880,all-time,grand_total,usable capacity in kWh,111.03999999999999
SGU-Battery,Small Generation Unit - Battery,886,all-time,grand_total,usable capacity in kWh,48.24
SGU-Battery,Small Generation Unit - Battery,1710,all-time,grand_total,usable capacity in kWh,41.93
SGU-Battery,Small Generation Unit - Battery,2000,all-time,grand_total,usable capacity in kWh,57.962
SGU-Battery,Small Generation Unit - Battery,2007,all-time,grand_total,usable capacity in kWh,36.9
SGU-Battery,Small Generation Unit - Battery,2008,all-time,grand_total,usable capacity in kWh,407.54600000000005
SGU-Battery,Small Generation Unit - Battery,2009,all-time,grand_total,usable capacity in kWh,9.7
SGU-Battery,Small Generation Unit - Battery,2010,all-time,grand_total,usable capacity in kWh,755.2940000000001
SGU-Battery,Small Generation Unit - Battery,2011,all-time,grand_total,usable capacity in kWh,78
SGU-Battery,Small Generation Unit - Battery,2015,all-time,grand_total,usable capacity in kWh,1824.61
SGU-Battery,Small Generation Unit - Battery,2016,all-time,grand_total,usable capacity in kWh,497.694
SGU-Battery,Small Generation Unit - Battery,2017,all-time,grand_total,usable capacity in kWh,328.38000000000005
SGU-Battery,Small Generation Unit - Battery,2018,all-time,grand_total,usable capacity in kWh,3551.796
SGU-Battery,Small Generation Unit - Battery,2019,all-time,grand_total,usable capacity in kWh,3081.27
SGU-Battery,Small Generation Unit - Battery,2020,all-time,grand_total,usable capacity in kWh,3298.438
SGU-Battery,Small Generation Unit - Battery,2021,all-time,grand_total,usable capacity in kWh,1123.3880000000001
SGU-Battery,Small Generation Unit - Battery,2022,all-time,grand_total,usable capacity in kWh,1574.278
SGU-Battery,Small Generation Unit - Battery,2023,all-time,grand_total,usable capacity in kWh,2844.442
SGU-Battery,Small Generation Unit - Battery,2024,all-time,grand_total,usable capacity in kWh,2873.2730000000006
SGU-Battery,Small Generation Unit - Battery,2025,all-time,grand_total,usable capacity in kWh,794.779
SGU-Battery,Small Generation Unit - Battery,2026,all-time,grand_total,usable capacity in kWh,4021.6179999999995
SGU-Battery,Small Generation Unit - Battery,2027,all-time,grand_total,usable capacity in kWh,544.63
SGU-Battery,Small Generation Unit - Battery,2028,all-time,grand_total,usable capacity in kWh,570.228
SGU-Battery,Small Generation Unit - Battery,2029,all-time,grand_total,usable capacity in kWh,2038.8519999999999
SGU-Battery,Small Generation Unit - Battery,2030,all-time,grand_total,usable capacity in kWh,5025.988
SGU-Battery,Small Generation Unit - Battery,2031,all-time,grand_total,usable capacity in kWh,5884.865
SGU-Battery,Small Generation Unit - Battery,2032,all-time,grand_total,usable capacity in kWh,3815.4259999999995
SGU-Battery,Small Generation Unit - Battery,2033,all-time,grand_total,usable capacity in kWh,2646.5020000000004
SGU-Battery,Small Generation Unit - Battery,2034,all-time,grand_total,usable capacity in kWh,4637.022
SGU-Battery,Small Generation Unit - Battery,2035,all-time,grand_total,usable capacity in kWh,11358.026
SGU-Battery,Small Generation Unit - Battery,2036,all-time,grand_total,usable capacity in kWh,12006.588
SGU-Battery,Small Generation Unit - Battery,2037,all-time,grand_total,usable capacity in kWh,1979.3680000000004
SGU-Battery,Small Generation Unit - Battery,2038,all-time,grand_total,usable capacity in kWh,1816.3
SGU-Battery,Small Generation Unit - Battery,2039,all-time,grand_total,usable capacity in kWh,1383.543
SGU-Battery,Small Generation Unit - Battery,2040,all-time,grand_total,usable capacity in kWh,5941.474
SGU-Battery,Small Generation Unit - Battery,2041,all-time,grand_total,usable capacity in kWh,3024.9599999999996
SGU-Battery,Small Generation Unit - Battery,2042,all-time,grand_total,usable capacity in kWh,2078.042
SGU-Battery,Small Generation Unit - Battery,2043,all-time,grand_total,usable capacity in kWh,902.6940000000001
SGU-Battery,Small Generation Unit - Battery,2044,all-time,grand_total,usable capacity in kWh,2421.628
SGU-Battery,Small Generation Unit - Battery,2045,all-time,grand_total,usable capacity in kWh,4338.923000000001
SGU-Battery,Small Generation Unit - Battery,2046,all-time,grand_total,usable capacity in kWh,9997.369999999999
SGU-Battery,Small Generation Unit - Battery,2047,all-time,grand_total,usable capacity in kWh,3309.2659999999996
SGU-Battery,Small Generation Unit - Battery,2048,all-time,grand_total,usable capacity in kWh,1509.6680000000003
SGU-Battery,Small Generation Unit - Battery,2049,all-time,grand_total,usable capacity in kWh,2299.6580000000004
SGU-Battery,Small Generation Unit - Battery,2050,all-time,grand_total,usable capacity in kWh,380.002
SGU-Battery,Small Generation Unit - Battery,2060,all-time,grand_total,usable capacity in kWh,1282.87
SGU-Battery,Small Generation Unit - Battery,2061,all-time,grand_total,usable capacity in kWh,185.05
SGU-Battery,Small Generation Unit - Battery,2062,all-time,grand_total,usable capacity in kWh,1663.5
SGU-Battery,Small Generation Unit - Battery,2063,all-time,grand_total,usable capacity in kWh,4443.128
SGU-Battery,Small Generation Unit - Battery,2064,all-time,grand_total,usable capacity in kWh,2201.494
SGU-Battery,Small Generation Unit - Battery,2065,all-time,grand_total,usable capacity in kWh,6408.627
SGU-Battery,Small Generation Unit - Battery,2066,all-time,grand_total,usable capacity in kWh,15085.698000000002
SGU-Battery,Small Generation Unit - Battery,2067,all-time,grand_total,usable capacity in kWh,9609.914
SGU-Battery,Small Generation Unit - Battery,2068,all-time,grand_total,usable capacity in kWh,10052.322
SGU-Battery,Small Generation Unit - Battery,2069,all-time,grand_total,usable capacity in kWh,11240.43
SGU-Battery,Small Generation Unit - Battery,2070,all-time,grand_total,usable capacity in kWh,10599.361
SGU-Battery,Small Generation Unit - Battery,2071,all-time,grand_total,usable capacity in kWh,12336.127999999999
SGU-Battery,Small Generation Unit - Battery,2072,all-time,grand_total,usable capacity in kWh,5007.464
SGU-Battery,Small Generation Unit - Battery,2073,all-time,grand_total,usable capacity in kWh,14714.628999999999
SGU-Battery,Small Generation Unit - Battery,2074,all-time,grand_total,usable capacity in kWh,21149.811999999998
SGU-Battery,Small Generation Unit - Battery,2075,all-time,grand_total,usable capacity in kWh,19214.605
SGU-Battery,Small Generation Unit - Battery,2076,all-time,grand_total,usable capacity in kWh,21031.702999999994
SGU-Battery,Small Generation Unit - Battery,2077,all-time,grand_total,usable capacity in kWh,19777.804999999997
SGU-Battery,Small Generation Unit - Battery,2079,all-time,grand_total,usable capacity in kWh,6626.656000000001
SGU-Battery,Small Generation Unit - Battery,2080,all-time,grand_total,usable capacity in kWh,1011.2220000000001
SGU-Battery,Small Generation Unit - Battery,2081,all-time,grand_total,usable capacity in kWh,5045.7880000000005
SGU-Battery,Small Generation Unit - Battery,2082,all-time,grand_total,usable capacity in kWh,4818.014
SGU-Battery,Small Generation Unit - Battery,2083,all-time,grand_total,usable capacity in kWh,1159.958
SGU-Battery,Small Generation Unit - Battery,2084,all-time,grand_total,usable capacity in kWh,3614.9300000000003
SGU-Battery,Small Generation Unit - Battery,2085,all-time,grand_total,usable capacity in kWh,10203.994
SGU-Battery,Small Generation Unit - Battery,2086,all-time,grand_total,usable capacity in kWh,8906.26
SGU-Battery,Small Generation Unit - Battery,2087,all-time,grand_total,usable capacity in kWh,11239.89
SGU-Battery,Small Generation Unit - Battery,2088,all-time,grand_total,usable capacity in kWh,8295.826000000001
SGU-Battery,Small Generation Unit - Battery,2089,all-time,grand_total,usable capacity in kWh,708.5
SGU-Battery,Small Generation Unit - Battery,2090,all-time,grand_total,usable capacity in kWh,1772.472
SGU-Battery,Small Generation Unit - Battery,2092,all-time,grand_total,usable capacity in kWh,5252.366
SGU-Battery,Small Generation Unit - Battery,2093,all-time,grand_total,usable capacity in kWh,11336.236000000003
SGU-Battery,Small Generation Unit - Battery,2094,all-time,grand_total,usable capacity in kWh,1979.4299999999998
SGU-Battery,Small Generation Unit - Battery,2095,all-time,grand_total,usable capacity in kWh,2920.286
SGU-Battery,Small Generation Unit - Battery,2096,all-time,grand_total,usable capacity in kWh,5943.441999999999
SGU-Battery,Small Generation Unit - Battery,2097,all-time,grand_total,usable capacity in kWh,6453.088
SGU-Battery,Small Generation Unit - Battery,2099,all-time,grand_total,usable capacity in kWh,11991.362
SGU-Battery,Small Generation Unit - Battery,2100,all-time,grand_total,usable capacity in kWh,11085.894000000002
SGU-Battery,Small Generation Unit - Battery,2101,all-time,grand_total,usable capacity in kWh,7848.669999999999
SGU-Battery,Small Generation Unit - Battery,2102,all-time,grand_total,usable capacity in kWh,3712.156
SGU-Battery,Small Generation Unit - Battery,2103,all-time,grand_total,usable capacity in kWh,5859.738
SGU-Battery,Small Generation Unit - Battery,2104,all-time,grand_total,usable capacity in kWh,2999.5699999999997
SGU-Battery,Small Generation Unit - Battery,2105,all-time,grand_total,usable capacity in kWh,1188.628
SGU-Battery,Small Generation Unit - Battery,2106,all-time,grand_total,usable capacity in kWh,4582.97
SGU-Battery,Small Generation Unit - Battery,2107,all-time,grand_total,usable capacity in kWh,6398.284
SGU-Battery,Small Generation Unit - Battery,2108,all-time,grand_total,usable capacity in kWh,968.31
SGU-Battery,Small Generation Unit - Battery,2110,all-time,grand_total,usable capacity in kWh,5733.744
SGU-Battery,Small Generation Unit - Battery,2111,all-time,grand_total,usable capacity in kWh,8368.529999999999
SGU-Battery,Small Generation Unit - Battery,2112,all-time,grand_total,usable capacity in kWh,19321.98
SGU-Battery,Small Generation Unit - Battery,2113,all-time,grand_total,usable capacity in kWh,13128.469000000001
SGU-Battery,Small Generation Unit - Battery,2114,all-time,grand_total,usable capacity in kWh,12897.079
SGU-Battery,Small Generation Unit - Battery,2115,all-time,grand_total,usable capacity in kWh,7012.517999999999
SGU-Battery,Small Generation Unit - Battery,2116,all-time,grand_total,usable capacity in kWh,3847.39
SGU-Battery,Small Generation Unit - Battery,2117,all-time,grand_total,usable capacity in kWh,16391.228
SGU-Battery,Small Generation Unit - Battery,2118,all-time,grand_total,usable capacity in kWh,24562.017
SGU-Battery,Small Generation Unit - Battery,2119,all-time,grand_total,usable capacity in kWh,12647.170000000002
SGU-Battery,Small Generation Unit - Battery,2120,all-time,grand_total,usable capacity in kWh,17063.159
SGU-Battery,Small Generation Unit - Battery,2121,all-time,grand_total,usable capacity in kWh,25941.628000000004
SGU-Battery,Small Generation Unit - Battery,2122,all-time,grand_total,usable capacity in kWh,23034.809999999998
SGU-Battery,Small Generation Unit - Battery,2125,all-time,grand_total,usable capacity in kWh,26145.144
SGU-Battery,Small Generation Unit - Battery,2126,all-time,grand_total,usable capacity in kWh,24696.18
SGU-Battery,Small Generation Unit - Battery,2127,all-time,grand_total,usable capacity in kWh,2774.3379999999997
SGU-Battery,Small Generation Unit - Battery,2128,all-time,grand_total,usable capacity in kWh,994.0300000000002
SGU-Battery,Small Generation Unit - Battery,2130,all-time,grand_total,usable capacity in kWh,1713.24
SGU-Battery,Small Generation Unit - Battery,2131,all-time,grand_total,usable capacity in kWh,4677.065999999999
SGU-Battery,Small Generation Unit - Battery,2132,all-time,grand_total,usable capacity in kWh,4440.852
SGU-Battery,Small Generation Unit - Battery,2133,all-time,grand_total,usable capacity in kWh,4722.883
SGU-Battery,Small Generation Unit - Battery,2134,all-time,grand_total,usable capacity in kWh,3904.1040000000003
SGU-Battery,Small Generation Unit - Battery,2135,all-time,grand_total,usable capacity in kWh,15523.193999999998
SGU-Battery,Small Generation Unit - Battery,2136,all-time,grand_total,usable capacity in kWh,4081.1000000000004
SGU-Battery,Small Generation Unit - Battery,2137,all-time,grand_total,usable capacity in kWh,11619.238
SGU-Battery,Small Generation Unit - Battery,2138,all-time,grand_total,usable capacity in kWh,5926.0509999999995
SGU-Battery,Small Generation Unit - Battery,2140,all-time,grand_total,usable capacity in kWh,2429.3540000000003
SGU-Battery,Small Generation Unit - Battery,2141,all-time,grand_total,usable capacity in kWh,12962.920999999998
SGU-Battery,Small Generation Unit - Battery,2142,all-time,grand_total,usable capacity in kWh,6057.500999999999
SGU-Battery,Small Generation Unit - Battery,2143,all-time,grand_total,usable capacity in kWh,5996.402
SGU-Battery,Small Generation Unit - Battery,2144,all-time,grand_total,usable capacity in kWh,11474.182
SGU-Battery,Small Generation Unit - Battery,2145,all-time,grand_total,usable capacity in kWh,47839.541
SGU-Battery,Small Generation Unit - Battery,2146,all-time,grand_total,usable capacity in kWh,13532.615
SGU-Battery,Small Generation Unit - Battery,2147,all-time,grand_total,usable capacity in kWh,28016.066
SGU-Battery,Small Generation Unit - Battery,2148,all-time,grand_total,usable capacity in kWh,36978.059
SGU-Battery,Small Generation Unit - Battery,2150,all-time,grand_total,usable capacity in kWh,2319.884
SGU-Battery,Small Generation Unit - Battery,2151,all-time,grand_total,usable capacity in kWh,13576.249999999996
SGU-Battery,Small Generation Unit - Battery,2152,all-time,grand_total,usable capacity in kWh,6454.383
SGU-Battery,Small Generation Unit - Battery,2153,all-time,grand_total,usable capacity in kWh,72883.389
SGU-Battery,Small Generation Unit - Battery,2154,all-time,grand_total,usable capacity in kWh,50020.58500000001
SGU-Battery,Small Generation Unit - Battery,2155,all-time,grand_total,usable capacity in kWh,118387.55999999998
SGU-Battery,Small Generation Unit - Battery,2156,all-time,grand_total,usable capacity in kWh,16851.354
SGU-Battery,Small Generation Unit - Battery,2157,all-time,grand_total,usable capacity in kWh,5040.75
SGU-Battery,Small Generation Unit - Battery,2158,all-time,grand_total,usable capacity in kWh,10660.923
SGU-Battery,Small Generation Unit - Battery,2159,all-time,grand_total,usable capacity in kWh,5158.024
SGU-Battery,Small Generation Unit - Battery,2160,all-time,grand_total,usable capacity in kWh,12267.196
SGU-Battery,Small Generation Unit - Battery,2161,all-time,grand_total,usable capacity in kWh,11633.052999999998
SGU-Battery,Small Generation Unit - Battery,2162,all-time,grand_total,usable capacity in kWh,10352.417000000001
SGU-Battery,Small Generation Unit - Battery,2163,all-time,grand_total,usable capacity in kWh,3742.924
SGU-Battery,Small Generation Unit - Battery,2164,all-time,grand_total,usable capacity in kWh,11258.539999999999
SGU-Battery,Small Generation Unit - Battery,2165,all-time,grand_total,usable capacity in kWh,17534.119000000002
SGU-Battery,Small Generation Unit - Battery,2166,all-time,grand_total,usable capacity in kWh,28064.417
SGU-Battery,Small Generation Unit - Battery,2167,all-time,grand_total,usable capacity in kWh,8823.434
SGU-Battery,Small Generation Unit - Battery,2168,all-time,grand_total,usable capacity in kWh,21958.432
SGU-Battery,Small Generation Unit - Battery,2170,all-time,grand_total,usable capacity in kWh,58653.685
SGU-Battery,Small Generation Unit - Battery,2171,all-time,grand_total,usable capacity in kWh,31737.796
SGU-Battery,Small Generation Unit - Battery,2172,all-time,grand_total,usable capacity in kWh,3092.82
SGU-Battery,Small Generation Unit - Battery,2173,all-time,grand_total,usable capacity in kWh,11006.519999999999
SGU-Battery,Small Generation Unit - Battery,2174,all-time,grand_total,usable capacity in kWh,15805.029999999999
SGU-Battery,Small Generation Unit - Battery,2175,all-time,grand_total,usable capacity in kWh,2162.772
SGU-Battery,Small Generation Unit - Battery,2176,all-time,grand_total,usable capacity in kWh,32481.238999999998
SGU-Battery,Small Generation Unit - Battery,2177,all-time,grand_total,usable capacity in kWh,10471.872
SGU-Battery,Small Generation Unit - Battery,2178,all-time,grand_total,usable capacity in kWh,3827.7499999999995
SGU-Battery,Small Generation Unit - Battery,2179,all-time,grand_total,usable capacity in kWh,34987.237
SGU-Battery,Small Generation Unit - Battery,2190,all-time,grand_total,usable capacity in kWh,12240.332
SGU-Battery,Small Generation Unit - Battery,2191,all-time,grand_total,usable capacity in kWh,2130.492
SGU-Battery,Small Generation Unit - Battery,2192,all-time,grand_total,usable capacity in kWh,3138.672
SGU-Battery,Small Generation Unit - Battery,2193,all-time,grand_total,usable capacity in kWh,5624.626
SGU-Battery,Small Generation Unit - Battery,2194,all-time,grand_total,usable capacity in kWh,3685.474
SGU-Battery,Small Generation Unit - Battery,2195,all-time,grand_total,usable capacity in kWh,4026.2159999999994
SGU-Battery,Small Generation Unit - Battery,2196,all-time,grand_total,usable capacity in kWh,11543.203
SGU-Battery,Small Generation Unit - Battery,2197,all-time,grand_total,usable capacity in kWh,4445.798
SGU-Battery,Small Generation Unit - Battery,2198,all-time,grand_total,usable capacity in kWh,5271.715
SGU-Battery,Small Generation Unit - Battery,2199,all-time,grand_total,usable capacity in kWh,8568.956
SGU-Battery,Small Generation Unit - Battery,2200,all-time,grand_total,usable capacity in kWh,13807.939999999999
SGU-Battery,Small Generation Unit - Battery,2203,all-time,grand_total,usable capacity in kWh,2492.6079999999997
SGU-Battery,Small Generation Unit - Battery,2204,all-time,grand_total,usable capacity in kWh,6691.016
SGU-Battery,Small Generation Unit - Battery,2205,all-time,grand_total,usable capacity in kWh,4245.473999999999
SGU-Battery,Small Generation Unit - Battery,2206,all-time,grand_total,usable capacity in kWh,8276.806
SGU-Battery,Small Generation Unit - Battery,2207,all-time,grand_total,usable capacity in kWh,11824.259999999998
